number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
0,1.0314770936965942,2023-09-03 23:49:11.362009,2023-09-03 23:49:18.153921,0 days 00:00:06.791912,Tanh,Sigmoid,Tanh,ReLU,12,18,15.0,22.0,24.0,0.000188697643882051,4,80,0.14734648583335794,0.02744059894472792,COMPLETE
1,0.3276664614677429,2023-09-03 23:49:18.154501,2023-09-03 23:49:33.811721,0 days 00:00:15.657220,Tanh,,,,10,17,,,,0.008453130807264515,1,80,0.7377222103983392,0.00016438398533821563,COMPLETE
2,0.46787914633750916,2023-09-03 23:49:33.812196,2023-09-03 23:49:36.281611,0 days 00:00:02.469415,Sigmoid,,,,4,10,,,,0.0009571020496355324,1,60,0.16262772469182887,0.00026378031592689177,COMPLETE
3,0.7964507937431335,2023-09-03 23:49:36.281897,2023-09-03 23:49:36.537828,0 days 00:00:00.255931,Leaky,,,,30,12,,,,7.452279121808262e-05,1,60,0.11237633752908341,0.025908231625029213,COMPLETE
4,0.8723408579826355,2023-09-03 23:49:36.538097,2023-09-03 23:49:52.639687,0 days 00:00:16.101590,Sigmoid,Tanh,ReLU,,2,8,11.0,13.0,,2.1561435337727302e-05,3,40,0.21876056533034913,1.661420355991398e-05,COMPLETE
5,1.112549901008606,2023-09-03 23:49:52.640183,2023-09-03 23:50:11.394342,0 days 00:00:18.754159,ReLU,Sigmoid,Tanh,Tanh,30,15,12.0,5.0,7.0,0.00613979069685887,4,80,0.7148459010090035,0.07367825570447675,COMPLETE
6,0.3284463584423065,2023-09-03 23:50:11.394831,2023-09-03 23:50:17.184269,0 days 00:00:05.789438,Leaky,ReLU,,,4,13,10.0,,,0.005287629402898495,2,80,0.23846975350107127,0.001885016357804152,COMPLETE
7,0.5002530813217163,2023-09-03 23:50:17.184550,2023-09-03 23:50:18.855821,0 days 00:00:01.671271,Leaky,Tanh,Sigmoid,,8,6,19.0,17.0,,0.00037914206757694877,3,40,0.2472906328315696,0.002623321310194204,COMPLETE
8,0.9476131200790405,2023-09-03 23:50:18.856086,2023-09-03 23:50:21.590605,0 days 00:00:02.734519,Sigmoid,Tanh,Sigmoid,,12,10,11.0,7.0,,2.167966744890099e-05,3,40,0.602285690152563,4.4715432036485487e-05,COMPLETE
9,0.708240807056427,2023-09-03 23:50:21.590886,2023-09-03 23:50:23.292872,0 days 00:00:01.701986,Tanh,Sigmoid,Tanh,,4,21,6.0,22.0,,0.00031476657852623166,3,40,0.12996557996509936,0.04477860414962243,COMPLETE
10,0.5828574299812317,2023-09-03 23:50:23.293138,2023-09-03 23:50:27.991419,0 days 00:00:04.698281,Tanh,Leaky,,,10,1,24.0,,,0.09888782453328027,2,100,0.4297906470471945,0.00020523530922665593,COMPLETE
11,0.6800738573074341,2023-09-03 23:50:27.991676,2023-09-03 23:50:31.353285,0 days 00:00:03.361609,Leaky,ReLU,,,10,24,1.0,,,0.00580372700753465,2,80,0.3763322689523047,0.0023602418094401598,COMPLETE
12,0.4051767587661743,2023-09-03 23:50:31.353549,2023-09-03 23:50:32.999494,0 days 00:00:01.645945,ReLU,,,,16,15,,,,0.0056048553966223475,1,80,0.3573432955058428,0.0006772929936401949,COMPLETE
13,0.3625588119029999,2023-09-03 23:50:32.999747,2023-09-03 23:50:38.604040,0 days 00:00:05.604293,Tanh,ReLU,,,10,17,5.0,,,0.020198232198629693,2,80,0.5455563543865882,0.004092808167915694,COMPLETE
14,0.33655107021331787,2023-09-03 23:50:38.604294,2023-09-03 23:50:55.355770,0 days 00:00:16.751476,Leaky,,,,4,19,,,,0.0020294621129729354,1,100,0.7745528338696533,9.08157429171904e-05,COMPLETE
15,0.3371381461620331,2023-09-03 23:50:55.356169,2023-09-03 23:50:57.775868,0 days 00:00:02.419699,Tanh,ReLU,,,16,13,17.0,,,0.023915291346412845,2,80,0.30301290255433777,0.0005603469194894602,COMPLETE
16,0.41362524032592773,2023-09-03 23:50:57.776125,2023-09-03 23:51:04.460003,0 days 00:00:06.683878,Leaky,,,,2,22,,,,0.0018478308826337107,1,80,0.21683635174829552,1.4501850003728943e-05,COMPLETE
17,0.45635542273521423,2023-09-03 23:51:04.460262,2023-09-03 23:51:09.758552,0 days 00:00:05.298290,ReLU,Leaky,,,8,4,7.0,,,0.01910253315038054,2,80,0.49931300644875054,0.009231073444731789,COMPLETE
18,0.3648070693016052,2023-09-03 23:51:09.758809,2023-09-03 23:51:15.724107,0 days 00:00:05.965298,Leaky,,,,4,15,,,,0.001282845630205222,1,100,0.30235612443946913,0.0012366964722212996,COMPLETE
19,0.4720892906188965,2023-09-03 23:51:15.724347,2023-09-03 23:51:18.527196,0 days 00:00:02.802849,Tanh,ReLU,,,10,12,21.0,,,0.08102139202406304,2,60,0.4220558578243665,0.0002922565384212748,COMPLETE
20,0.3110869228839874,2023-09-03 23:51:18.527455,2023-09-03 23:51:22.940653,0 days 00:00:04.413198,Leaky,,,,10,19,,,,0.008789648354480267,1,80,0.6510520907376364,8.438409307803451e-05,COMPLETE
21,0.31574827432632446,2023-09-03 23:51:22.940896,2023-09-03 23:51:27.264361,0 days 00:00:04.323465,Leaky,,,,10,20,,,,0.00888610054466657,1,80,0.6347047022165248,7.272055350187948e-05,COMPLETE
22,0.34305667877197266,2023-09-03 23:51:27.264615,2023-09-03 23:51:31.657354,0 days 00:00:04.392739,Leaky,,,,10,20,,,,0.011348467125027009,1,80,0.6468244032765719,7.743838720756518e-05,COMPLETE
23,0.3947277367115021,2023-09-03 23:51:31.657618,2023-09-03 23:51:36.792204,0 days 00:00:05.134586,Leaky,,,,10,23,,,,0.035387210120151724,1,80,0.7655578291453802,3.2438695532361195e-05,COMPLETE
24,0.3385187089443207,2023-09-03 23:51:36.792464,2023-09-03 23:51:41.177828,0 days 00:00:04.385364,Leaky,,,,10,17,,,,0.0033737936560476103,1,80,0.6435892709833344,9.681457989685348e-05,COMPLETE
25,0.31638631224632263,2023-09-03 23:51:41.178083,2023-09-03 23:51:44.761654,0 days 00:00:03.583571,Tanh,,,,10,20,,,,0.011304217069635575,1,80,0.5263558750757684,0.00016563416237256915,COMPLETE
26,0.3261474668979645,2023-09-03 23:51:44.761898,2023-09-03 23:51:48.277704,0 days 00:00:03.515806,Sigmoid,,,,10,21,,,,0.0410212983563046,1,80,0.5218833001125255,3.816882539518355e-05,COMPLETE
27,0.5797331929206848,2023-09-03 23:51:48.277965,2023-09-03 23:51:59.783780,0 days 00:00:11.505815,ReLU,Leaky,,,10,24,1.0,,,0.012670200032100691,2,100,0.5814453503319642,0.00045501129639334494,COMPLETE
28,0.3606177866458893,2023-09-03 23:51:59.784192,2023-09-03 23:52:02.625631,0 days 00:00:02.841439,Leaky,,,,10,19,,,,0.00314422827513886,1,60,0.48708557021315785,0.00012915611105287936,COMPLETE
29,0.33357465267181396,2023-09-03 23:52:02.625881,2023-09-03 23:52:10.539865,0 days 00:00:07.913984,Tanh,Sigmoid,Leaky,Sigmoid,12,19,24.0,1.0,19.0,0.012877781681539054,4,80,0.6502899346127335,5.222157329747044e-05,COMPLETE
30,0.495906800031662,2023-09-03 23:52:10.540146,2023-09-03 23:52:24.839658,0 days 00:00:14.299512,Tanh,,,,2,22,,,,0.050539142815453915,1,80,0.4690426414893856,0.0003329922176319842,COMPLETE
31,0.31606820225715637,2023-09-03 23:52:24.839913,2023-09-03 23:52:28.501266,0 days 00:00:03.661353,Sigmoid,,,,10,21,,,,0.041417328532070675,1,80,0.5443349057758249,2.261449973824764e-05,COMPLETE
32,0.2987014651298523,2023-09-03 23:52:28.501522,2023-09-03 23:52:32.383027,0 days 00:00:03.881505,Sigmoid,,,,10,17,,,,0.009451771857585358,1,80,0.5695756176218977,2.037295577497673e-05,COMPLETE
33,0.3325137794017792,2023-09-03 23:52:32.383282,2023-09-03 23:52:37.157871,0 days 00:00:04.774589,Sigmoid,,,,10,17,,,,0.026773316525960184,1,80,0.7018030991618505,1.1842655442429989e-05,COMPLETE
34,0.3315226435661316,2023-09-03 23:52:37.158125,2023-09-03 23:52:41.225590,0 days 00:00:04.067465,Sigmoid,,,,10,18,,,,0.061143961537445335,1,80,0.6037053586945051,2.398364009669898e-05,COMPLETE
35,0.3335447311401367,2023-09-03 23:52:41.225865,2023-09-03 23:52:42.392786,0 days 00:00:01.166921,Sigmoid,,,,30,16,,,,0.03805471450312566,1,60,0.5729017097383182,1.8801761755318517e-05,COMPLETE
36,0.3147627115249634,2023-09-03 23:52:42.393058,2023-09-03 23:52:49.024163,0 days 00:00:06.631105,Sigmoid,,,,8,22,,,,0.0078117308131755055,1,80,0.7984187388819872,2.339485829014016e-05,COMPLETE
37,0.36408111453056335,2023-09-03 23:52:49.024433,2023-09-03 23:52:57.450196,0 days 00:00:08.425763,Sigmoid,Leaky,,,8,23,16.0,,,0.008580357096508463,2,80,0.7837159751288889,5.702750507573061e-05,COMPLETE
38,0.36487284302711487,2023-09-03 23:52:57.450465,2023-09-03 23:53:00.315938,0 days 00:00:02.865473,Sigmoid,,,,8,18,,,,0.0030630682019866825,1,40,0.6881585793037328,1.0891643179271965e-05,COMPLETE
39,0.3175291121006012,2023-09-03 23:53:00.316200,2023-09-03 23:53:07.803866,0 days 00:00:07.487666,Sigmoid,Tanh,,,8,14,4.0,,,0.007023637303429424,2,80,0.6986404238869315,3.042947032856054e-05,COMPLETE
40,0.441368043422699,2023-09-03 23:53:07.804134,2023-09-03 23:53:09.406334,0 days 00:00:01.602200,Sigmoid,,,,30,20,,,,0.0006993408866994158,1,60,0.7859281526473055,6.5941892065911e-05,COMPLETE
