number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
0,0.13390210270881653,2023-09-03 22:28:57.832703,2023-09-03 22:29:26.103563,0 days 00:00:28.270860,Leaky,,,,2,12,,,,0.00437714118933386,1,80,0.2991461641352636,0.005689986540547788,COMPLETE
1,0.1471174657344818,2023-09-03 22:29:26.104036,2023-09-03 22:29:41.573205,0 days 00:00:15.469169,Leaky,Tanh,,,8,21,21.0,,,5.628563683493786e-05,2,80,0.4606254529657667,0.0002200234641026692,COMPLETE
2,0.2083677053451538,2023-09-03 22:29:41.573652,2023-09-03 22:29:46.823685,0 days 00:00:05.250033,Sigmoid,,,,4,14,,,,0.00022764655080667655,1,60,0.2700977184451504,2.5762489372918557e-05,COMPLETE
3,0.12967625260353088,2023-09-03 22:29:46.823967,2023-09-03 22:29:51.029026,0 days 00:00:04.205059,Leaky,Leaky,,,10,22,11.0,,,0.027600212251534337,2,60,0.6420301217654434,0.0004574514784311884,COMPLETE
4,0.12114603072404861,2023-09-03 22:29:51.029303,2023-09-03 22:30:07.343305,0 days 00:00:16.314002,ReLU,ReLU,Tanh,Sigmoid,8,11,9.0,2.0,22.0,0.0003676794096112342,4,80,0.5348212414808053,0.00032665809112347125,COMPLETE
5,0.27079081535339355,2023-09-03 22:30:07.343608,2023-09-03 22:30:18.049575,0 days 00:00:10.705967,Leaky,ReLU,Leaky,Sigmoid,4,18,5.0,19.0,21.0,1.8753667831697496e-05,4,80,0.30237485727900426,6.274789142521208e-05,COMPLETE
6,0.1992303878068924,2023-09-03 22:30:18.050084,2023-09-03 22:30:19.706972,0 days 00:00:01.656888,Tanh,Sigmoid,,,12,11,21.0,,,0.0004951608955629766,2,40,0.14428398332390804,0.0003764564379358259,COMPLETE
7,0.19798250496387482,2023-09-03 22:30:19.707458,2023-09-03 22:30:21.870194,0 days 00:00:02.162736,ReLU,Sigmoid,Sigmoid,Leaky,16,14,5.0,5.0,24.0,0.00019271251154452353,4,60,0.22754106052847198,2.033934042481878e-05,COMPLETE
8,0.13682080805301666,2023-09-03 22:30:21.870488,2023-09-03 22:30:23.758309,0 days 00:00:01.887821,Tanh,Tanh,ReLU,Sigmoid,30,17,15.0,11.0,16.0,0.0022712336599455736,4,40,0.7969057877182822,0.003921528112812386,COMPLETE
9,0.9484186768531799,2023-09-03 22:30:23.758593,2023-09-03 22:30:36.504295,0 days 00:00:12.745702,ReLU,ReLU,Sigmoid,Sigmoid,10,2,16.0,9.0,8.0,5.236559588501468e-05,4,100,0.6143835748912937,0.04140955140130933,COMPLETE
10,0.19295132160186768,2023-09-03 22:30:36.504596,2023-09-03 22:30:45.915606,0 days 00:00:09.411010,ReLU,ReLU,Tanh,,8,6,10.0,1.0,,0.0461322790062019,3,100,0.4853849272030693,0.0021535986400465093,COMPLETE
11,0.1450275480747223,2023-09-03 22:30:45.915899,2023-09-03 22:30:51.730469,0 days 00:00:05.814570,Sigmoid,Leaky,Tanh,,10,22,10.0,24.0,,0.09238718365155674,3,60,0.7116548379115001,0.0005123059392052588,COMPLETE
12,0.11124368011951447,2023-09-03 22:30:51.730759,2023-09-03 22:30:56.009160,0 days 00:00:04.278401,ReLU,Leaky,,,10,7,10.0,,,0.010057531336328387,2,80,0.4835374436976397,0.00017390286046359995,COMPLETE
13,0.1246199831366539,2023-09-03 22:30:56.009407,2023-09-03 22:31:01.779769,0 days 00:00:05.770362,ReLU,Leaky,Tanh,,8,7,1.0,1.0,,0.008730946894408955,3,80,0.440552548919585,8.755070189328182e-05,COMPLETE
14,0.13048693537712097,2023-09-03 22:31:01.780040,2023-09-03 22:31:04.392192,0 days 00:00:02.612152,ReLU,ReLU,,,16,8,7.0,,,0.0010250639179372365,2,80,0.4534300735457257,0.00012456381890151955,COMPLETE
15,0.1986788660287857,2023-09-03 22:31:04.392455,2023-09-03 22:31:08.230416,0 days 00:00:03.837961,ReLU,Leaky,Leaky,,12,2,16.0,16.0,,0.010971962442775946,3,80,0.3687274685119607,0.0009106902422589784,COMPLETE
16,0.12657788395881653,2023-09-03 22:31:08.230694,2023-09-03 22:31:26.842965,0 days 00:00:18.612271,ReLU,,,,2,9,,,,0.0015278625015609762,1,80,0.5845313934606514,1.4850803531830592e-05,COMPLETE
17,0.12418022006750107,2023-09-03 22:31:26.843216,2023-09-03 22:31:29.067178,0 days 00:00:02.223962,ReLU,ReLU,ReLU,,30,6,7.0,6.0,,0.0032511130539005163,3,80,0.5563397499619781,5.681738156937431e-05,COMPLETE
18,0.19915634393692017,2023-09-03 22:31:29.067444,2023-09-03 22:31:30.717771,0 days 00:00:01.650327,Sigmoid,Leaky,,,10,4,13.0,,,0.0006750054504207876,2,40,0.3748827206776,0.00016687531818876988,COMPLETE
19,0.12311888486146927,2023-09-03 22:31:30.718032,2023-09-03 22:31:38.443238,0 days 00:00:07.725206,Tanh,,,,8,11,,,,0.010299657702182812,1,100,0.7394072415073946,0.0012686881416955136,COMPLETE
20,0.11505808681249619,2023-09-03 22:31:38.443486,2023-09-03 22:31:46.962715,0 days 00:00:08.519229,ReLU,Sigmoid,Tanh,ReLU,8,16,1.0,15.0,2.0,0.003709667057201471,4,80,0.5394272775400968,4.1838865662554e-05,COMPLETE
21,0.964589536190033,2023-09-03 22:31:46.962995,2023-09-03 22:31:56.171136,0 days 00:00:09.208141,ReLU,Sigmoid,Tanh,ReLU,8,17,3.0,15.0,1.0,0.0035247655526126818,4,80,0.54404344797303,3.629801701446751e-05,COMPLETE
22,0.12027563899755478,2023-09-03 22:31:56.171420,2023-09-03 22:32:07.032443,0 days 00:00:10.861023,ReLU,Sigmoid,Tanh,ReLU,8,15,1.0,20.0,9.0,0.0013178823265536312,4,80,0.6786561785288954,0.00013934598739899143,COMPLETE
23,0.11638341099023819,2023-09-03 22:32:07.032725,2023-09-03 22:32:16.345880,0 days 00:00:09.313155,ReLU,Sigmoid,Tanh,,8,19,1.0,22.0,,0.0012963443998970418,3,80,0.6724578914474929,0.0001068920875515055,COMPLETE
24,0.11006681621074677,2023-09-03 22:32:16.346155,2023-09-03 22:32:24.959654,0 days 00:00:08.613499,ReLU,Sigmoid,Tanh,,10,19,24.0,24.0,,0.005814192149118734,3,80,0.7688591040431497,1.1480179753862706e-05,COMPLETE
25,0.11569825559854507,2023-09-03 22:32:24.959966,2023-09-03 22:32:32.108683,0 days 00:00:07.148717,ReLU,Sigmoid,,,10,24,23.0,,,0.005446844783960845,2,80,0.7922387535935295,1.095235844016433e-05,COMPLETE
26,0.11714772880077362,2023-09-03 22:32:32.108960,2023-09-03 22:32:38.879109,0 days 00:00:06.770149,ReLU,Sigmoid,Tanh,,10,20,18.0,16.0,,0.01507031271004249,3,80,0.6174189229707142,3.0375557322449726e-05,COMPLETE
27,0.10372800379991531,2023-09-03 22:32:38.879395,2023-09-03 22:32:47.730233,0 days 00:00:08.850838,Tanh,Sigmoid,,,10,16,18.0,,,0.021927235405466376,2,100,0.7952227562262527,1.0889159239050553e-05,COMPLETE
28,0.11389681696891785,2023-09-03 22:32:47.730499,2023-09-03 22:32:56.542220,0 days 00:00:08.811721,Tanh,Tanh,,,10,13,19.0,,,0.020036217453381813,2,100,0.7988806478492017,1.1810068617735894e-05,COMPLETE
29,0.15865318477153778,2023-09-03 22:32:56.542486,2023-09-03 22:33:22.777453,0 days 00:00:26.234967,Tanh,,,,2,24,,,,0.033904051282127895,1,100,0.683585640626087,2.154382903299468e-05,COMPLETE
30,0.1186852678656578,2023-09-03 22:33:22.777707,2023-09-03 22:33:30.155376,0 days 00:00:07.377669,Tanh,Leaky,,,10,19,24.0,,,0.007864477099936543,2,100,0.6620787131599634,5.4088107267055516e-05,COMPLETE
31,0.10390054434537888,2023-09-03 22:33:30.155636,2023-09-03 22:33:38.588486,0 days 00:00:08.432850,Tanh,Tanh,,,10,12,19.0,,,0.019507785876216426,2,100,0.7702579642184159,1.1217904485533543e-05,COMPLETE
32,0.11270762234926224,2023-09-03 22:33:38.588755,2023-09-03 22:33:47.342731,0 days 00:00:08.753976,Tanh,Tanh,,,10,9,22.0,,,0.01757953027888361,2,100,0.788286673585155,1.0086389093081608e-05,COMPLETE
33,0.11209357529878616,2023-09-03 22:33:47.342994,2023-09-03 22:33:54.935644,0 days 00:00:07.592650,Tanh,Tanh,,,10,13,19.0,,,0.005945346091036066,2,100,0.6122071174079555,2.0435302800749715e-05,COMPLETE
34,0.17459720373153687,2023-09-03 22:33:54.935944,2023-09-03 22:34:05.534449,0 days 00:00:10.598505,Leaky,Tanh,,,10,16,13.0,,,0.05310454901682731,2,100,0.7050264242340113,3.08367655650701e-05,COMPLETE
35,0.1457219421863556,2023-09-03 22:34:05.534895,2023-09-03 22:34:27.571420,0 days 00:00:22.036525,Tanh,,,,4,4,,,,0.024616633593506528,1,100,0.496816815205059,1.83018032607928e-05,COMPLETE
36,0.11291150748729706,2023-09-03 22:34:27.571693,2023-09-03 22:34:35.156592,0 days 00:00:07.584899,Sigmoid,Tanh,,,10,21,21.0,,,0.013004125744055905,2,60,0.602250983099089,8.390742225893039e-05,COMPLETE
37,0.12859927117824554,2023-09-03 22:34:35.157025,2023-09-03 22:34:41.305215,0 days 00:00:06.148190,Leaky,Sigmoid,Sigmoid,,10,12,24.0,19.0,,0.006515258235349751,3,40,0.7105355761268562,3.686064451170809e-05,COMPLETE
38,0.11002062261104584,2023-09-03 22:34:41.305489,2023-09-03 22:34:46.598762,0 days 00:00:05.293273,Tanh,Leaky,,,12,10,18.0,,,0.025534464576146384,2,100,0.5404866538366715,1.7048110613551332e-05,COMPLETE
39,0.1167895570397377,2023-09-03 22:34:46.599036,2023-09-03 22:34:54.451700,0 days 00:00:07.852664,Tanh,,,,12,10,,,,0.03165510933276738,1,100,0.632264700346354,1.5015165797058799e-05,COMPLETE
40,0.104691281914711,2023-09-03 22:34:54.451973,2023-09-03 22:35:01.465841,0 days 00:00:07.013868,Tanh,Sigmoid,,,12,14,18.0,,,0.017845737271132762,2,100,0.7363167810260008,1.0082256690988134e-05,COMPLETE
41,0.10844846814870834,2023-09-03 22:35:01.466106,2023-09-03 22:35:10.784083,0 days 00:00:09.317977,Tanh,Sigmoid,,,12,14,18.0,,,0.018803072085380863,2,100,0.7498945527243362,1.0393030560050879e-05,COMPLETE
42,0.10797960311174393,2023-09-03 22:35:10.784349,2023-09-03 22:35:17.821466,0 days 00:00:07.037117,Tanh,Sigmoid,,,12,14,19.0,,,0.02224856804049952,2,100,0.7075218919083954,2.534242026779522e-05,COMPLETE
43,0.12821297347545624,2023-09-03 22:35:17.821734,2023-09-03 22:35:24.355960,0 days 00:00:06.534226,Tanh,Sigmoid,,,12,14,20.0,,,0.06064820395021915,2,100,0.6960868629124024,2.7640703445003425e-05,COMPLETE
44,0.10076558589935303,2023-09-03 22:35:24.356229,2023-09-03 22:35:31.224270,0 days 00:00:06.868041,Tanh,Sigmoid,,,12,15,17.0,,,0.0172132656755981,2,100,0.7340191572248278,1.0031950025785104e-05,COMPLETE
45,0.14073070883750916,2023-09-03 22:35:31.224534,2023-09-03 22:35:37.139661,0 days 00:00:05.915127,Tanh,Sigmoid,,,12,15,15.0,,,0.08600074716302802,2,100,0.6412284394350825,2.2598063440507994e-05,COMPLETE
46,0.11640974879264832,2023-09-03 22:35:37.139930,2023-09-03 22:35:42.553982,0 days 00:00:05.414052,Tanh,Sigmoid,,,12,12,16.0,,,0.0385647895914306,2,100,0.5769466103272279,5.2950616726639585e-05,COMPLETE
47,0.11130596697330475,2023-09-03 22:35:42.554246,2023-09-03 22:35:47.994428,0 days 00:00:05.440182,Tanh,Sigmoid,,,16,16,17.0,,,0.014236286186804743,2,100,0.7404356563674795,2.3959079192070086e-05,COMPLETE
48,0.10917310416698456,2023-09-03 22:35:47.994690,2023-09-03 22:35:52.689746,0 days 00:00:04.695056,Tanh,,,,12,17,,,,0.04127335670137112,1,100,0.6453635506810272,1.6625461492325434e-05,COMPLETE
49,0.10098345577716827,2023-09-03 22:35:52.690052,2023-09-03 22:35:54.579927,0 days 00:00:01.889875,Tanh,Sigmoid,,,30,15,20.0,,,0.026169946853386875,2,60,0.7284530239344943,7.641397773983265e-05,COMPLETE
50,0.13224001228809357,2023-09-03 22:35:54.580188,2023-09-03 22:35:57.505801,0 days 00:00:02.925613,Tanh,Tanh,,,30,18,21.0,,,0.05907852844026118,2,60,0.5052290255535562,4.711190858572544e-05,COMPLETE
51,0.09852996468544006,2023-09-03 22:35:57.506236,2023-09-03 22:36:00.180796,0 days 00:00:02.674560,Tanh,Sigmoid,,,30,15,20.0,,,0.023797005799875457,2,60,0.7981115408956457,1.538892171064981e-05,COMPLETE
52,0.10670796781778336,2023-09-03 22:36:00.181067,2023-09-03 22:36:02.092447,0 days 00:00:01.911380,Tanh,Sigmoid,,,30,15,20.0,,,0.030012940865473303,2,60,0.7458333998783421,1.4705741388713839e-05,COMPLETE
53,0.10612986981868744,2023-09-03 22:36:02.092722,2023-09-03 22:36:03.750754,0 days 00:00:01.658032,Tanh,Sigmoid,,,30,13,22.0,,,0.011452436340567545,2,60,0.6441236902717965,7.484445818699742e-05,COMPLETE
54,0.09285037219524384,2023-09-03 22:36:03.751024,2023-09-03 22:36:05.777479,0 days 00:00:02.026455,Sigmoid,Sigmoid,,,30,17,17.0,,,0.016166952028883408,2,60,0.7964366391244858,1.3847840378678162e-05,COMPLETE
