number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
42,0.12393172830343246,2023-09-03 23:58:40.087616,2023-09-03 23:58:41.048385,0 days 00:00:00.960769,Leaky,ReLU,Sigmoid,Tanh,30,19,19.0,7.0,2.0,0.009650389985141552,4,40,0.39867385108442116,0.0002215706721800121,COMPLETE
43,0.12184511125087738,2023-09-03 23:58:41.048670,2023-09-03 23:58:42.154028,0 days 00:00:01.105358,Leaky,ReLU,Sigmoid,Tanh,30,21,17.0,11.0,1.0,0.01698967340323972,4,40,0.4511748839543429,0.00016816185232462167,COMPLETE
44,0.12099674344062805,2023-09-03 23:58:42.154320,2023-09-03 23:58:42.945291,0 days 00:00:00.790971,Leaky,ReLU,Sigmoid,Tanh,30,18,20.0,7.0,9.0,0.010672089981748487,4,40,0.31816986922482393,0.00038532186001708965,COMPLETE
45,0.12716154754161835,2023-09-03 23:58:42.945592,2023-09-03 23:58:44.313394,0 days 00:00:01.367802,Leaky,Tanh,Sigmoid,Tanh,30,24,22.0,13.0,6.0,0.03065414925454773,4,40,0.5640974597121204,1.9394477922507692e-05,COMPLETE
46,0.11477246135473251,2023-09-03 23:58:44.313721,2023-09-03 23:58:45.452198,0 days 00:00:01.138477,Leaky,Leaky,Sigmoid,ReLU,30,21,10.0,5.0,15.0,0.0038191124246208233,4,40,0.4664552661500125,0.00013297095249124936,COMPLETE
47,0.12775181233882904,2023-09-03 23:58:45.452498,2023-09-03 23:58:46.420777,0 days 00:00:00.968279,Leaky,Leaky,Sigmoid,ReLU,30,21,10.0,5.0,15.0,0.0020912984974862307,4,40,0.39273994014777336,3.72325777528099e-05,COMPLETE
48,0.11305015534162521,2023-09-03 23:58:46.421075,2023-09-03 23:58:50.758413,0 days 00:00:04.337338,Leaky,Leaky,Sigmoid,,8,20,9.0,16.0,,0.00424519761093148,3,40,0.6138975722918695,8.794583784692624e-05,COMPLETE
49,0.11102622747421265,2023-09-03 23:58:50.758714,2023-09-03 23:58:57.718914,0 days 00:00:06.960200,Sigmoid,Leaky,ReLU,,8,17,6.0,16.0,,0.006451039847216789,3,40,0.6318393699734345,7.468929120201155e-05,COMPLETE
50,0.13383466005325317,2023-09-03 23:58:57.719213,2023-09-03 23:59:01.799464,0 days 00:00:04.080251,Sigmoid,Leaky,Tanh,,8,17,8.0,16.0,,0.006159646898349918,3,40,0.6159739343041999,7.12258606923684e-05,COMPLETE
51,0.12210371345281601,2023-09-03 23:59:01.799761,2023-09-03 23:59:06.527276,0 days 00:00:04.727515,Sigmoid,Leaky,ReLU,,8,20,6.0,16.0,,0.004515121933950624,3,40,0.7093944894242767,7.98846697398584e-05,COMPLETE
52,0.1252795159816742,2023-09-03 23:59:06.527579,2023-09-03 23:59:10.756222,0 days 00:00:04.228643,Sigmoid,Leaky,ReLU,,8,22,4.0,20.0,,0.00858191689245054,3,40,0.6342157312712393,4.394722715328444e-05,COMPLETE
53,0.1336633712053299,2023-09-03 23:59:10.756526,2023-09-03 23:59:14.266233,0 days 00:00:03.509707,Sigmoid,Leaky,ReLU,,8,15,3.0,17.0,,0.0025571672613730802,3,40,0.5341183376830229,8.9126854219989e-05,COMPLETE
54,0.11223187297582626,2023-09-03 23:59:14.266526,2023-09-03 23:59:24.745841,0 days 00:00:10.479315,Leaky,Leaky,Tanh,,8,17,6.0,21.0,,0.015594829076242187,3,80,0.7978098503825534,1.63105921396509e-05,COMPLETE
55,0.11292625218629837,2023-09-03 23:59:24.746133,2023-09-03 23:59:29.898668,0 days 00:00:05.152535,ReLU,Leaky,Tanh,,8,17,8.0,14.0,,0.01577798726105529,3,40,0.7818778751522377,1.6020446448924937e-05,COMPLETE
56,0.12897557020187378,2023-09-03 23:59:29.898961,2023-09-03 23:59:40.364160,0 days 00:00:10.465199,ReLU,Leaky,Tanh,,8,17,6.0,14.0,,0.018791684014003267,3,80,0.7955500933103817,1.53057050742456e-05,COMPLETE
57,0.27287429571151733,2023-09-03 23:59:40.364455,2023-09-03 23:59:47.536924,0 days 00:00:07.172469,ReLU,Tanh,Tanh,,8,17,7.0,12.0,,0.05294254534523883,3,60,0.7349113631548593,2.4466106631750046e-05,COMPLETE
58,0.13858212530612946,2023-09-03 23:59:47.537215,2023-09-03 23:59:52.766226,0 days 00:00:05.229011,ReLU,Leaky,Tanh,,8,15,6.0,10.0,,0.016867399307455913,3,40,0.7988647434038398,1.3535613522019812e-05,COMPLETE
