number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
51,0.48408591747283936,2023-09-03 22:36:08.507448,2023-09-03 22:37:02.146520,0 days 00:00:53.639072,ReLU,ReLU,Tanh,,4,22,1.0,10.0,,0.005780355324601108,3,100,0.5283631769663768,0.004529014751097524,COMPLETE
52,0.4342106580734253,2023-09-03 22:37:02.146994,2023-09-03 22:37:48.246767,0 days 00:00:46.099773,ReLU,ReLU,Tanh,,4,24,3.0,8.0,,0.0027458380077841063,3,100,0.44544150987890985,0.006183864693842606,COMPLETE
53,0.483621746301651,2023-09-03 22:37:48.247239,2023-09-03 22:38:14.158974,0 days 00:00:25.911735,ReLU,ReLU,Tanh,ReLU,4,23,8.0,3.0,12.0,0.00429672336545931,4,100,0.4908071479187038,0.0023406066522782625,COMPLETE
54,0.49155393242836,2023-09-03 22:38:14.159265,2023-09-03 22:38:21.978514,0 days 00:00:07.819249,ReLU,ReLU,Tanh,,4,20,5.0,12.0,,0.012288105161808786,3,40,0.604974573198154,0.00385235873422024,COMPLETE
55,0.4796968102455139,2023-09-03 22:38:21.978802,2023-09-03 22:38:27.272604,0 days 00:00:05.293802,ReLU,Leaky,,,8,16,10.0,,,0.0073005669833637625,2,100,0.3924910925750067,0.001685189688127996,COMPLETE
56,0.51083904504776,2023-09-03 22:38:27.272870,2023-09-03 22:38:30.594788,0 days 00:00:03.321918,Leaky,Tanh,,,16,19,7.0,,,0.0010459143490563663,2,100,0.43116452431620955,0.005979376927432637,COMPLETE
57,0.47372475266456604,2023-09-03 22:38:30.595064,2023-09-03 22:39:08.381672,0 days 00:00:37.786608,Leaky,Sigmoid,Leaky,,2,21,13.0,15.0,,0.001808769848724168,3,100,0.5467126087259737,0.017406229806710267,COMPLETE
58,0.5583978891372681,2023-09-03 22:39:08.381947,2023-09-03 22:39:13.536331,0 days 00:00:05.154384,Tanh,ReLU,,,4,23,23.0,,,0.0030837244026680898,2,40,0.4849158896363885,0.0007867400146162267,COMPLETE
59,0.4327465891838074,2023-09-03 22:39:13.536625,2023-09-03 22:39:24.264884,0 days 00:00:10.728259,ReLU,Tanh,Tanh,,10,17,20.0,3.0,,0.0007142747276208369,3,60,0.43645992087705493,0.002498387938994746,COMPLETE
60,0.4221494197845459,2023-09-03 22:39:24.265336,2023-09-03 22:39:44.156984,0 days 00:00:19.891648,Leaky,Tanh,,,4,15,22.0,,,0.0019089355319131514,2,100,0.6117681830778515,0.004761986803965193,COMPLETE
61,0.6014963984489441,2023-09-03 22:39:44.157342,2023-09-03 22:40:02.510800,0 days 00:00:18.353458,Leaky,Tanh,,,4,15,22.0,,,0.0012694411499479346,2,100,0.5614163188411616,0.004405200026337548,COMPLETE
62,0.42042097449302673,2023-09-03 22:40:02.511068,2023-09-03 22:40:23.831757,0 days 00:00:21.320689,Leaky,Tanh,,,4,13,24.0,,,0.0018815822895493083,2,100,0.6201787245294789,0.0027816931921383512,COMPLETE
63,0.43480396270751953,2023-09-03 22:40:23.832032,2023-09-03 22:40:39.531255,0 days 00:00:15.699223,Leaky,Tanh,,,4,11,23.0,,,0.0020471691044725944,2,100,0.6085935635126964,0.0025548124353642833,COMPLETE
64,0.4699496328830719,2023-09-03 22:40:39.531528,2023-09-03 22:40:58.665862,0 days 00:00:19.134334,Leaky,Tanh,,,4,13,24.0,,,0.0035874750027425507,2,100,0.7427934704299641,0.009835732864947001,COMPLETE
65,0.38070279359817505,2023-09-03 22:40:58.666145,2023-09-03 22:41:07.380990,0 days 00:00:08.714845,Leaky,Tanh,,,8,15,24.0,,,0.005022262819544177,2,100,0.6466714952551513,0.006011867638333552,COMPLETE
66,0.3592533767223358,2023-09-03 22:41:07.381261,2023-09-03 22:41:11.803585,0 days 00:00:04.422324,Leaky,Leaky,Tanh,,8,13,24.0,10.0,,0.00582315081821351,3,40,0.6607742715858432,0.0012643994403317438,COMPLETE
67,0.4621080160140991,2023-09-03 22:41:11.803872,2023-09-03 22:41:16.294558,0 days 00:00:04.490686,Leaky,Leaky,Tanh,,8,18,23.0,10.0,,0.013215505329082961,3,40,0.67407909535227,0.001082064897407474,COMPLETE
68,0.48706552386283875,2023-09-03 22:41:16.294843,2023-09-03 22:41:23.839851,0 days 00:00:07.545008,Sigmoid,Leaky,Tanh,,8,14,24.0,6.0,,0.005598280185017694,3,40,0.7547048406286079,0.0017754430807467231,COMPLETE
69,0.5365947484970093,2023-09-03 22:41:23.840142,2023-09-03 22:41:28.851099,0 days 00:00:05.010957,Leaky,Leaky,Tanh,,8,16,21.0,14.0,,0.019890351305244497,3,40,0.5241115338736838,0.0006476127585487755,COMPLETE
70,0.37297236919403076,2023-09-03 22:41:28.851384,2023-09-03 22:41:36.538475,0 days 00:00:07.687091,Leaky,Leaky,Tanh,Tanh,8,13,22.0,11.0,12.0,0.006587242504889861,4,40,0.7090690604163528,0.006809004425508928,COMPLETE
71,0.4046929180622101,2023-09-03 22:41:36.538767,2023-09-03 22:41:42.947459,0 days 00:00:06.408692,Leaky,Leaky,Tanh,Tanh,8,13,22.0,11.0,12.0,0.007110294123696599,4,40,0.799404950565299,0.0071818608301879635,COMPLETE
72,0.41204679012298584,2023-09-03 22:41:42.947762,2023-09-03 22:41:50.393210,0 days 00:00:07.445448,Leaky,Leaky,Tanh,Tanh,8,12,22.0,11.0,11.0,0.007003095164267705,4,40,0.7255460142194475,0.006174371848760579,COMPLETE
73,0.5070527195930481,2023-09-03 22:41:50.393511,2023-09-03 22:41:56.628082,0 days 00:00:06.234571,Leaky,Leaky,Tanh,Tanh,8,11,23.0,9.0,9.0,0.00470237659103528,4,40,0.7971340669660962,0.007216853439666869,COMPLETE
74,0.36121731996536255,2023-09-03 22:41:56.628387,2023-09-03 22:42:04.348934,0 days 00:00:07.720547,Leaky,Leaky,Tanh,Tanh,8,9,24.0,13.0,17.0,0.00895626849768169,4,40,0.6711070047559367,0.01286687858058718,COMPLETE
75,0.5061061382293701,2023-09-03 22:42:04.349222,2023-09-03 22:42:09.544483,0 days 00:00:05.195261,Leaky,Leaky,Tanh,Tanh,8,8,24.0,17.0,17.0,0.010903303467738035,4,40,0.6586275623496105,0.012633725240764778,COMPLETE
76,0.529125988483429,2023-09-03 22:42:09.544780,2023-09-03 22:42:15.052230,0 days 00:00:05.507450,ReLU,Leaky,Tanh,Sigmoid,8,13,24.0,13.0,7.0,0.009164088963651083,4,40,0.6871058699253093,0.009788744628377394,COMPLETE
77,0.6120721697807312,2023-09-03 22:42:15.052525,2023-09-03 22:42:18.847854,0 days 00:00:03.795329,Leaky,Leaky,Tanh,ReLU,12,7,23.0,7.0,16.0,0.016049761472150523,4,40,0.7020491488754794,0.003726207394548646,COMPLETE
78,0.5693255662918091,2023-09-03 22:42:18.848145,2023-09-03 22:42:23.900309,0 days 00:00:05.052164,Leaky,Leaky,Tanh,Tanh,8,10,19.0,15.0,15.0,0.005735463305883807,4,40,0.6457114074378495,0.0015383544018717514,COMPLETE
79,0.40312379598617554,2023-09-03 22:42:23.900600,2023-09-03 22:42:25.948344,0 days 00:00:02.047744,Leaky,Leaky,Leaky,,16,9,24.0,12.0,,0.003533487143870252,3,40,0.5860400411525515,0.0032980563186678935,COMPLETE
80,0.5240750908851624,2023-09-03 22:42:25.948635,2023-09-03 22:42:27.976795,0 days 00:00:02.028160,Leaky,Leaky,Leaky,,16,9,14.0,12.0,,0.0035751251308096424,3,40,0.5873211544064488,0.003148263733160317,COMPLETE
81,0.42506229877471924,2023-09-03 22:42:27.977093,2023-09-03 22:42:29.897118,0 days 00:00:01.920025,Leaky,Leaky,Leaky,,16,9,24.0,11.0,,0.0050080618273827876,3,40,0.5513001054522666,0.005382392036257981,COMPLETE
82,0.4504145681858063,2023-09-03 22:42:29.897408,2023-09-03 22:42:32.127987,0 days 00:00:02.230579,Leaky,Leaky,Leaky,,16,4,23.0,14.0,,0.010044126130427856,3,40,0.6448332751019641,0.0032811938608422616,COMPLETE
83,0.5520592331886292,2023-09-03 22:42:32.128276,2023-09-03 22:42:34.500726,0 days 00:00:02.372450,Tanh,Sigmoid,ReLU,,30,6,22.0,1.0,,0.002607491215444483,3,80,0.5789673045805406,0.0020383497899726043,COMPLETE
84,0.5662283897399902,2023-09-03 22:42:34.501007,2023-09-03 22:43:01.620611,0 days 00:00:27.119604,Leaky,Leaky,Leaky,Tanh,2,9,23.0,9.0,15.0,0.004303196327919322,4,40,0.7088361363520896,0.001256740014688728,COMPLETE
85,0.44355857372283936,2023-09-03 22:43:01.620902,2023-09-03 22:43:08.161894,0 days 00:00:06.540992,Leaky,Leaky,ReLU,,8,23,24.0,19.0,,0.008208657139593642,3,40,0.7505386372143319,0.009106042992886228,COMPLETE
86,0.4344657361507416,2023-09-03 22:43:08.162179,2023-09-03 22:43:11.085062,0 days 00:00:02.922883,Leaky,ReLU,Tanh,Tanh,16,12,21.0,10.0,7.0,0.003200271095526997,4,40,0.6297570216585838,0.003938035227506757,COMPLETE
87,0.3985661268234253,2023-09-03 22:43:11.085360,2023-09-03 22:43:18.404217,0 days 00:00:07.318857,Sigmoid,Leaky,Leaky,,8,14,20.0,13.0,,0.00656265087561151,3,60,0.6662456180702331,0.00253013757888291,COMPLETE
88,0.42052096128463745,2023-09-03 22:43:18.404503,2023-09-03 22:43:24.958077,0 days 00:00:06.553574,Sigmoid,Leaky,Leaky,,8,11,17.0,14.0,,0.006905947615894168,3,60,0.6619211485135946,0.005171499397839044,COMPLETE
89,0.49117690324783325,2023-09-03 22:43:24.958363,2023-09-03 22:43:30.959027,0 days 00:00:06.000664,Sigmoid,Leaky,Leaky,,8,14,18.0,24.0,,0.005367190396596297,3,60,0.6017570484814231,0.0029533722330543533,COMPLETE
90,0.5037079453468323,2023-09-03 22:43:30.959319,2023-09-03 22:43:37.948211,0 days 00:00:06.988892,Sigmoid,Leaky,Leaky,,8,14,20.0,12.0,,0.003757587780947985,3,60,0.7015667013366684,0.0020615248403598784,COMPLETE
91,0.5410652160644531,2023-09-03 22:43:37.948504,2023-09-03 22:43:43.441380,0 days 00:00:05.492876,Sigmoid,Leaky,Leaky,,8,15,22.0,16.0,,0.002563025614905017,3,60,0.5478281756280341,0.0014535055356147029,COMPLETE
92,0.4893101155757904,2023-09-03 22:43:43.441671,2023-09-03 22:43:46.751017,0 days 00:00:03.309346,Sigmoid,ReLU,Tanh,,10,17,4.0,11.0,,0.00481580704570224,3,40,0.5797893907502871,0.006952656863458629,COMPLETE
93,0.4724431037902832,2023-09-03 22:43:46.751315,2023-09-03 22:43:49.444348,0 days 00:00:02.693033,ReLU,Tanh,ReLU,,30,21,21.0,13.0,,0.006348296168470659,3,80,0.6206928965411251,0.0025083089571537103,COMPLETE
94,0.433186411857605,2023-09-03 22:43:49.444644,2023-09-03 22:43:57.244079,0 days 00:00:07.799435,Leaky,Sigmoid,Tanh,Sigmoid,8,16,7.0,9.0,24.0,0.008657983598561203,4,60,0.6674630932879455,0.0035445745022893464,COMPLETE
95,0.5251511335372925,2023-09-03 22:43:57.244372,2023-09-03 22:44:00.790158,0 days 00:00:03.545786,Leaky,Leaky,Sigmoid,,8,22,23.0,13.0,,0.004557641027326091,3,40,0.5329289698314125,0.0019368062287129421,COMPLETE
96,0.5946764349937439,2023-09-03 22:44:00.790446,2023-09-03 22:44:02.938066,0 days 00:00:02.147620,Leaky,,,,12,20,,,,0.010899794577024797,1,40,0.7474134575922704,0.0009283036804161341,COMPLETE
97,0.47489944100379944,2023-09-03 22:44:02.938354,2023-09-03 22:44:04.613902,0 days 00:00:01.675548,Tanh,Tanh,Leaky,,16,14,24.0,7.0,,0.0023744420237339307,3,40,0.4735661891215582,0.005459510420780699,COMPLETE
98,0.6246298551559448,2023-09-03 22:44:04.614192,2023-09-03 22:44:06.782750,0 days 00:00:02.168558,Leaky,Leaky,,,30,11,20.0,,,0.006658255293970794,2,100,0.5152781156825348,0.004346835894961886,COMPLETE
99,0.4063991606235504,2023-09-03 22:44:06.783031,2023-09-03 22:44:13.033059,0 days 00:00:06.250028,ReLU,Tanh,Tanh,,8,12,23.0,11.0,,0.00358435340178641,3,60,0.6318301501652329,0.008909028973227845,COMPLETE
100,0.5747179985046387,2023-09-03 22:44:13.033352,2023-09-03 22:44:58.897431,0 days 00:00:45.864079,Leaky,ReLU,Tanh,ReLU,2,18,21.0,16.0,19.0,0.008172091834819135,4,100,0.5680383110765002,0.002538316901969929,COMPLETE
101,0.4987705945968628,2023-09-03 22:44:58.897723,2023-09-03 22:45:04.958840,0 days 00:00:06.061117,Leaky,Leaky,Tanh,Tanh,8,13,22.0,10.0,13.0,0.006528322883010373,4,40,0.775028627246367,0.00638264626029907,COMPLETE
102,0.3680671155452728,2023-09-03 22:45:04.959136,2023-09-03 22:45:18.175041,0 days 00:00:13.215905,Leaky,Leaky,Tanh,Tanh,8,13,11.0,11.0,10.0,0.003010687584739579,4,40,0.7204581357083899,0.01123949458411598,COMPLETE
103,0.5716345906257629,2023-09-03 22:45:18.175337,2023-09-03 22:45:28.722757,0 days 00:00:10.547420,Leaky,Leaky,Tanh,Tanh,8,13,11.0,12.0,9.0,0.0032710272305412407,4,40,0.7179105075585607,0.014749973303005029,COMPLETE
104,0.4192084074020386,2023-09-03 22:45:28.723250,2023-09-03 22:45:36.030903,0 days 00:00:07.307653,Leaky,Leaky,Tanh,Tanh,8,15,7.0,14.0,9.0,0.0016147219624113055,4,40,0.5971636274956889,0.012188632098046225,COMPLETE
105,0.582106351852417,2023-09-03 22:45:36.031197,2023-09-03 22:45:42.030136,0 days 00:00:05.998939,Leaky,Tanh,Tanh,Tanh,8,10,9.0,9.0,14.0,0.0022193955688434765,4,40,0.6615070426253847,0.018837724986936023,COMPLETE
106,0.3951760530471802,2023-09-03 22:45:42.030441,2023-09-03 22:45:51.114623,0 days 00:00:09.084182,Leaky,Leaky,,,8,14,6.0,,,0.004896750823586285,2,100,0.6868216860645951,0.011370389253663571,COMPLETE
107,0.4065806567668915,2023-09-03 22:45:51.114909,2023-09-03 22:46:01.773546,0 days 00:00:10.658637,Leaky,Leaky,,,8,14,8.0,,,0.004827178737199541,2,100,0.6850126021018705,0.010405655230037067,COMPLETE
108,0.547683835029602,2023-09-03 22:46:01.773869,2023-09-03 22:46:15.895941,0 days 00:00:14.122072,Sigmoid,Leaky,Sigmoid,Tanh,8,12,6.0,4.0,18.0,0.004223408863883039,4,100,0.7188639999622533,0.007753085517496255,COMPLETE
109,0.3773333728313446,2023-09-03 22:46:15.896249,2023-09-03 22:46:28.929915,0 days 00:00:13.033666,Leaky,Leaky,Tanh,,8,15,6.0,12.0,,0.0029179449645757214,3,100,0.7739145972056168,0.014620234180333236,COMPLETE
110,0.4310101270675659,2023-09-03 22:46:28.930215,2023-09-03 22:46:38.963030,0 days 00:00:10.032815,ReLU,Leaky,,,8,15,4.0,,,0.0027303280082883906,2,100,0.7443974637177689,0.025439067495894786,COMPLETE
111,0.43481823801994324,2023-09-03 22:46:38.963316,2023-09-03 22:46:50.139531,0 days 00:00:11.176215,Leaky,Leaky,Tanh,,8,14,6.0,12.0,,0.005595121462136135,3,100,0.6828587590006374,0.013565426222831562,COMPLETE
