number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
22,0.12130532413721085,2023-09-03 18:40:54.777692,2023-09-03 18:40:56.014553,0 days 00:00:01.236861,Tanh,,,,30,9,,,,0.022125189656477594,1,80,0.45568414066266844,0.00031983609977634587,COMPLETE
23,0.12542667984962463,2023-09-03 18:40:56.014805,2023-09-03 18:40:57.205419,0 days 00:00:01.190614,Tanh,,,,30,12,,,,0.028634252180555684,1,80,0.4429543955836417,0.0010960783982137245,COMPLETE
24,0.13364842534065247,2023-09-03 18:40:57.205694,2023-09-03 18:40:59.110380,0 days 00:00:01.904686,Tanh,Sigmoid,,,30,9,1.0,,,0.09408778643695687,2,80,0.5737065825137047,0.0002523513360882518,COMPLETE
25,0.1438858062028885,2023-09-03 18:40:59.110642,2023-09-03 18:41:03.842304,0 days 00:00:04.731662,Tanh,,,,10,4,,,,0.021721627910341868,1,80,0.7219292774189411,9.125230298756749e-05,COMPLETE
26,0.13009388744831085,2023-09-03 18:41:03.842547,2023-09-03 18:41:05.310733,0 days 00:00:01.468186,Tanh,,,,30,11,,,,0.05767824560751642,1,100,0.43596720561124935,0.0002997044150098598,COMPLETE
27,0.12803637981414795,2023-09-03 18:41:05.310977,2023-09-03 18:41:09.843174,0 days 00:00:04.532197,Sigmoid,Leaky,,,12,7,18.0,,,0.022184057572740536,2,80,0.6180589049390401,0.0007386485149353613,COMPLETE
28,0.14989817142486572,2023-09-03 18:41:09.843442,2023-09-03 18:41:17.415379,0 days 00:00:07.571937,Tanh,,,,4,3,,,,0.03977421689476712,1,80,0.4958673729450235,7.662911644483769e-05,COMPLETE
29,0.13713453710079193,2023-09-03 18:41:17.415629,2023-09-03 18:41:20.031173,0 days 00:00:02.615544,Tanh,,,,30,9,,,,0.014739308926079693,1,100,0.7870757910746053,0.002272098779114886,COMPLETE
30,0.13022743165493011,2023-09-03 18:41:20.031418,2023-09-03 18:41:21.365967,0 days 00:00:01.334549,Tanh,Sigmoid,,,30,6,24.0,,,0.007359142821600729,2,80,0.3907400092273819,0.0010385557993250725,COMPLETE
31,0.1197754442691803,2023-09-03 18:41:21.366227,2023-09-03 18:41:22.517010,0 days 00:00:01.150783,Tanh,,,,30,12,,,,0.0271040894274572,1,80,0.42703493717053104,0.0008968333653024831,COMPLETE
32,0.12402458488941193,2023-09-03 18:41:22.517266,2023-09-03 18:41:23.876549,0 days 00:00:01.359283,Tanh,,,,30,12,,,,0.05224189012761513,1,80,0.508034456367401,0.00046341324972066545,COMPLETE
33,0.12856386601924896,2023-09-03 18:41:23.876807,2023-09-03 18:41:24.774695,0 days 00:00:00.897888,Tanh,,,,30,13,,,,0.011036707340408998,1,80,0.3245566457252174,0.0009360235246886542,COMPLETE
34,0.13106884062290192,2023-09-03 18:41:24.774951,2023-09-03 18:41:25.611462,0 days 00:00:00.836511,Tanh,,,,30,16,,,,0.05256677431903597,1,80,0.3050894537917856,0.00027606157771991967,COMPLETE
35,0.22209006547927856,2023-09-03 18:41:25.611720,2023-09-03 18:41:26.902735,0 days 00:00:01.291015,Tanh,,,,30,1,,,,0.025545787022060736,1,100,0.3974128740036981,0.0018371721589089183,COMPLETE
36,0.13406072556972504,2023-09-03 18:41:26.902979,2023-09-03 18:41:31.889667,0 days 00:00:04.986688,Sigmoid,,,,4,10,,,,0.0029741382370772843,1,40,0.6480840371529684,0.0001148182918846733,COMPLETE
37,0.14051160216331482,2023-09-03 18:41:31.889918,2023-09-03 18:41:48.147622,0 days 00:00:16.257704,ReLU,Tanh,,,2,7,15.0,,,0.010878914530414743,2,80,0.4092640565245523,4.1112105771159737e-05,COMPLETE
38,0.12572427093982697,2023-09-03 18:41:48.147890,2023-09-03 18:41:51.494878,0 days 00:00:03.346988,Tanh,,,,12,8,,,,0.03565050721962504,1,100,0.47659136432608684,5.099442123706402e-05,COMPLETE
39,0.1346186250448227,2023-09-03 18:41:51.495136,2023-09-03 18:41:53.309361,0 days 00:00:01.814225,Tanh,,,,10,5,,,,0.023620337730339277,1,40,0.5507515944927438,0.00021064659562773213,COMPLETE
40,0.15040776133537292,2023-09-03 18:41:53.309620,2023-09-03 18:41:56.227056,0 days 00:00:02.917436,ReLU,,,,8,11,,,,0.055177570671190036,1,60,0.4785611456557472,1.885136124005971e-05,COMPLETE
41,0.12564216554164886,2023-09-03 18:41:56.227306,2023-09-03 18:41:57.928193,0 days 00:00:01.700887,Tanh,,,,30,13,,,,0.0460501853807929,1,80,0.5310579195051439,0.0004599477833923098,COMPLETE
42,0.12832802534103394,2023-09-03 18:41:57.928445,2023-09-03 18:41:59.241764,0 days 00:00:01.313319,Tanh,,,,30,12,,,,0.017585714754125712,1,80,0.48941877405444956,0.00012848148652501085,COMPLETE
43,0.1348235160112381,2023-09-03 18:41:59.242018,2023-09-03 18:42:01.830524,0 days 00:00:02.588506,Tanh,,,,30,10,,,,0.06725705987462614,1,80,0.4346796338771502,0.00037331745895808217,COMPLETE
44,0.12537647783756256,2023-09-03 18:42:01.830765,2023-09-03 18:42:03.563662,0 days 00:00:01.732897,Tanh,,,,30,15,,,,0.038797235109264416,1,80,0.538159077618906,0.0006635689714766341,COMPLETE
45,0.14513491094112396,2023-09-03 18:42:03.563932,2023-09-03 18:42:22.228825,0 days 00:00:18.664893,Sigmoid,Leaky,,,2,8,6.0,,,0.08993226600016123,2,80,0.3786564958634103,0.00020465098805298563,COMPLETE
46,0.14453040063381195,2023-09-03 18:42:22.229085,2023-09-03 18:42:30.882927,0 days 00:00:08.653842,Leaky,,,,4,14,,,,0.02851176621041453,1,60,0.6531337383791448,0.0003888348509141459,COMPLETE
47,0.14703691005706787,2023-09-03 18:42:30.883183,2023-09-03 18:42:31.727859,0 days 00:00:00.844676,Tanh,Sigmoid,Leaky,,30,10,20.0,1.0,,0.00565087945412855,3,40,0.4084237510666675,0.00011974297965145216,COMPLETE
48,0.13722430169582367,2023-09-03 18:42:31.728125,2023-09-03 18:42:33.004774,0 days 00:00:01.276649,Tanh,,,,30,12,,,,0.009199650109424758,1,60,0.4631697655501376,6.201035917367195e-05,COMPLETE
49,0.1260322630405426,2023-09-03 18:42:33.005184,2023-09-03 18:42:40.237703,0 days 00:00:07.232519,ReLU,Tanh,,,8,6,3.0,,,0.0026441340552051094,2,80,0.5773586798749553,0.0013121698232690083,COMPLETE
50,0.12970691919326782,2023-09-03 18:42:40.237969,2023-09-03 18:42:42.867699,0 days 00:00:02.629730,Leaky,,,,12,15,,,,0.01680683111669025,1,100,0.3611731502621814,0.0002903552172327746,COMPLETE
51,0.12949350476264954,2023-09-03 18:42:42.867959,2023-09-03 18:42:45.017351,0 days 00:00:02.149392,Tanh,,,,30,15,,,,0.03999110124067667,1,80,0.535726479088018,0.0006316658053808459,COMPLETE
52,0.1338549554347992,2023-09-03 18:42:45.017612,2023-09-03 18:42:46.434835,0 days 00:00:01.417223,Tanh,,,,30,17,,,,0.0669330472293893,1,80,0.5218703977999136,0.0007138335453895913,COMPLETE
53,0.11878467351198196,2023-09-03 18:42:46.435085,2023-09-03 18:42:47.816961,0 days 00:00:01.381876,Tanh,,,,30,19,,,,0.04038983483938872,1,80,0.5059564955886096,0.00045121299598646685,COMPLETE
54,0.11671341955661774,2023-09-03 18:42:47.817211,2023-09-03 18:42:51.446579,0 days 00:00:03.629368,Tanh,Leaky,Sigmoid,Leaky,30,22,12.0,16.0,23.0,0.011563863318421326,4,80,0.43345115380046617,0.0005085610254377777,COMPLETE
55,0.12058322876691818,2023-09-03 18:42:51.447073,2023-09-03 18:42:55.488606,0 days 00:00:04.041533,Tanh,Leaky,Sigmoid,Leaky,10,21,12.0,16.0,24.0,0.011691492143648617,4,60,0.4216545711926317,0.00016212312549753995,COMPLETE
56,0.11210145801305771,2023-09-03 18:42:55.488896,2023-09-03 18:42:59.515770,0 days 00:00:04.026874,Tanh,Leaky,Sigmoid,Leaky,10,21,12.0,16.0,24.0,0.010854546930739199,4,60,0.4243156155851646,0.00016374275165817717,COMPLETE
57,0.11776603758335114,2023-09-03 18:42:59.516068,2023-09-03 18:43:17.856988,0 days 00:00:18.340920,Tanh,Leaky,Sigmoid,Leaky,2,24,8.0,16.0,18.0,0.007134370693106693,4,60,0.3831388966452863,0.00020907575802940536,COMPLETE
58,0.1269465535879135,2023-09-03 18:43:17.857286,2023-09-03 18:43:40.430472,0 days 00:00:22.573186,Sigmoid,Leaky,Sigmoid,Leaky,2,24,8.0,16.0,19.0,0.006645878562191025,4,60,0.3719218545730722,9.951860581723564e-05,COMPLETE
59,0.1217447966337204,2023-09-03 18:43:40.430785,2023-09-03 18:43:43.756579,0 days 00:00:03.325794,Tanh,Leaky,Sigmoid,Leaky,10,23,13.0,19.0,17.0,0.004068793580900162,4,60,0.344282237725585,0.00015256997485576555,COMPLETE
60,0.11916700750589371,2023-09-03 18:43:43.756883,2023-09-03 18:43:57.403792,0 days 00:00:13.646909,Leaky,Leaky,Sigmoid,Leaky,2,20,10.0,13.0,24.0,0.009649761607695914,4,60,0.3096643927143125,0.00023626580854019304,COMPLETE
61,0.11605995893478394,2023-09-03 18:43:57.404098,2023-09-03 18:44:11.071202,0 days 00:00:13.667104,Leaky,Leaky,Sigmoid,Leaky,2,20,10.0,12.0,24.0,0.009437474578319482,4,60,0.3100858538870901,0.00019705420667649523,COMPLETE
62,0.11764019727706909,2023-09-03 18:44:11.071501,2023-09-03 18:44:29.561956,0 days 00:00:18.490455,Leaky,Leaky,Sigmoid,Leaky,2,19,10.0,13.0,24.0,0.008547902286999361,4,60,0.2943256542532056,0.00022069163542774072,COMPLETE
63,0.12052249908447266,2023-09-03 18:44:29.562258,2023-09-03 18:44:46.284869,0 days 00:00:16.722611,Leaky,Leaky,Sigmoid,Leaky,2,22,12.0,13.0,24.0,0.005213771116394316,4,60,0.2761623713656392,8.397731471153549e-05,COMPLETE
64,0.11603747308254242,2023-09-03 18:44:46.285193,2023-09-03 18:44:57.830953,0 days 00:00:11.545760,Leaky,Leaky,Sigmoid,Leaky,2,19,9.0,14.0,19.0,0.007248599382645445,4,60,0.26031996818049324,0.00019177666350234289,COMPLETE
65,0.12288939952850342,2023-09-03 18:44:57.831253,2023-09-03 18:45:08.737124,0 days 00:00:10.905871,Leaky,Leaky,Sigmoid,Leaky,2,21,9.0,14.0,19.0,0.006735808526351283,4,60,0.24272217258543996,0.00013742251828266803,COMPLETE
66,0.12161347270011902,2023-09-03 18:45:08.737428,2023-09-03 18:45:35.121568,0 days 00:00:26.384140,Leaky,Leaky,Sigmoid,,2,23,11.0,18.0,,0.012756804043873589,3,60,0.2938406555180398,0.00020570580270859348,COMPLETE
67,0.1221613734960556,2023-09-03 18:45:35.122080,2023-09-03 18:46:21.721889,0 days 00:00:46.599809,Leaky,Leaky,Sigmoid,Leaky,2,19,8.0,15.0,21.0,0.007970118199306375,4,60,0.32073464205221497,6.481711995899573e-05,COMPLETE
68,0.13571876287460327,2023-09-03 18:46:21.722432,2023-09-03 18:47:11.253793,0 days 00:00:49.531361,Leaky,Leaky,Sigmoid,Leaky,2,23,13.0,12.0,15.0,0.016766947637123872,4,60,0.3410802560499881,0.00032510766695329597,COMPLETE
69,0.1238793432712555,2023-09-03 18:47:11.254318,2023-09-03 18:47:26.724678,0 days 00:00:15.470360,Leaky,Leaky,Sigmoid,,2,21,10.0,19.0,,0.005081989731651132,3,60,0.28493573507348086,9.67757642849088e-05,COMPLETE
70,0.13364377617835999,2023-09-03 18:47:26.724995,2023-09-03 18:47:38.742117,0 days 00:00:12.017122,Leaky,Leaky,Sigmoid,Leaky,2,19,8.0,11.0,24.0,0.0032168689794704834,4,60,0.25571502844226723,0.0001716264319363775,COMPLETE
71,0.1195342019200325,2023-09-03 18:47:38.742445,2023-09-03 18:47:42.659320,0 days 00:00:03.916875,Leaky,Leaky,Sigmoid,Leaky,10,19,11.0,14.0,21.0,0.008880776022895503,4,60,0.39011920484935997,0.0004829044196671831,COMPLETE
72,0.13174723088741302,2023-09-03 18:47:42.659643,2023-09-03 18:47:59.883340,0 days 00:00:17.223697,Leaky,Leaky,Sigmoid,Leaky,2,20,6.0,15.0,21.0,0.012575872849646879,4,60,0.3695627639241045,0.0002485237373520172,COMPLETE
73,0.11163442581892014,2023-09-03 18:47:59.883672,2023-09-03 18:48:02.890399,0 days 00:00:03.006727,Leaky,Leaky,Sigmoid,Leaky,16,18,9.0,20.0,13.0,0.006168429428053989,4,60,0.4565579628195081,0.00032854383786785327,COMPLETE
74,0.11492463946342468,2023-09-03 18:48:02.890717,2023-09-03 18:48:05.897900,0 days 00:00:03.007183,Leaky,Leaky,Sigmoid,Leaky,16,18,9.0,21.0,12.0,0.006668867462101234,4,60,0.4616878894600695,0.00036221908157611023,COMPLETE
75,0.12467216700315475,2023-09-03 18:48:05.898210,2023-09-03 18:48:08.881202,0 days 00:00:02.982992,Leaky,Leaky,Sigmoid,Leaky,16,20,9.0,21.0,12.0,0.004443321523920021,4,60,0.4539500677859502,0.0003291425992735989,COMPLETE
76,0.12873759865760803,2023-09-03 18:48:08.881514,2023-09-03 18:48:10.346618,0 days 00:00:01.465104,Leaky,Leaky,Sigmoid,Leaky,16,18,14.0,21.0,12.0,0.00967357243743109,4,60,0.21879692975994136,0.0005571973959405418,COMPLETE
77,0.12331905961036682,2023-09-03 18:48:10.346930,2023-09-03 18:48:13.110783,0 days 00:00:02.763853,Leaky,Leaky,Sigmoid,ReLU,16,17,10.0,20.0,9.0,0.0020235904188491945,4,60,0.41445335120389803,0.0002977417211356547,COMPLETE
78,0.12387876212596893,2023-09-03 18:48:13.111115,2023-09-03 18:48:14.664715,0 days 00:00:01.553600,Leaky,Leaky,Sigmoid,,16,22,11.0,11.0,,0.003648275245973632,3,60,0.2693764558725252,0.00013000422153393724,COMPLETE
79,0.11208706349134445,2023-09-03 18:48:14.665043,2023-09-03 18:48:17.618198,0 days 00:00:02.953155,Leaky,Leaky,Sigmoid,Sigmoid,16,18,12.0,18.0,22.0,0.005842931302944941,4,60,0.4497442521726605,0.00017659160675251732,COMPLETE
80,0.1113835945725441,2023-09-03 18:48:17.618517,2023-09-03 18:48:20.596833,0 days 00:00:02.978316,Leaky,Leaky,Tanh,Sigmoid,16,18,16.0,18.0,14.0,0.005789458340218804,4,60,0.4501464421092293,0.00016110773569396087,COMPLETE
81,0.11229097098112106,2023-09-03 18:48:20.597135,2023-09-03 18:48:23.632684,0 days 00:00:03.035549,Leaky,Leaky,Tanh,Sigmoid,16,18,16.0,18.0,14.0,0.005558344823366595,4,60,0.45168516672338477,0.00017019455678988775,COMPLETE
82,0.10916126519441605,2023-09-03 18:48:23.632998,2023-09-03 18:48:26.730848,0 days 00:00:03.097850,Leaky,Leaky,Tanh,Sigmoid,16,18,16.0,18.0,14.0,0.005575903205711531,4,60,0.4694327233781299,0.0001488908660455065,COMPLETE
83,0.10853713750839233,2023-09-03 18:48:26.731149,2023-09-03 18:48:29.803173,0 days 00:00:03.072024,Leaky,Leaky,Tanh,Sigmoid,16,18,16.0,18.0,14.0,0.00560313562971391,4,60,0.463266031649618,0.00010740376298551425,COMPLETE
84,0.1193629577755928,2023-09-03 18:48:29.803474,2023-09-03 18:48:32.872149,0 days 00:00:03.068675,Leaky,Leaky,Tanh,Sigmoid,16,16,16.0,18.0,14.0,0.005838634442749106,4,60,0.4697200888989966,0.00010022620851036315,COMPLETE
85,0.11626868695020676,2023-09-03 18:48:32.872460,2023-09-03 18:48:36.075111,0 days 00:00:03.202651,Leaky,Leaky,Tanh,Sigmoid,16,18,17.0,18.0,14.0,0.004633833568803678,4,60,0.48595186293597825,0.00014325853105711086,COMPLETE
86,0.11792928725481033,2023-09-03 18:48:36.075427,2023-09-03 18:48:39.130939,0 days 00:00:03.055512,Leaky,Leaky,Tanh,Sigmoid,16,17,16.0,21.0,11.0,0.005803286139358967,4,60,0.45573665626318627,0.00010988903350499043,COMPLETE
87,0.11755124479532242,2023-09-03 18:48:39.131259,2023-09-03 18:48:41.834214,0 days 00:00:02.702955,Leaky,Leaky,Tanh,Sigmoid,16,18,14.0,19.0,15.0,0.0023162914441013423,4,60,0.40987184035104357,7.577123397495076e-05,COMPLETE
88,0.117377869784832,2023-09-03 18:48:41.834523,2023-09-03 18:48:48.654965,0 days 00:00:06.820442,Leaky,Leaky,Tanh,Sigmoid,16,17,16.0,20.0,14.0,0.0034509952421389435,4,60,0.4445045088353624,0.00015502717200885686,COMPLETE
89,0.12370462715625763,2023-09-03 18:48:48.655512,2023-09-03 18:48:55.303355,0 days 00:00:06.647843,Leaky,ReLU,Tanh,Sigmoid,16,16,20.0,17.0,10.0,0.004056590414276784,4,40,0.4997870639244692,0.0002606883428015277,COMPLETE
90,0.11650539934635162,2023-09-03 18:48:55.303885,2023-09-03 18:49:00.448018,0 days 00:00:05.144133,Leaky,Sigmoid,Tanh,Sigmoid,16,18,17.0,17.0,16.0,0.00297870900256578,4,60,0.555539304852908,0.000371332362134586,COMPLETE
91,0.12370728701353073,2023-09-03 18:49:00.448332,2023-09-03 18:49:03.628117,0 days 00:00:03.179785,Leaky,Leaky,Tanh,Sigmoid,16,17,15.0,20.0,13.0,0.005687319303758189,4,60,0.4773584402234359,0.00017689880158461594,COMPLETE
92,0.12050747871398926,2023-09-03 18:49:03.628445,2023-09-03 18:49:06.613571,0 days 00:00:02.985126,Leaky,Leaky,ReLU,Tanh,16,18,19.0,23.0,13.0,0.014205305220716316,4,60,0.4004174153904258,0.00013276911743653728,COMPLETE
93,0.10931172221899033,2023-09-03 18:49:06.613916,2023-09-03 18:49:09.565341,0 days 00:00:02.951425,Leaky,Leaky,Tanh,Sigmoid,16,20,17.0,18.0,7.0,0.007063042014197598,4,60,0.4303918733956106,8.262855958459014e-05,COMPLETE
94,0.11378775537014008,2023-09-03 18:49:09.565660,2023-09-03 18:49:12.619265,0 days 00:00:03.053605,Leaky,Leaky,Tanh,Sigmoid,16,19,17.0,18.0,7.0,0.006947947738579569,4,60,0.460501432273105,8.420945903864543e-05,COMPLETE
95,0.11769252270460129,2023-09-03 18:49:12.619591,2023-09-03 18:49:15.607087,0 days 00:00:02.987496,Leaky,Tanh,Tanh,Sigmoid,16,21,17.0,18.0,6.0,0.00406233834336629,4,60,0.43858059639860586,5.337979606708846e-05,COMPLETE
96,0.10944638401269913,2023-09-03 18:49:15.607400,2023-09-03 18:49:18.738848,0 days 00:00:03.131448,ReLU,Leaky,Tanh,Sigmoid,16,20,18.0,19.0,6.0,0.006507970734499516,4,60,0.4650615747925318,9.560035158569095e-05,COMPLETE
97,0.11255703866481781,2023-09-03 18:49:18.739178,2023-09-03 18:49:22.245215,0 days 00:00:03.506037,ReLU,Leaky,Tanh,Sigmoid,16,20,19.0,19.0,7.0,0.004698404489450728,4,60,0.5180390188793391,8.716292464801152e-05,COMPLETE
98,0.1179211288690567,2023-09-03 18:49:22.245534,2023-09-03 18:49:25.713933,0 days 00:00:03.468399,ReLU,Leaky,Tanh,Sigmoid,16,20,19.0,19.0,5.0,0.0017511653559583887,4,60,0.5140390114582956,0.00011362439773301455,COMPLETE
99,0.11012689024209976,2023-09-03 18:49:25.714267,2023-09-03 18:49:28.612942,0 days 00:00:02.898675,ReLU,Leaky,Leaky,Sigmoid,16,21,19.0,17.0,3.0,0.002530803632968107,4,60,0.43020549268445357,7.230818387632913e-05,COMPLETE
100,0.12592868506908417,2023-09-03 18:49:28.613254,2023-09-03 18:49:30.269982,0 days 00:00:01.656728,ReLU,Sigmoid,Leaky,,16,16,22.0,17.0,,0.002893586921846153,3,40,0.42725473240332484,7.097597136809556e-05,COMPLETE
101,0.1177942305803299,2023-09-03 18:49:30.270313,2023-09-03 18:49:33.541881,0 days 00:00:03.271568,ReLU,Leaky,Leaky,Sigmoid,16,21,19.0,17.0,2.0,0.004928768870487273,4,60,0.4918708329462828,8.860311545223255e-05,COMPLETE
102,0.11078744381666183,2023-09-03 18:49:33.542192,2023-09-03 18:49:37.064969,0 days 00:00:03.522777,ReLU,Leaky,Tanh,Sigmoid,16,20,18.0,19.0,4.0,0.00249909609702521,4,60,0.5197496824743448,5.854140414842486e-05,COMPLETE
103,0.10814076662063599,2023-09-03 18:49:37.065344,2023-09-03 18:49:39.911855,0 days 00:00:02.846511,ReLU,Leaky,Tanh,Sigmoid,16,20,18.0,20.0,4.0,0.0024910866692101187,4,60,0.4210120332112022,5.652576599495234e-05,COMPLETE
104,0.13150665163993835,2023-09-03 18:49:39.912182,2023-09-03 18:49:42.709962,0 days 00:00:02.797780,ReLU,ReLU,Tanh,Sigmoid,16,21,20.0,20.0,4.0,0.0025492582454597168,4,60,0.41612324612461765,4.340612597414654e-05,COMPLETE
105,0.122829869389534,2023-09-03 18:49:42.710273,2023-09-03 18:49:46.860456,0 days 00:00:04.150183,ReLU,Leaky,Leaky,Sigmoid,10,20,18.0,22.0,3.0,0.0014444876432799065,4,60,0.4014547202565221,5.5956443963277014e-05,COMPLETE
106,1.0727280378341675,2023-09-03 18:49:46.860772,2023-09-03 18:49:49.777502,0 days 00:00:02.916730,ReLU,Leaky,Tanh,ReLU,16,22,18.0,16.0,1.0,0.003572392601877899,4,60,0.3885916630369946,3.0426463352049552e-05,COMPLETE
107,0.11888747662305832,2023-09-03 18:49:49.777832,2023-09-03 18:49:55.850604,0 days 00:00:06.072772,ReLU,Leaky,ReLU,Sigmoid,8,19,15.0,4.0,4.0,0.0021369582743060054,4,60,0.47996887438468516,6.382652562973162e-05,COMPLETE
108,0.11980368196964264,2023-09-03 18:49:55.850946,2023-09-03 18:50:16.754230,0 days 00:00:20.903284,ReLU,Tanh,Tanh,Sigmoid,4,22,18.0,19.0,5.0,0.0032765201722025875,4,60,0.4207819930567597,0.00011208192414879079,COMPLETE
109,0.11804907768964767,2023-09-03 18:50:16.754760,2023-09-03 18:50:26.250641,0 days 00:00:09.495881,ReLU,Leaky,Leaky,Tanh,12,21,20.0,16.0,5.0,0.002660042983004367,4,60,0.3579378768977438,7.89845075910913e-05,COMPLETE
