number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
67,0.3126598298549652,2023-09-03 15:08:28.984461,2023-09-03 15:08:34.527212,0 days 00:00:05.542751,ReLU,Tanh,,,10,13,9.0,,,0.003338632768999735,2,100,0.5080914263234976,0.004200422592428555,COMPLETE
68,0.3362314701080322,2023-09-03 15:08:34.527469,2023-09-03 15:08:42.758598,0 days 00:00:08.231129,ReLU,Tanh,,,10,24,10.0,,,0.0007560010568150558,2,100,0.7498247112779834,0.006391069499206829,COMPLETE
69,0.36373281478881836,2023-09-03 15:08:42.758874,2023-09-03 15:08:49.710001,0 days 00:00:06.951127,ReLU,ReLU,,,8,17,4.0,,,0.001977150614938948,2,80,0.6516166850255143,0.0020507926344016116,COMPLETE
70,0.3996645510196686,2023-09-03 15:08:49.710262,2023-09-03 15:08:54.287637,0 days 00:00:04.577375,Sigmoid,,,,10,21,,,,0.005035896003408573,1,100,0.5473472339005911,0.0013913112198347107,COMPLETE
71,0.30759239196777344,2023-09-03 15:08:54.287910,2023-09-03 15:09:02.713830,0 days 00:00:08.425920,ReLU,Tanh,,,10,22,13.0,,,0.01092999957910244,2,100,0.596213769902849,0.0006366465710785352,COMPLETE
72,0.3406425714492798,2023-09-03 15:09:02.714096,2023-09-03 15:09:09.332617,0 days 00:00:06.618521,ReLU,Tanh,,,10,23,8.0,,,0.0012997809730085907,2,100,0.5923720445481649,0.0006765595173753421,COMPLETE
73,0.3106434941291809,2023-09-03 15:09:09.332883,2023-09-03 15:09:17.324126,0 days 00:00:07.991243,ReLU,Tanh,,,10,19,13.0,,,0.010265499724927792,2,100,0.7077598482717001,0.0003928464992554196,COMPLETE
74,0.31993046402931213,2023-09-03 15:09:17.324560,2023-09-03 15:09:33.948912,0 days 00:00:16.624352,ReLU,Tanh,,,12,19,13.0,,,0.01077222055640138,2,100,0.7213286649368015,0.0004008071031271935,COMPLETE
75,0.3215166926383972,2023-09-03 15:09:33.949349,2023-09-03 15:09:49.426152,0 days 00:00:15.476803,ReLU,Tanh,,,16,15,12.0,,,0.011851600653771686,2,100,0.7055796713659749,0.00038272884704299763,COMPLETE
76,0.2920556962490082,2023-09-03 15:09:49.426593,2023-09-03 15:10:04.789454,0 days 00:00:15.362861,ReLU,Tanh,,,10,20,14.0,,,0.00883931413535385,2,60,0.7568709233950295,0.0005097403569785089,COMPLETE
77,0.2935931086540222,2023-09-03 15:10:04.789897,2023-09-03 15:10:19.258131,0 days 00:00:14.468234,ReLU,Tanh,,,10,21,14.0,,,0.0049745606504971816,2,60,0.762194239137816,0.0010856294752970023,COMPLETE
78,0.3326979875564575,2023-09-03 15:10:19.258410,2023-09-03 15:10:51.656118,0 days 00:00:32.397708,Leaky,Tanh,,,2,20,14.0,,,0.0047460276043254,2,60,0.7734103642047263,0.001062353636166818,COMPLETE
79,0.3113398253917694,2023-09-03 15:10:51.656410,2023-09-03 15:10:57.012255,0 days 00:00:05.355845,ReLU,Leaky,,,8,21,16.0,,,0.007805221608595495,2,60,0.6338324896970401,0.0005534529879309207,COMPLETE
80,0.3961598873138428,2023-09-03 15:10:57.012535,2023-09-03 15:11:11.904905,0 days 00:00:14.892370,Sigmoid,Tanh,Leaky,,12,17,7.0,6.0,,0.005809898879158482,3,60,0.7633399364003925,0.0011404123675665984,COMPLETE
81,0.32689517736434937,2023-09-03 15:11:11.905362,2023-09-03 15:11:18.688427,0 days 00:00:06.783065,ReLU,Tanh,,,10,22,12.0,,,0.008880045897079721,2,60,0.6865388375600654,0.0006928580040972436,COMPLETE
82,0.3215084373950958,2023-09-03 15:11:18.688857,2023-09-03 15:11:22.608249,0 days 00:00:03.919392,ReLU,Tanh,,,10,21,14.0,,,0.003975571178334944,2,60,0.5958533721214025,0.0004939636907296565,COMPLETE
83,0.32740211486816406,2023-09-03 15:11:22.608519,2023-09-03 15:11:27.426887,0 days 00:00:04.818368,ReLU,Tanh,,,10,22,11.0,,,0.0028221373645500097,2,60,0.7344344039719829,0.0006996817000649328,COMPLETE
84,0.33739617466926575,2023-09-03 15:11:27.427160,2023-09-03 15:11:33.767301,0 days 00:00:06.340141,ReLU,Tanh,,,10,18,15.0,,,0.0036262644809105593,2,60,0.7963408346508872,0.00022784345161534967,COMPLETE
85,0.278014600276947,2023-09-03 15:11:33.767572,2023-09-03 15:11:49.516450,0 days 00:00:15.748878,ReLU,Tanh,,,4,23,13.0,,,0.005666808941425295,2,80,0.756400129461773,0.00033769724980645984,COMPLETE
86,0.27896714210510254,2023-09-03 15:11:49.516715,2023-09-03 15:12:05.682511,0 days 00:00:16.165796,ReLU,Leaky,,,4,23,14.0,,,0.0054177354240066535,2,80,0.7574274036172053,0.0003110621795645886,COMPLETE
87,0.2984713613986969,2023-09-03 15:12:05.682781,2023-09-03 15:12:21.601222,0 days 00:00:15.918441,ReLU,Tanh,,,4,23,12.0,,,0.005499066966044931,2,80,0.7541231358588489,0.000333273124642297,COMPLETE
88,0.3264678716659546,2023-09-03 15:12:21.601489,2023-09-03 15:12:56.423709,0 days 00:00:34.822220,ReLU,Leaky,,,4,23,10.0,,,0.0055939359160851465,2,80,0.6940487027265257,0.00032462372825019914,COMPLETE
89,0.3048883378505707,2023-09-03 15:12:56.424163,2023-09-03 15:13:21.889530,0 days 00:00:25.465367,ReLU,Sigmoid,,,4,9,17.0,,,0.004720611143296042,2,80,0.7556170240012389,0.00019159702382387492,COMPLETE
90,0.4696532189846039,2023-09-03 15:13:21.889791,2023-09-03 15:13:44.283713,0 days 00:00:22.393922,ReLU,Tanh,ReLU,,4,23,5.0,2.0,,0.0028004940682036486,3,80,0.7954902892224913,0.00028889688303396666,COMPLETE
91,0.30730125308036804,2023-09-03 15:13:44.284000,2023-09-03 15:14:06.400887,0 days 00:00:22.116887,ReLU,Tanh,,,4,24,12.0,,,0.00855486570575569,2,80,0.7425745356953755,0.00025968124647163655,COMPLETE
92,0.3450215756893158,2023-09-03 15:14:06.401161,2023-09-03 15:14:20.311628,0 days 00:00:13.910467,ReLU,Tanh,,,4,22,13.0,,,0.007419760653209724,2,80,0.6366939220943955,0.0004298388060931559,COMPLETE
93,0.31047746539115906,2023-09-03 15:14:20.311914,2023-09-03 15:14:55.809265,0 days 00:00:35.497351,ReLU,Tanh,,,4,23,11.0,,,0.006086748734346094,2,80,0.7587359421831084,0.0004817507161797053,COMPLETE
94,0.30621618032455444,2023-09-03 15:14:55.809714,2023-09-03 15:15:16.751800,0 days 00:00:20.942086,ReLU,Tanh,,,4,24,14.0,,,0.0038237173345065253,2,80,0.6776878436716941,0.0002281799304267718,COMPLETE
95,0.35961484909057617,2023-09-03 15:15:16.752079,2023-09-03 15:15:41.888338,0 days 00:00:25.136259,ReLU,Leaky,,,4,21,15.0,,,0.014900534406573922,2,80,0.7109546204221211,0.000352863654145111,COMPLETE
96,0.32578736543655396,2023-09-03 15:15:41.888792,2023-09-03 15:16:18.579264,0 days 00:00:36.690472,ReLU,Tanh,,,4,20,9.0,,,0.004964259476082489,2,60,0.7589535830017862,0.0005237856582751638,COMPLETE
97,0.3340761065483093,2023-09-03 15:16:18.579542,2023-09-03 15:16:24.548453,0 days 00:00:05.968911,ReLU,Sigmoid,,,12,22,12.0,,,0.002337203503413258,2,80,0.7990037822158695,0.0009221056250403081,COMPLETE
