number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
30,0.6562396883964539,2023-09-05 14:05:46.228043,2023-09-05 14:05:48.088840,0 days 00:00:01.860797,Tanh,Leaky,Tanh,ReLU,76,9,14.0,19.0,16.0,1.7618678259782946e-05,4,384,0.45999614841830266,8.463210587137997e-05,141.5515994032224,COMPLETE
31,0.5893122553825378,2023-09-05 14:05:48.089129,2023-09-05 14:05:48.419552,0 days 00:00:00.330423,Tanh,Tanh,Tanh,Tanh,28,12,19.0,10.0,24.0,0.041211908395149016,4,434,0.7538192773396221,0.0002517341675814133,160.04714243035568,COMPLETE
32,0.3067847490310669,2023-09-05 14:05:48.419831,2023-09-05 14:05:49.350762,0 days 00:00:00.930931,Tanh,Tanh,Tanh,Tanh,37,10,17.0,9.0,21.0,0.009164836652395033,4,425,0.7990897970647259,0.00013034859920326057,99.75269945930032,COMPLETE
33,0.5485512018203735,2023-09-05 14:05:49.351030,2023-09-05 14:05:50.036755,0 days 00:00:00.685725,Tanh,Tanh,Tanh,Tanh,17,1,17.0,8.0,20.0,0.004241162754922561,4,482,0.7913366506923143,5.237548515266139e-05,152.86121016282303,COMPLETE
34,0.4228781759738922,2023-09-05 14:05:50.037035,2023-09-05 14:05:50.299521,0 days 00:00:00.262486,Tanh,Tanh,Leaky,,42,9,21.0,13.0,,0.007507815765965338,3,416,0.57930600103225,0.00015800574432498743,123.66365002047631,COMPLETE
35,0.9466111063957214,2023-09-05 14:05:50.299777,2023-09-05 14:05:52.392446,0 days 00:00:02.092669,Sigmoid,Tanh,,,53,7,17.0,,,2.138707805631239e-05,2,317,0.6726473384443551,6.990157103171606e-05,109.07103628164586,COMPLETE
36,0.3876136839389801,2023-09-05 14:05:52.392721,2023-09-05 14:05:53.054985,0 days 00:00:00.662264,Tanh,Tanh,Tanh,ReLU,69,13,10.0,5.0,17.0,0.0010715574304093355,4,355,0.31191094688540777,3.23013407514963e-05,254.50519407465217,COMPLETE
37,0.44089728593826294,2023-09-05 14:05:53.055258,2023-09-05 14:05:54.062199,0 days 00:00:01.006941,ReLU,Sigmoid,Leaky,,50,4,22.0,8.0,,0.005975764444088755,3,429,0.6712181734238869,1.7636524616047725e-05,122.4420421569328,COMPLETE
38,0.37295201420783997,2023-09-05 14:05:54.062470,2023-09-05 14:05:54.469911,0 days 00:00:00.407441,Leaky,ReLU,Tanh,Tanh,25,19,14.0,1.0,21.0,0.002536422669575193,4,390,0.5126060026981322,9.279109691171684e-05,134.33244151453817,COMPLETE
39,0.44713589549064636,2023-09-05 14:05:54.470206,2023-09-05 14:05:55.101123,0 days 00:00:00.630917,Tanh,Tanh,Sigmoid,ReLU,59,24,1.0,12.0,12.0,0.005128717704911137,4,484,0.70911904070125,0.00014835391285302843,111.55177833664585,COMPLETE
40,0.47424179315567017,2023-09-05 14:05:55.101396,2023-09-05 14:05:55.631831,0 days 00:00:00.530435,Sigmoid,Leaky,,,37,10,20.0,,,0.0030465490356224737,2,73,0.5624348671386304,0.0006298506558299628,139.4711157393782,COMPLETE
41,0.36014148592948914,2023-09-05 14:05:55.632092,2023-09-05 14:05:56.034616,0 days 00:00:00.402524,Tanh,Tanh,Tanh,Tanh,30,11,19.0,10.0,22.0,0.016732765865325457,4,453,0.7805967749708305,0.00021857641464585438,153.26330121358237,COMPLETE
42,0.3454839885234833,2023-09-05 14:05:56.034892,2023-09-05 14:05:56.726842,0 days 00:00:00.691950,Tanh,Tanh,Tanh,Tanh,35,7,22.0,9.0,22.0,0.009903456348849125,4,423,0.6380934303153196,4.6439026914998564e-05,135.9038868608146,COMPLETE
43,0.35603567957878113,2023-09-05 14:05:56.727116,2023-09-05 14:05:56.992082,0 days 00:00:00.264966,Tanh,Tanh,Tanh,Tanh,42,16,19.0,12.0,17.0,0.02487712389108392,4,382,0.7368876595891171,0.00017408864911345388,140.12698691231864,COMPLETE
44,0.3645802438259125,2023-09-05 14:05:56.992355,2023-09-05 14:05:57.425639,0 days 00:00:00.433284,Tanh,,,,20,16,,,,0.00690103111543456,1,471,0.6112682462310364,8.568701795219745e-05,116.04861059854197,COMPLETE
45,0.40363365411758423,2023-09-05 14:05:57.425894,2023-09-05 14:05:57.701748,0 days 00:00:00.275854,Tanh,Tanh,Tanh,Tanh,49,13,17.0,14.0,24.0,0.0501287988566096,4,438,0.4975842569876154,0.0001403723851587343,152.58393245273166,COMPLETE
46,0.293664813041687,2023-09-05 14:05:57.702015,2023-09-05 14:05:58.419750,0 days 00:00:00.717735,Leaky,ReLU,Leaky,,13,11,16.0,17.0,,0.009621902998090596,3,497,0.721578805613449,0.0016640111594761564,126.45440645571108,COMPLETE
47,0.4057857394218445,2023-09-05 14:05:58.420010,2023-09-05 14:05:59.133184,0 days 00:00:00.713174,Leaky,ReLU,Leaky,,16,18,15.0,17.0,,0.009647133769149102,3,496,0.6983510429769176,0.0016301170763307724,117.12864823774858,COMPLETE
48,0.32606130838394165,2023-09-05 14:05:59.133448,2023-09-05 14:06:00.020787,0 days 00:00:00.887339,Leaky,ReLU,Leaky,,12,8,16.0,24.0,,0.0051142459352174945,3,500,0.5564675913329056,0.0033421374521158506,135.58633518218994,COMPLETE
49,0.3586873710155487,2023-09-05 14:06:00.021058,2023-09-05 14:06:01.424087,0 days 00:00:01.403029,Leaky,ReLU,Leaky,,11,6,13.0,24.0,,0.004841404057093334,3,499,0.7226646844089103,0.004526506069204231,156.57525448269314,COMPLETE
50,0.4255622327327728,2023-09-05 14:06:01.424349,2023-09-05 14:06:02.229179,0 days 00:00:00.804830,Leaky,ReLU,Leaky,,20,5,11.0,21.0,,0.013842828828032628,3,296,0.570687795654924,0.004977215923876816,178.40625831059046,COMPLETE
51,0.4036758244037628,2023-09-05 14:06:02.229440,2023-09-05 14:06:03.666133,0 days 00:00:01.436693,Leaky,ReLU,Leaky,,10,8,16.0,17.0,,0.004524452731679457,3,457,0.6304098535079745,0.002298196374926545,115.8297721707091,COMPLETE
52,0.37306100130081177,2023-09-05 14:06:03.666395,2023-09-05 14:06:04.131767,0 days 00:00:00.465372,Leaky,ReLU,,,15,10,6.0,,,0.006923242124191759,2,475,0.5379461726793878,0.0014436994173773051,103.99817180633545,COMPLETE
53,0.4136897921562195,2023-09-05 14:06:04.132023,2023-09-05 14:06:04.563021,0 days 00:00:00.430998,Leaky,ReLU,Leaky,,23,15,16.0,21.0,,0.003011434978128822,3,408,0.4750089322266368,3.4942362295952955e-05,115.22926526191907,COMPLETE
54,0.31249791383743286,2023-09-05 14:06:04.563292,2023-09-05 14:06:05.179585,0 days 00:00:00.616293,Leaky,ReLU,Leaky,,14,8,18.0,17.0,,0.015842782783863547,3,458,0.736488396169107,0.0029836209075528356,118.81512196858723,COMPLETE
55,0.3544713854789734,2023-09-05 14:06:05.179847,2023-09-05 14:06:06.843088,0 days 00:00:01.663241,Leaky,ReLU,Leaky,,13,8,18.0,18.0,,0.020620957151442514,3,450,0.7929348897688503,0.003026572129715212,103.29979773930141,COMPLETE
56,0.4794548749923706,2023-09-05 14:06:06.843363,2023-09-05 14:06:07.241421,0 days 00:00:00.398058,Leaky,Sigmoid,ReLU,,28,10,17.0,24.0,,0.013617406046649082,3,486,0.7216115422445545,0.0011843431391016445,127.61684444972447,COMPLETE
57,0.36370906233787537,2023-09-05 14:06:07.241679,2023-09-05 14:06:07.456567,0 days 00:00:00.214888,Leaky,ReLU,,,63,8,21.0,,,0.009202205396401356,2,199,0.6551604505444606,0.006765159554421484,125.40992039271764,COMPLETE
58,0.3938808739185333,2023-09-05 14:06:07.456818,2023-09-05 14:06:07.605333,0 days 00:00:00.148515,Leaky,ReLU,Leaky,,74,6,14.0,16.0,,0.0182187829668953,3,401,0.6112122183083697,0.002185215683890784,119.44414719291355,COMPLETE
59,0.3589836657047272,2023-09-05 14:06:07.605594,2023-09-05 14:06:07.818555,0 days 00:00:00.212961,Leaky,Leaky,Leaky,,85,12,23.0,21.0,,0.012552557001234027,3,370,0.7373623320007896,0.0008481140316656766,157.08241173528856,COMPLETE
60,0.36445352435112,2023-09-05 14:06:07.818812,2023-09-05 14:06:08.202237,0 days 00:00:00.383425,Sigmoid,ReLU,Leaky,Sigmoid,92,21,20.0,22.0,14.0,0.006640457331715535,4,340,0.6886946133859173,1.2948997010863783e-05,145.7624326245538,COMPLETE
61,0.34395208954811096,2023-09-05 14:06:08.202502,2023-09-05 14:06:08.902209,0 days 00:00:00.699707,Leaky,ReLU,Leaky,,13,18,18.0,6.0,,0.004113629922383981,3,459,0.566162501260251,2.7474247778762543e-05,106.77099886807528,COMPLETE
62,0.4096475839614868,2023-09-05 14:06:08.902488,2023-09-05 14:06:09.497712,0 days 00:00:00.595224,Leaky,ReLU,Leaky,,22,11,20.0,15.0,,0.0021737953107691553,3,471,0.49841308499723336,1.8570121519579637e-05,149.12198669433593,COMPLETE
63,0.4324840009212494,2023-09-05 14:06:09.497977,2023-09-05 14:06:10.185449,0 days 00:00:00.687472,Leaky,ReLU,Leaky,,18,14,16.0,20.0,,0.00977560372479293,3,442,0.7966320150961007,4.0174863106415066e-05,130.17463757914882,COMPLETE
64,0.5498120188713074,2023-09-05 14:06:10.185722,2023-09-05 14:06:13.365381,0 days 00:00:03.179659,ReLU,Sigmoid,Sigmoid,,10,17,19.0,23.0,,0.001190613838852298,3,496,0.620547236406994,0.008061474856783102,112.72432310087187,COMPLETE
65,0.40855488181114197,2023-09-05 14:06:13.365646,2023-09-05 14:06:14.132241,0 days 00:00:00.766595,Leaky,ReLU,ReLU,Leaky,15,9,23.0,17.0,17.0,0.0034474933921299486,4,418,0.42458155902217487,2.4543724300427617e-05,153.006998145062,COMPLETE
66,0.3499191105365753,2023-09-05 14:06:14.132524,2023-09-05 14:06:14.821053,0 days 00:00:00.688529,Leaky,Tanh,,,80,20,13.0,,,0.0015035456189869845,2,467,0.6604021447444072,6.0026838556725994e-05,99.47106798957375,COMPLETE
67,0.4284236431121826,2023-09-05 14:06:14.821306,2023-09-05 14:06:15.135657,0 days 00:00:00.314351,Leaky,ReLU,Leaky,ReLU,67,15,21.0,11.0,5.0,0.0024577230166695527,4,485,0.5388494916216087,0.0028193939885958206,133.32964833577475,COMPLETE
68,0.6089515686035156,2023-09-05 14:06:15.135931,2023-09-05 14:06:16.323133,0 days 00:00:01.187202,Leaky,Tanh,Leaky,,13,13,16.0,18.0,,0.00012060522209966764,3,441,0.7376936798481953,5.5948608373905114e-05,139.1330051422119,COMPLETE
69,0.44531360268592834,2023-09-05 14:06:16.323394,2023-09-05 14:06:19.648800,0 days 00:00:03.325406,Sigmoid,Leaky,Leaky,ReLU,26,7,18.0,7.0,10.0,0.0006296257791965921,4,429,0.5790620907147902,0.00011010646272656776,116.46227485013296,COMPLETE
70,0.4333123564720154,2023-09-05 14:06:19.649073,2023-09-05 14:06:20.055084,0 days 00:00:00.406011,ReLU,ReLU,Leaky,,21,10,15.0,3.0,,0.005359346630334121,3,368,0.4688248504699877,4.162157543185941e-05,218.17284545898437,COMPLETE
71,0.3359150290489197,2023-09-05 14:06:20.055356,2023-09-05 14:06:20.672815,0 days 00:00:00.617459,Tanh,Tanh,Tanh,Tanh,18,11,19.0,11.0,22.0,0.02926298862260538,4,397,0.75522042785177,0.00031692900670934594,145.22122833251953,COMPLETE
72,0.3616849482059479,2023-09-05 14:06:20.673093,2023-09-05 14:06:21.677676,0 days 00:00:01.004583,Tanh,Tanh,Tanh,Tanh,18,12,19.0,11.0,21.0,0.034485610026103036,4,403,0.7538313943665017,7.847112270872318e-05,187.22466641380674,COMPLETE
73,0.6340785026550293,2023-09-05 14:06:21.677957,2023-09-05 14:06:22.054290,0 days 00:00:00.376333,Tanh,Tanh,Tanh,Sigmoid,13,11,17.0,14.0,18.0,0.016597208165686234,4,393,0.696774578695697,0.000298563085036967,151.37445386250815,COMPLETE
74,0.42888838052749634,2023-09-05 14:06:22.054564,2023-09-05 14:06:22.502835,0 days 00:00:00.448271,Tanh,Tanh,Tanh,Leaky,17,8,22.0,9.0,22.0,0.02427832147569428,4,339,0.6664845069590881,0.00010504772518230277,136.62680134020354,COMPLETE
75,0.334542453289032,2023-09-05 14:06:22.503105,2023-09-05 14:06:22.818880,0 days 00:00:00.315775,Tanh,Tanh,Sigmoid,ReLU,78,9,20.0,7.0,20.0,0.012403180527654926,4,259,0.6046396870137187,0.0003925664117378433,198.31482364820397,COMPLETE
76,0.4370218813419342,2023-09-05 14:06:22.819154,2023-09-05 14:06:23.063403,0 days 00:00:00.244249,Tanh,Tanh,Sigmoid,ReLU,71,9,20.0,9.0,20.0,0.008384956578081346,4,261,0.6099333105307471,0.0005792152096492272,136.2907127611565,COMPLETE
77,0.3134518563747406,2023-09-05 14:06:23.063673,2023-09-05 14:06:23.586141,0 days 00:00:00.522468,Tanh,Tanh,Sigmoid,ReLU,77,10,21.0,7.0,18.0,0.011800896353703214,4,239,0.756410725094482,0.0004061021357164291,145.54659712314606,COMPLETE
78,0.35565271973609924,2023-09-05 14:06:23.586416,2023-09-05 14:06:23.854514,0 days 00:00:00.268098,Tanh,Tanh,Sigmoid,ReLU,75,9,21.0,7.0,15.0,0.011564716602459007,4,174,0.643755472101863,0.0003862121341666105,183.3140279981825,COMPLETE
79,0.4076758921146393,2023-09-05 14:06:23.854786,2023-09-05 14:06:24.316928,0 days 00:00:00.462142,Tanh,Tanh,Sigmoid,ReLU,82,6,24.0,5.0,19.0,0.007979267356770313,4,237,0.6909220552882834,0.0009302186926592183,130.55093622207642,COMPLETE
80,0.39442533254623413,2023-09-05 14:06:24.317198,2023-09-05 14:06:24.568670,0 days 00:00:00.251472,Tanh,Tanh,Sigmoid,ReLU,69,22,22.0,6.0,13.0,0.021054077442452742,4,304,0.7998893573573231,0.0017994098028273394,188.78761408879205,COMPLETE
81,0.35525238513946533,2023-09-05 14:06:24.568944,2023-09-05 14:06:24.994918,0 days 00:00:00.425974,Tanh,Tanh,Sigmoid,ReLU,89,11,18.0,8.0,21.0,0.016023684918928718,4,225,0.7484657455511453,0.00020498110754498498,155.94494695830764,COMPLETE
82,0.36667919158935547,2023-09-05 14:06:24.995189,2023-09-05 14:06:25.383847,0 days 00:00:00.388658,Tanh,Tanh,Sigmoid,ReLU,78,10,21.0,11.0,18.0,0.011765341329566565,4,264,0.7107878458413898,0.0002500111412931215,122.78695877075195,COMPLETE
83,0.2864210903644562,2023-09-05 14:06:25.384121,2023-09-05 14:06:25.727039,0 days 00:00:00.342918,Tanh,Tanh,Tanh,ReLU,73,10,20.0,10.0,20.0,0.030191978844382496,4,245,0.7490445149777544,0.00035683060683032285,119.1585609622118,COMPLETE
84,0.31905800104141235,2023-09-05 14:06:25.727311,2023-09-05 14:06:26.140456,0 days 00:00:00.413145,Tanh,Tanh,Sigmoid,ReLU,85,8,22.0,9.0,16.0,0.014659068756232102,4,279,0.6734707132144525,0.0004899567704475045,183.7891621907552,COMPLETE
85,0.4236273169517517,2023-09-05 14:06:26.140742,2023-09-05 14:06:26.393297,0 days 00:00:00.252555,Tanh,Tanh,Tanh,ReLU,86,7,23.0,9.0,15.0,0.005838161442868301,4,201,0.7700539992637376,0.000684176472261774,152.21342015266418,COMPLETE
86,0.3248796761035919,2023-09-05 14:06:26.393574,2023-09-05 14:06:26.935570,0 days 00:00:00.541996,Tanh,Tanh,ReLU,ReLU,83,5,22.0,10.0,16.0,0.015456641320797571,4,284,0.6899242432832994,0.0004986920018609954,107.26984014511109,COMPLETE
87,0.3693951964378357,2023-09-05 14:06:26.935840,2023-09-05 14:06:27.123571,0 days 00:00:00.187731,Tanh,Tanh,ReLU,ReLU,83,5,24.0,10.0,16.0,0.019615555434220874,4,241,0.6706111368981529,0.0005042487565355392,130.06617218017578,COMPLETE
88,0.3842332065105438,2023-09-05 14:06:27.123848,2023-09-05 14:06:27.467416,0 days 00:00:00.343568,Tanh,Sigmoid,ReLU,ReLU,73,3,21.0,12.0,13.0,0.015321822708815007,4,277,0.6975451124229464,0.0007896334929834775,128.2482273795388,COMPLETE
89,0.5655099749565125,2023-09-05 14:06:27.467694,2023-09-05 14:06:27.916650,0 days 00:00:00.448956,Tanh,,,,87,1,,,,0.008912390180978296,1,290,0.6515104595425499,0.00110221943803939,250.22505964312637,COMPLETE
90,0.33980855345726013,2023-09-05 14:06:27.916904,2023-09-05 14:06:28.158548,0 days 00:00:00.241644,Tanh,Tanh,ReLU,ReLU,92,3,22.0,8.0,16.0,0.04940419229011215,4,238,0.7200551257113534,0.00044311771365894816,897.2782842462713,COMPLETE
91,0.35240715742111206,2023-09-05 14:06:28.158821,2023-09-05 14:06:28.473395,0 days 00:00:00.314574,Tanh,Tanh,ReLU,ReLU,80,8,22.0,9.0,18.0,0.023353664116255415,4,209,0.7647764355076961,0.0001324875351695495,95.0577631241236,COMPLETE
92,0.4598442018032074,2023-09-05 14:06:28.473665,2023-09-05 14:06:28.693675,0 days 00:00:00.220010,Tanh,Tanh,Tanh,ReLU,77,10,20.0,23.0,15.0,0.011279058482202427,4,328,0.7247422626474882,0.00019575911004104365,127.29427513709435,COMPLETE
93,0.4108486473560333,2023-09-05 14:06:28.693951,2023-09-05 14:06:28.955628,0 days 00:00:00.261677,Tanh,Tanh,Sigmoid,ReLU,96,8,23.0,10.0,19.0,0.01961520897933836,4,129,0.6328062399687301,0.0003382395786319332,134.87553722102467,COMPLETE
94,0.27948135137557983,2023-09-05 14:06:28.955914,2023-09-05 14:06:29.205146,0 days 00:00:00.249232,ReLU,Tanh,Tanh,ReLU,61,5,19.0,20.0,17.0,0.014937704655746807,4,269,0.6792962261437072,0.00024790966250659097,110.56309400285993,COMPLETE
95,0.3744809627532959,2023-09-05 14:06:29.205417,2023-09-05 14:06:29.653222,0 days 00:00:00.447805,ReLU,Tanh,Tanh,Sigmoid,62,5,17.0,20.0,14.0,0.006906300507095819,4,250,0.6806722380517308,0.00024411717802760087,120.54389550550928,COMPLETE
96,0.3676794469356537,2023-09-05 14:06:29.653501,2023-09-05 14:06:29.828430,0 days 00:00:00.174929,ReLU,Tanh,Tanh,ReLU,56,12,19.0,16.0,17.0,0.03526648855270249,4,268,0.5945793845082059,0.0005495469783768725,150.74450362356086,COMPLETE
97,0.42170387506484985,2023-09-05 14:06:29.828713,2023-09-05 14:06:30.028118,0 days 00:00:00.199405,ReLU,Leaky,Tanh,ReLU,69,7,18.0,20.0,16.0,0.014845916847481468,4,307,0.639739176377025,0.0007180900528847591,141.96399943033853,COMPLETE
98,0.3983289301395416,2023-09-05 14:06:30.028404,2023-09-05 14:06:30.385400,0 days 00:00:00.356996,ReLU,Tanh,Tanh,Leaky,66,4,16.0,18.0,18.0,0.010733234476473673,4,186,0.753234321564027,0.00017988212336935534,112.48848117926183,COMPLETE
99,0.3950776159763336,2023-09-05 14:06:30.385680,2023-09-05 14:06:31.147876,0 days 00:00:00.762196,Sigmoid,Tanh,Tanh,ReLU,46,6,8.0,19.0,14.0,0.008186492329036645,4,223,0.797427909284477,0.00034487548892544377,108.42554497718811,COMPLETE
100,0.3558269143104553,2023-09-05 14:06:31.148154,2023-09-05 14:06:31.428896,0 days 00:00:00.280742,Leaky,ReLU,ReLU,ReLU,84,4,20.0,14.0,20.0,0.005565678607609564,4,291,0.557082968532336,0.0013215767188725844,122.43635575314785,COMPLETE
