number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
314,0.21620401740074158,2023-09-05 16:05:32.996215,2023-09-05 16:05:33.588673,0 days 00:00:00.592458,Leaky,Sigmoid,,,,49,24,15.0,,,,0.005089023376021708,2,296,0.7122289354077653,0.0003720636319540818,158.16816939316786,COMPLETE
315,0.2929597496986389,2023-09-05 16:05:33.588958,2023-09-05 16:05:35.134199,0 days 00:00:01.545241,Leaky,Tanh,,,,51,24,14.0,,,,0.0005710645063098975,2,303,0.4816641474103352,0.0006123315036659506,218.08459830205433,COMPLETE
316,0.23161213099956512,2023-09-05 16:05:35.134475,2023-09-05 16:05:35.571685,0 days 00:00:00.437210,Leaky,Leaky,Sigmoid,,,46,24,16.0,13.0,,,0.06696345224245918,3,315,0.768897608060826,0.0005561974690509191,153.88482992989677,COMPLETE
317,0.24499686062335968,2023-09-05 16:05:35.571969,2023-09-05 16:05:35.802204,0 days 00:00:00.230235,Leaky,Tanh,,,,62,24,15.0,,,,0.005956320656177451,2,288,0.7991654772138864,4.812836990712394e-05,139.95407240731376,COMPLETE
318,0.20629683136940002,2023-09-05 16:05:35.802489,2023-09-05 16:05:38.299961,0 days 00:00:02.497472,Leaky,Sigmoid,,,,13,21,16.0,,,,0.0014314739235981224,2,319,0.6818415422833626,0.0007323146975079054,331425.9634322479,COMPLETE
319,0.19145570695400238,2023-09-05 16:05:38.300256,2023-09-05 16:05:39.112572,0 days 00:00:00.812316,Leaky,Tanh,,,,19,23,12.0,,,,0.006764326751474505,2,329,0.7397206045631494,0.000461473898110554,355.278287303691,COMPLETE
320,0.21027812361717224,2023-09-05 16:05:39.112847,2023-09-05 16:05:39.511215,0 days 00:00:00.398368,Leaky,Tanh,,,,31,22,12.0,,,,0.00799200197950934,2,325,0.7452773866276939,0.00026660482252028266,171.87080966725068,COMPLETE
321,0.20407480001449585,2023-09-05 16:05:39.511500,2023-09-05 16:05:40.425786,0 days 00:00:00.914286,Leaky,Sigmoid,,,,20,23,13.0,,,,0.0065578222749828365,2,302,0.6601413454112569,0.00045458992297223877,660.4985809326172,COMPLETE
322,0.31506088376045227,2023-09-05 16:05:40.426076,2023-09-05 16:05:40.787525,0 days 00:00:00.361449,Leaky,Sigmoid,,,,19,24,14.0,,,,0.00700980437814414,2,300,0.654994356461936,0.0004451471820407988,268.7204695991848,COMPLETE
323,0.29242777824401855,2023-09-05 16:05:40.787814,2023-09-05 16:05:41.023735,0 days 00:00:00.235921,Leaky,Sigmoid,,,,19,23,13.0,,,,0.009136967567634177,2,311,0.19542716205005173,0.0004020781140322518,447.89191270911175,COMPLETE
324,0.25585824251174927,2023-09-05 16:05:41.024019,2023-09-05 16:05:41.644999,0 days 00:00:00.620980,Leaky,Sigmoid,,,,23,23,12.0,,,,0.006148929433480838,2,328,0.7672002303018932,0.0004207039573729013,168.7447925749279,COMPLETE
325,0.19898271560668945,2023-09-05 16:05:41.645279,2023-09-05 16:05:42.378226,0 days 00:00:00.732947,Leaky,Sigmoid,,,,17,24,11.0,,,,0.007657393328578922,2,305,0.7031317873813666,0.000531714035176109,1560.6276753743489,COMPLETE
326,0.32083389163017273,2023-09-05 16:05:42.378515,2023-09-05 16:05:43.476479,0 days 00:00:01.097964,Sigmoid,Sigmoid,,,,16,23,13.0,,,,0.0048522048604377485,2,303,0.22454588931361635,0.0005469765493563454,225.72401255402116,COMPLETE
327,0.38875845074653625,2023-09-05 16:05:43.476766,2023-09-05 16:05:43.711058,0 days 00:00:00.234292,Leaky,Sigmoid,,,,20,24,14.0,,,,0.006384984943147712,2,314,0.1468947291453399,0.0004968594350332833,226.9187056744685,COMPLETE
328,0.28554028272628784,2023-09-05 16:05:43.711340,2023-09-05 16:05:44.020372,0 days 00:00:00.309032,Leaky,,,,,21,23,,,,,0.010257446074779138,1,320,0.6691368534372784,0.0003647570557062859,1158.3303245261864,COMPLETE
329,0.20807689428329468,2023-09-05 16:05:44.020651,2023-09-05 16:05:45.371500,0 days 00:00:01.350849,Tanh,Sigmoid,,,,17,24,11.0,,,,0.0052270622843441205,2,294,0.692110764382215,0.0005963959118628612,615.8781147003174,COMPLETE
330,0.26289471983909607,2023-09-05 16:05:45.371777,2023-09-05 16:05:46.033533,0 days 00:00:00.661756,Leaky,Sigmoid,Tanh,,,16,22,15.0,8.0,,,0.0077916851901919494,3,306,0.7112641206307331,0.0006490575472752059,189.15884031098466,COMPLETE
331,0.22934824228286743,2023-09-05 16:05:46.033834,2023-09-05 16:05:47.314475,0 days 00:00:01.280641,Leaky,Sigmoid,,,,15,23,12.0,,,,0.005726243457297193,2,336,0.6475694658538527,0.00041362552241256,260.5417066600225,COMPLETE
332,0.2803380787372589,2023-09-05 16:05:47.314754,2023-09-05 16:05:48.070148,0 days 00:00:00.755394,Leaky,Sigmoid,,,,13,24,11.0,,,,0.004437331630340456,2,229,0.7349210425137949,0.000275788489281242,191.08106670957622,COMPLETE
333,0.249720498919487,2023-09-05 16:05:48.070431,2023-09-05 16:05:50.912430,0 days 00:00:02.841999,Leaky,Sigmoid,,,,24,14,10.0,,,,0.0009230419645063511,2,311,0.6927193115294235,0.0003282545271476991,175.67901186357466,COMPLETE
334,0.19272100925445557,2023-09-05 16:05:50.912720,2023-09-05 16:05:51.701290,0 days 00:00:00.788570,Leaky,Sigmoid,,,,27,22,11.0,,,,0.00678571411382535,2,324,0.5716098256558992,0.0007416409448584943,239.68091573832947,COMPLETE
335,0.6785305738449097,2023-09-05 16:05:51.701564,2023-09-05 16:05:52.044818,0 days 00:00:00.343254,Leaky,Sigmoid,,,,32,21,1.0,,,,0.011055197627080234,2,336,0.6160671970513799,0.0008626863310883936,314.80832375420465,COMPLETE
336,0.2584477365016937,2023-09-05 16:05:52.045098,2023-09-05 16:05:52.461523,0 days 00:00:00.416425,Leaky,ReLU,,,,48,21,11.0,,,,0.008277211264265977,2,326,0.5706849903599966,0.0008276689209693364,182.23722002583165,COMPLETE
337,0.2554088830947876,2023-09-05 16:05:52.461809,2023-09-05 16:05:53.004574,0 days 00:00:00.542765,Leaky,Sigmoid,,,,51,22,11.0,,,,0.005092268111838612,2,427,0.5206210816816474,0.0006878647096298116,209.06656670570374,COMPLETE
338,0.2855413258075714,2023-09-05 16:05:53.004853,2023-09-05 16:05:54.555671,0 days 00:00:01.550818,Leaky,Sigmoid,,,,50,22,12.0,,,,0.0011452267099199972,2,331,0.42045283170857645,0.0005129682962089767,197.3829408858838,COMPLETE
339,0.21529710292816162,2023-09-05 16:05:54.555948,2023-09-05 16:05:54.938291,0 days 00:00:00.382343,Leaky,Leaky,,,,29,21,10.0,,,,0.006946114666757106,2,320,0.5616634419359954,9.163383940944439e-05,288.250946789253,COMPLETE
340,0.2565220594406128,2023-09-05 16:05:54.938577,2023-09-05 16:05:55.942115,0 days 00:00:01.003538,ReLU,Sigmoid,,,,28,22,11.0,,,,0.004180790655413781,2,218,0.5447277587222774,0.0007970222781871068,209.14057382229154,COMPLETE
341,0.2702615261077881,2023-09-05 16:05:55.942399,2023-09-05 16:05:56.327434,0 days 00:00:00.385035,Leaky,Sigmoid,,,,53,7,9.0,,,,0.005720516175554347,2,237,0.736179116858285,0.0005748684324862862,200.71004104614258,COMPLETE
342,0.2170138955116272,2023-09-05 16:05:56.327722,2023-09-05 16:05:57.164068,0 days 00:00:00.836346,Leaky,Sigmoid,,,,27,20,10.0,,,,0.008647428724231033,2,367,0.710262440531958,0.0012407554586537283,168.52149592808314,COMPLETE
343,0.34353160858154297,2023-09-05 16:05:57.164347,2023-09-05 16:05:57.573087,0 days 00:00:00.408740,Leaky,Sigmoid,,,,33,22,12.0,,,,0.004628847184892523,2,351,0.6092653567922172,0.0006948338877153721,414.4072005532005,COMPLETE
344,0.3460177481174469,2023-09-05 16:05:57.573369,2023-09-05 16:05:57.673702,0 days 00:00:00.100333,Leaky,Sigmoid,,,,59,23,11.0,,,,0.026267100858259246,2,332,0.26197574607736585,0.0008453109361793486,772.0790270996093,COMPLETE
345,0.34258773922920227,2023-09-05 16:05:57.673981,2023-09-05 16:05:58.130388,0 days 00:00:00.456407,Leaky,Leaky,,,,18,21,11.0,,,,0.003759709864216239,2,225,0.23656621032212918,0.00017695349630594102,259.92442497840295,COMPLETE
346,0.25510331988334656,2023-09-05 16:05:58.130671,2023-09-05 16:05:58.866573,0 days 00:00:00.735902,Leaky,Tanh,,,,22,24,10.0,,,,0.001649007604873831,2,193,0.4300079804340016,0.0010458538922517606,192.43655646829043,COMPLETE
347,0.24993681907653809,2023-09-05 16:05:58.866855,2023-09-05 16:05:59.120986,0 days 00:00:00.254131,Leaky,Tanh,,,,34,24,12.0,,,,0.006492442592056872,2,320,0.29964841666258246,0.00023121648755848828,356.48292834942157,COMPLETE
348,0.26875853538513184,2023-09-05 16:05:59.121268,2023-09-05 16:06:00.048483,0 days 00:00:00.927215,Leaky,Sigmoid,,,,54,23,11.0,,,,0.0006399404809549941,2,243,0.3645848807724305,7.030470826106766e-05,264.49301637249226,COMPLETE
349,0.26887330412864685,2023-09-05 16:06:00.048774,2023-09-05 16:06:01.533874,0 days 00:00:01.485100,Leaky,Tanh,,,,56,22,19.0,,,,0.0004761432947002179,2,310,0.5913292568286868,0.0005469624398900491,323.92178509521483,COMPLETE
350,0.234308660030365,2023-09-05 16:06:01.534148,2023-09-05 16:06:02.692733,0 days 00:00:01.158585,Leaky,Sigmoid,,,,14,23,23.0,,,,0.0033609696898961386,2,342,0.7964321450557487,0.0003280313221420577,232.73719663036113,COMPLETE
351,0.3230290114879608,2023-09-05 16:06:02.693069,2023-09-05 16:06:02.839271,0 days 00:00:00.146202,Leaky,Tanh,,,,61,22,10.0,,,,0.01318838450698931,2,232,0.33458595168971894,0.00011599657093359175,193.1239759172712,COMPLETE
352,0.2591446340084076,2023-09-05 16:06:02.839554,2023-09-05 16:06:05.120714,0 days 00:00:02.281160,Sigmoid,ReLU,,,,49,23,9.0,,,,0.0012778315046043794,2,327,0.7452364284299563,0.00024185946673839888,571.3810347153199,COMPLETE
353,0.37151259183883667,2023-09-05 16:06:05.121008,2023-09-05 16:06:05.661032,0 days 00:00:00.540024,Tanh,Tanh,,,,52,21,11.0,,,,0.002166460148918337,2,210,0.402134804511373,0.00012838467378377676,167.30465346626613,COMPLETE
354,0.19741711020469666,2023-09-05 16:06:05.661351,2023-09-05 16:06:06.262737,0 days 00:00:00.601386,Leaky,Sigmoid,,,,37,24,12.0,,,,0.00984592990760958,2,357,0.7582572180313464,5.536730494134107e-05,176.01514040190597,COMPLETE
355,0.2580453157424927,2023-09-05 16:06:06.263033,2023-09-05 16:06:06.642900,0 days 00:00:00.379867,Leaky,Tanh,,,,37,16,13.0,,,,0.009267805571666081,2,354,0.4831607575230072,7.863956768379664e-05,126.54460893358502,COMPLETE
356,0.20993536710739136,2023-09-05 16:06:06.643182,2023-09-05 16:06:07.053109,0 days 00:00:00.409927,Leaky,Sigmoid,,,,64,24,12.0,,,,0.012512589383400113,2,362,0.768717483254832,5.5500743843132774e-05,197.1122213091169,COMPLETE
357,0.2469334751367569,2023-09-05 16:06:07.053403,2023-09-05 16:06:07.294199,0 days 00:00:00.240796,Leaky,Tanh,,,,38,24,12.0,,,,0.018633028304612224,2,375,0.4577296918886407,5.315298599378584e-05,221.08733825683595,COMPLETE
358,0.3590301275253296,2023-09-05 16:06:07.294517,2023-09-05 16:06:07.406606,0 days 00:00:00.112089,Leaky,Leaky,,,,38,24,12.0,,,,0.007497821680092572,2,358,0.10354313129054324,3.090938390234388e-05,451.6560015408498,COMPLETE
359,0.23746980726718903,2023-09-05 16:06:07.406886,2023-09-05 16:06:07.913810,0 days 00:00:00.506924,Leaky,Tanh,,,,36,24,22.0,,,,0.009753322535102206,2,345,0.7665533850545498,7.031582645682178e-05,356.28048673589177,COMPLETE
360,0.1839573234319687,2023-09-05 16:06:07.914104,2023-09-05 16:06:09.656667,0 days 00:00:01.742563,Leaky,Sigmoid,,,,12,20,19.0,,,,0.010331928765110836,2,336,0.6940256492737715,4.39348041142382e-05,300.96051567479185,COMPLETE
361,0.39688265323638916,2023-09-05 16:06:09.656984,2023-09-05 16:06:09.847255,0 days 00:00:00.190271,Leaky,Sigmoid,,,,14,21,21.0,,,,0.015162660466426276,2,338,0.2879093723565548,4.646795679224131e-05,133.10628424750433,COMPLETE
362,0.225459486246109,2023-09-05 16:06:09.847550,2023-09-05 16:06:10.475804,0 days 00:00:00.628254,Leaky,Sigmoid,,,,13,20,15.0,,,,0.010542946580726884,2,333,0.686180022898745,5.4801322273909706e-05,191.0441015835466,COMPLETE
363,0.28034543991088867,2023-09-05 16:06:10.476094,2023-09-05 16:06:11.143635,0 days 00:00:00.667541,Leaky,Sigmoid,,,,15,19,19.0,,,,0.011694544808995606,2,365,0.5411191044635921,4.2206841293870406e-05,417.9924808848988,COMPLETE
364,0.2732839286327362,2023-09-05 16:06:11.143929,2023-09-05 16:06:11.873690,0 days 00:00:00.729761,Leaky,Sigmoid,,,,12,20,2.0,,,,0.008767990775162993,2,343,0.5834804672897544,3.62314644435458e-05,225.9552377236856,COMPLETE
365,0.2522454261779785,2023-09-05 16:06:11.873987,2023-09-05 16:06:12.441620,0 days 00:00:00.567633,ReLU,Sigmoid,,,,35,20,12.0,,,,0.007292438415101061,2,328,0.6442872531832885,6.34387312188685e-05,174.0489292760049,COMPLETE
366,0.26397761702537537,2023-09-05 16:06:12.441904,2023-09-05 16:06:14.696025,0 days 00:00:02.254121,Leaky,Sigmoid,,,,17,20,18.0,,,,0.0009390288210274223,2,350,0.35276183113902354,8.011228924791968e-05,226.2020303144418,COMPLETE
367,0.21953731775283813,2023-09-05 16:06:14.696317,2023-09-05 16:06:15.093655,0 days 00:00:00.397338,Leaky,Sigmoid,,,,39,24,11.0,,,,0.010390615585716733,2,313,0.7074006104071345,2.7447611553115687e-05,251.6587186540876,COMPLETE
368,0.29773736000061035,2023-09-05 16:06:15.093961,2023-09-05 16:06:15.983213,0 days 00:00:00.889252,Leaky,Sigmoid,,,,18,10,20.0,,,,0.005890923524643209,2,317,0.38426538618031136,4.4779967092065866e-05,156.7604626594706,COMPLETE
369,0.26246947050094604,2023-09-05 16:06:15.983524,2023-09-05 16:06:16.373223,0 days 00:00:00.389699,Leaky,Sigmoid,,,,16,24,13.0,,,,0.04380607375643915,2,292,0.5042218696659316,9.437802626114535e-05,251.12458066587095,COMPLETE
370,1.0705550909042358,2023-09-05 16:06:16.373512,2023-09-05 16:06:16.869919,0 days 00:00:00.496407,Leaky,Sigmoid,,,,11,23,11.0,,,,0.007549267155257216,2,338,0.7988402900383332,0.0876433531760325,256.77460956573486,COMPLETE
371,0.4802766442298889,2023-09-05 16:06:16.870202,2023-09-05 16:06:18.132705,0 days 00:00:01.262503,Leaky,Sigmoid,,,,12,24,19.0,,,,0.0014784640109752943,2,414,0.6715701841176598,0.05275237308808706,178.71818292791193,COMPLETE
372,0.2303808033466339,2023-09-05 16:06:18.132998,2023-09-05 16:06:20.361998,0 days 00:00:02.229000,Leaky,Sigmoid,,,,60,21,20.0,,,,0.000766514107637291,2,325,0.7464374266653221,0.0004815169234454245,166.10845646784855,COMPLETE
373,0.45932573080062866,2023-09-05 16:06:20.362287,2023-09-05 16:06:20.490893,0 days 00:00:00.128606,Leaky,Leaky,,,,57,19,12.0,,,,0.015200810974269098,2,360,0.20716051970058952,3.481194324311584e-05,444.8602711747332,COMPLETE
374,0.26324132084846497,2023-09-05 16:06:20.491183,2023-09-05 16:06:21.164430,0 days 00:00:00.673247,Leaky,Tanh,,,,22,23,19.0,,,,0.005605531164352649,2,302,0.7276336536794925,0.0012811097465489267,372.2940141465929,COMPLETE
375,0.53657466173172,2023-09-05 16:06:21.164719,2023-09-05 16:06:21.316362,0 days 00:00:00.151643,Sigmoid,Sigmoid,,,,11,24,22.0,,,,0.008685389941732506,2,350,0.19091526391728794,0.0036213611354878306,225.01760954015396,COMPLETE
376,0.2293301820755005,2023-09-05 16:06:21.316643,2023-09-05 16:06:22.723644,0 days 00:00:01.407001,Leaky,Tanh,,,,37,21,11.0,,,,0.0018041550638406847,2,320,0.6971787959749192,0.00038180093778610323,390.15550183027216,COMPLETE
377,0.2573031187057495,2023-09-05 16:06:22.723926,2023-09-05 16:06:23.165805,0 days 00:00:00.441879,Leaky,Tanh,,,,15,23,21.0,,,,0.03233269483193097,2,283,0.7616242912174367,2.0591609854102544e-05,380.68279190063475,COMPLETE
378,0.29063481092453003,2023-09-05 16:06:23.166101,2023-09-05 16:06:23.536674,0 days 00:00:00.370573,Leaky,Sigmoid,,,,31,22,18.0,,,,0.013118350089917583,2,337,0.6282677431758813,0.0003130330164627454,210.83778232998318,COMPLETE
379,0.18725498020648956,2023-09-05 16:06:23.536972,2023-09-05 16:06:24.013035,0 days 00:00:00.476063,Leaky,Tanh,,,,40,24,21.0,,,,0.0067164461602199,2,308,0.6756236910322492,0.00010622827043041097,626.6042498075045,COMPLETE
380,0.3002752363681793,2023-09-05 16:06:24.013339,2023-09-05 16:06:24.241372,0 days 00:00:00.228033,Tanh,Tanh,,,,40,20,21.0,,,,0.07968029307495567,2,386,0.6722988126258247,0.00012480132222563519,246.8891203507133,COMPLETE
381,0.22063826024532318,2023-09-05 16:06:24.241663,2023-09-05 16:06:24.906373,0 days 00:00:00.664710,Leaky,Tanh,,,,40,23,22.0,,,,0.006609155411080508,2,292,0.7240640027333229,9.235625441406835e-05,211.52051893870035,COMPLETE
382,0.39281541109085083,2023-09-05 16:06:24.906675,2023-09-05 16:06:26.596740,0 days 00:00:01.690065,Leaky,,,,,10,24,,,,,0.00039922376427812265,1,307,0.4749306753313435,0.0001631633049985831,232.49918115439536,COMPLETE
383,0.20417480170726776,2023-09-05 16:06:26.597033,2023-09-05 16:06:27.082121,0 days 00:00:00.485088,Leaky,Tanh,,,,41,22,21.0,,,,0.00989747165786081,2,200,0.6974727837255841,0.00010240943966133536,196.11230327464915,COMPLETE
384,0.23466500639915466,2023-09-05 16:06:27.082406,2023-09-05 16:06:27.525944,0 days 00:00:00.443538,Leaky,Tanh,,,,59,18,12.0,,,,0.007783409489858387,2,345,0.7526183563073862,6.706199275202879e-05,231.15601594569318,COMPLETE
385,0.24535857141017914,2023-09-05 16:06:27.526234,2023-09-05 16:06:29.168895,0 days 00:00:01.642661,Leaky,Tanh,,,,35,24,11.0,,,,0.001064889216961883,2,328,0.7338283516333174,0.0006917324954866772,242.8195504966689,COMPLETE
386,0.2146282196044922,2023-09-05 16:06:29.169194,2023-09-05 16:06:29.636127,0 days 00:00:00.466933,Leaky,ReLU,,,,37,21,14.0,,,,0.006651320044296176,2,368,0.6660782419470934,5.2778415517541214e-05,152.59302101883233,COMPLETE
387,0.2055187076330185,2023-09-05 16:06:29.636435,2023-09-05 16:06:30.591587,0 days 00:00:00.955152,Leaky,Tanh,,,,24,23,11.0,,,,0.005445538409054754,2,299,0.799281912283453,0.0009463504630421119,145.14372086524963,COMPLETE
388,0.24988482892513275,2023-09-05 16:06:30.591883,2023-09-05 16:06:31.081657,0 days 00:00:00.489774,Leaky,Tanh,,,,38,22,12.0,,,,0.00872187715255215,2,322,0.7085415960327681,0.0001432387959650646,265.24560427198224,COMPLETE
389,0.2377280443906784,2023-09-05 16:06:31.081966,2023-09-05 16:06:32.598442,0 days 00:00:01.516476,ReLU,Sigmoid,,,,62,19,22.0,,,,0.0013365672765950011,2,309,0.7731303766776397,6.051460805599391e-05,117.95567172822498,COMPLETE
390,0.3353235423564911,2023-09-05 16:06:32.598744,2023-09-05 16:06:34.627412,0 days 00:00:02.028668,Leaky,Tanh,,,,56,23,10.0,,,,0.00019486962506802422,2,354,0.5552353296253243,0.0002460312887939424,530.3889509298034,COMPLETE
391,0.22687868773937225,2023-09-05 16:06:34.627723,2023-09-05 16:06:35.134374,0 days 00:00:00.506651,Leaky,Tanh,,,,19,21,13.0,,,,0.011048719489703483,2,377,0.5333151088092103,0.0006409471321254945,756.4641647338867,COMPLETE
392,0.2492062896490097,2023-09-05 16:06:35.134676,2023-09-05 16:06:35.528462,0 days 00:00:00.393786,Leaky,Sigmoid,,,,42,24,16.0,,,,0.0068303958153758245,2,283,0.6486111670903282,7.477493389545791e-05,140.94081862429354,COMPLETE
393,0.19100253283977509,2023-09-05 16:06:35.528757,2023-09-05 16:06:36.647611,0 days 00:00:01.118854,Leaky,Tanh,,,,30,20,15.0,,,,0.00205977285622599,2,332,0.7429374659686607,0.001730267918383377,342.89078576786,COMPLETE
394,0.3049129247665405,2023-09-05 16:06:36.647899,2023-09-05 16:06:37.439333,0 days 00:00:00.791434,Leaky,Sigmoid,,,,30,20,15.0,,,,0.002211428040218547,2,335,0.7439269916859051,0.001418679660624459,214.38941114089067,COMPLETE
395,0.19623428583145142,2023-09-05 16:06:37.439614,2023-09-05 16:06:39.131718,0 days 00:00:01.692104,Leaky,Tanh,,,,27,19,15.0,,,,0.001780516265306939,2,344,0.7122105197540232,0.0017563958804643932,297.26530552577304,COMPLETE
396,0.30902084708213806,2023-09-05 16:06:39.132022,2023-09-05 16:06:40.085022,0 days 00:00:00.953000,Leaky,Tanh,,,,28,19,15.0,,,,0.0016423224649652172,2,351,0.7754072491913785,0.0027041232139581504,664.0382185872396,COMPLETE
397,0.2885831892490387,2023-09-05 16:06:40.085317,2023-09-05 16:06:40.747364,0 days 00:00:00.662047,Leaky,Tanh,,,,27,20,14.0,,,,0.0020773778999676625,2,343,0.735103409853131,0.0011526717081701003,180.09225463867188,COMPLETE
398,0.3076793849468231,2023-09-05 16:06:40.747660,2023-09-05 16:06:41.517661,0 days 00:00:00.770001,Leaky,Tanh,,,,25,20,15.0,,,,0.0018062418372164267,2,362,0.6868975973205709,0.0008681038769059604,562.8905144363154,COMPLETE
399,0.24924567341804504,2023-09-05 16:06:41.517956,2023-09-05 16:06:42.596728,0 days 00:00:01.078772,Leaky,Tanh,,,,30,20,16.0,,,,0.0017813185230372021,2,343,0.7996321839578064,0.0002141915408776167,175.94134626717403,COMPLETE
400,0.25983425974845886,2023-09-05 16:06:42.597024,2023-09-05 16:06:43.993662,0 days 00:00:01.396638,Leaky,Tanh,,,,33,19,15.0,,,,0.001496802663680188,2,334,0.7211432297161535,0.0017493940637509978,556.1178356029369,COMPLETE
401,0.20740410685539246,2023-09-05 16:06:43.993955,2023-09-05 16:06:45.142084,0 days 00:00:01.148129,Leaky,Tanh,,,,27,20,16.0,,,,0.0024251861628162732,2,349,0.7501366554281053,0.001410051257340687,263.9692422618037,COMPLETE
402,0.2503666877746582,2023-09-05 16:06:45.142372,2023-09-05 16:06:46.778764,0 days 00:00:01.636392,Leaky,Tanh,,,,25,19,14.0,,,,0.0011481129255766231,2,357,0.44974891362271735,0.00018472118311472306,263.19202960535813,COMPLETE
403,0.441336452960968,2023-09-05 16:06:46.779058,2023-09-05 16:06:48.436897,0 days 00:00:01.657839,Sigmoid,Tanh,,,,28,5,15.0,,,,0.002205428893672435,2,336,0.49331755251861054,0.0017191304440007523,298.09193053754785,COMPLETE
404,0.30474886298179626,2023-09-05 16:06:48.437204,2023-09-05 16:06:48.878265,0 days 00:00:00.441061,Tanh,Tanh,,,,34,21,14.0,,,,0.01992199298636684,2,328,0.6841667447412046,0.0014977414926245667,1987.9212840687144,COMPLETE
405,0.3141043186187744,2023-09-05 16:06:48.878552,2023-09-05 16:06:49.575639,0 days 00:00:00.697087,Leaky,Tanh,,,,32,21,15.0,,,,0.0017800421845335192,2,213,0.3119460129453785,0.0021856143511621577,1183.3610343143857,COMPLETE
406,0.2782845199108124,2023-09-05 16:06:49.575936,2023-09-05 16:06:50.481123,0 days 00:00:00.905187,Leaky,Tanh,,,,31,20,15.0,,,,0.001351829759284182,2,344,0.7617923719181272,0.001048080815119562,227.87589811667416,COMPLETE
407,0.24517779052257538,2023-09-05 16:06:50.481410,2023-09-05 16:06:51.557102,0 days 00:00:01.075692,Leaky,Tanh,,,,29,20,17.0,,,,0.0026417271624893076,2,355,0.7172247584812887,8.414296762832373e-05,332.4767709285655,COMPLETE
408,0.2356656938791275,2023-09-05 16:06:51.557428,2023-09-05 16:06:51.886465,0 days 00:00:00.329037,Leaky,Tanh,,,,26,21,21.0,,,,0.03499887465045072,2,222,0.6686047980359308,0.00013628985305971873,174.88893479567307,COMPLETE
409,0.36886271834373474,2023-09-05 16:06:51.886759,2023-09-05 16:06:52.982390,0 days 00:00:01.095631,Leaky,Tanh,,,,39,4,16.0,,,,0.0020823289344250296,2,334,0.7667157863774215,5.1347771362848495e-05,4780.158166985762,COMPLETE
410,0.38904500007629395,2023-09-05 16:06:52.982690,2023-09-05 16:06:53.195934,0 days 00:00:00.213244,Leaky,Tanh,,,,24,13,14.0,,,,0.0031895400394065746,2,362,0.15927943915827136,0.0001075979864093657,363.9960844857352,COMPLETE
411,0.2839663624763489,2023-09-05 16:06:53.196224,2023-09-05 16:06:53.910850,0 days 00:00:00.714626,Leaky,ReLU,Sigmoid,,,35,18,16.0,22.0,,,0.0015092108085486436,3,346,0.7125678181859169,0.0011887603176640939,275.1413725513523,COMPLETE
412,0.26426371932029724,2023-09-05 16:06:53.911146,2023-09-05 16:06:55.237847,0 days 00:00:01.326701,Leaky,Tanh,,,,37,19,23.0,,,,0.0010222275147626287,2,371,0.7404265478175674,0.001451842252747025,255.37279003728045,COMPLETE
413,0.2536642849445343,2023-09-05 16:06:55.238139,2023-09-05 16:06:57.122609,0 days 00:00:01.884470,ReLU,Tanh,,,,29,21,20.0,,,,0.0007184688362332426,2,325,0.6917027939876592,0.0020190094852680085,236.14550763298485,COMPLETE
414,0.3390888273715973,2023-09-05 16:06:57.122902,2023-09-05 16:06:59.257263,0 days 00:00:02.134361,Leaky,Sigmoid,,,,27,20,5.0,,,,0.0024069205678678373,2,449,0.6468884881895752,0.0044641937060358565,373.4611561837508,COMPLETE
415,0.3039877116680145,2023-09-05 16:06:59.257555,2023-09-05 16:06:59.600869,0 days 00:00:00.343314,Leaky,Tanh,,,,33,22,21.0,,,,0.0027937979729871832,2,341,0.2648323540761839,0.0018801788479590048,186.6637554657765,COMPLETE
416,0.21253220736980438,2023-09-05 16:06:59.601170,2023-09-05 16:07:00.822322,0 days 00:00:01.221152,Leaky,Tanh,,,,40,21,13.0,,,,0.00190842433283389,2,330,0.7631620932701867,0.002173492426794864,285.982392362846,COMPLETE
417,0.2794238328933716,2023-09-05 16:07:00.822619,2023-09-05 16:07:01.194708,0 days 00:00:00.372089,Leaky,Sigmoid,,,,36,23,21.0,,,,0.005188869750234471,2,235,0.36134627850748163,0.00096639136948955,298.14154187370747,COMPLETE
418,0.4369402527809143,2023-09-05 16:07:01.195010,2023-09-05 16:07:01.364172,0 days 00:00:00.169162,Leaky,Tanh,,,,66,22,15.0,,,,0.011681408264226405,2,317,0.4215095202453171,2.530048592255347e-05,168.23164457433364,COMPLETE
419,0.229779914021492,2023-09-05 16:07:01.364472,2023-09-05 16:07:02.024011,0 days 00:00:00.659539,Leaky,Sigmoid,,,,61,23,10.0,,,,0.006054714887232535,2,253,0.7183794949140555,4.0027293374105975e-05,187.73483650051818,COMPLETE
420,0.2603529691696167,2023-09-05 16:07:02.024313,2023-09-05 16:07:02.327607,0 days 00:00:00.303294,Leaky,Tanh,Tanh,,,31,21,12.0,11.0,,,0.020747959557595747,3,350,0.4593331269620928,0.0016838521486036582,745.069694519043,COMPLETE
