number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.5896428823471069,2023-09-04 17:54:32.252796,2023-09-04 17:55:10.019435,0 days 00:00:37.766639,Leaky,Tanh,,,34,6,4.0,,,2.5681045549465052e-05,2,407,0.6092083086765068,1.3886488831293908e-05,140.50156194513494,COMPLETE
1,1.015199899673462,2023-09-04 17:55:10.019938,2023-09-04 17:55:43.451263,0 days 00:00:33.431325,Leaky,Sigmoid,Leaky,Tanh,26,13,7.0,4.0,9.0,1.1033660206784888e-05,4,364,0.4517560931536907,0.0036198199256617827,163.89470772245036,COMPLETE
2,0.7848380208015442,2023-09-04 17:55:43.451782,2023-09-04 17:55:44.297414,0 days 00:00:00.845632,Leaky,,,,81,7,,,,0.00022743702841658794,1,94,0.11864833043392539,0.0003189012685276411,156.05927422706117,COMPLETE
3,0.3685046434402466,2023-09-04 17:55:44.297860,2023-09-04 17:55:54.806643,0 days 00:00:10.508783,ReLU,Leaky,ReLU,Leaky,17,6,6.0,9.0,21.0,0.009536918914437458,4,320,0.4226239789847031,0.006475325432498654,154.9456958770752,COMPLETE
4,0.6419830322265625,2023-09-04 17:55:54.807179,2023-09-04 17:55:59.555657,0 days 00:00:04.748478,Leaky,,,,28,9,,,,1.91248475095762e-05,1,108,0.3123628494439261,0.0001702278954169735,114.06707770736129,COMPLETE
5,0.6085290312767029,2023-09-04 17:55:59.556122,2023-09-04 17:56:54.345014,0 days 00:00:54.788892,ReLU,Sigmoid,Leaky,,11,2,17.0,16.0,,3.924000697645862e-05,3,209,0.5171733393980242,0.01235254847079048,135.38659642415755,COMPLETE
6,0.7118498682975769,2023-09-04 17:56:54.345497,2023-09-04 17:56:56.638790,0 days 00:00:02.293293,ReLU,,,,26,21,,,,0.002456690281046396,1,164,0.37307891393509296,0.04564939691363559,166.70416222549068,COMPLETE
7,0.7072001099586487,2023-09-04 17:56:56.639283,2023-09-04 17:57:02.327851,0 days 00:00:05.688568,Sigmoid,Sigmoid,,,45,1,10.0,,,0.00039711602565249926,2,335,0.13264072461239063,0.00023697367983084816,132.87879964344538,COMPLETE
8,0.8215782642364502,2023-09-04 17:57:02.328316,2023-09-04 17:57:13.889749,0 days 00:00:11.561433,Sigmoid,Tanh,Leaky,,86,3,14.0,8.0,,2.8494176211757193e-05,3,383,0.31559337982533586,1.3194311199630714e-05,114.19452211066263,COMPLETE
9,0.5267335176467896,2023-09-04 17:57:13.890220,2023-09-04 17:57:30.310006,0 days 00:00:16.419786,Leaky,Sigmoid,Tanh,,81,11,17.0,3.0,,0.00014278731751482329,3,352,0.47937752151340024,0.005511221701101914,166.10750980810687,COMPLETE
10,1.0333051681518555,2023-09-04 17:57:30.310479,2023-09-04 17:57:33.548127,0 days 00:00:03.237648,Tanh,Leaky,ReLU,Leaky,62,16,23.0,22.0,24.0,0.03145036997408243,4,467,0.7779627100517899,0.06547968253229033,114.30452372233073,COMPLETE
11,0.4165888726711273,2023-09-04 17:57:33.548628,2023-09-04 17:57:34.984322,0 days 00:00:01.435694,ReLU,Leaky,Tanh,ReLU,68,11,1.0,1.0,22.0,0.004988074818903247,4,264,0.2185895081433423,0.00326918221022901,131.92546905517577,COMPLETE
12,0.3728818893432617,2023-09-04 17:57:34.984816,2023-09-04 17:57:35.849614,0 days 00:00:00.864798,ReLU,Leaky,Tanh,ReLU,59,16,1.0,11.0,23.0,0.005584808744414426,4,264,0.21344142925888673,0.0016428032323632783,126.09508514404297,COMPLETE
13,0.28786131739616394,2023-09-04 17:57:35.850108,2023-09-04 17:57:37.639395,0 days 00:00:01.789287,ReLU,Leaky,ReLU,ReLU,51,18,1.0,12.0,18.0,0.013287817636134487,4,279,0.2560295836558601,0.000860886119112903,87.18347114740416,COMPLETE
14,1.0250004529953003,2023-09-04 17:57:37.639907,2023-09-04 17:57:44.117587,0 days 00:00:06.477680,ReLU,ReLU,ReLU,,11,24,6.0,15.0,,0.09972250249874982,3,301,0.2613567018118079,0.0007393744087679855,561.8342782156808,COMPLETE
15,0.45644938945770264,2023-09-04 17:57:44.118081,2023-09-04 17:57:45.460177,0 days 00:00:01.342096,Tanh,Leaky,ReLU,Leaky,49,18,9.0,9.0,15.0,0.012833902087204713,4,195,0.1671137241671578,0.015279106380592825,164.9379650613536,COMPLETE
