number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.6489079594612122,2023-09-04 17:54:20.494097,2023-09-04 17:54:23.222623,0 days 00:00:02.728526,ReLU,Sigmoid,Leaky,,24,12,11.0,16.0,,5.5316114206874e-05,3,84,0.3827436419688992,0.0021606551824403107,111.13147944495792,COMPLETE
1,0.42036956548690796,2023-09-04 17:54:23.222945,2023-09-04 17:54:23.929436,0 days 00:00:00.706491,ReLU,Tanh,ReLU,,60,9,12.0,7.0,,0.005532136842401175,3,177,0.3552915658672987,0.018944881449027787,151.7685352081948,COMPLETE
2,0.4559907019138336,2023-09-04 17:54:23.929716,2023-09-04 17:54:25.847449,0 days 00:00:01.917733,ReLU,Sigmoid,,,60,13,11.0,,,0.004359566953774061,2,262,0.5885689582688308,0.006671081829030698,102.58082715770867,COMPLETE
3,0.6028781533241272,2023-09-04 17:54:25.847723,2023-09-04 17:54:30.506779,0 days 00:00:04.659056,Sigmoid,Leaky,Sigmoid,Sigmoid,40,15,22.0,19.0,7.0,0.0005355541106377228,4,293,0.10795551624363536,0.00016887874350419638,312.53816121592865,COMPLETE
4,0.4545184373855591,2023-09-04 17:54:30.507275,2023-09-04 17:54:54.966655,0 days 00:00:24.459380,Tanh,Leaky,Leaky,ReLU,23,16,15.0,2.0,10.0,0.00010299873342552324,4,100,0.7971371825933304,5.4284128624343636e-05,113.7868438720703,COMPLETE
5,0.4025738537311554,2023-09-04 17:54:54.967166,2023-09-04 17:55:06.469931,0 days 00:00:11.502765,Tanh,Tanh,Sigmoid,,88,11,17.0,20.0,,0.00046397690595248605,3,373,0.43083094267164473,0.002573667221437903,287.5508696503109,COMPLETE
6,0.5635669827461243,2023-09-04 17:55:06.470395,2023-09-04 17:55:20.356094,0 days 00:00:13.885699,Leaky,Sigmoid,Leaky,,34,13,22.0,11.0,,5.69295981658714e-05,3,452,0.15548391093331176,0.006550951079401997,351.93256673559677,COMPLETE
7,0.5891521573066711,2023-09-04 17:55:20.356607,2023-09-04 17:55:21.570353,0 days 00:00:01.213746,Sigmoid,ReLU,ReLU,Leaky,87,10,2.0,20.0,24.0,0.015083320268137525,4,312,0.1513324431608708,0.00027139864031185845,129.18369522094727,COMPLETE
8,0.3659374415874481,2023-09-04 17:55:21.570836,2023-09-04 17:55:24.688686,0 days 00:00:03.117850,Tanh,,,,26,16,,,,0.01817906663030198,1,57,0.4093345713229253,4.9728714806469294e-05,112.44584536084942,COMPLETE
9,0.7002620697021484,2023-09-04 17:55:24.689077,2023-09-04 17:55:26.246838,0 days 00:00:01.557761,ReLU,,,,97,23,,,,7.927362016818989e-05,1,159,0.1438655254367543,3.367034911541341e-05,113.37955426869902,COMPLETE
