number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.7055367827415466,2023-09-04 17:54:30.788747,2023-09-04 17:54:32.143655,0 days 00:00:01.354908,Tanh,Sigmoid,,,89,11,4.0,,,0.005451884161011216,2,232,0.24117641926216982,0.007720966488130439,168.93109292043766,COMPLETE
1,0.7707590460777283,2023-09-04 17:54:32.144154,2023-09-04 17:54:35.231670,0 days 00:00:03.087516,Leaky,Sigmoid,Leaky,Tanh,38,8,17.0,13.0,10.0,0.0010163801746692052,4,436,0.2043244603912646,0.014538250380654524,156.8150284745311,COMPLETE
2,1.4414209127426147,2023-09-04 17:54:35.231996,2023-09-04 17:54:38.854922,0 days 00:00:03.622926,Leaky,ReLU,Tanh,Leaky,26,14,23.0,23.0,1.0,1.3888402397156477e-05,4,212,0.14158523685164814,0.0017561331810649046,375.9868768656029,COMPLETE
3,0.5011935234069824,2023-09-04 17:54:38.855224,2023-09-04 17:54:40.839139,0 days 00:00:01.983915,Sigmoid,,,,13,11,,,,0.004356489786673197,1,174,0.17478521765649077,0.0008816404741509925,2598.315443250868,COMPLETE
4,0.6104975342750549,2023-09-04 17:54:40.839412,2023-09-04 17:54:41.194615,0 days 00:00:00.355203,Sigmoid,,,,60,3,,,,0.007495402731740806,1,136,0.11789174644721487,0.0018031618147800008,209.27670499593904,COMPLETE
5,0.5511087775230408,2023-09-04 17:54:41.194874,2023-09-04 17:54:46.236072,0 days 00:00:05.041198,Tanh,Sigmoid,,,47,11,20.0,,,0.00010387766119559197,2,384,0.31704899957834565,0.0005216763850611815,1273.3722731073697,COMPLETE
6,0.44653522968292236,2023-09-04 17:54:46.236326,2023-09-04 17:54:47.035909,0 days 00:00:00.799583,ReLU,Tanh,,,99,10,8.0,,,0.004749308202101628,2,58,0.5560731436925509,0.005936268393273484,347.31516134327853,COMPLETE
7,0.46650534868240356,2023-09-04 17:54:47.036191,2023-09-04 17:54:47.311921,0 days 00:00:00.275730,Tanh,,,,68,23,,,,0.07262953342443658,1,131,0.2255653375980957,0.000371668006313663,371.68737647646947,COMPLETE
8,0.6776583194732666,2023-09-04 17:54:47.312175,2023-09-04 17:54:50.926961,0 days 00:00:03.614786,Leaky,Leaky,,,73,24,24.0,,,1.0336997966574532e-05,2,409,0.2893099981045326,5.58881527901346e-05,155.18201032419367,COMPLETE
9,0.41841864585876465,2023-09-04 17:54:50.927219,2023-09-04 17:54:52.394988,0 days 00:00:01.467769,Leaky,ReLU,,,94,11,15.0,,,0.001852508178720382,2,377,0.24864970687870389,0.00011654500168371285,161.87876690951262,COMPLETE
10,0.971845269203186,2023-09-04 17:54:52.395235,2023-09-04 17:54:54.401550,0 days 00:00:02.006315,ReLU,ReLU,Sigmoid,,83,17,12.0,1.0,,0.00022025902361725916,3,326,0.10240859159035816,1.1063734980644617e-05,221.6046666806461,COMPLETE
