number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,209.8566161609087,2023-09-04 19:27:40.134051,2023-09-04 19:27:40.635374,0 days 00:00:00.501323,Leaky,,,,29,17,,,,0.0011716181412016855,1,61,0.1638463155993123,0.00013952518537392939,0.43548113107681274,COMPLETE
1,137.5951153364338,2023-09-04 19:27:40.635663,2023-09-04 19:28:00.075698,0 days 00:00:19.440035,Leaky,Sigmoid,ReLU,ReLU,60,12,20.0,15.0,23.0,0.00013963577202285836,4,305,0.42662197551179276,0.0028409337746881625,0.4069344997406006,COMPLETE
2,160.83321533203124,2023-09-04 19:28:00.076234,2023-09-04 19:28:01.726369,0 days 00:00:01.650135,Sigmoid,ReLU,ReLU,Tanh,74,17,12.0,24.0,15.0,0.03374434103509186,4,247,0.3458261606288654,0.001580787617832216,0.4172027111053467,COMPLETE
3,107.0989805195666,2023-09-04 19:28:01.726882,2023-09-04 19:28:04.341274,0 days 00:00:02.614392,Leaky,,,,69,11,,,,1.5705838748258984e-05,1,221,0.15068351577748856,2.0957932515625325e-05,0.9011157155036926,COMPLETE
4,377.19875378964554,2023-09-04 19:28:04.341690,2023-09-04 19:28:19.461029,0 days 00:00:15.119339,ReLU,Tanh,,,13,12,2.0,,,1.769226440380158e-05,2,335,0.1276752066310037,3.479973163062987e-05,0.5974275469779968,COMPLETE
5,118.55212349466758,2023-09-04 19:28:19.461479,2023-09-04 19:28:20.248911,0 days 00:00:00.787432,ReLU,,,,83,1,,,,0.0022595203503860146,1,436,0.10762959219967479,0.0004930892534881869,0.557867169380188,COMPLETE
6,264.77528313814736,2023-09-04 19:28:20.249324,2023-09-04 19:28:50.668664,0 days 00:00:30.419340,ReLU,ReLU,ReLU,,63,23,7.0,19.0,,3.338742418178478e-05,3,418,0.6294664369135686,0.00014873788589433111,0.41878703236579895,COMPLETE
7,294.2336598115809,2023-09-04 19:28:50.669131,2023-09-04 19:29:01.111202,0 days 00:00:10.442071,ReLU,Tanh,Tanh,ReLU,14,20,20.0,9.0,10.0,0.00038699271358595515,4,409,0.24698935897644234,0.021445032544616827,0.42367181181907654,COMPLETE
8,365.416447528573,2023-09-04 19:29:01.111662,2023-09-04 19:29:04.190314,0 days 00:00:03.078652,ReLU,Tanh,,,92,9,11.0,,,0.0004124724497465255,2,462,0.10660409170178872,0.00032869011835219206,0.4899238348007202,COMPLETE
9,455.07132648777315,2023-09-04 19:29:04.190721,2023-09-04 19:29:08.895261,0 days 00:00:04.704540,Sigmoid,Leaky,Sigmoid,Tanh,85,24,20.0,12.0,20.0,0.0009073911263386328,4,296,0.13688338543811943,0.0003010046194392979,0.45893529057502747,COMPLETE
10,3193.933876595846,2023-09-04 19:29:08.895691,2023-09-04 19:29:12.636538,0 days 00:00:03.740847,Tanh,,,,39,5,,,,1.2904211391873428e-05,1,164,0.2069454873792808,1.1692744547006575e-05,1.0322977304458618,COMPLETE
11,139.20190665648155,2023-09-04 19:29:12.636949,2023-09-04 19:29:13.298579,0 days 00:00:00.661630,Leaky,,,,100,1,,,,0.006742530272397241,1,192,0.10536865251195855,2.2460852353680636e-05,0.6035277843475342,COMPLETE
12,491.1889774427501,2023-09-04 19:29:13.298977,2023-09-04 19:29:14.608058,0 days 00:00:01.309081,Tanh,Leaky,,,76,1,24.0,,,0.0038062747284288985,2,490,0.169908623913213,4.824610377706261e-05,0.5216730833053589,COMPLETE
13,207.69329364483173,2023-09-04 19:29:14.608329,2023-09-04 19:29:15.354438,0 days 00:00:00.746109,Leaky,,,,49,7,,,,6.792284240754833e-05,1,117,0.1912380090153866,1.102391208525137e-05,0.8047334551811218,COMPLETE
14,176.64922786458334,2023-09-04 19:29:15.354688,2023-09-04 19:29:18.084646,0 days 00:00:02.729958,ReLU,Sigmoid,Leaky,,73,4,1.0,1.0,,0.0001298450757839031,3,375,0.14065176717594288,0.0046440255612852,1.0727838277816772,COMPLETE
15,103.54299177321712,2023-09-04 19:29:18.084900,2023-09-04 19:29:18.820679,0 days 00:00:00.735779,Leaky,ReLU,,,85,9,7.0,,,1.130670207149866e-05,2,226,0.10138574673505091,0.0006789723352426235,0.8340908885002136,COMPLETE
16,120.99496390602805,2023-09-04 19:29:18.820933,2023-09-04 19:29:21.403350,0 days 00:00:02.582417,Leaky,ReLU,,,49,9,7.0,,,1.016816564112187e-05,2,220,0.2435127324660136,7.406819743378907e-05,0.9669264554977417,COMPLETE
