number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.5090791583061218,2023-09-04 18:08:02.300717,2023-09-04 18:08:04.856912,0 days 00:00:02.556195,Tanh,,,,17,17,,,,0.0013324333816798577,1,91,0.12711424494374127,0.0176161235438403,222.42991202218192,COMPLETE
1,0.48589277267456055,2023-09-04 18:08:04.857369,2023-09-04 18:08:05.446966,0 days 00:00:00.589597,ReLU,Tanh,,,37,20,15.0,,,0.020698567482952866,2,269,0.10139236333445188,0.06348613333121307,146.58259307013617,COMPLETE
2,0.6009714007377625,2023-09-04 18:08:05.447425,2023-09-04 18:08:06.906533,0 days 00:00:01.459108,Leaky,ReLU,Tanh,Tanh,42,10,11.0,24.0,14.0,7.77060585274777e-05,4,108,0.10606362306539883,0.018414384313205627,104.84268449853968,COMPLETE
3,0.3372063636779785,2023-09-04 18:08:06.906846,2023-09-04 18:08:08.123569,0 days 00:00:01.216723,Tanh,Leaky,,,37,17,23.0,,,0.052631843103451294,2,374,0.7374859863007535,1.7505828582521123e-05,166.8454549452838,COMPLETE
4,0.9847474098205566,2023-09-04 18:08:08.123855,2023-09-04 18:08:09.009448,0 days 00:00:00.885593,ReLU,,,,28,18,,,,1.2263291903319354e-05,1,117,0.12348385746927758,0.0004703245323580488,309.3586999616052,COMPLETE
5,0.3984743058681488,2023-09-04 18:08:09.009725,2023-09-04 18:08:11.315547,0 days 00:00:02.305822,Leaky,Leaky,ReLU,,59,22,18.0,10.0,,0.0005172825471808063,3,455,0.2688747448194833,0.002373482823120606,129.9546887743604,COMPLETE
6,0.9717190861701965,2023-09-04 18:08:11.315836,2023-09-04 18:08:12.447139,0 days 00:00:01.131303,Leaky,Sigmoid,,,88,24,9.0,,,1.1073490403385168e-05,2,250,0.13033127052472906,0.028113740289431942,136.1923166809082,COMPLETE
7,0.39047226309776306,2023-09-04 18:08:12.447432,2023-09-04 18:08:16.989618,0 days 00:00:04.542186,Sigmoid,Leaky,ReLU,,24,16,5.0,12.0,,0.0037781797194060824,3,253,0.38657966871287375,0.0017315041034802275,6605.928513299851,COMPLETE
8,1.0216379165649414,2023-09-04 18:08:16.989924,2023-09-04 18:08:17.073886,0 days 00:00:00.083962,Tanh,Leaky,Sigmoid,,76,22,9.0,4.0,,0.0036981866821999285,3,336,0.10728113008636429,0.07135755377410267,132.56102600097657,COMPLETE
9,0.4358178675174713,2023-09-04 18:08:17.074153,2023-09-04 18:08:17.940496,0 days 00:00:00.866343,Leaky,Sigmoid,Leaky,,49,16,5.0,20.0,,0.001041862524692674,3,398,0.1472692913769565,9.290633315680231e-05,375.40309070405505,COMPLETE
10,1.0306673049926758,2023-09-04 18:08:17.940792,2023-09-04 18:08:18.331674,0 days 00:00:00.390882,Tanh,Tanh,Tanh,ReLU,64,3,24.0,1.0,1.0,0.07315181040866486,4,482,0.6915284738490927,1.190286486138531e-05,178.26019096374512,COMPLETE
11,0.4304908812046051,2023-09-04 18:08:18.331981,2023-09-04 18:08:24.105229,0 days 00:00:05.773248,Sigmoid,Leaky,,,11,10,1.0,,,0.015477589465969398,2,215,0.7505439308676928,1.3859772222117415e-05,261.46923482642984,COMPLETE
12,0.41792741417884827,2023-09-04 18:08:24.105575,2023-09-04 18:08:25.198686,0 days 00:00:01.093111,Sigmoid,Leaky,,,31,13,23.0,,,0.01410799198882692,2,346,0.5379550671401462,0.0013368599800526316,213.38395478990344,COMPLETE
13,0.40620413422584534,2023-09-04 18:08:25.199038,2023-09-04 18:08:25.897350,0 days 00:00:00.698312,Sigmoid,Leaky,ReLU,,22,14,19.0,14.0,,0.09592415188981551,3,182,0.4953569280285985,0.00021943419354259128,316.64684143066404,COMPLETE
14,0.415628582239151,2023-09-04 18:08:25.897718,2023-09-04 18:08:26.812198,0 days 00:00:00.914480,Tanh,,,,100,8,,,,0.004200585546549258,1,341,0.40258154086987213,0.0035887807694214777,354.80361399931064,COMPLETE
15,0.3943016827106476,2023-09-04 18:08:26.812451,2023-09-04 18:08:27.316424,0 days 00:00:00.503973,Sigmoid,ReLU,ReLU,Sigmoid,46,5,4.0,12.0,20.0,0.03230050954731798,4,405,0.2969483628049411,6.837116259925471e-05,133.49431773594446,COMPLETE
16,0.3269460201263428,2023-09-04 18:08:27.316711,2023-09-04 18:08:29.659749,0 days 00:00:02.343038,Tanh,Leaky,Sigmoid,,27,15,14.0,17.0,,0.007130259594616773,3,185,0.7964024100317986,0.0005947821421417765,183.19155922914163,COMPLETE
17,0.3817571997642517,2023-09-04 18:08:29.660058,2023-09-04 18:08:30.641202,0 days 00:00:00.981144,Tanh,Leaky,,,36,12,15.0,,,0.037598301663268066,2,162,0.7908543969306016,3.9660867059534085e-05,286.4377136230469,COMPLETE
18,0.3467808663845062,2023-09-04 18:08:30.641592,2023-09-04 18:08:31.756934,0 days 00:00:01.115342,Tanh,Leaky,,,51,20,21.0,,,0.01005077780502824,2,56,0.5945563347391876,0.00034629481501650446,207.61426544189453,COMPLETE
19,0.38211047649383545,2023-09-04 18:08:31.757212,2023-09-04 18:08:32.602754,0 days 00:00:00.845542,Tanh,Tanh,Sigmoid,,66,7,15.0,17.0,,0.0928337114952514,3,309,0.6339371744357173,2.846254987749656e-05,427.2753892786363,COMPLETE
20,0.3963533639907837,2023-09-04 18:08:32.603041,2023-09-04 18:08:36.004641,0 days 00:00:03.401600,Tanh,ReLU,Sigmoid,Leaky,14,14,18.0,24.0,1.0,0.03814522202578615,4,402,0.7545087311794039,0.00011881433553921161,226.95542526245117,COMPLETE
21,0.37420254945755005,2023-09-04 18:08:36.004941,2023-09-04 18:08:36.790575,0 days 00:00:00.785634,Tanh,Leaky,,,50,19,21.0,,,0.009230768437557603,2,70,0.6043281077425134,0.0004254070734042693,211.55062675476074,COMPLETE
22,0.3717614710330963,2023-09-04 18:08:36.790843,2023-09-04 18:08:38.313877,0 days 00:00:01.523034,Tanh,Leaky,,,39,21,22.0,,,0.013040408271579776,2,50,0.7898097386951975,0.00025242452279823445,181.31216125488282,COMPLETE
23,0.3581187427043915,2023-09-04 18:08:38.314195,2023-09-04 18:08:39.597258,0 days 00:00:01.283063,Tanh,,,,57,16,,,,0.006994913009679359,1,148,0.5972482225626994,0.0008013037216098839,284.18412989786225,COMPLETE
