number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.5823341608047485,2023-09-04 17:54:35.148741,2023-09-04 17:54:38.897454,0 days 00:00:03.748713,Leaky,,,,66,18,,,,0.0005377489387866033,1,295,0.22094566044848862,0.04028880171016404,116.07869649156231,COMPLETE
1,0.43351173400878906,2023-09-04 17:54:38.897907,2023-09-04 17:54:44.148978,0 days 00:00:05.251071,Leaky,ReLU,Tanh,Tanh,56,2,13.0,18.0,2.0,0.0033128389947213867,4,245,0.46733039717247415,2.4447794398688688e-05,137.29742813110352,COMPLETE
2,0.5741595029830933,2023-09-04 17:54:44.149507,2023-09-04 17:54:54.593650,0 days 00:00:10.444143,ReLU,Leaky,Leaky,Tanh,20,2,9.0,18.0,20.0,0.00022766064683322283,4,448,0.24396459463402353,0.0027552526270081396,133.65477607664,COMPLETE
3,0.614402711391449,2023-09-04 17:54:54.594181,2023-09-04 17:54:59.528273,0 days 00:00:04.934092,Leaky,Leaky,,,85,1,1.0,,,0.0014191850325303164,2,387,0.6530301236211314,3.8002044325363515e-05,151.60430121667605,COMPLETE
4,0.6329881548881531,2023-09-04 17:54:59.528754,2023-09-04 17:55:09.351111,0 days 00:00:09.822357,Leaky,Leaky,,,47,17,8.0,,,2.3982327546385202e-05,2,226,0.36199735939328626,0.00015054296267440402,115.67669188237824,COMPLETE
5,0.5919339656829834,2023-09-04 17:55:09.351595,2023-09-04 17:55:17.684959,0 days 00:00:08.333364,Sigmoid,,,,20,12,,,,0.0024892844559205886,1,340,0.518296749965779,0.014394442484749696,122.81659577109598,COMPLETE
6,0.3518891930580139,2023-09-04 17:55:17.685409,2023-09-04 17:55:19.514168,0 days 00:00:01.828759,Tanh,ReLU,Leaky,,50,12,12.0,2.0,,0.01532195962441814,3,220,0.28358430134405765,2.449469037014347e-05,141.85430095506752,COMPLETE
7,0.6067849397659302,2023-09-04 17:55:19.514673,2023-09-04 17:55:20.870040,0 days 00:00:01.355367,ReLU,Leaky,,,35,23,24.0,,,0.02101601698424752,2,350,0.3686678521186999,0.06563989975546668,142.3854080835978,COMPLETE
8,0.6042165756225586,2023-09-04 17:55:20.870490,2023-09-04 17:55:27.159608,0 days 00:00:06.289118,ReLU,Tanh,Sigmoid,,71,5,2.0,1.0,,0.0007186724009198903,3,375,0.17258709515324253,0.0015983257851173692,147.8484083164238,COMPLETE
9,0.8910449743270874,2023-09-04 17:55:27.160066,2023-09-04 17:55:39.604226,0 days 00:00:12.444160,ReLU,,,,45,2,,,,3.8763937856930966e-05,1,210,0.6065309582330906,0.0002582642612028113,107.4042745681036,COMPLETE
