number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,120.69626363118489,2023-09-04 19:27:30.216431,2023-09-04 19:27:30.331652,0 days 00:00:00.115221,Sigmoid,Sigmoid,Sigmoid,ReLU,66,14,21.0,7.0,21.0,0.0005822717763984726,4,272,0.13771494774879728,0.00010998603083263775,1.1200493574142456,COMPLETE
1,153.9418162027995,2023-09-04 19:27:30.332001,2023-09-04 19:27:31.219756,0 days 00:00:00.887755,Leaky,Sigmoid,,,41,5,11.0,,,0.010152734047051736,2,346,0.2400042990775674,3.119465160055741e-05,0.4431518018245697,COMPLETE
2,220.74604430022063,2023-09-04 19:27:31.220040,2023-09-04 19:27:31.550484,0 days 00:00:00.330444,Sigmoid,,,,95,5,,,,2.9046290241762254e-05,1,54,0.26955566234743494,0.04443382002548813,1.311078667640686,COMPLETE
3,230.78399627987702,2023-09-04 19:27:31.550761,2023-09-04 19:27:33.770565,0 days 00:00:02.219804,Tanh,,,,18,20,,,,0.003048267141764424,1,248,0.31243524522344196,0.0019359704929528593,0.391852468252182,COMPLETE
4,96.05014762449801,2023-09-04 19:27:33.770834,2023-09-04 19:27:35.712382,0 days 00:00:01.941548,Leaky,Leaky,,,60,1,18.0,,,1.9081551015230486e-05,2,356,0.14658412369317855,0.04224021197516769,0.9198158383369446,COMPLETE
5,137.88145658704968,2023-09-04 19:27:35.712653,2023-09-04 19:27:36.068555,0 days 00:00:00.355902,Sigmoid,Leaky,Leaky,ReLU,82,21,24.0,4.0,4.0,9.977363024898189e-05,4,54,0.16115226528462542,0.0009857725377077412,0.8383597731590271,COMPLETE
6,501.580486899928,2023-09-04 19:27:36.068836,2023-09-04 19:27:36.221029,0 days 00:00:00.152193,Leaky,,,,70,23,,,,0.004276481107982228,1,267,0.10212081420078373,0.00010981120693454088,0.7077191472053528,COMPLETE
7,157.18353208561533,2023-09-04 19:27:36.221298,2023-09-04 19:27:36.994762,0 days 00:00:00.773464,Tanh,Tanh,,,31,23,8.0,,,0.0003395552076641378,2,97,0.13032550274194868,0.004053758439267427,0.6256093978881836,COMPLETE
8,146.99697240193686,2023-09-04 19:27:36.995068,2023-09-04 19:27:37.476076,0 days 00:00:00.481008,Tanh,,,,72,3,,,,0.0006427664131610461,1,144,0.11627688385185012,0.008179165742918148,0.714078962802887,COMPLETE
9,155.04054025503305,2023-09-04 19:27:37.476316,2023-09-04 19:27:37.986132,0 days 00:00:00.509816,Leaky,Leaky,Sigmoid,ReLU,73,8,24.0,4.0,21.0,0.004423774377687095,4,484,0.18089523578247127,0.003805400266260732,0.4597594738006592,COMPLETE
10,225.78678174700056,2023-09-04 19:27:37.986420,2023-09-04 19:27:54.166184,0 days 00:00:16.179764,ReLU,ReLU,Tanh,,51,12,1.0,24.0,,2.1668366983699163e-05,3,420,0.5169104247713655,0.0750922444864824,0.6625839471817017,COMPLETE
