number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.9386677145957947,2023-09-04 17:54:18.904403,2023-09-04 17:54:19.432579,0 days 00:00:00.528176,Tanh,ReLU,Sigmoid,ReLU,56,19,16.0,5.0,9.0,0.03756887745684012,4,65,0.709761438487331,0.01871592973982523,117.0208247258113,COMPLETE
1,0.7136684656143188,2023-09-04 17:54:19.432895,2023-09-04 17:54:21.778927,0 days 00:00:02.346032,ReLU,ReLU,Sigmoid,,80,7,22.0,20.0,,2.6710092194448785e-05,3,88,0.7674049980319372,7.194353871754185e-05,132.53863993558016,COMPLETE
2,0.5145779252052307,2023-09-04 17:54:21.779228,2023-09-04 17:54:23.404065,0 days 00:00:01.624837,Tanh,ReLU,,,88,14,4.0,,,7.776367028684998e-05,2,113,0.4938551911527318,0.0034493910236579146,740.8431522065559,COMPLETE
3,0.3846842646598816,2023-09-04 17:54:23.404335,2023-09-04 17:54:24.098019,0 days 00:00:00.693684,Tanh,Tanh,,,36,14,21.0,,,0.025878615352138687,2,134,0.3828410710940658,0.0011555756711749444,159.19046870640346,COMPLETE
4,0.5334301590919495,2023-09-04 17:54:24.098280,2023-09-04 17:54:24.210893,0 days 00:00:00.112613,Sigmoid,,,,60,20,,,,0.01726331677617864,1,443,0.16858994486010584,0.01900742238064507,372.8415130615234,COMPLETE
5,0.3763590455055237,2023-09-04 17:54:24.211175,2023-09-04 17:54:25.148579,0 days 00:00:00.937404,Tanh,Tanh,Tanh,,14,14,12.0,13.0,,0.018445041621499927,3,161,0.1460226254329569,0.001798971315867958,134.05098368326824,COMPLETE
6,0.4927171468734741,2023-09-04 17:54:25.148864,2023-09-04 17:54:33.047265,0 days 00:00:07.898401,Tanh,Tanh,,,97,20,19.0,,,3.0494628856224567e-05,2,476,0.47736531313898894,0.0005716415063343681,324.58895893257204,COMPLETE
7,0.42371949553489685,2023-09-04 17:54:33.047769,2023-09-04 17:54:35.348995,0 days 00:00:02.301226,ReLU,Tanh,Sigmoid,,62,16,20.0,14.0,,0.0009327217300464289,3,129,0.18391608483059652,0.0014619122114057624,180.85427494241733,COMPLETE
8,0.4404102563858032,2023-09-04 17:54:35.349464,2023-09-04 17:54:35.968089,0 days 00:00:00.618625,Tanh,Sigmoid,,,87,8,6.0,,,0.05695187570996002,2,203,0.14779343534184017,0.0010015846611657875,332.0747706095378,COMPLETE
9,0.9844818115234375,2023-09-04 17:54:35.968523,2023-09-04 17:54:48.047826,0 days 00:00:12.079303,ReLU,Tanh,ReLU,,52,12,15.0,7.0,,0.00011468895156137467,3,179,0.3762751201507029,0.06797256592050675,142.57951725794615,COMPLETE
10,0.554652750492096,2023-09-04 17:54:48.048292,2023-09-04 17:54:48.864827,0 days 00:00:00.816535,Leaky,Leaky,Tanh,Sigmoid,14,1,9.0,15.0,24.0,0.004433286961264288,4,308,0.10337605502591157,2.0667205831068654e-05,171.55102030436197,COMPLETE
11,0.4286356270313263,2023-09-04 17:54:48.865300,2023-09-04 17:54:50.688614,0 days 00:00:01.823314,Tanh,,,,15,10,,,,0.09593443007550818,1,281,0.26615979049700955,0.0002092712898552986,357.9199011666434,COMPLETE
12,0.44291502237319946,2023-09-04 17:54:50.689044,2023-09-04 17:54:56.293817,0 days 00:00:05.604773,Sigmoid,Tanh,Tanh,,31,24,12.0,24.0,,0.008994977506309442,3,210,0.26746326905359114,0.003285812005004824,288.9574473571777,COMPLETE
13,0.44106119871139526,2023-09-04 17:54:56.294287,2023-09-04 17:54:57.606292,0 days 00:00:01.312005,Leaky,Tanh,,,33,16,10.0,,,0.0036031604113760437,2,349,0.2251708475859367,0.00022441507813535008,312.76979282924106,COMPLETE
14,0.4436499774456024,2023-09-04 17:54:57.606723,2023-09-04 17:54:59.225943,0 days 00:00:01.619220,Tanh,,,,32,5,,,,0.01856435996974491,1,160,0.34693782102921616,0.003625772212825092,17146.438286675348,COMPLETE
15,0.45313477516174316,2023-09-04 17:54:59.226377,2023-09-04 17:55:00.805808,0 days 00:00:01.579431,Tanh,Sigmoid,Leaky,Leaky,23,12,24.0,10.0,1.0,0.09371913263533235,4,244,0.1024681219806354,0.0004098987641536421,363.9200359842052,COMPLETE
16,0.42579829692840576,2023-09-04 17:55:00.806286,2023-09-04 17:55:02.299154,0 days 00:00:01.492868,Tanh,Leaky,,,43,16,16.0,,,0.0018759719358419447,2,53,0.20784697606746214,9.410445708636703e-05,498.96536370043486,COMPLETE
