number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,1250.9319403512138,2023-09-04 19:27:33.200494,2023-09-04 19:27:40.308565,0 days 00:00:07.108071,Leaky,Tanh,Leaky,Sigmoid,12,15,19.0,7.0,13.0,0.0003300442453440371,4,339,0.3358536568703418,0.010821039319108872,0.40623101592063904,COMPLETE
1,143.9477573741566,2023-09-04 19:27:40.308897,2023-09-04 19:27:40.446628,0 days 00:00:00.137731,ReLU,Sigmoid,Tanh,Sigmoid,81,7,3.0,11.0,10.0,0.01185309800428744,4,488,0.30909576781505094,0.006562397447963305,0.9960103034973145,COMPLETE
2,147.41262327204097,2023-09-04 19:27:40.446928,2023-09-04 19:27:42.296718,0 days 00:00:01.849790,ReLU,Sigmoid,,,40,19,15.0,,,0.00038625044252168036,2,344,0.1998318219760751,0.0433987834992849,0.5321390628814697,COMPLETE
3,169.6602108824487,2023-09-04 19:27:42.297010,2023-09-04 19:27:48.036503,0 days 00:00:05.739493,Sigmoid,,,,33,12,,,,0.00013275847039631532,1,319,0.44022649333075203,0.036978121719235424,0.5674074292182922,COMPLETE
4,354.3712295185436,2023-09-04 19:27:48.036794,2023-09-04 19:27:49.364865,0 days 00:00:01.328071,ReLU,ReLU,,,43,16,12.0,,,0.0014925926689324076,2,224,0.34373535258168003,0.0008966401817424846,0.3879898190498352,COMPLETE
5,407.7596503231776,2023-09-04 19:27:49.365245,2023-09-04 19:27:50.324282,0 days 00:00:00.959037,Sigmoid,,,,69,20,,,,5.328757960487411e-05,1,257,0.12987261879780204,2.2395358999233927e-05,0.7307458519935608,COMPLETE
6,726.043225688319,2023-09-04 19:27:50.324569,2023-09-04 19:27:51.700663,0 days 00:00:01.376094,Sigmoid,Tanh,Tanh,,60,1,4.0,3.0,,0.06390657926282009,3,234,0.49180345637851264,7.741563184201477e-05,0.5845407247543335,COMPLETE
7,103.54412391386836,2023-09-04 19:27:51.701184,2023-09-04 19:27:56.556540,0 days 00:00:04.855356,ReLU,Sigmoid,Tanh,,52,2,15.0,7.0,,3.176252025506477e-05,3,262,0.20909327848157755,0.06394718063459952,1.00520920753479,COMPLETE
8,240.41884326934814,2023-09-04 19:27:56.557018,2023-09-04 19:27:59.310248,0 days 00:00:02.753230,Sigmoid,,,,52,15,,,,0.002890554901623715,1,355,0.6388432661793436,0.07781590087349725,0.5694289207458496,COMPLETE
9,188.31890572555582,2023-09-04 19:27:59.310655,2023-09-04 19:28:14.566030,0 days 00:00:15.255375,Sigmoid,Tanh,ReLU,,28,12,15.0,6.0,,4.225588669755338e-05,3,373,0.1826802130087574,0.03769209338150413,0.584514319896698,COMPLETE
10,111.73646150476792,2023-09-04 19:28:14.566478,2023-09-04 19:28:15.541475,0 days 00:00:00.974997,Tanh,Leaky,Sigmoid,,93,2,24.0,22.0,,1.0969757728919331e-05,3,85,0.10709611672119572,0.0014851417888805776,0.9103575348854065,COMPLETE
11,99.56454188028971,2023-09-04 19:28:15.541939,2023-09-04 19:28:16.255863,0 days 00:00:00.713924,Tanh,Leaky,Sigmoid,,94,1,24.0,22.0,,1.3287689048533736e-05,3,60,0.11616837561719584,0.0011038804495975346,1.0296789407730103,COMPLETE
12,110.40084147135417,2023-09-04 19:28:16.256321,2023-09-04 19:28:17.897226,0 days 00:00:01.640905,Tanh,Leaky,Sigmoid,,74,6,24.0,23.0,,1.146254294653454e-05,3,75,0.19165791050876227,0.0005466133802545304,0.9905555248260498,COMPLETE
13,240.94639113526907,2023-09-04 19:28:17.897688,2023-09-04 19:28:19.758647,0 days 00:00:01.860959,Tanh,Sigmoid,Tanh,Leaky,98,6,10.0,17.0,1.0,3.228385117649392e-05,4,161,0.10404976012529293,0.004830486939350484,1.100036382675171,COMPLETE
14,187.4740165611366,2023-09-04 19:28:19.759133,2023-09-04 19:28:22.344347,0 days 00:00:02.585214,Leaky,Leaky,,,60,4,19.0,,,9.138528015393882e-05,2,154,0.15600467115823033,0.00030333461761224465,0.6691320538520813,COMPLETE
15,100.38745341481504,2023-09-04 19:28:22.344785,2023-09-04 19:28:33.524801,0 days 00:00:11.180016,Tanh,ReLU,Sigmoid,,83,24,7.0,14.0,,1.0026527033705865e-05,3,449,0.24653583811848165,0.002030214283978906,0.8960967063903809,COMPLETE
16,185.00982455329415,2023-09-04 19:28:33.525261,2023-09-04 19:28:43.355368,0 days 00:00:09.830107,Tanh,ReLU,,,86,24,7.0,,,1.021070985463345e-05,2,478,0.247628971230827,0.0021778719988691667,0.6888481974601746,COMPLETE
