number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.33631572127342224,2023-09-04 17:54:23.864517,2023-09-04 17:54:25.106948,0 days 00:00:01.242431,Leaky,Leaky,ReLU,,35,8,20.0,24.0,,0.007488790895004817,3,252,0.36909799980332914,0.004389137654141628,123.70483196906324,COMPLETE
1,0.8054755926132202,2023-09-04 17:54:25.107261,2023-09-04 17:54:26.131853,0 days 00:00:01.024592,ReLU,,,,71,21,,,,4.322232961754666e-05,1,245,0.15185849981130842,0.002825509322059183,213.52850995744978,COMPLETE
2,0.8014028668403625,2023-09-04 17:54:26.132130,2023-09-04 17:54:26.695917,0 days 00:00:00.563787,Leaky,,,,68,23,,,,0.00010552766964073787,1,103,0.18622399639684192,0.0037525402239437593,226.56660654012438,COMPLETE
3,0.9257888793945312,2023-09-04 17:54:26.696200,2023-09-04 17:54:27.536662,0 days 00:00:00.840462,ReLU,Sigmoid,Tanh,,41,5,5.0,9.0,,7.29581880378832e-05,3,92,0.1595640056579229,0.010467603560173596,105.03430673350458,COMPLETE
4,0.44600895047187805,2023-09-04 17:54:27.536966,2023-09-04 17:54:28.008336,0 days 00:00:00.471370,Leaky,,,,76,10,,,,0.04304164478190046,1,129,0.38766731965860335,0.0031973161831303372,123.6509818252252,COMPLETE
5,0.5693969130516052,2023-09-04 17:54:28.008599,2023-09-04 17:54:29.446453,0 days 00:00:01.437854,Sigmoid,ReLU,Tanh,,70,18,23.0,24.0,,0.00011326046662822473,3,309,0.15492165786144999,0.003842659469232603,120.46323521931966,COMPLETE
6,0.7118231058120728,2023-09-04 17:54:29.446723,2023-09-04 17:54:51.034469,0 days 00:00:21.587746,Leaky,Tanh,Tanh,Sigmoid,27,4,3.0,12.0,4.0,8.305764906255498e-05,4,283,0.47229789910318687,0.0005450853256030482,156.61192850173572,COMPLETE
7,0.5876348614692688,2023-09-04 17:54:51.034994,2023-09-04 17:54:55.825870,0 days 00:00:04.790876,Sigmoid,Sigmoid,,,88,21,12.0,,,0.0012039879199218283,2,97,0.6406131487441042,5.236096582773279e-05,178.03171138173525,COMPLETE
8,0.6078286170959473,2023-09-04 17:54:55.826307,2023-09-04 17:55:00.244683,0 days 00:00:04.418376,Tanh,Tanh,Sigmoid,,55,4,9.0,14.0,,0.0004743242942064896,3,74,0.4819265964735484,5.219234581789512e-05,176.32551636566987,COMPLETE
9,0.5879724621772766,2023-09-04 17:55:00.245136,2023-09-04 17:55:03.607014,0 days 00:00:03.361878,ReLU,Tanh,,,37,1,20.0,,,0.0036822154555304592,2,212,0.7427206476251115,0.0026939473120434136,424.40018591720064,COMPLETE
10,1.2354464530944824,2023-09-04 17:55:03.607277,2023-09-04 17:55:05.020752,0 days 00:00:01.413475,Tanh,Leaky,ReLU,ReLU,16,13,18.0,24.0,24.0,0.024135039808776838,4,461,0.26649915549329,0.07129601290329052,124.7540032523019,COMPLETE
11,0.3406137526035309,2023-09-04 17:55:05.021120,2023-09-04 17:55:05.350855,0 days 00:00:00.329735,Leaky,Leaky,,,90,10,16.0,,,0.04760613689248681,2,183,0.32840831176114854,0.0004209982294427393,119.07221715590534,COMPLETE
12,0.4090910851955414,2023-09-04 17:55:05.351196,2023-09-04 17:55:05.613390,0 days 00:00:00.262194,Leaky,Leaky,,,93,11,16.0,,,0.08002608759928909,2,369,0.28330574004758224,0.00035420527726069017,136.97940301895142,COMPLETE
13,0.27666735649108887,2023-09-04 17:55:05.613733,2023-09-04 17:55:06.357910,0 days 00:00:00.744177,Leaky,Leaky,ReLU,,42,8,24.0,18.0,,0.011121379810583013,3,185,0.2922995987449824,0.0001966519727895659,87.97635955810547,COMPLETE
14,0.4050792157649994,2023-09-04 17:55:06.358203,2023-09-04 17:55:06.894210,0 days 00:00:00.536007,Leaky,Leaky,ReLU,Tanh,48,15,24.0,18.0,19.0,0.009421313505499077,4,350,0.22758746077499667,0.0001495041548834137,145.92183544761255,COMPLETE
15,0.5089722275733948,2023-09-04 17:55:06.894487,2023-09-04 17:55:07.487734,0 days 00:00:00.593247,Leaky,Leaky,ReLU,,11,7,21.0,19.0,,0.010983960631421577,3,166,0.11346061113295965,1.1471992179379312e-05,179.0703046075229,COMPLETE
16,1.1151982545852661,2023-09-04 17:55:07.488027,2023-09-04 17:55:08.077638,0 days 00:00:00.589611,Leaky,ReLU,Leaky,,28,7,24.0,1.0,,0.003281801531874105,3,238,0.3728161015834585,0.014331637865476941,99.45077857971191,COMPLETE
17,0.3197011351585388,2023-09-04 17:55:08.077919,2023-09-04 17:55:09.244995,0 days 00:00:01.167076,Sigmoid,Leaky,ReLU,Leaky,29,15,13.0,19.0,4.0,0.014269584094682371,4,423,0.23912131870215153,0.0009749567191186442,111.93162607263636,COMPLETE
18,0.3907355070114136,2023-09-04 17:55:09.245291,2023-09-04 17:55:10.020876,0 days 00:00:00.775585,Sigmoid,Leaky,ReLU,Leaky,56,16,9.0,18.0,3.0,0.0224343751873179,4,495,0.22954550505722743,0.001069586394444255,951.6396540715144,COMPLETE
19,0.40547117590904236,2023-09-04 17:55:10.021169,2023-09-04 17:55:11.042505,0 days 00:00:01.021336,Sigmoid,Leaky,Sigmoid,Leaky,22,14,13.0,15.0,11.0,0.08334138406040269,4,421,0.21635147840846178,0.0008960177357195996,141.65295977925146,COMPLETE
20,0.7990649342536926,2023-09-04 17:55:11.042843,2023-09-04 17:55:24.326101,0 days 00:00:13.283258,Sigmoid,Sigmoid,Leaky,Leaky,46,17,1.0,20.0,9.0,1.952543321360407e-05,4,398,0.2731033487056267,0.00017739495289982043,106.05606500826889,COMPLETE
21,0.30693063139915466,2023-09-04 17:55:24.326592,2023-09-04 17:55:28.018510,0 days 00:00:03.691918,Tanh,Leaky,ReLU,,34,8,20.0,21.0,,0.007860049015385845,3,315,0.34105101513740016,0.0015187665066418601,163.7592038524394,COMPLETE
22,0.32018688321113586,2023-09-04 17:55:28.018972,2023-09-04 17:55:31.348898,0 days 00:00:03.329926,Tanh,Leaky,ReLU,,32,12,17.0,21.0,,0.01773929333511975,3,318,0.2795071860920022,0.0010274993954452018,171.6078511751615,COMPLETE
23,0.35685527324676514,2023-09-04 17:55:31.349361,2023-09-04 17:55:36.251539,0 days 00:00:04.902178,Tanh,Leaky,ReLU,,21,9,13.0,17.0,,0.004856375864366115,3,443,0.3192516030602995,0.001273334134689388,123.00010950425091,COMPLETE
24,0.5895718932151794,2023-09-04 17:55:36.252013,2023-09-04 17:55:37.619365,0 days 00:00:01.367352,Tanh,ReLU,ReLU,Sigmoid,54,2,22.0,10.0,1.0,0.0017834084945883826,4,349,0.20277806793007924,0.00016160939146899142,143.41059164567426,COMPLETE
25,0.3283216953277588,2023-09-04 17:55:37.619842,2023-09-04 17:55:39.615120,0 days 00:00:01.995278,Tanh,Leaky,,,43,6,19.0,,,0.013164632058119423,2,153,0.2527553636156206,0.0004368664853849421,143.23808576239915,COMPLETE
26,0.3861651122570038,2023-09-04 17:55:39.615560,2023-09-04 17:55:41.769756,0 days 00:00:02.154196,Sigmoid,Leaky,ReLU,,61,12,10.0,21.0,,0.004693310709222977,3,202,0.3186911804688353,0.001230179758945439,346.21864720394734,COMPLETE
27,0.4041496217250824,2023-09-04 17:55:41.770204,2023-09-04 17:55:47.641216,0 days 00:00:05.871012,Sigmoid,Leaky,ReLU,Tanh,27,9,6.0,16.0,15.0,0.02966385421733607,4,292,0.4371490009728294,0.0017685245645706106,167.09475144885835,COMPLETE
28,0.2901836633682251,2023-09-04 17:55:47.641713,2023-09-04 17:55:53.060355,0 days 00:00:05.418642,Tanh,Leaky,Sigmoid,,37,18,15.0,22.0,,0.008021843092026946,3,375,0.5420246383504749,0.0006895141149451928,131.21890706029433,COMPLETE
29,0.4688277542591095,2023-09-04 17:55:53.060808,2023-09-04 17:55:58.433605,0 days 00:00:05.372797,Tanh,Sigmoid,Sigmoid,,50,19,15.0,22.0,,0.00833816531061729,3,263,0.5636212103693428,0.007475718731323757,155.3504729134696,COMPLETE
30,0.3665621280670166,2023-09-04 17:55:58.434062,2023-09-04 17:56:05.705861,0 days 00:00:07.271799,Tanh,ReLU,,,40,20,22.0,,,0.00228788962816346,2,330,0.4228252165326969,0.00025992931549515685,166.57692448172983,COMPLETE
31,0.3157198131084442,2023-09-04 17:56:05.706302,2023-09-04 17:56:09.317091,0 days 00:00:03.610789,Tanh,Leaky,Sigmoid,,36,15,14.0,22.0,,0.006955272262610639,3,386,0.33808992988698966,0.0005578457612872683,135.3911558787028,COMPLETE
32,0.3908238112926483,2023-09-04 17:56:09.317537,2023-09-04 17:56:13.247767,0 days 00:00:03.930230,Tanh,Leaky,Sigmoid,,34,24,15.0,22.0,,0.006929183597069096,3,379,0.36588671103469517,0.0004854843980575661,146.28286114073637,COMPLETE
33,0.3234230577945709,2023-09-04 17:56:13.248219,2023-09-04 17:56:16.751139,0 days 00:00:03.502920,Tanh,Leaky,Sigmoid,,38,17,19.0,22.0,,0.006645170081288579,3,231,0.5253224236256542,0.0016379339033035182,124.13365994966946,COMPLETE
34,0.3378787636756897,2023-09-04 17:56:16.751592,2023-09-04 17:56:24.525002,0 days 00:00:07.773410,ReLU,Leaky,Sigmoid,,22,8,11.0,20.0,,0.002495412863068257,3,399,0.4207045556341292,0.0007262320188565594,126.65170277028844,COMPLETE
35,0.30938512086868286,2023-09-04 17:56:24.525465,2023-09-04 17:56:25.715314,0 days 00:00:01.189849,Tanh,Leaky,Sigmoid,,63,22,21.0,23.0,,0.01634995029136813,3,342,0.35872735091287494,0.0002841278972625645,115.97466984501591,COMPLETE
36,0.3307752013206482,2023-09-04 17:56:25.715795,2023-09-04 17:56:28.098626,0 days 00:00:02.382831,Tanh,Tanh,Sigmoid,,62,23,22.0,24.0,,0.03932133816210211,3,341,0.38848344716779726,0.00028417756037860885,176.46879143808403,COMPLETE
37,0.3308890461921692,2023-09-04 17:56:28.099087,2023-09-04 17:56:29.323015,0 days 00:00:01.223928,ReLU,Leaky,,,78,23,20.0,,,0.01247667651680824,2,293,0.2997375058529631,0.002375475102732636,138.16243644382644,COMPLETE
38,0.38142019510269165,2023-09-04 17:56:29.323453,2023-09-04 17:56:31.322870,0 days 00:00:01.999417,Tanh,,,,63,21,,,,0.018757343688407403,1,260,0.3505154346606753,8.87522475271921e-05,221.2079697729836,COMPLETE
39,0.280123233795166,2023-09-04 17:56:31.323295,2023-09-04 17:56:34.356008,0 days 00:00:03.032713,Tanh,Sigmoid,Leaky,,77,21,24.0,5.0,,0.029451545847572026,3,125,0.5746573894391789,0.000221067179440789,145.20514943049506,COMPLETE
40,0.3287162780761719,2023-09-04 17:56:34.356462,2023-09-04 17:56:35.745781,0 days 00:00:01.389319,Leaky,Sigmoid,Leaky,,99,18,24.0,1.0,,0.03364863788364379,3,50,0.5939524922047854,0.0006574905407667723,160.7742190890842,COMPLETE
41,0.3376636505126953,2023-09-04 17:56:35.746248,2023-09-04 17:56:37.953965,0 days 00:00:02.207717,Tanh,Sigmoid,Leaky,,81,21,23.0,4.0,,0.056576510851434156,3,147,0.5268787093573788,0.00023494296014782437,182.70896840649982,COMPLETE
42,0.24095919728279114,2023-09-04 17:56:37.954415,2023-09-04 17:56:40.979364,0 days 00:00:03.024949,Tanh,Sigmoid,Leaky,,71,22,21.0,7.0,,0.02786679216153463,3,126,0.6674495877098974,0.00010812103547686226,94.86559242425963,COMPLETE
43,0.2855178415775299,2023-09-04 17:56:40.979821,2023-09-04 17:56:46.347846,0 days 00:00:05.368025,Tanh,Sigmoid,Leaky,,74,19,18.0,6.0,,0.024525661192438167,3,119,0.7510858557490673,7.588277896371809e-05,110.34399876124422,COMPLETE
