number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,113.23910323056307,2023-09-04 19:27:31.692545,2023-09-04 19:27:34.367839,0 days 00:00:02.675294,Leaky,,,,34,16,,,,0.0005198026186485832,1,454,0.23691058388931158,0.0002537847167817433,0.47137129306793213,COMPLETE
1,164.38473896104463,2023-09-04 19:27:34.368116,2023-09-04 19:27:37.889306,0 days 00:00:03.521190,ReLU,Sigmoid,,,38,20,2.0,,,0.0018376617424196782,2,296,0.3716918084358586,3.466201637179764e-05,0.4723634421825409,COMPLETE
2,120.32278022766113,2023-09-04 19:27:37.889583,2023-09-04 19:27:39.545072,0 days 00:00:01.655489,Sigmoid,Sigmoid,ReLU,,27,4,16.0,5.0,,6.17177950763625e-05,3,160,0.1290416788165005,0.0007696563063287292,0.9174379706382751,COMPLETE
3,136.48260063461112,2023-09-04 19:27:39.545366,2023-09-04 19:27:41.004001,0 days 00:00:01.458635,Tanh,Tanh,Tanh,Leaky,59,1,9.0,20.0,9.0,0.01816001924067244,4,393,0.3866184635945126,0.0001586229489496087,0.583638072013855,COMPLETE
4,128.34874329743562,2023-09-04 19:27:41.004286,2023-09-04 19:27:41.674859,0 days 00:00:00.670573,Leaky,,,,36,4,,,,0.043136521556165146,1,254,0.6225865033912595,0.01352652595369101,0.5648056268692017,COMPLETE
5,137.68956326215695,2023-09-04 19:27:41.675110,2023-09-04 19:27:43.730011,0 days 00:00:02.054901,Tanh,Tanh,Tanh,Tanh,29,8,14.0,14.0,17.0,4.527557979930974e-05,4,156,0.1527002349832106,3.5210674925878854e-05,0.6753931641578674,COMPLETE
6,206.41028850753872,2023-09-04 19:27:43.730301,2023-09-04 19:27:44.343839,0 days 00:00:00.613538,Leaky,Tanh,,,89,10,21.0,,,0.00035764962653577175,2,173,0.11150723363157183,0.0004615152624660934,0.5104066133499146,COMPLETE
7,115.90764571681167,2023-09-04 19:27:44.344124,2023-09-04 19:27:45.188798,0 days 00:00:00.844674,Sigmoid,ReLU,Tanh,,73,4,12.0,12.0,,0.044329192389388615,3,380,0.7015571868486928,0.0001305140012202193,0.38085758686065674,COMPLETE
8,116.8488952504608,2023-09-04 19:27:45.189061,2023-09-04 19:27:47.828141,0 days 00:00:02.639080,ReLU,Leaky,,,38,17,15.0,,,0.0002788983924674515,2,231,0.22282041202545094,0.0030336615062113445,0.40143901109695435,COMPLETE
9,105.00343438643444,2023-09-04 19:27:47.828395,2023-09-04 19:27:48.091675,0 days 00:00:00.263280,Sigmoid,,,,97,19,,,,6.298221817285434e-05,1,79,0.13932774981880924,0.06614524424705899,0.9540280699729919,COMPLETE
10,143.6011217557467,2023-09-04 19:27:48.091935,2023-09-04 19:27:48.436565,0 days 00:00:00.344630,Sigmoid,,,,96,23,,,,1.0325007101876132e-05,1,78,0.16256390921216862,0.08963647950979972,1.0516291856765747,COMPLETE
11,107.9207022882277,2023-09-04 19:27:48.436815,2023-09-04 19:27:50.874913,0 days 00:00:02.438098,Leaky,,,,13,15,,,,0.0014041581460383108,1,497,0.2142354385251357,0.002721202836265376,0.44162121415138245,COMPLETE
12,137.89636256777007,2023-09-04 19:27:50.875191,2023-09-04 19:27:52.989871,0 days 00:00:02.114680,Sigmoid,,,,14,15,,,,0.002784363091519964,1,494,0.10260087873570116,0.004209028943732048,0.47891780734062195,COMPLETE
13,125.99408988952636,2023-09-04 19:27:52.990115,2023-09-04 19:27:53.219868,0 days 00:00:00.229753,Leaky,,,,72,20,,,,0.00566893438713096,1,56,0.1912236691230943,0.07035508017058924,0.5610659718513489,COMPLETE
14,132.38033436793907,2023-09-04 19:27:53.220116,2023-09-04 19:27:56.237114,0 days 00:00:03.016998,Sigmoid,Leaky,,,10,12,1.0,,,0.0010639684428909568,2,330,0.1435215692827288,0.01947249603935454,0.6383161544799805,COMPLETE
15,287.0671101231729,2023-09-04 19:27:56.237386,2023-09-04 19:27:58.528685,0 days 00:00:02.291299,Leaky,,,,55,24,,,,0.00014962700905664164,1,403,0.184707757311491,0.0022516896949185297,0.42292284965515137,COMPLETE
16,107.12031555175781,2023-09-04 19:27:58.528941,2023-09-04 19:27:59.013737,0 days 00:00:00.484796,ReLU,ReLU,Leaky,,53,19,23.0,1.0,,0.0005910516576624428,3,115,0.2866347158124417,0.012949498804217047,1.0405621528625488,COMPLETE
17,208.09675117775245,2023-09-04 19:27:59.014010,2023-09-04 19:28:01.113496,0 days 00:00:02.099486,ReLU,ReLU,Leaky,,54,20,24.0,1.0,,0.00010024592833609007,3,108,0.2975228291779928,0.02130383556820302,1.4547971487045288,COMPLETE
18,103.11153352671656,2023-09-04 19:28:01.113760,2023-09-04 19:28:02.188206,0 days 00:00:01.074446,ReLU,ReLU,Leaky,,81,18,20.0,8.0,,1.9157322620366684e-05,3,116,0.2667353513306085,0.04638001869337746,0.9511647820472717,COMPLETE
19,149.362963690274,2023-09-04 19:28:02.188485,2023-09-04 19:28:03.271156,0 days 00:00:01.082671,ReLU,ReLU,Sigmoid,Sigmoid,83,13,19.0,9.0,1.0,2.1518179833419707e-05,4,207,0.12395997605298947,0.09941148869159235,1.0989177227020264,COMPLETE
20,852.8882164193802,2023-09-04 19:28:03.271446,2023-09-04 19:28:03.657186,0 days 00:00:00.385740,Tanh,ReLU,,,97,22,8.0,,,1.1119697611058218e-05,2,119,0.10279073572966058,0.04249181510404308,0.8668107390403748,COMPLETE
