number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.45073026418685913,2023-09-04 17:54:25.816473,2023-09-04 17:54:26.000456,0 days 00:00:00.183983,ReLU,,,,60,14,,,,0.01808407015614199,1,135,0.22082030722881182,0.01598714408228241,250.9597772668909,COMPLETE
1,1.0112919807434082,2023-09-04 17:54:26.000731,2023-09-04 17:54:26.403831,0 days 00:00:00.403100,Tanh,Sigmoid,ReLU,Sigmoid,45,14,15.0,14.0,24.0,0.004400415014341728,4,373,0.5915952593444439,0.00949625328681489,132.03617650812322,COMPLETE
2,0.4355281889438629,2023-09-04 17:54:26.404258,2023-09-04 17:54:32.421490,0 days 00:00:06.017232,ReLU,Tanh,Tanh,Sigmoid,95,24,6.0,16.0,12.0,0.00011521674530862381,4,350,0.49689224363614715,0.03169829565531076,189.84628777640208,COMPLETE
3,0.4195175766944885,2023-09-04 17:54:32.421795,2023-09-04 17:54:35.156770,0 days 00:00:02.734975,Leaky,Tanh,Sigmoid,,33,22,21.0,19.0,,0.00014414759244219587,3,417,0.11631142120917226,0.010401283712712399,113.17613515384862,COMPLETE
4,0.43877974152565,2023-09-04 17:54:35.157065,2023-09-04 17:54:36.970162,0 days 00:00:01.813097,Tanh,ReLU,ReLU,Tanh,15,20,20.0,20.0,20.0,0.009599564166731704,4,129,0.5074608642040702,0.018094580387330257,610.3934645219283,COMPLETE
5,0.559671938419342,2023-09-04 17:54:36.970537,2023-09-04 17:54:42.945382,0 days 00:00:05.974845,Sigmoid,Leaky,,,55,24,3.0,,,2.3880505281931694e-05,2,448,0.3500179435993251,0.0004033900253473798,140.56122733865465,COMPLETE
6,0.556433379650116,2023-09-04 17:54:42.945662,2023-09-04 17:54:45.385176,0 days 00:00:02.439514,ReLU,Leaky,ReLU,,49,4,2.0,2.0,,0.00026140271447096843,3,117,0.45517639485948075,0.0029004023877490484,251.91210233248196,COMPLETE
7,1.02987539768219,2023-09-04 17:54:45.385465,2023-09-04 17:54:45.819015,0 days 00:00:00.433550,Sigmoid,ReLU,Tanh,,100,12,24.0,8.0,,4.8367650660973905e-05,3,111,0.11054787278119992,0.002148082811921936,148.8080891102284,COMPLETE
8,0.42819589376449585,2023-09-04 17:54:45.819292,2023-09-04 17:54:47.019279,0 days 00:00:01.199987,ReLU,ReLU,Leaky,ReLU,100,10,11.0,22.0,1.0,0.00596127953767044,4,105,0.35715797392014537,0.03809450402809584,265.04626760677417,COMPLETE
9,0.34530094265937805,2023-09-04 17:54:47.019653,2023-09-04 17:54:48.164075,0 days 00:00:01.144422,Tanh,Leaky,Leaky,,78,15,13.0,8.0,,0.02306444187223525,3,263,0.7821301592435539,0.0008781363428464991,3235.3277275617734,COMPLETE
10,0.5006949305534363,2023-09-04 17:54:48.164426,2023-09-04 17:54:48.795675,0 days 00:00:00.631249,Tanh,Leaky,,,76,2,11.0,,,0.07741061718927772,2,253,0.7230218715559206,2.9902731551421595e-05,238.93191054771685,COMPLETE
11,0.42087113857269287,2023-09-04 17:54:48.796026,2023-09-04 17:54:51.563151,0 days 00:00:02.767125,Leaky,Tanh,Sigmoid,,22,18,17.0,8.0,,0.0005656359250671829,3,248,0.21492948626720798,0.0003494941329070884,934.8279518840982,COMPLETE
12,0.4914778769016266,2023-09-04 17:54:51.563515,2023-09-04 17:54:53.116154,0 days 00:00:01.552639,Leaky,Tanh,,,30,19,24.0,,,0.0018048160023998697,2,490,0.758317977526219,0.0824852389459977,262.74964730398995,COMPLETE
13,1.0740749835968018,2023-09-04 17:54:53.116414,2023-09-04 17:54:54.650740,0 days 00:00:01.534326,Leaky,Sigmoid,Leaky,,76,8,19.0,9.0,,1.0741675757618995e-05,3,332,0.11911717179946325,0.004354373736266625,199.18986258449326,COMPLETE
14,0.4608445465564728,2023-09-04 17:54:54.651043,2023-09-04 17:54:56.206438,0 days 00:00:01.555395,Tanh,,,,34,17,,,,0.0009306981568655343,1,205,0.1705301210147616,0.0011271505539416418,360.3987111161395,COMPLETE
15,0.4314596354961395,2023-09-04 17:54:56.206689,2023-09-04 17:55:01.171007,0 days 00:00:04.964318,Leaky,Tanh,Sigmoid,,71,21,7.0,2.0,,0.00016276862336670107,3,423,0.288896554490191,0.005459810791127591,149.81678483390357,COMPLETE
16,0.44443267583847046,2023-09-04 17:55:01.171469,2023-09-04 17:55:01.480549,0 days 00:00:00.309080,Leaky,Leaky,,,87,16,14.0,,,0.09592838991331025,2,290,0.1483227240807785,0.00028277090460816215,196.40732435746625,COMPLETE
