number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.46502095460891724,2023-09-04 18:20:22.752519,2023-09-04 18:20:33.435218,0 days 00:00:10.682699,Leaky,Tanh,Tanh,,58,13,3.0,13.0,,0.00015861305095570138,3,152,0.5745144645067577,0.002565564422886335,115.52126307236522,COMPLETE
1,0.6470866203308105,2023-09-04 18:20:33.435752,2023-09-04 18:20:39.055604,0 days 00:00:05.619852,Tanh,Tanh,Sigmoid,,31,20,6.0,22.0,,0.00025395584626469324,3,249,0.35867925501336073,0.03634093433772008,130.65510549173726,COMPLETE
2,0.47552689909935,2023-09-04 18:20:39.056116,2023-09-04 18:20:41.063135,0 days 00:00:02.007019,ReLU,,,,39,18,,,,0.0010260048582542759,1,92,0.19238849329608856,8.725039026500055e-05,147.59256246815556,COMPLETE
3,0.5447047352790833,2023-09-04 18:20:41.063596,2023-09-04 18:21:01.605514,0 days 00:00:20.541918,Sigmoid,,,,61,24,,,,0.0006227045414231332,1,351,0.7306303186433087,0.009807069784311605,129.99865164036765,COMPLETE
4,0.6556622385978699,2023-09-04 18:21:01.605980,2023-09-04 18:21:04.663915,0 days 00:00:03.057935,Tanh,,,,24,24,,,,4.966334440950859e-05,1,84,0.2266162758327157,0.003027500887462844,130.85469745454333,COMPLETE
5,1.1108696460723877,2023-09-04 18:21:04.664362,2023-09-04 18:21:05.218580,0 days 00:00:00.554218,ReLU,Sigmoid,Sigmoid,ReLU,54,21,24.0,1.0,23.0,0.08311851476468865,4,446,0.10070630489809697,0.007131544878826386,103.32882642745972,COMPLETE
6,0.48278379440307617,2023-09-04 18:21:05.219128,2023-09-04 18:21:05.796058,0 days 00:00:00.576930,Tanh,,,,96,8,,,,0.059281908504049026,1,188,0.4722530131356698,0.006977411336847884,117.79639234040913,COMPLETE
7,0.5758026838302612,2023-09-04 18:21:05.796522,2023-09-04 18:21:16.570375,0 days 00:00:10.773853,ReLU,ReLU,ReLU,Tanh,33,17,16.0,21.0,20.0,0.0001360283581424611,4,153,0.21614944340456924,0.03859885219014329,157.7391533945121,COMPLETE
8,0.6407745480537415,2023-09-04 18:21:16.570879,2023-09-04 18:22:52.393093,0 days 00:01:35.822214,Sigmoid,Tanh,,,10,6,11.0,,,1.8356203981013224e-05,2,459,0.4660174175673081,1.6614834330007846e-05,151.32715914192283,COMPLETE
9,0.4347798824310303,2023-09-04 18:22:52.393553,2023-09-04 18:22:52.862029,0 days 00:00:00.468476,ReLU,,,,58,22,,,,0.018897013201126998,1,172,0.11608251278165044,0.0012485964014619475,120.84101545545789,COMPLETE
10,0.5239362120628357,2023-09-04 18:22:52.862412,2023-09-04 18:22:53.663113,0 days 00:00:00.800701,Leaky,Leaky,,,82,2,24.0,,,0.0100515897414025,2,323,0.11024429035586683,0.000569564459659892,173.7096552663035,COMPLETE
11,0.4405032694339752,2023-09-04 18:22:53.663532,2023-09-04 18:23:00.412573,0 days 00:00:06.749041,Leaky,Tanh,Tanh,,63,12,1.0,10.0,,0.0032905746991126923,3,233,0.7989295084601459,0.0005877703303429987,124.33679879678262,COMPLETE
12,0.3689427971839905,2023-09-04 18:23:00.413012,2023-09-04 18:23:05.131112,0 days 00:00:04.718100,Leaky,ReLU,Leaky,,73,13,1.0,6.0,,0.006906458490474198,3,271,0.7877524492823411,0.0005116910512855308,154.35805827173692,COMPLETE
13,0.334136426448822,2023-09-04 18:23:05.131586,2023-09-04 18:23:06.487083,0 days 00:00:01.355497,ReLU,ReLU,,,78,14,10.0,,,0.013827867870392375,2,330,0.3305508094996755,0.00029197229346068326,114.61007043589716,COMPLETE
14,0.3308708667755127,2023-09-04 18:23:06.487501,2023-09-04 18:23:08.846751,0 days 00:00:02.359250,Leaky,ReLU,,,79,14,10.0,,,0.004395675801233234,2,366,0.32869608708969306,0.00019889432386603818,103.22780866508025,COMPLETE
15,0.33147844672203064,2023-09-04 18:23:08.847176,2023-09-04 18:23:11.836450,0 days 00:00:02.989274,ReLU,ReLU,,,100,16,11.0,,,0.002231885822715576,2,390,0.311872880386096,0.0001104152251754901,127.95964238000295,COMPLETE
16,0.40191659331321716,2023-09-04 18:23:11.836873,2023-09-04 18:23:15.700427,0 days 00:00:03.863554,Leaky,ReLU,,,98,10,16.0,,,0.00256370561020978,2,394,0.2803016418104904,0.00012877752306757252,103.59250278367522,COMPLETE
17,0.4124886691570282,2023-09-04 18:23:15.700852,2023-09-04 18:23:23.463202,0 days 00:00:07.762350,Sigmoid,ReLU,,,85,18,8.0,,,0.0015535531955077173,2,500,0.35950520707450695,4.621638773428872e-05,114.8198679826391,COMPLETE
18,0.352800577878952,2023-09-04 18:23:23.463634,2023-09-04 18:23:31.995270,0 days 00:00:08.531636,ReLU,Leaky,,,91,16,15.0,,,0.0005415352724225642,2,391,0.2735079271020654,1.0887811545129869e-05,142.38878912572056,COMPLETE
19,0.4441579580307007,2023-09-04 18:23:31.995712,2023-09-04 18:23:37.549645,0 days 00:00:05.553933,Leaky,Sigmoid,ReLU,,72,4,20.0,16.0,,0.0038873863579416026,3,402,0.17972221677449104,0.0001270615319499694,125.70133975589222,COMPLETE
20,0.33945316076278687,2023-09-04 18:23:37.550120,2023-09-04 18:23:42.555009,0 days 00:00:05.004889,Leaky,ReLU,,,100,10,13.0,,,0.0013671224902835643,2,302,0.4324221412602946,0.00023515471509641216,107.16194290653351,COMPLETE
21,0.3437125086784363,2023-09-04 18:23:42.555437,2023-09-04 18:23:44.408431,0 days 00:00:01.852994,ReLU,ReLU,,,77,15,9.0,,,0.013006546364753735,2,348,0.34086713094730026,0.00024322801951071844,102.44516654092757,COMPLETE
22,0.39241933822631836,2023-09-04 18:23:44.408865,2023-09-04 18:23:45.629839,0 days 00:00:01.220974,ReLU,ReLU,,,87,15,12.0,,,0.02867067876871516,2,355,0.3235808393691226,4.0094624411951485e-05,97.55103878445095,COMPLETE
23,0.43799886107444763,2023-09-04 18:23:45.630279,2023-09-04 18:23:47.709648,0 days 00:00:02.079369,ReLU,ReLU,,,48,11,6.0,,,0.005503582458828245,2,428,0.25971962253241543,0.00024252252580475838,99.34358169093277,COMPLETE
24,0.34197860956192017,2023-09-04 18:23:47.710070,2023-09-04 18:23:50.133328,0 days 00:00:02.423258,ReLU,ReLU,Leaky,,68,14,9.0,1.0,,0.008684155360744803,3,293,0.382932256376411,4.480934937335592e-05,122.99407142505311,COMPLETE
25,0.34635335206985474,2023-09-04 18:23:50.133822,2023-09-04 18:23:51.154244,0 days 00:00:01.020422,ReLU,ReLU,,,80,19,6.0,,,0.023416555563790232,2,369,0.2865679296749891,0.0003742347495955755,104.45914363861084,COMPLETE
26,0.4077189862728119,2023-09-04 18:23:51.154696,2023-09-04 18:23:59.642223,0 days 00:00:08.487527,Sigmoid,,,,91,8,,,,0.002387567755426488,1,324,0.40138985396446863,0.0010996927537488689,131.1261547229908,COMPLETE
27,0.3680654466152191,2023-09-04 18:23:59.642673,2023-09-04 18:24:01.347647,0 days 00:00:01.704974,Tanh,Leaky,,,91,16,14.0,,,0.006025778094521841,2,477,0.32767469131166393,9.65402058258883e-05,132.08682525157928,COMPLETE
28,0.3365776240825653,2023-09-04 18:24:01.348095,2023-09-04 18:24:05.119290,0 days 00:00:03.771195,ReLU,Sigmoid,ReLU,,49,9,10.0,17.0,,0.03809486746317554,3,419,0.5276134449769023,0.00023945036888554735,102.95041220528739,COMPLETE
29,0.47293975949287415,2023-09-04 18:24:05.119748,2023-09-04 18:24:10.506687,0 days 00:00:05.386939,Leaky,ReLU,Sigmoid,Sigmoid,67,13,18.0,7.0,1.0,0.011066953498715905,4,215,0.5627604071532395,0.0013928802243440763,312.4090914045061,COMPLETE
30,0.35835134983062744,2023-09-04 18:24:10.507164,2023-09-04 18:24:11.879008,0 days 00:00:01.371844,Leaky,,,,76,12,,,,0.014932410821116236,1,273,0.40426466596630095,2.697551883270568e-05,176.11615039991295,COMPLETE
31,0.3143945336341858,2023-09-04 18:24:11.879449,2023-09-04 18:24:19.762796,0 days 00:00:07.883347,ReLU,Sigmoid,ReLU,,50,8,11.0,17.0,,0.004709018436827313,3,428,0.5245569208363067,0.00019740458252597685,98.60258008848946,COMPLETE
32,0.3542732298374176,2023-09-04 18:24:19.763285,2023-09-04 18:24:29.049701,0 days 00:00:09.286416,ReLU,Sigmoid,ReLU,,42,6,12.0,24.0,,0.0040843108922849905,3,376,0.6212640757157699,7.776751357030455e-05,98.32728204273042,COMPLETE
33,0.3131217360496521,2023-09-04 18:24:29.050172,2023-09-04 18:24:39.616357,0 days 00:00:10.566185,ReLU,Sigmoid,ReLU,,54,14,8.0,17.0,,0.0019559927728618406,3,425,0.479959762159734,0.0001325792223323659,135.21408037869435,COMPLETE
34,0.31722939014434814,2023-09-04 18:24:39.616844,2023-09-04 18:24:46.399255,0 days 00:00:06.782411,ReLU,Sigmoid,ReLU,,51,17,7.0,19.0,,0.0020852681986399625,3,435,0.5029405194784026,0.00014155575440931884,120.18812322616577,COMPLETE
35,0.3308172821998596,2023-09-04 18:24:46.399744,2023-09-04 18:24:59.037931,0 days 00:00:12.638187,Tanh,Sigmoid,ReLU,,53,19,7.0,18.0,,0.0009591856680102679,3,436,0.6569647286564315,0.00017678115555787652,116.09780109950475,COMPLETE
36,0.2973201870918274,2023-09-04 18:24:59.038429,2023-09-04 18:25:25.802092,0 days 00:00:26.763663,Tanh,Sigmoid,ReLU,Leaky,52,22,4.0,18.0,5.0,0.0008707929891706853,4,444,0.6630675206040071,0.0001664168288072337,105.58110651039978,COMPLETE
