number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.683740496635437,2023-09-04 18:20:09.657533,2023-09-04 18:20:13.495559,0 days 00:00:03.838026,Tanh,Sigmoid,,,61,2,22.0,,,0.0008983538326130187,2,457,0.2963537569677395,0.00014752874567631035,288.53745443068425,COMPLETE
1,0.49966058135032654,2023-09-04 18:20:13.495863,2023-09-04 18:20:36.955708,0 days 00:00:23.459845,Leaky,,,,19,20,,,,2.7841551165192232e-05,1,392,0.6927129105806861,0.0018765686656825144,181.21565698117627,COMPLETE
2,0.5727920532226562,2023-09-04 18:20:36.956003,2023-09-04 18:20:45.966589,0 days 00:00:09.010586,Tanh,,,,51,8,,,,0.00011071454373381355,1,469,0.6156875213398975,8.743204059065607e-05,3705.525060332406,COMPLETE
3,0.5412077903747559,2023-09-04 18:20:45.966862,2023-09-04 18:20:46.493491,0 days 00:00:00.526629,Tanh,,,,44,16,,,,0.05023506233755273,1,207,0.6121799034818461,0.004388058736680658,253.56476440429688,COMPLETE
4,0.5465336441993713,2023-09-04 18:20:46.493761,2023-09-04 18:20:59.780125,0 days 00:00:13.286364,Leaky,Tanh,ReLU,Sigmoid,27,6,2.0,20.0,11.0,0.00013734706066094733,4,402,0.3622691952738715,2.457459166726906e-05,140.71307678602227,COMPLETE
5,0.5144996643066406,2023-09-04 18:20:59.780417,2023-09-04 18:21:01.011506,0 days 00:00:01.231089,ReLU,,,,28,7,,,,0.0031873084080609715,1,347,0.18712626465618415,0.00014674392438905536,135.61329553997706,COMPLETE
6,0.7171614170074463,2023-09-04 18:21:01.011769,2023-09-04 18:21:02.459174,0 days 00:00:01.447405,ReLU,Sigmoid,Sigmoid,Sigmoid,60,23,2.0,15.0,16.0,0.0018783263986045828,4,340,0.14657852411413225,0.0006897614065071969,177.0186195779354,COMPLETE
7,0.5215339660644531,2023-09-04 18:21:02.459483,2023-09-04 18:21:04.874451,0 days 00:00:02.414968,Tanh,ReLU,ReLU,,78,18,24.0,15.0,,0.00012839885178196048,3,213,0.31590538304335963,1.538450064268513e-05,210.4653705364102,COMPLETE
8,0.6767572164535522,2023-09-04 18:21:04.874726,2023-09-04 18:21:06.833876,0 days 00:00:01.959150,Leaky,Leaky,,,96,3,13.0,,,0.00012798838744525702,2,100,0.7421226896014478,3.884819363732013e-05,205.2252690887451,COMPLETE
9,0.6735599040985107,2023-09-04 18:21:06.834135,2023-09-04 18:21:07.917710,0 days 00:00:01.083575,ReLU,,,,44,6,,,,0.001747654385525596,1,359,0.43516856393661085,0.04722669607454318,176.84267975302305,COMPLETE
10,0.9788227081298828,2023-09-04 18:21:07.917955,2023-09-04 18:21:16.579475,0 days 00:00:08.661520,Sigmoid,Leaky,Tanh,,24,24,12.0,1.0,,1.1629793681948232e-05,3,65,0.7915176043629901,0.004443021666470589,201.45181180513822,COMPLETE
11,0.4223172664642334,2023-09-04 18:21:16.579765,2023-09-04 18:21:17.829893,0 days 00:00:01.250128,Leaky,ReLU,,,10,12,12.0,,,0.012187913129901015,2,283,0.19148847185351925,0.0005491140892898371,261.88615054175966,COMPLETE
12,0.500279426574707,2023-09-04 18:21:17.830152,2023-09-04 18:21:18.122089,0 days 00:00:00.291937,Leaky,ReLU,,,12,13,12.0,,,0.022469112741723946,2,265,0.1021648042175022,0.000800648446288717,168.20189971923827,COMPLETE
13,0.37142693996429443,2023-09-04 18:21:18.122363,2023-09-04 18:21:19.136976,0 days 00:00:01.014613,Leaky,ReLU,,,16,19,18.0,,,0.013912816299919016,2,260,0.21676171540863193,0.003102847460135742,188.9069346110026,COMPLETE
