number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,448.12010755037005,2023-09-04 19:27:48.386251,2023-09-04 19:27:50.595430,0 days 00:00:02.209179,Leaky,Tanh,Sigmoid,Leaky,52,8,23.0,17.0,6.0,1.955985223587582e-05,4,57,0.2529291896443295,0.03193132368172402,1.0176364183425903,COMPLETE
1,291.3326192262794,2023-09-04 19:27:50.595799,2023-09-04 19:27:53.772960,0 days 00:00:03.177161,ReLU,Sigmoid,Sigmoid,Tanh,63,18,13.0,4.0,3.0,0.00024048802500122233,4,238,0.18139128211962735,0.00014698083476045776,0.5166003704071045,COMPLETE
2,203.43252330715373,2023-09-04 19:27:53.773470,2023-09-04 19:27:56.259865,0 days 00:00:02.486395,Leaky,Sigmoid,,,35,23,3.0,,,5.4833513388140764e-05,2,59,0.7789437325911924,1.6976433779037986e-05,0.6434817910194397,COMPLETE
3,113.27312418619792,2023-09-04 19:27:56.260148,2023-09-04 19:27:56.369807,0 days 00:00:00.109659,ReLU,,,,87,20,,,,0.011836820567483135,1,76,0.14116754489038047,0.00014298329806201957,0.44430896639823914,COMPLETE
4,677.3700923919678,2023-09-04 19:27:56.370065,2023-09-04 19:27:56.563288,0 days 00:00:00.193223,Sigmoid,,,,66,18,,,,0.006474416972464616,1,312,0.1379568297473092,0.018477281378930076,0.5608744621276855,COMPLETE
5,4965.919790980328,2023-09-04 19:27:56.563561,2023-09-04 19:27:57.940012,0 days 00:00:01.376451,Sigmoid,Sigmoid,,,65,14,18.0,,,0.004711684377263122,2,83,0.5218466874164152,0.00023495007432749996,0.3950999081134796,COMPLETE
6,285.03409531799673,2023-09-04 19:27:57.940271,2023-09-04 19:28:00.694322,0 days 00:00:02.754051,ReLU,Sigmoid,,,88,17,16.0,,,7.155881147880898e-05,2,171,0.44124560541287583,6.992717732304329e-05,0.528468668460846,COMPLETE
7,745.0765651157924,2023-09-04 19:28:00.694764,2023-09-04 19:28:02.864483,0 days 00:00:02.169719,Leaky,ReLU,,,46,19,11.0,,,0.001276241858094196,2,310,0.24638721525192367,0.0003635777754872867,0.4277741312980652,COMPLETE
8,209.34498403448808,2023-09-04 19:28:02.864741,2023-09-04 19:28:03.783225,0 days 00:00:00.918484,Sigmoid,Tanh,,,78,18,10.0,,,0.010664536726123441,2,108,0.325148839482609,7.930957813306057e-05,0.3847874104976654,COMPLETE
9,277.08625994230573,2023-09-04 19:28:03.783483,2023-09-04 19:28:04.977541,0 days 00:00:01.194058,Sigmoid,Tanh,Tanh,ReLU,61,2,16.0,22.0,1.0,0.03034423714675061,4,474,0.702325769080708,0.0003598499872719647,0.5029297471046448,COMPLETE
10,549.652100783128,2023-09-04 19:28:04.977806,2023-09-04 19:28:05.227292,0 days 00:00:00.249486,Tanh,,,,14,9,,,,0.06682491253000172,1,409,0.10313106370494199,0.0029693629068617126,0.4369664490222931,COMPLETE
11,74565.95744116513,2023-09-04 19:28:05.227551,2023-09-04 19:28:11.004319,0 days 00:00:05.776768,Leaky,,,,29,24,,,,0.0004391605761710897,1,162,0.7570348013389091,1.2775846605385992e-05,0.38344597816467285,COMPLETE
12,231.42738698011527,2023-09-04 19:28:11.004571,2023-09-04 19:28:11.941143,0 days 00:00:00.936572,ReLU,Leaky,ReLU,,99,24,1.0,2.0,,1.008903116054267e-05,3,163,0.18238694460423158,1.065030601121908e-05,1.0424997806549072,COMPLETE
13,299.28245018523876,2023-09-04 19:28:11.941406,2023-09-04 19:28:14.340094,0 days 00:00:02.398688,Tanh,ReLU,Leaky,,35,21,1.0,11.0,,0.0015376308425866338,3,232,0.37857634972017135,3.847097528274815e-05,0.4136311709880829,COMPLETE
14,5267.495985764724,2023-09-04 19:28:14.340385,2023-09-04 19:28:17.537041,0 days 00:00:03.196656,ReLU,,,,10,13,,,,0.000119656298148026,1,52,0.5318471999447846,3.0456411484589665e-05,0.45068737864494324,COMPLETE
15,124.59721790096624,2023-09-04 19:28:17.537285,2023-09-04 19:28:19.676756,0 days 00:00:02.139471,Leaky,Leaky,Tanh,,37,22,6.0,24.0,,5.292809657786656e-05,3,123,0.2831831327130517,0.000913865074255971,0.49444156885147095,COMPLETE
16,183.81747975425114,2023-09-04 19:28:19.677022,2023-09-04 19:28:20.905082,0 days 00:00:01.228060,Leaky,Leaky,Tanh,,80,15,6.0,24.0,,0.0003772497611684663,3,126,0.27627007299376266,0.0013620519497357703,0.42449113726615906,COMPLETE
17,217.02281207130068,2023-09-04 19:28:20.905344,2023-09-04 19:28:22.336027,0 days 00:00:01.430683,ReLU,Leaky,Tanh,,24,10,7.0,13.0,,0.002220746320205951,3,225,0.19599049785252956,0.0009351364905037631,0.39700794219970703,COMPLETE
18,124.15031109434186,2023-09-04 19:28:22.336285,2023-09-04 19:28:23.098666,0 days 00:00:00.762381,Tanh,Leaky,ReLU,,46,21,6.0,18.0,,0.0006766636530205468,3,132,0.10055935247500743,0.005641484247095256,0.518042802810669,COMPLETE
19,285.6156230828701,2023-09-04 19:28:23.098925,2023-09-04 19:28:23.916809,0 days 00:00:00.817884,Tanh,Leaky,ReLU,Sigmoid,99,21,22.0,17.0,24.0,0.0007438993908176435,4,195,0.1028766294829474,0.010101814438484291,0.4581848084926605,COMPLETE
20,162.3765570900657,2023-09-04 19:28:23.917086,2023-09-04 19:28:24.132500,0 days 00:00:00.215414,Tanh,,,,46,3,,,,0.016868262002579893,1,284,0.12747059719556775,0.061570919319967485,0.533701479434967,COMPLETE
21,146.3361929691199,2023-09-04 19:28:24.132746,2023-09-04 19:28:24.702221,0 days 00:00:00.569475,Tanh,Leaky,ReLU,,40,21,6.0,20.0,,0.0038045322431464862,3,120,0.14195842617818943,0.004621018383899658,0.393277645111084,COMPLETE
22,177.3818841949711,2023-09-04 19:28:24.702499,2023-09-04 19:28:25.915534,0 days 00:00:01.213035,Leaky,Leaky,Leaky,,52,21,8.0,19.0,,0.0007299923615836932,3,123,0.2152199854910552,0.0006590257836605563,0.39868998527526855,COMPLETE
23,449.18347026026527,2023-09-04 19:28:25.915805,2023-09-04 19:28:26.581655,0 days 00:00:00.665850,Tanh,Leaky,ReLU,,22,16,4.0,24.0,,0.0028426589937191834,3,98,0.15940827245590664,0.00247459841356198,0.4161719083786011,COMPLETE
24,160.77898783297152,2023-09-04 19:28:26.582069,2023-09-04 19:28:27.193344,0 days 00:00:00.611275,ReLU,Leaky,,,72,22,9.0,,,0.00019018474192371038,2,148,0.11584559469664134,0.00676171840709466,0.5513408780097961,COMPLETE
25,281.7663012186686,2023-09-04 19:28:27.193592,2023-09-04 19:28:27.746873,0 days 00:00:00.553281,ReLU,ReLU,Tanh,,40,20,13.0,13.0,,0.0011961239198407412,3,356,0.15331617903098,0.0011493610524269734,0.430968701839447,COMPLETE
26,180.30051658267067,2023-09-04 19:28:27.747131,2023-09-04 19:28:27.972642,0 days 00:00:00.225511,Tanh,Leaky,ReLU,Sigmoid,89,11,4.0,9.0,19.0,0.007460737099222451,4,202,0.11971553147856825,0.0022679702316638715,0.4641187787055969,COMPLETE
27,123.78038926558061,2023-09-04 19:28:27.972926,2023-09-04 19:28:28.743487,0 days 00:00:00.770561,Leaky,Leaky,,,55,23,11.0,,,3.769083719746832e-05,2,88,0.22459160687585517,0.00040132716852614707,0.7186641097068787,COMPLETE
28,289.84605236053466,2023-09-04 19:28:28.743771,2023-09-04 19:28:29.165584,0 days 00:00:00.421813,Leaky,,,,55,5,,,,0.003064042792907133,1,80,0.1643800255322327,0.0001575756843439473,0.44036775827407837,COMPLETE
29,182.99989914894104,2023-09-04 19:28:29.165829,2023-09-04 19:28:29.547865,0 days 00:00:00.382036,ReLU,Tanh,,,50,24,15.0,,,2.6245873326693393e-05,2,64,0.1297670729062081,0.0005402194012085059,0.8649963736534119,COMPLETE
30,282.6229040963309,2023-09-04 19:28:29.548120,2023-09-04 19:28:29.682942,0 days 00:00:00.134822,Tanh,ReLU,,,59,19,20.0,,,0.09722164774006879,2,187,0.22115213683373514,0.013421694062162438,0.501759946346283,COMPLETE
31,590.836764370438,2023-09-04 19:28:29.683233,2023-09-04 19:28:31.504542,0 days 00:00:01.821309,Leaky,Leaky,Tanh,,42,22,11.0,16.0,,4.391607482294521e-05,3,137,0.24751418774431858,0.000534578521019061,0.48623088002204895,COMPLETE
32,107.71922695762233,2023-09-04 19:28:31.504814,2023-09-04 19:28:33.746361,0 days 00:00:02.241547,Leaky,Leaky,Sigmoid,Tanh,31,23,6.0,21.0,12.0,1.9789484061702387e-05,4,95,0.30415084881177706,0.00022559244988061203,0.8893675804138184,COMPLETE
33,108.4391404952126,2023-09-04 19:28:33.746655,2023-09-04 19:28:34.930436,0 days 00:00:01.183781,Leaky,Leaky,Sigmoid,Tanh,32,23,8.0,20.0,12.0,2.2315750347145666e-05,4,87,0.17268816492854103,0.00017338845174821554,1.015549659729004,COMPLETE
34,129.8597438417632,2023-09-04 19:28:34.930742,2023-09-04 19:28:36.342250,0 days 00:00:01.411508,Leaky,Leaky,Sigmoid,Tanh,27,23,9.0,7.0,11.0,1.5199315996602032e-05,4,87,0.1783541406315502,0.0001577507353697553,1.0096526145935059,COMPLETE
35,106.48149635051858,2023-09-04 19:28:36.342550,2023-09-04 19:28:38.014547,0 days 00:00:01.671997,Leaky,Leaky,Sigmoid,Tanh,16,23,11.0,21.0,13.0,2.5573941740786824e-05,4,58,0.2052111973608347,0.00025376655186937685,0.8446813225746155,COMPLETE
36,172.68160521309332,2023-09-04 19:28:38.014842,2023-09-04 19:28:39.365820,0 days 00:00:01.350978,Leaky,Tanh,Sigmoid,Tanh,18,19,14.0,21.0,13.0,2.3367928113688495e-05,4,53,0.1968433168981089,0.00022144856679452593,0.9767313003540039,COMPLETE
37,194.34124630600658,2023-09-04 19:28:39.366119,2023-09-04 19:28:40.236663,0 days 00:00:00.870544,Leaky,Leaky,Sigmoid,Tanh,29,16,8.0,15.0,14.0,0.00010700204058474116,4,67,0.14549396523595623,8.260705773939569e-05,0.563720703125,COMPLETE
38,103.6065691167658,2023-09-04 19:28:40.236963,2023-09-04 19:28:41.212130,0 days 00:00:00.975167,Leaky,Sigmoid,Sigmoid,Tanh,19,6,4.0,21.0,10.0,1.704498496564909e-05,4,98,0.17648667223447997,0.00011110995011876598,1.0441489219665527,COMPLETE
39,100.14996476606889,2023-09-04 19:28:41.212432,2023-09-04 19:28:41.479708,0 days 00:00:00.267276,Leaky,Sigmoid,Sigmoid,Tanh,18,5,3.0,21.0,10.0,1.557685595857858e-05,4,258,0.17632935641853043,0.00025178939436592597,1.0150668621063232,COMPLETE
40,110.78010971405926,2023-09-04 19:28:41.480013,2023-09-04 19:28:48.221888,0 days 00:00:06.741875,Leaky,Sigmoid,Sigmoid,Tanh,18,5,3.0,22.0,8.0,1.0632394362075106e-05,4,272,0.1996772352115829,0.0001065209456009896,1.0243358612060547,COMPLETE
41,111.10075776473336,2023-09-04 19:28:48.222188,2023-09-04 19:28:48.993577,0 days 00:00:00.771389,Leaky,Sigmoid,Sigmoid,Tanh,11,8,4.0,20.0,11.0,1.8142593079222743e-05,4,104,0.16578887759945582,0.00022606794550184301,0.9997146725654602,COMPLETE
42,211.94065140824185,2023-09-04 19:28:48.993876,2023-09-04 19:28:57.800003,0 days 00:00:08.806127,Leaky,Sigmoid,Sigmoid,Tanh,18,6,2.0,22.0,14.0,2.982712177728812e-05,4,391,0.17685655678097043,0.00027859850485329054,0.5848750472068787,COMPLETE
43,109.94712210262523,2023-09-04 19:28:57.800316,2023-09-04 19:29:01.278999,0 days 00:00:03.478683,Leaky,Sigmoid,Sigmoid,Tanh,32,1,5.0,19.0,9.0,1.863958137607617e-05,4,479,0.2318130191954849,5.715514504770859e-05,1.007907748222351,COMPLETE
44,101.65780887356053,2023-09-04 19:29:01.279493,2023-09-04 19:29:06.867004,0 days 00:00:05.587511,Sigmoid,Sigmoid,Sigmoid,Tanh,23,6,3.0,21.0,15.0,3.278806566323682e-05,4,154,0.26705133577624396,0.00014979603638629515,0.933777391910553,COMPLETE
45,301.7381720485457,2023-09-04 19:29:06.867306,2023-09-04 19:29:13.856777,0 days 00:00:06.989471,Sigmoid,Sigmoid,Sigmoid,Tanh,21,7,2.0,22.0,17.0,6.567158631813638e-05,4,249,0.2626220025031404,9.669297006219474e-05,0.5846617817878723,COMPLETE
46,101.21774430708452,2023-09-04 19:29:13.857073,2023-09-04 19:29:14.364230,0 days 00:00:00.507157,Sigmoid,Sigmoid,Sigmoid,Tanh,15,4,3.0,23.0,16.0,3.722278326232703e-05,4,149,0.3061515941463877,0.00013029902023585762,1.0210667848587036,COMPLETE
47,104.2189497593471,2023-09-04 19:29:14.364532,2023-09-04 19:29:20.942308,0 days 00:00:06.577776,Sigmoid,Sigmoid,Sigmoid,ReLU,14,3,3.0,23.0,16.0,3.7271855655983854e-05,4,175,0.24163058119570327,0.00011348648109755848,1.023268461227417,COMPLETE
48,127.75390678228334,2023-09-04 19:29:20.942605,2023-09-04 19:29:31.358845,0 days 00:00:10.416240,Sigmoid,Sigmoid,Sigmoid,ReLU,14,4,3.0,23.0,17.0,4.316760576643965e-05,4,172,0.33972266338240426,4.804143334079565e-05,0.6110283732414246,COMPLETE
49,127.6842165924782,2023-09-04 19:29:31.359148,2023-09-04 19:29:37.645101,0 days 00:00:06.285953,Sigmoid,Sigmoid,Sigmoid,ReLU,25,3,1.0,18.0,17.0,9.77644847611771e-05,4,215,0.24742943471829787,0.0001147162478816525,0.632255494594574,COMPLETE
