number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,131.9181593448744,2023-09-04 19:27:39.136757,2023-09-04 19:27:44.432168,0 days 00:00:05.295411,Sigmoid,Tanh,ReLU,ReLU,74,12,23.0,7.0,16.0,0.00010324959285930774,4,327,0.29407048244840406,0.00011991516764764801,0.6477397084236145,COMPLETE
1,105.72107097080776,2023-09-04 19:27:44.432500,2023-09-04 19:27:45.232834,0 days 00:00:00.800334,Sigmoid,Sigmoid,Leaky,,53,23,24.0,2.0,,0.0011976662018911525,3,277,0.19761949999888814,0.013443755107755992,1.024730920791626,COMPLETE
2,206.32189080567485,2023-09-04 19:27:45.233128,2023-09-04 19:27:47.360328,0 days 00:00:02.127200,Tanh,Tanh,Leaky,,84,3,1.0,16.0,,0.0006076225304981499,3,452,0.13590247239287773,0.0018487536701807528,0.480094850063324,COMPLETE
3,109.83625452446215,2023-09-04 19:27:47.360863,2023-09-04 19:27:47.981231,0 days 00:00:00.620368,Sigmoid,Sigmoid,Leaky,Tanh,95,19,24.0,13.0,9.0,9.090262659029852e-05,4,317,0.10437749511336922,0.007722651077033432,0.9960646033287048,COMPLETE
4,104.32602488199869,2023-09-04 19:27:47.981545,2023-09-04 19:27:48.199942,0 days 00:00:00.218397,Leaky,Leaky,ReLU,ReLU,58,12,17.0,22.0,7.0,0.03470645924537218,4,229,0.28986555928372243,0.043001334861346725,1.0475196838378906,COMPLETE
5,108.29147364584247,2023-09-04 19:27:48.200224,2023-09-04 19:27:49.507270,0 days 00:00:01.307046,ReLU,Leaky,Leaky,Leaky,24,17,4.0,8.0,7.0,0.0019035154005321731,4,371,0.14826589856775496,0.008193334189842808,0.4171111583709717,COMPLETE
6,173.40573045726265,2023-09-04 19:27:49.507577,2023-09-04 19:27:52.031758,0 days 00:00:02.524181,Leaky,Leaky,,,52,19,1.0,,,3.729191346610446e-05,2,441,0.1441436495950926,1.5692111793626458e-05,0.6095885634422302,COMPLETE
7,109.41273013028231,2023-09-04 19:27:52.032061,2023-09-04 19:27:52.137973,0 days 00:00:00.105912,Tanh,Sigmoid,Sigmoid,,41,15,3.0,23.0,,0.039503404368899285,3,168,0.1599117995148097,0.051541063241348724,1.044343113899231,COMPLETE
8,150.82105144153942,2023-09-04 19:27:52.138259,2023-09-04 19:27:52.632442,0 days 00:00:00.494183,Sigmoid,Leaky,,,37,24,4.0,,,0.011555255730606992,2,498,0.17533965846103503,1.2060854082681799e-05,0.4375668168067932,COMPLETE
9,128.541481252817,2023-09-04 19:27:52.632750,2023-09-04 19:27:53.395638,0 days 00:00:00.762888,Sigmoid,Leaky,Sigmoid,Tanh,83,1,9.0,5.0,12.0,0.009183848420959283,4,477,0.3111889821783603,0.0006231005710335528,0.6587806940078735,COMPLETE
10,153.0779815673828,2023-09-04 19:27:53.395934,2023-09-04 19:27:54.526962,0 days 00:00:01.131028,Leaky,,,,10,8,,,,0.08474177697779363,1,62,0.5066509438261855,0.07230323463834705,0.6506556868553162,COMPLETE
