number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_batch_size,params_fl1,params_fl2,params_fl3,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
284,0.1473054438829422,2023-09-01 23:51:20.828266,2023-09-01 23:51:28.539411,0 days 00:00:07.711145,Tanh,Tanh,Leaky,8,21,23.0,23.0,0.0058334940670697775,3,100,0.48956397933377543,0.00029310783662244675,COMPLETE
285,0.17831288278102875,2023-09-01 23:51:28.539709,2023-09-01 23:51:35.713552,0 days 00:00:07.173843,Tanh,Leaky,Leaky,8,21,23.0,21.0,0.007405583320317419,3,100,0.45476502090773135,0.00016047048986104999,COMPLETE
286,0.1960441619157791,2023-09-01 23:51:35.713846,2023-09-01 23:51:43.982086,0 days 00:00:08.268240,ReLU,Tanh,Leaky,8,19,21.0,23.0,0.00040197890544995383,3,100,0.5217400455080026,0.00026455732446897763,COMPLETE
287,0.24861985445022583,2023-09-01 23:51:43.982390,2023-09-01 23:51:49.039573,0 days 00:00:05.057183,Tanh,Tanh,Leaky,12,19,20.0,22.0,0.00016386471278096384,3,100,0.4663921406463259,0.00014108104254095086,COMPLETE
288,0.18565882742404938,2023-09-01 23:51:49.039875,2023-09-01 23:51:56.782677,0 days 00:00:07.742802,Tanh,Tanh,Sigmoid,8,21,23.0,23.0,0.004257163463278779,3,100,0.49339809575383803,0.0001874794485888643,COMPLETE
289,0.28536829352378845,2023-09-01 23:51:56.782972,2023-09-01 23:52:03.881225,0 days 00:00:07.098253,Tanh,Tanh,ReLU,8,23,22.0,21.0,0.00610054681483989,3,80,0.5338771354571608,0.019656478339086667,COMPLETE
290,0.15994806587696075,2023-09-01 23:52:03.881528,2023-09-01 23:52:08.990863,0 days 00:00:05.109335,Tanh,ReLU,Leaky,12,19,21.0,23.0,0.0038738206375391417,3,100,0.4588638909751586,0.0004517027274479549,COMPLETE
291,0.16264323890209198,2023-09-01 23:52:08.991175,2023-09-01 23:52:13.827109,0 days 00:00:04.835934,Tanh,ReLU,Leaky,12,19,21.0,23.0,0.0038992680487528754,3,100,0.4423359399949697,0.0002594932299069176,COMPLETE
292,0.17050519585609436,2023-09-01 23:52:13.827431,2023-09-01 23:52:19.859740,0 days 00:00:06.032309,Tanh,ReLU,Leaky,12,20,20.0,23.0,0.004618204606164546,3,100,0.5547351891508245,0.00017761591278941767,COMPLETE
293,0.16833403706550598,2023-09-01 23:52:19.860037,2023-09-01 23:52:28.114584,0 days 00:00:08.254547,Tanh,ReLU,Leaky,8,18,21.0,24.0,0.005086774107051219,3,100,0.5158773608783461,0.0003281474892546085,COMPLETE
294,0.17538850009441376,2023-09-01 23:52:28.114881,2023-09-01 23:52:33.366218,0 days 00:00:05.251337,ReLU,ReLU,Leaky,12,24,24.0,20.0,0.003559687360802309,3,100,0.47264568692885534,0.00033716217469017824,COMPLETE
295,0.16964221000671387,2023-09-01 23:52:33.366527,2023-09-01 23:52:38.711259,0 days 00:00:05.344732,Tanh,ReLU,Leaky,12,19,20.0,22.0,0.0068736575731815205,3,100,0.4867334772402206,0.00013624928971564664,COMPLETE
296,0.16406814754009247,2023-09-01 23:52:38.711568,2023-09-01 23:52:47.236947,0 days 00:00:08.525379,Tanh,Leaky,Leaky,8,18,22.0,23.0,0.0055777887873917666,3,100,0.5408723329456483,0.00011456878122216669,COMPLETE
297,0.16976141929626465,2023-09-01 23:52:47.237245,2023-09-01 23:52:54.498599,0 days 00:00:07.261354,Tanh,ReLU,Sigmoid,8,19,21.0,13.0,0.004230687896267765,3,100,0.4577591305002089,0.00023923979600088863,COMPLETE
298,0.1767103374004364,2023-09-01 23:52:54.498908,2023-09-01 23:52:56.684494,0 days 00:00:02.185586,Tanh,Tanh,Leaky,12,18,20.0,7.0,0.006966904341098008,3,40,0.5025137512294692,0.00028993188484321053,COMPLETE
299,0.1895921379327774,2023-09-01 23:52:56.684783,2023-09-01 23:53:03.977025,0 days 00:00:07.292242,Tanh,Leaky,ReLU,8,21,20.0,21.0,0.005238302223896208,3,100,0.4299237081528653,0.0007932377712205993,COMPLETE
300,0.1655793935060501,2023-09-01 23:53:03.977325,2023-09-01 23:53:09.658260,0 days 00:00:05.680935,Tanh,Tanh,Leaky,12,20,21.0,24.0,0.003720291832459725,3,100,0.5226055200521841,0.0005057767999553157,COMPLETE
301,0.18371528387069702,2023-09-01 23:53:09.658560,2023-09-01 23:53:18.599936,0 days 00:00:08.941376,ReLU,Tanh,Leaky,8,22,23.0,19.0,0.004539209362549307,3,100,0.5625197371257656,0.0003579973417263263,COMPLETE
302,0.3068093955516815,2023-09-01 23:53:18.600235,2023-09-01 23:53:25.974787,0 days 00:00:07.374552,Tanh,Tanh,Leaky,8,19,22.0,22.0,0.09437984992111115,3,100,0.46802464085413914,0.00022719983893240733,COMPLETE
303,0.1970091462135315,2023-09-01 23:53:25.975089,2023-09-01 23:53:29.276550,0 days 00:00:03.301461,Tanh,,,12,18,,,0.006077079403943125,1,100,0.48544355728525135,0.00019959184026925624,COMPLETE
304,0.16350659728050232,2023-09-01 23:53:29.276829,2023-09-01 23:53:35.924586,0 days 00:00:06.647757,Tanh,Tanh,Leaky,8,18,19.0,23.0,0.007182307371138481,3,100,0.4219763367916492,8.45069682861732e-05,COMPLETE
305,0.18113449215888977,2023-09-01 23:53:35.924919,2023-09-01 23:53:44.006179,0 days 00:00:08.081260,Tanh,Tanh,Leaky,8,19,20.0,24.0,0.00948676094590567,3,100,0.5142055600519863,0.00017540508507147887,COMPLETE
306,0.15149037539958954,2023-09-01 23:53:44.006486,2023-09-01 23:53:50.010004,0 days 00:00:06.003518,Tanh,Leaky,Leaky,12,20,21.0,20.0,0.0040966241701080024,3,100,0.5535253046483394,0.000435885781676641,COMPLETE
307,0.1657499521970749,2023-09-01 23:53:50.010319,2023-09-01 23:53:56.110457,0 days 00:00:06.100138,Tanh,Leaky,Leaky,12,20,22.0,20.0,0.005469036784006195,3,100,0.5638350362369645,0.000608191106838399,COMPLETE
308,0.18094182014465332,2023-09-01 23:53:56.110766,2023-09-01 23:54:01.037037,0 days 00:00:04.926271,Tanh,Leaky,Leaky,12,20,21.0,19.0,0.0033333179809053167,3,100,0.4540853833957292,0.0004112697765507585,COMPLETE
309,0.17489802837371826,2023-09-01 23:54:01.037340,2023-09-01 23:54:06.970351,0 days 00:00:05.933011,Tanh,Leaky,Leaky,12,21,21.0,22.0,0.010187988212913194,3,100,0.5474395679676924,4.5918735771324906e-05,COMPLETE
310,0.17970457673072815,2023-09-01 23:54:06.970659,2023-09-01 23:54:12.299019,0 days 00:00:05.328360,Tanh,Leaky,Leaky,12,13,21.0,23.0,0.004740690661652325,3,100,0.4928561000667935,6.236257335791282e-05,COMPLETE
311,0.19001862406730652,2023-09-01 23:54:12.299320,2023-09-01 23:54:17.481038,0 days 00:00:05.181718,Tanh,Leaky,Tanh,12,18,22.0,20.0,0.007469462947241906,3,100,0.4790103707877209,0.0004266632172000307,COMPLETE
312,0.1608581691980362,2023-09-01 23:54:17.481343,2023-09-01 23:54:25.810661,0 days 00:00:08.329318,Tanh,Leaky,Leaky,8,14,24.0,24.0,0.005874927552990367,3,100,0.5329991482888405,0.0004097354746065797,COMPLETE
313,0.1471310406923294,2023-09-01 23:54:25.810951,2023-09-01 23:54:32.260204,0 days 00:00:06.449253,Tanh,Leaky,Leaky,8,20,19.0,21.0,0.0037311384460905987,3,80,0.5111485948486065,6.75265004862863e-05,COMPLETE
314,0.1710704118013382,2023-09-01 23:54:32.260508,2023-09-01 23:54:38.225881,0 days 00:00:05.965373,Tanh,Leaky,Leaky,10,21,19.0,21.0,0.0007475036091248395,3,80,0.5825500451520718,5.026893033867729e-05,COMPLETE
315,0.1663867086172104,2023-09-01 23:54:38.226184,2023-09-01 23:54:42.972828,0 days 00:00:04.746644,Tanh,Leaky,Leaky,12,18,19.0,21.0,0.0011736536697993533,3,80,0.5492595131858931,6.49888535981805e-05,COMPLETE
316,0.19364604353904724,2023-09-01 23:54:42.973133,2023-09-01 23:54:49.532855,0 days 00:00:06.559722,Tanh,Leaky,Sigmoid,8,19,20.0,19.0,0.003448643577708425,3,80,0.5180511889398978,0.0005366466032649851,COMPLETE
317,0.17147153615951538,2023-09-01 23:54:49.533159,2023-09-01 23:54:53.442104,0 days 00:00:03.908945,Tanh,Leaky,Leaky,12,18,19.0,17.0,0.004089709880210382,3,80,0.45186617640969223,0.0007017341701821969,COMPLETE
318,0.17736081779003143,2023-09-01 23:54:53.442408,2023-09-01 23:54:59.807950,0 days 00:00:06.365542,Tanh,Leaky,Leaky,8,20,19.0,22.0,0.002920456755319877,3,80,0.5049107342249796,0.0004649436788553438,COMPLETE
319,0.1680206060409546,2023-09-01 23:54:59.808250,2023-09-01 23:55:03.023307,0 days 00:00:03.215057,Tanh,Leaky,Leaky,16,17,20.0,23.0,0.0037586365690299097,3,80,0.4778886745218885,0.0006274100041808858,COMPLETE
320,0.27407997846603394,2023-09-01 23:55:03.023603,2023-09-01 23:55:11.348621,0 days 00:00:08.325018,Tanh,Leaky,Leaky,8,19,21.0,22.0,0.0734581191346723,3,100,0.5300842942221154,8.119600796892368e-05,COMPLETE
321,0.16593296825885773,2023-09-01 23:55:11.348927,2023-09-01 23:55:14.042852,0 days 00:00:02.693925,Tanh,ReLU,ReLU,12,15,20.0,18.0,0.00477343570519267,3,40,0.6239556654522462,5.7562674720385536e-05,COMPLETE
322,0.16065217554569244,2023-09-01 23:55:14.043156,2023-09-01 23:55:18.733121,0 days 00:00:04.689965,Tanh,Tanh,Leaky,16,18,18.0,4.0,0.006536036533811304,3,100,0.5696676815559458,0.0004727397887447317,COMPLETE
323,0.20883451402187347,2023-09-01 23:55:18.733416,2023-09-01 23:55:22.754321,0 days 00:00:04.020905,Tanh,,,8,17,,,0.008283423641285056,1,100,0.4160897874075063,0.0002928512927026226,COMPLETE
324,0.18961185216903687,2023-09-01 23:55:22.754607,2023-09-01 23:55:27.810138,0 days 00:00:05.055531,Tanh,Leaky,Tanh,12,24,21.0,23.0,0.004405571973258754,3,100,0.4672040104934079,7.250009738327595e-05,COMPLETE
325,0.1948329657316208,2023-09-01 23:55:27.810456,2023-09-01 23:55:34.543729,0 days 00:00:06.733273,Leaky,Tanh,Leaky,8,18,19.0,20.0,0.0009036302885476374,3,100,0.4342977365877704,4.12808358636805e-05,COMPLETE
326,0.1964966356754303,2023-09-01 23:55:34.544028,2023-09-01 23:55:37.888263,0 days 00:00:03.344235,Tanh,Tanh,Leaky,16,22,20.0,21.0,0.011402832615514249,3,80,0.4988698057683641,0.0010915341648677873,COMPLETE
327,0.1662774235010147,2023-09-01 23:55:37.888572,2023-09-01 23:55:45.379457,0 days 00:00:07.490885,Tanh,Tanh,Leaky,10,20,19.0,23.0,0.0014823506720191431,3,100,0.5906730269702561,0.00038663879830540786,COMPLETE
328,0.1638619303703308,2023-09-01 23:55:45.379767,2023-09-01 23:55:53.824948,0 days 00:00:08.445181,Tanh,Tanh,Leaky,8,19,20.0,11.0,0.00632089884863268,3,100,0.5418796583653358,4.992232039339069e-05,COMPLETE
329,0.20817890763282776,2023-09-01 23:55:53.825292,2023-09-01 23:55:57.026610,0 days 00:00:03.201318,Tanh,Leaky,Leaky,12,16,21.0,22.0,0.00785251507049943,3,100,0.2948061746566073,8.793332094797269e-05,COMPLETE
330,0.1806618869304657,2023-09-01 23:55:57.026921,2023-09-01 23:56:00.227440,0 days 00:00:03.200519,Tanh,Tanh,Leaky,16,18,23.0,24.0,0.003311448362026815,3,100,0.38173250271460374,1.1494761176539617e-05,COMPLETE
331,0.17911209166049957,2023-09-01 23:56:00.227747,2023-09-01 23:56:08.486336,0 days 00:00:08.258589,Tanh,ReLU,Sigmoid,8,17,20.0,21.0,0.004891199227100593,3,100,0.5108167203128418,0.00030296440919328973,COMPLETE
332,0.1627117395401001,2023-09-01 23:56:08.486641,2023-09-01 23:56:13.706346,0 days 00:00:05.219705,Tanh,Tanh,Leaky,12,23,18.0,14.0,0.010082567104993837,3,100,0.48693593334261087,6.344564835073414e-05,COMPLETE
333,0.25947850942611694,2023-09-01 23:56:13.706660,2023-09-01 23:56:19.031949,0 days 00:00:05.325289,Tanh,Tanh,Leaky,16,12,21.0,23.0,0.000210049329113157,3,100,0.6485920239532346,3.6140408844298704e-05,COMPLETE
334,0.19250507652759552,2023-09-01 23:56:19.032264,2023-09-01 23:56:24.889595,0 days 00:00:05.857331,Tanh,Tanh,ReLU,8,19,19.0,24.0,0.003912626763385444,3,100,0.36808159191606554,7.562856870859312e-05,COMPLETE
335,0.17490892112255096,2023-09-01 23:56:24.889909,2023-09-01 23:56:34.248639,0 days 00:00:09.358730,Leaky,Tanh,Leaky,8,13,21.0,18.0,0.0019798848808701215,3,100,0.6020213352980135,9.221889425365057e-05,COMPLETE
336,0.1824309378862381,2023-09-01 23:56:34.248957,2023-09-01 23:56:37.924785,0 days 00:00:03.675828,Tanh,Leaky,Leaky,12,16,20.0,22.0,0.006041423918007094,3,100,0.341401662135787,2.7897987123246124e-05,COMPLETE
337,0.16861261427402496,2023-09-01 23:56:37.925101,2023-09-01 23:56:41.677858,0 days 00:00:03.752757,Tanh,Tanh,Leaky,16,17,22.0,23.0,0.00782133650160192,3,100,0.45187416049608564,5.7258093032893726e-05,COMPLETE
338,0.20318996906280518,2023-09-01 23:56:41.678174,2023-09-01 23:56:50.230926,0 days 00:00:08.552752,Tanh,Tanh,Tanh,8,19,20.0,20.0,0.005314910787075645,3,100,0.5521727179974381,0.0005653599220074921,COMPLETE
339,0.1837206333875656,2023-09-01 23:56:50.231225,2023-09-01 23:56:55.779383,0 days 00:00:05.548158,Tanh,Tanh,Leaky,12,18,19.0,24.0,0.002683452679342403,3,100,0.5197151560668464,0.0002611556429688846,COMPLETE
340,0.17493435740470886,2023-09-01 23:56:55.779689,2023-09-01 23:57:01.218198,0 days 00:00:05.438509,Tanh,Leaky,Leaky,16,20,21.0,21.0,0.004482863951256325,3,100,0.6598211790465238,9.845762552219206e-05,COMPLETE
341,0.1451520472764969,2023-09-01 23:57:01.218518,2023-09-01 23:57:10.934235,0 days 00:00:09.715717,Tanh,Tanh,Leaky,8,21,20.0,22.0,0.006219229406196325,3,100,0.6222055584672546,3.286017671205207e-05,COMPLETE
342,0.21181216835975647,2023-09-01 23:57:10.934548,2023-09-01 23:57:15.933113,0 days 00:00:04.998565,Tanh,Tanh,Leaky,8,22,2.0,22.0,0.00644133557395765,3,80,0.4030516137667575,3.362180687205384e-05,COMPLETE
343,0.24838033318519592,2023-09-01 23:57:15.933416,2023-09-01 23:57:17.608401,0 days 00:00:01.674985,Tanh,Tanh,Leaky,8,21,20.0,23.0,0.005130101607381983,3,100,0.10243910369940455,4.2150528072501296e-05,COMPLETE
344,0.16258667409420013,2023-09-01 23:57:17.608706,2023-09-01 23:57:26.609753,0 days 00:00:09.001047,Tanh,Tanh,Leaky,8,21,19.0,22.0,0.003717385453094176,3,100,0.575203770188719,2.923824873203984e-05,COMPLETE
345,0.17849764227867126,2023-09-01 23:57:26.610055,2023-09-01 23:57:34.787675,0 days 00:00:08.177620,Tanh,ReLU,Leaky,8,21,20.0,24.0,0.005792114583366746,3,100,0.5004226988640758,0.0007995524891423514,COMPLETE
346,0.16043567657470703,2023-09-01 23:57:34.787982,2023-09-01 23:57:38.706292,0 days 00:00:03.918310,Tanh,Leaky,Leaky,8,15,21.0,21.0,0.004313726933752132,3,40,0.6269803881058695,2.1393915271447137e-05,COMPLETE
347,0.2212010622024536,2023-09-01 23:57:38.706598,2023-09-01 23:57:47.027407,0 days 00:00:08.320809,Tanh,Tanh,Leaky,8,20,20.0,20.0,0.043947991021384296,3,100,0.5341784590759268,4.882356468334303e-05,COMPLETE
348,0.20769934356212616,2023-09-01 23:57:47.027722,2023-09-01 23:57:50.770480,0 days 00:00:03.742758,Tanh,,,10,17,,,0.007191788794616362,1,100,0.4727622767341552,3.12467396196846e-05,COMPLETE
349,0.17521755397319794,2023-09-01 23:57:50.770775,2023-09-01 23:57:56.826809,0 days 00:00:06.056034,Sigmoid,Tanh,Leaky,12,18,19.0,22.0,0.0031145348161582885,3,100,0.5595563810335633,0.0003568250773096251,COMPLETE
350,0.1663036197423935,2023-09-01 23:57:56.827140,2023-09-01 23:58:04.410446,0 days 00:00:07.583306,Tanh,Tanh,Leaky,8,19,22.0,23.0,0.00503698737538675,3,100,0.48659245108857563,0.000222193268494048,COMPLETE
351,0.1759251356124878,2023-09-01 23:58:04.410751,2023-09-01 23:58:11.210347,0 days 00:00:06.799596,Tanh,Tanh,Leaky,8,16,21.0,24.0,0.006383878448032942,3,100,0.4356110261587737,0.0008986663590830983,COMPLETE
352,0.16602328419685364,2023-09-01 23:58:11.210656,2023-09-01 23:58:16.804810,0 days 00:00:05.594154,Tanh,Leaky,Sigmoid,12,18,23.0,23.0,0.004102946727877477,3,100,0.5171649396637655,7.09236290149857e-05,COMPLETE
353,0.24690192937850952,2023-09-01 23:58:16.805120,2023-09-01 23:58:20.538916,0 days 00:00:03.733796,Sigmoid,Tanh,ReLU,8,20,19.0,21.0,0.002176899222465267,3,100,0.21481686709544548,0.0006875403913344301,COMPLETE
354,0.3976741135120392,2023-09-01 23:58:20.539228,2023-09-01 23:58:39.730007,0 days 00:00:19.190779,Tanh,Tanh,Leaky,4,17,20.0,24.0,0.008241670735455007,3,100,0.631609985582987,0.08576225778471762,COMPLETE
355,0.16285987198352814,2023-09-01 23:58:39.730318,2023-09-01 23:58:46.167980,0 days 00:00:06.437662,Tanh,Tanh,Leaky,12,22,21.0,19.0,0.005457063409358613,3,100,0.5940954617699102,3.8998835699002955e-05,COMPLETE
356,0.2975320816040039,2023-09-01 23:58:46.168286,2023-09-01 23:59:17.486753,0 days 00:00:31.318467,Tanh,Leaky,Leaky,2,1,20.0,22.0,0.0007466815847806663,3,80,0.6656952791993812,2.5362554679571827e-05,COMPLETE
357,0.17319414019584656,2023-09-01 23:59:17.487070,2023-09-01 23:59:24.807842,0 days 00:00:07.320772,Tanh,Tanh,Leaky,8,21,18.0,20.0,0.003464224987744781,3,100,0.46654972517086396,1.8920602646656355e-05,COMPLETE
358,0.21850170195102692,2023-09-01 23:59:24.808147,2023-09-01 23:59:33.323619,0 days 00:00:08.515472,Sigmoid,Tanh,Tanh,4,19,21.0,23.0,0.013172369756371238,3,100,0.2811626861947962,5.96664127031384e-05,COMPLETE
359,0.1882711797952652,2023-09-01 23:59:33.323938,2023-09-01 23:59:45.329678,0 days 00:00:12.005740,Tanh,ReLU,Leaky,4,18,19.0,21.0,0.006667245052301286,3,100,0.39276458702021183,2.1909151740149552e-05,COMPLETE
360,0.2564846873283386,2023-09-01 23:59:45.329997,2023-09-01 23:59:53.660561,0 days 00:00:08.330564,Tanh,Tanh,Leaky,8,17,22.0,10.0,0.037578394159251266,3,100,0.5339965517786924,0.0012438873901210702,COMPLETE
361,0.187142014503479,2023-09-01 23:59:53.660878,2023-09-02 00:00:08.863938,0 days 00:00:15.203060,Tanh,Leaky,Leaky,4,20,20.0,24.0,0.009871830908200473,3,100,0.5036876670196635,0.0004366922725950904,COMPLETE
362,0.36526888608932495,2023-09-02 00:00:08.864250,2023-09-02 00:00:12.530790,0 days 00:00:03.666540,Tanh,,,12,19,,,1.2759201744568972e-05,1,100,0.5448156457248922,8.093042801777735e-05,COMPLETE
363,0.20265045762062073,2023-09-02 00:00:12.531088,2023-09-02 00:00:20.124320,0 days 00:00:07.593232,Sigmoid,Tanh,Leaky,8,18,5.0,16.0,0.004628759864517432,3,100,0.4869897449900265,1.6412850626252542e-05,COMPLETE
364,0.17951686680316925,2023-09-02 00:00:20.124637,2023-09-02 00:00:38.398169,0 days 00:00:18.273532,Tanh,Tanh,Leaky,4,16,23.0,22.0,0.005524965628212107,3,100,0.6084054505446518,0.0014194828839105991,COMPLETE
365,0.16353048384189606,2023-09-02 00:00:38.398482,2023-09-02 00:00:53.713520,0 days 00:00:15.315038,Tanh,Tanh,Leaky,4,17,20.0,23.0,0.002626596496357297,3,100,0.509577668675789,1.3841374934206405e-05,COMPLETE
366,0.2349972277879715,2023-09-02 00:00:53.713836,2023-09-02 00:01:00.772437,0 days 00:00:07.058601,Tanh,Leaky,Sigmoid,8,19,22.0,1.0,0.025238650188826123,3,100,0.4536436981992486,3.509465396036165e-05,COMPLETE
367,0.17382065951824188,2023-09-02 00:01:00.772746,2023-09-02 00:01:04.623319,0 days 00:00:03.850573,Tanh,Tanh,Leaky,12,15,21.0,22.0,0.0038820792718868248,3,100,0.3550397085015433,2.5784645597124977e-05,COMPLETE
368,0.21119141578674316,2023-09-02 00:01:04.623629,2023-09-02 00:01:08.273318,0 days 00:00:03.649689,Sigmoid,Tanh,Leaky,4,18,19.0,7.0,0.006991104829571517,3,80,0.1488170356040793,6.682514526549057e-05,COMPLETE
369,0.15201732516288757,2023-09-02 00:01:08.273626,2023-09-02 00:01:16.737362,0 days 00:00:08.463736,Tanh,Tanh,Leaky,10,20,20.0,19.0,0.003187422457308157,3,100,0.6714330637342578,9.621611284573955e-05,COMPLETE
370,0.16340982913970947,2023-09-02 00:01:16.737662,2023-09-02 00:01:25.274416,0 days 00:00:08.536754,Tanh,Tanh,ReLU,10,20,20.0,19.0,0.0086331133414863,3,100,0.6699711215778527,0.00010469152635793473,COMPLETE
371,0.19025029242038727,2023-09-02 00:01:25.274729,2023-09-02 00:01:28.765033,0 days 00:00:03.490304,Tanh,Tanh,Leaky,10,21,19.0,18.0,0.0012626445768292866,3,40,0.6845470812507279,0.00014435225591255868,COMPLETE
372,0.1737195998430252,2023-09-02 00:01:28.765339,2023-09-02 00:01:36.848810,0 days 00:00:08.083471,Tanh,Tanh,Leaky,10,20,18.0,20.0,0.0009776147457951638,3,100,0.6412820705298631,9.562865620359533e-05,COMPLETE
373,0.1534399837255478,2023-09-02 00:01:36.849130,2023-09-02 00:01:46.507106,0 days 00:00:09.657976,Sigmoid,Tanh,Leaky,10,21,20.0,21.0,0.0048484985199852984,3,100,0.7610295330992292,7.965951785501865e-05,COMPLETE
374,0.15782786905765533,2023-09-02 00:01:46.507418,2023-09-02 00:01:55.277247,0 days 00:00:08.769829,Tanh,Tanh,Leaky,10,22,19.0,21.0,0.005873395421557725,3,100,0.6915787230453442,8.304686353617122e-05,COMPLETE
375,0.15409094095230103,2023-09-02 00:01:55.277551,2023-09-02 00:02:03.997426,0 days 00:00:08.719875,Tanh,Tanh,Leaky,10,22,20.0,21.0,0.0017310508474531702,3,100,0.6883211671400126,8.175385957472969e-05,COMPLETE
376,0.1664266437292099,2023-09-02 00:02:03.997731,2023-09-02 00:02:12.501391,0 days 00:00:08.503660,Tanh,Tanh,Leaky,10,22,20.0,21.0,0.0021898400355520355,3,100,0.6725849605953058,8.093285870258634e-05,COMPLETE
377,0.16516532003879547,2023-09-02 00:02:12.501700,2023-09-02 00:02:20.702879,0 days 00:00:08.201179,Tanh,Tanh,Leaky,10,23,19.0,20.0,0.0016794457047280633,3,100,0.6474391383224958,7.313725474735728e-05,COMPLETE
378,0.16264237463474274,2023-09-02 00:02:20.703193,2023-09-02 00:02:29.504857,0 days 00:00:08.801664,Tanh,Tanh,Leaky,10,22,20.0,21.0,0.003004271545338486,3,100,0.6932234752405418,8.41299578464026e-05,COMPLETE
379,0.16790594160556793,2023-09-02 00:02:29.505191,2023-09-02 00:02:37.410806,0 days 00:00:07.905615,Tanh,Leaky,Leaky,10,22,20.0,19.0,0.0014608991403821973,3,100,0.6246796386622808,5.685538347347459e-05,COMPLETE
380,0.1850196123123169,2023-09-02 00:02:37.411130,2023-09-02 00:02:46.427347,0 days 00:00:09.016217,Tanh,Tanh,Leaky,10,21,24.0,21.0,0.0019007553675258956,3,100,0.7110651356328644,6.672418592608556e-05,COMPLETE
381,0.202339306473732,2023-09-02 00:02:46.427663,2023-09-02 00:02:50.620135,0 days 00:00:04.192472,Tanh,Tanh,Leaky,10,21,19.0,20.0,0.001081211240611834,3,100,0.3265948815874201,0.0001005472177351648,COMPLETE
382,0.1513233780860901,2023-09-02 00:02:50.620443,2023-09-02 00:02:59.007869,0 days 00:00:08.387426,Tanh,Tanh,Leaky,10,22,19.0,22.0,0.007381416742621727,3,100,0.6632186529720849,8.302109998454058e-05,COMPLETE
383,0.15685711801052094,2023-09-02 00:02:59.008183,2023-09-02 00:03:05.714697,0 days 00:00:06.706514,Tanh,Leaky,Leaky,10,23,19.0,20.0,0.007954247156584564,3,80,0.6593781449115556,5.0882209704032864e-05,COMPLETE
384,0.15949039161205292,2023-09-02 00:03:05.715016,2023-09-02 00:03:12.226641,0 days 00:00:06.511625,Tanh,Leaky,Leaky,10,23,18.0,19.0,0.010247213530695002,3,80,0.6384702463276571,5.008222245211082e-05,COMPLETE
385,0.17760010063648224,2023-09-02 00:03:12.226967,2023-09-02 00:03:18.943261,0 days 00:00:06.716294,Tanh,Leaky,Tanh,10,23,19.0,22.0,0.008473883555596154,3,80,0.6568007181472708,6.212279297137057e-05,COMPLETE
386,0.20097975432872772,2023-09-02 00:03:18.943583,2023-09-02 00:03:21.457065,0 days 00:00:02.513482,Tanh,Leaky,Leaky,10,24,20.0,20.0,0.0075705637113918966,3,80,0.24237136354669328,4.80180584996445e-05,COMPLETE
387,0.18667374551296234,2023-09-02 00:03:21.457379,2023-09-02 00:03:24.729558,0 days 00:00:03.272179,Tanh,Leaky,Leaky,10,23,19.0,21.0,0.011317315986241402,3,80,0.3172847642753,6.845104458266635e-05,COMPLETE
388,0.1635867804288864,2023-09-02 00:03:24.729875,2023-09-02 00:03:33.104872,0 days 00:00:08.374997,Tanh,Leaky,Leaky,10,24,20.0,22.0,0.0025551513474099965,3,100,0.6601741241727529,5.729069923406182e-05,COMPLETE
389,0.18948689103126526,2023-09-02 00:03:33.105190,2023-09-02 00:03:39.393769,0 days 00:00:06.288579,Tanh,Leaky,Leaky,10,22,18.0,19.0,0.007517634993120369,3,80,0.619860709104352,7.63083113976183e-05,COMPLETE
390,0.23014791309833527,2023-09-02 00:03:39.394093,2023-09-02 00:03:45.446057,0 days 00:00:06.051964,Tanh,Leaky,Leaky,10,24,20.0,20.0,6.777205683916482e-05,3,80,0.5942996595785599,4.412523776684913e-05,COMPLETE
391,0.16945061087608337,2023-09-02 00:03:45.446389,2023-09-02 00:03:52.906833,0 days 00:00:07.460444,Tanh,Sigmoid,Leaky,10,23,19.0,21.0,0.03108715742902192,3,80,0.7297196286549682,8.917015129439193e-05,COMPLETE
392,0.15899741649627686,2023-09-02 00:03:52.907153,2023-09-02 00:03:59.777147,0 days 00:00:06.869994,Tanh,Leaky,Leaky,10,21,20.0,17.0,0.014249777972784079,3,80,0.6806071858191541,6.912248212584563e-05,COMPLETE
393,0.16629824042320251,2023-09-02 00:03:59.777470,2023-09-02 00:04:07.547143,0 days 00:00:07.769673,Tanh,Leaky,Sigmoid,10,21,19.0,22.0,0.006837720326070078,3,100,0.6093679007118146,5.097660893834527e-05,COMPLETE
394,0.37197092175483704,2023-09-02 00:04:07.547451,2023-09-02 00:04:11.278175,0 days 00:00:03.730724,Tanh,Tanh,Leaky,10,21,20.0,20.0,0.0031271759450199233,3,40,0.7048428856774528,0.04821446563010095,COMPLETE
395,0.14087751507759094,2023-09-02 00:04:11.278493,2023-09-02 00:04:19.447191,0 days 00:00:08.168698,Tanh,Tanh,Leaky,10,22,18.0,22.0,0.009473327277787012,3,100,0.6470272542045958,7.959732563938821e-05,COMPLETE
396,0.21856318414211273,2023-09-02 00:04:19.447503,2023-09-02 00:04:27.605163,0 days 00:00:08.157660,Tanh,Tanh,Leaky,10,22,18.0,22.0,0.009421984356597574,3,100,0.6465395138149018,0.0047687184752295275,COMPLETE
