number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
59,0.38611796498298645,2023-08-31 19:41:19.398410,2023-08-31 19:41:21.749398,0 days 00:00:02.350988,Tanh,,,,,16,7,,,,,0.0023284438341448967,1,60,0.7351391363192988,2.9182846408245456e-05,COMPLETE
60,0.20282168686389923,2023-08-31 19:41:21.749650,2023-08-31 19:41:55.809307,0 days 00:00:34.059657,Tanh,Sigmoid,ReLU,,,2,11,23.0,21.0,,,0.00716671196278674,3,80,0.6734788556061752,7.489111238918029e-05,COMPLETE
61,0.22547054290771484,2023-08-31 19:41:55.809579,2023-08-31 19:42:01.687540,0 days 00:00:05.877961,Leaky,Leaky,,,,8,9,24.0,,,,0.004777448946275815,2,60,0.7576299742910184,1.024312677276033e-05,COMPLETE
62,0.16978195309638977,2023-08-31 19:42:01.687797,2023-08-31 19:42:03.414023,0 days 00:00:01.726226,Leaky,Leaky,,,,30,22,22.0,,,,0.009956999318296285,2,60,0.6938081742388683,1.4408330661091034e-05,COMPLETE
63,0.16457253694534302,2023-08-31 19:42:03.414277,2023-08-31 19:42:08.469209,0 days 00:00:05.054932,Tanh,Leaky,,,,10,12,24.0,,,,0.003365799893543265,2,60,0.7812480217048005,2.1079268424311694e-05,COMPLETE
64,0.19633564352989197,2023-08-31 19:42:08.469463,2023-08-31 19:42:12.532943,0 days 00:00:04.063480,Tanh,Leaky,,,,10,12,24.0,,,,0.0031957560713372613,2,60,0.6288556048735847,2.1028395540959648e-05,COMPLETE
65,0.19230304658412933,2023-08-31 19:42:12.533202,2023-08-31 19:42:17.635422,0 days 00:00:05.102220,Tanh,Leaky,,,,10,14,21.0,,,,0.004339757142822313,2,60,0.7956645808591716,4.5598710151746984e-05,COMPLETE
66,0.17634981870651245,2023-08-31 19:42:17.635784,2023-08-31 19:42:23.585061,0 days 00:00:05.949277,Tanh,Leaky,Sigmoid,,,10,9,23.0,9.0,,,0.006898136433690082,3,60,0.7536622299239495,2.2617129968978993e-05,COMPLETE
67,0.18795892596244812,2023-08-31 19:42:23.585320,2023-08-31 19:42:27.916810,0 days 00:00:04.331490,Tanh,Leaky,,,,10,12,6.0,,,,0.016915345724238733,2,60,0.681482852403766,3.175487263296392e-05,COMPLETE
68,0.17888875305652618,2023-08-31 19:42:27.917085,2023-08-31 19:42:29.620255,0 days 00:00:01.703170,ReLU,Leaky,,,,16,14,19.0,,,,0.0026027775204405038,2,40,0.5998370974012612,5.760236120441633e-05,COMPLETE
69,0.3184388279914856,2023-08-31 19:42:29.620512,2023-08-31 19:42:34.018167,0 days 00:00:04.397655,Sigmoid,,,,,12,6,,,,,0.010073638441433413,1,100,0.646643273642835,1.3463560412080328e-05,COMPLETE
70,0.18648134171962738,2023-08-31 19:42:34.018423,2023-08-31 19:42:45.374716,0 days 00:00:11.356293,Tanh,Leaky,,,,4,11,22.0,,,,0.005357697850190687,2,60,0.7415478844749075,1.902520031869744e-05,COMPLETE
71,0.18824857473373413,2023-08-31 19:42:45.374975,2023-08-31 19:42:51.644050,0 days 00:00:06.269075,Leaky,Leaky,,,,8,20,24.0,,,,0.0035012994404353976,2,60,0.7949336634508629,1.1996401329519312e-05,COMPLETE
72,0.2355625182390213,2023-08-31 19:42:51.644311,2023-08-31 19:42:57.154771,0 days 00:00:05.510460,Leaky,Leaky,,,,8,16,23.0,,,,0.007414371422565036,2,60,0.7024205356983766,2.3905927431264275e-05,COMPLETE
73,0.1502263844013214,2023-08-31 19:42:57.155043,2023-08-31 19:43:03.176735,0 days 00:00:06.021692,Leaky,Leaky,,,,8,23,24.0,,,,0.005266000275205989,2,60,0.7599379823561245,3.755814330320058e-05,COMPLETE
74,0.14847366511821747,2023-08-31 19:43:03.176994,2023-08-31 19:43:09.138446,0 days 00:00:05.961452,Leaky,Leaky,,,,8,23,24.0,,,,0.0021408323806829574,2,60,0.7499862465234498,3.4303842313364294e-05,COMPLETE
75,0.2198348045349121,2023-08-31 19:43:09.138862,2023-08-31 19:43:15.092926,0 days 00:00:05.954064,Leaky,Leaky,,,,8,23,22.0,,,,0.0018690017419874805,2,60,0.7030113830928525,3.370571045041985e-05,COMPLETE
76,0.2594456672668457,2023-08-31 19:43:15.093189,2023-08-31 19:43:24.981609,0 days 00:00:09.888420,Leaky,Sigmoid,Sigmoid,Tanh,Tanh,8,23,20.0,22.0,10.0,18.0,0.001425127755769298,5,60,0.6505454245537573,4.2461714917556096e-05,COMPLETE
77,0.2170148491859436,2023-08-31 19:43:24.981898,2023-08-31 19:43:29.921622,0 days 00:00:04.939724,Leaky,Leaky,,,,8,22,23.0,,,,0.00524751102843475,2,60,0.5991833969643748,5.20151693923838e-05,COMPLETE
78,0.19196639955043793,2023-08-31 19:43:29.921887,2023-08-31 19:43:35.688609,0 days 00:00:05.766722,Leaky,Tanh,Leaky,,,8,24,21.0,16.0,,,0.011736747904291134,3,60,0.5480424705454893,8.044720455097236e-05,COMPLETE
