number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
65,0.20308932662010193,2023-08-24 11:57:38.274570,2023-08-24 11:57:42.874475,0 days 00:00:04.599905,ReLU,ReLU,Sigmoid,,,2,14,17.0,17.0,,,0.00716117084855172,3,100,0.6296623479255351,0.00012105865487027132,COMPLETE
66,0.24034161865711212,2023-08-24 11:57:42.874741,2023-08-24 11:57:46.815293,0 days 00:00:03.940552,ReLU,ReLU,Sigmoid,,,2,14,19.0,17.0,,,0.007213657962642198,3,100,0.5445335729505582,8.622457742453141e-05,COMPLETE
67,0.24223385751247406,2023-08-24 11:57:46.815558,2023-08-24 11:57:51.974660,0 days 00:00:05.159102,ReLU,ReLU,Sigmoid,ReLU,,2,11,17.0,15.0,17.0,,0.003709487222763675,4,100,0.6232771875003156,2.981960515083088e-05,COMPLETE
68,0.3792135715484619,2023-08-24 11:57:51.974947,2023-08-24 11:57:54.136794,0 days 00:00:02.161847,ReLU,ReLU,Sigmoid,,,2,15,20.0,18.0,,,0.005323348275243968,3,60,0.49511825524678815,0.0019383224846802577,COMPLETE
69,0.43075576424598694,2023-08-24 11:57:54.137056,2023-08-24 11:57:58.695682,0 days 00:00:04.558626,Sigmoid,ReLU,Sigmoid,,,2,19,22.0,21.0,,,0.0024196420735846,3,100,0.6345167039797813,0.0033285519497694774,COMPLETE
70,0.23248699307441711,2023-08-24 11:57:58.695947,2023-08-24 11:58:03.193406,0 days 00:00:04.497459,ReLU,ReLU,Sigmoid,Tanh,,2,9,16.0,15.0,12.0,,0.003381162045692133,4,80,0.6819987620862435,0.00013349070321849954,COMPLETE
71,0.2262466996908188,2023-08-24 11:58:03.193680,2023-08-24 11:58:08.649764,0 days 00:00:05.456084,ReLU,ReLU,Sigmoid,,,2,17,19.0,12.0,,,0.000988294252727191,3,100,0.7517590260639995,0.00024161374004371447,COMPLETE
72,0.22871573269367218,2023-08-24 11:58:08.650025,2023-08-24 11:58:10.256016,0 days 00:00:01.605991,ReLU,ReLU,Sigmoid,Leaky,,8,12,18.0,14.0,22.0,,0.0015582834603336906,4,100,0.721412752507766,0.00017647068601010814,COMPLETE
73,0.22254279255867004,2023-08-24 11:58:10.256297,2023-08-24 11:58:11.468575,0 days 00:00:01.212278,ReLU,Sigmoid,ReLU,ReLU,Sigmoid,12,13,20.0,20.0,24.0,19.0,0.013475538095934056,5,100,0.6970291813284928,0.00047646281993391447,COMPLETE
74,0.2859894931316376,2023-08-24 11:58:11.468857,2023-08-24 11:58:11.922565,0 days 00:00:00.453708,ReLU,ReLU,Sigmoid,,,30,14,17.0,16.0,,,0.002405206396837583,3,100,0.5967050884036268,0.0011366850944605838,COMPLETE
