number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
99,0.18237444758415222,2023-08-31 23:31:37.910472,2023-08-31 23:31:52.792162,0 days 00:00:14.881690,Tanh,ReLU,Sigmoid,Sigmoid,,12,12,24.0,18.0,24.0,,0.0032501576513872463,4,100,0.7991465968734326,0.00012104718220407722,COMPLETE
100,0.19844795763492584,2023-08-31 23:31:52.792450,2023-08-31 23:32:28.378963,0 days 00:00:35.586513,Tanh,ReLU,Sigmoid,Sigmoid,,4,13,23.0,15.0,23.0,,0.001404477857755163,4,100,0.6959499534950521,4.082008204881311e-05,COMPLETE
101,0.17530350387096405,2023-08-31 23:32:28.379246,2023-08-31 23:33:07.588175,0 days 00:00:39.208929,Tanh,ReLU,Sigmoid,Sigmoid,,4,16,22.0,14.0,21.0,,0.0010478631108678867,4,100,0.7568488334380695,5.3253106188894436e-05,COMPLETE
102,0.1641446053981781,2023-08-31 23:33:07.588461,2023-08-31 23:33:46.794065,0 days 00:00:39.205604,Tanh,ReLU,Sigmoid,Sigmoid,,4,16,23.0,14.0,24.0,,0.0016184336910254297,4,100,0.7415189615317529,2.5425155938861915e-05,COMPLETE
103,0.1975741982460022,2023-08-31 23:33:46.794365,2023-08-31 23:34:25.772488,0 days 00:00:38.978123,Tanh,ReLU,Sigmoid,Sigmoid,,4,18,23.0,13.0,24.0,,0.002409659858433344,4,100,0.7312937615617666,3.586053815368022e-05,COMPLETE
104,0.17816239595413208,2023-08-31 23:34:25.772779,2023-08-31 23:35:01.996811,0 days 00:00:36.224032,Tanh,ReLU,Sigmoid,Sigmoid,,4,14,24.0,16.0,23.0,,0.0016251014735530111,4,100,0.7033316451112178,7.611807281560648e-05,COMPLETE
105,0.15111000835895538,2023-08-31 23:35:01.997101,2023-08-31 23:35:41.750322,0 days 00:00:39.753221,Tanh,ReLU,Sigmoid,Sigmoid,,4,17,23.0,14.0,5.0,,0.003428341768459049,4,100,0.7690329375831688,2.714055854746856e-05,COMPLETE
106,0.18676266074180603,2023-08-31 23:35:41.750783,2023-08-31 23:36:57.234118,0 days 00:01:15.483335,Tanh,ReLU,Sigmoid,Leaky,Sigmoid,2,19,23.0,12.0,4.0,15.0,0.003606835405844674,5,100,0.6557045577196767,2.6976028160909288e-05,COMPLETE
107,0.6294751167297363,2023-08-31 23:36:57.234412,2023-08-31 23:37:37.765567,0 days 00:00:40.531155,Tanh,ReLU,Sigmoid,Sigmoid,,4,15,22.0,14.0,1.0,,0.002020677062972234,4,100,0.7400460964017314,3.344051896114796e-05,COMPLETE
108,0.1720854640007019,2023-08-31 23:37:37.765858,2023-08-31 23:37:52.109926,0 days 00:00:14.344068,Tanh,ReLU,Sigmoid,Tanh,,4,12,22.0,13.0,21.0,,0.002799679473909059,4,40,0.6907556884177668,4.804421711833411e-05,COMPLETE
109,0.18417103588581085,2023-08-31 23:37:52.110219,2023-08-31 23:38:30.286739,0 days 00:00:38.176520,ReLU,ReLU,Sigmoid,Sigmoid,,4,13,23.0,11.0,6.0,,0.004076857983941935,4,100,0.7675520984048644,2.061956012985428e-05,COMPLETE
110,0.6243901252746582,2023-08-31 23:38:30.287024,2023-08-31 23:38:41.084894,0 days 00:00:10.797870,Tanh,Tanh,Sigmoid,Sigmoid,Sigmoid,16,16,6.0,15.0,7.0,1.0,0.002910106344556234,5,100,0.7349580198056573,1.7001415954567958e-05,COMPLETE
111,0.1895325928926468,2023-08-31 23:38:41.085187,2023-08-31 23:38:54.748816,0 days 00:00:13.663629,Tanh,ReLU,Sigmoid,Tanh,,4,12,22.0,13.0,21.0,,0.0025159928399048426,4,40,0.6950061019427228,4.372268473728071e-05,COMPLETE
112,0.17467822134494781,2023-08-31 23:38:54.749104,2023-08-31 23:39:08.124527,0 days 00:00:13.375423,Tanh,ReLU,Sigmoid,Tanh,,4,12,22.0,13.0,24.0,,0.003236677935497507,4,40,0.6564908785717622,4.918814008362988e-05,COMPLETE
113,0.18747414648532867,2023-08-31 23:39:08.124812,2023-08-31 23:39:24.432260,0 days 00:00:16.307448,Tanh,ReLU,Sigmoid,Tanh,,4,11,23.0,14.0,22.0,,0.0021509336308013403,4,40,0.7998560071976303,2.700259273722471e-05,COMPLETE
114,0.24001923203468323,2023-08-31 23:39:24.432545,2023-08-31 23:39:26.763792,0 days 00:00:02.331247,Tanh,ReLU,Sigmoid,Tanh,,30,14,21.0,12.0,24.0,,0.0013679846220414067,4,40,0.7184959889680584,3.688131960558771e-05,COMPLETE
115,0.20230358839035034,2023-08-31 23:39:26.764073,2023-08-31 23:39:34.286669,0 days 00:00:07.522596,Tanh,ReLU,Sigmoid,Sigmoid,,8,12,24.0,14.0,19.0,,0.004083513087489781,4,40,0.6807266817194525,2.0852061371036145e-05,COMPLETE
116,0.18835517764091492,2023-08-31 23:39:34.286960,2023-08-31 23:40:10.528905,0 days 00:00:36.241945,Tanh,ReLU,Sigmoid,Tanh,,4,15,22.0,13.0,10.0,,0.001781318355943747,4,100,0.7534304271569603,3.0630010432563474e-05,COMPLETE
117,0.17794634401798248,2023-08-31 23:40:10.529199,2023-08-31 23:40:43.688454,0 days 00:00:33.159255,Tanh,ReLU,Sigmoid,Sigmoid,Leaky,4,11,23.0,15.0,2.0,10.0,0.0027848364895526985,5,100,0.6347183051330878,1.5556572117224684e-05,COMPLETE
118,0.21906158328056335,2023-08-31 23:40:43.688762,2023-08-31 23:41:05.181619,0 days 00:00:21.492857,Tanh,ReLU,Tanh,Sigmoid,,4,17,20.0,12.0,21.0,,0.004724000991008603,4,60,0.7134163304940083,2.5338319890131874e-05,COMPLETE
119,0.15452493727207184,2023-08-31 23:41:05.181912,2023-08-31 23:41:45.001443,0 days 00:00:39.819531,Tanh,ReLU,Sigmoid,Sigmoid,,4,18,22.0,13.0,23.0,,0.001160268370218251,4,100,0.7706500113538775,6.063040251651702e-05,COMPLETE
120,0.21170543134212494,2023-08-31 23:41:45.001806,2023-08-31 23:42:29.777612,0 days 00:00:44.775806,ReLU,Tanh,Sigmoid,Sigmoid,Tanh,4,18,21.0,20.0,23.0,4.0,0.0007459128952084889,5,100,0.7625942320756965,6.353630833171332e-05,COMPLETE
121,0.16568058729171753,2023-08-31 23:42:29.777915,2023-08-31 23:43:08.643781,0 days 00:00:38.865866,Tanh,ReLU,Sigmoid,Sigmoid,,4,17,22.0,13.0,24.0,,0.0011450078747159546,4,100,0.7369183926819035,4.896802313903171e-05,COMPLETE
122,0.17488914728164673,2023-08-31 23:43:08.644277,2023-08-31 23:43:50.450570,0 days 00:00:41.806293,Tanh,ReLU,Sigmoid,Sigmoid,,4,20,23.0,14.0,24.0,,0.0011233601096142544,4,100,0.7979959448029861,4.144159054716653e-05,COMPLETE
123,0.1764279156923294,2023-08-31 23:43:50.450864,2023-08-31 23:44:29.503319,0 days 00:00:39.052455,Tanh,ReLU,Sigmoid,Sigmoid,,4,18,22.0,11.0,23.0,,0.0013913190711531606,4,100,0.7485464050790896,5.586966484011712e-05,COMPLETE
124,0.16074632108211517,2023-08-31 23:44:29.503605,2023-08-31 23:45:05.832019,0 days 00:00:36.328414,Tanh,ReLU,Sigmoid,Sigmoid,,4,17,24.0,13.0,24.0,,0.0020076481912400437,4,100,0.729865649279278,3.4106920001658834e-05,COMPLETE
125,0.1615140736103058,2023-08-31 23:45:05.832320,2023-08-31 23:45:34.601285,0 days 00:00:28.768965,Tanh,ReLU,Sigmoid,Sigmoid,,4,17,24.0,13.0,22.0,,0.0009179536706774358,4,100,0.6601899186409994,3.1590409688200866e-05,COMPLETE
126,0.19165273010730743,2023-08-31 23:45:34.601586,2023-08-31 23:45:46.572734,0 days 00:00:11.971148,Tanh,ReLU,Sigmoid,Leaky,,12,17,24.0,13.0,22.0,,0.000990573025738395,4,100,0.6532814934997991,3.340901785345791e-05,COMPLETE
127,0.20986683666706085,2023-08-31 23:45:46.573025,2023-08-31 23:46:24.584098,0 days 00:00:38.011073,Tanh,ReLU,Sigmoid,Sigmoid,,4,16,24.0,12.0,23.0,,0.0008773136001425187,4,100,0.723944311348192,2.6177648254645944e-05,COMPLETE
128,0.21429067850112915,2023-08-31 23:46:24.584391,2023-08-31 23:46:59.926540,0 days 00:00:35.342149,Tanh,ReLU,Sigmoid,Sigmoid,,4,19,21.0,11.0,24.0,,0.000601522577584436,4,100,0.6713842429955142,1.9488551059608017e-05,COMPLETE
129,0.1822587251663208,2023-08-31 23:46:59.926840,2023-08-31 23:48:12.424757,0 days 00:01:12.497917,Tanh,ReLU,Sigmoid,Sigmoid,,2,18,22.0,13.0,22.0,,0.0015024998129444691,4,100,0.7081149473933336,2.2279385279398593e-05,COMPLETE
130,0.19039393961429596,2023-08-31 23:48:12.425047,2023-08-31 23:48:42.895933,0 days 00:00:30.470886,Tanh,ReLU,Sigmoid,Sigmoid,,4,17,24.0,14.0,9.0,,0.0011630153584317171,4,100,0.6174318705885892,2.9341092735750034e-05,COMPLETE
131,0.18672943115234375,2023-08-31 23:48:42.896233,2023-08-31 23:49:21.318700,0 days 00:00:38.422467,Tanh,Leaky,Sigmoid,Sigmoid,,4,17,23.0,15.0,14.0,,0.000852909876680941,4,100,0.741647549785063,3.518371028134903e-05,COMPLETE
132,0.15794207155704498,2023-08-31 23:49:21.318990,2023-08-31 23:49:59.935824,0 days 00:00:38.616834,Tanh,Leaky,Tanh,Sigmoid,,4,18,23.0,13.0,24.0,,0.0012845679877381095,4,100,0.772022257659923,8.348695877428621e-05,COMPLETE
133,0.18167002499103546,2023-08-31 23:49:59.936124,2023-08-31 23:50:34.739783,0 days 00:00:34.803659,Tanh,ReLU,Tanh,Sigmoid,,4,19,22.0,13.0,24.0,,0.0013179293742006752,4,100,0.6776906287803772,7.776810180845814e-05,COMPLETE
134,0.16962575912475586,2023-08-31 23:50:34.740069,2023-08-31 23:51:16.105303,0 days 00:00:41.365234,Tanh,Leaky,Tanh,Sigmoid,,4,18,23.0,12.0,23.0,,0.0017329869574260542,4,100,0.799733878682518,6.190368648968702e-05,COMPLETE
135,0.16879405081272125,2023-08-31 23:51:16.105605,2023-08-31 23:51:54.303617,0 days 00:00:38.198012,Tanh,ReLU,Tanh,Sigmoid,,4,16,24.0,13.0,24.0,,0.002198785688673467,4,100,0.7304936078803411,4.956934073607645e-05,COMPLETE
136,0.15341785550117493,2023-08-31 23:51:54.303914,2023-08-31 23:52:33.072540,0 days 00:00:38.768626,Tanh,ReLU,Tanh,Sigmoid,,4,21,24.0,13.0,24.0,,0.0020120645973034355,4,100,0.7397429859730746,4.822611433962159e-05,COMPLETE
137,0.5420311689376831,2023-08-31 23:52:33.072834,2023-08-31 23:53:14.494152,0 days 00:00:41.421318,Tanh,ReLU,Tanh,Sigmoid,,4,1,24.0,12.0,23.0,,0.002270126088095706,4,100,0.7682227084387202,9.450552311544266e-05,COMPLETE
138,0.19302833080291748,2023-08-31 23:53:14.494460,2023-08-31 23:53:19.517396,0 days 00:00:05.022936,Tanh,ReLU,Tanh,Sigmoid,,30,21,23.0,14.0,24.0,,0.00169887246234427,4,100,0.6519031271074683,0.00016083172865417428,COMPLETE
139,0.17725084722042084,2023-08-31 23:53:19.517686,2023-08-31 23:53:28.776139,0 days 00:00:09.258453,Tanh,ReLU,Tanh,Sigmoid,,16,24,24.0,12.0,23.0,,0.003397819490769529,4,100,0.6957337849152303,1.5199527885422982e-05,COMPLETE
140,0.18270906805992126,2023-08-31 23:53:28.776434,2023-08-31 23:53:49.307786,0 days 00:00:20.531352,Tanh,ReLU,Tanh,Sigmoid,,8,18,23.0,15.0,24.0,,0.0010459449155689683,4,100,0.7443392845601832,3.8054866390115926e-05,COMPLETE
141,0.1462862640619278,2023-08-31 23:53:49.308083,2023-08-31 23:54:27.285178,0 days 00:00:37.977095,Tanh,ReLU,Tanh,Sigmoid,,4,22,24.0,13.0,24.0,,0.0020655267161282494,4,100,0.7311312076032604,4.676879133946543e-05,COMPLETE
142,0.16733919084072113,2023-08-31 23:54:27.285468,2023-08-31 23:55:05.074753,0 days 00:00:37.789285,Tanh,ReLU,Tanh,Sigmoid,,4,22,24.0,13.0,24.0,,0.0025571311301483815,4,100,0.7663417493648105,5.37331070922514e-05,COMPLETE
143,0.15911193192005157,2023-08-31 23:55:05.075052,2023-08-31 23:55:42.594918,0 days 00:00:37.519866,Tanh,ReLU,Tanh,Sigmoid,,4,22,24.0,13.0,23.0,,0.0025245014900906223,4,100,0.76448853028556,7.523365172079874e-05,COMPLETE
144,0.18216511607170105,2023-08-31 23:55:42.595222,2023-08-31 23:56:19.076268,0 days 00:00:36.481046,Tanh,ReLU,Tanh,Sigmoid,,4,23,24.0,13.0,23.0,,0.0029398437151440253,4,100,0.7319744995705358,8.371848381737462e-05,COMPLETE
145,0.17970964312553406,2023-08-31 23:56:19.076567,2023-08-31 23:56:54.579173,0 days 00:00:35.502606,Tanh,ReLU,Tanh,Sigmoid,,4,22,24.0,11.0,24.0,,0.002223500716501785,4,100,0.6871945239269032,5.978348565040912e-05,COMPLETE
146,0.15654101967811584,2023-08-31 23:56:54.579475,2023-08-31 23:57:26.385454,0 days 00:00:31.805979,Tanh,ReLU,Tanh,Sigmoid,,4,22,24.0,13.0,22.0,,0.003598172694761822,4,100,0.6380271580628423,0.0001091926186544061,COMPLETE
147,0.18046535551548004,2023-08-31 23:57:26.385777,2023-08-31 23:57:59.812959,0 days 00:00:33.427182,Tanh,ReLU,Tanh,Sigmoid,,4,21,23.0,12.0,22.0,,0.00374788806363561,4,100,0.6320326469598957,0.00025889211725587134,COMPLETE
148,0.17207998037338257,2023-08-31 23:57:59.813257,2023-08-31 23:58:31.401395,0 days 00:00:31.588138,Tanh,ReLU,Tanh,Sigmoid,,4,23,24.0,14.0,22.0,,0.0019678940770820664,4,100,0.6016694978352081,0.00010086740338137413,COMPLETE
149,0.18193766474723816,2023-08-31 23:58:31.401703,2023-08-31 23:59:05.636396,0 days 00:00:34.234693,Tanh,ReLU,Tanh,Leaky,,4,23,23.0,3.0,23.0,,0.004401432073443056,4,100,0.6496367395884924,7.001353338643785e-05,COMPLETE
150,0.21361029148101807,2023-08-31 23:59:05.636722,2023-08-31 23:59:16.441854,0 days 00:00:10.805132,Tanh,ReLU,Tanh,Sigmoid,,4,21,11.0,10.0,21.0,,0.003069300930445496,4,60,0.348183106612451,0.00011662161578839153,COMPLETE
151,0.17753030359745026,2023-08-31 23:59:16.442150,2023-08-31 23:59:50.283853,0 days 00:00:33.841703,Tanh,ReLU,Tanh,Sigmoid,,4,22,24.0,13.0,24.0,,0.0024429947348090304,4,100,0.7682706816322807,7.889482137401671e-05,COMPLETE
152,0.16696129739284515,2023-08-31 23:59:50.284174,2023-09-01 00:00:20.435293,0 days 00:00:30.151119,Tanh,ReLU,Tanh,Sigmoid,,4,20,24.0,13.0,23.0,,0.0025319725188119395,4,100,0.7001547975937007,5.1825724663923004e-05,COMPLETE
153,0.1752285361289978,2023-09-01 00:00:20.435585,2023-09-01 00:00:50.840568,0 days 00:00:30.404983,Tanh,ReLU,Tanh,Sigmoid,,4,20,24.0,14.0,23.0,,0.001814910788115402,4,100,0.7077321069335256,5.045359933527897e-05,COMPLETE
154,0.16979238390922546,2023-09-01 00:00:50.840889,2023-09-01 00:01:19.990714,0 days 00:00:29.149825,Tanh,ReLU,Tanh,ReLU,,4,20,23.0,12.0,22.0,,0.0035376849014576058,4,100,0.6775764334639126,6.937186266973466e-05,COMPLETE
155,0.21907781064510345,2023-09-01 00:01:19.991008,2023-09-01 00:01:39.740963,0 days 00:00:19.749955,Tanh,ReLU,Tanh,Sigmoid,,4,21,24.0,13.0,4.0,,0.005055687007329655,4,100,0.4611555695427854,4.623893264084526e-05,COMPLETE
156,0.20117950439453125,2023-09-01 00:01:39.741262,2023-09-01 00:02:10.958774,0 days 00:00:31.217512,Tanh,ReLU,Tanh,Sigmoid,,4,23,23.0,13.0,23.0,,0.002008505879504299,4,100,0.7262072405969792,0.00010941515845894323,COMPLETE
157,0.14732199907302856,2023-09-01 00:02:10.959065,2023-09-01 00:02:39.719153,0 days 00:00:28.760088,Tanh,ReLU,Tanh,Sigmoid,,4,21,22.0,14.0,24.0,,0.0025421986192563977,4,100,0.6667750944140354,7.976816272727873e-05,COMPLETE
158,0.17482924461364746,2023-09-01 00:02:39.719459,2023-09-01 00:03:05.787580,0 days 00:00:26.068121,ReLU,ReLU,Tanh,Sigmoid,,4,21,22.0,15.0,24.0,,0.0015177046191122508,4,100,0.6025623009338487,0.00015664213430777624,COMPLETE
159,0.19871357083320618,2023-09-01 00:03:05.787871,2023-09-01 00:03:14.057835,0 days 00:00:08.269964,Tanh,Tanh,Sigmoid,Sigmoid,,12,23,22.0,14.0,24.0,,0.0012135449183514248,4,100,0.5538022755129477,8.633478483515935e-05,COMPLETE
160,0.18591919541358948,2023-09-01 00:03:14.058138,2023-09-01 00:03:42.949838,0 days 00:00:28.891700,Tanh,ReLU,Tanh,Sigmoid,,4,22,23.0,14.0,20.0,,0.0030369227226441265,4,100,0.6693336097255235,0.00013288178257972208,COMPLETE
161,0.1771458089351654,2023-09-01 00:03:42.950138,2023-09-01 00:04:13.394082,0 days 00:00:30.443944,Tanh,ReLU,Tanh,Sigmoid,,4,20,24.0,12.0,23.0,,0.0023489391340806636,4,100,0.7042150112073056,6.280023382534038e-05,COMPLETE
162,0.15349611639976501,2023-09-01 00:04:13.394380,2023-09-01 00:04:45.459981,0 days 00:00:32.065601,Tanh,ReLU,Tanh,Sigmoid,,4,22,23.0,13.0,23.0,,0.0028586318066831443,4,100,0.7457069613082229,8.572309630675304e-05,COMPLETE
163,0.18890893459320068,2023-09-01 00:04:45.460284,2023-09-01 00:05:17.376133,0 days 00:00:31.915849,Tanh,ReLU,Tanh,Sigmoid,,4,22,22.0,14.0,22.0,,0.00396746096776068,4,100,0.7443064923262144,9.409962726108764e-05,COMPLETE
164,0.1483512669801712,2023-09-01 00:05:17.376447,2023-09-01 00:05:50.402155,0 days 00:00:33.025708,Tanh,ReLU,Tanh,ReLU,,4,22,23.0,13.0,24.0,,0.0019217278848646993,4,100,0.7707344884433535,0.00011106500910036707,COMPLETE
165,0.1437031626701355,2023-09-01 00:05:50.402456,2023-09-01 00:06:23.674332,0 days 00:00:33.271876,Tanh,ReLU,Tanh,ReLU,,4,22,23.0,15.0,23.0,,0.0019757269054808033,4,100,0.7754297914961923,0.00011404814468412939,COMPLETE
166,0.17736639082431793,2023-09-01 00:06:23.674616,2023-09-01 00:06:56.842617,0 days 00:00:33.168001,Tanh,ReLU,Tanh,ReLU,,4,24,23.0,15.0,23.0,,0.0030546005118331165,4,100,0.771337957640455,0.00013517892286820854,COMPLETE
167,0.21644346415996552,2023-09-01 00:06:56.842921,2023-09-01 00:07:50.422188,0 days 00:00:53.579267,Sigmoid,ReLU,Tanh,ReLU,,2,22,23.0,11.0,22.0,,0.003576415280370978,4,100,0.6325820812528062,0.00011274896908078876,COMPLETE
168,0.16701391339302063,2023-09-01 00:07:50.422495,2023-09-01 00:08:24.795974,0 days 00:00:34.373479,Tanh,ReLU,Tanh,ReLU,,4,21,24.0,15.0,23.0,,0.001832341729316728,4,100,0.7993020934370529,8.600166423484526e-05,COMPLETE
169,0.17518022656440735,2023-09-01 00:08:24.796269,2023-09-01 00:08:52.105392,0 days 00:00:27.309123,Tanh,ReLU,Tanh,,,4,22,14.0,12.0,,,0.002556928844495756,3,100,0.723229148537854,0.00011581381238751403,COMPLETE
170,0.2405993789434433,2023-09-01 00:08:52.105680,2023-09-01 00:09:05.927223,0 days 00:00:13.821543,Tanh,,,,,4,23,,,,,0.005115959232661591,1,100,0.5255532234791752,0.00020183759873674154,COMPLETE
171,0.17401807010173798,2023-09-01 00:09:05.927500,2023-09-01 00:09:38.740816,0 days 00:00:32.813316,Tanh,ReLU,Tanh,ReLU,,4,21,23.0,14.0,24.0,,0.0020794873687897545,4,100,0.7636634502190195,0.0001605363941598061,COMPLETE
172,0.16726061701774597,2023-09-01 00:09:38.741110,2023-09-01 00:10:11.103794,0 days 00:00:32.362684,Tanh,ReLU,Tanh,ReLU,,4,22,23.0,14.0,24.0,,0.0015641768634571454,4,100,0.7510079220501373,7.79162140323491e-05,COMPLETE
173,0.2181294560432434,2023-09-01 00:10:11.104099,2023-09-01 00:10:21.534148,0 days 00:00:10.430049,Tanh,ReLU,Tanh,ReLU,,4,22,23.0,13.0,23.0,,0.0019713772178707447,4,100,0.24100231137878614,3.264773224907525e-05,COMPLETE
174,0.16315902769565582,2023-09-01 00:10:21.534477,2023-09-01 00:10:54.935573,0 days 00:00:33.401096,Tanh,ReLU,Tanh,ReLU,,4,19,22.0,13.0,24.0,,0.0028244276610581496,4,100,0.7745494831042945,0.0001073589685283631,COMPLETE
175,0.15974871814250946,2023-09-01 00:10:54.935872,2023-09-01 00:11:24.066193,0 days 00:00:29.130321,Tanh,ReLU,Tanh,ReLU,,4,19,22.0,13.0,22.0,,0.0026907876949509545,4,100,0.6750259750960929,9.849145749865463e-05,COMPLETE
176,0.16374392807483673,2023-09-01 00:11:24.066506,2023-09-01 00:11:52.922919,0 days 00:00:28.856413,Tanh,ReLU,Tanh,ReLU,,4,19,22.0,12.0,22.0,,0.002752767785132529,4,100,0.6725406260268438,9.846376403480178e-05,COMPLETE
177,0.18348848819732666,2023-09-01 00:11:52.923225,2023-09-01 00:12:00.522434,0 days 00:00:07.599209,Tanh,ReLU,Tanh,ReLU,,16,19,22.0,12.0,21.0,,0.004205303391902271,4,100,0.6657419906091647,9.800624254510349e-05,COMPLETE
178,0.17601551115512848,2023-09-01 00:12:00.522759,2023-09-01 00:12:29.978774,0 days 00:00:29.456015,Tanh,ReLU,Tanh,ReLU,,4,19,21.0,11.0,22.0,,0.0027288745887929368,4,100,0.6862817000172838,0.00012596003171803054,COMPLETE
179,0.1785556972026825,2023-09-01 00:12:29.979095,2023-09-01 00:12:32.312851,0 days 00:00:02.333756,Tanh,ReLU,Tanh,ReLU,,30,18,22.0,13.0,21.0,,0.0034152550820872284,4,60,0.5826193731944198,0.0001490694445399988,COMPLETE
180,0.1631762832403183,2023-09-01 00:12:32.313158,2023-09-01 00:12:59.834248,0 days 00:00:27.521090,Tanh,ReLU,Tanh,ReLU,,4,20,24.0,13.0,22.0,,0.0028208083997380375,4,100,0.6376596273620194,0.00010774248815458271,COMPLETE
181,0.162469282746315,2023-09-01 00:12:59.834564,2023-09-01 00:13:27.105763,0 days 00:00:27.271199,Tanh,ReLU,Tanh,ReLU,,4,20,24.0,13.0,22.0,,0.0028160988070104974,4,100,0.6299393508904823,0.00010395490892937868,COMPLETE
182,0.17476683855056763,2023-09-01 00:13:27.106066,2023-09-01 00:13:53.209135,0 days 00:00:26.103069,Tanh,ReLU,Tanh,ReLU,,4,21,24.0,13.0,23.0,,0.0031829511627121283,4,100,0.6056034161348306,7.508288445690363e-05,COMPLETE
183,0.1724412888288498,2023-09-01 00:13:53.209462,2023-09-01 00:14:20.641859,0 days 00:00:27.432397,Tanh,ReLU,Tanh,ReLU,,4,20,24.0,13.0,20.0,,0.0043827084027015725,4,100,0.6354433859877812,0.00010820633484877582,COMPLETE
184,0.15620768070220947,2023-09-01 00:14:20.642188,2023-09-01 00:14:36.322436,0 days 00:00:15.680248,Tanh,ReLU,Tanh,ReLU,,8,20,16.0,12.0,22.0,,0.0024549438344466765,4,100,0.7146650541831338,0.00019171197185689944,COMPLETE
185,0.18242007493972778,2023-09-01 00:14:36.322737,2023-09-01 00:14:51.995871,0 days 00:00:15.673134,Tanh,ReLU,Tanh,ReLU,,8,21,15.0,12.0,23.0,,0.0023053004973712125,4,100,0.7133360648416579,0.00013725553675466445,COMPLETE
186,0.14359953999519348,2023-09-01 00:14:51.996199,2023-09-01 00:15:09.278892,0 days 00:00:17.282693,Tanh,ReLU,Tanh,ReLU,,8,19,16.0,12.0,24.0,,0.005623096187136881,4,100,0.7792589267912354,8.212130381227789e-05,COMPLETE
187,0.20301899313926697,2023-09-01 00:15:09.279203,2023-09-01 00:15:22.270290,0 days 00:00:12.991087,Tanh,Sigmoid,Tanh,ReLU,,8,20,16.0,12.0,23.0,,0.005467343083276308,4,80,0.7369323781056454,0.00018425415649376466,COMPLETE
188,0.17141355574131012,2023-09-01 00:15:22.270625,2023-09-01 00:15:39.824193,0 days 00:00:17.553568,Tanh,ReLU,Tanh,ReLU,,8,18,16.0,11.0,22.0,,0.002295062864145126,4,100,0.7958176989781054,8.866812614337596e-05,COMPLETE
189,0.1723705381155014,2023-09-01 00:15:39.824525,2023-09-01 00:15:55.291479,0 days 00:00:15.466954,Tanh,ReLU,Tanh,Leaky,,8,21,17.0,12.0,21.0,,0.005875371192758038,4,100,0.6998314933352977,7.306427313399383e-05,COMPLETE
190,0.1949918121099472,2023-09-01 00:15:55.291808,2023-09-01 00:16:04.421469,0 days 00:00:09.129661,Tanh,ReLU,Tanh,ReLU,,8,23,14.0,13.0,24.0,,0.007621988163100087,4,100,0.415539879429637,6.856555925670486e-05,COMPLETE
191,0.17504969239234924,2023-09-01 00:16:04.421812,2023-09-01 00:16:21.368607,0 days 00:00:16.946795,Tanh,ReLU,Tanh,ReLU,,8,19,13.0,13.0,24.0,,0.0034773134790732456,4,100,0.7696629568049834,0.00013085905241465545,COMPLETE
192,0.16932234168052673,2023-09-01 00:16:21.368912,2023-09-01 00:16:38.413060,0 days 00:00:17.044148,Tanh,ReLU,Tanh,ReLU,,8,19,23.0,14.0,24.0,,0.0038800094377243383,4,100,0.7721691581066193,8.742279510763142e-05,COMPLETE
193,0.16185173392295837,2023-09-01 00:16:38.413367,2023-09-01 00:16:54.666786,0 days 00:00:16.253419,Tanh,ReLU,Tanh,ReLU,,8,20,24.0,13.0,23.0,,0.0025065544753743664,4,100,0.7377000796674734,0.00024032918912043216,COMPLETE
194,0.17668575048446655,2023-09-01 00:16:54.667090,2023-09-01 00:17:10.890580,0 days 00:00:16.223490,Tanh,ReLU,Tanh,ReLU,,8,20,24.0,12.0,23.0,,0.001789944534713061,4,100,0.7341769558406778,0.0002904717344865692,COMPLETE
195,0.16052190959453583,2023-09-01 00:17:10.890906,2023-09-01 00:17:26.697422,0 days 00:00:15.806516,Tanh,ReLU,Tanh,ReLU,,8,21,24.0,13.0,23.0,,0.002355603495173455,4,100,0.7129031503293585,0.00018574222748943302,COMPLETE
196,0.1817851960659027,2023-09-01 00:17:26.697752,2023-09-01 00:17:42.416875,0 days 00:00:15.719123,ReLU,ReLU,Tanh,Sigmoid,,8,22,15.0,14.0,23.0,,0.0013797922166192337,4,100,0.7160121058285029,0.00023916599570862124,COMPLETE
197,0.17920710146427155,2023-09-01 00:17:42.417178,2023-09-01 00:17:58.811555,0 days 00:00:16.394377,Tanh,Tanh,ReLU,Sigmoid,,8,21,18.0,12.0,23.0,,0.0022838814879580097,4,100,0.7449941914960713,0.0003449429517738457,COMPLETE
198,0.15727518498897552,2023-09-01 00:17:58.811855,2023-09-01 00:18:16.461670,0 days 00:00:17.649815,Tanh,ReLU,Tanh,Sigmoid,,8,21,24.0,13.0,24.0,,0.001812846001599427,4,100,0.7996588169458642,0.00021225851140190856,COMPLETE
199,0.16141609847545624,2023-09-01 00:18:16.461973,2023-09-01 00:18:33.598066,0 days 00:00:17.136093,Tanh,ReLU,Tanh,ReLU,,8,22,24.0,11.0,23.0,,0.006425974451237814,4,100,0.7799932519135904,0.00018740033216642195,COMPLETE
