number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
23,0.21181416511535645,2023-09-01 00:12:51.315766,2023-09-01 00:12:53.514334,0 days 00:00:02.198568,Sigmoid,Tanh,Leaky,,,16,10,23.0,19.0,,,0.09561771123298761,3,100,0.24556901046279456,1.2070092757571777e-05,COMPLETE
24,0.2121933251619339,2023-09-01 00:12:53.514591,2023-09-01 00:12:56.321866,0 days 00:00:02.807275,Sigmoid,Tanh,Leaky,,,16,9,24.0,19.0,,,0.09988673391811372,3,100,0.3171949402954156,1.314264212798587e-05,COMPLETE
25,0.2126801759004593,2023-09-01 00:12:56.322134,2023-09-01 00:12:58.869110,0 days 00:00:02.546976,Sigmoid,ReLU,Leaky,,,16,13,20.0,10.0,,,0.04851845175652706,3,100,0.26891376995037786,2.7650553701456126e-05,COMPLETE
26,0.2228793203830719,2023-09-01 00:12:58.869400,2023-09-01 00:13:01.921289,0 days 00:00:03.051889,Sigmoid,Leaky,Leaky,Leaky,,8,11,24.0,19.0,1.0,,0.019332199836980143,4,100,0.15616440925216196,2.9131833857156005e-05,COMPLETE
27,0.2062090039253235,2023-09-01 00:13:01.921587,2023-09-01 00:13:04.950538,0 days 00:00:03.028951,Sigmoid,Tanh,Leaky,,,10,14,20.0,10.0,,,0.0496632262098672,3,100,0.2245208158403058,6.181789232725761e-05,COMPLETE
28,0.1984373927116394,2023-09-01 00:13:04.950803,2023-09-01 00:13:07.179014,0 days 00:00:02.228211,Sigmoid,Tanh,,,,10,14,20.0,,,,0.028961091253447754,2,100,0.20464403100396952,6.952967846756745e-05,COMPLETE
29,0.23981881141662598,2023-09-01 00:13:07.179269,2023-09-01 00:13:07.879856,0 days 00:00:00.700587,Leaky,,,,,10,19,,,,,0.013571880751353745,1,40,0.20250790820019385,0.0001881115719716788,COMPLETE
30,0.21348482370376587,2023-09-01 00:13:07.880114,2023-09-01 00:13:19.718429,0 days 00:00:11.838315,Sigmoid,,,,,2,14,,,,,0.0274345126295576,1,100,0.3163612428816549,5.4565025997575156e-05,COMPLETE
31,0.21929757297039032,2023-09-01 00:13:19.718677,2023-09-01 00:13:22.108981,0 days 00:00:02.390304,Sigmoid,Tanh,,,,10,14,20.0,,,,0.04493085161951848,2,100,0.21728807578371448,6.769708293114334e-05,COMPLETE
32,0.24215811491012573,2023-09-01 00:13:22.109235,2023-09-01 00:13:23.914837,0 days 00:00:01.805602,Sigmoid,Tanh,,,,10,12,18.0,,,,0.04951914525191226,2,100,0.16420252613192912,0.00013094348922354816,COMPLETE
33,0.23045699298381805,2023-09-01 00:13:23.915090,2023-09-01 00:13:26.949102,0 days 00:00:03.034012,Sigmoid,Tanh,ReLU,,,10,19,21.0,10.0,,,0.007454705291089484,3,100,0.22395798260505803,2.5042419026034518e-05,COMPLETE
34,0.22120390832424164,2023-09-01 00:13:26.949371,2023-09-01 00:13:29.581803,0 days 00:00:02.632432,Sigmoid,,,,,8,15,,,,,0.013543478730478037,1,100,0.2582489219849189,5.61383977525511e-05,COMPLETE
35,0.20982976257801056,2023-09-01 00:13:29.582047,2023-09-01 00:13:32.378251,0 days 00:00:02.796204,Sigmoid,Tanh,Leaky,Sigmoid,,10,12,16.0,6.0,8.0,,0.026930133595102955,4,100,0.17742107112922675,2.3124713737187937e-05,COMPLETE
36,0.3463873863220215,2023-09-01 00:13:32.378519,2023-09-01 00:13:37.724253,0 days 00:00:05.345734,Tanh,Tanh,,,,4,6,19.0,,,,0.061485224165461934,2,100,0.21222996715430653,3.336739996862497e-05,COMPLETE
37,0.2022683024406433,2023-09-01 00:13:37.724519,2023-09-01 00:13:40.799272,0 days 00:00:03.074753,Sigmoid,ReLU,Leaky,,,10,8,16.0,9.0,,,0.0100125715787946,3,80,0.28397659164564504,7.457339131361117e-05,COMPLETE
38,0.23324011266231537,2023-09-01 00:13:40.799533,2023-09-01 00:13:44.119852,0 days 00:00:03.320319,Leaky,ReLU,,,,10,4,13.0,,,,0.01144845543106426,2,80,0.38884429118945235,1.795757886640283e-05,COMPLETE
39,0.22828352451324463,2023-09-01 00:13:44.120104,2023-09-01 00:13:51.253976,0 days 00:00:07.133872,Sigmoid,ReLU,Sigmoid,,,4,8,11.0,4.0,,,0.007465621418899184,3,80,0.2859224511991253,0.0003574214092020931,COMPLETE
40,0.22563187777996063,2023-09-01 00:13:51.254236,2023-09-01 00:14:00.603264,0 days 00:00:09.349028,Tanh,,,,,2,24,,,,,0.017753651773509273,1,80,0.3126985260499285,1.1063371863478445e-05,COMPLETE
41,0.22339913249015808,2023-09-01 00:14:00.603512,2023-09-01 00:14:03.282702,0 days 00:00:02.679190,Sigmoid,ReLU,Leaky,,,10,8,16.0,10.0,,,0.04086200299843167,3,80,0.2393697244174787,7.95764136895293e-05,COMPLETE
42,0.22053702175617218,2023-09-01 00:14:03.282990,2023-09-01 00:14:05.961257,0 days 00:00:02.678267,Sigmoid,ReLU,Leaky,Leaky,,10,9,18.0,8.0,17.0,,0.06162990206788622,4,80,0.2034231030590816,0.00012669234654850333,COMPLETE
43,0.20782829821109772,2023-09-01 00:14:05.961535,2023-09-01 00:14:09.593276,0 days 00:00:03.631741,Sigmoid,Leaky,Leaky,,,10,11,22.0,13.0,,,0.03146393906409915,3,100,0.2748352976875139,5.504604419450809e-05,COMPLETE
44,0.25474420189857483,2023-09-01 00:14:09.593541,2023-09-01 00:14:10.412050,0 days 00:00:00.818509,Sigmoid,ReLU,Leaky,,,12,7,14.0,15.0,,,0.02288910955171554,3,40,0.17753386492258524,3.524330402940656e-05,COMPLETE
45,0.25038567185401917,2023-09-01 00:14:10.412322,2023-09-01 00:14:12.942277,0 days 00:00:02.529955,Sigmoid,Leaky,,,,10,5,19.0,,,,0.03537630654590131,2,100,0.23623318115112357,0.00016407301556191727,COMPLETE
46,0.23043887317180634,2023-09-01 00:14:12.942531,2023-09-01 00:14:14.104930,0 days 00:00:01.162399,Leaky,Sigmoid,,,,16,14,16.0,,,,0.06757676333452649,2,80,0.2010334530880146,2.0436120120954598e-05,COMPLETE
47,0.24102289974689484,2023-09-01 00:14:14.105188,2023-09-01 00:14:17.605423,0 days 00:00:03.500235,Sigmoid,Tanh,,,,8,9,21.0,,,,0.015557992419976211,2,100,0.26180357688236305,9.938965986504782e-05,COMPLETE
48,0.17496530711650848,2023-09-01 00:14:17.605686,2023-09-01 00:14:22.210774,0 days 00:00:04.605088,Tanh,ReLU,ReLU,,,10,12,19.0,8.0,,,0.012353009031759413,3,100,0.3474845695537614,7.618588978061188e-05,COMPLETE
49,0.20227642357349396,2023-09-01 00:14:22.211044,2023-09-01 00:14:23.452526,0 days 00:00:01.241482,Tanh,ReLU,ReLU,,,16,12,15.0,8.0,,,0.0049915014965330635,3,40,0.3579818289000956,9.113317714013136e-05,COMPLETE
50,0.21135428547859192,2023-09-01 00:14:23.452795,2023-09-01 00:14:25.435064,0 days 00:00:01.982269,Tanh,ReLU,ReLU,Tanh,,12,12,12.0,8.0,6.0,,0.010229635957529789,4,40,0.3752748935571482,9.820764802450807e-05,COMPLETE
51,0.2135646939277649,2023-09-01 00:14:25.435344,2023-09-01 00:14:26.889117,0 days 00:00:01.453773,Tanh,ReLU,ReLU,,,16,11,15.0,4.0,,,0.0072730228540092605,3,40,0.41933339980545076,0.00016262290401729992,COMPLETE
52,0.21678932011127472,2023-09-01 00:14:26.889396,2023-09-01 00:14:28.119407,0 days 00:00:01.230011,Tanh,ReLU,ReLU,,,16,7,17.0,8.0,,,0.005351584303607566,3,40,0.3474839472201857,3.8250104517560305e-05,COMPLETE
53,0.21342483162879944,2023-09-01 00:14:28.119677,2023-09-01 00:14:28.987998,0 days 00:00:00.868321,Tanh,ReLU,,,,16,10,15.0,,,,0.004597461623403963,2,40,0.30150958196725697,7.128809130604298e-05,COMPLETE
54,0.1903914362192154,2023-09-01 00:14:28.988258,2023-09-01 00:14:31.372830,0 days 00:00:02.384572,Tanh,ReLU,ReLU,,,16,13,19.0,4.0,,,0.011908162322410022,3,80,0.3410991552310796,1.8694784849455206e-05,COMPLETE
55,0.1979290097951889,2023-09-01 00:14:31.373097,2023-09-01 00:14:39.857311,0 days 00:00:08.484214,Tanh,ReLU,ReLU,,,4,15,18.0,4.0,,,0.01065809102626361,3,80,0.33566230598514496,1.934730101079163e-05,COMPLETE
56,0.18524838984012604,2023-09-01 00:14:39.857602,2023-09-01 00:14:48.552973,0 days 00:00:08.695371,Tanh,ReLU,ReLU,,,4,17,22.0,4.0,,,0.010632118824508392,3,80,0.3455393552403253,1.4649582888571069e-05,COMPLETE
57,0.1923007220029831,2023-09-01 00:14:48.553253,2023-09-01 00:14:57.047344,0 days 00:00:08.494091,Tanh,ReLU,ReLU,,,4,19,22.0,4.0,,,0.008491619626093572,3,80,0.3358355620711955,1.0095377106610394e-05,COMPLETE
58,0.20854929089546204,2023-09-01 00:14:57.047637,2023-09-01 00:15:07.185167,0 days 00:00:10.137530,Tanh,ReLU,ReLU,Sigmoid,,4,18,22.0,3.0,13.0,,0.015941680124272748,4,80,0.33475439016470226,1.4005281063401693e-05,COMPLETE
59,0.1769673228263855,2023-09-01 00:15:07.185455,2023-09-01 00:15:19.872555,0 days 00:00:12.687100,Tanh,ReLU,ReLU,ReLU,,4,22,23.0,5.0,19.0,,0.009227168169200602,4,80,0.41896390114674187,1.0777555445934493e-05,COMPLETE
60,0.17466340959072113,2023-09-01 00:15:19.872844,2023-09-01 00:15:32.565135,0 days 00:00:12.692291,Tanh,ReLU,ReLU,ReLU,,4,20,23.0,5.0,20.0,,0.0034543625250537512,4,80,0.4218225182401588,1.026861800772162e-05,COMPLETE
61,0.19485746324062347,2023-09-01 00:15:32.565428,2023-09-01 00:15:44.758040,0 days 00:00:12.192612,Tanh,ReLU,ReLU,ReLU,,4,21,23.0,5.0,20.0,,0.0038099384450728598,4,80,0.4072944913083739,1.0325997727784052e-05,COMPLETE
62,0.15285533666610718,2023-09-01 00:15:44.758329,2023-09-01 00:15:57.367973,0 days 00:00:12.609644,Tanh,ReLU,ReLU,ReLU,,4,21,23.0,6.0,20.0,,0.002877280059572876,4,80,0.42167168947402334,1.0284654703521948e-05,COMPLETE
63,0.1852070689201355,2023-09-01 00:15:57.368268,2023-09-01 00:16:10.559213,0 days 00:00:13.190945,Tanh,ReLU,ReLU,ReLU,,4,22,23.0,6.0,19.0,,0.002882003962532952,4,80,0.43668517048038114,1.58400255664503e-05,COMPLETE
64,0.18697017431259155,2023-09-01 00:16:10.559499,2023-09-01 00:16:24.002541,0 days 00:00:13.443042,Tanh,ReLU,ReLU,ReLU,,4,22,23.0,6.0,19.0,,0.0023813126109754044,4,80,0.4447551015892339,1.5076688402128534e-05,COMPLETE
65,0.17420005798339844,2023-09-01 00:16:24.002835,2023-09-01 00:16:37.930167,0 days 00:00:13.927332,Tanh,ReLU,ReLU,ReLU,,4,22,24.0,6.0,19.0,,0.0029799842860830177,4,80,0.4618384470483655,1.4581332528153455e-05,COMPLETE
66,0.16944321990013123,2023-09-01 00:16:37.930462,2023-09-01 00:16:55.356650,0 days 00:00:17.426188,Tanh,ReLU,ReLU,ReLU,Leaky,4,23,24.0,6.0,20.0,2.0,0.0017150860326507664,5,80,0.5010446199092174,1.545754440035411e-05,COMPLETE
67,0.215492844581604,2023-09-01 00:16:55.356953,2023-09-01 00:17:13.021823,0 days 00:00:17.664870,Tanh,Sigmoid,ReLU,ReLU,Leaky,4,23,24.0,7.0,19.0,1.0,0.001666889085681983,5,80,0.5023946464198736,2.469643259511348e-05,COMPLETE
68,0.1588345468044281,2023-09-01 00:17:13.022127,2023-09-01 00:17:33.609671,0 days 00:00:20.587544,Tanh,ReLU,ReLU,ReLU,Leaky,4,21,24.0,6.0,21.0,13.0,0.002890086993042929,5,80,0.5805212063249253,1.6364900435202733e-05,COMPLETE
69,0.15841957926750183,2023-09-01 00:17:33.609976,2023-09-01 00:17:54.092029,0 days 00:00:20.482053,Tanh,ReLU,ReLU,ReLU,Leaky,4,21,24.0,7.0,21.0,13.0,0.0009604672532736557,5,80,0.5804360001959422,1.030248087461328e-05,COMPLETE
70,0.1706693470478058,2023-09-01 00:17:54.092336,2023-09-01 00:18:14.739353,0 days 00:00:20.647017,Tanh,ReLU,Sigmoid,ReLU,Leaky,4,20,24.0,2.0,21.0,13.0,0.000986414347195201,5,80,0.5779455343969827,3.056762754613136e-05,COMPLETE
71,0.166800394654274,2023-09-01 00:18:14.739656,2023-09-01 00:18:35.460646,0 days 00:00:20.720990,Tanh,ReLU,Sigmoid,ReLU,Leaky,4,20,24.0,2.0,21.0,13.0,0.0009719066469650839,5,80,0.5845140029175392,2.7519422530146175e-05,COMPLETE
72,0.18341906368732452,2023-09-01 00:18:35.460961,2023-09-01 00:18:56.711673,0 days 00:00:21.250712,Tanh,ReLU,Sigmoid,ReLU,Leaky,4,20,24.0,3.0,21.0,13.0,0.0009464962092737646,5,80,0.5994870731655919,2.6946931803163582e-05,COMPLETE
73,0.19773231446743011,2023-09-01 00:18:56.711978,2023-09-01 00:19:16.943666,0 days 00:00:20.231688,Tanh,ReLU,Sigmoid,ReLU,Leaky,4,20,24.0,2.0,21.0,13.0,0.0010374352116786236,5,80,0.5728966635788868,1.3604979177866557e-05,COMPLETE
74,0.15003229677677155,2023-09-01 00:19:16.943970,2023-09-01 00:19:39.300409,0 days 00:00:22.356439,Tanh,ReLU,Sigmoid,ReLU,Leaky,4,23,21.0,2.0,21.0,13.0,0.0018992349942235337,5,80,0.6256617640701485,2.0351095626815974e-05,COMPLETE
75,0.16940899193286896,2023-09-01 00:19:39.300717,2023-09-01 00:20:02.168023,0 days 00:00:22.867306,Tanh,ReLU,Sigmoid,ReLU,Leaky,4,23,21.0,1.0,22.0,13.0,0.001927897240979877,5,80,0.6394927665664341,1.952658987893769e-05,COMPLETE
76,0.16061241924762726,2023-09-01 00:20:02.168332,2023-09-01 00:20:25.135525,0 days 00:00:22.967193,Tanh,ReLU,Sigmoid,ReLU,Leaky,4,23,21.0,1.0,22.0,13.0,0.001804297109085034,5,80,0.6465511259469905,2.0401611394295258e-05,COMPLETE
77,0.17771264910697937,2023-09-01 00:20:25.135849,2023-09-01 00:20:48.575299,0 days 00:00:23.439450,Tanh,ReLU,Sigmoid,ReLU,Leaky,4,24,21.0,1.0,22.0,13.0,0.0017987191440574548,5,80,0.6595762308945579,2.0211170597757248e-05,COMPLETE
78,0.16823309659957886,2023-09-01 00:20:48.575616,2023-09-01 00:21:11.841626,0 days 00:00:23.266010,ReLU,Sigmoid,Sigmoid,ReLU,Leaky,4,23,21.0,1.0,22.0,16.0,0.002146438877313976,5,80,0.6581543052877815,2.1925817749770067e-05,COMPLETE
79,0.17903737723827362,2023-09-01 00:21:11.841942,2023-09-01 00:21:31.068322,0 days 00:00:19.226380,ReLU,Sigmoid,Sigmoid,ReLU,Leaky,4,23,21.0,2.0,24.0,16.0,0.0013717908752306051,5,60,0.718362562340304,3.1251832708338145e-05,COMPLETE
80,0.21395067870616913,2023-09-01 00:21:31.068654,2023-09-01 00:21:53.590192,0 days 00:00:22.521538,ReLU,Sigmoid,Sigmoid,ReLU,Leaky,4,21,21.0,1.0,22.0,17.0,0.0005738689825692068,5,80,0.6336484421638316,2.4154307618684035e-05,COMPLETE
81,0.18303419649600983,2023-09-01 00:21:53.590508,2023-09-01 00:22:12.504105,0 days 00:00:18.913597,ReLU,Sigmoid,Sigmoid,ReLU,Leaky,4,23,22.0,2.0,22.0,11.0,0.0019436658362142324,5,80,0.5306074757739794,1.8044578419160935e-05,COMPLETE
82,0.16442184150218964,2023-09-01 00:22:12.504410,2023-09-01 00:22:31.236211,0 days 00:00:18.731801,Tanh,Leaky,Sigmoid,ReLU,Leaky,4,23,22.0,1.0,23.0,10.0,0.002197455323582166,5,80,0.5250014112694557,2.2155293736651695e-05,COMPLETE
83,0.17998503148555756,2023-09-01 00:22:31.236522,2023-09-01 00:22:50.440554,0 days 00:00:19.204032,ReLU,Leaky,Sigmoid,ReLU,Leaky,4,24,5.0,1.0,23.0,10.0,0.0023407296872108418,5,80,0.5462463469435056,4.40019310743741e-05,COMPLETE
84,0.1761237531900406,2023-09-01 00:22:50.440863,2023-09-01 00:23:14.199545,0 days 00:00:23.758682,Tanh,Leaky,Sigmoid,ReLU,Leaky,4,21,20.0,3.0,22.0,16.0,0.0013076311539644261,5,80,0.663281534792994,2.166079710255327e-05,COMPLETE
85,0.15876977145671844,2023-09-01 00:23:14.199856,2023-09-01 00:23:39.853886,0 days 00:00:25.654030,Leaky,Leaky,Sigmoid,Tanh,Leaky,4,23,22.0,1.0,23.0,10.0,0.0023512173853504604,5,80,0.7381621952027594,1.2468411252508601e-05,COMPLETE
86,0.166547954082489,2023-09-01 00:23:39.854212,2023-09-01 00:24:29.392045,0 days 00:00:49.537833,Leaky,Leaky,Sigmoid,Tanh,Leaky,2,22,23.0,3.0,23.0,10.0,0.002610117431585815,5,80,0.7284105193589823,1.2488642944264851e-05,COMPLETE
87,0.14655175805091858,2023-09-01 00:24:29.392356,2023-09-01 00:25:18.554647,0 days 00:00:49.162291,Leaky,Leaky,Tanh,Tanh,Leaky,2,22,23.0,3.0,24.0,9.0,0.003983148168361268,5,80,0.7251071378106683,1.2672569159666842e-05,COMPLETE
88,0.15583014488220215,2023-09-01 00:25:18.554955,2023-09-01 00:26:12.398800,0 days 00:00:53.843845,Leaky,Leaky,Tanh,Tanh,Leaky,2,21,22.0,3.0,24.0,9.0,0.004319583226917233,5,80,0.7946719483529028,1.1951705449268603e-05,COMPLETE
89,0.18207009136676788,2023-09-01 00:26:12.399115,2023-09-01 00:27:05.144871,0 days 00:00:52.745756,Leaky,Leaky,Tanh,Tanh,Leaky,2,21,22.0,3.0,24.0,8.0,0.003996695652219151,5,80,0.7791146655891101,1.6828329922032767e-05,COMPLETE
90,0.17362350225448608,2023-09-01 00:27:05.145187,2023-09-01 00:27:43.692683,0 days 00:00:38.547496,Leaky,Leaky,Tanh,Tanh,Sigmoid,2,24,9.0,2.0,24.0,8.0,0.0033512851490704433,5,60,0.7572024297692904,1.2381696069886118e-05,COMPLETE
91,0.17389746010303497,2023-09-01 00:27:43.692996,2023-09-01 00:28:32.213888,0 days 00:00:48.520892,Leaky,Leaky,Tanh,Tanh,Leaky,2,22,23.0,3.0,24.0,10.0,0.0024377760434632686,5,80,0.7128411257576239,1.2816034568714916e-05,COMPLETE
92,0.16496926546096802,2023-09-01 00:28:32.214205,2023-09-01 00:29:19.658707,0 days 00:00:47.444502,Leaky,Leaky,Tanh,Tanh,Leaky,2,21,22.0,12.0,23.0,8.0,0.0030424658948235003,5,80,0.6968173664921906,1.0032213488356454e-05,COMPLETE
93,0.17916403710842133,2023-09-01 00:29:19.659021,2023-09-01 00:30:06.441080,0 days 00:00:46.782059,Leaky,Leaky,Tanh,Tanh,Leaky,2,19,22.0,11.0,23.0,8.0,0.004157936440679223,5,80,0.6897904450127688,1.0164187834337032e-05,COMPLETE
94,0.17041225731372833,2023-09-01 00:30:06.441396,2023-09-01 00:31:00.727199,0 days 00:00:54.285803,Leaky,Leaky,Tanh,Tanh,Tanh,2,21,22.0,15.0,24.0,11.0,0.004719977150513128,5,80,0.7945625856724718,3.535606450448743e-05,COMPLETE
95,0.18830925226211548,2023-09-01 00:31:00.727512,2023-09-01 00:31:42.736816,0 days 00:00:42.009304,Leaky,Leaky,Tanh,Tanh,Leaky,2,24,20.0,24.0,23.0,7.0,0.005851650858269333,5,80,0.61782642627701,1.2343425454527588e-05,COMPLETE
96,0.16554005444049835,2023-09-01 00:31:42.737148,2023-09-01 00:31:46.408183,0 days 00:00:03.671035,Leaky,Leaky,Tanh,Tanh,Leaky,30,22,23.0,11.0,23.0,11.0,0.0030799917837073467,5,80,0.6875961704621791,1.681466147545419e-05,COMPLETE
97,0.14262725412845612,2023-09-01 00:31:46.408498,2023-09-01 00:32:37.783787,0 days 00:00:51.375289,Leaky,Leaky,Tanh,Tanh,Tanh,2,23,20.0,20.0,21.0,6.0,0.00267350085195415,5,80,0.7525658069653253,2.436206824345256e-05,COMPLETE
98,0.15340185165405273,2023-09-01 00:32:37.784099,2023-09-01 00:32:50.828230,0 days 00:00:13.044131,Leaky,Leaky,Tanh,Leaky,Tanh,8,23,21.0,7.0,17.0,5.0,0.003651613813123587,5,80,0.7413537735402752,2.44298237237804e-05,COMPLETE
99,0.1562252640724182,2023-09-01 00:32:50.828561,2023-09-01 00:33:03.842805,0 days 00:00:13.014244,Leaky,Leaky,Tanh,Leaky,Tanh,8,18,19.0,7.0,17.0,5.0,0.0038823627944007287,5,80,0.7393644007811554,3.0031311623300204e-05,COMPLETE
100,0.14492765069007874,2023-09-01 00:33:03.843126,2023-09-01 00:33:17.183437,0 days 00:00:13.340311,Leaky,Leaky,Tanh,Leaky,Tanh,8,18,20.0,18.0,14.0,4.0,0.0037913638531724162,5,80,0.7563529220536017,3.144988225805216e-05,COMPLETE
101,0.15402072668075562,2023-09-01 00:33:17.183749,2023-09-01 00:33:30.175825,0 days 00:00:12.992076,Leaky,Leaky,Tanh,Leaky,Tanh,8,18,20.0,17.0,13.0,4.0,0.005937560676186233,5,80,0.7368677364632208,4.9360393065990226e-05,COMPLETE
102,0.13607172667980194,2023-09-01 00:33:30.176140,2023-09-01 00:33:43.281244,0 days 00:00:13.105104,Leaky,Leaky,Tanh,Leaky,Tanh,8,17,20.0,19.0,13.0,5.0,0.005798084909436767,5,80,0.7414704785189576,5.117817364473754e-05,COMPLETE
