number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
29,0.25600966811180115,2023-09-01 09:20:01.257381,2023-09-01 09:20:04.983476,0 days 00:00:03.726095,ReLU,Tanh,ReLU,Leaky,,12,5,17.0,10.0,16.0,,0.025753009118258712,4,40,0.6876284989831817,7.759351523316536e-05,COMPLETE
30,0.1657324880361557,2023-09-01 09:20:04.983754,2023-09-01 09:20:07.902373,0 days 00:00:02.918619,ReLU,Leaky,Tanh,Tanh,Tanh,30,14,21.0,5.0,6.0,5.0,0.008322691647386658,5,80,0.549921233970731,2.6197870043144545e-05,COMPLETE
31,0.179856538772583,2023-09-01 09:20:07.902660,2023-09-01 09:20:10.816163,0 days 00:00:02.913503,ReLU,Leaky,Tanh,Tanh,Tanh,30,14,22.0,5.0,6.0,1.0,0.007459034848335024,5,80,0.5489123083223577,3.0558577412463445e-05,COMPLETE
32,0.16959679126739502,2023-09-01 09:20:10.816466,2023-09-01 09:20:13.177292,0 days 00:00:02.360826,ReLU,Leaky,Tanh,,,30,10,19.0,9.0,,,0.01710955299827735,3,80,0.5884597362010271,1.0279064190830385e-05,COMPLETE
33,0.16537661850452423,2023-09-01 09:20:13.177554,2023-09-01 09:20:15.901968,0 days 00:00:02.724414,ReLU,Leaky,Tanh,,,30,13,22.0,13.0,,,0.003580947946351738,3,80,0.6787234850330074,3.627830523254496e-05,COMPLETE
34,0.18890340626239777,2023-09-01 09:20:15.902237,2023-09-01 09:20:18.571873,0 days 00:00:02.669636,ReLU,Leaky,Leaky,,,30,12,16.0,13.0,,,0.0036246436869767297,3,80,0.6733330339594933,5.55799975888611e-05,COMPLETE
35,0.2158217430114746,2023-09-01 09:20:18.572137,2023-09-01 09:20:23.109654,0 days 00:00:04.537517,ReLU,ReLU,Sigmoid,,,8,13,10.0,16.0,,,0.00275566993352454,3,40,0.7082250398148899,0.00012916963948406406,COMPLETE
36,0.22753527760505676,2023-09-01 09:20:23.109918,2023-09-01 09:20:30.143007,0 days 00:00:07.033089,Sigmoid,Sigmoid,Tanh,Leaky,,10,16,22.0,12.0,17.0,,0.0013956791835314163,4,100,0.45520997372919075,4.1704113231015024e-05,COMPLETE
37,0.24810276925563812,2023-09-01 09:20:30.143293,2023-09-01 09:20:33.495769,0 days 00:00:03.352476,Leaky,ReLU,ReLU,,,4,10,12.0,11.0,,,0.015553057536711238,3,60,0.17679728780034915,1.982389593537266e-05,COMPLETE
38,0.21548733115196228,2023-09-01 09:20:33.496031,2023-09-01 09:20:35.927077,0 days 00:00:02.431046,ReLU,Sigmoid,ReLU,ReLU,,30,22,7.0,14.0,20.0,,0.0007465433802700443,4,80,0.4973205970618928,7.497255622807963e-05,COMPLETE
39,0.36600813269615173,2023-09-01 09:20:35.927360,2023-09-01 09:20:55.755333,0 days 00:00:19.827973,Tanh,Tanh,,,,2,7,23.0,,,,0.0005362368252849712,2,100,0.41200826851379047,0.09921539072282637,COMPLETE
40,0.3238670825958252,2023-09-01 09:20:55.755595,2023-09-01 09:20:58.935644,0 days 00:00:03.180049,ReLU,Leaky,Sigmoid,,,8,2,14.0,18.0,,,0.004690018524229112,3,60,0.3263724164838674,0.00018586926481243478,COMPLETE
41,0.17349831759929657,2023-09-01 09:20:58.935915,2023-09-01 09:21:01.235913,0 days 00:00:02.299998,ReLU,Leaky,Tanh,,,30,13,20.0,6.0,,,0.008267828080416987,3,80,0.5638616219036261,2.896681682447997e-05,COMPLETE
42,0.1714221090078354,2023-09-01 09:21:01.236185,2023-09-01 09:21:03.845017,0 days 00:00:02.608832,ReLU,Leaky,Tanh,Tanh,Tanh,30,14,20.0,8.0,5.0,4.0,0.008220575635281495,5,80,0.4834409658369771,1.9629778229814942e-05,COMPLETE
43,0.16574694216251373,2023-09-01 09:21:03.845323,2023-09-01 09:21:06.875076,0 days 00:00:03.029753,ReLU,Leaky,Tanh,Tanh,,30,11,18.0,14.0,10.0,,0.004081177967011413,4,80,0.6438548121384888,3.7700002304682644e-05,COMPLETE
44,0.1524839550256729,2023-09-01 09:21:06.875374,2023-09-01 09:21:10.285436,0 days 00:00:03.410062,ReLU,Leaky,Leaky,Tanh,,30,16,23.0,4.0,14.0,,0.0022073232247044714,4,80,0.7300434608213495,9.310873709283824e-05,COMPLETE
45,0.20225468277931213,2023-09-01 09:21:10.285720,2023-09-01 09:21:32.489994,0 days 00:00:22.204274,Tanh,Sigmoid,Leaky,Tanh,,2,17,23.0,19.0,14.0,,0.002267451232920991,4,40,0.7539091023374851,9.034861319462852e-05,COMPLETE
46,0.16697493195533752,2023-09-01 09:21:32.490280,2023-09-01 09:21:42.878678,0 days 00:00:10.388398,ReLU,Leaky,Leaky,,,10,16,23.0,15.0,,,0.0015322043258029694,3,100,0.7971758662888502,6.060530170733875e-05,COMPLETE
47,0.16357427835464478,2023-09-01 09:21:42.878962,2023-09-01 09:21:46.935306,0 days 00:00:04.056344,Leaky,Tanh,,,,16,18,12.0,,,,0.003196512311894331,2,80,0.7215143653466967,0.00010610427834460901,COMPLETE
48,0.18790008127689362,2023-09-01 09:21:46.935573,2023-09-01 09:21:49.293773,0 days 00:00:02.358200,Leaky,,,,,16,19,,,,,0.002391999785443144,1,60,0.7214668625131267,0.00010140518887760294,COMPLETE
49,0.18857860565185547,2023-09-01 09:21:49.294030,2023-09-01 09:21:53.472012,0 days 00:00:04.177982,Leaky,Tanh,,,,16,18,8.0,,,,0.0011554334101701869,2,100,0.5989110504414842,0.0001780764854167121,COMPLETE
50,0.18440820276737213,2023-09-01 09:21:53.472277,2023-09-01 09:21:58.750519,0 days 00:00:05.278242,Leaky,Tanh,,,,16,22,12.0,,,,0.005727310356083601,2,100,0.7546413607723954,0.000391741759603458,COMPLETE
51,0.17653129994869232,2023-09-01 09:21:58.750778,2023-09-01 09:22:30.933769,0 days 00:00:32.182991,Leaky,Tanh,Leaky,,,2,15,11.0,24.0,,,0.0032260425548655994,3,80,0.6608309764177765,6.825889781010277e-05,COMPLETE
52,0.231761634349823,2023-09-01 09:22:30.934049,2023-09-01 09:22:35.570163,0 days 00:00:04.636114,Sigmoid,Tanh,Leaky,,,16,24,13.0,11.0,,,0.0018553282755816346,3,80,0.6715014659781716,0.0001374774346777431,COMPLETE
53,0.16220518946647644,2023-09-01 09:22:35.570437,2023-09-01 09:22:39.911190,0 days 00:00:04.340753,Tanh,Tanh,,,,12,20,10.0,,,,0.004946517371993051,2,80,0.6040747599642279,1.769472791888883e-05,COMPLETE
54,0.1917819380760193,2023-09-01 09:22:39.911457,2023-09-01 09:22:44.241132,0 days 00:00:04.329675,Tanh,Tanh,,,,12,20,9.0,,,,0.005484984364640242,2,80,0.6004777331737167,1.5674364710385582e-05,COMPLETE
55,0.21648336946964264,2023-09-01 09:22:44.241399,2023-09-01 09:22:47.104903,0 days 00:00:02.863504,Tanh,,,,,12,21,,,,,0.0022906064834149805,1,80,0.5135928882492597,1.874987230026419e-05,COMPLETE
56,0.1709609180688858,2023-09-01 09:22:47.105165,2023-09-01 09:22:53.787102,0 days 00:00:06.681937,Tanh,Tanh,,,,12,18,10.0,,,,0.00439293645524327,2,100,0.748522560946551,4.867287416980124e-05,COMPLETE
57,0.19323298335075378,2023-09-01 09:22:53.787364,2023-09-01 09:23:24.058606,0 days 00:00:30.271242,Tanh,Tanh,,,,2,21,14.0,,,,0.012826283588647406,2,100,0.6172736621788245,2.444624779514819e-05,COMPLETE
58,0.15978029370307922,2023-09-01 09:23:24.058880,2023-09-01 09:23:27.998202,0 days 00:00:03.939322,Tanh,Tanh,,,,12,19,6.0,,,,0.003115523000756832,2,80,0.548192740585407,9.688765060991781e-05,COMPLETE
59,0.21836026012897491,2023-09-01 09:23:27.998485,2023-09-01 09:23:31.188210,0 days 00:00:03.189725,Tanh,,,,,12,23,,,,,0.0012315569413955145,1,80,0.5670689392196948,0.0006391620206722851,COMPLETE
60,0.19240206480026245,2023-09-01 09:23:31.188472,2023-09-01 09:23:34.903656,0 days 00:00:03.715184,Tanh,Tanh,,,,12,19,3.0,,,,0.003075734933175177,2,80,0.5147693146808892,0.000246756985271524,COMPLETE
61,0.14095336198806763,2023-09-01 09:23:34.903931,2023-09-01 09:23:40.604111,0 days 00:00:05.700180,Tanh,Tanh,,,,12,17,7.0,,,,0.006089716919584005,2,80,0.798834099903024,9.735831359741023e-05,COMPLETE
62,0.17566752433776855,2023-09-01 09:23:40.604364,2023-09-01 09:23:45.726457,0 days 00:00:05.122093,Tanh,Tanh,,,,12,17,5.0,,,,0.006705703817283033,2,80,0.7195171924234421,0.00010115072137027576,COMPLETE
63,0.1515791118144989,2023-09-01 09:23:45.726711,2023-09-01 09:23:51.387022,0 days 00:00:05.660311,Tanh,Tanh,,,,12,20,7.0,,,,0.004769654408061477,2,80,0.7894105715288128,0.00018920236571149637,COMPLETE
64,0.157326340675354,2023-09-01 09:23:51.387271,2023-09-01 09:23:56.910956,0 days 00:00:05.523685,Tanh,Tanh,,,,12,20,6.0,,,,0.010184469708452276,2,80,0.7704989030564516,0.00018413071035016995,COMPLETE
65,0.15724004805088043,2023-09-01 09:23:56.911218,2023-09-01 09:24:02.661686,0 days 00:00:05.750468,Tanh,Tanh,,,,12,23,6.0,,,,0.011800270668592048,2,80,0.7996665282557144,0.00016935281220982612,COMPLETE
66,0.1842246800661087,2023-09-01 09:24:02.661935,2023-09-01 09:24:07.113202,0 days 00:00:04.451267,Tanh,,,,,12,23,,,,,0.010953592445375394,1,80,0.7954974270810946,0.00018170173049572556,COMPLETE
67,0.1614086776971817,2023-09-01 09:24:07.113444,2023-09-01 09:24:12.559889,0 days 00:00:05.446445,Tanh,Tanh,,,,12,21,6.0,,,,0.01669080662622523,2,80,0.7566039502879782,0.00024526511697193826,COMPLETE
68,0.14887571334838867,2023-09-01 09:24:12.560146,2023-09-01 09:24:18.287178,0 days 00:00:05.727032,Tanh,Tanh,,,,12,23,3.0,,,,0.010128531202371779,2,80,0.7949294517762202,0.00019390287512994063,COMPLETE
69,0.18634895980358124,2023-09-01 09:24:18.287430,2023-09-01 09:24:24.041675,0 days 00:00:05.754245,Tanh,Tanh,,,,12,23,3.0,,,,0.021444563611409263,2,80,0.7996919010654997,0.0003357442302443544,COMPLETE
70,0.17659540474414825,2023-09-01 09:24:24.041927,2023-09-01 09:24:27.660450,0 days 00:00:03.618523,Tanh,,,,,12,24,,,,,0.010445688049700447,1,80,0.6468786790365103,0.0001497313702392705,COMPLETE
71,0.173079252243042,2023-09-01 09:24:27.660694,2023-09-01 09:24:32.836675,0 days 00:00:05.175981,Tanh,Tanh,,,,12,22,5.0,,,,0.005453307125589771,2,80,0.7227907296653081,0.00023031264011368473,COMPLETE
72,0.1646335870027542,2023-09-01 09:24:32.836944,2023-09-01 09:24:37.780149,0 days 00:00:04.943205,Tanh,Tanh,,,,12,20,7.0,,,,0.0067356834851273,2,80,0.690921282955817,0.00018063682571273614,COMPLETE
73,0.2056782841682434,2023-09-01 09:24:37.780404,2023-09-01 09:24:43.160255,0 days 00:00:05.379851,Tanh,Tanh,,,,12,19,1.0,,,,0.010273952683916189,2,80,0.7555936712740707,0.00031075759753098844,COMPLETE
74,0.18046636879444122,2023-09-01 09:24:43.160506,2023-09-01 09:24:47.801196,0 days 00:00:04.640690,Tanh,Tanh,,,,12,21,6.0,,,,0.013237417857218372,2,80,0.6402292780792999,7.446435981810929e-05,COMPLETE
75,0.20079298317432404,2023-09-01 09:24:47.801456,2023-09-01 09:24:54.715838,0 days 00:00:06.914382,Tanh,ReLU,,,,4,23,4.0,,,,0.033339806492497154,2,40,0.6798926825063246,0.00012873655740736707,COMPLETE
76,0.1486591249704361,2023-09-01 09:24:54.716090,2023-09-01 09:25:00.133468,0 days 00:00:05.417378,Tanh,Tanh,,,,12,22,8.0,,,,0.004091462299425597,2,80,0.7558626387586326,5.93129345921941e-05,COMPLETE
77,0.19143307209014893,2023-09-01 09:25:00.133728,2023-09-01 09:25:04.566336,0 days 00:00:04.432608,Tanh,,,,,12,22,,,,,0.008657034828940315,1,80,0.795517427728147,5.179685312287866e-05,COMPLETE
78,0.17703533172607422,2023-09-01 09:25:04.566590,2023-09-01 09:25:08.574212,0 days 00:00:04.007622,Tanh,Tanh,,,,12,24,8.0,,,,0.0043919624214234735,2,60,0.747661679586122,6.485944063443222e-05,COMPLETE
79,0.16784942150115967,2023-09-01 09:25:08.574476,2023-09-01 09:25:14.548790,0 days 00:00:05.974314,Sigmoid,Sigmoid,,,,10,22,2.0,,,,0.00620891985540628,2,80,0.7077533334730101,0.00019838941544987325,COMPLETE
80,0.19799408316612244,2023-09-01 09:25:14.549044,2023-09-01 09:25:21.127395,0 days 00:00:06.578351,Tanh,Tanh,,,,8,21,5.0,,,,0.0017973761667354573,2,80,0.6333220971187737,0.00012203426068107828,COMPLETE
81,0.1734888255596161,2023-09-01 09:25:21.127646,2023-09-01 09:25:26.592017,0 days 00:00:05.464371,Tanh,Tanh,,,,12,20,8.0,,,,0.0038384953848007893,2,80,0.764265309554729,9.341559598280891e-05,COMPLETE
82,0.19903145730495453,2023-09-01 09:25:26.592272,2023-09-01 09:25:31.349661,0 days 00:00:04.757389,Tanh,Tanh,,,,12,19,7.0,,,,0.002547163984341518,2,80,0.6650484488496782,8.085424488676844e-05,COMPLETE
83,0.18989324569702148,2023-09-01 09:25:31.349920,2023-09-01 09:25:36.381726,0 days 00:00:05.031806,Tanh,Tanh,,,,12,16,6.0,,,,0.002950491430028207,2,80,0.7126281735702051,0.0002815018785683318,COMPLETE
84,0.1874375343322754,2023-09-01 09:25:36.381974,2023-09-01 09:25:40.535800,0 days 00:00:04.153826,Tanh,Tanh,,,,12,18,9.0,,,,0.00700054413464473,2,80,0.5808875230417242,0.00015139752624862034,COMPLETE
85,0.1842365860939026,2023-09-01 09:25:40.536060,2023-09-01 09:25:46.253829,0 days 00:00:05.717769,Tanh,Tanh,,,,12,23,5.0,,,,0.0043241730235362465,2,80,0.7953705608197706,0.00015371009770315925,COMPLETE
86,0.19372008740901947,2023-09-01 09:25:46.254092,2023-09-01 09:26:01.245797,0 days 00:00:14.991705,Tanh,Tanh,,,,4,22,7.0,,,,0.001980713852115411,2,80,0.7495427159946433,6.409299213483205e-05,COMPLETE
87,0.18612976372241974,2023-09-01 09:26:01.246067,2023-09-01 09:26:03.733019,0 days 00:00:02.486952,Tanh,ReLU,,,,12,17,6.0,,,,0.0035776105952870247,2,40,0.689435567316825,0.00011685651594111986,COMPLETE
88,0.18782666325569153,2023-09-01 09:26:03.733272,2023-09-01 09:26:10.524285,0 days 00:00:06.791013,Tanh,Tanh,Leaky,ReLU,Sigmoid,12,20,4.0,1.0,14.0,19.0,0.005282102460447972,5,80,0.5474357991538472,8.779689669351249e-05,COMPLETE
89,0.20570160448551178,2023-09-01 09:26:10.524576,2023-09-01 09:26:15.068782,0 days 00:00:04.544206,Sigmoid,Tanh,,,,12,19,4.0,,,,0.00837298993944175,2,80,0.6264236943999026,0.00021545741307435086,COMPLETE
90,0.22309467196464539,2023-09-01 09:26:15.069041,2023-09-01 09:26:16.370203,0 days 00:00:01.301162,Tanh,,,,,30,20,,,,,0.0026451351682269322,1,60,0.6504621792037539,4.4442420617485095e-05,COMPLETE
91,0.21048563718795776,2023-09-01 09:26:16.370451,2023-09-01 09:27:00.093587,0 days 00:00:43.723136,Tanh,Tanh,Sigmoid,,,2,14,3.0,21.0,,,0.007566453327974839,3,100,0.7269912582610037,0.00011160570684001784,COMPLETE
92,0.146620973944664,2023-09-01 09:27:00.093851,2023-09-01 09:27:41.145955,0 days 00:00:41.052104,Tanh,Tanh,Leaky,,,2,17,8.0,3.0,,,0.004896051843766668,3,100,0.6841819788119058,7.927623846885618e-05,COMPLETE
93,0.17420105636119843,2023-09-01 09:27:41.146236,2023-09-01 09:28:18.132999,0 days 00:00:36.986763,Tanh,Tanh,Leaky,,,2,17,6.0,3.0,,,0.00489638942460427,3,80,0.7670431476707346,5.9165421190075676e-05,COMPLETE
94,0.1618909239768982,2023-09-01 09:28:18.133273,2023-09-01 09:29:07.066813,0 days 00:00:48.933540,Tanh,Tanh,Leaky,Leaky,,2,16,8.0,2.0,10.0,,0.0033034264623481684,4,100,0.6852515871895117,8.059111316552922e-05,COMPLETE
95,0.17574697732925415,2023-09-01 09:29:07.067091,2023-09-01 09:29:14.601440,0 days 00:00:07.534349,Tanh,Tanh,Leaky,,,10,18,9.0,4.0,,,0.006107996292198067,3,80,0.7283977730561417,0.00016137310399423843,COMPLETE
96,0.16970288753509521,2023-09-01 09:29:14.601715,2023-09-01 09:29:23.809749,0 days 00:00:09.208034,Tanh,Sigmoid,Leaky,Sigmoid,,8,21,7.0,1.0,24.0,,0.004035486769013562,4,80,0.6050959983422126,0.00012548803159811552,COMPLETE
97,0.17608976364135742,2023-09-01 09:29:23.810026,2023-09-01 09:29:32.305444,0 days 00:00:08.495418,Tanh,Tanh,Sigmoid,,,12,19,2.0,5.0,,,0.009427682727497267,3,100,0.7742310279946172,3.600261799263942e-05,COMPLETE
98,0.17151251435279846,2023-09-01 09:29:32.305710,2023-09-01 09:29:59.659761,0 days 00:00:27.354051,Tanh,Leaky,,,,2,21,8.0,,,,0.004800667710318684,2,80,0.6865819814040902,9.563444569995366e-05,COMPLETE
99,0.2086104452610016,2023-09-01 09:29:59.660029,2023-09-01 09:30:00.751062,0 days 00:00:01.091033,Tanh,Tanh,,,,30,22,5.0,,,,0.012090183406561953,2,40,0.6531463204036044,5.783558437687915e-05,COMPLETE
100,0.1686892956495285,2023-09-01 09:30:00.751321,2023-09-01 09:30:07.195768,0 days 00:00:06.444447,Tanh,Tanh,Leaky,,,12,24,7.0,3.0,,,0.002178370189864737,3,80,0.7316237479764292,0.00019885930345700764,COMPLETE
101,0.154314786195755,2023-09-01 09:30:07.196040,2023-09-01 09:30:53.168724,0 days 00:00:45.972684,Tanh,Tanh,Sigmoid,,,2,15,9.0,7.0,,,0.006960151618541368,3,100,0.7690840773161751,8.295598388522182e-05,COMPLETE
102,0.150155708193779,2023-09-01 09:30:53.168998,2023-09-01 09:31:39.888142,0 days 00:00:46.719144,Tanh,Tanh,Sigmoid,,,2,16,10.0,7.0,,,0.007005421525032721,3,100,0.7771290047906251,7.337454125231079e-05,COMPLETE
103,0.16911734640598297,2023-09-01 09:31:39.888419,2023-09-01 09:32:26.679933,0 days 00:00:46.791514,Tanh,Tanh,Sigmoid,,,2,15,11.0,7.0,,,0.006787194578705809,3,100,0.7742302234230699,7.821004016244367e-05,COMPLETE
104,0.18338599801063538,2023-09-01 09:32:26.680204,2023-09-01 09:33:11.529715,0 days 00:00:44.849511,Tanh,Tanh,Sigmoid,,,2,16,9.0,8.0,,,0.014322695605044056,3,100,0.7413232742954375,4.8736463550639106e-05,COMPLETE
105,0.1864754855632782,2023-09-01 09:33:11.529991,2023-09-01 09:33:54.002174,0 days 00:00:42.472183,Tanh,Tanh,Sigmoid,,,2,15,10.0,6.0,,,0.009868604416773775,3,100,0.7026060715409621,6.969721042013013e-05,COMPLETE
106,0.17105096578598022,2023-09-01 09:33:54.002461,2023-09-01 09:34:40.561318,0 days 00:00:46.558857,ReLU,Leaky,Sigmoid,,,2,17,8.0,6.0,,,0.007498774539247282,3,100,0.7684391517022396,0.00011489058908171173,COMPLETE
107,0.18104945123195648,2023-09-01 09:34:40.561597,2023-09-01 09:35:28.616781,0 days 00:00:48.055184,Sigmoid,Tanh,Sigmoid,,,2,14,9.0,9.0,,,0.011505524773104746,3,100,0.7991296018229457,0.0001553499530551725,COMPLETE
108,0.18480554223060608,2023-09-01 09:35:28.617052,2023-09-01 09:36:11.508501,0 days 00:00:42.891449,Tanh,ReLU,Sigmoid,,,2,16,10.0,4.0,,,0.005616048443692276,3,100,0.7042274245065573,0.0002572726932309135,COMPLETE
