number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
92,0.1513349562883377,2023-08-31 19:51:14.918449,2023-08-31 19:51:42.220149,0 days 00:00:27.301700,Tanh,ReLU,Tanh,ReLU,,4,10,13.0,17.0,20.0,,0.0012269288331828408,4,100,0.6051910381865939,0.00012077160936909029,COMPLETE
93,0.1342894583940506,2023-08-31 19:51:42.220435,2023-08-31 19:52:04.238911,0 days 00:00:22.018476,Tanh,ReLU,Tanh,ReLU,,4,11,13.0,16.0,22.0,,0.0022126052737995346,4,100,0.537056622390237,0.00016872765182513377,COMPLETE
94,0.12342944741249084,2023-08-31 19:52:04.239200,2023-08-31 19:53:00.197111,0 days 00:00:55.957911,Tanh,ReLU,Tanh,ReLU,,4,13,14.0,17.0,20.0,,0.0034784861004123376,4,100,0.6879317103775936,0.00010549141547566987,COMPLETE
95,0.13925331830978394,2023-08-31 19:53:00.197424,2023-08-31 19:54:02.784568,0 days 00:01:02.587144,Tanh,ReLU,Tanh,ReLU,,4,13,14.0,20.0,19.0,,0.004681615647913229,4,100,0.7013192692249687,0.0002933251231303276,COMPLETE
96,0.12427957355976105,2023-08-31 19:54:02.785048,2023-08-31 19:55:27.118019,0 days 00:01:24.332971,Tanh,ReLU,Tanh,ReLU,,4,14,12.0,18.0,22.0,,0.002950484018916495,4,100,0.7203144407398615,9.505381616181246e-05,COMPLETE
97,0.16115060448646545,2023-08-31 19:55:27.118505,2023-08-31 19:56:23.139864,0 days 00:00:56.021359,Tanh,ReLU,Tanh,ReLU,,4,13,15.0,19.0,18.0,,0.003549252920067218,4,100,0.6778323730848685,7.93435839867341e-05,COMPLETE
98,0.1143684908747673,2023-08-31 19:56:23.140151,2023-08-31 19:56:46.188247,0 days 00:00:23.048096,Tanh,ReLU,Tanh,ReLU,,4,11,14.0,15.0,17.0,,0.0018947606712350134,4,100,0.6272575770355564,0.00015136206290371806,COMPLETE
99,0.11197524517774582,2023-08-31 19:56:46.188530,2023-08-31 19:57:09.977831,0 days 00:00:23.789301,Tanh,ReLU,Leaky,ReLU,,4,11,16.0,15.0,17.0,,0.001577057678155531,4,100,0.6437561080161446,0.00020837461209643094,COMPLETE
100,0.13728195428848267,2023-08-31 19:57:09.978123,2023-08-31 19:57:56.882715,0 days 00:00:46.904592,Tanh,ReLU,Leaky,ReLU,,2,12,16.0,15.0,17.0,,0.0012161430936588667,4,100,0.6426703133772053,0.0001562595817090011,COMPLETE
101,0.12815821170806885,2023-08-31 19:57:56.883011,2023-08-31 19:58:18.096409,0 days 00:00:21.213398,Tanh,ReLU,Leaky,ReLU,,4,11,15.0,16.0,17.0,,0.0018208513890410297,4,100,0.5729099746319558,0.00021573659190482863,COMPLETE
102,0.14140403270721436,2023-08-31 19:58:18.096701,2023-08-31 19:58:44.838073,0 days 00:00:26.741372,Tanh,ReLU,Leaky,ReLU,,4,9,16.0,12.0,18.0,,0.001460294569580768,4,100,0.732117591731563,0.0001412914292750126,COMPLETE
103,0.11838604509830475,2023-08-31 19:58:44.838381,2023-08-31 19:59:08.510725,0 days 00:00:23.672344,Tanh,ReLU,Leaky,ReLU,,4,12,17.0,11.0,16.0,,0.0024971234942737543,4,100,0.6253874935161037,0.00011318255174899458,COMPLETE
104,0.12699182331562042,2023-08-31 19:59:08.511006,2023-08-31 19:59:12.290690,0 days 00:00:03.779684,Tanh,ReLU,Leaky,Sigmoid,,30,12,16.0,11.0,15.0,,0.0020352541128985683,4,100,0.6205101610197485,0.00019517113049608256,COMPLETE
105,0.1085040271282196,2023-08-31 19:59:12.290972,2023-08-31 19:59:33.429039,0 days 00:00:21.138067,Tanh,ReLU,Leaky,ReLU,,4,11,18.0,12.0,16.0,,0.0025594429597474615,4,80,0.6577901255940239,0.0002897167903562486,COMPLETE
106,0.09737429022789001,2023-08-31 19:59:33.429325,2023-08-31 19:59:57.268754,0 days 00:00:23.839429,Tanh,ReLU,Leaky,ReLU,,4,10,18.0,13.0,16.0,,0.0009286979451250925,4,80,0.7766157393875064,0.0002666637490272655,COMPLETE
107,0.1452859789133072,2023-08-31 19:59:57.269038,2023-08-31 20:00:21.752647,0 days 00:00:24.483609,ReLU,ReLU,Leaky,ReLU,,4,11,18.0,13.0,16.0,,0.00252985502944984,4,80,0.7803361199344477,0.0002690335961947131,COMPLETE
108,0.13308148086071014,2023-08-31 20:00:21.752929,2023-08-31 20:00:43.013824,0 days 00:00:21.260895,Tanh,ReLU,Leaky,ReLU,,4,11,18.0,15.0,14.0,,0.0008850736585460985,4,80,0.6604127133214054,0.0003250202612485384,COMPLETE
109,0.14157046377658844,2023-08-31 20:00:43.014111,2023-08-31 20:01:05.188008,0 days 00:00:22.173897,Tanh,ReLU,Leaky,ReLU,,4,9,17.0,12.0,17.0,,0.0010450170829753307,4,80,0.7146304255083225,0.00023072554776350075,COMPLETE
110,0.21824584901332855,2023-08-31 20:01:05.188294,2023-08-31 20:01:13.970797,0 days 00:00:08.782503,Sigmoid,ReLU,Leaky,ReLU,,12,11,16.0,14.0,16.0,,0.0014625951092865092,4,80,0.7913882510824342,0.0003620118425486676,COMPLETE
111,0.11671295017004013,2023-08-31 20:01:13.971082,2023-08-31 20:02:12.134496,0 days 00:00:58.163414,Tanh,ReLU,Leaky,ReLU,,4,10,19.0,11.0,16.0,,0.0007614904902988809,4,80,0.7379845324370488,0.00015444995427230405,COMPLETE
112,0.10720647126436234,2023-08-31 20:02:12.134980,2023-08-31 20:03:15.199283,0 days 00:01:03.064303,Tanh,ReLU,Leaky,ReLU,,4,10,18.0,13.0,15.0,,0.0007815304597529424,4,80,0.6837373689442294,0.0001885364715941113,COMPLETE
113,0.09843222051858902,2023-08-31 20:03:15.199755,2023-08-31 20:04:24.548206,0 days 00:01:09.348451,Tanh,ReLU,Leaky,ReLU,,4,10,20.0,13.0,14.0,,0.0007668630548706946,4,80,0.7493748641840723,0.00025667684872644926,COMPLETE
114,0.1491125077009201,2023-08-31 20:04:24.548699,2023-08-31 20:05:27.403172,0 days 00:01:02.854473,Tanh,ReLU,Leaky,ReLU,,4,10,19.0,13.0,14.0,,0.0006832337335243276,4,80,0.678067837871379,0.0002596117503731339,COMPLETE
115,0.10048152506351471,2023-08-31 20:05:27.403663,2023-08-31 20:06:39.102672,0 days 00:01:11.699009,Tanh,ReLU,Leaky,ReLU,,4,9,20.0,15.0,15.0,,0.0007790225387454507,4,80,0.7751414171866549,0.00017528527512241241,COMPLETE
116,0.1190171167254448,2023-08-31 20:06:39.103162,2023-08-31 20:07:15.922673,0 days 00:00:36.819511,Tanh,ReLU,Leaky,ReLU,,8,9,20.0,15.0,15.0,,0.0009473349022214907,4,80,0.7808991338594826,0.00018479397990888902,COMPLETE
117,0.09652502089738846,2023-08-31 20:07:15.923167,2023-08-31 20:08:21.513802,0 days 00:01:05.590635,Tanh,ReLU,Leaky,ReLU,,4,8,20.0,14.0,15.0,,0.0005336040715443775,4,80,0.7145100957012933,0.00041316366709982116,COMPLETE
118,0.12857474386692047,2023-08-31 20:08:21.514285,2023-08-31 20:09:25.061290,0 days 00:01:03.547005,Tanh,ReLU,Leaky,Tanh,,4,8,20.0,14.0,14.0,,0.0005281892763167254,4,80,0.691655882064329,0.00039001704283989075,COMPLETE
119,0.14995257556438446,2023-08-31 20:09:25.061790,2023-08-31 20:10:31.476692,0 days 00:01:06.414902,Tanh,ReLU,Leaky,ReLU,,4,9,21.0,13.0,15.0,,0.00045828184670224895,4,80,0.7204747005032028,0.0004971996612143143,COMPLETE
120,0.12854573130607605,2023-08-31 20:10:31.477182,2023-08-31 20:11:43.659533,0 days 00:01:12.182351,Tanh,ReLU,Leaky,ReLU,,4,8,20.0,14.0,14.0,,0.0006971265121206364,4,80,0.780812018796404,0.0002952665604971514,COMPLETE
121,0.15866829454898834,2023-08-31 20:11:43.660012,2023-08-31 20:12:44.708533,0 days 00:01:01.048521,Tanh,ReLU,Leaky,ReLU,,4,9,21.0,15.0,17.0,,0.0008069921832274121,4,80,0.6609274355579802,0.00024939163142344105,COMPLETE
122,0.09661965817213058,2023-08-31 20:12:44.709017,2023-08-31 20:13:54.720531,0 days 00:01:10.011514,Tanh,ReLU,Leaky,ReLU,,4,10,20.0,13.0,15.0,,0.0010908695769496536,4,80,0.7570138966881762,0.0003325532814204756,COMPLETE
123,0.10996176302433014,2023-08-31 20:13:54.721017,2023-08-31 20:15:04.434156,0 days 00:01:09.713139,Tanh,ReLU,Leaky,ReLU,,4,10,20.0,13.0,13.0,,0.0009927768522890025,4,80,0.7489911758396622,0.00034157540468239664,COMPLETE
124,0.12510959804058075,2023-08-31 20:15:04.434647,2023-08-31 20:16:18.713940,0 days 00:01:14.279293,Tanh,ReLU,Leaky,ReLU,,4,8,20.0,13.0,13.0,,0.0012013999200028785,4,80,0.7991458137462225,0.00033329995581979984,COMPLETE
125,0.17037373781204224,2023-08-31 20:16:18.714429,2023-08-31 20:18:36.916525,0 days 00:02:18.202096,Tanh,Sigmoid,Leaky,Sigmoid,,2,10,22.0,12.0,12.0,,0.0009726251011707858,4,80,0.7594798552150189,0.0005326119762566212,COMPLETE
126,0.15772917866706848,2023-08-31 20:18:36.917022,2023-08-31 20:18:47.268040,0 days 00:00:10.351018,Tanh,Leaky,Leaky,ReLU,,30,10,19.0,13.0,15.0,,0.0006396762281154801,4,80,0.7130049387939603,0.0004091963014675054,COMPLETE
127,0.1284150630235672,2023-08-31 20:18:47.268528,2023-08-31 20:19:56.856690,0 days 00:01:09.588162,Tanh,ReLU,Leaky,ReLU,,4,9,20.0,14.0,14.0,,0.0003674548707431301,4,80,0.75110933086859,0.0007285812654618833,COMPLETE
128,0.17150726914405823,2023-08-31 20:19:56.857190,2023-08-31 20:21:00.728343,0 days 00:01:03.871153,ReLU,ReLU,Leaky,ReLU,,4,8,21.0,12.0,11.0,,0.000559889990524385,4,80,0.6932904700287924,0.0003097975921890048,COMPLETE
129,0.14279308915138245,2023-08-31 20:21:00.728834,2023-08-31 20:22:09.403084,0 days 00:01:08.674250,Tanh,ReLU,Leaky,ReLU,,4,9,18.0,13.0,13.0,,0.0008187915845102585,4,80,0.741450495881495,0.00037511089467247977,COMPLETE
130,0.12977229058742523,2023-08-31 20:22:09.403579,2023-08-31 20:23:20.602731,0 days 00:01:11.199152,Tanh,ReLU,Leaky,ReLU,,4,10,21.0,12.0,15.0,,0.0011235172251661883,4,80,0.7692334670171681,0.0002611274312632986,COMPLETE
131,0.11251973360776901,2023-08-31 20:23:20.603220,2023-08-31 20:24:21.334517,0 days 00:01:00.731297,Tanh,ReLU,Leaky,ReLU,,4,11,19.0,14.0,15.0,,0.0015356935660477175,4,80,0.6580283379052874,0.0001999020206308138,COMPLETE
132,0.14031414687633514,2023-08-31 20:24:21.335006,2023-08-31 20:25:27.904465,0 days 00:01:06.569459,Tanh,ReLU,Leaky,ReLU,,4,10,18.0,13.0,18.0,,0.0013248735674123487,4,80,0.713805201883383,0.00021530512443150972,COMPLETE
133,0.11152244359254837,2023-08-31 20:25:27.904961,2023-08-31 20:26:31.437212,0 days 00:01:03.532251,Tanh,ReLU,Leaky,ReLU,,4,11,20.0,12.0,16.0,,0.0009705577295148091,4,80,0.6844355231365707,0.00047158893742727534,COMPLETE
134,0.12459905445575714,2023-08-31 20:26:31.437719,2023-08-31 20:26:53.539333,0 days 00:00:22.101614,Tanh,ReLU,Leaky,ReLU,,12,10,20.0,12.0,16.0,,0.0006472912589494824,4,80,0.6832191267677591,0.00040498669858787757,COMPLETE
135,0.15799151360988617,2023-08-31 20:26:53.539825,2023-08-31 20:28:03.612595,0 days 00:01:10.072770,Sigmoid,ReLU,Leaky,Tanh,,4,10,19.0,13.0,14.0,,0.0010129690608602303,4,80,0.7273168829601047,0.0006648077834407835,COMPLETE
136,0.09644763916730881,2023-08-31 20:28:03.613094,2023-08-31 20:28:46.376441,0 days 00:00:42.763347,Tanh,ReLU,Leaky,ReLU,,4,9,21.0,11.0,15.0,,0.0004552980969641321,4,80,0.7956122527661884,0.0003205211260961137,COMPLETE
137,0.14498990774154663,2023-08-31 20:28:46.376731,2023-08-31 20:29:09.508974,0 days 00:00:23.132243,Tanh,ReLU,Leaky,ReLU,,4,8,22.0,11.0,15.0,,0.0005905044782894685,4,80,0.7935777962604976,0.0003234218627790285,COMPLETE
138,0.15630163252353668,2023-08-31 20:29:09.509266,2023-08-31 20:29:21.478476,0 days 00:00:11.969210,Tanh,ReLU,Leaky,ReLU,,8,9,21.0,11.0,13.0,,0.00048610190349715254,4,80,0.7988272036113675,0.00017609728606524832,COMPLETE
139,0.15660469233989716,2023-08-31 20:29:21.478760,2023-08-31 20:29:43.771383,0 days 00:00:22.292623,Tanh,Sigmoid,Leaky,ReLU,,4,6,23.0,14.0,14.0,,0.0004143466773813077,4,80,0.7589009378059506,0.00023320978104697168,COMPLETE
140,0.1538257598876953,2023-08-31 20:29:43.771677,2023-08-31 20:30:05.014308,0 days 00:00:21.242631,Tanh,Leaky,Leaky,ReLU,,4,9,9.0,10.0,15.0,,0.0002839237482689067,4,80,0.739636838417604,0.0005537258818286693,COMPLETE
141,0.1344306617975235,2023-08-31 20:30:05.014602,2023-08-31 20:30:25.035337,0 days 00:00:20.020735,Tanh,ReLU,Leaky,ReLU,,4,11,20.0,12.0,16.0,,0.0008425830306736874,4,80,0.6842153403184971,0.0002609697533321221,COMPLETE
142,0.1504306197166443,2023-08-31 20:30:25.035635,2023-08-31 20:30:45.626874,0 days 00:00:20.591239,Tanh,ReLU,Leaky,ReLU,,4,7,20.0,12.0,16.0,,0.0007305509272687566,4,80,0.7083623777714062,0.0004563616103650002,COMPLETE
143,0.12207366526126862,2023-08-31 20:30:45.627171,2023-08-31 20:31:07.220066,0 days 00:00:21.592895,Tanh,ReLU,Leaky,ReLU,,4,11,20.0,13.0,15.0,,0.0010069658162832223,4,80,0.7368961060751891,0.00043333120921760105,COMPLETE
144,0.13006480038166046,2023-08-31 20:31:07.220353,2023-08-31 20:31:26.480924,0 days 00:00:19.260571,Tanh,ReLU,Leaky,ReLU,,4,9,21.0,13.0,19.0,,0.0005588528753793461,4,80,0.6592060997371569,0.0003304506644752638,COMPLETE
145,0.16486157476902008,2023-08-31 20:31:26.481213,2023-08-31 20:31:43.075491,0 days 00:00:16.594278,Tanh,ReLU,Leaky,ReLU,,4,10,19.0,12.0,16.0,,0.0012335334664826325,4,60,0.7556583982881457,0.0007371906790814721,COMPLETE
146,0.10747876763343811,2023-08-31 20:31:43.075783,2023-08-31 20:32:03.823811,0 days 00:00:20.748028,Tanh,ReLU,Leaky,ReLU,,4,8,22.0,14.0,17.0,,0.0008895536507720806,4,80,0.7052684313365095,0.00016636469580829809,COMPLETE
147,0.17003965377807617,2023-08-31 20:32:03.824117,2023-08-31 20:32:26.336253,0 days 00:00:22.512136,Tanh,ReLU,Leaky,ReLU,,4,8,22.0,14.0,18.0,,0.0007587832702770022,4,80,0.7667182786394576,0.0001378191107689021,COMPLETE
148,0.16080355644226074,2023-08-31 20:32:26.336545,2023-08-31 20:32:47.412450,0 days 00:00:21.075905,Tanh,ReLU,Leaky,Sigmoid,,4,7,22.0,14.0,17.0,,0.005661878538262406,4,80,0.7154033539069508,0.00018102211017354835,COMPLETE
149,0.19619899988174438,2023-08-31 20:32:47.412744,2023-08-31 20:33:10.718882,0 days 00:00:23.306138,Tanh,ReLU,ReLU,ReLU,,4,8,21.0,17.0,14.0,,0.0004402382973099868,4,80,0.7983273958218033,0.00015021310164596338,COMPLETE
150,0.1382308453321457,2023-08-31 20:33:10.719185,2023-08-31 20:33:52.162880,0 days 00:00:41.443695,Tanh,ReLU,Leaky,ReLU,,2,9,23.0,16.0,12.0,,0.008646115605059249,4,80,0.7049378543102258,0.00028367421658061714,COMPLETE
151,0.13302281498908997,2023-08-31 20:33:52.163173,2023-08-31 20:34:19.061743,0 days 00:00:26.898570,Tanh,ReLU,Leaky,ReLU,,4,10,19.0,11.0,17.0,,0.0008565319189909828,4,80,0.6890989595421452,0.0005354304254954693,COMPLETE
152,0.11384720355272293,2023-08-31 20:34:19.062044,2023-08-31 20:34:41.335800,0 days 00:00:22.273756,Tanh,ReLU,Leaky,ReLU,,4,11,21.0,13.0,21.0,,0.0010090690036737085,4,80,0.7592109978536882,0.00023437850695112917,COMPLETE
153,0.1674807220697403,2023-08-31 20:34:41.336093,2023-08-31 20:35:00.160076,0 days 00:00:18.823983,Tanh,ReLU,Leaky,ReLU,,4,9,6.0,12.0,15.0,,0.0006401748902079417,4,80,0.6557129351048435,0.00036145812595092877,COMPLETE
154,0.14556828141212463,2023-08-31 20:35:00.160368,2023-08-31 20:35:11.958357,0 days 00:00:11.797989,Tanh,ReLU,Leaky,ReLU,,4,10,18.0,11.0,16.0,,0.0012884816004293145,4,80,0.4066656069105757,0.00020139692264460962,COMPLETE
155,0.10921293497085571,2023-08-31 20:35:11.958649,2023-08-31 20:35:31.800536,0 days 00:00:19.841887,Tanh,ReLU,Sigmoid,ReLU,,4,11,19.0,14.0,16.0,,0.0017995218434019768,4,80,0.6749995284258599,0.0001629169727734367,COMPLETE
156,0.1296931654214859,2023-08-31 20:35:31.800823,2023-08-31 20:35:49.610010,0 days 00:00:17.809187,Tanh,ReLU,Sigmoid,ReLU,,4,12,18.0,15.0,15.0,,0.0017922718462815065,4,80,0.6074407737977446,9.137415862012956e-05,COMPLETE
157,0.1446216106414795,2023-08-31 20:35:49.610309,2023-08-31 20:35:52.891838,0 days 00:00:03.281529,Tanh,ReLU,Sigmoid,Tanh,,30,8,19.0,14.0,18.0,,0.0016356857434232381,4,80,0.7222311005735977,0.00012673185413731217,COMPLETE
158,0.12067848443984985,2023-08-31 20:35:52.892130,2023-08-31 20:36:02.714335,0 days 00:00:09.822205,Tanh,ReLU,Sigmoid,ReLU,,4,10,19.0,15.0,16.0,,0.0023177852248241304,4,80,0.332558628966283,0.00015781095771086808,COMPLETE
159,0.14464087784290314,2023-08-31 20:36:02.714625,2023-08-31 20:36:16.792191,0 days 00:00:14.077566,ReLU,Leaky,Sigmoid,ReLU,,4,9,20.0,13.0,17.0,,0.0013937199121806093,4,60,0.6447204128827483,0.0001758760581682749,COMPLETE
160,0.2305515855550766,2023-08-31 20:36:16.792484,2023-08-31 20:36:24.814135,0 days 00:00:08.021651,Sigmoid,Sigmoid,Sigmoid,ReLU,,12,12,17.0,23.0,14.0,,0.0028334940898279586,4,80,0.7675343900226063,0.00011597385989647662,COMPLETE
161,0.12324830889701843,2023-08-31 20:36:24.814427,2023-08-31 20:36:44.498270,0 days 00:00:19.683843,Tanh,ReLU,Leaky,ReLU,,4,11,20.0,12.0,16.0,,0.0010858884766151034,4,80,0.6758371118168798,0.00029123977218653536,COMPLETE
162,0.12378130853176117,2023-08-31 20:36:44.498568,2023-08-31 20:37:05.689346,0 days 00:00:21.190778,Tanh,ReLU,Leaky,ReLU,,4,11,20.0,13.0,4.0,,0.0008414784005157771,4,80,0.7303247397927153,0.00047558693755565134,COMPLETE
163,0.13467872142791748,2023-08-31 20:37:05.689649,2023-08-31 20:37:25.931058,0 days 00:00:20.241409,Tanh,ReLU,Leaky,ReLU,,4,10,21.0,14.0,15.0,,0.002144594747815315,4,80,0.6937718161849152,0.0002591376386426657,COMPLETE
164,0.15314756333827972,2023-08-31 20:37:25.931359,2023-08-31 20:37:41.564695,0 days 00:00:15.633336,Tanh,ReLU,Tanh,ReLU,,4,12,12.0,12.0,13.0,,0.0007051673627815501,4,80,0.548070405285151,0.00019998761884621014,COMPLETE
165,0.0887298583984375,2023-08-31 20:37:41.564991,2023-08-31 20:38:03.044767,0 days 00:00:21.479776,Tanh,ReLU,Leaky,ReLU,,4,10,18.0,13.0,16.0,,0.0005001968215396761,4,80,0.740447416899854,0.00036588158035240397,COMPLETE
166,0.1429779976606369,2023-08-31 20:38:03.045066,2023-08-31 20:38:24.463802,0 days 00:00:21.418736,Tanh,ReLU,Leaky,ReLU,,4,9,18.0,13.0,15.0,,0.0005407683195132153,4,80,0.742000633095037,0.00014029686930897974,COMPLETE
167,0.1594189703464508,2023-08-31 20:38:24.464103,2023-08-31 20:38:46.855929,0 days 00:00:22.391826,Leaky,ReLU,Tanh,Leaky,,4,10,18.0,14.0,17.0,,0.0003511950231342435,4,80,0.7725477484086127,0.0003682883279369054,COMPLETE
168,0.08894490450620651,2023-08-31 20:38:46.856232,2023-08-31 20:39:08.074732,0 days 00:00:21.218500,Tanh,ReLU,Sigmoid,ReLU,,4,10,19.0,16.0,19.0,,0.00486071737492589,4,80,0.7163029971695157,9.755343203826183e-05,COMPLETE
169,0.16997522115707397,2023-08-31 20:39:08.075026,2023-08-31 20:39:11.752700,0 days 00:00:03.677674,Tanh,ReLU,Sigmoid,ReLU,,8,8,17.0,16.0,19.0,,0.004635568473470252,4,80,0.2422707022295262,8.99506928030406e-05,COMPLETE
170,0.09304533153772354,2023-08-31 20:39:11.752990,2023-08-31 20:39:34.575432,0 days 00:00:22.822442,Tanh,Tanh,Sigmoid,Sigmoid,,4,9,19.0,15.0,20.0,,0.0057410428865743,4,80,0.797120737650565,0.0001061495835902671,COMPLETE
171,0.16970978677272797,2023-08-31 20:39:34.575723,2023-08-31 20:39:47.558324,0 days 00:00:12.982601,Tanh,Tanh,Sigmoid,Sigmoid,,4,9,19.0,15.0,19.0,,0.0070008684129103825,4,80,0.45197105886110517,0.00010564386978465212,COMPLETE
172,0.1033778190612793,2023-08-31 20:39:47.558626,2023-08-31 20:40:10.512325,0 days 00:00:22.953699,Tanh,Tanh,Sigmoid,Sigmoid,,4,11,19.0,16.0,20.0,,0.004889160766976818,4,80,0.7987682232302546,0.0001270338017788637,COMPLETE
173,0.16178284585475922,2023-08-31 20:40:10.512619,2023-08-31 20:40:33.366478,0 days 00:00:22.853859,Tanh,Tanh,Sigmoid,Sigmoid,,4,9,18.0,17.0,20.0,,0.0057173411054780975,4,80,0.7988959662174859,7.434187953944445e-05,COMPLETE
174,0.1195654645562172,2023-08-31 20:40:33.366772,2023-08-31 20:40:55.543905,0 days 00:00:22.177133,Tanh,Tanh,Sigmoid,Sigmoid,,4,10,19.0,16.0,21.0,,0.0050516727421604565,4,80,0.7703158579409847,0.00012058165830133299,COMPLETE
175,0.1646602302789688,2023-08-31 20:40:55.544197,2023-08-31 20:41:07.032040,0 days 00:00:11.487843,Tanh,Tanh,Sigmoid,Sigmoid,,4,10,18.0,16.0,20.0,,0.007818200130270507,4,40,0.7983831431868794,6.328146529812607e-05,COMPLETE
176,0.15375463664531708,2023-08-31 20:41:07.032338,2023-08-31 20:41:27.878678,0 days 00:00:20.846340,Tanh,Tanh,Sigmoid,Leaky,,4,9,19.0,17.0,21.0,,0.004281756679338406,4,80,0.720580721077009,8.976604056230381e-05,COMPLETE
177,0.14922448992729187,2023-08-31 20:41:27.878986,2023-08-31 20:41:48.930587,0 days 00:00:21.051601,Tanh,Tanh,Sigmoid,Sigmoid,,4,11,21.0,15.0,22.0,,0.009596871626763977,4,80,0.7345484976543011,0.00010421361236102335,COMPLETE
178,0.13621214032173157,2023-08-31 20:41:48.930881,2023-08-31 20:42:09.202745,0 days 00:00:20.271864,Tanh,Tanh,Tanh,Sigmoid,,4,8,22.0,16.0,19.0,,0.005436458621222394,4,80,0.7072025636936659,0.00013221650166009993,COMPLETE
179,0.19218748807907104,2023-08-31 20:42:09.203035,2023-08-31 20:42:16.305560,0 days 00:00:07.102525,Tanh,Tanh,Sigmoid,Sigmoid,,4,9,18.0,15.0,20.0,,0.003369368700862748,4,40,0.4935297177082575,0.00021037527753772807,COMPLETE
180,0.11902662366628647,2023-08-31 20:42:16.305853,2023-08-31 20:42:38.408696,0 days 00:00:22.102843,Tanh,Tanh,ReLU,Sigmoid,,4,10,17.0,17.0,18.0,,0.00397175498694891,4,80,0.7580849868398404,0.00016073524402599772,COMPLETE
181,0.11883369833230972,2023-08-31 20:42:38.408991,2023-08-31 20:42:58.937505,0 days 00:00:20.528514,Tanh,ReLU,Sigmoid,ReLU,,4,11,19.0,14.0,16.0,,0.007129144144693354,4,80,0.6971128310902981,0.0001468417975739508,COMPLETE
182,0.15407490730285645,2023-08-31 20:42:58.937797,2023-08-31 20:43:18.685004,0 days 00:00:19.747207,Tanh,ReLU,Sigmoid,ReLU,,4,11,19.0,15.0,17.0,,0.006516793638221841,4,80,0.6665964852512385,0.0001761470536295955,COMPLETE
183,0.11230312287807465,2023-08-31 20:43:18.685301,2023-08-31 20:43:41.224898,0 days 00:00:22.539597,Tanh,Tanh,Sigmoid,ReLU,,4,10,20.0,14.0,20.0,,0.0028236409265666295,4,80,0.7695583586249483,0.00010333923086076191,COMPLETE
184,0.12014049291610718,2023-08-31 20:43:41.225189,2023-08-31 20:44:02.503411,0 days 00:00:21.278222,Tanh,ReLU,Sigmoid,ReLU,,4,11,19.0,13.0,16.0,,0.003280020905525816,4,80,0.7309337420620606,0.0002365876756106965,COMPLETE
185,0.29619187116622925,2023-08-31 20:44:02.503712,2023-08-31 20:44:47.679230,0 days 00:00:45.175518,Tanh,ReLU,Tanh,ReLU,,2,12,18.0,12.0,19.0,,0.012706976240477055,4,80,0.7988488103160997,0.0001278979439851026,COMPLETE
186,0.12032961845397949,2023-08-31 20:44:47.679526,2023-08-31 20:45:01.784408,0 days 00:00:14.104882,Tanh,Tanh,Sigmoid,ReLU,,4,10,20.0,16.0,15.0,,0.0047082107159938215,4,60,0.6397507914978878,8.355560766961464e-05,COMPLETE
187,0.5569741725921631,2023-08-31 20:45:01.784710,2023-08-31 20:45:02.587059,0 days 00:00:00.802349,Tanh,ReLU,Leaky,ReLU,,16,11,17.0,11.0,16.0,,0.0002996582104124052,4,40,0.19456933153605496,0.0001675330677705753,COMPLETE
188,0.15041476488113403,2023-08-31 20:45:02.587354,2023-08-31 20:45:24.306510,0 days 00:00:21.719156,Tanh,ReLU,Tanh,ReLU,,4,10,19.0,14.0,17.0,,0.006177093924818986,4,80,0.7443849626961659,0.00027990290545356375,COMPLETE
189,0.22749073803424835,2023-08-31 20:45:24.306807,2023-08-31 20:45:27.487485,0 days 00:00:03.180678,Tanh,Tanh,Leaky,Tanh,,30,7,21.0,13.0,14.0,,0.0004872915845787124,4,80,0.7074588350234849,0.00019322123071271698,COMPLETE
190,0.15289296209812164,2023-08-31 20:45:27.487769,2023-08-31 20:45:47.870947,0 days 00:00:20.383178,ReLU,ReLU,Sigmoid,ReLU,,4,9,20.0,15.0,18.0,,0.011368264789032871,4,80,0.6827546916136242,0.00011588912219255332,COMPLETE
191,0.1274462342262268,2023-08-31 20:45:47.871253,2023-08-31 20:46:10.469468,0 days 00:00:22.598215,Tanh,ReLU,Leaky,ReLU,,4,10,19.0,18.0,15.0,,0.0005981173342396457,4,80,0.7714673856226644,0.0002961862487148591,COMPLETE
192,0.13054053485393524,2023-08-31 20:46:10.469763,2023-08-31 20:46:31.961561,0 days 00:00:21.491798,Tanh,ReLU,Leaky,ReLU,,4,11,11.0,13.0,14.0,,0.0007265889480516676,4,80,0.744474095534076,0.00035301971657025836,COMPLETE
193,0.14182141423225403,2023-08-31 20:46:31.961868,2023-08-31 20:46:52.779747,0 days 00:00:20.817879,Tanh,ReLU,Leaky,ReLU,,4,9,20.0,12.0,16.0,,0.0020280573252228016,4,80,0.7200655204574798,0.0002279891801916238,COMPLETE
194,0.13379579782485962,2023-08-31 20:46:52.780045,2023-08-31 20:47:14.763624,0 days 00:00:21.983579,Tanh,ReLU,Leaky,ReLU,,4,10,18.0,13.0,15.0,,0.0036793904733465966,4,80,0.7463439594638259,0.00015072411707096734,COMPLETE
