number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
35,0.21596528589725494,2023-08-31 19:37:00.543892,2023-08-31 19:37:27.368790,0 days 00:00:26.824898,Leaky,ReLU,Leaky,Tanh,,12,23,18.0,14.0,24.0,,0.0005326581367831209,4,100,0.7204013995235105,0.000814448847859147,COMPLETE
36,0.1808612197637558,2023-08-31 19:37:27.369270,2023-08-31 19:37:48.575177,0 days 00:00:21.205907,Leaky,Leaky,ReLU,ReLU,,12,23,17.0,15.0,14.0,,0.0018625341962155405,4,80,0.7124046494494787,0.000252297759083717,COMPLETE
37,0.1960466504096985,2023-08-31 19:37:48.575459,2023-08-31 19:38:02.469135,0 days 00:00:13.893676,Tanh,Leaky,ReLU,,,12,23,10.0,18.0,,,0.0018547517769328314,3,80,0.5351745591468315,0.0002759253029778778,COMPLETE
38,0.18801705539226532,2023-08-31 19:38:02.469602,2023-08-31 19:38:22.616488,0 days 00:00:20.146886,Tanh,Leaky,ReLU,,,12,23,10.0,19.0,,,0.0019862125516370553,3,80,0.7872741572830223,0.0002682386782949243,COMPLETE
39,0.18483470380306244,2023-08-31 19:38:22.616941,2023-08-31 19:38:42.733975,0 days 00:00:20.117034,Tanh,Leaky,ReLU,,,12,23,9.0,20.0,,,0.0018505408585593537,3,80,0.7694608247815538,0.00026819940586840507,COMPLETE
40,0.15300078690052032,2023-08-31 19:38:42.734256,2023-08-31 19:39:02.397882,0 days 00:00:19.663626,Tanh,Leaky,Tanh,,,12,22,8.0,21.0,,,0.006139349946997125,3,80,0.7715874068197635,9.55765792362963e-05,COMPLETE
41,0.19131796061992645,2023-08-31 19:39:02.398152,2023-08-31 19:39:20.572989,0 days 00:00:18.174837,Tanh,Leaky,Tanh,,,12,22,8.0,21.0,,,0.006375135064806818,3,80,0.7078164612092331,0.00012187909013550432,COMPLETE
42,0.19408181309700012,2023-08-31 19:39:20.573438,2023-08-31 19:39:40.541570,0 days 00:00:19.968132,Tanh,Leaky,Tanh,,,12,21,7.0,20.0,,,0.0028367458715742306,3,80,0.7458344159412486,0.00026354115157982156,COMPLETE
43,0.16780449450016022,2023-08-31 19:39:40.542025,2023-08-31 19:40:01.033803,0 days 00:00:20.491778,Tanh,Leaky,Tanh,,,12,23,11.0,23.0,,,0.0031896803317152922,3,80,0.7785182589298281,9.412960604493392e-05,COMPLETE
44,0.15944910049438477,2023-08-31 19:40:01.034252,2023-08-31 19:40:16.139515,0 days 00:00:15.105263,Tanh,Leaky,Tanh,,,12,24,12.0,24.0,,,0.006576699763158318,3,80,0.5896247215198649,0.00011012764605692695,COMPLETE
45,0.2041425108909607,2023-08-31 19:40:16.139944,2023-08-31 19:40:32.279607,0 days 00:00:16.139663,ReLU,Leaky,Tanh,,,12,24,12.0,24.0,,,0.016743279997849577,3,80,0.6138140227463093,9.435639468904095e-05,COMPLETE
46,0.18492062389850616,2023-08-31 19:40:32.280061,2023-08-31 19:40:50.901900,0 days 00:00:18.621839,Tanh,Tanh,Tanh,Leaky,,12,21,13.0,22.0,9.0,,0.004200445322221096,4,80,0.6240587107955309,8.817374548163191e-05,COMPLETE
47,0.24096983671188354,2023-08-31 19:40:50.902419,2023-08-31 19:41:08.186559,0 days 00:00:17.284140,Sigmoid,Leaky,,,,12,19,6.0,,,,0.0028915840852408023,2,80,0.795489678454456,5.360892795438296e-05,COMPLETE
48,0.18324588239192963,2023-08-31 19:41:08.186998,2023-08-31 19:42:50.308131,0 days 00:01:42.121133,Tanh,Leaky,Tanh,,,2,24,11.0,23.0,,,0.006670056270774379,3,80,0.6903588310402486,0.00018195029569623204,COMPLETE
49,0.628271222114563,2023-08-31 19:42:50.308565,2023-08-31 19:43:13.557141,0 days 00:00:23.248576,ReLU,Leaky,Tanh,,,8,1,4.0,23.0,,,0.025353233222306967,3,80,0.5807498258679616,2.6647992703826972e-05,COMPLETE
50,0.18324707448482513,2023-08-31 19:43:13.557593,2023-08-31 19:43:23.779354,0 days 00:00:10.221761,Tanh,Leaky,Tanh,Sigmoid,,12,18,13.0,22.0,15.0,,0.0038673567440294988,4,40,0.6980063300802688,7.079623060731206e-05,COMPLETE
51,0.1931026726961136,2023-08-31 19:43:23.779817,2023-08-31 19:45:10.155937,0 days 00:01:46.376120,Tanh,Leaky,Tanh,,,2,24,11.0,24.0,,,0.007178572086116758,3,80,0.7163208481496173,0.0001458307776574585,COMPLETE
52,0.23021452128887177,2023-08-31 19:45:10.156375,2023-08-31 19:46:36.130514,0 days 00:01:25.974139,Tanh,Leaky,Tanh,,,2,22,11.0,22.0,,,0.0075494029067404095,3,80,0.5909834987694194,0.00017691632478695555,COMPLETE
53,0.16952362656593323,2023-08-31 19:46:36.130946,2023-08-31 19:48:07.892590,0 days 00:01:31.761644,Tanh,Sigmoid,Tanh,,,2,23,16.0,23.0,,,0.005430367709852931,3,80,0.6472388323368449,0.00010942606175865683,COMPLETE
54,0.17416946589946747,2023-08-31 19:48:07.893028,2023-08-31 19:49:43.982032,0 days 00:01:36.089004,Tanh,Sigmoid,,,,2,21,16.0,,,,0.00379868316511866,2,80,0.7976749781092701,3.5171172515815245e-05,COMPLETE
55,0.30058127641677856,2023-08-31 19:49:43.982454,2023-08-31 19:50:55.018321,0 days 00:01:11.035867,Tanh,Sigmoid,,,,2,4,16.0,,,,0.004662101383452992,2,80,0.5991147757155901,4.268320873426106e-05,COMPLETE
56,0.19509737193584442,2023-08-31 19:50:55.018749,2023-08-31 19:52:12.585309,0 days 00:01:17.566560,Tanh,Sigmoid,,,,2,21,14.0,,,,0.0033056229548076668,2,80,0.6396280569908293,2.6883228946730704e-05,COMPLETE
57,0.2315007895231247,2023-08-31 19:52:12.585741,2023-08-31 19:52:19.140492,0 days 00:00:06.554751,Tanh,,,,,30,18,,,,,0.012295656974467432,1,80,0.778459323303655,0.00010630745082563104,COMPLETE
58,0.16740654408931732,2023-08-31 19:52:19.140902,2023-08-31 19:53:27.664456,0 days 00:01:08.523554,Tanh,Sigmoid,,,,2,21,16.0,,,,0.0053738335174261295,2,80,0.5619872951281237,7.04926993148986e-05,COMPLETE
59,0.22179284691810608,2023-08-31 19:53:27.664875,2023-08-31 19:53:58.347187,0 days 00:00:30.682312,Tanh,Sigmoid,,,,2,22,14.0,,,,0.016089402643205204,2,40,0.498551401082345,6.781857103979801e-05,COMPLETE
60,0.16858653724193573,2023-08-31 19:53:58.347604,2023-08-31 19:54:19.436420,0 days 00:00:21.088816,Tanh,Sigmoid,Tanh,,,8,20,16.0,23.0,,,0.005648129850509689,3,80,0.5621785856792693,7.071447290502459e-05,COMPLETE
61,0.1632472276687622,2023-08-31 19:54:19.436860,2023-08-31 19:54:40.114119,0 days 00:00:20.677259,Tanh,Sigmoid,Tanh,,,8,20,16.0,23.0,,,0.005503081751382955,3,80,0.5544358045096112,0.000122686566633363,COMPLETE
62,0.18659764528274536,2023-08-31 19:54:40.114435,2023-08-31 19:54:59.530525,0 days 00:00:19.416090,Tanh,Sigmoid,Tanh,,,8,20,13.0,21.0,,,0.007291003013420583,3,80,0.5568510923995461,6.508692069089023e-05,COMPLETE
63,0.21010078489780426,2023-08-31 19:54:59.530984,2023-08-31 19:55:19.488299,0 days 00:00:19.957315,Tanh,Sigmoid,Tanh,,,8,18,4.0,24.0,,,0.00858735099183078,3,80,0.5377485680544275,7.943608930148698e-05,COMPLETE
64,0.20097196102142334,2023-08-31 19:55:19.488742,2023-08-31 19:55:36.690370,0 days 00:00:17.201628,Sigmoid,Tanh,Sigmoid,,,8,20,15.0,22.0,,,0.005115165258397488,3,80,0.48188781475936426,0.00013523670110695364,COMPLETE
65,0.70082026720047,2023-08-31 19:55:36.690807,2023-08-31 19:55:50.410206,0 days 00:00:13.719399,Tanh,Sigmoid,,,,8,19,1.0,,,,0.002514974751867557,2,80,0.4328605908262191,5.5930420336841724e-05,COMPLETE
66,0.20306220650672913,2023-08-31 19:55:50.410632,2023-08-31 19:56:10.251183,0 days 00:00:19.840551,ReLU,Sigmoid,Tanh,,,8,9,12.0,20.0,,,0.003383774564498301,3,80,0.5206092957285112,1.622727596148351e-05,COMPLETE
67,0.29148370027542114,2023-08-31 19:56:10.251627,2023-08-31 19:56:12.693476,0 days 00:00:02.441849,Tanh,,,,,30,22,,,,,0.009142352250389297,1,40,0.5766748126767329,9.19379754207865e-05,COMPLETE
68,0.22490739822387695,2023-08-31 19:56:12.693794,2023-08-31 19:56:29.835959,0 days 00:00:17.142165,Tanh,Sigmoid,Tanh,,,8,21,17.0,23.0,,,0.0013308550457997398,3,80,0.45997115911163694,0.00013812527735792283,COMPLETE
69,0.1878616064786911,2023-08-31 19:56:29.836296,2023-08-31 19:56:52.529277,0 days 00:00:22.692981,Tanh,Tanh,Tanh,Leaky,,10,24,9.0,21.0,4.0,,0.00527686224957038,4,80,0.6613196417759065,0.00036003612527640914,COMPLETE
70,0.21938437223434448,2023-08-31 19:56:52.529741,2023-08-31 19:57:03.798687,0 days 00:00:11.268946,Tanh,Sigmoid,Tanh,,,8,17,19.0,24.0,,,0.002644528049609104,3,60,0.39574598706123437,5.6355195111815476e-05,COMPLETE
71,0.19356438517570496,2023-08-31 19:57:03.799130,2023-08-31 19:58:32.332486,0 days 00:01:28.533356,Tanh,Sigmoid,Tanh,,,2,23,16.0,23.0,,,0.004962796169915703,3,80,0.6158735020239777,0.00010198249101539717,COMPLETE
72,0.16943678259849548,2023-08-31 19:58:32.332930,2023-08-31 19:58:49.036583,0 days 00:00:16.703653,Tanh,Sigmoid,Tanh,,,12,22,15.0,23.0,,,0.005902479844102456,3,80,0.6576774259394972,0.0001214401793260405,COMPLETE
73,0.16154037415981293,2023-08-31 19:58:49.037031,2023-08-31 19:59:07.603228,0 days 00:00:18.566197,Tanh,Sigmoid,Tanh,,,12,22,15.0,21.0,,,0.010694713172366319,3,80,0.7444110126607686,0.00018967605432556624,COMPLETE
74,0.1704215109348297,2023-08-31 19:59:07.603677,2023-08-31 19:59:26.347111,0 days 00:00:18.743434,Tanh,Sigmoid,Sigmoid,,,12,20,14.0,18.0,,,0.01258136707566822,3,80,0.7319934005891724,7.661014629159182e-05,COMPLETE
75,0.23575440049171448,2023-08-31 19:59:26.347380,2023-08-31 19:59:38.613759,0 days 00:00:12.266379,Sigmoid,Sigmoid,,,,12,21,17.0,,,,0.010036396154169642,2,80,0.5621067245223953,0.0001966189751090986,COMPLETE
76,0.20485572516918182,2023-08-31 19:59:38.614184,2023-08-31 19:59:51.765200,0 days 00:00:13.151016,Tanh,Sigmoid,Tanh,,,12,24,10.0,22.0,,,0.003968934640249847,3,80,0.512486674430272,0.00016490921446170244,COMPLETE
77,0.1942611038684845,2023-08-31 19:59:51.765649,2023-08-31 20:00:06.029292,0 days 00:00:14.263643,Tanh,Sigmoid,Tanh,,,12,19,18.0,12.0,,,0.002169169937212847,3,60,0.7276393713959168,4.217013967066303e-05,COMPLETE
78,0.18460941314697266,2023-08-31 20:00:06.029751,2023-08-31 20:00:32.568310,0 days 00:00:26.538559,Tanh,Leaky,Tanh,Sigmoid,,10,22,12.0,21.0,19.0,,0.008043051231370654,4,80,0.7432683719886645,0.0005223092418771636,COMPLETE
79,0.21101908385753632,2023-08-31 20:00:32.568775,2023-08-31 20:00:55.453125,0 days 00:00:22.884350,ReLU,Tanh,Tanh,,,8,23,8.0,19.0,,,0.0011334063520606,3,80,0.6087961783750393,0.00021311692114168998,COMPLETE
80,0.18251892924308777,2023-08-31 20:00:55.453407,2023-08-31 20:01:09.819187,0 days 00:00:14.365780,Tanh,Leaky,Tanh,Leaky,Tanh,12,16,15.0,16.0,11.0,9.0,0.003222794871802945,5,60,0.5619103344633947,8.482791387236945e-05,COMPLETE
81,0.17254133522510529,2023-08-31 20:01:09.819629,2023-08-31 20:01:26.572798,0 days 00:00:16.753169,Tanh,Sigmoid,Tanh,,,12,21,15.0,24.0,,,0.0062463533162364,3,80,0.6710116655805631,0.0001133527601931565,COMPLETE
82,0.16863684356212616,2023-08-31 20:01:26.573307,2023-08-31 20:01:43.127540,0 days 00:00:16.554233,Tanh,Sigmoid,Tanh,,,12,22,16.0,23.0,,,0.005865432100417072,3,80,0.6531451999536202,6.262868028393053e-05,COMPLETE
83,0.1744101494550705,2023-08-31 20:01:43.127993,2023-08-31 20:02:00.666650,0 days 00:00:17.538657,Tanh,Sigmoid,Tanh,,,12,22,18.0,21.0,,,0.009235731630386946,3,80,0.6823398687653708,5.491276654132215e-05,COMPLETE
84,0.16485384106636047,2023-08-31 20:02:00.667097,2023-08-31 20:02:46.067677,0 days 00:00:45.400580,Tanh,Sigmoid,Tanh,,,4,20,13.0,22.0,,,0.004070289967975782,3,80,0.632138295793485,6.809902270715606e-05,COMPLETE
85,0.1650630533695221,2023-08-31 20:02:46.068122,2023-08-31 20:03:49.400377,0 days 00:01:03.332255,Tanh,Sigmoid,Tanh,Sigmoid,,4,20,13.0,20.0,7.0,,0.0023637105551762316,4,80,0.755934197759899,0.0001485898477440401,COMPLETE
86,0.22705790400505066,2023-08-31 20:03:49.400846,2023-08-31 20:04:22.277206,0 days 00:00:32.876360,Tanh,Leaky,Sigmoid,Sigmoid,,4,13,13.0,11.0,6.0,,0.0016667732743253843,4,40,0.755405993436445,0.00015011669545147256,COMPLETE
87,0.6213054060935974,2023-08-31 20:04:22.277667,2023-08-31 20:05:27.200189,0 days 00:01:04.922522,Tanh,Sigmoid,Tanh,Sigmoid,,4,19,12.0,20.0,1.0,,0.0023364382950737776,4,80,0.7526151953093511,0.00022889394655134306,COMPLETE
88,0.18147441744804382,2023-08-31 20:05:27.200648,2023-08-31 20:06:25.099414,0 days 00:00:57.898766,Leaky,Leaky,Tanh,Sigmoid,,4,21,14.0,18.0,3.0,,0.004047027550062089,4,80,0.6962816213262151,0.0003295683206413155,COMPLETE
89,0.2756099998950958,2023-08-31 20:06:25.099879,2023-08-31 20:07:18.010737,0 days 00:00:52.910858,Sigmoid,Sigmoid,Leaky,Sigmoid,,4,23,13.0,22.0,7.0,,0.0030745723842327826,4,80,0.6265042965225982,0.0001972185840015364,COMPLETE
90,0.20505547523498535,2023-08-31 20:07:18.011198,2023-08-31 20:07:53.247072,0 days 00:00:35.235874,Tanh,Leaky,,,,4,20,11.0,,,,0.002150632239287431,2,60,0.7943149758599993,0.00012078568300726558,COMPLETE
91,0.18092375993728638,2023-08-31 20:07:53.247504,2023-08-31 20:08:35.951892,0 days 00:00:42.704388,Tanh,Sigmoid,Tanh,,,4,20,14.0,21.0,,,0.004408036545049023,3,80,0.5942520022588573,7.764434160928274e-05,COMPLETE
92,0.2000817209482193,2023-08-31 20:08:35.952341,2023-08-31 20:09:13.211189,0 days 00:00:37.258848,Tanh,Sigmoid,Tanh,,,4,19,10.0,22.0,,,0.006726639112832706,3,80,0.5196745425719055,9.370976896195193e-05,COMPLETE
93,0.2067752182483673,2023-08-31 20:09:13.211632,2023-08-31 20:09:20.643304,0 days 00:00:07.431672,Tanh,Sigmoid,Tanh,,,30,20,12.0,20.0,,,0.004614195551064671,3,80,0.71179308270413,4.960741618752093e-05,COMPLETE
94,0.24321025609970093,2023-08-31 20:09:20.643739,2023-08-31 20:09:36.406842,0 days 00:00:15.763103,Tanh,Sigmoid,Tanh,Sigmoid,ReLU,16,18,17.0,24.0,11.0,18.0,0.0014621543888856908,5,80,0.6259016443640163,0.00014713660826713368,COMPLETE
95,0.1680315136909485,2023-08-31 20:09:36.407328,2023-08-31 20:10:14.594139,0 days 00:00:38.186811,Tanh,Sigmoid,Tanh,,,4,23,14.0,19.0,,,0.003376161228609925,3,80,0.5414671679297726,7.578084526840397e-05,COMPLETE
96,0.20329558849334717,2023-08-31 20:10:14.594588,2023-08-31 20:11:04.138752,0 days 00:00:49.544164,Tanh,Leaky,Tanh,,,4,23,13.0,19.0,,,0.003434143722379318,3,80,0.6774508265896921,0.0001051403487250465,COMPLETE
97,0.15645042061805725,2023-08-31 20:11:04.139207,2023-08-31 20:11:59.514299,0 days 00:00:55.375092,ReLU,ReLU,Tanh,,,4,24,14.0,17.0,,,0.0024751715704066698,3,80,0.7566744323292188,3.5440757875795506e-05,COMPLETE
98,0.19895106554031372,2023-08-31 20:11:59.514762,2023-08-31 20:13:02.509839,0 days 00:01:02.995077,ReLU,ReLU,Tanh,Sigmoid,,4,24,11.0,16.0,10.0,,0.0025646564955286166,4,80,0.7455420601471172,3.9188700194409857e-05,COMPLETE
99,0.17767420411109924,2023-08-31 20:13:02.510310,2023-08-31 20:13:54.719928,0 days 00:00:52.209618,ReLU,ReLU,Tanh,,,4,24,21.0,14.0,,,0.0010823822716219441,3,80,0.7092373268532307,2.9325242508366952e-05,COMPLETE
100,0.17785441875457764,2023-08-31 20:13:54.720383,2023-08-31 20:14:36.411074,0 days 00:00:41.690691,ReLU,ReLU,Sigmoid,,,4,22,15.0,17.0,,,0.0017488619269132191,3,60,0.7747280216658541,3.356125543012307e-05,COMPLETE
101,0.17330382764339447,2023-08-31 20:14:36.411534,2023-08-31 20:15:23.570830,0 days 00:00:47.159296,ReLU,ReLU,Tanh,,,4,23,14.0,19.0,,,0.0028842350423020063,3,80,0.6450960711341358,6.297500522067113e-05,COMPLETE
102,0.17947401106357574,2023-08-31 20:15:23.571291,2023-08-31 20:16:05.584845,0 days 00:00:42.013554,Leaky,ReLU,Tanh,,,4,21,12.0,20.0,,,0.003596130541619111,3,80,0.5759956589268556,8.13458085179979e-05,COMPLETE
103,0.17436817288398743,2023-08-31 20:16:05.585303,2023-08-31 20:16:49.058145,0 days 00:00:43.472842,Tanh,Sigmoid,Tanh,,,4,23,13.0,11.0,,,0.002125775220976038,3,80,0.5957759200289476,5.185486827080128e-05,COMPLETE
104,0.20211279392242432,2023-08-31 20:16:49.058604,2023-08-31 20:17:29.792812,0 days 00:00:40.734208,ReLU,Leaky,Tanh,,,4,24,14.0,17.0,,,0.007432063994855462,3,80,0.5473302267078188,0.00017722163232180898,COMPLETE
105,0.156000554561615,2023-08-31 20:17:29.793261,2023-08-31 20:18:35.026040,0 days 00:01:05.232779,Tanh,Tanh,Tanh,ReLU,,4,21,14.0,21.0,22.0,,0.004262859859576289,4,80,0.7667521396940082,4.7864467258636074e-05,COMPLETE
