number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
82,0.18404047191143036,2023-09-01 23:09:25.067595,2023-09-01 23:09:28.330239,0 days 00:00:03.262644,Tanh,Leaky,Sigmoid,,10,19,14.0,20.0,,0.004576574760006846,3,60,0.4070591307828662,5.0621091917479056e-05,COMPLETE
83,0.21803690493106842,2023-09-01 23:09:28.330549,2023-09-01 23:09:38.374586,0 days 00:00:10.044037,Tanh,Leaky,Sigmoid,,4,20,1.0,17.0,,0.006420258304889164,3,60,0.5400635030868063,7.925793106881982e-05,COMPLETE
84,0.18408706784248352,2023-09-01 23:09:38.374871,2023-09-01 23:09:41.136230,0 days 00:00:02.761359,Tanh,Sigmoid,Sigmoid,,10,16,11.0,3.0,,0.008938417146560119,3,60,0.3513347239518027,1.2628318982408587e-05,COMPLETE
85,0.19696888327598572,2023-09-01 23:09:41.136512,2023-09-01 23:09:45.619540,0 days 00:00:04.483028,Tanh,Leaky,Sigmoid,,8,21,12.0,7.0,,0.0017230213476617166,3,60,0.4572399674524735,1.755722285147412e-05,COMPLETE
86,0.1636463850736618,2023-09-01 23:09:45.619832,2023-09-01 23:10:17.359767,0 days 00:00:31.739935,ReLU,ReLU,Sigmoid,,2,18,13.0,20.0,,0.0029767353701931113,3,100,0.5077350875539648,1.0431061442330997e-05,COMPLETE
87,0.1615624874830246,2023-09-01 23:10:17.360059,2023-09-01 23:10:52.795140,0 days 00:00:35.435081,ReLU,Leaky,Leaky,,2,17,15.0,20.0,,0.0032672448304234734,3,100,0.5696830758410277,1.0834383065421983e-05,COMPLETE
88,0.15515758097171783,2023-09-01 23:10:52.795440,2023-09-01 23:11:34.633967,0 days 00:00:41.838527,ReLU,Leaky,Leaky,Sigmoid,2,15,9.0,20.0,7.0,0.002615178612826725,4,100,0.5698228338599761,1.1665353538994715e-05,COMPLETE
89,0.17137813568115234,2023-09-01 23:11:34.634267,2023-09-01 23:12:16.750078,0 days 00:00:42.115811,ReLU,Leaky,Leaky,Sigmoid,2,15,8.0,21.0,8.0,0.0028208502828623093,4,100,0.5794338027597118,1.077120422948802e-05,COMPLETE
90,0.16805025935173035,2023-09-01 23:12:16.750384,2023-09-01 23:12:59.440823,0 days 00:00:42.690439,ReLU,ReLU,Leaky,Sigmoid,2,15,8.0,19.0,7.0,0.002586233814903746,4,100,0.583170419577552,1.0556301395033798e-05,COMPLETE
91,0.15607567131519318,2023-09-01 23:12:59.441129,2023-09-01 23:13:41.556040,0 days 00:00:42.114911,ReLU,ReLU,Leaky,Sigmoid,2,14,6.0,19.0,7.0,0.0027995690606965272,4,100,0.5787712099125697,1.0208112373623134e-05,COMPLETE
92,0.18049956858158112,2023-09-01 23:13:41.556350,2023-09-01 23:14:23.983935,0 days 00:00:42.427585,ReLU,ReLU,Leaky,Sigmoid,2,14,6.0,19.0,7.0,0.0025428093656451028,4,100,0.5896939827688941,1.0010144547704998e-05,COMPLETE
93,0.15532338619232178,2023-09-01 23:14:23.984250,2023-09-01 23:15:08.501522,0 days 00:00:44.517272,ReLU,ReLU,Leaky,Sigmoid,2,13,7.0,20.0,7.0,0.0017726051668934368,4,100,0.6221097611140634,1.2084155836549968e-05,COMPLETE
94,0.15217863023281097,2023-09-01 23:15:08.501827,2023-09-01 23:15:53.111710,0 days 00:00:44.609883,ReLU,ReLU,Leaky,Sigmoid,2,13,6.0,20.0,5.0,0.001792968866589431,4,100,0.6192782566973629,1.2405801930698678e-05,COMPLETE
95,0.19753745198249817,2023-09-01 23:15:53.112005,2023-09-01 23:16:38.560160,0 days 00:00:45.448155,ReLU,ReLU,Leaky,Sigmoid,2,13,6.0,20.0,5.0,0.0017861733418920187,4,100,0.6328845724556978,1.292369611895516e-05,COMPLETE
96,0.17851896584033966,2023-09-01 23:16:38.560460,2023-09-01 23:17:18.430439,0 days 00:00:39.869979,ReLU,ReLU,Leaky,Sigmoid,2,11,7.0,19.0,9.0,0.0016206558925252006,4,100,0.5559706098893512,2.1094626045157136e-05,COMPLETE
97,0.1704435646533966,2023-09-01 23:17:18.430745,2023-09-01 23:18:01.867455,0 days 00:00:43.436710,ReLU,ReLU,Leaky,Sigmoid,2,12,5.0,22.0,4.0,0.001948973666403015,4,100,0.6072149042177338,1.3079416615688533e-05,COMPLETE
