number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
10,0.33099669218063354,2023-09-01 22:00:16.337388,2023-09-01 22:00:16.554575,0 days 00:00:00.217187,Leaky,Leaky,,,,30,24,12.0,,,,0.004107774340943217,2,40,0.11282703432128698,0.08035674150728732,COMPLETE
11,0.9811720252037048,2023-09-01 22:00:16.554835,2023-09-01 22:00:19.372989,0 days 00:00:02.818154,ReLU,ReLU,ReLU,Leaky,Sigmoid,10,17,9.0,20.0,21.0,7.0,0.000581172246265534,5,80,0.15779612416646807,0.010886358050037332,COMPLETE
12,0.23567147552967072,2023-09-01 22:00:19.373274,2023-09-01 22:00:21.961912,0 days 00:00:02.588638,ReLU,Leaky,Leaky,,,8,18,8.0,18.0,,,0.005769498618393129,3,100,0.1557183653092219,0.008504016013414474,COMPLETE
13,0.25329792499542236,2023-09-01 22:00:21.962185,2023-09-01 22:00:23.437763,0 days 00:00:01.475578,ReLU,Leaky,Leaky,,,8,19,7.0,20.0,,,0.008475233751873663,3,80,0.10839355941839664,0.01385572312765287,COMPLETE
14,0.2766916751861572,2023-09-01 22:00:23.438030,2023-09-01 22:00:24.186385,0 days 00:00:00.748355,ReLU,Leaky,,,,8,18,5.0,,,,0.011055241810442248,2,40,0.1367387636693586,0.010201498966481872,COMPLETE
15,0.3443048298358917,2023-09-01 22:00:24.186650,2023-09-01 22:00:25.621162,0 days 00:00:01.434512,ReLU,Leaky,,,,8,17,6.0,,,,0.011879513834606496,2,100,0.10208148558605068,0.046016430888242255,COMPLETE
16,1.0131967067718506,2023-09-01 22:00:25.621445,2023-09-01 22:00:28.150124,0 days 00:00:02.528679,ReLU,Leaky,Sigmoid,,,8,13,16.0,21.0,,,0.010109152880029703,3,80,0.16556167291335766,0.09056382801860326,COMPLETE
17,1.0058587789535522,2023-09-01 22:00:28.150414,2023-09-01 22:00:46.836246,0 days 00:00:18.685832,ReLU,Sigmoid,ReLU,Tanh,Tanh,8,20,8.0,17.0,2.0,23.0,0.026174947165258915,5,100,0.7835384522619593,0.005662046424535405,COMPLETE
18,0.2730754017829895,2023-09-01 22:00:46.836549,2023-09-01 22:00:47.625477,0 days 00:00:00.788928,ReLU,Leaky,,,,8,14,2.0,,,,0.004578471767788494,2,40,0.14798440435017357,0.02074156252877541,COMPLETE
19,0.25786149501800537,2023-09-01 22:00:47.625743,2023-09-01 22:00:50.217890,0 days 00:00:02.592147,Tanh,Leaky,Tanh,,,4,20,7.0,24.0,,,0.0014179844264715104,3,80,0.10077081303725782,0.005530829500133086,COMPLETE
20,0.9487054944038391,2023-09-01 22:00:50.218181,2023-09-01 22:00:53.458985,0 days 00:00:03.240804,Sigmoid,Leaky,Leaky,,,8,15,16.0,16.0,,,0.035825829240123654,3,100,0.16439548022626885,0.04789876134513613,COMPLETE
21,0.25674229860305786,2023-09-01 22:00:53.459261,2023-09-01 22:00:54.006952,0 days 00:00:00.547691,Leaky,Leaky,Leaky,,,30,21,11.0,16.0,,,0.003824431898465984,3,80,0.1261585206456265,0.02065179755290911,COMPLETE
22,0.26789590716362,2023-09-01 22:00:54.007214,2023-09-01 22:00:54.585498,0 days 00:00:00.578284,Leaky,Leaky,Leaky,,,30,20,11.0,16.0,,,0.0059670876281863496,3,80,0.1374652562177342,0.013490327904762593,COMPLETE
23,0.28192341327667236,2023-09-01 22:00:54.585767,2023-09-01 22:00:55.953096,0 days 00:00:01.367329,ReLU,Leaky,,,,8,11,4.0,,,,0.019958736088093718,2,80,0.12827149203723265,0.0244739268842595,COMPLETE
24,0.23333457112312317,2023-09-01 22:00:55.953353,2023-09-01 22:00:56.760152,0 days 00:00:00.806799,ReLU,Sigmoid,Leaky,,,30,22,14.0,19.0,,,0.00250563235074835,3,80,0.183277809950429,0.003473525928909367,COMPLETE
25,0.2576594948768616,2023-09-01 22:00:56.760415,2023-09-01 22:00:59.190941,0 days 00:00:02.430526,ReLU,Sigmoid,Leaky,,,8,18,14.0,21.0,,,0.0015595085031894526,3,80,0.18297592085019684,0.003192154555958608,COMPLETE
26,0.2579825520515442,2023-09-01 22:00:59.191213,2023-09-01 22:01:02.352269,0 days 00:00:03.161056,ReLU,Sigmoid,Leaky,Leaky,,10,22,20.0,24.0,10.0,,0.008225869062497134,4,100,0.19261115693938477,0.007349396752106957,COMPLETE
27,0.3036768436431885,2023-09-01 22:01:02.352552,2023-09-01 22:01:03.896984,0 days 00:00:01.544432,ReLU,Sigmoid,,,,4,16,9.0,,,,0.0023847748938805465,2,40,0.15011942312516474,0.002592588831670604,COMPLETE
28,0.2862679958343506,2023-09-01 22:01:03.897248,2023-09-01 22:01:06.335411,0 days 00:00:02.438163,ReLU,Sigmoid,Sigmoid,,,12,10,14.0,18.0,,,0.000814455148410922,3,80,0.26406578531554536,0.007754816778825193,COMPLETE
29,1.004645586013794,2023-09-01 22:01:06.335693,2023-09-01 22:01:08.077364,0 days 00:00:01.741671,Tanh,Sigmoid,ReLU,Tanh,,16,19,17.0,14.0,16.0,,0.04399714250693663,4,60,0.22173862975150335,0.03775445778566111,COMPLETE
30,0.26828837394714355,2023-09-01 22:01:08.077667,2023-09-01 22:01:17.171143,0 days 00:00:09.093476,ReLU,Tanh,,,,2,23,3.0,,,,0.017504064498889672,2,100,0.17922579372380798,0.0036260354513220207,COMPLETE
31,0.26118341088294983,2023-09-01 22:01:17.171413,2023-09-01 22:01:17.738057,0 days 00:00:00.566644,Leaky,Leaky,Leaky,,,30,21,11.0,18.0,,,0.004002119395119811,3,80,0.12613838479096062,0.018363942004533746,COMPLETE
32,0.3949187695980072,2023-09-01 22:01:17.738326,2023-09-01 22:01:18.356167,0 days 00:00:00.617841,Sigmoid,Leaky,Leaky,,,30,22,6.0,20.0,,,0.006302631026908412,3,80,0.141379313798024,0.01331273766410129,COMPLETE
33,0.2573525607585907,2023-09-01 22:01:18.356441,2023-09-01 22:01:18.863471,0 days 00:00:00.507030,Leaky,Leaky,Leaky,,,30,19,23.0,14.0,,,0.0030871267015005776,3,80,0.11479529614498517,0.0293291117180718,COMPLETE
34,0.2480747401714325,2023-09-01 22:01:18.863746,2023-09-01 22:01:19.818048,0 days 00:00:00.954302,Tanh,Leaky,Leaky,,,30,24,13.0,19.0,,,0.006866781918392583,3,80,0.2226423274517276,0.013428422140922457,COMPLETE
35,0.2723950147628784,2023-09-01 22:01:19.818333,2023-09-01 22:01:21.206801,0 days 00:00:01.388468,Tanh,Tanh,Tanh,ReLU,,16,24,14.0,22.0,7.0,,0.017527299786971845,4,60,0.21299400473997868,0.008137664859265238,COMPLETE
36,0.20362699031829834,2023-09-01 22:01:21.207101,2023-09-01 22:01:22.223530,0 days 00:00:01.016429,Tanh,ReLU,Leaky,,,30,23,13.0,19.0,,,0.006915712602692828,3,80,0.2393056165394517,0.0020776893409691194,COMPLETE
37,0.24989233911037445,2023-09-01 22:01:22.223808,2023-09-01 22:01:22.905146,0 days 00:00:00.681338,Tanh,,,,,30,23,,,,,0.09985186221657553,1,80,0.24168730695476304,0.0004309134098639482,COMPLETE
38,0.24312014877796173,2023-09-01 22:01:22.905398,2023-09-01 22:01:23.975011,0 days 00:00:01.069613,Tanh,ReLU,Leaky,Tanh,,30,23,13.0,18.0,24.0,,0.051301820232575866,4,60,0.28888971148838233,0.0017409376944890044,COMPLETE
39,0.6216923594474792,2023-09-01 22:01:23.975302,2023-09-01 22:01:36.398382,0 days 00:00:12.423080,Tanh,ReLU,Leaky,Tanh,,2,21,16.0,14.0,24.0,,0.05424097097467124,4,60,0.27968800440226815,0.0018758446546716673,COMPLETE
40,1.0020920038223267,2023-09-01 22:01:36.398677,2023-09-01 22:01:39.831383,0 days 00:00:03.432706,Tanh,ReLU,Leaky,Tanh,ReLU,12,23,18.0,22.0,17.0,1.0,0.06223857224930333,5,60,0.300641410324028,0.0009708524181532621,COMPLETE
41,0.24230054020881653,2023-09-01 22:01:39.831707,2023-09-01 22:01:40.660425,0 days 00:00:00.828718,Tanh,ReLU,Leaky,Tanh,,30,24,13.0,18.0,24.0,,0.02933699039876119,4,60,0.21428813802699578,0.002330858830948387,COMPLETE
42,0.23362401127815247,2023-09-01 22:01:40.660722,2023-09-01 22:01:41.460815,0 days 00:00:00.800093,Tanh,ReLU,Leaky,Tanh,,30,22,13.0,18.0,24.0,,0.029924179247864065,4,60,0.2049106188354858,0.002368231202576803,COMPLETE
43,0.20420107245445251,2023-09-01 22:01:41.461113,2023-09-01 22:01:42.228832,0 days 00:00:00.767719,Tanh,ReLU,Leaky,Tanh,,30,22,10.0,17.0,21.0,,0.0145626410827903,4,60,0.20402188253852027,0.004357525050763248,COMPLETE
44,0.2593403160572052,2023-09-01 22:01:42.229124,2023-09-01 22:01:43.056679,0 days 00:00:00.827555,Tanh,ReLU,Sigmoid,Tanh,Leaky,30,22,10.0,1.0,20.0,20.0,0.013638442826077825,5,60,0.1925216971440489,0.005287537887461396,COMPLETE
45,0.24617837369441986,2023-09-01 22:01:43.056963,2023-09-01 22:01:43.709890,0 days 00:00:00.652927,Tanh,ReLU,Leaky,Tanh,,30,21,15.0,10.0,13.0,,0.024739260692781494,4,60,0.17292369618394327,0.003729767096623872,COMPLETE
46,0.22983241081237793,2023-09-01 22:01:43.710170,2023-09-01 22:01:44.467825,0 days 00:00:00.757655,Tanh,ReLU,Tanh,Leaky,,30,18,12.0,15.0,18.0,,0.0024437052747653533,4,60,0.1999438483466908,0.001246869030392127,COMPLETE
47,0.2043239325284958,2023-09-01 22:01:44.468103,2023-09-01 22:01:45.240907,0 days 00:00:00.772804,Tanh,ReLU,Tanh,Leaky,,30,16,12.0,15.0,18.0,,0.0021097232878936373,4,60,0.20531126878315586,0.0006180793170837385,COMPLETE
48,0.2390006184577942,2023-09-01 22:01:45.241184,2023-09-01 22:01:46.243299,0 days 00:00:01.002115,Tanh,ReLU,Tanh,Leaky,Leaky,30,16,12.0,15.0,17.0,14.0,0.002432940298862903,5,60,0.24031569555029642,0.0005018544272573183,COMPLETE
49,0.246912881731987,2023-09-01 22:01:46.243587,2023-09-01 22:01:46.990472,0 days 00:00:00.746885,Tanh,ReLU,Tanh,Leaky,,30,17,10.0,12.0,15.0,,0.0013316957687751244,4,60,0.19908465629913483,0.0007699378147254064,COMPLETE
50,0.25446781516075134,2023-09-01 22:01:46.990754,2023-09-01 22:01:49.633954,0 days 00:00:02.643200,Tanh,ReLU,Tanh,Leaky,Sigmoid,10,14,12.0,11.0,18.0,13.0,0.0009969211438581862,5,60,0.24048166776313504,0.0011916240466411081,COMPLETE
51,0.229726180434227,2023-09-01 22:01:49.634242,2023-09-01 22:01:50.419079,0 days 00:00:00.784837,Tanh,ReLU,Tanh,Leaky,,30,20,15.0,15.0,22.0,,0.0022559349813424906,4,60,0.20554519004055544,0.0015442704031593836,COMPLETE
52,0.2318180799484253,2023-09-01 22:01:50.419362,2023-09-01 22:01:51.101330,0 days 00:00:00.681968,Tanh,ReLU,Tanh,Leaky,,30,19,15.0,13.0,21.0,,0.002128893871296767,4,60,0.18145399676426333,0.0014265517106804204,COMPLETE
53,0.22780723869800568,2023-09-01 22:01:51.101621,2023-09-01 22:01:51.756857,0 days 00:00:00.655236,Tanh,ReLU,Tanh,Leaky,,30,19,15.0,13.0,21.0,,0.004823656099452793,4,60,0.1748128932549295,0.0014631424210385326,COMPLETE
54,0.2281559854745865,2023-09-01 22:01:51.757136,2023-09-01 22:01:52.508410,0 days 00:00:00.751274,Tanh,ReLU,Tanh,Leaky,,30,16,10.0,10.0,22.0,,0.004743628651816049,4,60,0.2045062870314394,0.0007735234959095546,COMPLETE
55,0.22589688003063202,2023-09-01 22:01:52.508687,2023-09-01 22:01:53.132202,0 days 00:00:00.623515,Tanh,ReLU,Tanh,Leaky,,30,16,9.0,9.0,22.0,,0.004965457834554704,4,60,0.16540000304698735,0.0007667836873591723,COMPLETE
56,0.24008984863758087,2023-09-01 22:01:53.132498,2023-09-01 22:01:57.410442,0 days 00:00:04.277944,Tanh,ReLU,Tanh,Leaky,Tanh,4,15,9.0,8.0,22.0,1.0,0.010247049705929224,5,60,0.16469365637340896,0.00024001633769277534,COMPLETE
57,0.32988226413726807,2023-09-01 22:01:57.410742,2023-09-01 22:01:58.006416,0 days 00:00:00.595674,Sigmoid,ReLU,Tanh,Leaky,,30,16,8.0,9.0,19.0,,0.0045437441146191585,4,60,0.15792643607593865,0.0007455302729115214,COMPLETE
58,0.27742454409599304,2023-09-01 22:01:58.006706,2023-09-01 22:01:58.562346,0 days 00:00:00.555640,Tanh,ReLU,Tanh,Leaky,,30,14,10.0,6.0,22.0,,0.005220367618506745,4,40,0.22404740370696144,0.00023826489226604888,COMPLETE
59,0.23297934234142303,2023-09-01 22:01:58.562636,2023-09-01 22:01:59.655644,0 days 00:00:01.093008,Tanh,ReLU,Tanh,Leaky,,16,12,7.0,11.0,19.0,,0.007288146084342256,4,60,0.17159540400316234,0.0006202764004796731,COMPLETE
60,0.23633266985416412,2023-09-01 22:01:59.655929,2023-09-01 22:02:08.108961,0 days 00:00:08.453032,Tanh,ReLU,Tanh,Leaky,ReLU,2,9,11.0,9.0,20.0,17.0,0.0035803942990517827,5,60,0.1574725084785297,0.0010317397860158154,COMPLETE
61,0.2056201845407486,2023-09-01 22:02:08.109268,2023-09-01 22:02:08.904392,0 days 00:00:00.795124,Tanh,ReLU,Tanh,Leaky,,30,17,17.0,13.0,22.0,,0.003076881331342591,4,60,0.21002452297822943,0.0017482853286177804,COMPLETE
62,0.20905917882919312,2023-09-01 22:02:08.904683,2023-09-01 22:02:09.632967,0 days 00:00:00.728284,Tanh,ReLU,Tanh,ReLU,,30,15,19.0,13.0,22.0,,0.007933983508786708,4,60,0.1912115382679351,0.0008899949851924391,COMPLETE
63,0.2413835972547531,2023-09-01 22:02:09.633261,2023-09-01 22:02:11.253940,0 days 00:00:01.620679,Tanh,ReLU,Tanh,ReLU,,12,13,20.0,13.0,23.0,,0.009428335159253716,4,60,0.19194768637484172,0.0004008024054659612,COMPLETE
64,0.22211845219135284,2023-09-01 22:02:11.254232,2023-09-01 22:02:12.124026,0 days 00:00:00.869794,Tanh,ReLU,ReLU,ReLU,,30,15,18.0,12.0,20.0,,0.01456490418467895,4,60,0.23146734913022268,0.002110900858883357,COMPLETE
65,0.21943353116512299,2023-09-01 22:02:12.124313,2023-09-01 22:02:13.057218,0 days 00:00:00.932905,Tanh,Tanh,ReLU,ReLU,,30,15,22.0,11.0,20.0,,0.013318987658283434,4,60,0.25260448754431597,0.002127616211203212,COMPLETE
66,0.28031161427497864,2023-09-01 22:02:13.057506,2023-09-01 22:02:14.669578,0 days 00:00:01.612072,Sigmoid,Tanh,ReLU,ReLU,,10,15,24.0,11.0,20.0,,0.01167193760152327,4,40,0.23435401338935655,0.002004301521092001,COMPLETE
67,0.29871058464050293,2023-09-01 22:02:14.669874,2023-09-01 22:02:15.799613,0 days 00:00:01.129739,Tanh,Tanh,ReLU,ReLU,Sigmoid,30,13,21.0,12.0,19.0,8.0,0.01577725738563505,5,60,0.2578188804727309,0.0025463602261762384,COMPLETE
68,0.22357799112796783,2023-09-01 22:02:15.799918,2023-09-01 22:02:21.949689,0 days 00:00:06.149771,Tanh,Tanh,ReLU,ReLU,,4,11,22.0,17.0,20.0,,0.01384240133017295,4,60,0.25394173983561374,0.0010110438334730736,COMPLETE
69,0.2631407678127289,2023-09-01 22:02:21.949972,2023-09-01 22:02:22.665459,0 days 00:00:00.715487,Tanh,Tanh,ReLU,,,30,17,19.0,16.0,,,0.008878911165907177,3,60,0.22636035134247473,0.004995309117813814,COMPLETE
70,0.2345554381608963,2023-09-01 22:02:22.665738,2023-09-01 22:02:23.363622,0 days 00:00:00.697884,Tanh,Tanh,ReLU,,,30,14,18.0,14.0,,,0.007236185208458634,3,60,0.2129577812203399,0.0018974106860191666,COMPLETE
71,0.2229418307542801,2023-09-01 22:02:23.363910,2023-09-01 22:02:29.552027,0 days 00:00:06.188117,Tanh,Tanh,ReLU,ReLU,,4,11,22.0,17.0,20.0,,0.014456830280755789,4,60,0.2532346224243119,0.0011397596982480095,COMPLETE
72,0.27456361055374146,2023-09-01 22:02:29.552314,2023-09-01 22:02:36.055877,0 days 00:00:06.503563,Tanh,Tanh,ReLU,ReLU,,4,7,22.0,17.0,18.0,,0.021487147729823228,4,60,0.2691129835378614,0.003052436058824732,COMPLETE
73,0.2691178619861603,2023-09-01 22:02:36.056172,2023-09-01 22:02:41.971781,0 days 00:00:05.915609,Tanh,Tanh,ReLU,ReLU,,4,9,20.0,12.0,23.0,,0.011959035806802753,4,60,0.24940565045860788,0.0012992122258176882,COMPLETE
74,0.28760015964508057,2023-09-01 22:02:41.972071,2023-09-01 22:02:49.392742,0 days 00:00:07.420671,Tanh,Tanh,ReLU,ReLU,,4,12,18.0,15.0,21.0,,0.019833386492648358,4,60,0.31376523190734185,0.0040184787008173215,COMPLETE
75,0.3958785831928253,2023-09-01 22:02:49.393046,2023-09-01 22:02:51.290416,0 days 00:00:01.897370,Leaky,ReLU,Sigmoid,Sigmoid,,30,1,21.0,16.0,7.0,,0.016418279476018136,4,100,0.2230218375327103,0.0028734367208530258,COMPLETE
76,0.20131494104862213,2023-09-01 22:02:51.290721,2023-09-01 22:02:52.836396,0 days 00:00:01.545675,Tanh,ReLU,ReLU,ReLU,,16,11,17.0,19.0,11.0,,0.0033004754454935077,4,60,0.23336252330161938,0.001983035700578705,COMPLETE
77,0.21587087213993073,2023-09-01 22:02:52.836712,2023-09-01 22:02:53.707965,0 days 00:00:00.871253,Tanh,ReLU,ReLU,,,16,15,19.0,20.0,,,0.007115335302705411,3,40,0.23582691182089144,0.0020661282521896693,COMPLETE
78,0.3221876323223114,2023-09-01 22:02:53.708257,2023-09-01 22:02:54.387538,0 days 00:00:00.679281,Sigmoid,ReLU,ReLU,,,16,4,17.0,20.0,,,0.002905550074712655,3,40,0.18673585250850594,0.004104354490010411,COMPLETE
79,0.21408039331436157,2023-09-01 22:02:54.387835,2023-09-01 22:02:55.396365,0 days 00:00:01.008530,Tanh,ReLU,Sigmoid,,,16,14,19.0,19.0,,,0.006290458871629168,3,40,0.2692906221301403,0.001771688321719085,COMPLETE
80,0.22192762792110443,2023-09-01 22:02:55.396657,2023-09-01 22:02:56.399256,0 days 00:00:01.002599,Tanh,ReLU,Sigmoid,,,16,12,19.0,19.0,,,0.0037643306923922757,3,40,0.27265024610156435,0.002838123710695182,COMPLETE
81,0.2367069125175476,2023-09-01 22:02:56.399549,2023-09-01 22:02:57.178914,0 days 00:00:00.779365,Tanh,ReLU,Sigmoid,,,16,17,19.0,21.0,,,0.003368021227817423,3,40,0.21378509900497286,0.0015942813498410965,COMPLETE
82,0.2386133372783661,2023-09-01 22:02:57.179197,2023-09-01 22:02:58.041465,0 days 00:00:00.862268,Tanh,ReLU,ReLU,,,16,13,17.0,22.0,,,0.006194490747262847,3,40,0.23688353418668162,0.0021859153624560206,COMPLETE
83,0.23497089743614197,2023-09-01 22:02:58.041759,2023-09-01 22:02:59.571987,0 days 00:00:01.530228,Tanh,ReLU,Sigmoid,,,16,14,21.0,19.0,,,0.008340109034407924,3,40,0.26453853058827065,0.0017102766972891558,COMPLETE
84,0.2545805871486664,2023-09-01 22:02:59.572463,2023-09-01 22:03:02.331608,0 days 00:00:02.759145,Tanh,ReLU,Sigmoid,,,16,15,20.0,20.0,,,0.006041738195789351,3,40,0.24928119990404463,0.004506459919065638,COMPLETE
85,0.25266769528388977,2023-09-01 22:03:02.332091,2023-09-01 22:03:05.531737,0 days 00:00:03.199646,Tanh,ReLU,ReLU,,,16,10,16.0,19.0,,,0.003060647956626953,3,40,0.28744661818613854,0.005950659778430625,COMPLETE
86,0.22534264624118805,2023-09-01 22:03:05.532231,2023-09-01 22:03:06.445131,0 days 00:00:00.912900,Leaky,ReLU,,,,16,15,24.0,,,,0.007726239966962197,2,40,0.19679398843276236,0.003259438296482662,COMPLETE
87,0.21934565901756287,2023-09-01 22:03:06.445413,2023-09-01 22:03:08.094408,0 days 00:00:01.648995,Tanh,ReLU,Sigmoid,,,16,18,16.0,23.0,,,0.0019035431550101134,3,80,0.22185761707881785,0.0024596700463635503,COMPLETE
88,0.23039156198501587,2023-09-01 22:03:08.094702,2023-09-01 22:03:09.648739,0 days 00:00:01.554037,Tanh,ReLU,Sigmoid,,,16,17,17.0,23.0,,,0.002071694697309616,3,80,0.20906523353435202,0.000957961977787582,COMPLETE
89,0.23042675852775574,2023-09-01 22:03:09.649027,2023-09-01 22:03:10.791956,0 days 00:00:01.142929,Tanh,ReLU,,,,16,14,19.0,,,,0.00175913156335222,2,80,0.1873212062474987,0.0013219947417570455,COMPLETE
90,0.22208797931671143,2023-09-01 22:03:10.792249,2023-09-01 22:03:12.456999,0 days 00:00:01.664750,Tanh,ReLU,Sigmoid,,,16,18,16.0,21.0,,,0.003966949892232419,3,80,0.2195708742813887,0.0024360774741068914,COMPLETE
91,0.21301083266735077,2023-09-01 22:03:12.457293,2023-09-01 22:03:14.160629,0 days 00:00:01.703336,Tanh,ReLU,Sigmoid,,,16,16,18.0,18.0,,,0.005583066882367064,3,80,0.23325487410543863,0.001929259350117785,COMPLETE
92,0.21807648241519928,2023-09-01 22:03:14.160912,2023-09-01 22:03:15.904826,0 days 00:00:01.743914,Tanh,ReLU,Sigmoid,,,16,16,17.0,17.0,,,0.005560729531428121,3,80,0.2324351990289185,0.00339622160723963,COMPLETE
93,0.2381007820367813,2023-09-01 22:03:15.905307,2023-09-01 22:03:18.376800,0 days 00:00:02.471493,Tanh,ReLU,Sigmoid,,,16,16,18.0,18.0,,,0.005751603422583176,3,80,0.23393674882619597,0.00368804168687728,COMPLETE
94,0.23148199915885925,2023-09-01 22:03:18.377087,2023-09-01 22:03:19.852874,0 days 00:00:01.475787,Tanh,ReLU,Sigmoid,,,16,13,17.0,17.0,,,0.004378381403509759,3,80,0.2014675214622224,0.0016476188765476682,COMPLETE
95,0.2536991834640503,2023-09-01 22:03:19.853176,2023-09-01 22:03:31.117795,0 days 00:00:11.264619,Tanh,Sigmoid,Sigmoid,,,2,16,19.0,16.0,,,0.009818135763323953,3,80,0.20640318863903653,0.0029649237326069694,COMPLETE
96,0.22260497510433197,2023-09-01 22:03:31.118083,2023-09-01 22:03:33.944564,0 days 00:00:02.826481,Tanh,ReLU,Leaky,,,12,14,18.0,20.0,,,0.0027054971962131476,3,80,0.24195106651184106,0.0065136002962762635,COMPLETE
97,0.22567932307720184,2023-09-01 22:03:33.944851,2023-09-01 22:03:36.168692,0 days 00:00:02.223841,Tanh,ReLU,Sigmoid,,,16,16,14.0,19.0,,,0.006576809135049641,3,100,0.22820157519131065,0.004877749297276526,COMPLETE
98,0.25631290674209595,2023-09-01 22:03:36.168986,2023-09-01 22:03:38.482705,0 days 00:00:02.313719,Sigmoid,ReLU,Leaky,,,10,17,20.0,17.0,,,0.005397180863554876,3,80,0.19421919574655927,0.0013662360563093784,COMPLETE
99,0.2554248571395874,2023-09-01 22:03:38.482991,2023-09-01 22:03:39.147134,0 days 00:00:00.664143,Tanh,ReLU,Tanh,,,16,23,15.0,18.0,,,0.003242680016385349,3,40,0.1798913956852775,0.00176257983868109,COMPLETE
100,0.23746450245380402,2023-09-01 22:03:39.147425,2023-09-01 22:03:40.082150,0 days 00:00:00.934725,Tanh,,,,,16,15,,,,,0.010175741925775928,1,80,0.21006575753462753,0.0009175496468087147,COMPLETE
101,0.24833452701568604,2023-09-01 22:03:40.082425,2023-09-01 22:03:41.646649,0 days 00:00:01.564224,Tanh,ReLU,Sigmoid,,,16,18,16.0,23.0,,,0.0016247375253490403,3,80,0.21853855281554715,0.002397684153869726,COMPLETE
102,0.2144969403743744,2023-09-01 22:03:41.646972,2023-09-01 22:03:43.354374,0 days 00:00:01.707402,Tanh,ReLU,Sigmoid,,,16,18,18.0,20.0,,,0.007896352089926395,3,80,0.228738681153051,0.003470286931628344,COMPLETE
103,0.23348812758922577,2023-09-01 22:03:43.354663,2023-09-01 22:03:45.244175,0 days 00:00:01.889512,Tanh,ReLU,Sigmoid,,,16,17,17.0,20.0,,,0.007826494415730672,3,80,0.24423475718777862,0.004298832501708752,COMPLETE
104,0.2388734072446823,2023-09-01 22:03:45.244461,2023-09-01 22:03:48.433034,0 days 00:00:03.188573,Tanh,ReLU,Sigmoid,,,8,19,18.0,18.0,,,0.004522432738625321,3,80,0.22907002009818558,0.003170784660180355,COMPLETE
105,0.2187812328338623,2023-09-01 22:03:48.433331,2023-09-01 22:03:49.989771,0 days 00:00:01.556440,Tanh,ReLU,,,,16,20,19.0,,,,0.005549335974600433,2,80,0.26478490632915563,0.0019380763977632591,COMPLETE
