number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
34,0.38508957624435425,2023-09-01 14:15:38.081810,2023-09-01 14:15:40.152383,0 days 00:00:02.070573,ReLU,,,,,16,15,,,,,0.05403469132548279,1,40,0.5941523489626341,3.8783347564499836e-05,COMPLETE
35,0.2886250913143158,2023-09-01 14:15:40.152636,2023-09-01 14:15:43.804240,0 days 00:00:03.651604,Tanh,Leaky,,,,12,12,14.0,,,,0.0014881517157966375,2,60,0.48132215644019494,8.820182625059076e-05,COMPLETE
36,0.225493922829628,2023-09-01 14:15:43.804508,2023-09-01 14:15:48.665008,0 days 00:00:04.860500,Tanh,Sigmoid,Tanh,,,12,9,11.0,10.0,,,0.02213514345206286,3,40,0.7374729394021203,2.2827858989627116e-05,COMPLETE
37,0.31287893652915955,2023-09-01 14:15:48.665283,2023-09-01 14:15:53.858072,0 days 00:00:05.192789,ReLU,Leaky,Tanh,Tanh,,12,11,12.0,5.0,16.0,,0.000524260904198486,4,40,0.7228886794948415,1.6413317069513596e-05,COMPLETE
38,0.28576621413230896,2023-09-01 14:15:53.858364,2023-09-01 14:15:56.603161,0 days 00:00:02.744797,Sigmoid,,,,,12,17,,,,,0.024111984407206126,1,40,0.6109100644484668,5.013293159671863e-05,COMPLETE
39,0.8019556999206543,2023-09-01 14:15:56.603430,2023-09-01 14:16:19.031058,0 days 00:00:22.427628,Leaky,ReLU,,,,2,9,17.0,,,,0.05190462778820529,2,40,0.725705337544977,0.00019674319821983197,COMPLETE
40,0.15372522175312042,2023-09-01 14:16:19.031329,2023-09-01 14:16:31.539208,0 days 00:00:12.507879,Tanh,Sigmoid,Sigmoid,,,12,21,15.0,10.0,,,0.010663487492714502,3,100,0.7900024041440578,0.00010274523355865392,COMPLETE
41,0.18657827377319336,2023-09-01 14:16:31.539485,2023-09-01 14:16:43.596875,0 days 00:00:12.057390,Tanh,Sigmoid,Sigmoid,,,12,24,14.0,10.0,,,0.011540493032337933,3,100,0.7515659430851686,9.654568182620188e-05,COMPLETE
42,0.16748282313346863,2023-09-01 14:16:43.597158,2023-09-01 14:16:55.729638,0 days 00:00:12.132480,Tanh,Sigmoid,Sigmoid,,,12,23,15.0,10.0,,,0.011956735507025114,3,100,0.7921595245153144,9.988423082157468e-05,COMPLETE
43,0.1818413883447647,2023-09-01 14:16:55.729915,2023-09-01 14:17:09.609367,0 days 00:00:13.879452,Tanh,Sigmoid,Sigmoid,ReLU,,12,24,15.0,9.0,6.0,,0.011275641249798777,4,100,0.7892679139699261,9.908599348941512e-05,COMPLETE
44,0.3069782853126526,2023-09-01 14:17:09.609662,2023-09-01 14:17:24.888347,0 days 00:00:15.278685,Tanh,Sigmoid,Sigmoid,ReLU,ReLU,12,23,19.0,9.0,8.0,2.0,0.012234153748801862,5,100,0.7990934666044335,9.284655856166316e-05,COMPLETE
45,0.953200101852417,2023-09-01 14:17:24.888647,2023-09-01 14:17:36.806502,0 days 00:00:11.917855,Sigmoid,Tanh,Sigmoid,ReLU,,12,22,15.0,12.0,5.0,,0.008857938468044769,4,100,0.6951088547015668,0.0003184045986168187,COMPLETE
46,0.19298173487186432,2023-09-01 14:17:36.806794,2023-09-01 14:17:48.049391,0 days 00:00:11.242597,Tanh,Leaky,Sigmoid,ReLU,,12,20,19.0,5.0,5.0,,0.005303124544118275,4,100,0.6382578632127723,0.00010695129008761441,COMPLETE
47,0.16252297163009644,2023-09-01 14:17:48.049693,2023-09-01 14:17:58.894818,0 days 00:00:10.845125,ReLU,Leaky,Sigmoid,ReLU,,12,20,19.0,6.0,5.0,,0.005112422193227967,4,100,0.6298521066383869,0.00021268303805115437,COMPLETE
48,0.16068528592586517,2023-09-01 14:17:58.895105,2023-09-01 14:18:11.455907,0 days 00:00:12.560802,ReLU,Leaky,Sigmoid,ReLU,,12,21,21.0,9.0,6.0,,0.012508281090997896,4,100,0.717697723245246,0.0001769019725383832,COMPLETE
49,0.1957896500825882,2023-09-01 14:18:11.456190,2023-09-01 14:18:24.266127,0 days 00:00:12.809937,ReLU,Leaky,Sigmoid,ReLU,,12,20,22.0,6.0,6.0,,0.005040866645534932,4,100,0.6994071301577045,0.00020507601348273966,COMPLETE
50,0.21418264508247375,2023-09-01 14:18:24.266424,2023-09-01 14:18:29.319689,0 days 00:00:05.053265,ReLU,Leaky,Sigmoid,ReLU,Leaky,30,21,18.0,9.0,4.0,22.0,0.0036994348146223346,5,100,0.6124456689033683,0.0007226528755749523,COMPLETE
51,0.16409394145011902,2023-09-01 14:18:29.319983,2023-09-01 14:18:42.855695,0 days 00:00:13.535712,ReLU,Leaky,Sigmoid,ReLU,,12,24,21.0,9.0,8.0,,0.008593094248557094,4,100,0.7574153375380173,0.00017385310472333598,COMPLETE
52,0.18600143492221832,2023-09-01 14:18:42.855994,2023-09-01 14:18:55.231120,0 days 00:00:12.375126,ReLU,Leaky,Sigmoid,ReLU,,12,19,23.0,8.0,8.0,,0.00723235977179349,4,100,0.7936335517054449,0.0002916449652070282,COMPLETE
53,0.20116236805915833,2023-09-01 14:18:55.231402,2023-09-01 14:19:05.723135,0 days 00:00:10.491733,ReLU,Leaky,Sigmoid,ReLU,,12,23,20.0,12.0,8.0,,0.014899440678613284,4,100,0.6886694850963461,0.00016651148695921177,COMPLETE
54,0.3590553104877472,2023-09-01 14:19:05.723416,2023-09-01 14:19:16.807844,0 days 00:00:11.084428,ReLU,Leaky,Sigmoid,ReLU,Leaky,12,22,21.0,10.0,3.0,10.0,0.008703559124171575,5,100,0.6442053989966676,6.076182663783822e-05,COMPLETE
55,0.19134411215782166,2023-09-01 14:19:16.808140,2023-09-01 14:19:33.481853,0 days 00:00:16.673713,ReLU,Leaky,Sigmoid,ReLU,,8,24,17.0,7.0,7.0,,0.002139431600514594,4,100,0.7337682450305572,0.0001394768563215959,COMPLETE
56,0.17143990099430084,2023-09-01 14:19:33.482128,2023-09-01 14:19:40.920248,0 days 00:00:07.438120,ReLU,Leaky,Sigmoid,ReLU,,16,19,24.0,5.0,10.0,,0.004709690669636171,4,100,0.626289835069836,0.0002530999380636266,COMPLETE
57,0.1902773082256317,2023-09-01 14:19:40.920524,2023-09-01 14:19:47.850440,0 days 00:00:06.929916,ReLU,Leaky,Sigmoid,ReLU,,16,18,24.0,3.0,13.0,,0.004842497106273922,4,100,0.5944804062414315,0.00043102437305460783,COMPLETE
58,0.18613770604133606,2023-09-01 14:19:47.850727,2023-09-01 14:19:55.223677,0 days 00:00:07.372950,ReLU,Leaky,Sigmoid,Leaky,Sigmoid,16,21,22.0,4.0,10.0,24.0,0.006831765497404128,5,100,0.5528150225070626,0.0002453193671651498,COMPLETE
59,0.18228214979171753,2023-09-01 14:19:55.223971,2023-09-01 14:20:02.345491,0 days 00:00:07.121520,ReLU,Leaky,Sigmoid,,,16,19,23.0,6.0,,,0.004174262365394521,3,100,0.6462468116673138,0.0004035646993787172,COMPLETE
60,0.228657528758049,2023-09-01 14:20:02.345766,2023-09-01 14:20:16.848637,0 days 00:00:14.502871,ReLU,Leaky,Sigmoid,Sigmoid,,10,22,20.0,8.0,16.0,,0.01748880773508233,4,100,0.6824739336652306,0.0009948160332734811,COMPLETE
61,0.17338049411773682,2023-09-01 14:20:16.848939,2023-09-01 14:20:29.515477,0 days 00:00:12.666538,ReLU,Leaky,Sigmoid,ReLU,,12,23,16.0,11.0,3.0,,0.010432865150568474,4,100,0.7532753097542327,0.0001780914979273708,COMPLETE
62,0.16607025265693665,2023-09-01 14:20:29.515778,2023-09-01 14:20:41.881121,0 days 00:00:12.365343,ReLU,Leaky,Sigmoid,ReLU,,12,21,17.0,11.0,3.0,,0.008957998920948224,4,100,0.7444070106132945,0.00019471159030726176,COMPLETE
63,0.15198549628257751,2023-09-01 14:20:41.881420,2023-09-01 14:20:52.150007,0 days 00:00:10.268587,ReLU,Leaky,Sigmoid,,,12,21,18.0,12.0,,,0.006586786223708437,3,100,0.6964959145486028,0.00024279522353285783,COMPLETE
64,0.17364899814128876,2023-09-01 14:20:52.150295,2023-09-01 14:21:02.428255,0 days 00:00:10.277960,ReLU,ReLU,Sigmoid,,,12,21,18.0,13.0,,,0.006755515509301369,3,100,0.7132191218764203,0.00014233495914063398,COMPLETE
65,0.21543434262275696,2023-09-01 14:21:02.428533,2023-09-01 14:21:13.647234,0 days 00:00:11.218701,ReLU,Leaky,Sigmoid,,,12,21,17.0,11.0,,,0.013969803445106312,3,100,0.7432566260797966,7.071054700026692e-05,COMPLETE
66,0.2123323380947113,2023-09-01 14:21:13.647514,2023-09-01 14:21:23.052827,0 days 00:00:09.405313,ReLU,Tanh,ReLU,,,12,22,19.0,13.0,,,0.02470976952304553,3,100,0.6569274918306689,0.0001922506753848238,COMPLETE
67,0.21742071211338043,2023-09-01 14:21:23.053099,2023-09-01 14:22:12.475589,0 days 00:00:49.422490,ReLU,Leaky,Sigmoid,,,2,20,21.0,11.0,,,0.008621434246994821,3,100,0.5937436909718861,0.00011729271250135528,COMPLETE
68,0.18961668014526367,2023-09-01 14:22:12.475881,2023-09-01 14:22:22.990600,0 days 00:00:10.514719,ReLU,Leaky,Leaky,,,12,18,20.0,10.0,,,0.016583949262627,3,100,0.6906676851760974,7.034536675447974e-05,COMPLETE
69,0.18513788282871246,2023-09-01 14:22:22.990876,2023-09-01 14:22:38.990572,0 days 00:00:15.999696,Sigmoid,Leaky,Sigmoid,,,8,23,18.0,13.0,,,0.0061663706594864,3,100,0.76213170065191,0.0002375233918857581,COMPLETE
70,0.19812510907649994,2023-09-01 14:22:38.990850,2023-09-01 14:22:44.964176,0 days 00:00:05.973326,Leaky,ReLU,Sigmoid,ReLU,Tanh,30,16,16.0,15.0,3.0,9.0,0.0031047288305693986,5,100,0.7967096120802001,0.0003298672847873575,COMPLETE
71,0.18681694567203522,2023-09-01 14:22:44.964470,2023-09-01 14:22:52.407196,0 days 00:00:07.442726,ReLU,Leaky,Sigmoid,ReLU,,16,19,22.0,8.0,9.0,,0.005168855276590072,4,100,0.6320077802419412,0.00015695883929952488,COMPLETE
72,0.1972791850566864,2023-09-01 14:22:52.407480,2023-09-01 14:23:01.277812,0 days 00:00:08.870332,ReLU,Leaky,Sigmoid,ReLU,,12,20,15.0,2.0,11.0,,0.00931683479796301,4,100,0.575561257021396,0.0002482877563977559,COMPLETE
73,0.1740725040435791,2023-09-01 14:23:01.278096,2023-09-01 14:23:09.349721,0 days 00:00:08.071625,ReLU,Leaky,Sigmoid,Tanh,,12,22,21.0,6.0,6.0,,0.004013575515545943,4,100,0.5281063381925345,0.0004451171964420913,COMPLETE
74,0.19887720048427582,2023-09-01 14:23:09.350006,2023-09-01 14:23:17.187244,0 days 00:00:07.837238,ReLU,Leaky,ReLU,ReLU,,16,21,24.0,9.0,4.0,,0.014272292521726918,4,100,0.6678796490057969,0.00011114069185027683,COMPLETE
75,0.6331064701080322,2023-09-01 14:23:17.187531,2023-09-01 14:23:30.240940,0 days 00:00:13.053409,ReLU,Leaky,Sigmoid,ReLU,,10,18,19.0,12.0,2.0,,0.020065501555512805,4,100,0.7163004376678863,0.0006175258820571287,COMPLETE
76,0.18241018056869507,2023-09-01 14:23:30.241220,2023-09-01 14:23:40.612872,0 days 00:00:10.371652,ReLU,Tanh,Leaky,,,12,23,13.0,4.0,,,0.002289058376782246,3,100,0.7572833846390901,5.8189354745221e-05,COMPLETE
77,0.1763215810060501,2023-09-01 14:23:40.613157,2023-09-01 14:23:50.161963,0 days 00:00:09.548806,ReLU,Leaky,Sigmoid,ReLU,,12,24,17.0,7.0,12.0,,0.007590478130647677,4,100,0.6166398293429217,0.00022577005976478603,COMPLETE
78,0.18754470348358154,2023-09-01 14:23:50.162249,2023-09-01 14:23:57.953627,0 days 00:00:07.791378,ReLU,Leaky,Sigmoid,,,12,20,23.0,10.0,,,0.010354555239474776,3,100,0.5712654051645633,0.00013823593622243674,COMPLETE
79,0.7288232445716858,2023-09-01 14:23:57.953910,2023-09-01 14:24:58.319958,0 days 00:01:00.366048,Leaky,Leaky,Sigmoid,Tanh,,2,19,20.0,9.0,7.0,,0.028867416248138718,4,100,0.6985980019494198,0.0001696713110891221,COMPLETE
80,0.1949232965707779,2023-09-01 14:24:58.320247,2023-09-01 14:25:07.085285,0 days 00:00:08.765038,Sigmoid,ReLU,Sigmoid,,,12,17,18.0,11.0,,,0.006400293164355715,3,100,0.6568955347426954,8.728468298832864e-05,COMPLETE
81,0.20052435994148254,2023-09-01 14:25:07.085561,2023-09-01 14:25:18.838609,0 days 00:00:11.753048,ReLU,Leaky,Sigmoid,ReLU,,12,23,16.0,11.0,3.0,,0.012108869203237683,4,100,0.7649924932596575,0.000209847590040571,COMPLETE
82,0.19280043244361877,2023-09-01 14:25:18.838909,2023-09-01 14:25:30.385630,0 days 00:00:11.546721,ReLU,Leaky,Sigmoid,ReLU,,12,22,17.0,12.0,5.0,,0.009978635506049586,4,100,0.7513409468324778,0.00028870912535581373,COMPLETE
83,0.9817846417427063,2023-09-01 14:25:30.385920,2023-09-01 14:25:41.659083,0 days 00:00:11.273163,ReLU,Leaky,Sigmoid,ReLU,,12,21,15.0,14.0,1.0,,0.005023501046099662,4,100,0.7151929859072691,0.00017493760542483877,COMPLETE
84,0.17226824164390564,2023-09-01 14:25:41.659373,2023-09-01 14:25:53.447108,0 days 00:00:11.787735,ReLU,Leaky,Sigmoid,Leaky,,12,23,16.0,10.0,4.0,,0.00890765580632615,4,100,0.7638378499625998,0.00011782601647968594,COMPLETE
85,0.1922011524438858,2023-09-01 14:25:53.447395,2023-09-01 14:26:02.665223,0 days 00:00:09.217828,ReLU,Leaky,Sigmoid,,,12,24,14.0,10.0,,,0.00811611808543203,3,100,0.6785108428343675,0.00011568455303453879,COMPLETE
86,0.19716766476631165,2023-09-01 14:26:02.665503,2023-09-01 14:26:06.907119,0 days 00:00:04.241616,ReLU,Sigmoid,ReLU,Leaky,,30,22,19.0,8.0,9.0,,0.013701151453141509,4,100,0.6226769690190185,7.683036974714361e-05,COMPLETE
87,0.17346817255020142,2023-09-01 14:26:06.907412,2023-09-01 14:26:24.788122,0 days 00:00:17.880710,ReLU,Leaky,Sigmoid,Leaky,,8,23,13.0,9.0,7.0,,0.0059415905864088625,4,100,0.7929473905697633,0.00012046426811544906,COMPLETE
88,0.22995418310165405,2023-09-01 14:26:24.788409,2023-09-01 14:26:29.893367,0 days 00:00:05.104958,ReLU,Leaky,Sigmoid,Leaky,ReLU,12,21,18.0,5.0,15.0,17.0,0.0042932807632497325,5,40,0.742386135363135,4.983295995468155e-05,COMPLETE
89,0.21590842306613922,2023-09-01 14:26:29.893672,2023-09-01 14:26:37.262681,0 days 00:00:07.369009,Leaky,Tanh,Sigmoid,,,16,14,21.0,7.0,,,0.017650002937705217,3,100,0.715292038771263,9.002346214423354e-05,COMPLETE
90,0.18534697592258453,2023-09-01 14:26:37.262967,2023-09-01 14:26:47.107482,0 days 00:00:09.844515,ReLU,Sigmoid,Leaky,Sigmoid,,12,20,22.0,10.0,24.0,,0.00784764316339136,4,100,0.6388384420050345,0.0003572513499551289,COMPLETE
91,0.1808057725429535,2023-09-01 14:26:47.107769,2023-09-01 14:26:58.937039,0 days 00:00:11.829270,ReLU,Leaky,Sigmoid,Leaky,,12,23,16.0,11.0,4.0,,0.01050721142244709,4,100,0.763524253674338,0.00016954349153375163,COMPLETE
92,0.987307071685791,2023-09-01 14:26:58.937344,2023-09-01 14:27:09.425383,0 days 00:00:10.488039,ReLU,Leaky,Sigmoid,ReLU,,12,24,15.0,12.0,2.0,,0.009756378151798754,4,100,0.6833352376197227,0.000138137733421471,COMPLETE
93,0.1777172088623047,2023-09-01 14:27:09.425679,2023-09-01 14:27:21.597596,0 days 00:00:12.171917,ReLU,Leaky,Sigmoid,ReLU,,12,22,16.0,11.0,5.0,,0.0059408594893068534,4,100,0.7995842758807277,0.00028446975336053317,COMPLETE
94,0.3292595148086548,2023-09-01 14:27:21.597884,2023-09-01 14:27:32.744951,0 days 00:00:11.147067,ReLU,Leaky,Sigmoid,Leaky,,12,23,17.0,9.0,2.0,,0.012721913463032286,4,100,0.7240154459051712,0.0002215399518900865,COMPLETE
95,0.18151907622814178,2023-09-01 14:27:32.745240,2023-09-01 14:27:44.705643,0 days 00:00:11.960403,ReLU,Leaky,Sigmoid,ReLU,,12,21,17.0,15.0,6.0,,0.0034611311076912883,4,100,0.7633479598090888,0.00016878906527802127,COMPLETE
96,0.17321696877479553,2023-09-01 14:27:44.705923,2023-09-01 14:27:55.202860,0 days 00:00:10.496937,Tanh,Sigmoid,Sigmoid,,,10,22,15.0,8.0,,,0.018702379152482462,3,100,0.6625516423171779,0.00036839003688358117,COMPLETE
97,0.18948958814144135,2023-09-01 14:27:55.203137,2023-09-01 14:28:04.799719,0 days 00:00:09.596582,Tanh,Sigmoid,Sigmoid,,,10,19,14.0,6.0,,,0.020376045488897016,3,100,0.6100833854871608,0.00037661299967718675,COMPLETE
98,0.1947600543498993,2023-09-01 14:28:04.799994,2023-09-01 14:28:13.194882,0 days 00:00:08.394888,Tanh,Sigmoid,Sigmoid,,,10,22,15.0,8.0,,,0.015044424294426036,3,80,0.6631090895328609,0.00025678617420299405,COMPLETE
99,0.22538289427757263,2023-09-01 14:28:13.195165,2023-09-01 14:28:24.200606,0 days 00:00:11.005441,Tanh,Sigmoid,Tanh,,,10,21,20.0,7.0,,,0.02370314243677815,3,100,0.7033840528150984,0.00044062927064545705,COMPLETE
100,0.21442551910877228,2023-09-01 14:28:24.200886,2023-09-01 14:28:33.658889,0 days 00:00:09.458003,Tanh,Sigmoid,Sigmoid,,,10,20,19.0,4.0,,,0.03831940966569074,3,100,0.594683487334491,0.00010123537071212449,COMPLETE
101,0.18359273672103882,2023-09-01 14:28:33.659177,2023-09-01 14:28:45.191714,0 days 00:00:11.532537,Sigmoid,Leaky,Sigmoid,Tanh,,12,24,16.0,10.0,21.0,,0.011849103058554878,4,100,0.7616946856472204,0.00019460301556142948,COMPLETE
102,0.15896591544151306,2023-09-01 14:28:45.192005,2023-09-01 14:28:55.031855,0 days 00:00:09.839850,Tanh,Sigmoid,Sigmoid,,,12,23,23.0,9.0,,,0.008010606272679412,3,100,0.7361950385993572,0.00013263503116913211,COMPLETE
103,0.19710518419742584,2023-09-01 14:28:55.032130,2023-09-01 14:29:01.659336,0 days 00:00:06.627206,Tanh,Sigmoid,Sigmoid,,,16,22,24.0,9.0,,,0.006512873381369348,3,100,0.6504665443145493,0.0002789243204205915,COMPLETE
104,0.1546451300382614,2023-09-01 14:29:01.659620,2023-09-01 14:29:10.761916,0 days 00:00:09.102296,Tanh,Sigmoid,Sigmoid,,,12,23,23.0,8.0,,,0.007762222845038511,3,100,0.6795688150071528,0.00012194241111832346,COMPLETE
