number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_batch_size,params_fl1,params_fl2,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
118,0.09895138442516327,2023-09-02 12:48:53.376048,2023-09-02 12:49:05.438944,0 days 00:00:12.062896,ReLU,ReLU,12,15,7.0,0.011059053642901837,2,100,0.6585020247435798,0.00020460800602579925,COMPLETE
119,0.09731406718492508,2023-09-02 12:49:05.439209,2023-09-02 12:49:19.096189,0 days 00:00:13.656980,Leaky,ReLU,12,14,15.0,0.0017534630303819273,2,100,0.7370677616989402,3.473544050063146e-05,COMPLETE
120,0.10095705091953278,2023-09-02 12:49:19.096455,2023-09-02 12:49:34.362724,0 days 00:00:15.266269,ReLU,Leaky,10,12,19.0,0.0012706453233819585,2,100,0.7005414573439929,0.0005913974991659998,COMPLETE
121,0.10429169982671738,2023-09-02 12:49:34.362990,2023-09-02 12:49:40.869317,0 days 00:00:06.506327,Leaky,Sigmoid,30,17,12.0,0.0031548775343541178,2,100,0.7703985962108751,0.000276381535118244,COMPLETE
122,0.0813877061009407,2023-09-02 12:49:40.869584,2023-09-02 12:50:02.371847,0 days 00:00:21.502263,Leaky,Tanh,8,18,13.0,0.0024228621175220234,2,100,0.7990586636465924,1.2923211645386573e-05,COMPLETE
123,0.09358945488929749,2023-09-02 12:50:02.372117,2023-09-02 12:50:15.951695,0 days 00:00:13.579578,Leaky,Tanh,12,16,13.0,0.0023902663241071776,2,100,0.7372282418197407,1.2857316655490085e-05,COMPLETE
124,0.09250858426094055,2023-09-02 12:50:15.951959,2023-09-02 12:50:35.238850,0 days 00:00:19.286891,Leaky,Tanh,8,21,11.0,0.0026658561658527077,2,100,0.7103318725613654,2.311465074527006e-05,COMPLETE
125,0.09527182579040527,2023-09-02 12:50:35.239121,2023-09-02 12:50:45.912140,0 days 00:00:10.673019,Leaky,Tanh,16,13,10.0,0.00679559504843581,2,100,0.7571347594024385,1.549017009340741e-05,COMPLETE
126,0.09399093687534332,2023-09-02 12:50:45.912408,2023-09-02 12:50:53.463710,0 days 00:00:07.551302,ReLU,Tanh,12,18,14.0,0.00465960853050486,2,60,0.679344580332694,1.206666828800867e-05,COMPLETE
127,0.10370548814535141,2023-09-02 12:50:53.463984,2023-09-02 12:51:09.217655,0 days 00:00:15.753671,Leaky,,8,20,,0.0020605825263593346,1,100,0.7622881426671263,1.969321250569816e-05,COMPLETE
128,0.10192661732435226,2023-09-02 12:51:09.217916,2023-09-02 12:51:26.555187,0 days 00:00:17.337271,ReLU,Leaky,8,17,24.0,0.005676682538301897,2,100,0.641684117778246,1.8743916255952e-05,COMPLETE
129,0.09328529983758926,2023-09-02 12:51:26.555461,2023-09-02 12:51:32.665609,0 days 00:00:06.110148,Leaky,Tanh,30,14,18.0,0.008317204610547795,2,100,0.7143806619060062,1.0244272196502287e-05,COMPLETE
130,0.09747155010700226,2023-09-02 12:51:32.665882,2023-09-02 12:52:27.253734,0 days 00:00:54.587852,Tanh,ReLU,2,16,21.0,0.0015782131401865154,2,80,0.6692484519665153,2.6758016110627898e-05,COMPLETE
131,0.08874818682670593,2023-09-02 12:52:27.254016,2023-09-02 12:52:46.973524,0 days 00:00:19.719508,Leaky,Tanh,8,21,11.0,0.002454400674774532,2,100,0.7268229121287703,2.294377599455068e-05,COMPLETE
132,0.0924493595957756,2023-09-02 12:52:46.973802,2023-09-02 12:53:07.335656,0 days 00:00:20.361854,Leaky,Tanh,8,21,12.0,0.002901581242110385,2,100,0.7459675364565694,1.5100723376201615e-05,COMPLETE
133,0.09448102116584778,2023-09-02 12:53:07.335929,2023-09-02 12:53:29.177571,0 days 00:00:21.841642,Leaky,Tanh,8,22,11.0,0.003998390936697836,2,100,0.7971765563339708,1.97972179574317e-05,COMPLETE
134,0.1012769490480423,2023-09-02 12:53:29.177839,2023-09-02 12:53:48.045569,0 days 00:00:18.867730,Leaky,Tanh,8,18,20.0,0.0009883790515397015,2,100,0.6977039170159467,5.4361182519783104e-05,COMPLETE
135,0.08941709995269775,2023-09-02 12:53:48.045847,2023-09-02 12:54:07.700194,0 days 00:00:19.654347,Leaky,Leaky,8,20,13.0,0.0023339700363920993,2,100,0.733171547654818,4.0396739017847715e-05,COMPLETE
136,0.10164541751146317,2023-09-02 12:54:07.700467,2023-09-02 12:54:15.842508,0 days 00:00:08.142041,Leaky,Leaky,12,21,13.0,0.0018734171672610159,2,60,0.7289923101010318,2.594320916830724e-05,COMPLETE
137,0.10172712057828903,2023-09-02 12:54:15.842794,2023-09-02 12:54:20.372971,0 days 00:00:04.530177,Leaky,Leaky,8,19,12.0,0.0013917321619440301,2,40,0.41903163321072656,4.190294797548108e-05,COMPLETE
138,0.09942812472581863,2023-09-02 12:54:20.373246,2023-09-02 12:54:52.900093,0 days 00:00:32.526847,Leaky,Leaky,4,20,15.0,0.0023305784426408773,2,100,0.6266303832654745,3.457411102903254e-05,COMPLETE
139,0.09124395251274109,2023-09-02 12:54:52.900373,2023-09-02 12:55:02.532098,0 days 00:00:09.631725,Leaky,Leaky,16,22,14.0,0.003058732473953137,2,100,0.6672503073654003,4.9286176440431596e-05,COMPLETE
140,0.09810172021389008,2023-09-02 12:55:02.532375,2023-09-02 12:55:13.124424,0 days 00:00:10.592049,Leaky,Leaky,16,22,13.0,0.0030863567712393143,2,100,0.7365110178778851,1.4166006983795677e-05,COMPLETE
141,0.09436694532632828,2023-09-02 12:55:13.124705,2023-09-02 12:55:18.495353,0 days 00:00:05.370648,Leaky,Leaky,16,23,14.0,0.0026777201046297,2,100,0.3712898605087238,6.309078623904997e-05,COMPLETE
142,0.09178709238767624,2023-09-02 12:55:18.495626,2023-09-02 12:55:27.958716,0 days 00:00:09.463090,Leaky,Leaky,16,23,15.0,0.0021094076741583544,2,100,0.6567317605788358,4.504194043562143e-05,COMPLETE
143,0.0812254250049591,2023-09-02 12:55:27.958993,2023-09-02 12:55:37.902001,0 days 00:00:09.943008,Leaky,Leaky,16,22,16.0,0.0036941769577328036,2,100,0.6932521456450828,5.3744777894632964e-05,COMPLETE
144,0.09817361831665039,2023-09-02 12:55:37.902276,2023-09-02 12:55:47.851261,0 days 00:00:09.948985,Leaky,Leaky,16,22,16.0,0.0036086381607119645,2,100,0.6945324362996061,3.900986973754236e-05,COMPLETE
145,0.09549865871667862,2023-09-02 12:55:47.851549,2023-09-02 12:55:58.912587,0 days 00:00:11.061038,Leaky,Tanh,16,22,17.0,0.001657874542234231,2,100,0.7612622651141996,7.074892090490063e-05,COMPLETE
146,0.09972571581602097,2023-09-02 12:55:58.912866,2023-09-02 12:56:10.312180,0 days 00:00:11.399314,Leaky,Leaky,16,20,12.0,0.00497852155491995,2,100,0.7992552490064403,5.660787424062804e-05,COMPLETE
147,0.09836040437221527,2023-09-02 12:56:10.312463,2023-09-02 12:56:15.535139,0 days 00:00:05.222676,Leaky,Tanh,16,21,19.0,0.0025097773432717864,2,60,0.5954498951959851,1.1982102237645421e-05,COMPLETE
148,0.1026078388094902,2023-09-02 12:56:15.535417,2023-09-02 12:56:20.278635,0 days 00:00:04.743218,Leaky,Leaky,16,19,18.0,0.0031887467469663743,2,100,0.32842740921802094,2.2463488716310542e-05,COMPLETE
149,0.10411343723535538,2023-09-02 12:56:20.278912,2023-09-02 12:56:33.541243,0 days 00:00:13.262331,Leaky,Tanh,12,21,1.0,0.0012525160981034244,2,100,0.7153647809755652,1.730073229927412e-05,COMPLETE
150,0.09835879504680634,2023-09-02 12:56:33.541517,2023-09-02 12:56:50.542375,0 days 00:00:17.000858,Leaky,Tanh,10,24,13.0,0.0018295695575287383,2,100,0.7608274137939672,8.579063946580629e-05,COMPLETE
151,0.09697377681732178,2023-09-02 12:56:50.542654,2023-09-02 12:57:08.989027,0 days 00:00:18.446373,Sigmoid,Leaky,8,18,14.0,0.00400230243705786,2,100,0.6819931562655653,4.85879669525313e-05,COMPLETE
152,0.09681911766529083,2023-09-02 12:57:08.989305,2023-09-02 12:57:26.650163,0 days 00:00:17.660858,Leaky,Leaky,8,20,11.0,0.005351949081548776,2,100,0.6601752101229805,3.4794512908809384e-05,COMPLETE
153,0.11133472621440887,2023-09-02 12:57:26.650441,2023-09-02 12:57:28.869194,0 days 00:00:02.218753,Leaky,Leaky,30,19,5.0,0.006430060958769573,2,100,0.2592599391594894,2.7612270045482784e-05,COMPLETE
154,0.09508966654539108,2023-09-02 12:57:28.869479,2023-09-02 12:57:42.308222,0 days 00:00:13.438743,Leaky,Leaky,12,18,14.0,0.0032227575203868483,2,100,0.7279292099338727,5.584431250302719e-05,COMPLETE
155,0.10421766340732574,2023-09-02 12:57:42.308494,2023-09-02 12:57:54.747176,0 days 00:00:12.438682,Leaky,Leaky,8,23,16.0,0.004390850450458564,2,100,0.4611024709638698,0.00010465428049988678,COMPLETE
156,0.10348757356405258,2023-09-02 12:57:54.747457,2023-09-02 12:58:13.697229,0 days 00:00:18.949772,Leaky,Tanh,8,17,13.0,0.002432481561655573,2,100,0.7029110163540842,0.0001375092498911136,COMPLETE
157,0.09822715073823929,2023-09-02 12:58:13.697499,2023-09-02 12:58:17.998963,0 days 00:00:04.301464,ReLU,Leaky,16,21,20.0,0.002118064429830496,2,60,0.48896336251730466,7.2535702345654e-05,COMPLETE
158,0.09761986136436462,2023-09-02 12:58:17.999242,2023-09-02 12:58:28.890385,0 days 00:00:10.891143,Leaky,ReLU,12,20,15.0,0.0037289464427464523,2,100,0.5626570871645479,4.684422612109048e-05,COMPLETE
159,0.09940312802791595,2023-09-02 12:58:28.890667,2023-09-02 12:58:49.175841,0 days 00:00:20.285174,Tanh,Tanh,8,22,14.0,0.0074025250403530335,2,100,0.7487843578605717,3.122404322405274e-05,COMPLETE
160,0.09942710399627686,2023-09-02 12:58:49.176121,2023-09-02 12:59:40.825739,0 days 00:00:51.649618,Leaky,Leaky,2,19,13.0,0.002905655934423867,2,80,0.6395629614843594,8.655054114512078e-05,COMPLETE
161,0.09841565042734146,2023-09-02 12:59:40.826037,2023-09-02 12:59:50.426791,0 days 00:00:09.600754,Leaky,Leaky,16,23,15.0,0.0022322921282664897,2,100,0.6640344825913189,4.4357439914775915e-05,COMPLETE
162,0.09257812798023224,2023-09-02 12:59:50.427105,2023-09-02 13:00:01.422786,0 days 00:00:10.995681,Leaky,Leaky,16,22,15.0,0.0014837610550356515,2,100,0.7681886580071643,6.282573564251554e-05,COMPLETE
163,0.09670772403478622,2023-09-02 13:00:01.423062,2023-09-02 13:00:10.194049,0 days 00:00:08.770987,Leaky,Leaky,16,23,16.0,0.0019716409556119305,2,100,0.6137834736787284,3.953734663210476e-05,COMPLETE
164,0.10241532325744629,2023-09-02 13:00:10.194321,2023-09-02 13:00:20.309270,0 days 00:00:10.114949,Leaky,Leaky,16,18,16.0,0.004750967661157343,2,100,0.7071783923016992,5.164470218965025e-05,COMPLETE
165,0.10504738986492157,2023-09-02 13:00:20.309546,2023-09-02 13:00:29.932284,0 days 00:00:09.622738,ReLU,Tanh,16,5,17.0,0.0034635495329998858,2,100,0.6747825758785643,1.1406247168476723e-05,COMPLETE
166,0.0972234308719635,2023-09-02 13:00:29.932601,2023-09-02 13:00:37.711430,0 days 00:00:07.778829,Leaky,Leaky,8,13,9.0,0.0026144089659402114,2,40,0.7366539218968441,2.3364550956449326e-05,COMPLETE
167,0.09466278553009033,2023-09-02 13:00:37.711703,2023-09-02 13:00:47.788793,0 days 00:00:10.077090,Leaky,Tanh,12,21,14.0,0.0057549438834931955,2,100,0.5356947262144887,1.4616922562102593e-05,COMPLETE
168,0.08853433281183243,2023-09-02 13:00:47.789073,2023-09-02 13:00:54.556509,0 days 00:00:06.767436,Sigmoid,Leaky,30,17,19.0,0.0043217130424675464,2,100,0.799398367650586,1.0241763883101409e-05,COMPLETE
169,0.10030537843704224,2023-09-02 13:00:54.556782,2023-09-02 13:00:58.683935,0 days 00:00:04.127153,Sigmoid,ReLU,30,16,19.0,0.004406402350096093,2,60,0.7981534151511841,1.1041580390844746e-05,COMPLETE
170,0.09530150890350342,2023-09-02 13:00:58.684202,2023-09-02 13:01:05.233659,0 days 00:00:06.549457,Sigmoid,Tanh,30,17,18.0,0.0052307490804449465,2,100,0.7710690621396386,1.7772364280914053e-05,COMPLETE
171,0.10056524723768234,2023-09-02 13:01:05.233932,2023-09-02 13:01:11.444737,0 days 00:00:06.210805,Sigmoid,Leaky,30,24,19.0,0.002989435948282242,2,100,0.7312290020204006,1.2429378120754526e-05,COMPLETE
172,0.10615677386522293,2023-09-02 13:01:11.445012,2023-09-02 13:01:18.196335,0 days 00:00:06.751323,Sigmoid,Leaky,30,17,12.0,0.0021536321946864128,2,100,0.7987488124080557,1.0296384695796507e-05,COMPLETE
173,0.10047227144241333,2023-09-02 13:01:18.196607,2023-09-02 13:01:36.857210,0 days 00:00:18.660603,ReLU,Leaky,8,18,15.0,0.003813627012527022,2,100,0.6945755983523232,1.3155588727049948e-05,COMPLETE
174,0.09780806303024292,2023-09-02 13:01:36.857494,2023-09-02 13:01:57.366148,0 days 00:00:20.508654,Sigmoid,Leaky,8,12,20.0,0.0017101358454547951,2,100,0.7635244406508523,0.00012555349850272156,COMPLETE
175,0.09969943761825562,2023-09-02 13:01:57.366425,2023-09-02 13:02:09.203779,0 days 00:00:11.837354,Leaky,Leaky,12,14,14.0,0.006482107594658494,2,100,0.6541596379976663,0.00033142091542353344,COMPLETE
176,0.0996660441160202,2023-09-02 13:02:09.204053,2023-09-02 13:02:46.973967,0 days 00:00:37.769914,ReLU,Leaky,4,22,6.0,0.003470533079843291,2,100,0.7198275703766955,1.6437865258718866e-05,COMPLETE
177,0.1013290211558342,2023-09-02 13:02:46.974250,2023-09-02 13:02:51.996079,0 days 00:00:05.021829,Leaky,,30,23,,0.0027448884104873763,1,100,0.7476502336921844,3.113615507434281e-05,COMPLETE
178,0.09190469980239868,2023-09-02 13:02:51.996347,2023-09-02 13:03:01.875901,0 days 00:00:09.879554,Leaky,Tanh,16,19,17.0,0.004197141830716878,2,100,0.682092304157643,0.0002245426975481629,COMPLETE
179,0.10350730270147324,2023-09-02 13:03:01.876185,2023-09-02 13:03:12.599945,0 days 00:00:10.723760,ReLU,Leaky,8,20,4.0,0.0011724142554487794,2,100,0.399842738455761,4.506006039264749e-05,COMPLETE
180,0.0986718237400055,2023-09-02 13:03:12.600220,2023-09-02 13:03:17.493710,0 days 00:00:04.893490,Leaky,Tanh,12,18,18.0,0.007791732686703821,2,60,0.43641263291517446,2.080419061087514e-05,COMPLETE
181,0.09210556000471115,2023-09-02 13:03:17.493992,2023-09-02 13:03:27.479477,0 days 00:00:09.985485,Leaky,Tanh,16,19,17.0,0.004709100384469922,2,100,0.6892736372795824,0.00021118310526597195,COMPLETE
182,0.09739536792039871,2023-09-02 13:03:27.479750,2023-09-02 13:03:38.520319,0 days 00:00:11.040569,Leaky,Tanh,16,19,16.0,0.00420467910791514,2,100,0.7655343665557179,0.00025458357836933345,COMPLETE
183,0.08592264354228973,2023-09-02 13:03:38.520592,2023-09-02 13:03:49.001781,0 days 00:00:10.481189,Leaky,Tanh,16,17,19.0,0.0032161473909021166,2,100,0.7241810024341157,0.00018046266946501765,COMPLETE
184,0.09994795173406601,2023-09-02 13:03:49.002058,2023-09-02 13:03:59.507385,0 days 00:00:10.505327,Leaky,Tanh,16,17,19.0,0.002408718771120594,2,100,0.7236140616753317,0.00016624305491330836,COMPLETE
185,0.10346207022666931,2023-09-02 13:03:59.507659,2023-09-02 13:04:03.696427,0 days 00:00:04.188768,Leaky,Tanh,16,16,20.0,0.0033294394684827587,2,100,0.287081416174227,0.00011034154839284008,COMPLETE
186,0.10666348785161972,2023-09-02 13:04:03.696706,2023-09-02 13:04:09.730034,0 days 00:00:06.033328,Leaky,Leaky,8,17,12.0,0.0018882384311253457,2,100,0.22524474625245686,8.002979290402151e-05,COMPLETE
187,0.09534621238708496,2023-09-02 13:04:09.730315,2023-09-02 13:04:31.021180,0 days 00:00:21.290865,ReLU,Tanh,8,15,13.0,0.002756890252576968,2,100,0.7973078108966302,0.0001830564102510021,COMPLETE
188,0.09588605910539627,2023-09-02 13:04:31.021449,2023-09-02 13:04:47.246297,0 days 00:00:16.224848,Leaky,Leaky,10,18,19.0,0.002180536118437846,2,100,0.7420020742540782,0.00014508703600539524,COMPLETE
189,0.09883647412061691,2023-09-02 13:04:47.246573,2023-09-02 13:04:56.593795,0 days 00:00:09.347222,Leaky,ReLU,16,17,15.0,0.0015251783900211964,2,100,0.6476679201993336,6.375698268544826e-05,COMPLETE
190,0.09736618399620056,2023-09-02 13:04:56.594073,2023-09-02 13:05:09.802507,0 days 00:00:13.208434,Leaky,Tanh,12,14,20.0,0.00574927632118288,2,100,0.7098243858070248,1.0027794474125116e-05,COMPLETE
191,0.0929432064294815,2023-09-02 13:05:09.802781,2023-09-02 13:05:19.592319,0 days 00:00:09.789538,Leaky,Tanh,16,18,18.0,0.00381825803461794,2,100,0.6785139336553345,0.0002491488319353794,COMPLETE
192,0.09308851510286331,2023-09-02 13:05:19.592597,2023-09-02 13:05:30.737646,0 days 00:00:11.145049,Leaky,Tanh,16,19,17.0,0.0049570453364072165,2,100,0.7712689208443155,0.00021064536629819439,COMPLETE
193,0.09412119537591934,2023-09-02 13:05:30.737921,2023-09-02 13:05:39.823898,0 days 00:00:09.085977,Leaky,Tanh,16,21,19.0,0.003118800711647808,2,100,0.6268533457174519,0.00032542112114351417,COMPLETE
194,0.09440878033638,2023-09-02 13:05:39.824190,2023-09-02 13:05:49.881994,0 days 00:00:10.057804,Leaky,Tanh,16,18,14.0,0.004115703575771486,2,100,0.698269997107478,0.00010025547688373165,COMPLETE
195,0.09338345378637314,2023-09-02 13:05:49.882280,2023-09-02 13:06:00.490562,0 days 00:00:10.608282,Leaky,Tanh,16,13,16.0,0.002638031450543892,2,100,0.7432608470843273,3.8510865623689714e-05,COMPLETE
196,0.09246257692575455,2023-09-02 13:06:00.490845,2023-09-02 13:06:11.313536,0 days 00:00:10.822691,ReLU,Leaky,8,20,15.0,0.0057594088739565934,2,60,0.6691154671042746,1.410135524525546e-05,COMPLETE
197,0.10015188157558441,2023-09-02 13:06:11.313817,2023-09-02 13:06:15.347299,0 days 00:00:04.033482,Leaky,Tanh,30,22,18.0,0.0033064112132951367,2,80,0.5877414321556705,0.00013006470356979668,COMPLETE
198,0.0928022637963295,2023-09-02 13:06:15.347576,2023-09-02 13:06:36.133929,0 days 00:00:20.786353,Tanh,Leaky,8,19,24.0,0.009492179821204929,2,100,0.7726361747544803,5.35918451134181e-05,COMPLETE
199,0.11420179903507233,2023-09-02 13:06:36.134206,2023-09-02 13:06:47.589745,0 days 00:00:11.455539,Sigmoid,Tanh,16,17,13.0,0.0044790341623387785,2,100,0.7998394259393856,0.0001807302607274854,COMPLETE
200,0.0986233502626419,2023-09-02 13:06:47.590019,2023-09-02 13:07:00.573046,0 days 00:00:12.983027,Leaky,Leaky,12,18,17.0,0.00679403946443269,2,100,0.7111044985851422,0.00022798440019898263,COMPLETE
201,0.09315646439790726,2023-09-02 13:07:00.573325,2023-09-02 13:07:20.449294,0 days 00:00:19.875969,ReLU,Tanh,8,15,24.0,0.003776816916785839,2,100,0.7425521077565161,0.0001499116983599827,COMPLETE
202,0.09882166981697083,2023-09-02 13:07:20.449574,2023-09-02 13:07:41.065671,0 days 00:00:20.616097,ReLU,Sigmoid,8,14,19.0,0.004502108197287472,2,100,0.7651673183130286,0.00016433478118071625,COMPLETE
203,0.09382413327693939,2023-09-02 13:07:41.065949,2023-09-02 13:08:00.486866,0 days 00:00:19.420917,ReLU,Sigmoid,8,15,21.0,0.0030062888550197817,2,100,0.7200567801460543,0.0002009303913187928,COMPLETE
204,0.09772199392318726,2023-09-02 13:08:00.487147,2023-09-02 13:08:08.737948,0 days 00:00:08.250801,ReLU,Leaky,8,16,22.0,0.0023575424245769945,2,40,0.7672632061149993,0.00030966329709405265,COMPLETE
205,0.09332558512687683,2023-09-02 13:08:08.738226,2023-09-02 13:09:18.871677,0 days 00:01:10.133451,ReLU,Sigmoid,2,14,23.0,0.005392035528954128,2,100,0.688377573508243,6.56412361840613e-05,COMPLETE
206,0.10094054788351059,2023-09-02 13:09:18.871966,2023-09-02 13:09:38.680631,0 days 00:00:19.808665,Leaky,ReLU,8,15,12.0,0.0019170701205367994,2,100,0.736524021809472,9.227720134114861e-05,COMPLETE
207,0.09609806537628174,2023-09-02 13:09:38.680914,2023-09-02 13:09:55.926370,0 days 00:00:17.245456,ReLU,Leaky,8,16,16.0,0.0038253155737034005,2,100,0.6461834469532356,0.00025902130205408385,COMPLETE
208,0.09845765680074692,2023-09-02 13:09:55.926652,2023-09-02 13:10:07.120405,0 days 00:00:11.193753,Leaky,Sigmoid,16,20,23.0,0.0028566913083890064,2,100,0.7732501453890019,0.0003742891068016527,COMPLETE
209,0.10501133650541306,2023-09-02 13:10:07.120683,2023-09-02 13:10:10.994823,0 days 00:00:03.874140,Leaky,Tanh,12,17,13.0,0.006767406188238521,2,60,0.346600076566428,3.4979432271763006e-05,COMPLETE
210,0.13706374168395996,2023-09-02 13:10:10.995109,2023-09-02 13:10:17.099631,0 days 00:00:06.104522,ReLU,Leaky,30,21,15.0,0.08290499042269629,2,100,0.708750748026609,4.6697431486742634e-05,COMPLETE
211,0.09678171575069427,2023-09-02 13:10:17.099913,2023-09-02 13:10:35.125744,0 days 00:00:18.025831,Leaky,Tanh,8,19,17.0,0.004869685553147557,2,100,0.6766139778096933,0.0002156225271890162,COMPLETE
212,0.0986558273434639,2023-09-02 13:10:35.126025,2023-09-02 13:10:45.147564,0 days 00:00:10.021539,Leaky,Tanh,16,19,18.0,0.005028829457114923,2,100,0.6955858460642802,0.0002002719064566002,COMPLETE
213,0.09060076624155045,2023-09-02 13:10:45.147840,2023-09-02 13:10:55.750823,0 days 00:00:10.602983,Leaky,Tanh,16,18,20.0,0.004175986458585566,2,100,0.7371537245854315,0.00016715661157423026,COMPLETE
214,0.08993847668170929,2023-09-02 13:10:55.751095,2023-09-02 13:11:07.187567,0 days 00:00:11.436472,Leaky,Tanh,16,18,20.0,0.003662907365902652,2,100,0.7998138713193144,0.00014034820066312164,COMPLETE
215,0.0944896787405014,2023-09-02 13:11:07.187840,2023-09-02 13:11:18.487644,0 days 00:00:11.299804,Leaky,Tanh,16,18,20.0,0.0034277217346629376,2,100,0.7959815530624946,0.00014069319108698643,COMPLETE
216,0.12190885096788406,2023-09-02 13:11:18.487917,2023-09-02 13:11:20.929939,0 days 00:00:02.442022,Leaky,Tanh,16,18,21.0,0.0023609483720138324,2,100,0.1667870312302559,0.00010720349736737822,COMPLETE
217,0.09345877170562744,2023-09-02 13:11:20.930217,2023-09-02 13:11:31.415794,0 days 00:00:10.485577,Leaky,Tanh,16,18,20.0,0.003787921689439691,2,100,0.7388830100308859,0.0001263173665738076,COMPLETE
218,0.14995132386684418,2023-09-02 13:11:31.416063,2023-09-02 13:11:41.973261,0 days 00:00:10.557198,Leaky,Tanh,16,18,20.0,1.768787323247706e-05,2,100,0.7496725089582184,1.3481153575779112e-05,COMPLETE
219,0.0845475047826767,2023-09-02 13:11:41.973543,2023-09-02 13:11:53.127977,0 days 00:00:11.154434,Leaky,Tanh,16,17,19.0,0.003051972660772234,2,100,0.7961152384357161,7.613557319442998e-05,COMPLETE
220,0.10519561171531677,2023-09-02 13:11:53.128254,2023-09-02 13:12:03.987229,0 days 00:00:10.858975,Leaky,Tanh,16,17,19.0,0.0017475838224561182,2,100,0.7754009155857268,8.080357086326171e-05,COMPLETE
221,0.08908598124980927,2023-09-02 13:12:03.987512,2023-09-02 13:12:14.186079,0 days 00:00:10.198567,Leaky,Tanh,16,17,19.0,0.003008626218516536,2,100,0.7288585934400748,5.3861810145093424e-05,COMPLETE
222,0.10307660698890686,2023-09-02 13:12:14.186361,2023-09-02 13:12:25.328232,0 days 00:00:11.141871,Leaky,Tanh,16,17,19.0,0.0027184459150934787,2,100,0.7968402420137073,5.3773461236058266e-05,COMPLETE
223,0.09680859744548798,2023-09-02 13:12:25.328504,2023-09-02 13:12:35.539186,0 days 00:00:10.210682,Leaky,Tanh,16,17,19.0,0.003246018062652689,2,100,0.7328126436777852,7.272844942679592e-05,COMPLETE
224,0.09046299010515213,2023-09-02 13:12:35.539461,2023-09-02 13:12:46.162888,0 days 00:00:10.623427,Leaky,Tanh,16,17,20.0,0.002219889354873683,2,100,0.7611562283254351,4.2084401446032746e-05,COMPLETE
225,0.09769134968519211,2023-09-02 13:12:46.163164,2023-09-02 13:12:56.858519,0 days 00:00:10.695355,Leaky,Tanh,16,17,20.0,0.0024989357199331967,2,100,0.7638491224927426,5.840747470541219e-05,COMPLETE
226,0.07844134420156479,2023-09-02 13:12:56.858806,2023-09-02 13:13:37.447360,0 days 00:00:40.588554,Leaky,Tanh,4,16,20.0,0.00297093645880033,2,100,0.7989316250506017,1.0057128990578971e-05,COMPLETE
227,0.09406273812055588,2023-09-02 13:13:37.447633,2023-09-02 13:14:17.857639,0 days 00:00:40.410006,Leaky,Tanh,4,16,20.0,0.00311387071561114,2,100,0.7986596900001588,1.2116853007257941e-05,COMPLETE
228,0.09251927584409714,2023-09-02 13:14:17.857929,2023-09-02 13:14:24.237502,0 days 00:00:06.379573,Leaky,Tanh,16,16,21.0,0.0022153484591488156,2,60,0.7563817536640967,1.051519670421667e-05,COMPLETE
229,0.0899808332324028,2023-09-02 13:14:24.237789,2023-09-02 13:15:01.303374,0 days 00:00:37.065585,Leaky,Tanh,4,17,19.0,0.0028184429885397704,2,100,0.7270428995908904,1.716356477062949e-05,COMPLETE
230,0.09348882734775543,2023-09-02 13:15:01.303675,2023-09-02 13:15:38.314997,0 days 00:00:37.011322,Leaky,Tanh,4,17,19.0,0.0035090169096468754,2,100,0.725784584504136,1.7207853559651507e-05,COMPLETE
231,0.09341399371623993,2023-09-02 13:15:38.315285,2023-09-02 13:16:17.712588,0 days 00:00:39.397303,Leaky,Tanh,4,16,20.0,0.0027509846636929428,2,100,0.7691719360381163,1.596545758010198e-05,COMPLETE
232,0.09480766206979752,2023-09-02 13:16:17.712888,2023-09-02 13:16:58.978554,0 days 00:00:41.265666,Leaky,Tanh,4,18,19.0,0.0020937798071951072,2,100,0.7988712410536781,1.2000110366403535e-05,COMPLETE
233,0.09843356907367706,2023-09-02 13:16:58.978841,2023-09-02 13:17:12.568679,0 days 00:00:13.589838,Leaky,Tanh,12,17,18.0,0.0028772053507779326,2,100,0.7432812813675588,1.0105121061866428e-05,COMPLETE
234,0.09479225426912308,2023-09-02 13:17:12.568962,2023-09-02 13:17:49.076521,0 days 00:00:36.507559,Leaky,Tanh,4,17,19.0,0.003924690676504051,2,100,0.7206408253082617,1.4907451838785094e-05,COMPLETE
235,0.12007355690002441,2023-09-02 13:17:49.076826,2023-09-02 13:18:15.338557,0 days 00:00:26.261731,Leaky,Tanh,4,16,21.0,0.00014604976881247902,2,100,0.522277504527749,0.0013270682949104713,COMPLETE
236,0.09708277881145477,2023-09-02 13:18:15.338845,2023-09-02 13:18:25.939420,0 days 00:00:10.600575,Leaky,Tanh,16,18,20.0,0.0024400327260758465,2,100,0.7598992709578796,2.0319735548794947e-05,COMPLETE
237,0.09626470506191254,2023-09-02 13:18:25.939703,2023-09-02 13:18:32.328530,0 days 00:00:06.388827,Leaky,Tanh,30,17,19.0,0.0017615049685143444,2,100,0.7742517541124747,1.3463987465336203e-05,COMPLETE
238,0.09467631578445435,2023-09-02 13:18:32.328808,2023-09-02 13:19:12.830779,0 days 00:00:40.501971,Leaky,Tanh,4,18,20.0,0.003196948453840605,2,100,0.7988158477615744,1.8848070162996262e-05,COMPLETE
