number,value,params_activation_1,params_batch_size,params_epochs,params_layer_1,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
0,1.0083223581314087,ReLU,96,218,4,4.207988669606632e-05,1,0.4582013868952863,0.0024810409748678114,2.5470130443573,1.0083223581314087,0.03610813617706299,COMPLETE
1,1.0186328887939453,ReLU,88,76,24,1.2087541473056957e-05,1,0.3490285460630004,0.006796578090758156,5.146697998046875,1.0186328887939453,0.006594657897949219,COMPLETE
2,0.7161084413528442,ReLU,29,425,13,0.00016480446427978953,1,0.14595006988277215,5.415244119402538e-05,1.4906349182128906,0.7161084413528442,0.24033069610595703,COMPLETE
3,0.7929932475090027,ReLU,36,244,9,0.00014742753159914678,1,0.3569095943771272,3.613894271216525e-05,2.787731647491455,0.7929932475090027,0.24066966772079468,COMPLETE
4,0.7591500282287598,ReLU,81,255,2,0.00234238498471129,1,0.1514688727422765,0.0011400863701127321,1.6783385276794434,0.7591500282287598,0.20859038829803467,COMPLETE
5,0.6607564687728882,ReLU,25,324,20,0.07286653737491042,1,0.1144846978456873,0.06245139574743072,1.9353104829788208,0.6607564687728882,0.21866732835769653,COMPLETE
6,0.8753296136856079,ReLU,18,187,12,3.077180271250682e-05,1,0.4148814287315354,0.00057624872164786,1.3393362760543823,0.8753296136856079,0.1569553017616272,COMPLETE
7,0.9051120281219482,ReLU,92,65,13,0.00017654048052495074,1,0.17127801069727153,0.004467752817973905,1.5640641450881958,0.9051120281219482,0.08762431144714355,COMPLETE
8,0.7497348785400391,ReLU,26,296,22,0.057279044707996205,1,0.7509692752447114,0.012604664585649461,1.1687202453613281,0.7497348785400391,0.21519017219543457,COMPLETE
9,1.0261560678482056,ReLU,93,319,8,1.5167330688076188e-05,1,0.12020338353108916,6.080390190296599e-05,1.5537171363830566,1.0261560678482056,-0.15287089347839355,COMPLETE
10,0.6828423738479614,ReLU,53,480,19,0.0862154187030456,1,0.1015818010222162,0.06615753514282514,1.8323585987091064,0.6828423738479614,0.22461163997650146,COMPLETE
11,0.6753503084182739,ReLU,56,492,19,0.09620746057162914,1,0.10740019554441513,0.0976729075713762,1.6372522115707397,0.6753503084182739,0.24346506595611572,COMPLETE
12,0.698104739189148,ReLU,60,386,18,0.01965949161057844,1,0.21293918678696583,0.07614140432898928,4.803624629974365,0.698104739189148,0.28501999378204346,COMPLETE
13,0.6540947556495667,ReLU,52,478,17,0.01299013225333428,1,0.11435769527568751,0.09886870312111887,2.070405960083008,0.6540947556495667,0.25794243812561035,COMPLETE
14,0.6691070199012756,ReLU,42,366,16,0.008886478953458633,1,0.20763598718630275,0.022206733518191253,3.574733257293701,0.6691070199012756,0.3147832155227661,COMPLETE
15,0.654252827167511,ReLU,11,428,21,0.011484437796990762,1,0.12427260339874621,0.026136832283569274,2.9177160263061523,0.654252827167511,0.20619338750839233,COMPLETE
16,0.6921066045761108,ReLU,11,443,16,0.004211412648260473,1,0.2278245185460825,0.021908510178579536,463.6712646484375,0.6921066045761108,0.30192655324935913,COMPLETE
17,0.7296266555786133,ReLU,72,412,24,0.0167441178419175,1,0.15124505567502505,0.024862717446114645,1.371479868888855,0.7296266555786133,0.19770437479019165,COMPLETE
18,0.678133487701416,ReLU,44,460,16,0.0011477794296413466,1,0.13098390654628306,0.010644643933019613,1.5336508750915527,0.678133487701416,0.2233218550682068,COMPLETE
19,0.670343279838562,ReLU,68,368,21,0.006436684452690981,1,0.10017128575900675,0.023429613677120948,1.8490561246871948,0.670343279838562,0.15682613849639893,COMPLETE
20,0.7248254418373108,ReLU,12,496,22,0.02443949871815786,1,0.1807152915607979,0.03583209845818921,1.2768276929855347,0.7248254418373108,0.23818057775497437,COMPLETE
21,0.6630387902259827,ReLU,24,359,20,0.036961936179721225,1,0.12617801051695232,0.050920205197522765,2.0637340545654297,0.6630387902259827,0.23741978406906128,COMPLETE
22,0.6553574800491333,ReLU,34,330,18,0.015065112857234634,1,0.12421252929880505,0.08318174612925536,2.5798532962799072,0.6553574800491333,0.2600402235984802,COMPLETE
23,0.7040903568267822,ReLU,47,414,17,0.01163987923316864,1,0.13217198859705026,0.0945653644695942,1.3623794317245483,0.7040903568267822,0.23787611722946167,COMPLETE
24,0.6482020616531372,ReLU,35,148,14,0.0038372009655072855,1,0.1233397382281928,0.034446193356755896,2.1501476764678955,0.6482020616531372,0.2611420750617981,COMPLETE
25,0.7282220125198364,ReLU,39,206,11,0.0036503054750106415,1,0.1648411512835608,0.012547676174988398,1.4276162385940552,0.7282220125198364,0.19729459285736084,COMPLETE
26,0.7242388725280762,ReLU,17,121,15,0.0018522306929671772,1,0.1849691675644027,0.029927990921913866,1.5296818017959595,0.7242388725280762,0.2770248055458069,COMPLETE
27,0.7002847790718079,ReLU,50,146,14,0.005757944425278346,1,0.14648340706907056,0.039976945344762746,1.8349734544754028,0.7002847790718079,0.2552747130393982,COMPLETE
28,0.6169346570968628,ReLU,63,135,10,0.02836750104421637,1,0.11303942463395898,0.005654167631799581,1.8747029304504395,0.6169346570968628,0.2592298984527588,COMPLETE
29,0.7066006064414978,ReLU,64,158,7,0.03615977153631591,1,0.2439494019391893,0.0022389434120809394,2.3395323753356934,0.7066006064414978,0.2545372247695923,COMPLETE
30,0.643834114074707,ReLU,74,99,5,0.007448609885536092,1,0.11334070572834133,0.005202073970184009,1.8191893100738525,0.643834114074707,0.24184900522232056,COMPLETE
31,0.7133216261863708,ReLU,72,104,5,0.008595061372184506,1,0.10133848150706197,0.004792345513759899,3.23097562789917,0.7133216261863708,0.17738384008407593,COMPLETE
32,0.6667678952217102,ReLU,79,103,10,0.02728396804752896,1,0.1156338037416465,0.011072747289048624,1.8255622386932373,0.6667678952217102,0.22997188568115234,COMPLETE
33,0.6713874340057373,ReLU,58,167,5,0.003685924991801501,1,0.13886222822526006,0.0032100372279890484,1.4751405715942383,0.6713874340057373,0.2415621280670166,COMPLETE
34,0.70742267370224,ReLU,83,51,3,0.04162216047266946,1,0.1124057318133203,0.0074082347143978,2.66884183883667,0.70742267370224,0.16792309284210205,COMPLETE
35,0.8346293568611145,ReLU,75,225,1,0.0070071341342459095,1,0.15905709103566748,0.043455764872710655,2.421677827835083,0.8346293568611145,0.1610674262046814,COMPLETE
36,0.7188463807106018,ReLU,68,129,7,0.022498192828863093,1,0.139600496503418,0.0075470172589636435,1.5301313400268555,0.7188463807106018,0.15887653827667236,COMPLETE
37,0.6653012037277222,ReLU,33,79,10,0.0021919162631366387,1,0.11482465266526284,0.002163288130504396,2.552966833114624,0.6653012037277222,0.24694669246673584,COMPLETE
38,0.6893092393875122,ReLU,62,181,14,0.014797796930582391,1,0.14290278988751362,0.014885713291460519,1.5491235256195068,0.6893092393875122,0.1704424023628235,COMPLETE
39,0.658220112323761,ReLU,51,240,11,0.0006738565470827703,1,0.11028909533142019,0.05293947499809808,1.4589290618896484,0.658220112323761,0.2621835470199585,COMPLETE
40,0.724987804889679,ReLU,87,279,12,0.05101151779308996,1,0.1662691990122886,0.0011718514620093752,1.5427542924880981,0.724987804889679,0.16152238845825195,COMPLETE
41,0.6556384563446045,ReLU,66,94,24,0.012086823496018553,1,0.12146482274051698,0.01695010839424122,1.5055193901062012,0.6556384563446045,0.19067037105560303,COMPLETE
42,0.6681942939758301,ReLU,29,135,13,0.011270451387930286,1,0.12686156583202582,0.04000773466520728,1.3016371726989746,0.6681942939758301,0.23486220836639404,COMPLETE
43,0.6526222229003906,ReLU,22,462,6,0.006058557334862684,1,0.10850388351216661,0.0059359696950267654,1.6797008514404297,0.6526222229003906,0.04604899883270264,COMPLETE
44,0.6779115796089172,ReLU,18,458,6,0.004616548566638854,1,0.10017347155458663,0.00526355204399425,1.5174723863601685,0.6779115796089172,0.11033415794372559,COMPLETE
45,0.6742693781852722,ReLU,24,205,4,0.007478529000023801,1,0.11098490275011023,0.009164344571233867,2.1060428619384766,0.6742693781852722,-0.007001161575317383,COMPLETE
46,0.7441997528076172,ReLU,100,471,8,0.003039636422612941,1,0.13641448954195529,0.003589161127752045,1.482046365737915,0.7441997528076172,0.16441291570663452,COMPLETE
47,0.7249523997306824,ReLU,38,71,9,0.005660420370481209,1,0.1538942484337408,0.006283926554043976,13.424371719360352,0.7249523997306824,0.22642886638641357,COMPLETE
48,0.7545158863067627,ReLU,55,184,2,0.06242388639810946,1,0.11159466246565856,0.017784889188483193,1.9755573272705078,0.7545158863067627,0.10660403966903687,COMPLETE
49,0.6654834151268005,ReLU,29,389,4,0.028852319412611415,1,0.12051699442982067,0.06509851547114189,1.3562277555465698,0.6654834151268005,0.2366352677345276,COMPLETE
50,0.6827480792999268,ReLU,45,438,8,0.00884347548980455,1,0.1347715698263785,0.009190512623025416,1.6246098279953003,0.6827480792999268,0.17577439546585083,COMPLETE
51,0.6940202116966248,ReLU,16,440,14,0.019474911088272442,1,0.10668044415244386,0.03414053473266914,1.959123134613037,0.6940202116966248,0.1704607605934143,COMPLETE
52,0.6604762673377991,ReLU,20,479,22,0.010726557477427724,1,0.12247136803642529,0.02583348020665498,1.970811367034912,0.6604762673377991,0.20109272003173828,COMPLETE
53,0.7447642087936401,ReLU,11,499,6,0.01697459486801242,1,0.1455717632476623,0.01739388416829698,1.6724848747253418,0.7447642087936401,0.17595118284225464,COMPLETE
54,0.6745478510856628,ReLU,21,414,18,0.005091478316089727,1,0.1291511939960448,0.06770537683234108,1.3741168975830078,0.6745478510856628,0.2576064467430115,COMPLETE
55,0.6571259498596191,ReLU,14,465,17,0.01392866172907606,1,0.10524656961634572,0.029381555459301354,1.8541473150253296,0.6571259498596191,0.16484028100967407,COMPLETE
56,0.65840744972229,ReLU,75,115,20,0.0028122048137956585,1,0.11966468106567008,0.013213277725235839,1.399214267730713,0.65840744972229,0.21875303983688354,COMPLETE
57,0.6684700846672058,ReLU,29,390,12,0.08010446123099013,1,0.1070286760670614,0.05303236449605455,1.2828441858291626,0.6684700846672058,0.19776201248168945,COMPLETE
58,0.737067461013794,ReLU,59,87,23,0.008858415753649802,1,0.15423062148209823,0.09367806727002218,3.256019115447998,0.737067461013794,0.2397976517677307,COMPLETE
59,0.7303254008293152,ReLU,42,310,15,0.006226322510382722,1,0.17873255455264514,0.018630429403302378,1.5298748016357422,0.7303254008293152,0.259413480758667,COMPLETE
60,0.7124114036560059,ReLU,10,341,9,0.02249395469865881,1,0.1321667944975748,0.006093065076501818,1.5440483093261719,0.7124114036560059,0.10332375764846802,COMPLETE
61,0.658804178237915,ReLU,36,278,18,0.014079416315718548,1,0.12272164273520647,0.07480149584032776,1.7420260906219482,0.658804178237915,0.2468671202659607,COMPLETE
62,0.675649881362915,ReLU,34,448,19,0.03218481428368745,1,0.10062460599126093,0.09993002465620476,2.0587618350982666,0.675649881362915,0.2506828308105469,COMPLETE
63,0.6437268853187561,ReLU,48,342,17,0.019824501188516093,1,0.11581656585324322,0.04667943397143415,1.7635936737060547,0.6437268853187561,0.2188982367515564,COMPLETE
64,0.6485200524330139,ReLU,49,260,17,0.018294924898954713,1,0.11498420708492942,0.02810495961688388,2.5861289501190186,0.6485200524330139,0.20287346839904785,COMPLETE
65,0.6620262265205383,ReLU,49,145,17,0.04919209630082723,1,0.11648472930601976,0.05036351263277631,1.6096522808074951,0.6620262265205383,0.24355560541152954,COMPLETE
66,0.6720764636993408,ReLU,55,265,15,0.022060337468815323,1,0.10733704482826212,0.030147828247992316,1.8609458208084106,0.6720764636993408,0.14195990562438965,COMPLETE
67,0.6572818160057068,ReLU,53,304,16,0.03391923862416426,1,0.11651697575480333,0.04008305718389809,1.564963698387146,0.6572818160057068,0.22786784172058105,COMPLETE
