number,value,params_activation_1,params_batch_size,params_epochs,params_layer_1,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
0,0.9809141755104065,Tanh,96,218,4,4.207988669606632e-05,1,0.4582013868952863,0.0024810409748678114,2.2561800479888916,0.9809141755104065,0.06230860948562622,COMPLETE
1,1.02102530002594,Tanh,98,59,5,5.3370327626039544e-05,1,0.5646386642932582,7.068974950624602e-05,1.7346937656402588,1.02102530002594,0.0274011492729187,COMPLETE
2,0.76811683177948,Sigmoid,22,325,19,0.0006672367170464204,1,0.18358318781006536,0.0002920433847181409,1.4562079906463623,0.76811683177948,0.2328498363494873,COMPLETE
3,0.7121369242668152,Sigmoid,25,324,20,0.07286653737491042,1,0.1144846978456873,0.06245139574743072,1.8889505863189697,0.7121369242668152,0.193933367729187,COMPLETE
4,0.8819460868835449,Sigmoid,55,105,16,0.00010842262717330161,1,0.10741277311947185,0.0433792069749094,1.3824735879898071,0.8819460868835449,0.025172948837280273,COMPLETE
5,0.6953982710838318,Leaky,80,487,23,0.002463768595899745,1,0.7054270142609772,0.03795853142670639,1.2436563968658447,0.6953982710838318,0.2878800630569458,COMPLETE
6,0.7324902415275574,Leaky,34,225,14,0.000132965214572995,1,0.560305062386961,0.00026730883107816685,1.2162237167358398,0.7324902415275574,0.29547762870788574,COMPLETE
7,0.8419925570487976,ReLU,28,398,18,0.00672093005015611,1,0.10115491015452849,0.018274508859816022,5.527563095092773,0.8419925570487976,0.0793008804321289,COMPLETE
8,0.7706108689308167,Sigmoid,66,439,8,0.00017535949529764417,1,0.1989897438445013,1.795698422567761e-05,1.9976575374603271,0.7706108689308167,0.1899903416633606,COMPLETE
9,0.7262560129165649,ReLU,74,103,12,0.012130221181165156,1,0.48647145240701695,0.0017583640270008513,1.8037793636322021,0.7262560129165649,0.3078259229660034,COMPLETE
10,0.640047550201416,Leaky,79,491,22,0.0017404157466432903,1,0.7508950765561601,0.010540963318040455,1.3556042909622192,0.640047550201416,0.3688727617263794,COMPLETE
11,0.6876221299171448,Leaky,81,492,23,0.0017143477552760739,1,0.7959603266871323,0.00974371454191917,1.3165035247802734,0.6876221299171448,0.33606618642807007,COMPLETE
12,0.6650977730751038,Leaky,50,498,24,0.0008233011500597547,1,0.7920771485203731,0.007015697292702693,1.2919509410858154,0.6650977730751038,0.3844088315963745,COMPLETE
13,0.8316073417663574,Leaky,46,397,24,1.3625220514033477e-05,1,0.3885347402137153,0.006377498741418522,1.1892527341842651,0.8316073417663574,0.1917300820350647,COMPLETE
14,0.7365455031394958,Leaky,48,431,11,0.0004608727640677891,1,0.7989400854982043,0.004582661415004826,1.4797102212905884,0.7365455031394958,0.2894601821899414,COMPLETE
15,0.6860708594322205,Leaky,11,340,21,0.0005282814379096309,1,0.34502471001319773,0.015874465408738395,3.6731181144714355,0.6860708594322205,0.346346378326416,COMPLETE
16,0.799180269241333,Leaky,64,493,1,0.0027783615926678024,1,0.6708513098432723,0.0012759639636121729,1.3156121969223022,0.799180269241333,0.1792427897453308,COMPLETE
17,0.8042938113212585,Leaky,39,252,16,0.0009519703005249732,1,0.6020630447723824,0.09832839855776031,1.174119234085083,0.8042938113212585,0.2501678466796875,COMPLETE
18,0.7551389932632446,Tanh,88,442,21,0.0003102351010378078,1,0.4482830572463902,0.003548505084635141,1.273844599723816,0.7551389932632446,0.30008894205093384,COMPLETE
19,0.6130658984184265,ReLU,59,373,24,0.005737169762863561,1,0.6377001981210907,0.015469348808276573,1.4030662775039673,0.6130658984184265,0.40118515491485596,COMPLETE
20,0.665891170501709,ReLU,63,379,17,0.008953128914813637,1,0.3269898349915564,0.015257066795346311,2.0864007472991943,0.665891170501709,0.35859549045562744,COMPLETE
21,0.606782078742981,ReLU,53,449,24,0.0017540195563574108,1,0.6432293275027745,0.005796145745012531,1.5286285877227783,0.606782078742981,0.3771432638168335,COMPLETE
22,0.6891234517097473,ReLU,58,445,22,0.0038722901399969047,1,0.6160924057887641,0.026981716186201227,1.2745741605758667,0.6891234517097473,0.37044090032577515,COMPLETE
23,0.6665113568305969,ReLU,72,344,20,0.0016862689471607952,1,0.5151102693902182,0.009688391762205602,1.2013211250305176,0.6665113568305969,0.3580893874168396,COMPLETE
24,0.6096477508544922,ReLU,40,294,24,0.01801349540150825,1,0.6482217899441791,0.004117711184332141,1.3510029315948486,0.6096477508544922,0.3783688545227051,COMPLETE
25,0.6389222741127014,ReLU,41,283,24,0.03204167011013813,1,0.6378411238200095,0.003234244390375393,1.5699628591537476,0.6389222741127014,0.3692108988761902,COMPLETE
26,0.7236549258232117,ReLU,35,289,14,0.017933697099232038,1,0.42926463882932103,0.0011691622402317434,1.5805283784866333,0.7236549258232117,0.3130616545677185,COMPLETE
27,0.6657906770706177,ReLU,56,173,19,0.02425853581910749,1,0.5187081861581943,0.004620211275345763,1.5139425992965698,0.6657906770706177,0.3627462387084961,COMPLETE
28,0.6668466925621033,ReLU,43,364,10,0.005012373702494415,1,0.6353734167485943,0.027466854809502943,1.2284842729568481,0.6668466925621033,0.34326356649398804,COMPLETE
29,0.6584000587463379,ReLU,14,171,22,0.005859697936150618,1,0.4275531049284024,0.0019559246769535192,1.6363911628723145,0.6584000587463379,0.3715013861656189,COMPLETE
30,0.6163110136985779,Tanh,50,303,24,0.010914182349918991,1,0.5089339126490061,0.002639952641437377,1.449581265449524,0.6163110136985779,0.39562439918518066,COMPLETE
31,0.6830296516418457,Tanh,51,311,24,0.011095613077184855,1,0.539523954112159,0.003068991346638393,1.593436598777771,0.6830296516418457,0.33999407291412354,COMPLETE
32,0.6003202199935913,Tanh,60,250,21,0.0037196323644766347,1,0.704459223432876,0.0006331677214064336,1.3520615100860596,0.6003202199935913,0.3862805962562561,COMPLETE
33,0.6052638292312622,Tanh,61,240,21,0.004038355016260931,1,0.6923611767347749,0.0006350535371230388,1.2856558561325073,0.6052638292312622,0.37721121311187744,COMPLETE
34,0.6238180994987488,Tanh,65,250,20,0.0031196649473742085,1,0.6837056466638044,0.0007671408686847366,1.266247272491455,0.6238180994987488,0.35335713624954224,COMPLETE
35,0.6782631874084473,Tanh,71,189,18,0.0420814104609889,1,0.5714274737534002,0.0005854580477182977,1.6843156814575195,0.6782631874084473,0.3648989200592041,COMPLETE
36,0.667060136795044,Tanh,32,205,21,0.0011881734084548965,1,0.7202764906930333,0.00048751595860202447,1.2366855144500732,0.667060136795044,0.32797062397003174,COMPLETE
37,0.6563111543655396,Tanh,55,255,6,0.0749077015595648,1,0.7011566277217273,0.000292011904758949,1.4167119264602661,0.6563111543655396,0.3265799283981323,COMPLETE
38,0.6951009631156921,Tanh,19,138,19,0.00366461331831034,1,0.5777118696780401,0.00015888467593959974,1.4941366910934448,0.6951009631156921,0.3607487678527832,COMPLETE
39,0.6733660697937012,Sigmoid,96,229,14,0.020860020036273717,1,0.4691011677277268,0.001773657824839986,3.1865830421447754,0.6733660697937012,0.35565340518951416,COMPLETE
40,0.6324601173400879,Tanh,37,130,22,0.008114335392840172,1,0.6916001872857097,0.0013148303831370307,1.3507293462753296,0.6324601173400879,0.34590864181518555,COMPLETE
41,0.6582556962966919,ReLU,60,268,23,0.005163808980095986,1,0.6175411413598006,0.0007940667733409255,1.6873139142990112,0.6582556962966919,0.39437270164489746,COMPLETE
42,0.681942343711853,ReLU,68,463,23,0.005408109603352801,1,0.5704395832668561,0.0004395664911494599,1.9920214414596558,0.681942343711853,0.3605350852012634,COMPLETE
43,0.7086246609687805,Sigmoid,59,416,20,0.015775910098643955,1,0.7350755130999426,0.006000625336681811,1.3655033111572266,0.7086246609687805,0.26077908277511597,COMPLETE
44,0.5942783951759338,ReLU,53,231,22,0.00248939639710358,1,0.641736003144482,0.001974989916700674,1.6520414352416992,0.5942783951759338,0.3997150659561157,COMPLETE
45,0.685196042060852,ReLU,53,220,18,0.002203792343814893,1,0.5468323995102741,0.0017607046231717736,11.392584800720215,0.685196042060852,0.3370782732963562,COMPLETE
46,0.6756282448768616,Tanh,45,236,21,0.0013121813793978516,1,0.7965577032765839,0.0008916143281413742,1.2705341577529907,0.6756282448768616,0.34764689207077026,COMPLETE
47,0.6530250310897827,ReLU,27,197,16,0.002257231477017147,1,0.7374992712620284,0.0026187267061592396,1.4749598503112793,0.6530250310897827,0.32413822412490845,COMPLETE
48,0.7601287364959717,Tanh,76,52,22,0.0008751670449098224,1,0.4846434062012516,0.0011480198083619728,1.4970898628234863,0.7601287364959717,0.2739208936691284,COMPLETE
49,0.6696096658706665,Sigmoid,31,85,19,0.003824115690450744,1,0.6875253854702837,0.0001838847189966199,1.20892333984375,0.6696096658706665,0.31276679039001465,COMPLETE
50,0.6752303838729858,ReLU,47,326,23,0.0015195903551885053,1,0.5868891488040717,0.004393058768624093,1.5701247453689575,0.6752303838729858,0.36465394496917725,COMPLETE
51,0.5950149893760681,ReLU,61,273,23,0.008301741150746897,1,0.6394050189998733,0.006325855498015405,1.7514020204544067,0.5950149893760681,0.4031112790107727,COMPLETE
52,0.6043413281440735,ReLU,69,270,23,0.007522733031167539,1,0.6375737134871526,0.00760299911665255,1.5279316902160645,0.6043413281440735,0.4097069501876831,COMPLETE
53,0.5826350450515747,ReLU,69,257,21,0.008247673477610531,1,0.7256094749247347,0.007313185008046919,1.36350417137146,0.5826350450515747,0.37281739711761475,COMPLETE
