number,value,params_activation_1,params_activation_2,params_activation_3,params_batch_size,params_epochs,params_layer_1,params_layer_2,params_layer_3,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
10,0.34247758984565735,Sigmoid,Leaky,Sigmoid,74,482,16,1.0,22.0,0.04272274816226783,3,0.7508950765561601,0.005717109006664331,1.5446443557739258,0.34247758984565735,0.6834715604782104,COMPLETE
11,0.25555476546287537,ReLU,Tanh,Tanh,37,475,15,14.0,3.0,0.007628203429314975,3,0.33729731200091756,0.0008943006825736791,4.185652732849121,0.25555476546287537,0.7343225479125977,COMPLETE
12,0.49218738079071045,ReLU,Tanh,Tanh,47,398,14,14.0,1.0,0.09056198733647577,3,0.3123397556665833,0.0004122069811882416,3.4275317192077637,0.49218738079071045,0.4952436089515686,COMPLETE
13,0.30726513266563416,ReLU,Tanh,Tanh,42,408,17,14.0,2.0,0.009099202676345796,3,0.20324595392966605,0.00716625466267884,0.793160080909729,0.30726513266563416,0.6800761222839355,COMPLETE
14,0.2613126039505005,ReLU,Tanh,ReLU,70,216,13,10.0,12.0,0.013322188012667595,3,0.2849561277587912,0.0004109645012887519,1.0990899801254272,0.2613126039505005,0.7281922698020935,COMPLETE
15,0.27239012718200684,ReLU,Tanh,ReLU,74,151,18,9.0,13.0,0.028469977870713134,3,0.34924822325060917,0.0005556798953131388,3.139676570892334,0.27239012718200684,0.7192122936248779,COMPLETE
16,0.29610300064086914,ReLU,Tanh,ReLU,34,109,11,15.0,10.0,0.00420896522615257,3,0.16393125718798604,0.00013727974676549162,0.7554484605789185,0.29610300064086914,0.6887804269790649,COMPLETE
17,0.33008629083633423,Leaky,Tanh,Leaky,68,244,13,8.0,10.0,0.00041572270776501217,3,0.30255009273505673,0.0011368482335156504,2.355189800262451,0.33008629083633423,0.6572662591934204,COMPLETE
18,0.2319689840078354,Sigmoid,ReLU,,53,167,19,18.0,,0.004354156968800147,2,0.37878463921629707,0.00029241331651338255,2.105548143386841,0.2319689840078354,0.7686426639556885,COMPLETE
19,0.2743786573410034,Sigmoid,ReLU,,49,135,20,19.0,,0.00419272087582429,2,0.39350155128062203,0.0017263731987424641,7.86825704574585,0.2743786573410034,0.7296735048294067,COMPLETE
20,0.5470501184463501,Sigmoid,ReLU,,30,78,24,18.0,,0.000438114822679573,2,0.37884045523275633,0.00018426534165837894,3.241194248199463,0.5470501184463501,0.45439231395721436,COMPLETE
21,0.3081358075141907,Sigmoid,Leaky,Tanh,80,188,15,11.0,17.0,0.023273533436941586,3,0.2757261256607276,0.0004790172885545069,1.7345857620239258,0.3081358075141907,0.6803399920463562,COMPLETE
22,0.26763826608657837,Sigmoid,ReLU,,56,208,18,17.0,,0.007021992175126242,2,0.3174496936868789,0.0005656994963107603,1.8801918029785156,0.26763826608657837,0.7256494760513306,COMPLETE
23,0.3763895332813263,ReLU,Tanh,,40,246,11,11.0,,0.017667863668423236,2,0.24010528781376175,0.00026979987468263663,0.9910494685173035,0.3763895332813263,0.6128239631652832,COMPLETE
24,0.2521756589412689,ReLU,Tanh,ReLU,63,144,20,5.0,6.0,0.0030889972350342716,3,0.347301371299885,9.614135149959507e-05,2.13102388381958,0.2521756589412689,0.7389721870422363,COMPLETE
25,0.28915080428123474,Sigmoid,ReLU,,61,154,20,3.0,,0.00315167352272349,2,0.4539877799560602,0.00010076325445519346,2.189436435699463,0.28915080428123474,0.7140429615974426,COMPLETE
26,0.303596556186676,Leaky,Tanh,Sigmoid,49,108,19,5.0,5.0,0.0022903057738720214,3,0.34228815156070086,8.530965470364814e-05,3.73475980758667,0.303596556186676,0.6866979598999023,COMPLETE
27,0.2555336356163025,Tanh,Leaky,,26,105,22,21.0,,0.00505565130853817,2,0.45146383769711274,0.0002506210865961497,1.668769121170044,0.2555336356163025,0.7495886087417603,COMPLETE
28,0.22612568736076355,Tanh,Leaky,,23,97,22,22.0,,0.005315227826508869,2,0.5918897388424914,0.000246698446724231,0.7653152942657471,0.22612568736076355,0.7826886773109436,COMPLETE
29,0.23835720121860504,Tanh,Leaky,,11,55,22,24.0,,0.0008086784867684788,2,0.6528372963256135,5.498229558327005e-05,1.3032240867614746,0.23835720121860504,0.7826970219612122,COMPLETE
30,0.22149942815303802,Tanh,Leaky,,10,62,22,24.0,,0.000566440341601159,2,0.7365491485677654,3.0969528337790504e-05,0.8849671483039856,0.22149942815303802,0.8011691570281982,COMPLETE
31,0.2346484661102295,Tanh,Leaky,,10,55,24,24.0,,0.0006754816264494586,2,0.6725919063173943,2.9381386806458966e-05,1.3334347009658813,0.2346484661102295,0.7883473634719849,COMPLETE
32,0.26393210887908936,Tanh,Leaky,,12,86,24,22.0,,0.00015817170031037116,2,0.7875449545009843,1.983878565112614e-05,1.2972971200942993,0.26393210887908936,0.7516228556632996,COMPLETE
33,0.23179031908512115,Tanh,Leaky,,24,85,23,23.0,,0.0017712758245539198,2,0.6391570424594893,2.9521166453020093e-05,0.868812620639801,0.23179031908512115,0.7838168144226074,COMPLETE
34,0.22341345250606537,Tanh,Leaky,,24,171,22,22.0,,0.0018848239840949883,2,0.5965806213726426,1.040827395826907e-05,5.262833595275879,0.22341345250606537,0.786838173866272,COMPLETE
35,0.22988316416740417,Tanh,Leaky,,24,123,22,22.0,,0.0017134050250519539,2,0.5926000553511013,1.0134446798603569e-05,0.750544011592865,0.22988316416740417,0.77960205078125,COMPLETE
36,0.23040077090263367,Tanh,Leaky,,27,126,21,20.0,,0.001627122931806204,2,0.5354957656921776,1.1460472478551982e-05,0.7876295447349548,0.23040077090263367,0.7834751009941101,COMPLETE
37,0.22295476496219635,Tanh,Leaky,,17,190,21,21.0,,0.001090518031384403,2,0.5895228312325257,1.0822543597960716e-05,0.8394378423690796,0.22295476496219635,0.7869285345077515,COMPLETE
38,0.3508239984512329,Tanh,Leaky,,16,182,4,20.0,,0.00018498159325401535,2,0.6867226551923602,1.895361922505326e-05,1.2071131467819214,0.3508239984512329,0.6945062875747681,COMPLETE
39,0.22909989953041077,Tanh,,,18,251,23,,,0.0011133742436650789,1,0.5854829288500304,3.8915043000979916e-05,0.88698810338974,0.22909989953041077,0.7794591784477234,COMPLETE
40,0.6154097318649292,Tanh,Leaky,,20,181,1,22.0,,8.779026965662152e-05,2,0.7411734479214646,1.569145530758098e-05,1.5589065551757812,0.6154097318649292,0.44085997343063354,COMPLETE
41,0.2262369692325592,Tanh,,,15,276,23,,,0.0010974789523978436,1,0.5857752681209366,5.267062472256519e-05,0.9108098745346069,0.2262369692325592,0.7822151780128479,COMPLETE
42,0.28059789538383484,Tanh,,,14,292,21,,,0.0005424971488477052,1,0.5028492688277086,5.3339448618619425e-05,1.1997696161270142,0.28059789538383484,0.7349609136581421,COMPLETE
43,0.2587227523326874,Tanh,,,30,272,21,,,0.0011121668804308976,1,0.599430659034137,2.562414958389099e-05,1.0438874959945679,0.2587227523326874,0.7545780539512634,COMPLETE
44,0.23618195950984955,Tanh,,,20,313,23,,,0.0003226271359522334,1,0.7877733347712479,1.327165377112082e-05,0.9637048244476318,0.23618195950984955,0.7777374982833862,COMPLETE
45,0.22498910129070282,Tanh,Sigmoid,,15,225,18,16.0,,0.0008699499056643009,2,0.722726904176894,1.0329356363866465e-05,1.0065745115280151,0.22498910129070282,0.8024325966835022,COMPLETE
46,0.2803035378456116,Tanh,Sigmoid,,30,198,17,16.0,,0.0006971181582731913,2,0.7157804669650695,1.938981680719604e-05,2.574955463409424,0.2803035378456116,0.7540536522865295,COMPLETE
47,0.21653205156326294,Tanh,Sigmoid,,22,238,19,20.0,,0.0021952431767565646,2,0.7013645576365483,1.2069437977020454e-05,1.1053985357284546,0.21653205156326294,0.8115270137786865,COMPLETE
48,0.23257842659950256,Leaky,Sigmoid,,10,225,18,19.0,,0.0024288661344974414,2,0.7260922040835943,1.007383076158399e-05,0.8102903366088867,0.23257842659950256,0.7969592809677124,COMPLETE
49,0.2426091879606247,Tanh,Sigmoid,,16,218,16,20.0,,0.000819776262123205,2,0.6843108275901291,1.4671752766435548e-05,0.8626375198364258,0.2426091879606247,0.786324143409729,COMPLETE
50,0.453538179397583,Tanh,Sigmoid,,100,370,19,24.0,,0.0002690754000181393,2,0.4951898052811362,2.3177324076443305e-05,1.7218824625015259,0.453538179397583,0.5675340890884399,COMPLETE
51,0.24124732613563538,Tanh,Sigmoid,,22,168,21,21.0,,0.0014159652556986466,2,0.6536437348298367,3.5646354874788305e-05,1.4996256828308105,0.24124732613563538,0.7801140546798706,COMPLETE
52,0.230230450630188,Tanh,Sigmoid,,34,231,8,23.0,,0.0025464529042596626,2,0.7854106228981863,1.7437505369471683e-05,1.4741671085357666,0.230230450630188,0.7836979627609253,COMPLETE
53,0.2504195272922516,Tanh,Leaky,,21,259,17,21.0,,0.0010739664862449236,2,0.6192251402772516,1.3280526407398533e-05,1.7862342596054077,0.2504195272922516,0.7686308026313782,COMPLETE
54,0.24910570681095123,Tanh,Sigmoid,,18,202,20,23.0,,0.005972772180484022,2,0.721313584184686,1.0004557494330301e-05,1.040381669998169,0.24910570681095123,0.7821081280708313,COMPLETE
55,0.2838553190231323,Tanh,Leaky,,28,163,22,17.0,,0.009482888003970683,2,0.5482437949437228,3.027846641849146e-05,3.7880358695983887,0.2838553190231323,0.7375202775001526,COMPLETE
56,0.22625896334648132,Leaky,Leaky,,37,232,19,19.0,,0.0006047200484727871,2,0.5658684635112098,4.036965843414759e-05,0.7349241971969604,0.22625896334648132,0.7876981496810913,COMPLETE
57,0.4229022264480591,Tanh,Sigmoid,,13,64,21,13.0,,0.0004672094572397319,2,0.626124350878525,2.4177202267948097e-05,1.3118070363998413,0.4229022264480591,0.6064280271530151,COMPLETE
58,0.24669860303401947,Tanh,Leaky,,24,88,24,22.0,,0.003345553192040425,2,0.5062016179258986,1.55976454390493e-05,1.198737621307373,0.24669860303401947,0.7682501077651978,COMPLETE
59,0.26742786169052124,Tanh,Sigmoid,,43,102,18,16.0,,0.002086681237796546,2,0.6898187430320531,2.094759153602209e-05,2.6860718727111816,0.26742786169052124,0.7686466574668884,COMPLETE
60,0.20534297823905945,Tanh,Leaky,,17,135,16,18.0,,0.005253100139234817,2,0.7997347176325127,6.751715316573385e-05,1.0245387554168701,0.20534297823905945,0.8048999309539795,COMPLETE
61,0.21119505167007446,Tanh,Leaky,,18,139,16,20.0,,0.0066708088236890764,2,0.7976122904913878,6.914836885358901e-05,1.0723366737365723,0.21119505167007446,0.8017438650131226,COMPLETE
62,0.2147311121225357,Tanh,Leaky,,16,146,15,18.0,,0.007847747207972445,2,0.798118423792379,1.3675729643669213e-05,0.8669806122779846,0.2147311121225357,0.7973372340202332,COMPLETE
63,0.20800143480300903,Tanh,Leaky,,17,138,14,18.0,,0.008121474631839553,2,0.7991804189888011,4.4318338734624766e-05,0.9012887477874756,0.20800143480300903,0.803439736366272,COMPLETE
64,0.2152773141860962,Tanh,Leaky,,13,125,14,18.0,,0.00814417886060333,2,0.7865494541031451,7.026904213317869e-05,1.0694878101348877,0.2152773141860962,0.7974355816841125,COMPLETE
65,0.2872410714626312,Leaky,Leaky,,10,139,15,18.0,,0.0130993438765206,2,0.7989204838797113,6.568119964795775e-05,0.9703660607337952,0.2872410714626312,0.7285586595535278,COMPLETE
66,0.19837097823619843,Tanh,Leaky,,13,117,12,17.0,,0.006751772660508795,2,0.7516716805604519,7.23260467469148e-05,0.9995577931404114,0.19837097823619843,0.8168383836746216,COMPLETE
67,0.2087460160255432,Tanh,Leaky,,13,125,12,17.0,,0.008014424785375517,2,0.7974012893257949,6.929171518621298e-05,0.9439694285392761,0.2087460160255432,0.8040428161621094,COMPLETE
68,0.19410479068756104,Tanh,Leaky,,13,122,12,15.0,,0.007936200225373925,2,0.7594008083637283,0.00012318159636934698,1.0452162027359009,0.19410479068756104,0.8227059841156006,COMPLETE
69,0.23005761206150055,Sigmoid,Leaky,,83,117,10,15.0,,0.009992649764215896,2,0.6604681365204799,0.0001210905781667203,1.1610084772109985,0.23005761206150055,0.7897347211837769,COMPLETE
70,0.21560661494731903,Tanh,Leaky,,19,149,12,17.0,,0.006551171068301187,2,0.748467537780678,7.538911573610786e-05,0.9975504279136658,0.21560661494731903,0.8011101484298706,COMPLETE
71,0.19922040402889252,Tanh,Leaky,,12,134,14,18.0,,0.01522664286351387,2,0.787896122445899,7.439075486175203e-05,0.83481764793396,0.19922040402889252,0.8125207424163818,COMPLETE
72,0.22879408299922943,Tanh,Leaky,,13,153,13,14.0,,0.01925176336839449,2,0.7550234106680662,0.0001332471089648818,0.8897313475608826,0.22879408299922943,0.7886461019515991,COMPLETE
73,0.1931171417236328,Tanh,Leaky,,17,129,12,17.0,,0.015054014989970941,2,0.7569623972845855,9.643436282897427e-05,1.0613077878952026,0.1931171417236328,0.8232346773147583,COMPLETE
74,0.24069610238075256,Tanh,Leaky,,18,131,12,15.0,,0.013593200510680798,2,0.6422278299829003,8.278359863462513e-05,1.2829205989837646,0.24069610238075256,0.7753201723098755,COMPLETE
75,0.2261151224374771,ReLU,Leaky,,13,113,11,19.0,,0.01159534217522733,2,0.6820839906091584,0.00017024491710161454,0.8714033961296082,0.2261151224374771,0.8005717992782593,COMPLETE
76,0.21490110456943512,Tanh,Leaky,,27,96,14,17.0,,0.029965033831575148,2,0.7512215546036827,5.023057948766663e-05,0.9748281240463257,0.21490110456943512,0.8013817071914673,COMPLETE
77,0.2327745407819748,Tanh,ReLU,,20,73,10,16.0,,0.005102776098715974,2,0.6964490199813025,0.00011257569647414654,1.277348518371582,0.2327745407819748,0.7949561476707458,COMPLETE
78,0.19556011259555817,Tanh,Leaky,,12,138,9,13.0,,0.01440046368248951,2,0.7616448831875499,8.997081418035463e-05,0.9445856809616089,0.19556011259555817,0.8178329467773438,COMPLETE
79,0.27736696600914,Tanh,Leaky,,12,451,9,13.0,,0.01837252696537971,2,0.6338737892864016,0.00010475725662677064,0.9140822291374207,0.27736696600914,0.7409476041793823,COMPLETE
80,0.22375056147575378,Sigmoid,Leaky,,15,163,12,12.0,,0.010272457111103124,2,0.6629520940134205,0.00016704560761307725,1.0047155618667603,0.22375056147575378,0.7973947525024414,COMPLETE
81,0.2246033102273941,Tanh,Leaky,,17,139,16,14.0,,0.006860488686380952,2,0.7594602296579321,9.038466326944469e-05,1.0278035402297974,0.2246033102273941,0.7948488593101501,COMPLETE
82,0.24451342225074768,Tanh,Leaky,,12,121,13,17.0,,0.014613157584042588,2,0.799563657782971,6.308616980587028e-05,1.0553382635116577,0.24451342225074768,0.7676834464073181,COMPLETE
83,0.238058939576149,Tanh,Leaky,,10,131,7,15.0,,0.008532091457522598,2,0.717967648859651,4.8718640567119235e-05,1.123162031173706,0.238058939576149,0.7927691340446472,COMPLETE
84,0.21962818503379822,Tanh,Leaky,,19,111,11,18.0,,0.0038759321336244964,2,0.7386609817552167,4.334518601314724e-05,0.7866362929344177,0.21962818503379822,0.8022933602333069,COMPLETE
85,0.18981562554836273,Tanh,Leaky,,14,95,14,16.0,,0.004805444771197116,2,0.7602292425626457,6.256852185496053e-05,0.8475334048271179,0.18981562554836273,0.8247470855712891,COMPLETE
86,0.1946389079093933,Tanh,Tanh,,14,73,13,15.0,,0.004874982443197796,2,0.754749187619656,8.505854111641063e-05,0.9018397927284241,0.1946389079093933,0.8201977610588074,COMPLETE
87,0.2618381679058075,Leaky,Tanh,,22,81,14,12.0,,0.004424914423255559,2,0.7023555477171186,0.00013843409948561318,0.9425920248031616,0.2618381679058075,0.7724323272705078,COMPLETE
88,0.22257599234580994,ReLU,Tanh,,15,69,15,16.0,,0.005706809371114772,2,0.6647151226958797,0.00010824308089300554,1.0983604192733765,0.22257599234580994,0.7993370294570923,COMPLETE
89,0.19116254150867462,Tanh,Tanh,,15,95,14,15.0,,0.011484724502034756,2,0.7578949993309209,8.29572294971748e-05,0.7512243986129761,0.19116254150867462,0.8253401517868042,COMPLETE
90,0.211533784866333,Tanh,Tanh,,59,51,13,15.0,,0.011361302641386113,2,0.7518161087477151,8.843291221003124e-05,1.0515124797821045,0.211533784866333,0.8046847581863403,COMPLETE
91,0.2354736626148224,Tanh,Tanh,,15,93,14,14.0,,0.015433001833289384,2,0.7139099610955291,5.5021569440593875e-05,1.192247748374939,0.2354736626148224,0.7933406233787537,COMPLETE
92,0.21935805678367615,Tanh,Tanh,,10,103,9,16.0,,0.022902449162750246,2,0.7591504203893477,4.074594250620734e-05,1.0629469156265259,0.21935805678367615,0.7993152737617493,COMPLETE
93,0.2476806640625,Tanh,Tanh,,25,82,13,14.0,,0.011075870215779805,2,0.6182013245601228,0.00020883195725477516,0.753525972366333,0.2476806640625,0.7706413865089417,COMPLETE
94,0.24759960174560547,Tanh,ReLU,,21,112,6,13.0,,0.005012253703363495,2,0.6941659260027927,8.667026190750492e-05,0.8220364451408386,0.24759960174560547,0.7824584245681763,COMPLETE
95,0.23629505932331085,Tanh,Tanh,,17,177,14,15.0,,0.015659090406974514,2,0.6576633201285884,0.0001369153752441279,1.5874223709106445,0.23629505932331085,0.7862303853034973,COMPLETE
96,0.19895894825458527,Tanh,Tanh,,14,157,11,19.0,,0.004002548475583081,2,0.7611250489123524,5.989343834621013e-05,1.0519834756851196,0.19895894825458527,0.8148975372314453,COMPLETE
97,0.20634762942790985,Tanh,Tanh,,14,157,11,10.0,,0.003293432266195906,2,0.7503531935719593,5.8894000966041356e-05,0.9638800024986267,0.20634762942790985,0.8098661303520203,COMPLETE
98,0.24728353321552277,Tanh,Tanh,,12,95,9,19.0,,0.005898167352375573,2,0.6234018520366238,9.847000394893487e-05,0.8567229509353638,0.24728353321552277,0.7695249915122986,COMPLETE
99,0.23742112517356873,Tanh,Tanh,,20,78,10,17.0,,0.004168123500947293,2,0.7124421402453964,3.470767780300619e-05,0.7834169268608093,0.23742112517356873,0.7919459342956543,COMPLETE
100,0.25132909417152405,Tanh,Tanh,,32,103,12,19.0,,0.009801762645504563,2,0.6789545935838218,7.724874381054942e-05,0.8732357025146484,0.25132909417152405,0.7758255004882812,COMPLETE
101,0.21212626993656158,Tanh,Tanh,,11,156,11,11.0,,0.002956378610193293,2,0.7431487441821341,6.116661750410069e-05,1.0390069484710693,0.21212626993656158,0.8063987493515015,COMPLETE
102,0.18733829259872437,Tanh,Tanh,,14,158,11,8.0,,0.003843572399920704,2,0.7690065863279275,6.010900188912654e-05,1.0812366008758545,0.18733829259872437,0.8251368999481201,COMPLETE
103,0.2372409552335739,Tanh,Tanh,,14,120,10,8.0,,0.006804314715268803,2,0.7205457126911435,7.690723222736112e-05,0.9558190107345581,0.2372409552335739,0.7929155826568604,COMPLETE
104,0.20558635890483856,Tanh,Tanh,,16,176,12,1.0,,0.0038940684811083876,2,0.7653950457231774,4.9385529311392726e-05,0.872126579284668,0.20558635890483856,0.8103739619255066,COMPLETE
105,0.23156487941741943,Tanh,Tanh,,68,190,13,16.0,,0.012850885256560978,2,0.6742774849551606,0.00015215721575174,0.9557783603668213,0.23156487941741943,0.791286051273346,COMPLETE
106,0.21801656484603882,Sigmoid,Leaky,,11,131,15,4.0,,0.0027008161076518106,2,0.7645906676013083,0.00010204248877940944,0.8517203330993652,0.21801656484603882,0.7984051704406738,COMPLETE
107,0.27310052514076233,Tanh,ReLU,,23,144,8,17.0,,0.005020814697011099,2,0.7211460817586811,0.00019616780432785984,1.3205621242523193,0.27310052514076233,0.7611199617385864,COMPLETE
108,0.2286771982908249,Tanh,Tanh,,18,89,11,6.0,,0.009385155110175831,2,0.6438658519216414,0.0001109949671022473,0.9993577003479004,0.2286771982908249,0.7880457639694214,COMPLETE
109,0.23947404325008392,Leaky,Leaky,,15,70,16,2.0,,0.007165500308698329,2,0.7680232093705209,3.384210778241989e-05,1.3495248556137085,0.23947404325008392,0.7792049646377563,COMPLETE
110,0.23334375023841858,ReLU,Leaky,,52,109,13,15.0,,0.005664084195230943,2,0.6900204785367069,5.704641008724477e-05,1.8776509761810303,0.23334375023841858,0.7981330156326294,COMPLETE
111,0.20055952668190002,Tanh,Tanh,,16,168,12,6.0,,0.003472282918381025,2,0.7666240275323742,4.682473555313281e-05,0.9024677872657776,0.20055952668190002,0.8158636093139648,COMPLETE
112,0.2285076230764389,Tanh,Tanh,,12,161,12,7.0,,0.004768253358587389,2,0.7323260091626281,4.2817030195651135e-05,0.8401483297348022,0.2285076230764389,0.8001862168312073,COMPLETE
113,0.23506486415863037,Tanh,Tanh,,14,169,12,5.0,,0.002962925036832511,2,0.7069228349565094,6.856231140337338e-05,0.7270119786262512,0.23506486415863037,0.7974590063095093,COMPLETE
114,0.186429962515831,Tanh,Tanh,,19,150,17,18.0,,0.003632618340867191,2,0.7681673496477761,0.00012851706228035576,1.1235063076019287,0.186429962515831,0.8281115889549255,COMPLETE
115,0.20414988696575165,Tanh,Tanh,,21,152,9,7.0,,0.003598632177792476,2,0.7609190122100755,0.00012831902870717867,1.369783878326416,0.20414988696575165,0.8100681304931641,COMPLETE
116,0.24280963838100433,Tanh,Tanh,,10,120,11,16.0,,0.004350266079086539,2,0.6057209744210718,9.44563391573973e-05,0.8350787162780762,0.24280963838100433,0.7695980072021484,COMPLETE
117,0.23980188369750977,Tanh,Tanh,,19,146,13,14.0,,0.002363984467449114,2,0.639274869532851,8.127791812918835e-05,0.8590700626373291,0.23980188369750977,0.7763446569442749,COMPLETE
118,0.2009185254573822,Tanh,Tanh,,16,195,10,19.0,,0.003540716490157814,2,0.7712445593204552,0.00016152389247042697,0.9248377680778503,0.2009185254573822,0.813768208026886,COMPLETE
119,0.23340560495853424,Tanh,Tanh,,12,99,14,13.0,,0.008643852113769453,2,0.669320137998329,0.00021827207301028574,2.975924253463745,0.23340560495853424,0.788605809211731,COMPLETE
120,0.2508211135864258,Tanh,Tanh,,14,131,12,18.0,,0.011702523618094622,2,0.570942411985254,0.000129003246415082,1.0752403736114502,0.2508211135864258,0.7633841633796692,COMPLETE
121,0.22441571950912476,Tanh,Tanh,,17,196,10,20.0,,0.0036721744184880175,2,0.7332756237322738,0.00017743959500542646,0.8543820977210999,0.22441571950912476,0.8043849468231201,COMPLETE
122,0.20474933087825775,Tanh,Tanh,,16,185,10,17.0,,0.00196981635994979,2,0.7681554743524494,0.00015465587875401057,0.8498954772949219,0.20474933087825775,0.8112211227416992,COMPLETE
123,0.2069757729768753,Tanh,Tanh,,19,173,8,19.0,,0.006101258748520284,2,0.7728408674618241,0.00011615866965716913,1.1023917198181152,0.2069757729768753,0.8088090419769287,COMPLETE
124,0.22054602205753326,Tanh,Tanh,,13,164,11,9.0,,0.0031724500808710237,2,0.6992628012963248,5.25753297514756e-05,0.758579432964325,0.22054602205753326,0.807417094707489,COMPLETE
125,0.21297453343868256,Tanh,Tanh,,16,141,11,19.0,,0.0026326828549691587,2,0.7421008334699172,8.689758630913959e-05,0.8942302465438843,0.21297453343868256,0.8056728839874268,COMPLETE
126,0.22280500829219818,Tanh,Leaky,,22,116,13,15.0,,0.00416006433701648,2,0.7166609506498568,0.00033186822201205775,0.9247978925704956,0.22280500829219818,0.8048266172409058,COMPLETE
127,0.21813984215259552,Tanh,Tanh,,10,204,10,18.0,,0.0073721586719554845,2,0.7987294754463795,6.122798355420043e-05,1.1012451648712158,0.21813984215259552,0.7938589453697205,COMPLETE
128,0.22691242396831512,Tanh,Leaky,,14,126,12,16.0,,0.001517298374784924,2,0.6645228509405583,4.594773492851028e-05,0.9231358766555786,0.22691242396831512,0.7948253154754639,COMPLETE
129,0.26414480805397034,Sigmoid,ReLU,,20,151,9,18.0,,0.016809217476599834,2,0.7727687132030845,2.5766642253014108e-05,1.60053551197052,0.26414480805397034,0.7559999823570251,COMPLETE
130,0.3035835325717926,Tanh,Leaky,,17,107,15,17.0,,0.019792781472538698,2,0.6891233882187032,3.6654438672278324e-05,0.8173077702522278,0.3035835325717926,0.737662672996521,COMPLETE
131,0.20967230200767517,Tanh,Tanh,,21,154,9,7.0,,0.003524588033286953,2,0.7665548055522435,0.00015591463399106494,0.8670175671577454,0.20967230200767517,0.8074970245361328,COMPLETE
132,0.22756096720695496,Tanh,Tanh,,12,147,9,6.0,,0.0037423513591988353,2,0.7360995283051154,0.00012194655501745203,3.5654821395874023,0.22756096720695496,0.7965664863586426,COMPLETE
133,0.2100319266319275,Tanh,Tanh,,15,135,11,7.0,,0.005064889998817315,2,0.7703148243590918,7.842309957931664e-05,1.1153569221496582,0.2100319266319275,0.8041577935218811,COMPLETE
134,0.25338923931121826,Tanh,Tanh,,25,167,7,16.0,,0.006336332135583633,2,0.720816114625246,9.774126159051024e-05,1.2721811532974243,0.25338923931121826,0.7788199186325073,COMPLETE
135,0.20834706723690033,Tanh,Tanh,,18,177,17,14.0,,0.0024274440459867417,2,0.7975377518590875,0.0001274903145059369,0.8030065894126892,0.20834706723690033,0.8044173717498779,COMPLETE
136,0.225673109292984,Leaky,Leaky,,12,155,10,9.0,,0.009606926806595828,2,0.7400840986327198,6.627421881190326e-05,1.0104079246520996,0.225673109292984,0.7963879108428955,COMPLETE
137,0.243796244263649,Tanh,Tanh,,20,60,13,5.0,,0.013647425470517201,2,0.6939942939559927,0.00010417369198248517,0.8564364314079285,0.243796244263649,0.7858000993728638,COMPLETE
138,0.2440318465232849,ReLU,Leaky,,23,213,14,12.0,,0.003270160339471662,2,0.6432672792645471,0.00022299647065268912,0.9453229308128357,0.2440318465232849,0.7733823657035828,COMPLETE
139,0.1947815865278244,Tanh,Tanh,,14,127,12,8.0,,0.0019167854169099034,2,0.7470543576627792,7.745023816399112e-05,0.9753319025039673,0.1947815865278244,0.8205897212028503,COMPLETE
