number,value,params_activation_1,params_batch_size,params_epochs,params_layer_1,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
0,1.753787636756897,Tanh,96,218,4,4.207988669606632e-05,1,0.4582013868952863,0.0024810409748678114,1.1763606071472168,1.753787636756897,-0.6669774055480957,COMPLETE
1,0.8131001591682434,Tanh,98,59,5,5.3370327626039544e-05,1,0.5646386642932582,7.068974950624602e-05,0.7782710790634155,0.8131001591682434,0.18574941158294678,COMPLETE
2,1.7369492053985596,Sigmoid,22,325,19,0.0006672367170464204,1,0.18358318781006536,0.0002920433847181409,1.0948718786239624,1.7369492053985596,-0.23069608211517334,COMPLETE
3,3.937947988510132,Sigmoid,25,324,20,0.07286653737491042,1,0.1144846978456873,0.06245139574743072,5.432339191436768,3.937947988510132,-2.052799940109253,COMPLETE
4,2.0904057025909424,Sigmoid,55,105,16,0.00010842262717330161,1,0.10741277311947185,0.0433792069749094,2.5262300968170166,2.0904057025909424,-0.8621574640274048,COMPLETE
5,0.06950504332780838,Leaky,80,487,23,0.002463768595899745,1,0.7054270142609772,0.03795853142670639,0.3265765309333801,0.06950504332780838,0.9136114120483398,COMPLETE
6,0.8204977512359619,Leaky,34,225,14,0.000132965214572995,1,0.560305062386961,0.00026730883107816685,0.7625541090965271,0.8204977512359619,0.1783413290977478,COMPLETE
7,2.2956438064575195,ReLU,28,398,18,0.00672093005015611,1,0.10115491015452849,0.018274508859816022,7.593266487121582,2.2956438064575195,-1.0449860095977783,COMPLETE
8,2.998077154159546,Sigmoid,66,439,8,0.00017535949529764417,1,0.1989897438445013,1.795698422567761e-05,1.343872308731079,2.998077154159546,-0.9550762176513672,COMPLETE
9,0.08368909358978271,ReLU,74,103,12,0.012130221181165156,1,0.48647145240701695,0.0017583640270008513,0.3576546311378479,0.08368909358978271,0.9171876311302185,COMPLETE
10,0.07373539358377457,Leaky,79,491,22,0.0017404157466432903,1,0.7508950765561601,0.010540963318040455,0.34342825412750244,0.07373539358377457,0.9081244468688965,COMPLETE
11,0.06651026010513306,Leaky,81,492,23,0.0017143477552760739,1,0.7959603266871323,0.00974371454191917,0.5155339241027832,0.06651026010513306,0.9183131456375122,COMPLETE
12,0.16112346947193146,Leaky,50,498,24,0.001109133007419205,1,0.7920771485203731,0.09751044701725486,0.5582424998283386,0.16112346947193146,0.8021106719970703,COMPLETE
13,0.9179217219352722,Leaky,81,406,24,1.3625220514033477e-05,1,0.3885347402137153,0.006896126981682203,0.904577910900116,0.9179217219352722,0.12311482429504395,COMPLETE
14,0.08153416216373444,Leaky,84,356,11,0.0038687415781098293,1,0.7989400854982043,0.017976194754088123,0.5234172344207764,0.08153416216373444,0.8998610377311707,COMPLETE
15,0.15691812336444855,Leaky,63,445,21,0.00046145129346657833,1,0.3503904391004802,0.005014646756313831,0.6004214286804199,0.15691812336444855,0.8327338695526123,COMPLETE
16,1.1330831050872803,Leaky,45,257,1,0.0022824118180728064,1,0.5810948369721397,0.026888372747929348,0.8648813366889954,1.1330831050872803,-0.10007679462432861,COMPLETE
17,0.12497346848249435,Leaky,90,456,16,0.014548386912987057,1,0.6642051023494054,0.004810393128035827,0.3984169065952301,0.12497346848249435,0.862959086894989,COMPLETE
18,0.2462843656539917,Tanh,71,379,24,0.00041770694675093904,1,0.3221066779361107,0.03557114814711283,0.5213065147399902,0.2462843656539917,0.7862924933433533,COMPLETE
19,0.07777254283428192,ReLU,11,173,16,0.003205646684609377,1,0.6441147941079254,0.010679375315459263,0.37481650710105896,0.07777254283428192,0.9095677137374878,COMPLETE
20,0.16393695771694183,Leaky,57,308,22,0.0009975902857786735,1,0.45621330490679574,0.07259890519648894,0.3847168982028961,0.16393695771694183,0.8482526540756226,COMPLETE
