number,value,params_activation_1,params_batch_size,params_epochs,params_layer_1,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
0,1.1240441799163818,Leaky,96,218,4,4.207988669606632e-05,1,0.4582013868952863,0.0024810409748678114,1.9397199153900146,1.1240441799163818,0.024514615535736084,COMPLETE
1,0.9935449957847595,Leaky,88,76,24,1.2087541473056957e-05,1,0.3490285460630004,0.006796578090758156,1.5377604961395264,0.9935449957847595,0.15297716856002808,COMPLETE
2,0.2540939450263977,Leaky,29,425,13,0.00016480446427978953,1,0.14595006988277215,5.415244119402538e-05,2.5113518238067627,0.2540939450263977,0.7425705790519714,COMPLETE
3,0.2984352707862854,Leaky,36,244,9,0.00014742753159914678,1,0.3569095943771272,3.613894271216525e-05,1.7681560516357422,0.2984352707862854,0.751219630241394,COMPLETE
4,0.24810083210468292,Leaky,81,255,2,0.00234238498471129,1,0.1514688727422765,0.0011400863701127321,1.9318287372589111,0.24810083210468292,0.7503026723861694,COMPLETE
5,0.27040523290634155,Leaky,25,324,20,0.07286653737491042,1,0.1144846978456873,0.06245139574743072,0.6156559586524963,0.27040523290634155,0.7353485822677612,COMPLETE
6,0.4748810827732086,Leaky,18,187,12,3.077180271250682e-05,1,0.4148814287315354,0.00057624872164786,1.2414114475250244,0.4748810827732086,0.585031270980835,COMPLETE
7,0.7972691655158997,Leaky,92,65,13,0.00017654048052495074,1,0.17127801069727153,0.004467752817973905,1.6063305139541626,0.7972691655158997,0.19386404752731323,COMPLETE
8,0.24182821810245514,Leaky,26,296,22,0.057279044707996205,1,0.7509692752447114,0.012604664585649461,0.7398918271064758,0.24182821810245514,0.7448903918266296,COMPLETE
9,1.1105397939682007,Leaky,93,319,8,1.5167330688076188e-05,1,0.12020338353108916,6.080390190296599e-05,1.4208991527557373,1.1105397939682007,-0.04961502552032471,COMPLETE
10,0.2574007511138916,Leaky,53,476,19,0.08619793555713155,1,0.7508950765561601,0.05997863556602807,0.7425584197044373,0.2574007511138916,0.739834189414978,COMPLETE
11,0.3451996445655823,Leaky,68,362,1,0.007473456802129241,1,0.20506921796229943,0.00032992632816126067,0.994961678981781,0.3451996445655823,0.6631609797477722,COMPLETE
12,0.2420920580625534,Leaky,58,158,18,0.00268371934144002,1,0.21202035630226249,0.01326188235483579,0.7865281701087952,0.2420920580625534,0.7617800235748291,COMPLETE
13,0.24414440989494324,Leaky,45,149,19,0.01299013225333428,1,0.24765671133447245,0.014566096837677395,0.7895511388778687,0.24414440989494324,0.7681828737258911,COMPLETE
14,0.2301497906446457,Leaky,66,101,24,0.0011399654597808386,1,0.7868639344841104,0.02067244423168041,0.7563241124153137,0.2301497906446457,0.8019689917564392,COMPLETE
15,0.22528891265392303,Leaky,70,121,24,0.0005147675025802231,1,0.7297388035849814,0.024002769821982108,0.7317331433296204,0.22528891265392303,0.7968995571136475,COMPLETE
16,0.28756076097488403,Leaky,71,112,24,0.0005852585580682676,1,0.5806887174931341,0.0963979853269097,1.1530096530914307,0.28756076097488403,0.7461244463920593,COMPLETE
17,0.2714006006717682,Leaky,72,140,16,0.0006356299118153958,1,0.5507573180718885,0.026888372747929348,3.7505507469177246,0.2714006006717682,0.7652658820152283,COMPLETE
18,0.24740570783615112,Leaky,61,54,22,0.001702041153446197,1,0.7767813984559713,0.03168536232552405,1.15068519115448,0.24740570783615112,0.7857470512390137,COMPLETE
19,0.25469350814819336,Leaky,79,196,16,0.00038276106087768166,1,0.6126409402318795,0.0031914768556465475,1.3398493528366089,0.25469350814819336,0.779079794883728,COMPLETE
20,0.24997180700302124,Leaky,47,109,22,0.0012223863357480522,1,0.501925992291179,0.026564019657209965,1.4707008600234985,0.24997180700302124,0.7798489332199097,COMPLETE
21,0.22657567262649536,Leaky,38,317,22,0.023940916763138982,1,0.7987878014224914,0.009777673228522438,0.6590928435325623,0.22657567262649536,0.7965638637542725,COMPLETE
22,0.20242203772068024,Leaky,40,379,24,0.007627503152926925,1,0.6546735119029516,0.009339063703383823,0.8799349069595337,0.20242203772068024,0.8125873804092407,COMPLETE
23,0.19917303323745728,Leaky,39,383,22,0.01988515140715221,1,0.6473469857040817,0.0065292800325183545,0.7194604873657227,0.19917303323745728,0.810828447341919,COMPLETE
24,0.19445623457431793,Leaky,49,388,17,0.00448629490667882,1,0.6464621485776458,0.006546047040883344,0.6740884780883789,0.19445623457431793,0.8204367160797119,COMPLETE
25,0.21439553797245026,Leaky,10,387,16,0.004602609566590839,1,0.6244330726873999,0.005842490442349041,0.8607162833213806,0.21439553797245026,0.8050930500030518,COMPLETE
26,0.22421066462993622,Leaky,41,440,20,0.023822777081362323,1,0.5063888578524494,0.002140680163713112,1.0486435890197754,0.22421066462993622,0.8005795478820801,COMPLETE
27,0.19190861284732819,Leaky,51,379,17,0.005045766324043247,1,0.6536569135396028,0.006679406475906755,0.8148379325866699,0.19190861284732819,0.8236004114151001,COMPLETE
28,0.22817452251911163,Leaky,52,429,17,0.0042337946819705876,1,0.43122041913782994,0.005297927099674964,1.3132976293563843,0.22817452251911163,0.7968873381614685,COMPLETE
29,0.20782922208309174,Leaky,33,472,14,0.023016045350626634,1,0.4854256864679157,0.0020434587069222505,1.2721483707427979,0.20782922208309174,0.7137830257415771,COMPLETE
30,0.18152746558189392,Leaky,47,500,10,0.010696927801824258,1,0.6491361803069482,0.0034238886007716685,0.6730279326438904,0.18152746558189392,0.8314348459243774,COMPLETE
31,0.19456066191196442,Leaky,49,356,10,0.01163171676654021,1,0.6548915750357137,0.0036575211751172813,0.8440753817558289,0.19456066191196442,0.8211174607276917,COMPLETE
32,0.24589453637599945,Leaky,48,491,10,0.006662399361671104,1,0.5431648021464593,0.0036658408646510665,25.277482986450195,0.24589453637599945,0.7873904705047607,COMPLETE
33,0.24375975131988525,Leaky,61,346,6,0.002617458656594613,1,0.4335932729312962,0.0018502731111704267,1.3203774690628052,0.24375975131988525,0.785550594329834,COMPLETE
34,0.19038495421409607,Leaky,52,408,11,0.012842058981842961,1,0.6878444092010569,0.0035884625919150896,0.9382365345954895,0.19038495421409607,0.8223541378974915,COMPLETE
35,0.2664536237716675,Leaky,55,410,6,0.003970862285154975,1,0.3501530446740081,0.0010685699287162312,1.2231814861297607,0.2664536237716675,0.7685980796813965,COMPLETE
36,0.21327759325504303,Leaky,33,457,14,0.0388540007175117,1,0.6889440185604583,0.007777472783805014,0.7408667206764221,0.21327759325504303,0.8031237125396729,COMPLETE
37,0.22024090588092804,Leaky,44,408,11,0.014367726299322089,1,0.5917451481143222,0.0016034505941096681,1.0736439228057861,0.22024090588092804,0.8048691749572754,COMPLETE
38,0.21613314747810364,Leaky,61,499,14,0.008749211737175166,1,0.5527559063301868,0.0024865970873150997,1.7019388675689697,0.21613314747810364,0.8114612102508545,COMPLETE
39,0.2640620470046997,Leaky,55,276,8,0.04534742547747914,1,0.3876885063689276,0.0006564819506232243,0.988151490688324,0.2640620470046997,0.7777298092842102,COMPLETE
40,0.2325015813112259,Leaky,50,450,12,0.005675533892190861,1,0.4597077960506424,0.0044714311304578,1.2307847738265991,0.2325015813112259,0.7981244921684265,COMPLETE
41,0.19642096757888794,Leaky,44,348,10,0.011396047789843627,1,0.6867807080336892,0.003186616280430894,0.9270697832107544,0.19642096757888794,0.8199082016944885,COMPLETE
42,0.19522196054458618,Leaky,50,416,7,0.00991776793007914,1,0.6870614636650656,0.006713765748370186,0.8683242797851562,0.19522196054458618,0.8209248781204224,COMPLETE
