number,value,params_activation_1,params_activation_2,params_activation_3,params_batch_size,params_epochs,params_layer_1,params_layer_2,params_layer_3,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
155,0.3172813653945923,Sigmoid,Sigmoid,Sigmoid,63,458,9,1.0,12.0,0.03868270130863049,3,0.6911317359685987,0.0005962487626461794,1.1437805891036987,0.5790819525718689,0.3172813653945923,COMPLETE
156,0.6840763092041016,Sigmoid,Sigmoid,Sigmoid,60,471,11,8.0,13.0,0.0986576617915165,3,0.7734829814940059,0.0010631043225897239,0.9400593042373657,0.2659947872161865,0.6840763092041016,COMPLETE
157,0.3608139157295227,Sigmoid,Sigmoid,Sigmoid,64,474,10,8.0,13.0,0.03233244115293321,3,0.6584411223093806,0.001069098493279507,0.9002014994621277,0.5107335448265076,0.3608139157295227,COMPLETE
158,0.46397215127944946,ReLU,Sigmoid,Sigmoid,59,466,11,14.0,12.0,0.09899636380984708,3,0.7974550070349696,0.0008217921894037804,1.1682649850845337,0.47346964478492737,0.46397215127944946,COMPLETE
159,0.4728773236274719,Sigmoid,Sigmoid,Sigmoid,59,492,11,2.0,14.0,0.049627967588546505,3,0.727449962796856,0.0012725264327196903,1.2086304426193237,0.4937470555305481,0.4728773236274719,COMPLETE
160,-0.07061529159545898,Sigmoid,Sigmoid,Sigmoid,69,453,12,1.0,13.0,0.025329371969696975,3,0.2317408153300235,0.0020011479002860736,1.0000085830688477,1.6192803382873535,-0.07061529159545898,COMPLETE
161,0.5461616516113281,Sigmoid,Sigmoid,Sigmoid,56,483,13,9.0,11.0,0.08075680252219436,3,0.7660901674869984,0.0009452198307598013,1.5513466596603394,0.4066638946533203,0.5461616516113281,COMPLETE
162,0.39063191413879395,Sigmoid,Sigmoid,Sigmoid,60,481,14,10.0,20.0,0.07099178532338588,3,0.7523983369577696,0.00048504884195204283,5.005889892578125,0.5537398457527161,0.39063191413879395,COMPLETE
163,0.3219672441482544,Sigmoid,ReLU,ReLU,66,471,8,9.0,14.0,0.003280867989315628,3,0.6975766996192022,0.0007246334454152811,0.9217017889022827,0.5751073956489563,0.3219672441482544,COMPLETE
164,0.6516429781913757,Sigmoid,Sigmoid,ReLU,37,493,12,13.0,21.0,0.05739610934987335,3,0.7722121562977509,0.0006357845238846235,0.9038839936256409,0.2933022975921631,0.6516429781913757,COMPLETE
165,0.5080347061157227,Sigmoid,Sigmoid,Sigmoid,37,491,20,13.0,22.0,0.05610463071133282,3,0.7218255413472224,0.0003709653698170724,1.0573232173919678,0.4608157277107239,0.5080347061157227,COMPLETE
166,0.628028154373169,Sigmoid,Sigmoid,ReLU,54,129,12,13.0,13.0,0.041787985458521394,3,0.7977544686003524,0.00026107942989001817,1.0111796855926514,0.32856014370918274,0.628028154373169,COMPLETE
167,0.26856935024261475,Sigmoid,Sigmoid,ReLU,53,147,9,13.0,13.0,0.046684907446579306,3,0.6702758589677729,0.0002631073085958953,1.2563024759292603,0.5844404101371765,0.26856935024261475,COMPLETE
168,0.475547730922699,Sigmoid,Sigmoid,ReLU,51,256,11,14.0,15.0,0.09859533998223383,3,0.7378253851219885,0.0010369888545134613,1.9298820495605469,0.45102670788764954,0.475547730922699,COMPLETE
169,0.3395414352416992,Tanh,Sigmoid,,55,333,12,12.0,,0.06564808014580055,2,0.501914221795118,0.00033367166161579975,1.2183613777160645,0.6134071946144104,0.3395414352416992,COMPLETE
170,0.11628323793411255,Sigmoid,Tanh,ReLU,46,494,21,14.0,15.0,0.053866204250830066,3,0.47952958616872693,0.0017380506611224355,8.589383125305176,0.8100800514221191,0.11628323793411255,COMPLETE
171,0.34644168615341187,Sigmoid,Sigmoid,ReLU,58,151,10,13.0,12.0,0.009878896896526058,3,0.772062362673485,0.0004249263155433884,1.3672606945037842,0.5502692461013794,0.34644168615341187,COMPLETE
172,0.13427889347076416,Sigmoid,Sigmoid,ReLU,61,105,12,1.0,10.0,0.04045264029363214,3,0.7878095256805325,0.0006979565183036192,2.26910400390625,0.7646854519844055,0.13427889347076416,COMPLETE
173,0.6052301526069641,Sigmoid,Sigmoid,Sigmoid,31,227,11,12.0,21.0,0.03658755218569212,3,0.7462572319463076,0.0005173885447799103,8.283781051635742,0.3587319552898407,0.6052301526069641,COMPLETE
174,0.0900501012802124,Sigmoid,Sigmoid,ReLU,26,229,10,12.0,21.0,0.001830651202790191,3,0.7066586016175054,0.0008794033628362816,1.3331533670425415,0.806485652923584,0.0900501012802124,COMPLETE
