number,value,params_activation_1,params_activation_2,params_activation_3,params_batch_size,params_epochs,params_layer_1,params_layer_2,params_layer_3,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
23,0.766263484954834,Tanh,Tanh,Tanh,26,379,20,17.0,13.0,0.04427069522555065,3,0.6837983706063743,0.011483732881368976,1.6545013189315796,0.766263484954834,0.2260696440935135,COMPLETE
24,0.8030335903167725,Tanh,Tanh,Sigmoid,53,263,16,12.0,5.0,0.05880801114697437,3,0.7669714077339495,0.034157829994878666,1.0000004768371582,0.8030335903167725,-0.0987471342086792,COMPLETE
25,0.9980812668800354,Tanh,Tanh,,42,88,22,6.0,,0.021917759685746926,2,0.5853103045169695,0.004852195457520759,1.8711185455322266,0.9980812668800354,-0.5687683820724487,COMPLETE
26,1.1653413772583008,Sigmoid,Sigmoid,ReLU,66,177,19,15.0,4.0,0.05258630642928264,3,0.6713413990633946,0.0004396361854224919,1.0000176429748535,1.1653413772583008,-0.17650146782398224,COMPLETE
27,1.3138548135757446,Leaky,Leaky,Leaky,81,136,12,19.0,15.0,0.011992011890480362,3,0.46397294533168093,0.016247706334192293,1.9866020679473877,1.3138548135757446,-0.24172253906726837,COMPLETE
28,0.25796088576316833,Tanh,ReLU,,57,197,15,10.0,,0.026512716544548617,2,0.7850224222032631,0.04064102384321794,1.2471860647201538,0.25796088576316833,0.5750848650932312,COMPLETE
29,0.868172287940979,Tanh,ReLU,,58,256,14,9.0,,0.02954721362014164,2,0.5770002145968953,0.04353347294009689,1.4811575412750244,0.868172287940979,0.29457566142082214,COMPLETE
30,1.1427891254425049,Tanh,ReLU,,29,202,11,4.0,,0.05940022044517657,2,0.47789217071387285,0.045294927396672575,1.637256383895874,1.1427891254425049,-0.3670628070831299,COMPLETE
31,0.26901814341545105,Tanh,ReLU,,42,157,16,11.0,,0.09889021278499369,2,0.7994959315409703,0.019476495874255317,1.5252485275268555,0.26901814341545105,0.581725537776947,COMPLETE
32,0.6593173742294312,Tanh,ReLU,,42,160,16,11.0,,0.09432216931081767,2,0.6901026729716107,0.04198592110350125,1.3573169708251953,0.6593173742294312,0.4605100154876709,COMPLETE
33,0.6590139865875244,Tanh,ReLU,,54,233,17,8.0,,0.025369829288168992,2,0.6980175201136544,0.020651218368848468,1.1335816383361816,0.6590139865875244,0.4832040071487427,COMPLETE
34,0.32858991622924805,Tanh,ReLU,,43,75,1,11.0,,0.05241880127381734,2,0.7957625672264668,0.02379365639120631,1.2581977844238281,0.32858991622924805,0.49533334374427795,COMPLETE
35,0.985846221446991,Tanh,ReLU,,59,83,1,11.0,,0.03139849271158267,2,0.5797351075363544,0.007906044691084217,1.6959456205368042,0.985846221446991,0.09810052067041397,COMPLETE
36,1.1021575927734375,Tanh,ReLU,,30,127,3,13.0,,0.01430375864304111,2,0.6380241645624919,0.002304337197568638,1.8206793069839478,1.1021575927734375,0.07152054458856583,COMPLETE
37,2.1535401344299316,ReLU,ReLU,,40,55,10,15.0,,0.0005537687506539514,2,0.5268572078862158,0.05971632291860578,1.2556191682815552,2.1535401344299316,-0.4596022665500641,COMPLETE
38,0.7277618646621704,Leaky,ReLU,,51,76,6,4.0,,0.05344199163400613,2,0.7123406504947041,0.02269517421886754,1.43446946144104,0.7277618646621704,0.46158185601234436,COMPLETE
39,1.1477361917495728,Tanh,ReLU,,99,106,8,11.0,,0.00934030695134232,2,0.4146226434940766,0.05655972721351788,1.883319616317749,1.1477361917495728,0.4034862518310547,COMPLETE
40,0.7311235666275024,Tanh,,,13,123,14,,,0.017452424553719405,1,0.7060687050064623,0.003989862635150669,1.1546266078948975,0.7311235666275024,0.35081756114959717,COMPLETE
41,0.27647486329078674,Tanh,ReLU,,45,289,15,9.0,,0.06132005125110606,2,0.7949486032731391,0.02735390495127715,1.6853457689285278,0.27647486329078674,0.5716214179992676,COMPLETE
42,0.7175440192222595,Tanh,ReLU,,33,295,15,10.0,,0.057959428120144325,2,0.7253169692632238,0.03248843040405847,1.2454814910888672,0.7175440192222595,0.4818934202194214,COMPLETE
43,1.191943883895874,Tanh,ReLU,,45,305,13,23.0,,0.03302449168336752,2,0.6220831611389545,0.018103808991002713,2.1747164726257324,1.191943883895874,-0.4440290927886963,COMPLETE
44,0.7166787981987,ReLU,Sigmoid,,56,377,15,8.0,,0.06524573454445436,2,0.7730514981727732,0.06084389715439166,1.0,0.7166787981987,-0.13286297023296356,COMPLETE
45,0.9968279004096985,Tanh,ReLU,,61,273,9,8.0,,0.04123638649407672,2,0.5612073327750678,0.028978729528888397,1.2019248008728027,0.9968279004096985,0.2970670163631439,COMPLETE
46,0.6671903729438782,Tanh,,,40,74,11,,,0.024056557594942084,1,0.7269233610627299,0.009087312794667778,1.4455469846725464,0.6671903729438782,0.48329734802246094,COMPLETE
47,0.3694383502006531,Tanh,Leaky,,23,150,17,12.0,,0.06877721321777361,2,0.7950269406283179,0.01265684260146489,2.177574872970581,0.3694383502006531,0.4200979769229889,COMPLETE
48,1.296226978302002,ReLU,ReLU,,35,341,6,14.0,,0.040958342363723074,2,0.6115026671734177,0.01572972154241624,3.8048956394195557,1.296226978302002,-0.5917213559150696,COMPLETE
49,0.9260067939758301,Tanh,,,51,190,15,,,0.015733535197397938,1,0.6475290715186162,0.07327891260048919,1.5027186870574951,0.9260067939758301,0.2362017184495926,COMPLETE
50,1.1858774423599243,Leaky,Sigmoid,,44,251,3,6.0,,0.07107283066922655,2,0.5032144670306238,0.03105622601142837,5.042932033538818,1.1858774423599243,0.22056560218334198,COMPLETE
51,0.2826105058193207,Tanh,Leaky,,25,152,17,12.0,,0.0709881385735558,2,0.7922317437951057,0.011542659986519828,1.5959796905517578,0.2826105058193207,0.5551721453666687,COMPLETE
52,0.6904841065406799,Tanh,Leaky,,11,171,16,13.0,,0.04330890119982237,2,0.7278216448478172,0.008425413778316721,1.3535317182540894,0.6904841065406799,0.3732398450374603,COMPLETE
53,0.3006117045879364,Tanh,Leaky,,18,107,20,11.0,,0.07374983537430253,2,0.7746145729012954,0.016262822442479234,1.4008480310440063,0.3006117045879364,0.5094277262687683,COMPLETE
54,1.1107174158096313,Tanh,Leaky,,21,110,20,9.0,,0.02877211801070072,2,0.5548446813994895,0.02429736321369859,1.4360809326171875,1.1107174158096313,0.038359981030225754,COMPLETE
55,0.3339904248714447,Tanh,Leaky,,14,207,21,11.0,,0.07055703574431056,2,0.7991592712495016,0.09050862862152753,1.5190322399139404,0.3339904248714447,0.4837329685688019,COMPLETE
56,1.0032322406768799,Tanh,Leaky,,19,142,23,10.0,,0.04129589174271825,2,0.6514531262819176,0.04961504608288932,1.8897895812988281,1.0032322406768799,0.1336192637681961,COMPLETE
57,0.715993344783783,Tanh,Leaky,,27,95,14,12.0,,0.09722938545670845,2,0.6932081119586355,0.016044422836070656,1.1647323369979858,0.715993344783783,0.3855845630168915,COMPLETE
58,0.9792441129684448,Tanh,Leaky,,32,155,17,9.0,,0.01954165118204849,2,0.6105434272862209,0.03515184924407256,3.736079692840576,0.9792441129684448,0.10068356990814209,COMPLETE
59,0.3238809108734131,Tanh,ReLU,,17,117,19,7.0,,0.009115211552178369,2,0.7423758567065646,0.010048687690820724,1.9379514455795288,0.3238809108734131,0.539915919303894,COMPLETE
60,0.4751335680484772,ReLU,Leaky,,19,178,19,4.0,,0.008948066827817425,2,0.7367430909516726,0.005847746756832837,1.4177486896514893,0.4751335680484772,0.2021976262331009,COMPLETE
