number,value,params_activation_1,params_batch_size,params_epochs,params_layer_1,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
0,1.1723301410675049,Tanh,96,218,4,4.207988669606632e-05,1,0.4582013868952863,0.0024810409748678114,1.673295497894287,1.1723301410675049,-0.15640580654144287,COMPLETE
1,0.8356426954269409,Tanh,98,59,5,5.3370327626039544e-05,1,0.5646386642932582,7.068974950624602e-05,1.3365156650543213,0.8356426954269409,0.21450740098953247,COMPLETE
2,0.5221473574638367,Sigmoid,22,325,19,0.0006672367170464204,1,0.18358318781006536,0.0002920433847181409,1.132546067237854,0.5221473574638367,0.45840030908584595,COMPLETE
3,0.6805701851844788,Sigmoid,25,324,20,0.07286653737491042,1,0.1144846978456873,0.06245139574743072,1.2599549293518066,0.6805701851844788,0.3720877170562744,COMPLETE
4,1.1478548049926758,Sigmoid,55,105,16,0.00010842262717330161,1,0.10741277311947185,0.0433792069749094,1.0795029401779175,1.1478548049926758,-0.06054818630218506,COMPLETE
5,0.342858225107193,Leaky,80,487,23,0.002463768595899745,1,0.7054270142609772,0.03795853142670639,1.26983642578125,0.342858225107193,0.7021281719207764,COMPLETE
6,0.5004595518112183,Leaky,34,225,14,0.000132965214572995,1,0.560305062386961,0.00026730883107816685,1.6152993440628052,0.5004595518112183,0.5305960178375244,COMPLETE
7,0.4183284640312195,ReLU,28,398,18,0.00672093005015611,1,0.10115491015452849,0.018274508859816022,2.0187816619873047,0.4183284640312195,0.6208838224411011,COMPLETE
8,0.6022337079048157,Sigmoid,66,439,8,0.00017535949529764417,1,0.1989897438445013,1.795698422567761e-05,1.1115647554397583,0.6022337079048157,0.3752697706222534,COMPLETE
9,0.2516736388206482,ReLU,74,103,12,0.012130221181165156,1,0.48647145240701695,0.0017583640270008513,0.9287704825401306,0.2516736388206482,0.7591007947921753,COMPLETE
10,0.2559066712856293,ReLU,53,143,10,0.0267005212249283,1,0.35535684006392254,0.00362403824754904,4.7660231590271,0.2559066712856293,0.7367811799049377,COMPLETE
11,0.25243327021598816,ReLU,50,154,10,0.030140816146116214,1,0.35332893336418875,0.0030385196773828633,2.82560658454895,0.25243327021598816,0.731850266456604,COMPLETE
12,0.26386505365371704,ReLU,74,168,11,0.018123389502009382,1,0.34437469870491566,0.006247363182693483,3.203209638595581,0.26386505365371704,0.7253056764602661,COMPLETE
13,0.566869854927063,ReLU,42,57,1,0.09292477109148908,1,0.4085334403008444,0.0014403910932208489,1.9599531888961792,0.566869854927063,0.451160192489624,COMPLETE
14,0.26267287135124207,ReLU,81,170,13,0.007521480559113653,1,0.7989400854982043,0.008460541955859567,0.9230019450187683,0.26267287135124207,0.7491745948791504,COMPLETE
15,0.2666878402233124,ReLU,11,258,9,0.0016651843278623977,1,0.262445590653426,0.0007054382978969138,1.192703366279602,0.2666878402233124,0.7106367945671082,COMPLETE
16,0.2712831497192383,ReLU,67,141,6,0.02473611720952045,1,0.2859194443173659,0.0012146426764433754,1.4327256679534912,0.2712831497192383,0.7162083387374878,COMPLETE
17,0.25569161772727966,ReLU,44,100,15,0.0057638269763561675,1,0.49867741340987076,0.011072448678802882,1.153146505355835,0.25569161772727966,0.7573337554931641,COMPLETE
18,0.7817237973213196,Tanh,58,209,12,1.7153925205497972e-05,1,0.5742231821323024,0.003982898916785526,1.5128228664398193,0.7817237973213196,0.2536187171936035,COMPLETE
19,0.301327109336853,Leaky,89,310,7,0.0441316972840006,1,0.42006358242441727,0.017883344135712822,7.786687850952148,0.301327109336853,0.7014830708503723,COMPLETE
20,0.45251962542533875,ReLU,44,114,2,0.011979647960385826,1,0.6727457967612802,0.0005234312934955064,2.3700716495513916,0.45251962542533875,0.5836193561553955,COMPLETE
21,0.26428908109664917,ReLU,43,93,15,0.005022994376518759,1,0.49316963035707667,0.010690500113671803,1.1134670972824097,0.26428908109664917,0.748399019241333,COMPLETE
22,0.28011566400527954,ReLU,62,82,17,0.013282169988846675,1,0.4877265297330461,0.002453484287818803,1.1084095239639282,0.28011566400527954,0.7233405709266663,COMPLETE
23,0.45543643832206726,ReLU,52,170,12,0.04111834324236489,1,0.3724749264778991,0.09751071174994365,2.2914066314697266,0.45543643832206726,0.5390771627426147,COMPLETE
24,0.25086748600006104,ReLU,36,117,21,0.003936693195721117,1,0.4771809673821574,0.005452520623493093,1.4529502391815186,0.25086748600006104,0.7589327096939087,COMPLETE
25,0.27001795172691345,ReLU,73,141,24,0.0024805835857070525,1,0.32231972973961565,0.0017557022435081913,4.074911117553711,0.27001795172691345,0.7227375507354736,COMPLETE
26,0.27313345670700073,ReLU,34,192,20,0.013637861847668544,1,0.4049166322987091,0.004688750174124541,3.0533955097198486,0.27313345670700073,0.7319749593734741,COMPLETE
27,0.33080464601516724,Leaky,11,131,10,0.0006012847905242794,1,0.42332816025494296,0.0009347463354382333,8.548980712890625,0.33080464601516724,0.6770308613777161,COMPLETE
28,0.26119881868362427,Tanh,36,258,21,0.04412023518509862,1,0.30196763445965646,0.0027109483806494355,1.5004745721817017,0.26119881868362427,0.7049954533576965,COMPLETE
29,0.3728289306163788,Tanh,50,225,3,0.0036252635317416413,1,0.4548350251913619,0.00169659887753061,3.986626625061035,0.3728289306163788,0.6291900873184204,COMPLETE
30,0.28654539585113525,ReLU,63,50,22,0.007871195946229134,1,0.386074570177826,0.0054673044861595485,2.790618896484375,0.28654539585113525,0.7155719995498657,COMPLETE
31,0.2812010943889618,ReLU,48,86,14,0.004507543961060216,1,0.49941847852732757,0.015207143282676161,1.5617856979370117,0.2812010943889618,0.7332454323768616,COMPLETE
