number,value,params_activation_1,params_batch_size,params_epochs,params_layer_1,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
0,0.4153355062007904,Tanh,96,218,4,4.207988669606632e-05,1,0.4582013868952863,0.0024810409748678114,1.7137727737426758,0.4153355062007904,-1.0728092193603516,COMPLETE
1,0.6048505306243896,Tanh,98,59,5,5.3370327626039544e-05,1,0.5646386642932582,7.068974950624602e-05,1.9527264833450317,0.6048505306243896,-1.1993308067321777,COMPLETE
2,1.0169070959091187,Sigmoid,22,325,19,0.0006672367170464204,1,0.18358318781006536,0.0002920433847181409,3.741018772125244,1.0169070959091187,-1.3310439586639404,COMPLETE
3,1.8462855815887451,Sigmoid,25,324,20,0.07286653737491042,1,0.1144846978456873,0.06245139574743072,4.213837146759033,1.8462855815887451,-5.394105911254883,COMPLETE
4,0.23170149326324463,Sigmoid,55,105,16,0.00010842262717330161,1,0.10741277311947185,0.0433792069749094,1.0473531484603882,0.23170149326324463,0.09682983160018921,COMPLETE
5,0.1555585116147995,Leaky,80,487,23,0.002463768595899745,1,0.7054270142609772,0.03795853142670639,0.6614654064178467,0.1555585116147995,0.6504579782485962,COMPLETE
6,0.32539525628089905,Leaky,34,225,14,0.000132965214572995,1,0.560305062386961,0.00026730883107816685,1.761049509048462,0.32539525628089905,-0.1831878423690796,COMPLETE
7,2.315234899520874,ReLU,28,398,18,0.00672093005015611,1,0.10115491015452849,0.018274508859816022,9.70673942565918,2.315234899520874,-8.024764060974121,COMPLETE
8,0.5374716520309448,Sigmoid,66,439,8,0.00017535949529764417,1,0.1989897438445013,1.795698422567761e-05,1.6603236198425293,0.5374716520309448,-0.13757145404815674,COMPLETE
9,1.0738474130630493,ReLU,74,103,12,0.012130221181165156,1,0.48647145240701695,0.0017583640270008513,3.9400558471679688,1.0738474130630493,-3.9000096321105957,COMPLETE
10,0.10099398344755173,Leaky,79,491,22,0.0017404157466432903,1,0.7508950765561601,0.010540963318040455,0.8383640050888062,0.10099398344755173,0.8062407374382019,COMPLETE
11,0.22018089890480042,Leaky,81,492,23,0.0017143477552760739,1,0.7959603266871323,0.00974371454191917,1.407013177871704,0.22018089890480042,0.6381397843360901,COMPLETE
