number,value,params_activation_1,params_batch_size,params_epochs,params_layer_1,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
0,0.8936771750450134,Tanh,96,218,4,4.207988669606632e-05,1,0.4582013868952863,0.0024810409748678114,3.5173561573028564,0.8936771750450134,-0.3130141496658325,COMPLETE
1,0.7404450178146362,Tanh,98,59,5,5.3370327626039544e-05,1,0.5646386642932582,7.068974950624602e-05,2.323781728744507,0.7404450178146362,-0.0526583194732666,COMPLETE
2,0.6770081520080566,Sigmoid,22,325,19,0.0006672367170464204,1,0.18358318781006536,0.0002920433847181409,1.1607284545898438,0.6770081520080566,0.2746840715408325,COMPLETE
3,1.2395375967025757,Sigmoid,25,324,20,0.07286653737491042,1,0.1144846978456873,0.06245139574743072,2.8520994186401367,1.2395375967025757,-0.79509437084198,COMPLETE
4,0.79267418384552,Sigmoid,55,105,16,0.00010842262717330161,1,0.10741277311947185,0.0433792069749094,3.596108913421631,0.79267418384552,-0.20019161701202393,COMPLETE
5,0.3845149874687195,Leaky,80,487,23,0.002463768595899745,1,0.7054270142609772,0.03795853142670639,2.0599796772003174,0.3845149874687195,0.5702687501907349,COMPLETE
6,0.37623366713523865,Leaky,34,225,14,0.000132965214572995,1,0.560305062386961,0.00026730883107816685,0.9800752997398376,0.37623366713523865,0.46512508392333984,COMPLETE
7,1.443295955657959,ReLU,28,398,18,0.00672093005015611,1,0.10115491015452849,0.018274508859816022,5.597263336181641,1.443295955657959,-1.1853010654449463,COMPLETE
8,1.22907555103302,Sigmoid,66,439,8,0.00017535949529764417,1,0.1989897438445013,1.795698422567761e-05,1.1478564739227295,1.22907555103302,-0.45759403705596924,COMPLETE
9,0.24400639533996582,ReLU,74,103,12,0.012130221181165156,1,0.48647145240701695,0.0017583640270008513,3.4042201042175293,0.24400639533996582,0.6701042652130127,COMPLETE
10,0.6296027898788452,ReLU,53,143,10,0.0267005212249283,1,0.35535684006392254,0.00362403824754904,2.479983329772949,0.6296027898788452,0.12477004528045654,COMPLETE
11,0.43637192249298096,Leaky,40,204,14,1.141801555794706e-05,1,0.7906098671346715,0.000610229522554821,0.757861316204071,0.43637192249298096,0.09942561388015747,COMPLETE
