number,value,params_activation_1,params_batch_size,params_epochs,params_layer_1,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
0,0.9809141755104065,Tanh,96,218,4,4.207988669606632e-05,1,0.4582013868952863,0.0024810409748678114,2.2561800479888916,0.9809141755104065,0.06230860948562622,COMPLETE
1,1.0881190299987793,Tanh,88,76,24,1.2087541473056957e-05,1,0.3490285460630004,0.006796578090758156,9.634797096252441,1.0881190299987793,-0.06117057800292969,COMPLETE
2,0.7253236174583435,Tanh,29,425,13,0.00016480446427978953,1,0.14595006988277215,5.415244119402538e-05,1.5408926010131836,0.7253236174583435,0.229181170463562,COMPLETE
3,0.8118835687637329,Tanh,36,244,9,0.00014742753159914678,1,0.3569095943771272,3.613894271216525e-05,3.182623863220215,0.8118835687637329,0.22258132696151733,COMPLETE
4,0.7673922181129456,Tanh,81,255,2,0.00234238498471129,1,0.1514688727422765,0.0011400863701127321,1.7712911367416382,0.7673922181129456,0.20274490118026733,COMPLETE
5,0.6666651964187622,Tanh,25,324,20,0.07286653737491042,1,0.1144846978456873,0.06245139574743072,2.0520412921905518,0.6666651964187622,0.22961288690567017,COMPLETE
6,0.8653581738471985,Tanh,18,187,12,3.077180271250682e-05,1,0.4148814287315354,0.00057624872164786,1.3713566064834595,0.8653581738471985,0.16655898094177246,COMPLETE
7,0.8557486534118652,Tanh,92,65,13,0.00017654048052495074,1,0.17127801069727153,0.004467752817973905,1.2447563409805298,0.8557486534118652,0.13738387823104858,COMPLETE
8,0.7432014346122742,Tanh,26,296,22,0.057279044707996205,1,0.7509692752447114,0.012604664585649461,1.2687748670578003,0.7432014346122742,0.21184295415878296,COMPLETE
9,1.015458583831787,Tanh,93,319,8,1.5167330688076188e-05,1,0.12020338353108916,6.080390190296599e-05,1.9384942054748535,1.015458583831787,-0.1408524513244629,COMPLETE
10,0.7008684277534485,Tanh,53,480,19,0.0862154187030456,1,0.1015818010222162,0.06615753514282514,3.5730080604553223,0.7008684277534485,0.22501695156097412,COMPLETE
11,0.6857879757881165,Tanh,56,492,19,0.09620746057162914,1,0.10740019554441513,0.0976729075713762,1.6605144739151,0.6857879757881165,0.22714120149612427,COMPLETE
12,0.7455329298973083,Tanh,60,386,18,0.01965949161057844,1,0.21293918678696583,0.07614140432898928,3.4365522861480713,0.7455329298973083,0.22920674085617065,COMPLETE
13,0.6741719245910645,Tanh,52,478,17,0.01299013225333428,1,0.11435769527568751,0.09886870312111887,1.8869754076004028,0.6741719245910645,0.21966850757598877,COMPLETE
14,0.699469268321991,Tanh,42,366,16,0.008886478953458633,1,0.20763598718630275,0.022206733518191253,3.2985639572143555,0.699469268321991,0.28591257333755493,COMPLETE
15,0.6919569373130798,Tanh,11,428,21,0.011484437796990762,1,0.12427260339874621,0.026136832283569274,4.606198310852051,0.6919569373130798,0.22260820865631104,COMPLETE
16,0.7048190236091614,Tanh,70,150,16,0.003344547545263658,1,0.1971093184834063,0.02685194777725155,2.336059093475342,0.7048190236091614,0.2568996548652649,COMPLETE
17,0.6771625876426697,Tanh,45,375,24,0.026843739998671394,1,0.1345828675620375,0.03542293511323421,1.350542664527893,0.6771625876426697,0.26110702753067017,COMPLETE
18,0.7175338864326477,Tanh,68,334,16,0.032974695189293496,1,0.2489816214720389,0.008516021187105873,2.371309280395508,0.7175338864326477,0.28237998485565186,COMPLETE
