number,value,params_activation_1,params_batch_size,params_epochs,params_layer_1,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
0,1.142350435256958,Tanh,96,218,4,4.207988669606632e-05,1,0.4582013868952863,0.0024810409748678114,1.9831794500350952,1.142350435256958,0.008627712726593018,COMPLETE
1,1.1503103971481323,Tanh,88,76,24,1.2087541473056957e-05,1,0.3490285460630004,0.006796578090758156,1.051827311515808,1.1503103971481323,0.01933068037033081,COMPLETE
2,0.2686697840690613,Tanh,29,425,13,0.00016480446427978953,1,0.14595006988277215,5.415244119402538e-05,2.9500250816345215,0.2686697840690613,0.7278033494949341,COMPLETE
3,0.34470537304878235,Tanh,36,244,9,0.00014742753159914678,1,0.3569095943771272,3.613894271216525e-05,1.954978585243225,0.34470537304878235,0.7126481533050537,COMPLETE
4,0.2626529037952423,Tanh,81,255,2,0.00234238498471129,1,0.1514688727422765,0.0011400863701127321,2.0745129585266113,0.2626529037952423,0.7356569766998291,COMPLETE
5,0.2937242388725281,Tanh,25,324,20,0.07286653737491042,1,0.1144846978456873,0.06245139574743072,0.6561854481697083,0.2937242388725281,0.7148149609565735,COMPLETE
6,0.46308162808418274,Tanh,18,187,12,3.077180271250682e-05,1,0.4148814287315354,0.00057624872164786,1.4377459287643433,0.46308162808418274,0.5953420996665955,COMPLETE
7,0.5974119901657104,Tanh,92,65,13,0.00017654048052495074,1,0.17127801069727153,0.004467752817973905,1.195149302482605,0.5974119901657104,0.39594393968582153,COMPLETE
8,0.23160460591316223,Tanh,26,296,22,0.057279044707996205,1,0.7509692752447114,0.012604664585649461,0.7346640229225159,0.23160460591316223,0.7714443206787109,COMPLETE
9,1.0424519777297974,Tanh,93,319,8,1.5167330688076188e-05,1,0.12020338353108916,6.080390190296599e-05,1.3830935955047607,1.0424519777297974,0.014737427234649658,COMPLETE
10,0.2778194844722748,Tanh,53,476,19,0.08619793555713155,1,0.7508950765561601,0.05997863556602807,0.7920941710472107,0.2778194844722748,0.7107781171798706,COMPLETE
11,0.2852550745010376,Tanh,68,362,1,0.007473456802129241,1,0.20506921796229943,0.00032992632816126067,0.9301128387451172,0.2852550745010376,0.7201957106590271,COMPLETE
12,0.26214537024497986,Tanh,58,158,18,0.00268371934144002,1,0.21202035630226249,0.01326188235483579,0.9202080965042114,0.26214537024497986,0.7423897385597229,COMPLETE
13,0.26536044478416443,Tanh,45,149,19,0.01299013225333428,1,0.24765671133447245,0.014566096837677395,1.0278915166854858,0.26536044478416443,0.748038113117218,COMPLETE
14,0.2847830653190613,Tanh,66,101,24,0.0011399654597808386,1,0.7868639344841104,0.02067244423168041,0.8437738418579102,0.2847830653190613,0.7549601197242737,COMPLETE
15,0.2907269597053528,Tanh,13,152,16,0.017310741590692007,1,0.27381862253863626,0.017111643196753474,2.2753186225891113,0.2907269597053528,0.734742283821106,COMPLETE
16,0.32581499218940735,Tanh,43,296,21,0.0036743189564192452,1,0.5674523418185643,0.0963979853269097,1.5298558473587036,0.32581499218940735,0.7152417898178101,COMPLETE
17,0.2365090698003769,Tanh,67,383,17,0.030811919425916778,1,0.22371482077214688,0.002095266498130665,1.5404324531555176,0.2365090698003769,0.7520821690559387,COMPLETE
18,0.24718546867370605,Tanh,76,405,16,0.03051909074817929,1,0.2987100269530922,0.0017226872862177503,1.126692533493042,0.24718546867370605,0.7748256325721741,COMPLETE
19,0.19310808181762695,Tanh,55,377,22,0.03768750385000227,1,0.5730328350482201,0.00022546607204365006,0.8281216025352478,0.19310808181762695,0.8028939366340637,COMPLETE
20,0.20146438479423523,Tanh,35,494,22,0.09221465502306238,1,0.6066795718453079,0.0002566632331329026,1.654143214225769,0.20146438479423523,0.7725252509117126,COMPLETE
21,0.19321897625923157,Tanh,34,479,22,0.09966938257596435,1,0.5968298363234662,0.00020085861700827162,1.4953795671463013,0.19321897625923157,0.7932271361351013,COMPLETE
22,0.21326598525047302,Tanh,39,500,22,0.034681760629091465,1,0.5805289265683562,0.00021559236739784448,0.9134840965270996,0.21326598525047302,0.8029944896697998,COMPLETE
23,0.2112758904695511,Tanh,52,459,23,0.09412159474383264,1,0.5908546141484239,0.00014006124511157226,0.952456533908844,0.2112758904695511,0.7566476464271545,COMPLETE
24,0.2219991832971573,Tanh,36,438,21,0.09946312781243109,1,0.5011923713322374,1.9047704137374055e-05,1.1818602085113525,0.2219991832971573,0.7826939225196838,COMPLETE
25,0.17554987967014313,Tanh,45,368,24,0.015853205313402775,1,0.6475712015100333,0.0006197577681795878,0.676792323589325,0.17554987967014313,0.8245806097984314,COMPLETE
26,0.1718200445175171,Tanh,49,354,15,0.011842561688753186,1,0.6469339049112925,0.0006137421756130296,0.6670268774032593,0.1718200445175171,0.8231069445610046,COMPLETE
27,0.2034572809934616,Tanh,48,360,15,0.008223165583681207,1,0.47179864553082834,0.00059198335691511,1.5077828168869019,0.2034572809934616,0.8091417551040649,COMPLETE
28,0.17652834951877594,Tanh,59,347,10,0.015216409444163342,1,0.7275992306609084,0.0007375585700279741,0.6373018026351929,0.17652834951877594,0.8191904425621033,COMPLETE
29,0.1684063822031021,Tanh,100,346,7,0.015403644947859342,1,0.6568314459463305,0.0009090263602217936,0.7031715512275696,0.1684063822031021,0.8341617584228516,COMPLETE
30,0.19664178788661957,Tanh,77,410,6,0.0060227432296786464,1,0.6894561250276968,0.001075162400093575,0.8346680998802185,0.19664178788661957,0.8021024465560913,COMPLETE
31,0.17254161834716797,Tanh,100,335,10,0.01539873041305013,1,0.6807954558252649,0.0005550771570984878,0.9827327728271484,0.17254161834716797,0.8444612622261047,COMPLETE
32,0.19159817695617676,Tanh,100,283,5,0.016165575825864267,1,0.6768377009919894,0.003137536634977876,1.0560089349746704,0.19159817695617676,0.815581202507019,COMPLETE
33,0.20855145156383514,Tanh,84,333,7,0.010699981318291255,1,0.49379036638179774,0.00046493073498498884,1.86351478099823,0.20855145156383514,0.8122901320457458,COMPLETE
34,0.20614363253116608,Tanh,97,394,11,0.005088583227796095,1,0.43861170498641555,0.0013018854031954445,1.4773775339126587,0.20614363253116608,0.8192386627197266,COMPLETE
35,0.19800832867622375,Tanh,88,227,3,0.026591839951780154,1,0.6675586844709744,0.0008789050534744134,1.168531060218811,0.19800832867622375,0.8174083232879639,COMPLETE
36,0.20247212052345276,Tanh,87,264,14,0.004371552442094438,1,0.5195495785782268,0.0017442344737325635,1.5494098663330078,0.20247212052345276,0.8215951919555664,COMPLETE
37,0.1879497766494751,Tanh,71,437,9,0.009186404238954523,1,0.7954129182498076,0.0004352855587084572,0.8204988241195679,0.1879497766494751,0.8402947187423706,COMPLETE
38,0.20195849239826202,Tanh,63,331,11,0.020396994278181264,1,0.4091476475872516,0.0008845106560788189,1.110177993774414,0.20195849239826202,0.818235456943512,COMPLETE
39,0.19604997336864471,Tanh,100,312,4,0.04940502927406903,1,0.6554460183024922,0.003376911748927873,0.906255841255188,0.19604997336864471,0.8190884590148926,COMPLETE
40,0.2192581295967102,Tanh,49,243,8,0.04768499909831703,1,0.5395036716077762,0.00011983161343563635,2.188725471496582,0.2192581295967102,0.8029114603996277,COMPLETE
41,0.17103427648544312,Tanh,59,355,10,0.013434059993466111,1,0.7053360252278976,0.000701386456949322,0.8581593632698059,0.17103427648544312,0.8300781846046448,COMPLETE
42,0.1685103178024292,Tanh,94,359,12,0.009289503297007048,1,0.6643887832866667,0.0004459526694920338,0.8457162380218506,0.1685103178024292,0.8474321365356445,COMPLETE
43,0.16831046342849731,Tanh,96,345,13,0.007366503515515415,1,0.70815134168366,0.0003921800422848785,0.7638181447982788,0.16831046342849731,0.832004964351654,COMPLETE
44,0.19022846221923828,Tanh,90,350,13,0.010484087261589777,1,0.7997370346002752,0.00037092736390265346,0.8069000244140625,0.19022846221923828,0.8342262506484985,COMPLETE
45,0.16243045032024384,Tanh,81,309,12,0.006888396274621904,1,0.7179297875343729,0.0015130010953728734,0.7496595978736877,0.16243045032024384,0.8514427542686462,COMPLETE
46,0.15989232063293457,Tanh,94,307,12,0.006420187799336106,1,0.7206923357058158,0.001199315696051642,0.7079483270645142,0.15989232063293457,0.8557825684547424,COMPLETE
47,0.1879199892282486,Tanh,94,301,12,0.0021259880452197642,1,0.7296959312317588,0.001392896248866909,0.8312291502952576,0.1879199892282486,0.8305880427360535,COMPLETE
48,0.2332542985677719,Tanh,82,213,14,0.0073449084057572965,1,0.5456887461063396,0.005493511864439252,1.315701961517334,0.2332542985677719,0.7979421615600586,COMPLETE
49,0.19520927965641022,Tanh,95,278,12,0.0030856971679100974,1,0.766400376548969,0.0024262925595047963,0.967563807964325,0.19520927965641022,0.8271492123603821,COMPLETE
50,0.17997103929519653,Tanh,78,317,14,0.005681132184109963,1,0.6275255849905279,0.001489164484288038,0.852479875087738,0.17997103929519653,0.8333824872970581,COMPLETE
51,0.1766325682401657,Tanh,91,385,10,0.007240683553819092,1,0.7256317312147432,0.0009354012727530907,0.7071555852890015,0.1766325682401657,0.8381957411766052,COMPLETE
52,0.16410046815872192,Tanh,85,302,8,0.02161772593424431,1,0.7088716172638507,0.00109402398049724,0.7712955474853516,0.16410046815872192,0.8411413431167603,COMPLETE
53,0.19207337498664856,Tanh,85,307,8,0.022827503026504787,1,0.6264256879040434,0.001991923406196559,1.2057067155838013,0.19207337498664856,0.8262659311294556,COMPLETE
54,0.24386656284332275,Tanh,97,266,6,0.0018607873652200315,1,0.5469510853074127,0.00034472583700911983,9.801589965820312,0.24386656284332275,0.7891467809677124,COMPLETE
55,0.1639065146446228,Tanh,91,290,11,0.0049373022271245745,1,0.7460235717252176,0.0027319532600649054,0.8375371694564819,0.1639065146446228,0.852226734161377,COMPLETE
