number,value,params_activation_1,params_activation_2,params_batch_size,params_epochs,params_layer_1,params_layer_2,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
22,0.29902374744415283,ReLU,Leaky,52,76,21,16.0,0.02535437259179842,2,0.35506141620856396,0.00021021270970353413,0.49994131922721863,0.29902374744415283,0.6910377740859985,COMPLETE
23,0.3121475279331207,ReLU,Leaky,61,121,22,17.0,0.09532831086704492,2,0.40572508836333,0.00014702540116526538,0.5410581231117249,0.3121475279331207,0.6524534225463867,COMPLETE
24,0.38051727414131165,Sigmoid,Leaky,30,90,24,8.0,0.023076145326865687,2,0.3427430298575395,0.0012715812011253242,0.5782186985015869,0.38051727414131165,0.6428021192550659,COMPLETE
25,0.3016892373561859,ReLU,Leaky,70,138,21,17.0,0.03534101126630334,2,0.38152680309892006,9.45008322957732e-05,0.522299587726593,0.3016892373561859,0.7025499939918518,COMPLETE
26,0.3157673180103302,ReLU,Leaky,48,87,24,9.0,0.017557969445604914,2,0.31651688691162366,0.0002944491792314164,0.5406396985054016,0.3157673180103302,0.6533312797546387,COMPLETE
27,0.2839379608631134,ReLU,ReLU,82,152,21,18.0,0.04149825201513499,2,0.4626182421149001,0.0007521114118484865,0.4697945713996887,0.2839379608631134,0.7034313082695007,COMPLETE
28,0.27812281250953674,ReLU,ReLU,82,165,16,18.0,0.05754590995893246,2,0.4738679457955413,0.0008840811989937866,0.5936160683631897,0.27812281250953674,0.7211328744888306,COMPLETE
29,0.3377227485179901,Sigmoid,ReLU,100,230,16,20.0,0.0635715762258249,2,0.46571633322040357,0.0016036996475619683,0.5847848057746887,0.3377227485179901,0.6838924884796143,COMPLETE
30,0.28574633598327637,Tanh,ReLU,83,159,19,20.0,0.06371648895105764,2,0.45900401197001484,0.000663464600000853,0.46061623096466064,0.28574633598327637,0.7196699976921082,COMPLETE
31,0.2832697033882141,Tanh,ReLU,81,156,18,20.0,0.05545580618373703,2,0.45973982825325416,0.0006716233155939869,0.4938350021839142,0.2832697033882141,0.7325462102890015,COMPLETE
32,0.2803637683391571,Tanh,ReLU,83,170,18,20.0,0.09157119134070675,2,0.4576329942610968,0.0007322372389991604,0.48919913172721863,0.2803637683391571,0.6802785396575928,COMPLETE
33,0.25059881806373596,Tanh,ReLU,83,200,15,23.0,0.03938682971748666,2,0.5889019016633559,0.0024293663364261535,0.48259031772613525,0.25059881806373596,0.7526501417160034,COMPLETE
34,0.23907509446144104,Tanh,ReLU,85,201,14,24.0,0.016263008790364027,2,0.6333312541632671,0.0016317744490814614,0.46228376030921936,0.23907509446144104,0.7609138488769531,COMPLETE
35,0.266558974981308,Tanh,ReLU,87,207,14,24.0,0.09934402075467255,2,0.6384459993235639,0.0022337691183830317,0.6563904285430908,0.266558974981308,0.7331064343452454,COMPLETE
36,0.2159622609615326,Tanh,ReLU,97,202,14,24.0,0.015669647094424158,2,0.6718645579598679,0.0024011578246192597,0.4747014045715332,0.2159622609615326,0.7894989252090454,COMPLETE
37,0.22182834148406982,Tanh,ReLU,100,201,10,24.0,0.014866144191708706,2,0.7131778165608603,0.002011997730706464,0.982339084148407,0.22182834148406982,0.7843683362007141,COMPLETE
38,0.2264353632926941,Tanh,ReLU,97,261,10,23.0,0.010313038289731994,2,0.7799718328944064,0.0035323467772413308,0.47042638063430786,0.2264353632926941,0.7869178056716919,COMPLETE
39,0.25778332352638245,Tanh,Tanh,96,257,10,23.0,0.012125675599356577,2,0.7914298232667393,0.0029345803825016207,0.4992254972457886,0.25778332352638245,0.7623892426490784,COMPLETE
40,0.23155632615089417,Tanh,ReLU,100,286,5,22.0,0.004814500158598945,2,0.7050456931736592,0.0014660549277418357,0.7080762386322021,0.23155632615089417,0.7767307758331299,COMPLETE
41,0.22558413445949554,Tanh,ReLU,99,279,4,22.0,0.004992751739488599,2,0.6955567215889296,0.0014455893054070134,0.5726669430732727,0.22558413445949554,0.7795079350471497,COMPLETE
42,0.3391474783420563,Tanh,ReLU,99,290,1,22.0,0.004554305118308873,2,0.7131291186579666,0.00434145334809393,1.4939309358596802,0.3391474783420563,0.6738988161087036,COMPLETE
43,0.22967255115509033,Tanh,ReLU,93,320,4,22.0,0.002472219208548748,2,0.7048802296928457,0.0010771048163787436,0.7064853310585022,0.22967255115509033,0.7781568169593811,COMPLETE
44,0.2669750154018402,Tanh,ReLU,92,314,3,22.0,0.007754166006557981,2,0.7765713531660907,0.0011186010281180054,0.5557703971862793,0.2669750154018402,0.7478146553039551,COMPLETE
45,0.24055589735507965,Tanh,ReLU,94,360,6,21.0,0.002160919125110601,2,0.6715575533040523,0.002611519310399613,0.5831378698348999,0.24055589735507965,0.7697588801383972,COMPLETE
46,0.34365952014923096,Tanh,Sigmoid,90,261,10,24.0,0.0024223606936488156,2,0.7263572655999341,0.007561468867502254,7.6395487785339355,0.34365952014923096,0.6717924475669861,COMPLETE
47,0.2757381200790405,Tanh,ReLU,95,315,7,22.0,0.009782174880633692,2,0.581586565648878,0.003926930891287257,0.48483237624168396,0.2757381200790405,0.7453553676605225,COMPLETE
48,0.27919435501098633,Tanh,Tanh,96,259,3,24.0,0.00620556628889442,2,0.6601400375263936,0.0010774591432739034,1.9397939443588257,0.27919435501098633,0.7297161817550659,COMPLETE
49,0.2606571912765503,Tanh,Sigmoid,88,226,11,21.0,0.0032246978121190637,2,0.7556201408613368,0.001773366648320345,0.5382988452911377,0.2606571912765503,0.7524608373641968,COMPLETE
50,0.2524747848510742,Tanh,ReLU,91,363,9,19.0,0.01365797042640472,2,0.592434685764018,0.0031680186567010805,0.43608197569847107,0.2524747848510742,0.7560611963272095,COMPLETE
51,0.2817825675010681,Tanh,ReLU,100,279,4,22.0,0.00507000794139664,2,0.7979463772281947,0.0018959290647345129,0.5171189904212952,0.2817825675010681,0.7397876977920532,COMPLETE
52,0.21821725368499756,Tanh,ReLU,98,301,6,23.0,0.009532488825970839,2,0.6963017253398903,0.0013166336846062818,0.46450498700141907,0.21821725368499756,0.7847998738288879,COMPLETE
53,0.22554804384708405,Tanh,ReLU,97,338,7,23.0,0.009180731504965274,2,0.6818843151624938,0.0010258168007812654,0.557425856590271,0.22554804384708405,0.7818833589553833,COMPLETE
54,0.25183549523353577,Tanh,ReLU,96,248,7,23.0,0.009555258655351917,2,0.5483626053176069,0.0004697041548345207,0.8357094526290894,0.25183549523353577,0.765524685382843,COMPLETE
55,0.3390764892101288,Sigmoid,ReLU,89,433,9,24.0,0.007142589548502341,2,0.6496765363533382,0.006204340201765527,0.8009805679321289,0.3390764892101288,0.6753370761871338,COMPLETE
56,0.21993809938430786,Leaky,Tanh,78,343,13,4.0,0.014758536829437936,2,0.6973126850640474,0.003608669021040075,0.4463367164134979,0.21993809938430786,0.7815813422203064,COMPLETE
57,0.260213166475296,Leaky,Tanh,86,347,12,1.0,0.015897850077076246,2,0.612623717633414,0.002169630915237197,0.48932942748069763,0.260213166475296,0.7456680536270142,COMPLETE
58,0.2634924054145813,Leaky,Tanh,73,375,13,3.0,0.012502054459348828,2,0.5391801377391092,0.005033732994135897,0.9083859920501709,0.2634924054145813,0.7529489994049072,COMPLETE
59,0.25666821002960205,Leaky,Tanh,77,300,6,10.0,0.020457601784469877,2,0.6846021478918627,0.008565149019250318,0.5103824734687805,0.25666821002960205,0.7483360767364502,COMPLETE
60,0.25175538659095764,Leaky,Sigmoid,92,410,7,5.0,0.0058250280416774994,2,0.7377649276423659,0.001325322952935899,0.8449533581733704,0.25175538659095764,0.7586742639541626,COMPLETE
61,0.2504222095012665,Tanh,ReLU,98,332,11,23.0,0.009591309537310744,2,0.7994824262545294,0.0034166735243575854,0.45409584045410156,0.2504222095012665,0.7670499086380005,COMPLETE
62,0.22983533143997192,Tanh,Tanh,97,308,13,11.0,0.013032923242719542,2,0.686271698872564,0.00353396597551806,0.452026903629303,0.22983533143997192,0.7757401466369629,COMPLETE
63,0.23374003171920776,Leaky,ReLU,94,270,9,7.0,0.023617454537752665,2,0.6429312110741059,0.0023002978131699044,0.5283053517341614,0.23374003171920776,0.757156491279602,COMPLETE
64,0.2344256490468979,Tanh,ReLU,57,241,11,15.0,0.00782642305760493,2,0.7311329379398916,0.001032362169550225,0.8184443712234497,0.2344256490468979,0.7703846096992493,COMPLETE
65,0.35810980200767517,Sigmoid,ReLU,98,337,8,21.0,0.030193147374015916,2,0.5679325780181638,0.005213067465062747,0.9758526682853699,0.35810980200767517,0.6689477562904358,COMPLETE
66,0.2586210072040558,Tanh,ReLU,90,218,6,23.0,0.01864726010673641,2,0.6074951337692402,0.001777955389893485,0.49723875522613525,0.2586210072040558,0.746253490447998,COMPLETE
67,0.288577675819397,Tanh,Tanh,68,273,12,4.0,0.0037540116783493322,2,0.5038326687151476,0.0031664326753559945,0.8124998211860657,0.288577675819397,0.7345228791236877,COMPLETE
68,0.2639245092868805,Leaky,,80,188,15,,0.009914134142303315,1,0.7416132079716893,0.0008824242286851596,0.5862276554107666,0.2639245092868805,0.7463463544845581,COMPLETE
69,0.28210410475730896,Tanh,ReLU,87,178,4,19.0,0.015744071198822995,2,0.6170641146220877,0.0014655836995591,0.5415647625923157,0.28210410475730896,0.7243769764900208,COMPLETE
70,0.28337687253952026,Tanh,ReLU,34,299,8,21.0,0.006208718631001894,2,0.671243752753803,0.00969435648656009,0.5838921666145325,0.28337687253952026,0.7254403829574585,COMPLETE
71,0.27823084592819214,Tanh,ReLU,93,328,2,23.0,0.004173718040767662,2,0.7012230936105204,0.001022381555429743,0.7584385871887207,0.27823084592819214,0.73014235496521,COMPLETE
72,0.2466760128736496,Tanh,ReLU,93,355,5,22.0,0.008637270193795128,2,0.7613385374838768,0.0025587890924649885,0.5006686449050903,0.2466760128736496,0.766745924949646,COMPLETE
73,0.25783348083496094,Tanh,ReLU,100,373,3,24.0,0.011510313448249928,2,0.6940667400338688,0.0005194582646276155,0.5889930725097656,0.25783348083496094,0.7474197149276733,COMPLETE
74,0.30030959844589233,Tanh,ReLU,98,348,4,23.0,0.005749299594649444,2,0.5662574814747665,0.004379457626367987,13.863142967224121,0.30030959844589233,0.7217425107955933,COMPLETE
75,0.24074940383434296,Tanh,ReLU,95,324,10,19.0,0.02811246484893051,2,0.6364424762792491,0.0012654406078220577,0.8317008018493652,0.24074940383434296,0.7513293623924255,COMPLETE
76,0.32092905044555664,Tanh,Sigmoid,85,497,2,21.0,0.002727695116195362,2,0.726771685950408,0.0008370931888902903,1.0724488496780396,0.32092905044555664,0.6927825212478638,COMPLETE
77,0.30492883920669556,Sigmoid,ReLU,91,214,13,12.0,0.019384085450773136,2,0.6127834185118786,0.0019138297282319677,0.5727468729019165,0.30492883920669556,0.7086596488952637,COMPLETE
78,0.3004454970359802,Tanh,Leaky,96,302,5,2.0,0.0015895783413993369,2,0.6713730686827167,0.0013996818362423567,0.5415815711021423,0.3004454970359802,0.7124372720718384,COMPLETE
79,0.22869755327701569,Leaky,ReLU,100,289,7,24.0,0.007790786325216675,2,0.7528482398587393,0.002812632538892926,0.5373653173446655,0.22869755327701569,0.7822788953781128,COMPLETE
80,0.24775005877017975,Leaky,ReLU,99,244,7,24.0,0.02797009091896233,2,0.7654908007291231,0.0025184738102436836,0.4845413863658905,0.24775005877017975,0.7498397827148438,COMPLETE
81,0.25503239035606384,Leaky,ReLU,94,284,6,23.0,0.007903486754740835,2,0.715065662808457,0.003906708905497559,0.5605978965759277,0.25503239035606384,0.7532868385314941,COMPLETE
82,0.2566489279270172,Leaky,ReLU,97,229,5,22.0,0.014240684803155577,2,0.7580710290932055,0.0058032378445495745,0.48113489151000977,0.2566489279270172,0.7576557397842407,COMPLETE
83,0.22108808159828186,Leaky,ReLU,89,317,15,24.0,0.00327845509129259,2,0.6533641670472056,0.001959779413115998,9.194046020507812,0.22108808159828186,0.7898414134979248,COMPLETE
84,0.23305892944335938,Leaky,ReLU,88,290,15,24.0,0.011206283773681417,2,0.6536807098111326,0.002888307630108907,0.9576110243797302,0.23305892944335938,0.7645497918128967,COMPLETE
85,0.25034433603286743,Leaky,ReLU,100,338,14,23.0,0.004986920652030238,2,0.5765550835625867,0.002054004897885332,0.5020496845245361,0.25034433603286743,0.76899254322052,COMPLETE
86,0.24759367108345032,Leaky,Tanh,10,266,8,24.0,0.003461306106979045,2,0.62861095327023,0.001724621517333202,0.6219202876091003,0.24759367108345032,0.7604735493659973,COMPLETE
87,0.23267795145511627,Leaky,ReLU,96,316,17,24.0,0.006348556092725345,2,0.7996144344144018,0.0028387746915283962,0.431919127702713,0.23267795145511627,0.7821531295776367,COMPLETE
88,0.26879167556762695,Leaky,Leaky,91,307,9,20.0,0.01813343382003158,2,0.5164620667885057,0.0045959686778987265,0.8315438032150269,0.26879167556762695,0.7476158142089844,COMPLETE
89,0.2285918891429901,Leaky,ReLU,98,249,12,22.0,0.007800519233736369,2,0.6791402533138873,0.0014984058888681026,0.5344942212104797,0.2285918891429901,0.7526312470436096,COMPLETE
90,0.22137218713760376,Leaky,ReLU,79,251,11,21.0,0.011269953770326874,2,0.6743006288614207,0.0013132776484627105,0.4568408131599426,0.22137218713760376,0.7824896574020386,COMPLETE
91,0.22620876133441925,Leaky,ReLU,74,253,11,21.0,0.010935179389369738,2,0.6668929429637256,0.0012269059330669873,0.7146100401878357,0.22620876133441925,0.7743932008743286,COMPLETE
92,0.2605101764202118,Leaky,ReLU,75,196,11,21.0,0.011011299205870195,2,0.6022608883773337,0.00120468519211739,0.5921456217765808,0.2605101764202118,0.7314798831939697,COMPLETE
93,0.229217067360878,Leaky,ReLU,72,234,10,17.0,0.015352439358721354,2,0.6572104791955579,0.0008455745971290107,0.6081477999687195,0.229217067360878,0.7680869102478027,COMPLETE
94,0.19446563720703125,Leaky,ReLU,79,276,13,23.0,0.023127556640712605,2,0.7186526004886453,0.0006395148797797701,6.123674392700195,0.19446563720703125,0.7869505882263184,COMPLETE
95,0.23181867599487305,Leaky,ReLU,78,277,14,22.0,0.02145269075142823,2,0.7073877789438741,0.0005690725932567983,0.7371034026145935,0.23181867599487305,0.7384635806083679,COMPLETE
96,0.25620025396347046,Leaky,Tanh,80,253,13,20.0,0.013726627315929078,2,0.589001466556339,0.0007259782624418415,0.5222644209861755,0.25620025396347046,0.7440155148506165,COMPLETE
97,0.24347957968711853,Leaky,Sigmoid,70,219,16,21.0,0.020058044433712566,2,0.5501058368648296,0.0003959861187938201,1.3690903186798096,0.24347957968711853,0.7756903767585754,COMPLETE
98,0.2666217088699341,Leaky,,85,205,14,,0.02458071068559172,1,0.6410427605294633,0.0005970207590194878,0.5416527986526489,0.2666217088699341,0.7429360151290894,COMPLETE
99,0.2224040925502777,Leaky,ReLU,80,379,11,8.0,0.031879699242919925,2,0.6906764383042441,0.0009365206022863391,0.6568956971168518,0.2224040925502777,0.7527230978012085,COMPLETE
100,0.23515455424785614,Sigmoid,ReLU,65,422,15,8.0,0.028319347553254402,2,0.7161702976318264,0.0008595876258310233,0.5861148834228516,0.23515455424785614,0.7695595026016235,COMPLETE
101,0.23989129066467285,Leaky,ReLU,77,372,13,6.0,0.04184624407641826,2,0.6693573712515499,0.0012050405331971146,0.4695769250392914,0.23989129066467285,0.7162083387374878,COMPLETE
102,0.2545698881149292,Leaky,ReLU,74,386,11,14.0,0.009300650644495206,2,0.6235373919659709,0.0016397310333515199,0.6209921836853027,0.2545698881149292,0.7393874526023865,COMPLETE
103,0.23612304031848907,Leaky,ReLU,80,350,12,23.0,0.03627912970744985,2,0.6901476914754474,0.0021192547142433304,0.48116371035575867,0.23612304031848907,0.7603238224983215,COMPLETE
104,0.23305842280387878,Leaky,ReLU,82,176,12,9.0,0.013079417719716926,2,0.7397585899960765,0.0009884101580610908,0.6175739765167236,0.23305842280387878,0.7718300223350525,COMPLETE
105,0.25243276357650757,Leaky,ReLU,71,342,11,5.0,0.01677543272287128,2,0.6011096099800282,0.0006618219887235887,0.4902031421661377,0.25243276357650757,0.7549200057983398,COMPLETE
106,0.21261094510555267,Leaky,ReLU,78,387,13,23.0,0.03331943086324325,2,0.6529296856823419,0.0013909600954462142,23.098346710205078,0.21261094510555267,0.7869848012924194,COMPLETE
107,0.2205856889486313,Leaky,Tanh,79,388,16,23.0,0.020255761859684102,2,0.7660987213033141,0.0015092812486394824,0.5119835138320923,0.2205856889486313,0.7820424437522888,COMPLETE
108,0.2429899424314499,Leaky,Tanh,79,321,17,23.0,0.05225679339010161,2,0.7723044227418975,0.0020034300107984286,0.46320420503616333,0.2429899424314499,0.7619173526763916,COMPLETE
109,0.21304653584957123,Leaky,Tanh,84,404,15,23.0,0.024270119945122584,2,0.7338949532367279,0.0010188682870963706,0.7215339541435242,0.21304653584957123,0.7817647457122803,COMPLETE
110,0.22054609656333923,Leaky,Tanh,84,449,15,24.0,0.034639057983182245,2,0.7297396451601827,0.0015808629438160663,1.7311240434646606,0.22054609656333923,0.748580276966095,COMPLETE
111,0.2341262251138687,Leaky,Tanh,84,455,15,24.0,0.035703119254964964,2,0.7388414932328694,0.0016222741405575065,0.5078984498977661,0.2341262251138687,0.7598128914833069,COMPLETE
112,0.2191314399242401,Leaky,Tanh,76,390,16,23.0,0.023625609906070103,2,0.719086561488075,0.0024204785820408268,3.1537632942199707,0.2191314399242401,0.7818532586097717,COMPLETE
113,0.21350938081741333,Leaky,Tanh,76,401,16,23.0,0.024301071490140793,2,0.7753617870538788,0.0022825171466981883,0.4332493245601654,0.21350938081741333,0.7886464595794678,COMPLETE
114,0.23799704015254974,Leaky,Tanh,76,408,16,22.0,0.023416753665582293,2,0.7914596724736221,0.0014024552280498094,0.5089103579521179,0.23799704015254974,0.7688611745834351,COMPLETE
115,0.2300156056880951,Leaky,Tanh,82,435,16,23.0,0.04467586930243895,2,0.7593883037389338,0.0037795463025868093,0.47942376136779785,0.2300156056880951,0.7620158791542053,COMPLETE
116,0.2290138304233551,Leaky,Tanh,68,399,17,24.0,0.02645129464857587,2,0.7254242819231156,0.0022774597637782255,0.4964170753955841,0.2290138304233551,0.7686774730682373,COMPLETE
117,0.23470886051654816,Leaky,Tanh,78,458,18,23.0,0.031443880551272944,2,0.6355467306983311,0.0024386397224814204,0.42879873514175415,0.23470886051654816,0.7609627842903137,COMPLETE
118,0.26487967371940613,Leaky,Tanh,76,447,15,22.0,0.04840733312573971,2,0.7783971134430488,0.0017206275330737565,0.5104127526283264,0.26487967371940613,0.7435553073883057,COMPLETE
119,0.21507596969604492,Leaky,Tanh,84,417,16,23.0,0.02049137382413826,2,0.7211278010254775,0.000781677473317596,0.8085251450538635,0.21507596969604492,0.7650427222251892,COMPLETE
120,0.22209714353084564,Leaky,Tanh,87,473,16,23.0,0.022553676466571564,2,0.7264473467337167,0.00075642347585677,1.606384038925171,0.22209714353084564,0.7854188680648804,COMPLETE
121,0.20317696034908295,Leaky,Tanh,85,415,14,24.0,0.018147517691766837,2,0.6988799338910681,0.0011820633878342663,0.7462457418441772,0.20317696034908295,0.8031827807426453,COMPLETE
122,0.2110622674226761,Leaky,Tanh,84,415,14,24.0,0.035320100657272445,2,0.706236056109455,0.001021243589233797,0.4683523178100586,0.2110622674226761,0.7796608805656433,COMPLETE
123,0.21608689427375793,Leaky,Tanh,84,421,14,23.0,0.036709873136896436,2,0.7640474573702449,0.0010962165563799615,0.5009185075759888,0.21608689427375793,0.7964518070220947,COMPLETE
124,0.2467271089553833,Leaky,Tanh,83,419,14,22.0,0.03780111170270094,2,0.7981685313178497,0.0010103163100162187,0.5735874176025391,0.2467271089553833,0.7540238499641418,COMPLETE
125,0.22737941145896912,Leaky,Tanh,86,430,13,24.0,0.06757727217320403,2,0.7073469457727652,0.0007380636680414433,0.879880964756012,0.22737941145896912,0.7581958770751953,COMPLETE
126,0.2309252768754959,Leaky,Tanh,84,442,14,24.0,0.032138331496665104,2,0.7503010908728405,0.0005998068010667658,0.6444606184959412,0.2309252768754959,0.7171266078948975,COMPLETE
