number,value,params_activation_1,params_activation_2,params_activation_3,params_batch_size,params_epochs,params_layer_1,params_layer_2,params_layer_3,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
34,-0.3511533737182617,Sigmoid,Leaky,Leaky,99,182,22,14.0,1.0,0.021531849692630688,3,0.6723945862126837,0.0008759701934000605,0.9999887347221375,1.3464903831481934,-0.3511533737182617,COMPLETE
35,0.15126383304595947,Sigmoid,Leaky,Tanh,65,303,21,24.0,19.0,0.09949475892925602,3,0.5985003183335114,0.0013240250391099205,3.4300360679626465,0.8864650130271912,0.15126383304595947,COMPLETE
36,0.2504514455795288,Sigmoid,Leaky,ReLU,71,368,16,11.0,6.0,0.05083522535361552,3,0.4633990516556257,0.0028122048137956585,1.9495596885681152,0.9109488129615784,0.2504514455795288,COMPLETE
37,0.39695829153060913,Leaky,Leaky,Sigmoid,83,192,18,15.0,14.0,0.00890243000211052,3,0.7071961317358801,0.00035668255468849504,0.7596439719200134,0.6131277680397034,0.39695829153060913,COMPLETE
38,0.19616162776947021,Sigmoid,Leaky,Leaky,64,312,19,22.0,10.0,0.021289657429009762,3,0.5876063010873643,0.0006183101963011729,1.923210620880127,0.8395713567733765,0.19616162776947021,COMPLETE
39,0.239376962184906,Sigmoid,Tanh,,76,261,15,18.0,,0.006773720936155485,2,0.7039319302763324,6.928748122681537e-05,0.9669270515441895,0.7733446955680847,0.239376962184906,COMPLETE
40,-0.02200305461883545,Leaky,Sigmoid,Leaky,60,209,18,13.0,17.0,0.014535017974738712,3,0.4823453812456291,0.0001682647093522105,3.5439131259918213,1.306980848312378,-0.02200305461883545,COMPLETE
41,0.2208038568496704,Leaky,Leaky,Sigmoid,85,145,18,15.0,14.0,0.031090761872685196,3,0.7037211441418698,0.0003503120407104259,1.1082698106765747,0.7922284007072449,0.2208038568496704,COMPLETE
42,0.38718581199645996,Leaky,Leaky,Sigmoid,75,214,20,12.0,21.0,0.060034399720853636,3,0.7344437005939913,0.0011686998140323017,0.9020193219184875,0.5560786724090576,0.38718581199645996,COMPLETE
43,0.49533188343048096,Leaky,ReLU,Sigmoid,93,174,17,19.0,4.0,0.00887170377222418,3,0.6528692699582639,0.0002281776508396134,0.8753761053085327,0.45884838700294495,0.49533188343048096,COMPLETE
44,0.22891372442245483,Leaky,ReLU,Sigmoid,95,64,17,19.0,3.0,0.0630930635201947,3,0.5891144889199448,4.212945180057302e-05,2.7133705615997314,0.8053632974624634,0.22891372442245483,COMPLETE
45,-0.04508364200592041,Sigmoid,ReLU,Leaky,88,334,15,22.0,5.0,0.01770223542422139,3,0.7673665424537467,0.00021528001996837432,1.3120800256729126,0.968551516532898,-0.04508364200592041,COMPLETE
46,0.36110132932662964,Sigmoid,ReLU,Sigmoid,68,290,22,22.0,8.0,0.029277056717370537,3,0.797735558776596,0.0004967985542310118,1.1520954370498657,0.5501224994659424,0.36110132932662964,COMPLETE
47,-0.13992059230804443,Sigmoid,ReLU,Tanh,92,127,21,24.0,3.0,0.013916199734133751,3,0.6337037803043242,0.0008087084222953186,2.1714417934417725,1.1249260902404785,-0.13992059230804443,COMPLETE
48,0.256691575050354,Leaky,Sigmoid,,41,425,17,18.0,,0.07321610964493964,2,0.6722752651493316,0.00016419324529049482,0.8249610662460327,0.7407431602478027,0.256691575050354,COMPLETE
49,0.2390986680984497,Sigmoid,ReLU,,100,254,19,21.0,,0.040749273732688544,2,0.5465676957271772,0.00025624236735410883,5.261648654937744,0.8655766248703003,0.2390986680984497,COMPLETE
50,0.019812822341918945,Sigmoid,ReLU,ReLU,79,173,15,4.0,1.0,0.008367691715019346,3,0.5078837534418793,0.001277568505584348,1.3979740142822266,1.2647240161895752,0.019812822341918945,COMPLETE
51,0.2243133783340454,Leaky,Leaky,Sigmoid,84,195,17,16.0,15.0,0.009452244992882641,3,0.6992935070425017,0.00030215005886658625,0.9662379622459412,0.7634616494178772,0.2243133783340454,COMPLETE
52,0.04768890142440796,Leaky,Leaky,Sigmoid,88,231,18,9.0,21.0,0.0035268327892538733,3,0.6450395364953926,0.00045753470971529337,1.1487946510314941,0.8658490180969238,0.04768890142440796,COMPLETE
53,0.3629721403121948,Leaky,Leaky,Sigmoid,73,99,21,14.0,4.0,0.012201396791436277,3,0.798638667913146,0.0003993742102723119,0.9542106986045837,0.5485116243362427,0.3629721403121948,COMPLETE
54,0.4437330365180969,Leaky,Leaky,Sigmoid,80,202,19,18.0,12.0,0.025912126050243768,3,0.7409864633882625,0.0007103042952393445,0.985460102558136,0.5047667026519775,0.4437330365180969,COMPLETE
55,0.02989727258682251,Leaky,Tanh,Leaky,66,323,23,19.0,11.0,0.028352355769639605,3,0.6033028503584414,0.0006550301858220948,1.264687418937683,1.067047357559204,0.02989727258682251,COMPLETE
56,0.31714099645614624,Sigmoid,Leaky,Sigmoid,78,161,16,17.0,7.0,0.04522300415224698,3,0.7419345220726337,0.002045398011302238,0.8467997312545776,0.6196386218070984,0.31714099645614624,COMPLETE
57,0.3600965142250061,ReLU,Sigmoid,Sigmoid,73,205,19,20.0,9.0,0.07638325903028936,3,0.5496209106193217,0.0007380033377415407,2.245154857635498,0.727933406829834,0.3600965142250061,COMPLETE
58,-0.15350258350372314,Leaky,Leaky,Sigmoid,60,230,20,1.0,3.0,0.025153689477788805,3,0.6587141513024249,0.0010353118622517966,1.3868311643600464,1.0854284763336182,-0.15350258350372314,COMPLETE
59,0.35810136795043945,Sigmoid,Leaky,,45,389,13,18.0,,0.037037250971880625,2,0.6328250739610708,0.0005321986986514252,1.3181672096252441,0.6334550380706787,0.35810136795043945,COMPLETE
60,0.13897597789764404,Sigmoid,Tanh,,86,363,17,16.0,,0.016541234059860084,2,0.7407779269914511,0.00023525937335030814,0.9447423219680786,0.7813087701797485,0.13897597789764404,COMPLETE
61,0.360146701335907,Leaky,Leaky,Sigmoid,97,194,18,15.0,16.0,0.004963065161287908,3,0.7253271593548484,0.0002984246430057453,0.7845593690872192,0.6898931860923767,0.360146701335907,COMPLETE
62,0.013280212879180908,Leaky,Leaky,Sigmoid,82,278,16,13.0,24.0,0.023940396083418726,3,0.6667293899863851,0.0004323887875782576,1.1793867349624634,0.9284884333610535,0.013280212879180908,COMPLETE
63,0.29900938272476196,Leaky,Leaky,Sigmoid,91,480,20,15.0,12.0,0.04295748899617924,3,0.6127480765334358,0.0008052159549813363,1.113078236579895,0.7710422873497009,0.29900938272476196,COMPLETE
64,0.28543537855148315,Leaky,Leaky,Tanh,82,131,19,17.0,5.0,0.06389829339708696,3,0.7583430652744687,0.0011308546478510171,0.9427689909934998,0.6622366905212402,0.28543537855148315,COMPLETE
65,0.28297924995422363,Leaky,Leaky,Sigmoid,94,243,15,19.0,19.0,0.011113344561743042,3,0.5195150776166125,0.0015621578390323364,2.0402212142944336,0.9407404065132141,0.28297924995422363,COMPLETE
66,0.09316831827163696,ReLU,ReLU,ReLU,68,175,18,21.0,13.0,0.017519271113178147,3,0.5735519014914169,0.0006428734787841087,2.879831552505493,0.9117658138275146,0.09316831827163696,COMPLETE
67,0.2589181661605835,Sigmoid,,,50,151,14,,,0.03341377268251226,1,0.6828044484933555,0.00012458364200611504,1.0276498794555664,0.7385242581367493,0.2589181661605835,COMPLETE
68,0.3419071435928345,Tanh,Leaky,Leaky,56,223,17,11.0,2.0,0.09990588603482678,3,0.7992066104759136,0.00037336175833425656,0.9749654531478882,0.5666496157646179,0.3419071435928345,COMPLETE
69,0.38356155157089233,Sigmoid,Leaky,Sigmoid,74,443,22,16.0,11.0,0.05428661338397716,3,0.7272848416765156,0.0029159985343127754,0.702102541923523,0.6646472215652466,0.38356155157089233,COMPLETE
70,-0.1596928834915161,Leaky,,,78,292,19,,,0.02318315216998027,1,0.5930450233778045,0.0009985104606015714,6.525248050689697,1.2112447023391724,-0.1596928834915161,COMPLETE
71,0.3774343729019165,Leaky,Leaky,Sigmoid,74,212,20,12.0,22.0,0.06738413403109499,3,0.7401510322648274,0.0013138446257963015,0.8276681900024414,0.5649272799491882,0.3774343729019165,COMPLETE
72,0.05302053689956665,Leaky,Leaky,Sigmoid,76,194,21,7.0,22.0,0.05311170980011234,3,0.6689249125141349,0.000540343823377493,1.2023216485977173,0.8910933136940002,0.05302053689956665,COMPLETE
73,0.11820787191390991,Leaky,Leaky,Sigmoid,68,269,20,2.0,20.0,0.040773391458347,3,0.7304559167008777,0.002032885487392596,0.9119346737861633,0.8001541495323181,0.11820787191390991,COMPLETE
74,0.21019667387008667,Leaky,Leaky,Leaky,62,238,23,11.0,24.0,0.030235449824916598,3,0.6205383853911687,0.0007776296058953272,1.2349469661712646,0.8213542103767395,0.21019667387008667,COMPLETE
75,0.3950428366661072,Sigmoid,Leaky,Sigmoid,81,216,18,18.0,18.0,0.08072241478979987,3,0.7157607943982071,0.0010149492715093523,0.7003968358039856,0.6522680521011353,0.3950428366661072,COMPLETE
76,0.4240482449531555,Sigmoid,Sigmoid,Leaky,81,173,17,18.0,18.0,0.08021218794181904,3,0.6859926532896622,0.00031199776390867904,0.6294161081314087,0.5668745636940002,0.4240482449531555,COMPLETE
77,0.27998024225234985,Sigmoid,Sigmoid,Leaky,84,176,16,20.0,15.0,0.018457056049106246,3,0.558828934683559,0.00031574310849277076,1.6787950992584229,0.80796879529953,0.27998024225234985,COMPLETE
78,0.05184316635131836,Sigmoid,Sigmoid,Leaky,71,101,17,19.0,17.0,0.08238326549126418,3,0.6508247996712174,0.0002052418738197994,1.2615928649902344,0.8620719313621521,0.05184316635131836,COMPLETE
79,0.2825309634208679,Sigmoid,Tanh,Leaky,89,163,16,17.0,14.0,0.03831599180413482,3,0.6823835877953915,0.0004943853078940892,1.0128982067108154,0.7149929404258728,0.2825309634208679,COMPLETE
80,0.3561219573020935,Sigmoid,Sigmoid,Leaky,78,145,11,15.0,7.0,0.014129014306804799,3,0.7593091538565137,0.00025545250933287707,0.8606395721435547,0.5967264771461487,0.3561219573020935,COMPLETE
81,0.3844285011291504,Sigmoid,Sigmoid,Leaky,80,185,18,18.0,16.0,0.07883679912095151,3,0.7056058012855757,0.0009099883493664031,1.0481945276260376,0.6258671283721924,0.3844285011291504,COMPLETE
82,0.18287760019302368,Sigmoid,Leaky,Tanh,86,250,18,20.0,18.0,0.05647914946242351,3,0.6239767234317943,0.0005956636118681318,1.461455225944519,0.8497646450996399,0.18287760019302368,COMPLETE
83,0.24806207418441772,Sigmoid,ReLU,Sigmoid,81,202,19,18.0,18.0,0.09608549792087136,3,0.7625698503433176,0.0004248239001070948,1.112147569656372,0.696873128414154,0.24806207418441772,COMPLETE
84,0.3654109239578247,Sigmoid,Leaky,ReLU,25,220,17,23.0,9.0,0.04511486341542329,3,0.6783875313835207,0.0007311593727007024,1.0716763734817505,0.6323990225791931,0.3654109239578247,COMPLETE
85,-0.12076520919799805,Sigmoid,Sigmoid,Leaky,71,413,15,16.0,2.0,0.07017911962724795,3,0.5916861428841509,0.0010143202146343162,1.8379913568496704,1.1705865859985352,-0.12076520919799805,COMPLETE
86,0.2964664697647095,Sigmoid,Leaky,Sigmoid,97,168,19,21.0,11.0,0.027027469259129015,3,0.7111737474135417,0.001632749988203588,0.7720959186553955,0.7153003215789795,0.2964664697647095,COMPLETE
87,0.23534929752349854,Tanh,ReLU,Leaky,76,264,18,13.0,22.0,0.05076800105956283,3,0.7754164582628755,0.0003474166507361915,1.1037802696228027,0.6254180669784546,0.23534929752349854,COMPLETE
88,0.06353890895843506,ReLU,Leaky,,83,351,21,14.0,,0.03314838041880774,2,0.6427549104439327,0.0006563479814042295,1.1625468730926514,0.9241428375244141,0.06353890895843506,COMPLETE
89,0.23900067806243896,Sigmoid,Leaky,Sigmoid,91,187,17,19.0,6.0,0.08101118615186445,3,0.7075994089140408,0.0001692052056702315,1.063260793685913,0.7737272381782532,0.23900067806243896,COMPLETE
90,0.12361341714859009,Sigmoid,,,88,200,13,,,0.022158224953639345,1,0.5335028727379104,0.0013322124173146721,2.846019744873047,1.0342786312103271,0.12361341714859009,COMPLETE
91,0.41077733039855957,Leaky,Leaky,Sigmoid,75,215,20,17.0,20.0,0.06619937842332009,3,0.7450335922712803,0.001192751032034093,0.8680218458175659,0.5675035119056702,0.41077733039855957,COMPLETE
92,0.5374137163162231,Leaky,Leaky,Sigmoid,66,223,20,17.0,20.0,0.061758765597695574,3,0.794596324237812,0.0009328612317967697,0.9058893322944641,0.3983090817928314,0.5374137163162231,COMPLETE
93,-0.13368713855743408,Leaky,Leaky,Sigmoid,65,236,20,17.0,20.0,0.05828924143361737,3,0.7990936388150924,0.0005250226022613703,0.985619306564331,0.9761592149734497,-0.13368713855743408,COMPLETE
94,0.06308066844940186,Leaky,Leaky,Sigmoid,33,249,21,15.0,20.0,0.045954563046213225,3,0.6631334800723009,0.000846176166269154,1.1875898838043213,0.8816269040107727,0.06308066844940186,COMPLETE
95,0.39813488721847534,Leaky,Leaky,Sigmoid,70,224,19,17.0,21.0,0.06627806913875632,3,0.7562246306792528,0.00042670869073372617,0.7232304811477661,0.5796799659729004,0.39813488721847534,COMPLETE
96,0.25676053762435913,Leaky,Leaky,Sigmoid,69,225,19,20.0,23.0,0.03690820379271135,3,0.7614455867824419,0.0002786908513608564,1.0801007747650146,0.6888116002082825,0.25676053762435913,COMPLETE
97,0.3407175540924072,Leaky,ReLU,Leaky,59,459,20,19.0,21.0,0.06368878480472429,3,0.7526156185052801,0.0004186603171886364,1.0007638931274414,0.6349808573722839,0.3407175540924072,COMPLETE
98,0.037637948989868164,Leaky,Sigmoid,Sigmoid,63,307,19,16.0,19.0,0.04850998400703911,3,0.6194813856199755,0.0012126147381955428,1.3320502042770386,1.0008063316345215,0.037637948989868164,COMPLETE
99,0.2799230217933655,Leaky,Tanh,Tanh,66,425,22,18.0,23.0,0.09776808056071115,3,0.6859250519866024,0.0017772201290394947,1.01358962059021,0.7087283730506897,0.2799230217933655,COMPLETE
100,0.011091470718383789,Leaky,Leaky,,72,286,19,17.0,,0.07041534030806565,2,0.6525850331793671,0.0007017610495483386,1.2049072980880737,0.8991236686706543,0.011091470718383789,COMPLETE
101,0.4429454207420349,Leaky,Leaky,Sigmoid,77,211,17,16.0,19.0,0.026318734524920707,3,0.7660834918443944,0.0003592353744689691,0.9229497313499451,0.5162611603736877,0.4429454207420349,COMPLETE
102,-0.041875481605529785,Leaky,Leaky,Sigmoid,67,209,16,16.0,21.0,0.02756807792378582,3,0.7746464717903176,0.0005683165686712285,1.2198020219802856,0.8521639108657837,-0.041875481605529785,COMPLETE
103,0.5353737473487854,Leaky,Leaky,Sigmoid,77,183,20,17.0,20.0,0.03498437215929058,3,0.745577411351954,0.00020599731705554596,0.836661159992218,0.4474998116493225,0.5353737473487854,COMPLETE
104,0.28345787525177,Leaky,Leaky,Sigmoid,77,393,20,14.0,19.0,0.03480278240306788,3,0.6948521942349982,0.00021991898858503294,0.9670457243919373,0.7052492499351501,0.28345787525177,COMPLETE
105,0.4608778953552246,Leaky,Leaky,ReLU,74,157,21,18.0,4.0,0.01959929105766636,3,0.7964594978311939,0.0003146654730459341,0.7061021327972412,0.4642100930213928,0.4608778953552246,COMPLETE
106,0.2652379870414734,Leaky,Leaky,ReLU,75,135,22,18.0,5.0,0.020683507549224097,3,0.7958107768119702,0.00028930900302187037,0.8888534307479858,0.6326654553413391,0.2652379870414734,COMPLETE
107,0.47337806224823,Leaky,Leaky,ReLU,79,156,24,19.0,20.0,0.02862863843736783,3,0.732039449185836,0.00019278054102576006,0.7712254524230957,0.4778662621974945,0.47337806224823,COMPLETE
108,0.383164644241333,Leaky,Leaky,ReLU,80,154,24,19.0,8.0,0.025422025601370975,3,0.7113460230989194,0.00012950669877996498,0.8155611753463745,0.6271520853042603,0.383164644241333,COMPLETE
109,0.0003046989440917969,Leaky,ReLU,ReLU,85,110,23,21.0,19.0,0.016479840028611484,3,0.6490726865540906,0.00019763974717306948,1.7628381252288818,0.9089311361312866,0.0003046989440917969,COMPLETE
110,0.43301922082901,Tanh,Leaky,ReLU,53,180,24,20.0,4.0,0.03232131367987913,3,0.7329969291542945,0.0003328904502449527,0.9515665769577026,0.5144886374473572,0.43301922082901,COMPLETE
111,0.31657737493515015,Tanh,Leaky,ReLU,73,178,24,20.0,4.0,0.032237472740506104,3,0.7350726907243968,0.0003462687591426297,0.9931938648223877,0.620150089263916,0.31657737493515015,COMPLETE
112,0.38946205377578735,Tanh,Leaky,ReLU,14,166,24,21.0,6.0,0.03975135179247524,3,0.7774942502096853,0.0002516023784375339,0.7566053867340088,0.4993671774864197,0.38946205377578735,COMPLETE
113,0.3884264826774597,Tanh,Leaky,ReLU,47,140,22,19.0,4.0,0.019982624103366396,3,0.6845028532448005,0.0001938953839010105,1.025306224822998,0.6094629168510437,0.3884264826774597,COMPLETE
114,0.4578118920326233,Tanh,Leaky,ReLU,52,151,23,22.0,2.0,0.026057483407214053,3,0.7249825934009327,0.0002425139700860943,0.925626277923584,0.5845900774002075,0.4578118920326233,COMPLETE
115,0.4612903594970703,Tanh,Leaky,ReLU,40,184,23,20.0,2.0,0.02546094260143573,3,0.7293204929571491,0.0001445213740020917,0.7363283038139343,0.4888348877429962,0.4612903594970703,COMPLETE
116,0.2646223306655884,Tanh,Leaky,ReLU,34,122,23,23.0,2.0,0.02523367265098955,3,0.6072339263431745,0.00013529763582019363,1.332409143447876,0.8088657259941101,0.2646223306655884,COMPLETE
117,0.15123718976974487,Tanh,Leaky,ReLU,55,152,23,4.0,3.0,0.012771442764411011,3,0.7763024063029585,8.53224931472352e-05,0.9422450661659241,0.6942144632339478,0.15123718976974487,COMPLETE
118,0.43201524019241333,Tanh,Leaky,ReLU,30,198,21,22.0,1.0,0.015294425810126206,3,0.7220007483787665,0.00017064983462868099,1.0220487117767334,0.6124041676521301,0.43201524019241333,COMPLETE
119,0.40983128547668457,Tanh,Leaky,ReLU,40,187,22,23.0,2.0,0.019391667223982865,3,0.5776816148026852,0.00023902878532932874,1.5819871425628662,0.5933798551559448,0.40983128547668457,COMPLETE
120,0.27773189544677734,Leaky,Leaky,ReLU,79,159,21,22.0,3.0,0.011151765101642633,3,0.7999520859970809,0.00020547930018042254,1.1503627300262451,0.6219075918197632,0.27773189544677734,COMPLETE
121,0.45289450883865356,Tanh,Leaky,ReLU,53,148,24,20.0,5.0,0.028119742174760844,3,0.731944360546191,0.00028864347981253697,0.9186335206031799,0.4964534342288971,0.45289450883865356,COMPLETE
122,0.08447498083114624,Tanh,Leaky,ReLU,49,143,24,21.0,5.0,0.024911946129247593,3,0.6659343409270846,0.00027233895896903586,1.3263444900512695,0.8614951968193054,0.08447498083114624,COMPLETE
123,0.2738196849822998,Tanh,Leaky,ReLU,40,170,23,18.0,6.0,0.028854293367962292,3,0.7336836979755139,0.00046810745527001396,0.9429191946983337,0.6589491367340088,0.2738196849822998,COMPLETE
124,-0.024015307426452637,Tanh,Leaky,ReLU,58,128,23,19.0,3.0,0.04095803385714875,3,0.6447720751890225,0.00013882877975440074,1.7952313423156738,0.9310430884361267,-0.024015307426452637,COMPLETE
125,0.1408017873764038,ReLU,Leaky,ReLU,45,75,3,21.0,23.0,0.017440513898146007,3,0.7642776622274031,0.00010408528309480197,0.9102663993835449,0.7962785959243774,0.1408017873764038,COMPLETE
126,0.16615980863571167,Leaky,Leaky,Sigmoid,47,152,24,20.0,5.0,0.02165706368495042,3,0.7003067120250717,0.00015443445926879932,0.9822289347648621,0.8477864265441895,0.16615980863571167,COMPLETE
127,-0.3780595064163208,Tanh,,,52,192,22,,,0.0364401696609631,1,0.73018671371053,0.00022232662251047759,1.2527042627334595,1.2504761219024658,-0.3780595064163208,COMPLETE
128,-0.0034183263778686523,Leaky,Tanh,ReLU,38,381,23,19.0,1.0,0.04692878207859532,3,0.6222847711373315,0.0003848789930047943,1.2915304899215698,1.043502688407898,-0.0034183263778686523,COMPLETE
129,0.029112040996551514,Leaky,ReLU,Sigmoid,42,205,21,20.0,10.0,0.028321875031207686,3,0.6623172573373737,0.00018497733392509394,1.3818254470825195,0.9135909080505371,0.029112040996551514,COMPLETE
130,0.15398216247558594,Tanh,Leaky,ReLU,61,485,18,9.0,2.0,0.022934018003050026,3,0.7604430954104473,0.00015928595517149022,1.067923903465271,0.784063458442688,0.15398216247558594,COMPLETE
131,0.33266597986221313,Tanh,Leaky,ReLU,53,182,24,20.0,4.0,0.0322459332827146,3,0.7265080457452856,0.00028963259007889385,1.0134971141815186,0.7195230722427368,0.33266597986221313,COMPLETE
132,0.1435489058494568,Tanh,Leaky,ReLU,50,165,24,19.0,4.0,0.014123648102331967,3,0.7013225427416101,0.00033774090625490066,0.9108936786651611,0.8707755208015442,0.1435489058494568,COMPLETE
