number,value,params_activation_1,params_batch_size,params_epochs,params_layer_1,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
0,1.0935091972351074,Tanh,96,218,4,4.207988669606632e-05,1,0.4582013868952863,0.0024810409748678114,1.1705526113510132,1.0935091972351074,-0.19040465354919434,COMPLETE
1,0.6732472777366638,Tanh,98,59,5,5.3370327626039544e-05,1,0.5646386642932582,7.068974950624602e-05,0.8808702230453491,0.6732472777366638,0.10549461841583252,COMPLETE
2,0.7206329107284546,Sigmoid,22,325,19,0.0006672367170464204,1,0.18358318781006536,0.0002920433847181409,1.5602070093154907,0.7206329107284546,0.354692280292511,COMPLETE
3,1.9687809944152832,Sigmoid,25,324,20,0.07286653737491042,1,0.1144846978456873,0.06245139574743072,1.02968430519104,1.9687809944152832,-0.1687527894973755,COMPLETE
4,1.9014922380447388,Sigmoid,55,105,16,0.00010842262717330161,1,0.10741277311947185,0.0433792069749094,1.367246389389038,1.9014922380447388,0.0037559866905212402,COMPLETE
5,0.12716396152973175,Leaky,80,487,23,0.002463768595899745,1,0.7054270142609772,0.03795853142670639,0.6427793502807617,0.12716396152973175,0.7771778106689453,COMPLETE
6,0.47001054883003235,Leaky,34,225,14,0.000132965214572995,1,0.560305062386961,0.00026730883107816685,0.820844829082489,0.47001054883003235,0.37018364667892456,COMPLETE
7,1.7455679178237915,ReLU,28,398,18,0.00672093005015611,1,0.10115491015452849,0.018274508859816022,1.2014046907424927,1.7455679178237915,0.0854489803314209,COMPLETE
8,0.9934716820716858,Sigmoid,66,439,8,0.00017535949529764417,1,0.1989897438445013,1.795698422567761e-05,1.2690050601959229,0.9934716820716858,0.0976487398147583,COMPLETE
9,0.3928760886192322,ReLU,74,103,12,0.012130221181165156,1,0.48647145240701695,0.0017583640270008513,1.0088812112808228,0.3928760886192322,0.5442090630531311,COMPLETE
