number,value,params_activation_1,params_batch_size,params_epochs,params_layer_1,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
0,1.8353606462478638,Tanh,96,218,4,4.207988669606632e-05,1,0.4582013868952863,0.0024810409748678114,1.5728098154067993,1.8353606462478638,-0.6239416599273682,COMPLETE
1,1.028946042060852,Tanh,98,59,5,5.3370327626039544e-05,1,0.5646386642932582,7.068974950624602e-05,2.4916653633117676,1.028946042060852,0.030637025833129883,COMPLETE
2,1.293186068534851,Sigmoid,22,325,19,0.0006672367170464204,1,0.18358318781006536,0.0002920433847181409,1.8341790437698364,1.293186068534851,0.17160844802856445,COMPLETE
3,2.336078405380249,Sigmoid,25,324,20,0.07286653737491042,1,0.1144846978456873,0.06245139574743072,117.09889221191406,2.336078405380249,-0.8208582401275635,COMPLETE
4,1.9345890283584595,Sigmoid,55,105,16,0.00010842262717330161,1,0.10741277311947185,0.0433792069749094,1.268475890159607,1.9345890283584595,-0.460956335067749,COMPLETE
5,0.7547077536582947,Leaky,80,487,23,0.002463768595899745,1,0.7054270142609772,0.03795853142670639,1.0253363847732544,0.7547077536582947,0.23429393768310547,COMPLETE
6,0.9849957823753357,Leaky,34,225,14,0.000132965214572995,1,0.560305062386961,0.00026730883107816685,3.164728879928589,0.9849957823753357,0.07204222679138184,COMPLETE
7,3.1866114139556885,ReLU,28,398,18,0.00672093005015611,1,0.10115491015452849,0.018274508859816022,2.0597434043884277,3.1866114139556885,-1.406454086303711,COMPLETE
8,1.762189269065857,Sigmoid,66,439,8,0.00017535949529764417,1,0.1989897438445013,1.795698422567761e-05,1.1871962547302246,1.762189269065857,-0.05676615238189697,COMPLETE
9,0.9568764567375183,ReLU,74,103,12,0.012130221181165156,1,0.48647145240701695,0.0017583640270008513,1.478743076324463,0.9568764567375183,0.17492461204528809,COMPLETE
10,0.40784427523612976,Leaky,79,491,22,0.0017404157466432903,1,0.7508950765561601,0.010540963318040455,0.6762197017669678,0.40784427523612976,0.572636604309082,COMPLETE
