number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
93,0.17869839072227478,2023-08-23 20:26:30.582226,2023-08-23 20:26:36.696228,0 days 00:00:06.114002,Leaky,ReLU,Tanh,Sigmoid,ReLU,30,20,20.0,9.0,11.0,2.0,0.00817728512569785,5,100,0.7965303815663228,1.3292295672100487e-05,COMPLETE
94,0.15184447169303894,2023-08-23 20:26:36.696534,2023-08-23 20:26:42.320135,0 days 00:00:05.623601,Leaky,Tanh,Tanh,Sigmoid,ReLU,30,21,18.0,5.0,10.0,5.0,0.0112682001906875,5,100,0.7368936279657857,1.084539682664543e-05,COMPLETE
95,0.18068043887615204,2023-08-23 20:26:42.320433,2023-08-23 20:27:00.918089,0 days 00:00:18.597656,Leaky,Tanh,Tanh,Sigmoid,ReLU,8,21,18.0,9.0,8.0,5.0,0.008849645204348658,5,100,0.7214380713061574,1.0426002585524454e-05,COMPLETE
96,0.17181186378002167,2023-08-23 20:27:00.918404,2023-08-23 20:27:02.842401,0 days 00:00:01.923997,Leaky,Tanh,Tanh,Sigmoid,ReLU,30,19,17.0,5.0,12.0,6.0,0.010545323454819046,5,40,0.6173272358454551,1.576652522087863e-05,COMPLETE
97,0.1734936386346817,2023-08-23 20:27:02.842728,2023-08-23 20:27:07.970161,0 days 00:00:05.127433,Leaky,Tanh,Tanh,Sigmoid,ReLU,30,21,18.0,7.0,10.0,1.0,0.005974231328608486,5,100,0.6615983654664582,1.2327023376534802e-05,COMPLETE
98,0.1709378957748413,2023-08-23 20:27:07.970467,2023-08-23 20:27:22.895986,0 days 00:00:14.925519,Leaky,Tanh,Tanh,Sigmoid,ReLU,10,19,16.0,5.0,7.0,5.0,0.004333872114840016,5,100,0.7200893015370833,1.0300881581650618e-05,COMPLETE
99,0.1763821691274643,2023-08-23 20:27:22.896290,2023-08-23 20:27:27.210348,0 days 00:00:04.314058,Leaky,Tanh,Tanh,Sigmoid,ReLU,30,22,20.0,7.0,9.0,6.0,0.008288853276282922,5,100,0.5558724233783372,2.2840771241509883e-05,COMPLETE
100,0.1730179339647293,2023-08-23 20:27:27.210654,2023-08-23 20:27:31.012643,0 days 00:00:03.801989,Leaky,Tanh,Tanh,Leaky,Leaky,30,20,19.0,3.0,14.0,11.0,0.011364651215283843,5,80,0.6348886238442463,1.68024982123979e-05,COMPLETE
101,0.19059446454048157,2023-08-23 20:27:31.012949,2023-08-23 20:27:36.768150,0 days 00:00:05.755201,Leaky,ReLU,Tanh,Sigmoid,ReLU,30,24,17.0,6.0,10.0,4.0,0.016025327815781868,5,100,0.7509769005631628,1.9073954352725442e-05,COMPLETE
102,0.14397871494293213,2023-08-23 20:27:36.768456,2023-08-23 20:27:41.985774,0 days 00:00:05.217318,Leaky,ReLU,Tanh,Sigmoid,,30,21,19.0,5.0,10.0,,0.012517222541947697,4,100,0.7511216953772161,2.315972889174666e-05,COMPLETE
103,1.0015432834625244,2023-08-23 20:27:41.986062,2023-08-23 20:27:48.206470,0 days 00:00:06.220408,Leaky,ReLU,Tanh,Sigmoid,ReLU,30,21,19.0,5.0,21.0,1.0,0.012966133308414613,5,100,0.7986459567126837,2.2548193528269326e-05,COMPLETE
104,0.16342224180698395,2023-08-23 20:27:48.206778,2023-08-23 20:27:52.896978,0 days 00:00:04.690200,Leaky,ReLU,Tanh,Sigmoid,,30,19,18.0,8.0,11.0,,0.005351662105839566,4,100,0.6773364998279713,3.186169346174692e-05,COMPLETE
105,0.17054541409015656,2023-08-23 20:27:52.897275,2023-08-23 20:28:05.603863,0 days 00:00:12.706588,Leaky,ReLU,Tanh,Sigmoid,ReLU,12,20,16.0,5.0,12.0,10.0,0.007080965863243495,5,100,0.7279237188468913,1.4619484690192634e-05,COMPLETE
106,0.18257099390029907,2023-08-23 20:28:05.604178,2023-08-23 20:28:13.991215,0 days 00:00:08.387037,Leaky,ReLU,Tanh,Sigmoid,,16,22,21.0,7.0,11.0,,0.010611913744552033,4,100,0.699731325919772,1.199362538554139e-05,COMPLETE
107,0.14296898245811462,2023-08-23 20:28:13.991509,2023-08-23 20:28:18.538208,0 days 00:00:04.546699,Leaky,ReLU,Tanh,Sigmoid,,30,21,21.0,4.0,9.0,,0.008585281392440596,4,100,0.6546237487805303,1.7432740773729746e-05,COMPLETE
108,0.15244437754154205,2023-08-23 20:28:18.538490,2023-08-23 20:28:23.046133,0 days 00:00:04.507643,Leaky,ReLU,ReLU,Sigmoid,,30,21,22.0,4.0,9.0,,0.008282083436001711,4,100,0.6461682482266169,1.715175081117821e-05,COMPLETE
109,0.15631838142871857,2023-08-23 20:28:23.046422,2023-08-23 20:28:27.637466,0 days 00:00:04.591044,Leaky,Tanh,ReLU,Sigmoid,ReLU,30,21,22.0,3.0,6.0,7.0,0.008857867595796504,5,100,0.597227991759142,1.7356302815853262e-05,COMPLETE
110,0.24541762471199036,2023-08-23 20:28:27.637769,2023-08-23 20:28:31.640615,0 days 00:00:04.002846,Leaky,ReLU,ReLU,,,30,22,21.0,4.0,,,0.004561068515296339,3,100,0.6517702583451447,2.4282213808954383e-05,COMPLETE
111,0.14224307239055634,2023-08-23 20:28:31.640909,2023-08-23 20:28:36.946252,0 days 00:00:05.305343,Leaky,ReLU,ReLU,Sigmoid,,30,23,22.0,4.0,9.0,,0.006330786678912794,4,100,0.7673718080677983,1.0029903983664622e-05,COMPLETE
112,0.17131638526916504,2023-08-23 20:28:36.946551,2023-08-23 20:28:42.117383,0 days 00:00:05.170832,Leaky,ReLU,ReLU,Sigmoid,,30,23,24.0,4.0,8.0,,0.0056921726775420916,4,100,0.7382505670156888,1.180979180672171e-05,COMPLETE
113,0.14457079768180847,2023-08-23 20:28:42.117682,2023-08-23 20:28:46.723312,0 days 00:00:04.605630,Leaky,ReLU,ReLU,Sigmoid,,30,22,23.0,3.0,9.0,,0.007623145462867242,4,100,0.6653014296615973,1.4771372836022714e-05,COMPLETE
114,0.17179296910762787,2023-08-23 20:28:46.723608,2023-08-23 20:28:51.059653,0 days 00:00:04.336045,Leaky,ReLU,ReLU,Sigmoid,,30,21,22.0,3.0,9.0,,0.006401826778185289,4,100,0.6210190166707368,1.0290748289300389e-05,COMPLETE
115,0.14554493129253387,2023-08-23 20:28:51.059954,2023-08-23 20:28:55.533642,0 days 00:00:04.473688,Leaky,Leaky,ReLU,Sigmoid,,30,21,22.0,3.0,9.0,,0.007251617226772943,4,100,0.649617975352554,1.593774231523669e-05,COMPLETE
116,0.2652814984321594,2023-08-23 20:28:55.533951,2023-08-23 20:29:00.144434,0 days 00:00:04.610483,Leaky,Leaky,ReLU,Sigmoid,,30,22,23.0,3.0,7.0,,0.003378427344582969,4,100,0.6685940546934768,1.5715970193514294e-05,COMPLETE
117,0.16104468703269958,2023-08-23 20:29:00.144729,2023-08-23 20:29:05.428896,0 days 00:00:05.284167,Leaky,Leaky,ReLU,Sigmoid,,30,22,23.0,1.0,8.0,,0.00467396154396092,4,100,0.7576911971780488,1.258455090045725e-05,COMPLETE
118,0.1893499344587326,2023-08-23 20:29:05.429191,2023-08-23 20:29:07.072150,0 days 00:00:01.642959,Leaky,Leaky,ReLU,Leaky,,30,19,21.0,4.0,10.0,,0.007092566408760395,4,40,0.594151187995978,2.0742440443445633e-05,COMPLETE
119,0.15649615228176117,2023-08-23 20:29:07.072442,2023-08-23 20:29:24.881469,0 days 00:00:17.809027,Leaky,Leaky,Tanh,Sigmoid,Leaky,8,21,24.0,2.0,10.0,14.0,0.005420461515094506,5,100,0.6971821825229855,1.4128121915036859e-05,COMPLETE
120,0.18397580087184906,2023-08-23 20:29:24.881811,2023-08-23 20:29:28.831393,0 days 00:00:03.949582,Leaky,Leaky,ReLU,Sigmoid,,30,20,19.0,5.0,6.0,,0.002648658191610407,4,100,0.5767979106029348,1.0159707478308192e-05,COMPLETE
121,0.1604858934879303,2023-08-23 20:29:28.831732,2023-08-23 20:29:33.287194,0 days 00:00:04.455462,Leaky,ReLU,ReLU,Sigmoid,,30,21,23.0,4.0,8.0,,0.008161590164861185,4,100,0.6433694640249382,1.7776427726544664e-05,COMPLETE
122,0.1704694628715515,2023-08-23 20:29:33.287487,2023-08-23 20:29:38.428762,0 days 00:00:05.141275,Leaky,ReLU,ReLU,Sigmoid,,30,22,23.0,3.0,9.0,,0.0038200918645516163,4,100,0.7422046659731681,2.6303877340248074e-05,COMPLETE
123,0.1671396940946579,2023-08-23 20:29:38.429053,2023-08-23 20:29:43.080427,0 days 00:00:04.651374,Leaky,ReLU,ReLU,Sigmoid,,30,23,22.0,5.0,9.0,,0.01611073942826662,4,100,0.6682016055297482,1.5734296988670343e-05,COMPLETE
124,0.14438939094543457,2023-08-23 20:29:43.080720,2023-08-23 20:29:48.366809,0 days 00:00:05.286089,Sigmoid,ReLU,Tanh,Sigmoid,,30,21,22.0,4.0,9.0,,0.008662107338252407,4,100,0.7656822865803422,2.0209857622198284e-05,COMPLETE
125,0.15035970509052277,2023-08-23 20:29:48.367110,2023-08-23 20:29:53.586608,0 days 00:00:05.219498,Sigmoid,Tanh,Tanh,Sigmoid,,30,15,20.0,12.0,10.0,,0.009614528959279897,4,100,0.7608864729703605,2.070204716698961e-05,COMPLETE
126,0.1613096296787262,2023-08-23 20:29:53.586911,2023-08-23 20:30:04.971999,0 days 00:00:11.385088,Sigmoid,ReLU,Tanh,Sigmoid,,10,15,21.0,10.0,7.0,,0.0065597559255191114,4,80,0.7701655007834535,2.0918339102127395e-05,COMPLETE
127,0.1568719893693924,2023-08-23 20:30:04.972298,2023-08-23 20:30:09.668299,0 days 00:00:04.696001,Sigmoid,ReLU,Tanh,Sigmoid,,30,16,20.0,13.0,9.0,,0.009077646518438485,4,100,0.680409346615635,3.460248558893699e-05,COMPLETE
128,0.17966923117637634,2023-08-23 20:30:09.668592,2023-08-23 20:31:12.742221,0 days 00:01:03.073629,Sigmoid,ReLU,Tanh,Sigmoid,,2,16,21.0,11.0,10.0,,0.00501154547196322,4,100,0.7103239902173011,2.7110621699418827e-05,COMPLETE
129,0.14227238297462463,2023-08-23 20:31:12.742515,2023-08-23 20:31:21.955365,0 days 00:00:09.212850,Sigmoid,ReLU,Tanh,Sigmoid,,16,18,22.0,14.0,13.0,,0.013955456048237775,4,100,0.7637568680383562,2.2213120183667918e-05,COMPLETE
130,0.18053705990314484,2023-08-23 20:31:21.955667,2023-08-23 20:31:28.397186,0 days 00:00:06.441519,Sigmoid,Tanh,Tanh,,,16,17,22.0,14.0,,,0.014245510463826995,3,100,0.6152060428927392,1.3383123408363673e-05,COMPLETE
131,0.15998458862304688,2023-08-23 20:31:28.397485,2023-08-23 20:31:37.536277,0 days 00:00:09.138792,Sigmoid,ReLU,Tanh,Sigmoid,,16,17,20.0,12.0,13.0,,0.012119075638047466,4,100,0.7669407240437331,2.411146498392569e-05,COMPLETE
132,0.17283543944358826,2023-08-23 20:31:37.536579,2023-08-23 20:31:46.388796,0 days 00:00:08.852217,Sigmoid,ReLU,Tanh,Sigmoid,,16,14,17.0,20.0,12.0,,0.009660129829650596,4,100,0.7384191124807031,1.939157606128821e-05,COMPLETE
133,0.16606849431991577,2023-08-23 20:31:46.389093,2023-08-23 20:31:55.616175,0 days 00:00:09.227082,Sigmoid,ReLU,Tanh,Sigmoid,,16,18,24.0,16.0,13.0,,0.00753656467527358,4,100,0.7683913483309897,3.783313803033277e-05,COMPLETE
134,0.3809642195701599,2023-08-23 20:31:55.616479,2023-08-23 20:32:27.544783,0 days 00:00:31.928304,Sigmoid,ReLU,Tanh,Sigmoid,,4,1,22.0,14.0,8.0,,0.01636639342635687,4,100,0.6984833891975573,2.8993563139636443e-05,COMPLETE
135,0.15818852186203003,2023-08-23 20:32:27.545080,2023-08-23 20:32:32.551751,0 days 00:00:05.006671,Sigmoid,ReLU,Tanh,ReLU,,30,20,21.0,17.0,10.0,,0.005960625123245481,4,100,0.725567475492667,1.4104287083292115e-05,COMPLETE
136,0.1677331179380417,2023-08-23 20:32:32.552050,2023-08-23 20:32:38.070630,0 days 00:00:05.518580,Sigmoid,ReLU,Tanh,Leaky,,30,15,20.0,3.0,12.0,,0.012031046769835895,4,100,0.7942648839677524,2.0585220846577673e-05,COMPLETE
137,0.17754952609539032,2023-08-23 20:32:38.070926,2023-08-23 20:32:48.845485,0 days 00:00:10.774559,Sigmoid,ReLU,Tanh,Sigmoid,,12,23,19.0,22.0,9.0,,0.014414902917800551,4,100,0.6865912035809012,2.666459881373964e-05,COMPLETE
138,0.15779995918273926,2023-08-23 20:32:48.845813,2023-08-23 20:32:54.402303,0 days 00:00:05.556490,Sigmoid,Leaky,Tanh,Sigmoid,,30,18,23.0,15.0,8.0,,0.009813470725178935,4,100,0.799407414603357,1.6973925813894317e-05,COMPLETE
139,0.19366495311260223,2023-08-23 20:32:54.402612,2023-08-23 20:32:56.511589,0 days 00:00:02.108977,Sigmoid,ReLU,Tanh,ReLU,,30,22,21.0,12.0,11.0,,0.018206340973652934,4,40,0.7562752113839598,3.615160967881395e-05,COMPLETE
140,0.18728436529636383,2023-08-23 20:32:56.511892,2023-08-23 20:33:01.393333,0 days 00:00:04.881441,ReLU,Tanh,Tanh,Sigmoid,,30,20,15.0,19.0,10.0,,0.007489011640954587,4,100,0.7141732021405062,1.2527859520723928e-05,COMPLETE
141,0.14447873830795288,2023-08-23 20:33:01.393637,2023-08-23 20:33:06.484384,0 days 00:00:05.090747,Leaky,Tanh,Tanh,Sigmoid,,30,21,17.0,5.0,10.0,,0.010887960378515861,4,100,0.7428648234049254,1.0475693720161633e-05,COMPLETE
142,0.16563715040683746,2023-08-23 20:33:06.484678,2023-08-23 20:33:11.001577,0 days 00:00:04.516899,Leaky,Tanh,Tanh,Sigmoid,,30,22,17.0,4.0,10.0,,0.009766170883332625,4,100,0.6630023694903682,2.3042294404141078e-05,COMPLETE
143,0.1722208708524704,2023-08-23 20:33:11.001875,2023-08-23 20:33:16.187484,0 days 00:00:05.185609,Leaky,Tanh,Tanh,Sigmoid,,30,19,22.0,4.0,11.0,,0.011837039809786508,4,100,0.7549908950066129,1.0225295368234941e-05,COMPLETE
144,0.15166811645030975,2023-08-23 20:33:16.187783,2023-08-23 20:33:21.165819,0 days 00:00:04.978036,Leaky,Tanh,Tanh,Sigmoid,,30,21,16.0,10.0,12.0,,0.006828754565048113,4,100,0.7235499417962477,1.5226645271114234e-05,COMPLETE
145,0.17100633680820465,2023-08-23 20:33:21.166110,2023-08-23 20:33:25.930143,0 days 00:00:04.764033,Leaky,Tanh,Tanh,Sigmoid,,30,20,19.0,5.0,9.0,,0.00858647800764447,4,100,0.691414596575494,1.2645942949192624e-05,COMPLETE
146,0.25594252347946167,2023-08-23 20:33:25.930445,2023-08-23 20:33:30.327780,0 days 00:00:04.397335,Leaky,ReLU,ReLU,ReLU,,30,3,17.0,3.0,15.0,,0.023245367544911938,4,100,0.6405491128847718,1.8369256077907736e-05,COMPLETE
147,0.17409096658229828,2023-08-23 20:33:30.328073,2023-08-23 20:33:39.587864,0 days 00:00:09.259791,Leaky,ReLU,Sigmoid,Sigmoid,,16,22,18.0,6.0,9.0,,0.004537100520342289,4,100,0.7722972374723417,2.9737630750493424e-05,COMPLETE
148,0.1887783706188202,2023-08-23 20:33:39.588164,2023-08-23 20:33:44.613737,0 days 00:00:05.025573,Sigmoid,ReLU,Tanh,Sigmoid,,30,23,19.0,2.0,10.0,,0.017570912227336213,4,100,0.7287743701537608,4.887128111221537e-05,COMPLETE
149,0.2027065008878708,2023-08-23 20:33:44.614033,2023-08-23 20:33:48.388387,0 days 00:00:03.774354,Leaky,Tanh,Tanh,Sigmoid,,30,21,1.0,5.0,13.0,,0.013880007672562084,4,80,0.6724921241110984,2.2209532608446164e-05,COMPLETE
150,0.2240622490644455,2023-08-23 20:33:48.388688,2023-08-23 20:33:50.376327,0 days 00:00:01.987639,Leaky,ReLU,ReLU,Sigmoid,,30,22,12.0,9.0,11.0,,0.029143217624923612,4,100,0.2808565209639931,1.4488246791178172e-05,COMPLETE
151,0.15277650952339172,2023-08-23 20:33:50.376636,2023-08-23 20:33:55.347532,0 days 00:00:04.970896,Leaky,Tanh,Tanh,Sigmoid,,30,21,16.0,9.0,12.0,,0.006679980122306254,4,100,0.7208690911340297,1.565317608640472e-05,COMPLETE
152,0.15745779871940613,2023-08-23 20:33:55.347825,2023-08-23 20:34:00.522332,0 days 00:00:05.174507,Leaky,Tanh,Tanh,Sigmoid,,30,21,22.0,10.0,12.0,,0.010355750096707356,4,100,0.7514907424543738,1.2024436880663174e-05,COMPLETE
153,0.15352706611156464,2023-08-23 20:34:00.522635,2023-08-23 20:34:05.377630,0 days 00:00:04.854995,Leaky,Tanh,Tanh,Sigmoid,,30,20,16.0,11.0,14.0,,0.0060609248186448295,4,100,0.7048758132410029,2.0143757603358608e-05,COMPLETE
154,0.15045754611492157,2023-08-23 20:34:05.377931,2023-08-23 20:34:10.691727,0 days 00:00:05.313796,Leaky,Tanh,Tanh,Sigmoid,,30,21,20.0,10.0,11.0,,0.008195491689883339,4,100,0.7716014934695204,1.0075292960601051e-05,COMPLETE
155,0.14763233065605164,2023-08-23 20:34:10.692022,2023-08-23 20:34:28.424881,0 days 00:00:17.732859,Leaky,Tanh,Tanh,Sigmoid,,8,20,20.0,8.0,11.0,,0.007985667342762287,4,100,0.7735092868025313,1.0294700539134907e-05,COMPLETE
156,0.15939933061599731,2023-08-23 20:34:28.425182,2023-08-23 20:34:46.079175,0 days 00:00:17.653993,Leaky,Tanh,Tanh,Sigmoid,,8,19,20.0,8.0,11.0,,0.008031587177126874,4,100,0.7707867624808644,1.0245614581473912e-05,COMPLETE
157,0.15734992921352386,2023-08-23 20:34:46.079476,2023-08-23 20:35:00.887743,0 days 00:00:14.808267,Leaky,Tanh,Tanh,Sigmoid,,10,20,20.0,13.0,10.0,,0.011687195269335477,4,100,0.798389286158494,1.20206538290366e-05,COMPLETE
158,0.17506009340286255,2023-08-23 20:35:00.888045,2023-08-23 20:35:15.376797,0 days 00:00:14.488752,Leaky,Tanh,Tanh,Sigmoid,,8,19,21.0,16.0,10.0,,0.009011764491081148,4,100,0.6308068947993457,1.2960360960278236e-05,COMPLETE
159,0.16731680929660797,2023-08-23 20:35:15.377089,2023-08-23 20:35:32.533676,0 days 00:00:17.156587,Leaky,Tanh,Tanh,Sigmoid,,8,21,20.0,9.0,8.0,,0.005332941497877058,4,100,0.7441180550607375,1.6950445964817326e-05,COMPLETE
160,0.15364040434360504,2023-08-23 20:35:32.533966,2023-08-23 20:35:48.152335,0 days 00:00:15.618369,Leaky,Tanh,Tanh,Sigmoid,,8,21,23.0,8.0,24.0,,0.003674092326108847,4,100,0.6798425110325811,1.0494884408991684e-05,COMPLETE
161,0.13227127492427826,2023-08-23 20:35:48.152637,2023-08-23 20:35:53.665016,0 days 00:00:05.512379,Leaky,ReLU,ReLU,ReLU,,30,22,19.0,4.0,11.0,,0.007815681874958475,4,100,0.7982741969147062,1.4603959654381406e-05,COMPLETE
162,0.17094704508781433,2023-08-23 20:35:53.665302,2023-08-23 20:35:58.940229,0 days 00:00:05.274927,Leaky,Leaky,ReLU,ReLU,,30,22,19.0,4.0,11.0,,0.007883084628438935,4,100,0.768281860578122,1.001402792430708e-05,COMPLETE
163,0.16537046432495117,2023-08-23 20:35:58.940530,2023-08-23 20:36:04.099248,0 days 00:00:05.158718,Leaky,ReLU,ReLU,Sigmoid,,30,20,18.0,2.0,9.0,,0.010023278889534594,4,100,0.7390741805243436,1.4042513847253942e-05,COMPLETE
164,0.29372018575668335,2023-08-23 20:36:04.099548,2023-08-23 20:36:31.739275,0 days 00:00:27.639727,Leaky,Sigmoid,ReLU,Sigmoid,,2,23,21.0,3.0,11.0,,0.013477772769370238,4,100,0.30976627765863807,1.7455145140902994e-05,COMPLETE
165,0.16856375336647034,2023-08-23 20:36:31.739575,2023-08-23 20:36:36.630253,0 days 00:00:04.890678,Leaky,ReLU,ReLU,Leaky,,30,22,22.0,4.0,10.0,,0.005997154844070175,4,100,0.7060533542627219,2.5470831241865127e-05,COMPLETE
166,0.15944771468639374,2023-08-23 20:36:36.630560,2023-08-23 20:36:41.925046,0 days 00:00:05.294486,Leaky,ReLU,Tanh,Sigmoid,,30,21,19.0,11.0,9.0,,0.007874103971957473,4,100,0.7657959331741047,1.4260702657889891e-05,COMPLETE
167,0.15737004578113556,2023-08-23 20:36:41.925350,2023-08-23 20:36:46.511200,0 days 00:00:04.585850,Leaky,Tanh,ReLU,Sigmoid,,30,22,20.0,18.0,13.0,,0.010851583330446855,4,100,0.6574005904409308,1.184807974102461e-05,COMPLETE
168,0.15825779736042023,2023-08-23 20:36:46.511494,2023-08-23 20:37:22.450801,0 days 00:00:35.939307,Sigmoid,ReLU,Tanh,ReLU,,4,20,21.0,4.0,11.0,,0.004559571645190032,4,100,0.7962969739403039,0.00025053618703822273,COMPLETE
169,0.20298485457897186,2023-08-23 20:37:22.451106,2023-08-23 20:37:29.188213,0 days 00:00:06.737107,ReLU,ReLU,Tanh,Sigmoid,,8,21,19.0,5.0,8.0,,0.015182024770800705,4,40,0.7339756195465146,1.8366324191500247e-05,COMPLETE
170,0.1606546938419342,2023-08-23 20:37:29.188518,2023-08-23 20:37:40.058165,0 days 00:00:10.869647,Leaky,Tanh,Sigmoid,Sigmoid,,12,22,23.0,3.0,11.0,,0.009155896940104769,4,100,0.6998243693744387,0.0001966454472762866,COMPLETE
171,0.1544044017791748,2023-08-23 20:37:40.058466,2023-08-23 20:37:45.511321,0 days 00:00:05.452855,Leaky,ReLU,ReLU,ReLU,,30,23,17.0,6.0,12.0,,0.007245189858180031,4,100,0.7951867585036779,2.1662805505632644e-05,COMPLETE
172,0.17069172859191895,2023-08-23 20:37:45.511617,2023-08-23 20:37:50.783493,0 days 00:00:05.271876,Sigmoid,ReLU,Tanh,ReLU,,30,24,18.0,4.0,9.0,,0.00544917296188361,4,100,0.7655158215731052,3.096078429912566e-05,COMPLETE
173,0.16127043962478638,2023-08-23 20:37:50.783789,2023-08-23 20:37:55.951758,0 days 00:00:05.167969,Leaky,ReLU,Leaky,ReLU,,30,23,22.0,5.0,10.0,,0.012205833489331868,4,100,0.7381332431725603,1.5120245767206668e-05,COMPLETE
174,0.201088547706604,2023-08-23 20:37:55.952058,2023-08-23 20:37:57.523262,0 days 00:00:01.571204,Leaky,ReLU,Tanh,ReLU,,30,17,20.0,8.0,10.0,,0.0066015383185666,4,100,0.21586327211652098,2.4213142102718617e-05,COMPLETE
175,0.149590864777565,2023-08-23 20:37:57.523566,2023-08-23 20:38:02.454996,0 days 00:00:04.931430,Leaky,ReLU,Tanh,Sigmoid,,30,18,19.0,7.0,12.0,,0.009337817523065551,4,100,0.7070806196802515,3.777031590202726e-05,COMPLETE
176,0.1575978696346283,2023-08-23 20:38:02.455291,2023-08-23 20:38:10.726959,0 days 00:00:08.271668,Leaky,ReLU,Tanh,Sigmoid,,16,18,19.0,7.0,12.0,,0.00944503386845915,4,100,0.6851530954428355,3.740902630342951e-05,COMPLETE
177,0.1533227413892746,2023-08-23 20:38:10.727259,2023-08-23 20:38:15.670037,0 days 00:00:04.942778,Leaky,Leaky,Tanh,Sigmoid,,30,18,18.0,10.0,7.0,,0.011227296551537615,4,100,0.7188665738275211,0.0004025549405912116,COMPLETE
178,0.14943896234035492,2023-08-23 20:38:15.670329,2023-08-23 20:38:19.935592,0 days 00:00:04.265263,Leaky,ReLU,Tanh,Sigmoid,,30,19,21.0,8.0,19.0,,0.008460004683177242,4,100,0.6119342058450964,1.2833043648536766e-05,COMPLETE
179,0.15762142837047577,2023-08-23 20:38:19.935895,2023-08-23 20:38:24.285753,0 days 00:00:04.349858,Leaky,ReLU,Tanh,Sigmoid,,30,19,21.0,7.0,19.0,,0.007757295033741719,4,100,0.6205360611182617,4.8278957428211915e-05,COMPLETE
180,0.19315481185913086,2023-08-23 20:38:24.286054,2023-08-23 20:38:27.109423,0 days 00:00:02.823369,Leaky,ReLU,Tanh,Sigmoid,,30,19,20.0,6.0,8.0,,0.012638473386907734,4,60,0.6667273234225081,0.0009012293480141865,COMPLETE
181,0.1415739506483078,2023-08-23 20:38:27.109727,2023-08-23 20:38:32.049653,0 days 00:00:04.939926,Leaky,ReLU,Tanh,Sigmoid,,30,18,21.0,8.0,18.0,,0.009003487132159002,4,100,0.7014115702587355,1.3004518131523935e-05,COMPLETE
182,0.14927609264850616,2023-08-23 20:38:32.049950,2023-08-23 20:38:36.074733,0 days 00:00:04.024783,Leaky,ReLU,Tanh,Sigmoid,,30,19,21.0,8.0,19.0,,0.008263080130972463,4,100,0.5749523666344638,1.267508827762995e-05,COMPLETE
183,0.161789208650589,2023-08-23 20:38:36.075066,2023-08-23 20:38:39.885268,0 days 00:00:03.810202,Leaky,ReLU,Tanh,Sigmoid,,30,18,22.0,8.0,18.0,,0.006438123856938215,4,100,0.5443190625686547,1.840999621114731e-05,COMPLETE
184,0.17495346069335938,2023-08-23 20:38:39.885575,2023-08-23 20:38:43.988364,0 days 00:00:04.102789,Leaky,ReLU,Tanh,Sigmoid,,30,17,21.0,7.0,20.0,,0.014450881793528035,4,100,0.5849143677604917,1.3212175749107025e-05,COMPLETE
185,0.18251584470272064,2023-08-23 20:38:43.988671,2023-08-23 20:38:48.238704,0 days 00:00:04.250033,Sigmoid,ReLU,Tanh,Sigmoid,,30,18,21.0,8.0,20.0,,0.010254746119764237,4,100,0.6102511418310895,1.6438583998875383e-05,COMPLETE
186,0.15774758160114288,2023-08-23 20:38:48.239011,2023-08-23 20:38:51.884547,0 days 00:00:03.645536,Leaky,ReLU,ReLU,Sigmoid,,30,19,22.0,8.0,19.0,,0.005480600474070327,4,80,0.6551014761201429,2.8125714562278806e-05,COMPLETE
187,0.19114883244037628,2023-08-23 20:38:51.884847,2023-08-23 20:38:56.355616,0 days 00:00:04.470769,Leaky,ReLU,Tanh,Sigmoid,,30,18,21.0,5.0,20.0,,0.008906196218064572,4,100,0.6372153217515271,2.282116365463558e-05,COMPLETE
188,0.16393356025218964,2023-08-23 20:38:56.355934,2023-08-23 20:39:00.353193,0 days 00:00:03.997259,Leaky,ReLU,Tanh,Tanh,,30,17,23.0,4.0,19.0,,0.01843216533058706,4,100,0.5720911873408447,1.289631444571259e-05,COMPLETE
189,0.1744542121887207,2023-08-23 20:39:00.353492,2023-08-23 20:39:04.626205,0 days 00:00:04.272713,Sigmoid,ReLU,ReLU,,,30,16,22.0,3.0,,,0.007300208666465359,3,100,0.6967531607327163,4.180130574947622e-05,COMPLETE
190,0.16433286666870117,2023-08-23 20:39:04.626498,2023-08-23 20:39:10.768511,0 days 00:00:06.142013,Leaky,ReLU,Tanh,Sigmoid,,16,19,24.0,9.0,18.0,,0.011304462612384884,4,100,0.5093968505442358,1.5913009813363828e-05,COMPLETE
191,0.14407451450824738,2023-08-23 20:39:10.768820,2023-08-23 20:39:15.984681,0 days 00:00:05.215861,Leaky,Tanh,Tanh,Sigmoid,,30,20,20.0,9.0,18.0,,0.007998976665755563,4,100,0.7590990600910309,1.1557710831744904e-05,COMPLETE
192,0.15296486020088196,2023-08-23 20:39:15.984984,2023-08-23 20:39:21.133278,0 days 00:00:05.148294,Leaky,ReLU,Tanh,Sigmoid,,30,20,20.0,7.0,18.0,,0.00877330456480292,4,100,0.7445753256207047,0.0006068499263067173,COMPLETE
193,0.16231051087379456,2023-08-23 20:39:21.133570,2023-08-23 20:39:26.023056,0 days 00:00:04.889486,Leaky,ReLU,Tanh,Sigmoid,,30,18,19.0,8.0,17.0,,0.00634858723835525,4,100,0.707967614579172,1.2149111131730466e-05,COMPLETE
