number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.9742533564567566,2023-09-04 12:10:01.381621,2023-09-04 12:10:02.176104,0 days 00:00:00.794483,ReLU,Sigmoid,ReLU,Sigmoid,28,4,16.0,17.0,24.0,4.647629373469586e-05,4,56,0.2216825670298082,1.3239142076717724e-05,119.08045509883335,COMPLETE
1,0.7734388113021851,2023-09-04 12:10:02.176439,2023-09-04 12:10:02.645445,0 days 00:00:00.469006,Leaky,,,,90,7,,,,9.573643936378581e-05,1,279,0.1077111454779926,7.153586814142351e-05,112.43464540324331,COMPLETE
2,0.29847413301467896,2023-09-04 12:10:02.645819,2023-09-04 12:10:06.113479,0 days 00:00:03.467660,Sigmoid,,,,13,24,,,,0.00012130134868642687,1,152,0.44906273665380125,0.0006775927551604409,123.93832733756618,COMPLETE
3,0.21952375769615173,2023-09-04 12:10:06.113740,2023-09-04 12:10:08.071197,0 days 00:00:01.957457,Sigmoid,,,,80,10,,,,0.0041302934738749126,1,463,0.6250625807537503,0.0007233286101656191,82.81834989694448,COMPLETE
4,0.29209986329078674,2023-09-04 12:10:08.071453,2023-09-04 12:10:08.213081,0 days 00:00:00.141628,Sigmoid,Tanh,ReLU,Tanh,54,22,7.0,16.0,14.0,0.038830752316875966,4,254,0.3524730306175097,0.0028238998839724126,173.0750498453776,COMPLETE
5,0.29617321491241455,2023-09-04 12:10:08.213365,2023-09-04 12:10:08.674753,0 days 00:00:00.461388,ReLU,ReLU,Tanh,ReLU,95,2,16.0,14.0,20.0,0.007480383956356217,4,311,0.6186611136240733,0.043912863058425435,107.42454082209889,COMPLETE
6,0.28906553983688354,2023-09-04 12:10:08.675050,2023-09-04 12:10:08.952059,0 days 00:00:00.277009,Sigmoid,ReLU,,,22,18,16.0,,,0.003743825769808285,2,82,0.16508515931463025,0.006219243309031156,120.96494711013068,COMPLETE
7,0.3371453583240509,2023-09-04 12:10:08.952351,2023-09-04 12:10:10.792367,0 days 00:00:01.840016,ReLU,Leaky,ReLU,Leaky,30,20,1.0,17.0,9.0,5.4936469041369e-05,4,282,0.15102307059982875,4.3398335999508646e-05,130.30036055111717,COMPLETE
8,1.00244140625,2023-09-04 12:10:10.792648,2023-09-04 12:10:12.057100,0 days 00:00:01.264452,ReLU,Tanh,Leaky,ReLU,11,6,17.0,10.0,16.0,2.875973418811466e-05,4,101,0.11369895959592487,0.004170493509252456,128.34026026961828,COMPLETE
9,1.2162728309631348,2023-09-04 12:10:12.057370,2023-09-04 12:10:13.100361,0 days 00:00:01.042991,ReLU,,,,71,2,,,,3.0050377822142586e-05,1,192,0.39652007827228036,0.0033907176053165756,201.2834436893463,COMPLETE
