number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.3124435544013977,2023-09-04 12:03:24.417032,2023-09-04 12:03:31.249133,0 days 00:00:06.832101,Leaky,Leaky,Sigmoid,ReLU,17,6,4.0,9.0,5.0,0.00025891789383844114,4,429,0.18156085001202693,4.047063830289793e-05,327.4035155133503,COMPLETE
1,0.3442995548248291,2023-09-04 12:03:31.249484,2023-09-04 12:03:31.747498,0 days 00:00:00.498014,ReLU,,,,34,6,,,,0.011955471979032036,1,187,0.34894276628044946,1.5199554582707465e-05,135.19934412258775,COMPLETE
2,0.36275556683540344,2023-09-04 12:03:31.747794,2023-09-04 12:03:32.066396,0 days 00:00:00.318602,Leaky,,,,17,22,,,,0.016105627796760506,1,243,0.27387376842585553,0.018328855203999503,139.25157362414944,COMPLETE
3,0.553070604801178,2023-09-04 12:03:32.066690,2023-09-04 12:03:39.058868,0 days 00:00:06.992178,Leaky,Leaky,Tanh,ReLU,12,19,6.0,19.0,8.0,1.0461353567461604e-05,4,178,0.4255213725482483,4.920373222833885e-05,112.78078859307793,COMPLETE
4,0.4162829518318176,2023-09-04 12:03:39.059182,2023-09-04 12:03:41.225206,0 days 00:00:02.166024,Tanh,,,,39,4,,,,0.0003783544725643079,1,273,0.41587111914023933,2.1726968093320327e-05,135.24269537174658,COMPLETE
5,0.5445589423179626,2023-09-04 12:03:41.225498,2023-09-04 12:03:41.998829,0 days 00:00:00.773331,Leaky,,,,47,11,,,,0.00010913703215186073,1,95,0.48189509606179143,3.7573795271509935e-05,104.19223624781559,COMPLETE
6,0.2937580943107605,2023-09-04 12:03:41.999113,2023-09-04 12:03:42.640672,0 days 00:00:00.641559,ReLU,Tanh,Leaky,ReLU,60,2,3.0,13.0,2.0,0.011441975540990792,4,114,0.6688376193372553,0.0049167005793372045,141.67157527378626,COMPLETE
7,0.969728410243988,2023-09-04 12:03:42.641017,2023-09-04 12:03:43.362950,0 days 00:00:00.721933,ReLU,Tanh,ReLU,,86,10,2.0,21.0,,4.880191112803117e-05,3,228,0.1832848158480425,0.020345375200914194,107.19586292066072,COMPLETE
8,0.24247615039348602,2023-09-04 12:03:43.363242,2023-09-04 12:03:43.609137,0 days 00:00:00.245895,Tanh,Tanh,ReLU,,18,5,11.0,13.0,,0.036160971703120395,3,355,0.15680633650177667,0.0003287914592120217,105.30104010445731,COMPLETE
9,0.5231848955154419,2023-09-04 12:03:43.609403,2023-09-04 12:03:43.693319,0 days 00:00:00.083916,ReLU,,,,55,1,,,,0.024317691366239846,1,120,0.1343229148887741,1.0314600565110168e-05,105.50186528386297,COMPLETE
