number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,1.0576330423355103,2023-09-04 11:58:38.252491,2023-09-04 11:58:41.267836,0 days 00:00:03.015345,ReLU,Sigmoid,,,20,3,20.0,,,1.0354707835772908e-05,2,120,0.6322848632523005,0.0005228173314840826,115.78694413503011,COMPLETE
1,0.2358730584383011,2023-09-04 11:58:41.268150,2023-09-04 11:58:41.555681,0 days 00:00:00.287531,Tanh,Tanh,,,80,3,21.0,,,0.042449301324580545,2,342,0.6826009233534014,0.0071045828023672455,104.45653481319033,COMPLETE
2,0.6086766123771667,2023-09-04 11:58:41.555976,2023-09-04 11:58:41.779557,0 days 00:00:00.223581,Sigmoid,,,,62,12,,,,0.008859239249511453,1,179,0.4937021922290823,0.07183561822501573,124.65752927718624,COMPLETE
3,0.5539128184318542,2023-09-04 11:58:41.779845,2023-09-04 11:58:48.979675,0 days 00:00:07.199830,Tanh,ReLU,Sigmoid,Sigmoid,22,18,16.0,14.0,21.0,2.3312367725081203e-05,4,240,0.5782897688861018,0.006029205741454172,118.96443548202515,COMPLETE
4,1.0738930702209473,2023-09-04 11:58:48.979983,2023-09-04 11:58:50.031561,0 days 00:00:01.051578,Tanh,Tanh,Sigmoid,ReLU,33,16,12.0,18.0,11.0,1.2874155975122296e-05,4,201,0.31632196934997275,0.08517396181612773,140.96283111572265,COMPLETE
5,0.27588382363319397,2023-09-04 11:58:50.031872,2023-09-04 11:58:50.346132,0 days 00:00:00.314260,Sigmoid,Leaky,ReLU,,18,17,16.0,14.0,,0.006565126853010626,3,385,0.18266341500260275,1.8734061574200542e-05,148.96374265609248,COMPLETE
6,1.0110119581222534,2023-09-04 11:58:50.346423,2023-09-04 11:58:51.241305,0 days 00:00:00.894882,ReLU,Sigmoid,Leaky,Sigmoid,16,18,5.0,1.0,21.0,4.4260842583200795e-05,4,355,0.3708041553989619,0.0013419053439448125,99.66395067487444,COMPLETE
7,0.2902868688106537,2023-09-04 11:58:51.241611,2023-09-04 11:58:52.096085,0 days 00:00:00.854474,ReLU,ReLU,ReLU,,79,21,12.0,17.0,,0.0004871377517418622,3,257,0.22130102582499495,1.7667804274210418e-05,95.94457164008496,COMPLETE
8,0.31278371810913086,2023-09-04 11:58:52.096357,2023-09-04 11:58:52.768505,0 days 00:00:00.672148,ReLU,,,,13,5,,,,0.04152070987079854,1,346,0.37805736654054284,7.161024020296836e-05,112.67297172546387,COMPLETE
9,0.2279483675956726,2023-09-04 11:58:52.768750,2023-09-04 11:58:54.089433,0 days 00:00:01.320683,Leaky,Tanh,Leaky,Leaky,43,11,14.0,22.0,1.0,0.0030848501781670077,4,351,0.7679152552768663,0.005616046076038039,87.46650886535645,COMPLETE
10,0.3926045596599579,2023-09-04 11:58:54.089712,2023-09-04 11:58:54.740118,0 days 00:00:00.650406,Leaky,Tanh,Tanh,,49,10,1.0,24.0,,0.0006542535678553612,3,489,0.10434917781534236,0.0002296522247405381,138.33651295537533,COMPLETE
11,0.3104706108570099,2023-09-04 11:58:54.740401,2023-09-04 11:58:55.068766,0 days 00:00:00.328365,Leaky,Tanh,,,89,7,24.0,,,0.09225283078933147,2,434,0.7828399717920161,0.006567178870138886,132.9276999111833,COMPLETE
12,0.46685442328453064,2023-09-04 11:58:55.069033,2023-09-04 11:58:55.947215,0 days 00:00:00.878182,Leaky,Tanh,,,66,1,24.0,,,0.006562452085499018,2,314,0.7919046857767542,0.008077000747440968,143.3640876438307,COMPLETE
13,0.2826637923717499,2023-09-04 11:58:55.947486,2023-09-04 11:58:56.804262,0 days 00:00:00.856776,Tanh,Tanh,,,100,8,18.0,,,0.0025638329543726563,2,432,0.49372253994980847,0.001970579484137423,95.14672325596665,COMPLETE
14,0.3028469383716583,2023-09-04 11:58:56.804533,2023-09-04 11:58:57.348954,0 days 00:00:00.544421,Tanh,Leaky,Leaky,,47,24,9.0,24.0,,0.02810297471602763,3,298,0.7978546276638089,0.01738399035750906,98.6405576978411,COMPLETE
15,0.2747231721878052,2023-09-04 11:58:57.349233,2023-09-04 11:58:57.622179,0 days 00:00:00.272946,Leaky,,,,75,12,,,,0.09887283562278722,1,412,0.5838740727804692,0.001987379597659116,115.88945007324219,COMPLETE
16,0.4861965477466583,2023-09-04 11:58:57.622438,2023-09-04 11:58:59.845454,0 days 00:00:02.223016,Tanh,Tanh,Leaky,Leaky,34,1,20.0,8.0,2.0,0.0015540404856377006,4,474,0.4370460446369496,0.030740023777563113,270.8616692679269,COMPLETE
17,0.312861829996109,2023-09-04 11:58:59.845742,2023-09-04 11:59:00.604537,0 days 00:00:00.758795,Leaky,Tanh,Tanh,,42,5,8.0,7.0,,0.017812458765954022,3,67,0.6660586775757974,0.0034422232735105253,101.28362603621049,COMPLETE
18,0.5335167050361633,2023-09-04 11:59:00.604839,2023-09-04 11:59:01.539259,0 days 00:00:00.934420,Sigmoid,Tanh,,,58,9,15.0,,,0.00029492353681697086,2,353,0.4926372673905949,0.015619920883723451,129.079081144787,COMPLETE
19,0.2670610845088959,2023-09-04 11:59:01.539541,2023-09-04 11:59:02.122448,0 days 00:00:00.582907,Leaky,,,,72,15,,,,0.01738678039060091,1,296,0.6612636792333388,0.0006512921302018102,82.30401196199306,COMPLETE
20,0.8811367154121399,2023-09-04 11:59:02.122717,2023-09-04 11:59:02.275132,0 days 00:00:00.152415,Tanh,Sigmoid,Leaky,Leaky,91,14,20.0,20.0,4.0,0.002945108115214701,4,221,0.28448424570267966,0.0037423001915688216,119.99103609720866,COMPLETE
21,0.28510722517967224,2023-09-04 11:59:02.275470,2023-09-04 11:59:02.456468,0 days 00:00:00.180998,Leaky,,,,73,15,,,,0.020325777784611705,1,293,0.6578554356754739,0.0006918280791347694,88.6895580291748,COMPLETE
