number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.25788530707359314,2023-09-04 11:48:01.948361,2023-09-04 11:48:03.782896,0 days 00:00:01.834535,ReLU,,,,19,19,,,,0.00011217295885349223,1,275,0.1937571675756237,1.3829053482492678e-05,112.32614035866477,COMPLETE
1,0.34209486842155457,2023-09-04 11:48:03.783170,2023-09-04 11:48:05.648504,0 days 00:00:01.865334,Sigmoid,ReLU,ReLU,,66,6,12.0,18.0,,0.00013224132279304068,3,431,0.1979528293648257,0.00014478104888563975,275.27662701175274,COMPLETE
2,0.19887638092041016,2023-09-04 11:48:05.648804,2023-09-04 11:48:06.301480,0 days 00:00:00.652676,Leaky,Sigmoid,ReLU,,61,17,3.0,23.0,,0.005971277249398176,3,102,0.5757829441363482,0.0010723733493665762,90.70412861217152,COMPLETE
3,0.2906074821949005,2023-09-04 11:48:06.301795,2023-09-04 11:48:06.469241,0 days 00:00:00.167446,Leaky,Leaky,Leaky,Sigmoid,75,16,20.0,18.0,10.0,0.08400779925255274,4,241,0.17825823165034776,0.013436108569980423,109.26485988071987,COMPLETE
4,0.9733514785766602,2023-09-04 11:48:06.469547,2023-09-04 11:48:06.820289,0 days 00:00:00.350742,Leaky,Tanh,Leaky,Sigmoid,85,2,1.0,5.0,5.0,0.00022709924996607437,4,336,0.3046847593759846,0.08505628292062777,100.04799127578735,COMPLETE
5,0.2160729020833969,2023-09-04 11:48:06.820601,2023-09-04 11:48:07.229615,0 days 00:00:00.409014,Tanh,ReLU,,,62,11,15.0,,,0.004315608325517295,2,286,0.43440396983000873,7.460289404220884e-05,140.0084620666504,COMPLETE
6,0.36894160509109497,2023-09-04 11:48:07.229901,2023-09-04 11:48:07.582395,0 days 00:00:00.352494,Sigmoid,Sigmoid,,,11,21,21.0,,,0.04827548234604374,2,275,0.21377962124096028,0.038647249827888835,140.3391834894816,COMPLETE
7,0.262388676404953,2023-09-04 11:48:07.582694,2023-09-04 11:48:08.568498,0 days 00:00:00.985804,Leaky,ReLU,Tanh,Sigmoid,17,7,10.0,20.0,4.0,0.035339093395281754,4,97,0.44840755206773847,9.99530314325983e-05,193.67862963676453,COMPLETE
8,0.998626708984375,2023-09-04 11:48:08.568794,2023-09-04 11:48:08.716230,0 days 00:00:00.147436,Sigmoid,ReLU,Sigmoid,Leaky,66,18,2.0,5.0,7.0,0.07756465640204709,4,296,0.1814589110830874,0.018380300850099663,102.11116169117115,COMPLETE
9,0.2847471833229065,2023-09-04 11:48:08.716533,2023-09-04 11:48:09.027935,0 days 00:00:00.311402,Leaky,ReLU,,,65,20,3.0,,,0.0007316038713214335,2,474,0.12147664634187466,0.010675126405028263,140.1850339904312,COMPLETE
10,0.9204997420310974,2023-09-04 11:48:09.028191,2023-09-04 11:48:10.289942,0 days 00:00:01.261751,ReLU,Sigmoid,ReLU,,42,24,7.0,24.0,,2.1785727440754954e-05,3,63,0.7489646398789055,0.001415766721670497,99.05759684244792,COMPLETE
11,0.22200816869735718,2023-09-04 11:48:10.290268,2023-09-04 11:48:11.173052,0 days 00:00:00.882784,Tanh,,,,44,13,,,,0.007180548864034356,1,178,0.5238938457093624,0.0010370076685026792,104.5883143881093,COMPLETE
12,0.20862406492233276,2023-09-04 11:48:11.173455,2023-09-04 11:48:12.526178,0 days 00:00:01.352723,Tanh,Sigmoid,,,98,11,16.0,,,0.004126122660126143,2,174,0.42767407002437097,0.00022309594515327507,171.1691795797909,COMPLETE
13,0.22269821166992188,2023-09-04 11:48:12.526613,2023-09-04 11:48:13.865634,0 days 00:00:01.339021,Tanh,Sigmoid,ReLU,,92,13,16.0,13.0,,0.004622927535278881,3,148,0.7968265890673757,0.0004243521073603492,115.27807227048007,COMPLETE
14,0.24051916599273682,2023-09-04 11:48:13.865919,2023-09-04 11:48:14.235032,0 days 00:00:00.369113,Tanh,Sigmoid,,,100,9,24.0,,,0.01280443361784401,2,173,0.35571175725061616,0.0038206420701861863,180.54718062456917,COMPLETE
15,0.22273384034633636,2023-09-04 11:48:14.235291,2023-09-04 11:48:15.890513,0 days 00:00:01.655222,Leaky,Sigmoid,Sigmoid,,42,16,7.0,24.0,,0.001877132150567036,3,117,0.5492243246309811,0.0004530512171428526,88.56030084452497,COMPLETE
16,0.2841167151927948,2023-09-04 11:48:15.890785,2023-09-04 11:48:16.280056,0 days 00:00:00.389271,Tanh,,,,82,3,,,,0.01283658089422945,1,213,0.613588736749902,0.0020561527778886184,132.2951339085897,COMPLETE
17,0.2276429533958435,2023-09-04 11:48:16.280361,2023-09-04 11:48:17.053224,0 days 00:00:00.772863,ReLU,Tanh,,,48,15,17.0,,,0.0007601384881633931,2,84,0.41013052119407506,0.00411795388926314,123.94924063909622,COMPLETE
18,0.26185372471809387,2023-09-04 11:48:17.053492,2023-09-04 11:48:17.486408,0 days 00:00:00.432916,Leaky,Leaky,Tanh,,31,10,7.0,12.0,,0.002196190211699741,3,52,0.31699574451025975,0.0003814467960822235,103.14449375697545,COMPLETE
19,0.1807045340538025,2023-09-04 11:48:17.486688,2023-09-04 11:48:18.013102,0 days 00:00:00.526414,Tanh,Sigmoid,,,76,22,11.0,,,0.022037381585217727,2,369,0.6009003428766344,4.6147085393296665e-05,95.19439610895121,COMPLETE
20,0.18772609531879425,2023-09-04 11:48:18.018911,2023-09-04 11:48:18.530043,0 days 00:00:00.511132,Tanh,Sigmoid,ReLU,,54,23,5.0,1.0,,0.02129576222218487,3,335,0.6432881129293885,3.199714119175969e-05,74.6079090833664,COMPLETE
21,0.9543535709381104,2023-09-04 11:48:18.530326,2023-09-04 11:48:18.841170,0 days 00:00:00.310844,Tanh,Sigmoid,ReLU,,55,24,5.0,1.0,,0.015996234451517054,3,378,0.648066956694497,2.4154513077797706e-05,111.94193496704102,COMPLETE
22,0.17606790363788605,2023-09-04 11:48:18.841441,2023-09-04 11:48:19.350106,0 days 00:00:00.508665,Tanh,Sigmoid,ReLU,,73,22,10.0,11.0,,0.024212191799460492,3,376,0.6248381286805256,4.133713658773758e-05,76.3809461349096,COMPLETE
23,0.20448438823223114,2023-09-04 11:48:19.350503,2023-09-04 11:48:19.678688,0 days 00:00:00.328185,Tanh,Sigmoid,ReLU,,75,22,10.0,10.0,,0.03399375047807332,3,385,0.697107712381331,3.884911941463459e-05,111.83473570450492,COMPLETE
24,0.196054607629776,2023-09-04 11:48:19.678974,2023-09-04 11:48:20.086366,0 days 00:00:00.407392,Tanh,Sigmoid,,,76,22,10.0,,,0.02212695902220328,2,361,0.5192079328152918,1.2264403293892757e-05,103.42622683910614,COMPLETE
25,0.26847100257873535,2023-09-04 11:48:20.086632,2023-09-04 11:48:20.540124,0 days 00:00:00.453492,Tanh,Tanh,ReLU,,51,24,12.0,1.0,,0.0932378412820845,3,427,0.7948062031065953,4.253625183919148e-05,129.4194164276123,COMPLETE
26,0.20916210114955902,2023-09-04 11:48:20.540400,2023-09-04 11:48:21.533635,0 days 00:00:00.993235,Tanh,Leaky,ReLU,ReLU,33,22,5.0,8.0,24.0,0.022191060251227492,4,330,0.6638640237649419,5.5681167526049596e-05,97.91330357601768,COMPLETE
27,0.23676706850528717,2023-09-04 11:48:21.533919,2023-09-04 11:48:21.800158,0 days 00:00:00.266239,Tanh,Sigmoid,,,84,20,14.0,,,0.010466128269044112,2,424,0.4980354244219445,2.4505133174365233e-05,93.29446859920726,COMPLETE
28,0.21962952613830566,2023-09-04 11:48:21.800429,2023-09-04 11:48:22.005987,0 days 00:00:00.205558,Tanh,,,,71,19,,,,0.039544886693878935,1,332,0.6266651396952132,1.0305638743369019e-05,106.04108362612517,COMPLETE
29,0.21526257693767548,2023-09-04 11:48:22.006254,2023-09-04 11:48:22.325458,0 days 00:00:00.319204,ReLU,,,,56,18,,,,0.008976280784454546,1,498,0.6835560514907809,2.1585888532593345e-05,103.91522013346354,COMPLETE
30,0.1922358274459839,2023-09-04 11:48:22.325723,2023-09-04 11:48:23.313277,0 days 00:00:00.987554,Tanh,Sigmoid,Tanh,,34,23,9.0,14.0,,0.019548899864231167,3,388,0.5801754473459693,0.00012206527469931851,89.32075140611181,COMPLETE
31,0.22199581563472748,2023-09-04 11:48:23.313556,2023-09-04 11:48:24.011213,0 days 00:00:00.697657,Tanh,Sigmoid,Tanh,,28,23,9.0,15.0,,0.02036083036523843,3,399,0.5984415933326505,9.728481528893954e-05,82.4500491234564,COMPLETE
32,0.2282729595899582,2023-09-04 11:48:24.011490,2023-09-04 11:48:24.330854,0 days 00:00:00.319364,Tanh,Sigmoid,Tanh,,35,20,8.0,7.0,,0.04584070735689692,3,451,0.49182509619740516,0.00015460810143682032,150.46156272888183,COMPLETE
33,0.1765575259923935,2023-09-04 11:48:24.331139,2023-09-04 11:48:25.959945,0 days 00:00:01.628806,Sigmoid,Sigmoid,Tanh,,24,22,5.0,15.0,,0.022188815021639954,3,353,0.7206728334089656,4.782844102186795e-05,92.3579123461688,COMPLETE
34,0.1812642216682434,2023-09-04 11:48:25.960227,2023-09-04 11:48:27.538577,0 days 00:00:01.578350,Sigmoid,Sigmoid,Leaky,,18,21,5.0,16.0,,0.05405247591515999,3,308,0.7225860037650995,5.352854498982946e-05,84.77342391595607,COMPLETE
35,0.22668083012104034,2023-09-04 11:48:27.538860,2023-09-04 11:48:28.884996,0 days 00:00:01.346136,Sigmoid,Sigmoid,Leaky,Tanh,25,21,12.0,17.0,19.0,0.09862778361295563,4,240,0.7867537471199384,5.570935552206073e-05,144.0445147620307,COMPLETE
36,0.18883834779262543,2023-09-04 11:48:28.885282,2023-09-04 11:48:30.052654,0 days 00:00:01.167372,Sigmoid,Sigmoid,Leaky,,19,18,13.0,11.0,,0.05308365192110004,3,310,0.7047388732893971,1.4745967061146648e-05,86.5566186615915,COMPLETE
37,0.1922324001789093,2023-09-04 11:48:30.052934,2023-09-04 11:48:35.275436,0 days 00:00:05.222502,Sigmoid,Leaky,,,10,15,4.0,,,0.00840714694211891,2,354,0.5701908223902271,6.422361200738246e-05,89.19457570968136,COMPLETE
38,0.1986229568719864,2023-09-04 11:48:35.275717,2023-09-04 11:48:36.593793,0 days 00:00:01.318076,Sigmoid,Sigmoid,Leaky,Tanh,15,21,11.0,16.0,16.0,0.06110015909677994,4,268,0.7196523103022522,1.7865986707599828e-05,80.04201965332031,COMPLETE
39,0.21206197142601013,2023-09-04 11:48:36.594092,2023-09-04 11:48:37.443638,0 days 00:00:00.849546,Sigmoid,Tanh,,,23,19,1.0,,,0.030181790228334476,2,411,0.4686914787032716,3.0587608792296594e-05,115.42736098345588,COMPLETE
40,0.19191037118434906,2023-09-04 11:48:37.443919,2023-09-04 11:48:37.944075,0 days 00:00:00.500156,Sigmoid,Sigmoid,Sigmoid,,80,16,7.0,20.0,,0.06294144840854714,3,366,0.5696085679119798,5.896418378832777e-05,170.99959160299863,COMPLETE
41,0.17972669005393982,2023-09-04 11:48:37.944345,2023-09-04 11:48:38.620311,0 days 00:00:00.675966,Sigmoid,Sigmoid,Tanh,,60,23,5.0,9.0,,0.030333565303526502,3,320,0.6436449701986264,3.30053403061695e-05,88.2821668737075,COMPLETE
42,0.1930171251296997,2023-09-04 11:48:38.620586,2023-09-04 11:48:39.309507,0 days 00:00:00.688921,Sigmoid,Sigmoid,Tanh,,61,21,3.0,9.0,,0.031831153195045134,3,308,0.6820677986640921,3.716652440241717e-05,342.4673666381836,COMPLETE
43,0.20830683410167694,2023-09-04 11:48:39.309790,2023-09-04 11:48:39.868842,0 days 00:00:00.559052,Sigmoid,Sigmoid,Tanh,,71,22,6.0,13.0,,0.05796610080876575,3,254,0.7260595195183784,8.682627532290271e-05,136.57532446725028,COMPLETE
44,0.18838506937026978,2023-09-04 11:48:39.869129,2023-09-04 11:48:40.429867,0 days 00:00:00.560738,Sigmoid,Sigmoid,Tanh,,69,24,4.0,11.0,,0.03050674769708895,3,293,0.5542181700108999,1.6240877825196986e-05,96.98411079689309,COMPLETE
