number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.39809462428092957,2023-09-04 11:57:36.032869,2023-09-04 11:57:56.954178,0 days 00:00:20.921309,Leaky,Leaky,,,21,7,4.0,,,2.163583462022655e-05,2,265,0.6908381358568874,0.02125553956356772,200.00517635705336,COMPLETE
1,0.2231275588274002,2023-09-04 11:57:56.954667,2023-09-04 11:58:03.416553,0 days 00:00:06.461886,Sigmoid,ReLU,Tanh,Sigmoid,12,8,15.0,19.0,24.0,0.015760312737210746,4,94,0.56663458371299,4.273176454773825e-05,88.46566571687397,COMPLETE
2,0.517694354057312,2023-09-04 11:58:03.417077,2023-09-04 11:58:05.581591,0 days 00:00:02.164514,ReLU,Sigmoid,Sigmoid,,34,20,17.0,18.0,,0.00016842652579703488,3,148,0.14854364569401995,0.010184440663365928,114.41344147759514,COMPLETE
3,0.23805607855319977,2023-09-04 11:58:05.582101,2023-09-04 11:58:05.883498,0 days 00:00:00.301397,Tanh,ReLU,,,63,23,8.0,,,0.05093729905851085,2,289,0.14483840149245086,0.005777525584637359,167.41743087768555,COMPLETE
4,0.28415432572364807,2023-09-04 11:58:05.883989,2023-09-04 11:58:07.149613,0 days 00:00:01.265624,Tanh,Leaky,,,98,5,1.0,,,0.004099527306740196,2,198,0.4205199899877877,1.095534407165451e-05,110.6605881114065,COMPLETE
5,0.25234559178352356,2023-09-04 11:58:07.150094,2023-09-04 11:58:07.823651,0 days 00:00:00.673557,ReLU,,,,32,19,,,,0.007286146241972356,1,214,0.4548586426402517,0.04409875768881243,182.8063805621603,COMPLETE
6,0.29031288623809814,2023-09-04 11:58:07.824119,2023-09-04 11:58:14.014223,0 days 00:00:06.190104,Sigmoid,,,,30,4,,,,0.00033482352149318516,1,140,0.662619838744997,0.00047991441978154314,151.33995443071638,COMPLETE
7,0.32458242774009705,2023-09-04 11:58:14.014711,2023-09-04 11:58:14.316154,0 days 00:00:00.301443,Sigmoid,Leaky,,,87,21,12.0,,,0.0033746614225641505,2,448,0.150578051070499,0.011913877730438298,140.0641552318226,COMPLETE
8,0.2484077513217926,2023-09-04 11:58:14.316621,2023-09-04 11:58:17.630394,0 days 00:00:03.313773,Leaky,Sigmoid,Tanh,Leaky,83,6,12.0,17.0,18.0,0.0008668940053741,4,425,0.35341617598768155,3.936438692954762e-05,162.3702409686464,COMPLETE
9,0.5648865103721619,2023-09-04 11:58:17.630889,2023-09-04 11:58:21.030163,0 days 00:00:03.399274,Sigmoid,,,,54,21,,,,6.825655201657844e-05,1,488,0.13876734140970212,2.2528562314907398e-05,102.29544075199816,COMPLETE
10,0.23853307962417603,2023-09-04 11:58:21.030601,2023-09-04 11:58:23.647777,0 days 00:00:02.617176,Sigmoid,Tanh,Leaky,Sigmoid,13,13,24.0,4.0,23.0,0.08238034820653349,4,53,0.23289844848467398,0.00015056825660237692,128.5848023550851,COMPLETE
11,0.2547491192817688,2023-09-04 11:58:23.648305,2023-09-04 11:58:23.992590,0 days 00:00:00.344285,Tanh,ReLU,Tanh,,61,13,8.0,9.0,,0.06955899638314629,3,331,0.2303414577037023,0.0019418163255234685,105.87734549386161,COMPLETE
12,0.24904195964336395,2023-09-04 11:58:23.993066,2023-09-04 11:58:24.579847,0 days 00:00:00.586781,Tanh,ReLU,ReLU,,56,10,18.0,24.0,,0.023076621130709154,3,345,0.11095435574536817,0.002292331868905125,473.27373953426587,COMPLETE
13,0.23171550035476685,2023-09-04 11:58:24.580328,2023-09-04 11:58:25.599406,0 days 00:00:01.019078,Tanh,ReLU,Tanh,Sigmoid,68,16,9.0,24.0,4.0,0.017050209268782472,4,334,0.27356742644693405,0.0001360286520193246,93.55161505479079,COMPLETE
14,0.20524632930755615,2023-09-04 11:58:25.599896,2023-09-04 11:58:28.568056,0 days 00:00:02.968160,Sigmoid,ReLU,Tanh,Sigmoid,74,16,17.0,23.0,2.0,0.01389281927388756,4,61,0.7939639654937334,0.00010635166661475375,98.38798335341157,COMPLETE
15,0.3268079161643982,2023-09-04 11:58:28.568529,2023-09-04 11:58:36.930483,0 days 00:00:08.361954,Sigmoid,ReLU,Tanh,Sigmoid,42,1,18.0,18.0,1.0,0.0019161163853797453,4,103,0.7776157546473622,8.703480490190251e-05,115.09661487468237,COMPLETE
16,0.23566977679729462,2023-09-04 11:58:36.930998,2023-09-04 11:58:38.869530,0 days 00:00:01.938532,Sigmoid,Tanh,Tanh,,77,9,23.0,20.0,,0.013392503617065952,3,64,0.5649466437724929,0.0005232082875046243,102.95616519451141,COMPLETE
17,0.2259809672832489,2023-09-04 11:58:38.870000,2023-09-04 11:58:41.184872,0 days 00:00:02.314872,Sigmoid,ReLU,ReLU,ReLU,45,16,15.0,12.0,10.0,0.00858651293905512,4,109,0.5466915111592018,5.253395938330227e-05,266.76210703748336,COMPLETE
18,0.19598683714866638,2023-09-04 11:58:41.185360,2023-09-04 11:58:43.527171,0 days 00:00:02.341811,Sigmoid,ReLU,Sigmoid,Tanh,72,17,21.0,21.0,11.0,0.02645588184701439,4,178,0.7542227599529383,0.00025417380647440734,109.55027633666992,COMPLETE
19,0.156742662191391,2023-09-04 11:58:43.527652,2023-09-04 11:58:48.749191,0 days 00:00:05.221539,ReLU,ReLU,Sigmoid,,75,16,20.0,14.0,,0.0013011488035955345,3,186,0.7822456368519642,0.00024295541041028892,72.84590761680303,COMPLETE
20,0.19388437271118164,2023-09-04 11:58:48.749642,2023-09-04 11:58:52.660966,0 days 00:00:03.911324,ReLU,Tanh,Sigmoid,,98,24,22.0,14.0,,0.0010126914771183193,3,190,0.6333868169610569,0.0003121735893877264,113.8499014875014,COMPLETE
21,0.18282094597816467,2023-09-04 11:58:52.661426,2023-09-04 11:58:55.772626,0 days 00:00:03.111200,ReLU,Tanh,Sigmoid,,100,18,21.0,13.0,,0.0011983957979667997,3,199,0.6554780723767741,0.00032530767897202573,124.96561977841438,COMPLETE
22,0.17761988937854767,2023-09-04 11:58:55.773080,2023-09-04 11:59:01.004223,0 days 00:00:05.231143,ReLU,Tanh,Sigmoid,,98,24,21.0,13.0,,0.0010588746752915187,3,226,0.6422322832731376,0.00046566224947535497,74.11511583225702,COMPLETE
23,0.23347978293895721,2023-09-04 11:59:01.004688,2023-09-04 11:59:04.155143,0 days 00:00:03.150455,ReLU,Tanh,Sigmoid,,90,18,20.0,11.0,,0.0008565026678226383,3,258,0.46253417845104056,0.0010382103568590576,127.63956653050013,COMPLETE
24,0.2323571741580963,2023-09-04 11:59:04.155608,2023-09-04 11:59:10.738680,0 days 00:00:06.583072,ReLU,Tanh,Sigmoid,,92,14,20.0,8.0,,0.00039957557006392076,3,231,0.6256614264354686,0.000829781312455192,130.27883062321385,COMPLETE
25,0.21110035479068756,2023-09-04 11:59:10.739135,2023-09-04 11:59:13.007044,0 days 00:00:02.267909,ReLU,Tanh,Sigmoid,,81,11,24.0,15.0,,0.0023424651032378447,3,152,0.5170123127071792,0.00026676398206003675,158.93583519514218,COMPLETE
26,0.19152137637138367,2023-09-04 11:59:13.007490,2023-09-04 11:59:15.656943,0 days 00:00:02.649453,ReLU,Tanh,,,100,22,20.0,,,0.002206937670661993,2,300,0.7948004170875752,0.0011495707419777775,118.27424107240827,COMPLETE
27,0.2254088670015335,2023-09-04 11:59:15.657392,2023-09-04 11:59:17.207564,0 days 00:00:01.550172,ReLU,Tanh,Sigmoid,,92,24,15.0,15.0,,0.001410506251599546,3,247,0.6475162255959913,0.00021098144319736843,97.31152508305568,COMPLETE
28,0.2265430986881256,2023-09-04 11:59:17.208169,2023-09-04 11:59:23.444950,0 days 00:00:06.236781,ReLU,Sigmoid,,,85,19,22.0,,,0.0005138380339424432,2,381,0.3964197939209874,0.0004358242539058603,99.18248876937105,COMPLETE
29,0.36050498485565186,2023-09-04 11:59:23.445380,2023-09-04 11:59:31.373716,0 days 00:00:07.928336,Leaky,Tanh,Leaky,,78,15,19.0,8.0,,1.83523280115884e-05,3,225,0.6914096622304445,0.0006226161522194842,115.64984656439887,COMPLETE
30,0.3003504276275635,2023-09-04 11:59:31.374169,2023-09-04 11:59:35.146295,0 days 00:00:03.772126,ReLU,Tanh,Sigmoid,,94,11,22.0,5.0,,0.00016594083757833937,3,167,0.5088929231377616,0.00018315020373834806,156.8803079570839,COMPLETE
31,0.21709638833999634,2023-09-04 11:59:35.146761,2023-09-04 11:59:36.305316,0 days 00:00:01.158555,ReLU,Tanh,,,100,21,20.0,,,0.0023400392731777646,2,293,0.7807129482616297,0.0012826234973667106,65.67343570024539,COMPLETE
32,0.19233444333076477,2023-09-04 11:59:36.305765,2023-09-04 11:59:37.751471,0 days 00:00:01.445706,ReLU,Tanh,,,99,22,16.0,,,0.003683157898723671,2,280,0.5930620280292526,0.002369196692490778,298.28880310058594,COMPLETE
33,0.2050507813692093,2023-09-04 11:59:37.751916,2023-09-04 11:59:38.663419,0 days 00:00:00.911503,ReLU,Leaky,,,86,19,21.0,,,0.0014726809912849975,2,309,0.7003950462545672,0.0003538747296732602,147.21424570391255,COMPLETE
34,0.1930960863828659,2023-09-04 11:59:38.663888,2023-09-04 11:59:42.902777,0 days 00:00:04.238889,ReLU,Tanh,Sigmoid,,94,23,19.0,11.0,,0.0007977523874088585,3,259,0.6862945473154282,0.0009151266303718407,74.69002404706231,COMPLETE
35,0.20380161702632904,2023-09-04 11:59:42.903045,2023-09-04 11:59:43.709087,0 days 00:00:00.806042,Leaky,Tanh,,,89,22,24.0,,,0.0014394234110339042,2,203,0.5809359836227205,0.0047521295453131895,479.61028533935547,COMPLETE
36,0.19537308812141418,2023-09-04 11:59:43.709351,2023-09-04 11:59:44.276081,0 days 00:00:00.566730,ReLU,Sigmoid,Sigmoid,,95,18,13.0,14.0,,0.005607055858922619,3,120,0.722125153242159,0.001563866593193869,176.52036784245416,COMPLETE
37,0.19817747175693512,2023-09-04 11:59:44.276346,2023-09-04 11:59:45.100499,0 days 00:00:00.824153,ReLU,,,,67,20,,,,0.0025310079720951696,1,232,0.6164579884299082,0.0006632858336068744,87.57631367384785,COMPLETE
38,0.20150217413902283,2023-09-04 11:59:45.100752,2023-09-04 11:59:45.836076,0 days 00:00:00.735324,ReLU,Tanh,,,81,23,17.0,,,0.005103363998358364,2,379,0.7935843918182046,0.00043267963573806006,88.23064184188843,COMPLETE
39,0.19989155232906342,2023-09-04 11:59:45.836348,2023-09-04 11:59:46.638964,0 days 00:00:00.802616,ReLU,Leaky,Leaky,,99,20,19.0,10.0,,0.0033982969927852723,3,128,0.4957366839686253,0.003195880704916278,257.2963190431948,COMPLETE
