number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_batch_size,params_fl1,params_fl2,params_fl3,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
112,0.1900014579296112,2023-09-03 09:52:00.862552,2023-09-03 09:52:05.195703,0 days 00:00:04.333151,ReLU,Tanh,,12,16,24.0,,0.004017897389698702,2,100,0.6983055033765094,0.00010455754889930437,COMPLETE
113,0.20348072052001953,2023-09-03 09:52:05.195977,2023-09-03 09:52:09.093221,0 days 00:00:03.897244,ReLU,Tanh,,12,18,24.0,,0.004534457148929741,2,100,0.6206689033490551,0.00011390338100358289,COMPLETE
114,0.22063934803009033,2023-09-03 09:52:09.093501,2023-09-03 09:52:12.499627,0 days 00:00:03.406126,ReLU,Tanh,,12,16,22.0,,0.0022056996785978457,2,100,0.5458927592209648,0.00014294155869286538,COMPLETE
115,0.20357097685337067,2023-09-03 09:52:12.499906,2023-09-03 09:52:16.836974,0 days 00:00:04.337068,ReLU,Tanh,,12,19,23.0,,0.0028795020904264293,2,100,0.6971142426318033,9.438497728577617e-05,COMPLETE
116,0.19065521657466888,2023-09-03 09:52:16.837246,2023-09-03 09:52:20.935842,0 days 00:00:04.098596,ReLU,Tanh,,12,17,24.0,,0.0040260057968228855,2,100,0.657184503457423,0.00010533912271329126,COMPLETE
117,0.21605056524276733,2023-09-03 09:52:20.936107,2023-09-03 09:52:25.850981,0 days 00:00:04.914874,ReLU,Tanh,,12,18,23.0,,0.006748347323180404,2,100,0.7690566633861181,0.00026443075647586704,COMPLETE
118,0.1946064978837967,2023-09-03 09:52:25.851258,2023-09-03 09:52:30.308489,0 days 00:00:04.457231,ReLU,Tanh,,12,17,24.0,,0.0050829652080779004,2,100,0.7125634171371342,0.00010389476761784206,COMPLETE
119,0.18372699618339539,2023-09-03 09:52:30.308766,2023-09-03 09:52:35.277193,0 days 00:00:04.968427,ReLU,Tanh,,12,17,24.0,,0.005493473083532376,2,100,0.7978325595870609,0.0001741938818357548,COMPLETE
120,0.19021905958652496,2023-09-03 09:52:35.277463,2023-09-03 09:52:40.073781,0 days 00:00:04.796318,ReLU,Tanh,,12,18,24.0,,0.0073908930878783365,2,100,0.7714902420352765,0.00017861216902464284,COMPLETE
121,0.19218489527702332,2023-09-03 09:52:40.074050,2023-09-03 09:52:44.939537,0 days 00:00:04.865487,ReLU,Tanh,,12,18,24.0,,0.0075218160174703366,2,100,0.7655135429795304,0.0001819047630972372,COMPLETE
122,0.2052209973335266,2023-09-03 09:52:44.939809,2023-09-03 09:52:49.823248,0 days 00:00:04.883439,ReLU,Tanh,,12,19,23.0,,0.005970593543573091,2,100,0.7788591506054404,0.00013299208650341632,COMPLETE
123,0.17220760881900787,2023-09-03 09:52:49.823524,2023-09-03 09:52:54.781135,0 days 00:00:04.957611,ReLU,Tanh,,12,19,24.0,,0.008588860745511136,2,100,0.7928953228376422,0.00018060853754760922,COMPLETE
124,0.1889398843050003,2023-09-03 09:52:54.781406,2023-09-03 09:52:59.786037,0 days 00:00:05.004631,ReLU,Tanh,,12,20,24.0,,0.007177937933127348,2,100,0.7986763809142603,0.00015105941939385912,COMPLETE
125,0.16917705535888672,2023-09-03 09:52:59.786317,2023-09-03 09:53:04.723587,0 days 00:00:04.937270,ReLU,Tanh,,12,19,24.0,,0.01074666927856012,2,100,0.7852832920626625,0.0001549244247181781,COMPLETE
126,0.19736795127391815,2023-09-03 09:53:04.723865,2023-09-03 09:53:09.705581,0 days 00:00:04.981716,ReLU,Tanh,,12,19,23.0,,0.010700543040796555,2,100,0.7911485115206863,0.00016044550282925653,COMPLETE
127,0.19494487345218658,2023-09-03 09:53:09.705863,2023-09-03 09:53:11.713867,0 days 00:00:02.008004,ReLU,Leaky,,12,20,23.0,,0.007566603087582417,2,40,0.7998538231762066,0.00011882169103696014,COMPLETE
128,0.20090259611606598,2023-09-03 09:53:11.714148,2023-09-03 09:53:16.439980,0 days 00:00:04.725832,ReLU,Tanh,,12,20,24.0,,0.01021650413583567,2,100,0.7554058935955875,0.00022573586725490916,COMPLETE
129,0.18902839720249176,2023-09-03 09:53:16.440259,2023-09-03 09:53:21.163032,0 days 00:00:04.722773,ReLU,Tanh,,12,19,22.0,,0.008204127962885202,2,100,0.7568301653653526,0.0003108070223996714,COMPLETE
130,0.17383305728435516,2023-09-03 09:53:21.163309,2023-09-03 09:53:26.123302,0 days 00:00:04.959993,ReLU,Tanh,,12,17,24.0,,0.007501880361350663,2,100,0.7992838981392502,0.0003102151076310649,COMPLETE
131,0.182358518242836,2023-09-03 09:53:26.123579,2023-09-03 09:53:30.854733,0 days 00:00:04.731154,ReLU,Tanh,,12,17,24.0,,0.008292584850926115,2,100,0.7563642505906272,0.00030752064104941313,COMPLETE
132,0.18189308047294617,2023-09-03 09:53:30.855012,2023-09-03 09:53:35.832276,0 days 00:00:04.977264,ReLU,Tanh,,12,17,24.0,,0.006305626330728794,2,100,0.7990123900525042,0.00030936726728818156,COMPLETE
133,0.20878294110298157,2023-09-03 09:53:35.832548,2023-09-03 09:53:40.420967,0 days 00:00:04.588419,ReLU,Tanh,,12,20,24.0,,0.008602032651286735,2,100,0.7358022024208305,0.0002787734940353158,COMPLETE
134,0.19513651728630066,2023-09-03 09:53:40.421236,2023-09-03 09:53:45.380635,0 days 00:00:04.959399,Sigmoid,Tanh,,12,18,22.0,,0.006279265415198718,2,100,0.7988916090643793,0.00038354422277759416,COMPLETE
135,0.22711248695850372,2023-09-03 09:53:45.380906,2023-09-03 09:53:50.131861,0 days 00:00:04.750955,ReLU,Tanh,,12,19,23.0,,0.015192569038264325,2,100,0.7573121297517782,0.0003188818071295014,COMPLETE
136,0.21537120640277863,2023-09-03 09:53:50.132132,2023-09-03 09:53:54.551105,0 days 00:00:04.418973,ReLU,Tanh,,12,17,24.0,,0.011951650532189731,2,100,0.7055418584402435,0.0004462690120633679,COMPLETE
137,0.17963498830795288,2023-09-03 09:53:54.551385,2023-09-03 09:53:59.135770,0 days 00:00:04.584385,ReLU,Tanh,,12,18,23.0,,0.0077351620519704204,2,100,0.7301800366735477,0.0003375667598434139,COMPLETE
138,0.18718715012073517,2023-09-03 09:53:59.136031,2023-09-03 09:54:03.692802,0 days 00:00:04.556771,ReLU,Tanh,,12,19,22.0,,0.009457091241913154,2,100,0.7244504016062369,0.00025280370263130656,COMPLETE
139,0.20155106484889984,2023-09-03 09:54:03.693082,2023-09-03 09:54:06.441057,0 days 00:00:02.747975,ReLU,Tanh,,12,20,22.0,,0.00984393332367141,2,60,0.7298092051742006,0.00036933170486971195,COMPLETE
140,0.21152277290821075,2023-09-03 09:54:06.441329,2023-09-03 09:54:11.118776,0 days 00:00:04.677447,ReLU,Tanh,,12,19,23.0,,0.016642710659702045,2,100,0.7430186270974293,0.0006238460546211663,COMPLETE
141,0.1891559660434723,2023-09-03 09:54:11.119047,2023-09-03 09:54:15.403972,0 days 00:00:04.284925,ReLU,Tanh,,12,17,23.0,,0.00549177683835959,2,100,0.6879306663926241,0.00025169202993833244,COMPLETE
142,0.19687704741954803,2023-09-03 09:54:15.404243,2023-09-03 09:54:20.317976,0 days 00:00:04.913733,ReLU,Tanh,,12,17,22.0,,0.00850914711922988,2,100,0.7849171767572273,0.00031861481447532946,COMPLETE
143,0.20160815119743347,2023-09-03 09:54:20.318254,2023-09-03 09:54:24.615574,0 days 00:00:04.297320,ReLU,Tanh,,12,21,23.0,,0.0055569806222066824,2,100,0.6794566081855863,0.000263715538673739,COMPLETE
144,0.18099048733711243,2023-09-03 09:54:24.615848,2023-09-03 09:54:29.611436,0 days 00:00:04.995588,ReLU,Tanh,,12,18,21.0,,0.0070889217220103514,2,100,0.7984930097010111,0.000525895515072251,COMPLETE
145,0.20263604819774628,2023-09-03 09:54:29.611703,2023-09-03 09:54:34.597475,0 days 00:00:04.985772,ReLU,Tanh,,12,19,21.0,,0.011646021564211732,2,100,0.7949842547976831,0.0005047164282470303,COMPLETE
146,0.18905360996723175,2023-09-03 09:54:34.597745,2023-09-03 09:54:39.192433,0 days 00:00:04.594688,ReLU,Tanh,,12,18,22.0,,0.0077794798408493526,2,100,0.7330134157075359,0.00032877926705876976,COMPLETE
147,0.1809329390525818,2023-09-03 09:54:39.192710,2023-09-03 09:54:44.191722,0 days 00:00:04.999012,ReLU,Tanh,,12,18,23.0,,0.00660954401848564,2,100,0.7992318823481385,0.00040536307165732526,COMPLETE
148,0.2254517376422882,2023-09-03 09:54:44.192004,2023-09-03 09:54:46.212011,0 days 00:00:02.020007,ReLU,Tanh,,12,18,23.0,,0.006568766622701989,2,40,0.7991090495090628,0.0006423179135618759,COMPLETE
149,0.23323142528533936,2023-09-03 09:54:46.212280,2023-09-03 09:55:10.966429,0 days 00:00:24.754149,ReLU,Leaky,,2,18,24.0,,0.013641565648820837,2,100,0.722709551773206,0.00023791817999572868,COMPLETE
150,0.19541968405246735,2023-09-03 09:55:10.966709,2023-09-03 09:55:15.697778,0 days 00:00:04.731069,ReLU,Tanh,,12,17,21.0,,0.010340057214795539,2,100,0.7552849748217921,0.00043366477838875693,COMPLETE
151,0.19363875687122345,2023-09-03 09:55:15.698054,2023-09-03 09:55:20.447803,0 days 00:00:04.749749,ReLU,Tanh,,12,19,23.0,,0.008696157674992511,2,100,0.7602333198816601,0.0003968725888096346,COMPLETE
152,0.19852247834205627,2023-09-03 09:55:20.448076,2023-09-03 09:55:25.468658,0 days 00:00:05.020582,ReLU,Tanh,,12,20,22.0,,0.005211315949869264,2,100,0.7983826112971447,0.0002954258137352881,COMPLETE
153,0.18575741350650787,2023-09-03 09:55:25.468932,2023-09-03 09:55:29.937037,0 days 00:00:04.468105,ReLU,Tanh,,12,19,24.0,,0.006683142120719421,2,100,0.7144784457556936,0.00021848139147084616,COMPLETE
154,0.21345333755016327,2023-09-03 09:55:29.937317,2023-09-03 09:55:32.026442,0 days 00:00:02.089125,ReLU,Tanh,,30,17,24.0,,0.00631897996344921,2,100,0.7141260773487916,0.00021129936713123128,COMPLETE
155,0.2532452940940857,2023-09-03 09:55:32.026720,2023-09-03 09:55:36.597139,0 days 00:00:04.570419,Sigmoid,Tanh,,12,18,24.0,,0.004753176335614729,2,100,0.7294394668381176,0.00022325146020452284,COMPLETE
156,0.6541632413864136,2023-09-03 09:55:36.597410,2023-09-03 09:55:41.535894,0 days 00:00:04.938484,ReLU,Tanh,,12,1,23.0,,0.007161390880992244,2,100,0.7999420285324578,0.00050300115081382,COMPLETE
157,0.18106161057949066,2023-09-03 09:55:41.536182,2023-09-03 09:55:45.849243,0 days 00:00:04.313061,ReLU,Tanh,,12,18,24.0,,0.00996145969562616,2,100,0.6899579391904287,0.00016683371938433438,COMPLETE
158,0.19385622441768646,2023-09-03 09:55:45.849515,2023-09-03 09:55:50.054487,0 days 00:00:04.204972,ReLU,Tanh,,12,18,23.0,,0.009755332589033923,2,100,0.6690239436074841,0.00039179188543406694,COMPLETE
159,0.19732137024402618,2023-09-03 09:55:50.054760,2023-09-03 09:55:55.170621,0 days 00:00:05.115861,ReLU,Tanh,,10,18,24.0,,0.018446751837426785,2,100,0.6912278808983283,0.00017377169394436638,COMPLETE
160,0.22924931347370148,2023-09-03 09:55:55.170891,2023-09-03 09:55:59.603537,0 days 00:00:04.432646,ReLU,Tanh,,12,17,23.0,,0.013644015003033475,2,100,0.7114473492686638,0.000271054481352998,COMPLETE
161,0.19231460988521576,2023-09-03 09:55:59.603815,2023-09-03 09:56:04.336791,0 days 00:00:04.732976,ReLU,Tanh,,12,19,24.0,,0.006372244417238828,2,100,0.7574741016105231,0.00015383574893502647,COMPLETE
162,0.18655721843242645,2023-09-03 09:56:04.337063,2023-09-03 09:56:09.155701,0 days 00:00:04.818638,ReLU,Tanh,,12,19,24.0,,0.011515274070418167,2,100,0.76642627730294,0.00020234333361465325,COMPLETE
163,0.22106900811195374,2023-09-03 09:56:09.155978,2023-09-03 09:56:13.767278,0 days 00:00:04.611300,ReLU,Tanh,,12,19,23.0,,0.011108141012191973,2,100,0.7400956511626069,0.00022142712434683841,COMPLETE
164,0.19690780341625214,2023-09-03 09:56:13.767557,2023-09-03 09:56:18.114583,0 days 00:00:04.347026,ReLU,Tanh,,12,17,24.0,,0.008593602177054524,2,100,0.6929268605985079,0.0003391829351483524,COMPLETE
165,0.41130688786506653,2023-09-03 09:56:18.114860,2023-09-03 09:56:31.064540,0 days 00:00:12.949680,ReLU,Tanh,,4,2,24.0,,0.011683383470371962,2,100,0.7634409899658063,0.00020559751626485716,COMPLETE
166,0.23205704987049103,2023-09-03 09:56:31.064823,2023-09-03 09:56:33.286500,0 days 00:00:02.221677,ReLU,Tanh,,12,18,23.0,,0.004898452684842119,2,100,0.3429871903416893,0.0009134406688262064,COMPLETE
167,0.19850343465805054,2023-09-03 09:56:33.286784,2023-09-03 09:56:35.456610,0 days 00:00:02.169826,ReLU,Tanh,,16,18,23.0,,0.015232061656015778,2,60,0.7322434069162719,0.00025436582147353795,COMPLETE
168,0.20012742280960083,2023-09-03 09:56:35.456888,2023-09-03 09:56:39.583142,0 days 00:00:04.126254,ReLU,Tanh,,12,19,24.0,,0.009552874770024167,2,100,0.6615240283765605,0.0001784735387787286,COMPLETE
169,0.182217076420784,2023-09-03 09:56:39.583422,2023-09-03 09:56:44.356253,0 days 00:00:04.772831,ReLU,Tanh,,12,17,14.0,,0.006194494778024902,2,100,0.7682214005965291,0.0003514093963432814,COMPLETE
170,0.23045280575752258,2023-09-03 09:56:44.356522,2023-09-03 09:56:48.763429,0 days 00:00:04.406907,ReLU,Tanh,,12,16,15.0,,0.02115193152518994,2,100,0.7131737518893883,0.00045930517751052263,COMPLETE
171,0.19840970635414124,2023-09-03 09:56:48.763712,2023-09-03 09:56:53.525001,0 days 00:00:04.761289,ReLU,Tanh,,12,17,14.0,,0.006379896232098381,2,100,0.7707719655195571,0.0005711158960547459,COMPLETE
172,0.20484761893749237,2023-09-03 09:56:53.525278,2023-09-03 09:56:58.312374,0 days 00:00:04.787096,ReLU,Tanh,,12,17,24.0,,0.004236436937851438,2,100,0.7652981409731481,0.0003472934061795516,COMPLETE
173,0.17771899700164795,2023-09-03 09:56:58.312649,2023-09-03 09:57:02.963558,0 days 00:00:04.650909,ReLU,Tanh,,12,17,24.0,,0.005241188743229238,2,100,0.7425816420170392,0.00025623265712542586,COMPLETE
174,0.19355349242687225,2023-09-03 09:57:02.963841,2023-09-03 09:57:07.205992,0 days 00:00:04.242151,ReLU,Tanh,,12,17,12.0,,0.00557171714539191,2,100,0.6848055384799051,0.0002677001147881095,COMPLETE
175,0.1873144805431366,2023-09-03 09:57:07.206272,2023-09-03 09:57:11.782479,0 days 00:00:04.576207,ReLU,Tanh,,12,18,24.0,,0.007576328436685479,2,100,0.7321903334682676,0.000299128003062234,COMPLETE
176,0.2137472927570343,2023-09-03 09:57:11.782753,2023-09-03 09:57:16.213800,0 days 00:00:04.431047,ReLU,Tanh,,12,16,19.0,,0.012926983948518081,2,100,0.7175462246908152,0.00039809779691067887,COMPLETE
177,0.17196901142597198,2023-09-03 09:57:16.214084,2023-09-03 09:57:20.875451,0 days 00:00:04.661367,ReLU,Tanh,,12,17,24.0,,0.009505506766515175,2,100,0.7453833948339138,0.00022993856575333275,COMPLETE
178,0.20513607561588287,2023-09-03 09:57:20.875724,2023-09-03 09:57:25.661303,0 days 00:00:04.785579,Leaky,Sigmoid,,12,17,24.0,,0.007786802225430511,2,100,0.7683042315942434,0.0007216952302993648,COMPLETE
179,0.22183094918727875,2023-09-03 09:57:25.661594,2023-09-03 09:57:30.345412,0 days 00:00:04.683818,ReLU,Tanh,,12,16,24.0,,0.006141841248426175,2,100,0.750078611455633,0.00014523539638499228,COMPLETE
180,0.24508796632289886,2023-09-03 09:57:30.345692,2023-09-03 09:57:39.652065,0 days 00:00:09.306373,ReLU,Leaky,,2,17,16.0,,0.010485464387982703,2,40,0.6890551964332353,0.00020899969839555834,COMPLETE
181,0.19823922216892242,2023-09-03 09:57:39.652354,2023-09-03 09:57:44.286293,0 days 00:00:04.633939,ReLU,Tanh,,12,18,24.0,,0.009262073330799895,2,100,0.7440106117432677,0.00024767354706063243,COMPLETE
182,0.19842049479484558,2023-09-03 09:57:44.286580,2023-09-03 09:57:48.697177,0 days 00:00:04.410597,ReLU,Tanh,,12,19,23.0,,0.007002812262474395,2,100,0.7099541268613763,0.00033876919140151404,COMPLETE
183,0.2036556452512741,2023-09-03 09:57:48.697449,2023-09-03 09:57:53.654736,0 days 00:00:04.957287,ReLU,Tanh,,12,18,24.0,,0.005375264998741023,2,100,0.7954019486694728,0.00020698971451103094,COMPLETE
184,0.21470072865486145,2023-09-03 09:57:53.655018,2023-09-03 09:57:58.628708,0 days 00:00:04.973690,ReLU,Tanh,,12,19,23.0,,0.008873327570454696,2,100,0.799893262679312,0.00045534916454614344,COMPLETE
185,0.20220479369163513,2023-09-03 09:57:58.628993,2023-09-03 09:58:02.789311,0 days 00:00:04.160318,ReLU,Tanh,,12,17,22.0,,0.012070579081104486,2,100,0.6586075834089695,0.0002860517176051719,COMPLETE
186,0.24994966387748718,2023-09-03 09:58:02.789587,2023-09-03 09:58:03.582954,0 days 00:00:00.793367,ReLU,Tanh,,30,20,24.0,,0.0038118273695279536,2,100,0.2578628521040479,0.0001322860667210716,COMPLETE
187,0.22983144223690033,2023-09-03 09:58:03.583227,2023-09-03 09:58:08.157912,0 days 00:00:04.574685,Sigmoid,Tanh,,12,16,23.0,,0.010008035469919898,2,100,0.7415782667049576,0.0005379661206817214,COMPLETE
188,0.19267815351486206,2023-09-03 09:58:08.158195,2023-09-03 09:58:12.930772,0 days 00:00:04.772577,ReLU,Tanh,,12,17,24.0,,0.0049289465910242886,2,100,0.7690945055349476,0.00024305408308786556,COMPLETE
189,0.18401873111724854,2023-09-03 09:58:12.931051,2023-09-03 09:58:17.387629,0 days 00:00:04.456578,ReLU,Tanh,,12,18,24.0,,0.007472437933740121,2,100,0.7160091683502796,0.0001686839911355977,COMPLETE
190,0.19379422068595886,2023-09-03 09:58:17.387917,2023-09-03 09:58:21.662750,0 days 00:00:04.274833,ReLU,Tanh,,12,18,24.0,,0.007126249472914215,2,100,0.6832912661766782,0.00016183170500037126,COMPLETE
191,0.19875648617744446,2023-09-03 09:58:21.663037,2023-09-03 09:58:26.099348,0 days 00:00:04.436311,ReLU,Tanh,,12,18,23.0,,0.008310630244893336,2,100,0.7117294175097421,0.00018429667393164736,COMPLETE
192,0.23730626702308655,2023-09-03 09:58:26.099629,2023-09-03 09:58:27.927278,0 days 00:00:01.827649,ReLU,Tanh,,12,19,24.0,,0.006097431618220069,2,100,0.2840614669736803,0.00031399690139110236,COMPLETE
193,0.20253890752792358,2023-09-03 09:58:27.927561,2023-09-03 09:58:32.526941,0 days 00:00:04.599380,ReLU,Tanh,,12,18,24.0,,0.015944840727553408,2,100,0.7388434835004671,0.00022703285353887535,COMPLETE
194,0.20548388361930847,2023-09-03 09:58:32.527219,2023-09-03 09:58:37.307723,0 days 00:00:04.780504,ReLU,Tanh,,12,17,23.0,,0.00809215685890719,2,100,0.7715959976135872,0.0003840928830469937,COMPLETE
195,0.18731580674648285,2023-09-03 09:58:37.308015,2023-09-03 09:58:42.245031,0 days 00:00:04.937016,ReLU,Tanh,,12,16,23.0,,0.013163146958038822,2,100,0.7981436445641767,0.0001405471856050895,COMPLETE
196,0.2222083956003189,2023-09-03 09:58:42.245320,2023-09-03 09:58:46.724390,0 days 00:00:04.479070,ReLU,Tanh,,12,19,24.0,,0.010604536547387928,2,100,0.7164570586425899,0.0011653949156559382,COMPLETE
197,0.1981225609779358,2023-09-03 09:58:46.724670,2023-09-03 09:58:52.166725,0 days 00:00:05.442055,ReLU,ReLU,,10,17,22.0,,0.006751517986100796,2,100,0.7480452511750211,0.00017398871860065872,COMPLETE
198,0.2670626938343048,2023-09-03 09:58:52.167005,2023-09-03 09:58:53.492741,0 days 00:00:01.325736,ReLU,Tanh,,12,18,18.0,,0.005361079779410782,2,100,0.2040317428585644,0.00027937647107658883,COMPLETE
199,0.20863229036331177,2023-09-03 09:58:53.493024,2023-09-03 09:58:55.923072,0 days 00:00:02.430048,ReLU,Tanh,,12,19,24.0,,0.004507730093548244,2,60,0.6413728699042771,0.00020663958150605834,COMPLETE
200,0.21205580234527588,2023-09-03 09:58:55.923352,2023-09-03 09:59:00.214638,0 days 00:00:04.291286,ReLU,Tanh,,12,17,23.0,,0.009428168074354938,2,100,0.6814687199376512,0.0003517232832192365,COMPLETE
201,0.16588550806045532,2023-09-03 09:59:00.214921,2023-09-03 09:59:04.768263,0 days 00:00:04.553342,ReLU,Tanh,,12,23,24.0,,0.00749606381826471,2,100,0.7250459153544925,0.000300188304448596,COMPLETE
202,0.178108811378479,2023-09-03 09:59:04.768559,2023-09-03 09:59:09.573355,0 days 00:00:04.804796,ReLU,Tanh,,12,23,24.0,,0.007645700659225281,2,100,0.7653534189712338,0.00026361797847205014,COMPLETE
203,0.1898035854101181,2023-09-03 09:59:09.573638,2023-09-03 09:59:14.408231,0 days 00:00:04.834593,ReLU,Tanh,,12,23,24.0,,0.006084909413508966,2,100,0.7704111525963699,0.0002967677703269366,COMPLETE
204,0.18678417801856995,2023-09-03 09:59:14.408512,2023-09-03 09:59:27.776849,0 days 00:00:13.368337,ReLU,Tanh,,4,23,24.0,,0.007816339636096079,2,100,0.7679341570391905,0.0001657889567387177,COMPLETE
205,0.21652807295322418,2023-09-03 09:59:27.777130,2023-09-03 09:59:32.504808,0 days 00:00:04.727678,ReLU,Tanh,,12,24,24.0,,0.007325692656418368,2,100,0.7372679493763377,0.00023087673685620304,COMPLETE
206,0.18251651525497437,2023-09-03 09:59:32.505093,2023-09-03 09:59:35.957926,0 days 00:00:03.452833,ReLU,Tanh,,16,24,24.0,,0.005421333313817157,2,100,0.7023645999132457,0.00046853745352709055,COMPLETE
207,0.198923721909523,2023-09-03 09:59:35.958200,2023-09-03 09:59:37.826433,0 days 00:00:01.868233,ReLU,Tanh,,16,24,23.0,,0.0050529723260825865,2,100,0.37350379263613404,0.0004603417820555387,COMPLETE
208,0.20816044509410858,2023-09-03 09:59:37.826711,2023-09-03 09:59:41.299226,0 days 00:00:03.472515,ReLU,Tanh,,16,24,24.0,,0.0034768825221226595,2,100,0.701636734837776,0.0005491807560129151,COMPLETE
209,0.20929047465324402,2023-09-03 09:59:41.299509,2023-09-03 09:59:43.333901,0 days 00:00:02.034392,ReLU,Tanh,,16,23,24.0,,0.005992798407933752,2,100,0.39784308729032875,0.0003455753429170285,COMPLETE
210,0.21112790703773499,2023-09-03 09:59:43.334182,2023-09-03 09:59:46.527738,0 days 00:00:03.193556,Leaky,Tanh,,16,23,23.0,,0.003926848834712252,2,100,0.6480748199193023,0.00041144700254570074,COMPLETE
211,0.19585810601711273,2023-09-03 09:59:46.528010,2023-09-03 09:59:51.576272,0 days 00:00:05.048262,ReLU,Tanh,,12,22,24.0,,0.007017366774983383,2,100,0.7999664716927253,0.00019531110880533355,COMPLETE
212,0.2016487717628479,2023-09-03 09:59:51.576558,2023-09-03 09:59:56.313202,0 days 00:00:04.736644,ReLU,Tanh,,12,23,24.0,,0.008690771374430858,2,100,0.7482167406335242,0.00028415611882873383,COMPLETE
213,0.20375537872314453,2023-09-03 09:59:56.313481,2023-09-03 10:00:00.903152,0 days 00:00:04.589671,ReLU,Tanh,,12,22,24.0,,0.005682300488293439,2,100,0.7224028617232169,0.0002442815903286062,COMPLETE
214,0.2148510366678238,2023-09-03 10:00:00.903439,2023-09-03 10:00:03.790156,0 days 00:00:02.886717,ReLU,Tanh,,12,24,23.0,,0.01087381292186662,2,100,0.44951263273307446,0.00012971410562842616,COMPLETE
215,0.188247412443161,2023-09-03 10:00:03.790446,2023-09-03 10:00:08.680479,0 days 00:00:04.890033,ReLU,Tanh,,12,17,24.0,,0.00447306414006056,2,100,0.768855946133914,0.000350232670685909,COMPLETE
216,0.20193827152252197,2023-09-03 10:00:08.680766,2023-09-03 10:00:13.161795,0 days 00:00:04.481029,ReLU,Sigmoid,,12,16,24.0,,0.007038284052589453,2,100,0.7060106517829335,0.00019758773158702478,COMPLETE
217,0.2118842899799347,2023-09-03 10:00:13.162088,2023-09-03 10:00:16.470075,0 days 00:00:03.307987,ReLU,Tanh,,12,18,23.0,,0.008149831855190118,2,100,0.5197916742746892,0.0003997634281815733,COMPLETE
218,0.18980859220027924,2023-09-03 10:00:16.470358,2023-09-03 10:00:20.218584,0 days 00:00:03.748226,ReLU,Tanh,,16,17,24.0,,0.011954958891203233,2,100,0.766607082849269,0.00029127596684871266,COMPLETE
219,0.22191853821277618,2023-09-03 10:00:20.218860,2023-09-03 10:00:29.546301,0 days 00:00:09.327441,ReLU,Tanh,,2,23,23.0,,0.005384105337099958,2,40,0.6803155606331064,0.0006715326163930103,COMPLETE
220,0.2812233865261078,2023-09-03 10:00:29.546576,2023-09-03 10:00:30.428201,0 days 00:00:00.881625,Sigmoid,Leaky,,12,18,24.0,,0.006366731389247698,2,100,0.1279766282520137,0.0005038402720554979,COMPLETE
221,0.21759727597236633,2023-09-03 10:00:30.428487,2023-09-03 10:00:43.802547,0 days 00:00:13.374060,ReLU,Tanh,,4,24,24.0,,0.008286655679603745,2,100,0.7637616784861069,0.00017363854724422324,COMPLETE
222,0.18396234512329102,2023-09-03 10:00:43.802845,2023-09-03 10:00:48.879834,0 days 00:00:05.076989,ReLU,Tanh,,12,23,24.0,,0.0076776784354389985,2,100,0.7996686883141401,0.00016029923575549236,COMPLETE
223,0.18184496462345123,2023-09-03 10:00:48.880119,2023-09-03 10:00:51.900239,0 days 00:00:03.020120,ReLU,Tanh,,12,22,24.0,,0.009654846918954678,2,100,0.47329875104472524,0.00014875476468773346,COMPLETE
224,0.21535302698612213,2023-09-03 10:00:51.900517,2023-09-03 10:00:54.057065,0 days 00:00:02.156548,ReLU,Tanh,,12,22,23.0,,0.009036517250445164,2,100,0.33155704360894594,0.00012830178599851607,COMPLETE
225,0.2004365473985672,2023-09-03 10:00:54.057349,2023-09-03 10:00:57.486748,0 days 00:00:03.429399,ReLU,Tanh,,12,23,24.0,,0.006558956120453656,2,100,0.5311991620021879,0.00015150726463290562,COMPLETE
226,0.2077995091676712,2023-09-03 10:00:57.487031,2023-09-03 10:00:59.191833,0 days 00:00:01.704802,ReLU,Tanh,,30,23,23.0,,0.004749279185241363,2,100,0.5790824138446232,0.00024135257860679726,COMPLETE
227,0.2887764275074005,2023-09-03 10:00:59.192114,2023-09-03 10:01:04.263552,0 days 00:00:05.071438,ReLU,Tanh,,12,24,24.0,,0.00730418007931555,2,100,0.7964305590313289,0.011057933088973466,COMPLETE
228,0.20612585544586182,2023-09-03 10:01:04.263839,2023-09-03 10:01:08.936002,0 days 00:00:04.672163,ReLU,Tanh,,12,22,24.0,,0.009808087045067563,2,100,0.7330662589895729,0.00015142182432561908,COMPLETE
229,0.21800799667835236,2023-09-03 10:01:08.936282,2023-09-03 10:01:11.532959,0 days 00:00:02.596677,ReLU,Tanh,,12,17,13.0,,0.0029528258788756928,2,100,0.41666856840240385,0.00011706853567417725,COMPLETE
230,0.20860835909843445,2023-09-03 10:01:11.533244,2023-09-03 10:01:16.494021,0 days 00:00:04.960777,ReLU,Tanh,,12,21,23.0,,0.005659811527542002,2,100,0.7983118335663503,0.00031745442383983454,COMPLETE
231,0.1878519207239151,2023-09-03 10:01:16.494305,2023-09-03 10:01:21.134119,0 days 00:00:04.639814,ReLU,Tanh,,12,23,24.0,,0.011463805857720178,2,100,0.7433234466622999,0.00020317909565093008,COMPLETE
