number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.9343437552452087,2023-09-04 11:48:10.575197,2023-09-04 11:48:11.340295,0 days 00:00:00.765098,Sigmoid,Leaky,,,75,4,12.0,,,2.3792531816926036e-05,2,432,0.10391037826487777,0.05810609924884298,109.00331412421332,COMPLETE
1,0.45737823843955994,2023-09-04 11:48:11.340617,2023-09-04 11:48:11.451477,0 days 00:00:00.110860,ReLU,Leaky,Sigmoid,Tanh,39,22,15.0,11.0,17.0,0.08059484926113755,4,394,0.1910810511639295,0.00033878645076106003,123.30422878265381,COMPLETE
2,0.5226641893386841,2023-09-04 11:48:11.451782,2023-09-04 11:48:11.734131,0 days 00:00:00.282349,Leaky,Sigmoid,,,100,15,1.0,,,0.03239287683223725,2,311,0.36514698883415636,0.00010616262425621827,123.82202423595992,COMPLETE
3,1.0103060007095337,2023-09-04 11:48:11.734421,2023-09-04 11:48:11.978156,0 days 00:00:00.243735,Leaky,Tanh,Tanh,Sigmoid,37,20,17.0,7.0,12.0,0.025045786307454385,4,171,0.62596375122129,0.05584394423304241,107.07711237127131,COMPLETE
4,0.40830257534980774,2023-09-04 11:48:11.978476,2023-09-04 11:48:13.445300,0 days 00:00:01.466824,Tanh,Sigmoid,Sigmoid,,51,22,12.0,17.0,,0.0003963431229751154,3,286,0.207490863685577,0.0014944943601428653,128.81014425104314,COMPLETE
5,1.0906280279159546,2023-09-04 11:48:13.445592,2023-09-04 11:48:13.584290,0 days 00:00:00.138698,Sigmoid,Tanh,Leaky,Sigmoid,61,11,18.0,4.0,20.0,0.008266965583729276,4,311,0.40690975355417636,0.06679998081495138,102.42848750523159,COMPLETE
6,0.81472247838974,2023-09-04 11:48:13.584594,2023-09-04 11:48:14.171712,0 days 00:00:00.587118,Leaky,,,,63,3,,,,4.940189350643007e-05,1,348,0.10638541188568196,0.0035742435429873686,131.60756008104346,COMPLETE
7,0.4530937373638153,2023-09-04 11:48:14.171999,2023-09-04 11:48:15.127867,0 days 00:00:00.955868,ReLU,,,,28,12,,,,0.0013452236420266927,1,152,0.19345795186644973,0.0678227276272443,265.90817698494334,COMPLETE
8,0.9655089378356934,2023-09-04 11:48:15.128135,2023-09-04 11:48:16.097816,0 days 00:00:00.969681,Sigmoid,,,,45,14,,,,2.722461813194225e-05,1,408,0.1259575348566591,0.00026464146772359025,105.45304874345368,COMPLETE
9,0.29681718349456787,2023-09-04 11:48:16.098076,2023-09-04 11:48:18.574633,0 days 00:00:02.476557,Leaky,Leaky,,,87,7,19.0,,,0.00017952707093082357,2,338,0.508157952327122,0.0015887413960276495,90.192419830864,COMPLETE
10,0.32737115025520325,2023-09-04 11:48:18.574885,2023-09-04 11:48:19.279333,0 days 00:00:00.704448,Tanh,ReLU,ReLU,,97,7,24.0,24.0,,0.00023101393758649652,3,58,0.7601941164404494,1.2493196249745566e-05,116.36575922472724,COMPLETE
11,0.42771410942077637,2023-09-04 11:48:19.279631,2023-09-04 11:48:20.171315,0 days 00:00:00.891684,Tanh,ReLU,ReLU,,100,7,23.0,24.0,,0.00018257519919840612,3,74,0.7997099475193598,1.1306439772531877e-05,127.35254524849556,COMPLETE
12,0.23848025500774384,2023-09-04 11:48:20.171592,2023-09-04 11:48:22.049672,0 days 00:00:01.878080,Tanh,ReLU,ReLU,,83,8,24.0,24.0,,0.00016591844387628624,3,224,0.5152385483747914,1.2661212420392441e-05,91.97277746881757,COMPLETE
13,0.697794497013092,2023-09-04 11:48:22.049960,2023-09-04 11:48:25.933182,0 days 00:00:03.883222,Leaky,ReLU,,,79,8,21.0,,,1.0252319360993225e-05,2,495,0.5059930723774869,4.340192177831267e-05,123.86485108654908,COMPLETE
14,0.31641823053359985,2023-09-04 11:48:25.933449,2023-09-04 11:48:26.704897,0 days 00:00:00.771448,Tanh,Leaky,ReLU,,80,2,20.0,17.0,,0.0013663146347592744,3,206,0.5033193614485434,0.004201805396182115,124.02215646327227,COMPLETE
15,0.440705806016922,2023-09-04 11:48:26.705172,2023-09-04 11:48:27.831361,0 days 00:00:01.126189,Tanh,ReLU,,,87,9,9.0,,,0.00010200438196064486,2,231,0.3366435643487261,4.301887982407939e-05,113.80847911091594,COMPLETE
16,0.23775504529476166,2023-09-04 11:48:27.831632,2023-09-04 11:48:29.962350,0 days 00:00:02.130718,Leaky,Leaky,,,69,16,24.0,,,0.0008182707818103633,2,252,0.5410862133402434,0.0009662715544397214,83.14548716469416,COMPLETE
17,0.271725594997406,2023-09-04 11:48:29.962606,2023-09-04 11:48:31.115923,0 days 00:00:01.153317,ReLU,Leaky,Tanh,,66,17,7.0,18.0,,0.0006110529159502714,3,243,0.2978660489070762,0.0003519149004831396,159.96937337346102,COMPLETE
18,0.22978374361991882,2023-09-04 11:48:31.116205,2023-09-04 11:48:31.786489,0 days 00:00:00.670284,Leaky,ReLU,,,21,17,23.0,,,0.0033140683926870286,2,134,0.6188408620339091,0.011223707912071524,97.60571997506278,COMPLETE
19,0.2901984453201294,2023-09-04 11:48:31.786746,2023-09-04 11:48:34.800189,0 days 00:00:03.013443,Leaky,,,,19,18,,,,0.00329949790623432,1,120,0.6185281532300398,0.010707074989380047,82.39579083842617,COMPLETE
20,0.24007388949394226,2023-09-04 11:48:34.800458,2023-09-04 11:48:35.916355,0 days 00:00:01.115897,Leaky,Tanh,,,10,24,16.0,,,0.0032992737991991423,2,102,0.3862647091602934,0.014772005495242175,176.57811536287008,COMPLETE
21,0.24511559307575226,2023-09-04 11:48:35.916625,2023-09-04 11:48:37.764191,0 days 00:00:01.847566,Leaky,ReLU,,,72,16,24.0,,,0.0005181861879945969,2,191,0.6095504731857003,0.0006148932244918968,85.52051771872955,COMPLETE
22,0.20942145586013794,2023-09-04 11:48:37.764449,2023-09-04 11:48:39.419937,0 days 00:00:01.655488,Tanh,ReLU,Leaky,,54,19,22.0,11.0,,0.0010463209745359692,3,241,0.4687062625132931,0.0013958195750878991,87.60540370198039,COMPLETE
23,0.23282960057258606,2023-09-04 11:48:39.420220,2023-09-04 11:48:40.026648,0 days 00:00:00.606428,Leaky,ReLU,,,56,19,21.0,,,0.002307227271411644,2,270,0.44411749258267647,0.001094914293076709,93.57628341459892,COMPLETE
24,0.2604251801967621,2023-09-04 11:48:40.026930,2023-09-04 11:48:40.542452,0 days 00:00:00.515522,Leaky,ReLU,Leaky,,56,20,20.0,1.0,,0.002992152700581963,3,162,0.425260229405378,0.0030830201801960748,108.12014148853443,COMPLETE
25,0.26665014028549194,2023-09-04 11:48:40.542737,2023-09-04 11:48:41.259740,0 days 00:00:00.717003,Tanh,ReLU,,,27,19,22.0,,,0.006368832892445963,2,121,0.4356047090873644,0.01027953753666245,91.91234105947066,COMPLETE
26,0.25902947783470154,2023-09-04 11:48:41.260012,2023-09-04 11:48:43.453180,0 days 00:00:02.193168,Sigmoid,,,,50,22,,,,0.0018564926975962884,1,274,0.687117527990435,0.0008791666037226692,114.408031482987,COMPLETE
27,0.2550855576992035,2023-09-04 11:48:43.453449,2023-09-04 11:48:45.030134,0 days 00:00:01.576685,ReLU,ReLU,Leaky,,40,14,14.0,11.0,,0.0010386070882558982,3,197,0.4433262468706052,0.02152841063806401,95.02745080566406,COMPLETE
28,0.2955267131328583,2023-09-04 11:48:45.030412,2023-09-04 11:48:46.687969,0 days 00:00:01.657557,Leaky,ReLU,Leaky,Leaky,32,24,21.0,7.0,2.0,0.007411966261400488,4,271,0.6994699465277262,0.005680405602589423,89.42900272291534,COMPLETE
29,0.41984501481056213,2023-09-04 11:48:46.688265,2023-09-04 11:48:51.859399,0 days 00:00:05.171134,Sigmoid,Sigmoid,,,18,18,18.0,,,0.00043110836124098415,2,367,0.325724310792263,0.0021227104185330575,2231.783523809033,COMPLETE
30,0.23615773022174835,2023-09-04 11:48:51.859671,2023-09-04 11:48:52.861525,0 days 00:00:01.001854,Tanh,ReLU,Leaky,,53,20,22.0,13.0,,0.002245142886788016,3,459,0.588377404878174,0.0016766408865618362,84.51685231526693,COMPLETE
31,0.27148550748825073,2023-09-04 11:48:52.861804,2023-09-04 11:48:54.336028,0 days 00:00:01.474224,Tanh,ReLU,Leaky,,57,20,22.0,14.0,,0.0021576448465471694,3,467,0.5838735800287691,0.002346045430560518,81.676324908653,COMPLETE
32,0.2516987919807434,2023-09-04 11:48:54.336302,2023-09-04 11:48:55.384677,0 days 00:00:01.048375,Tanh,ReLU,Leaky,,55,21,22.0,14.0,,0.0008500584148069374,3,436,0.47020178277826924,0.005772342407869695,90.32172154898595,COMPLETE
33,0.289469450712204,2023-09-04 11:48:55.384961,2023-09-04 11:48:56.886231,0 days 00:00:01.501270,Tanh,ReLU,Leaky,ReLU,48,18,19.0,9.0,1.0,0.0020190542700791576,4,311,0.5629847726135857,0.0013626543537237521,135.0517105102539,COMPLETE
34,0.21954600512981415,2023-09-04 11:48:56.886519,2023-09-04 11:48:57.466853,0 days 00:00:00.580334,Tanh,ReLU,,,42,23,21.0,,,0.004825024914957367,2,396,0.681147527153906,0.0004494032705644781,86.37157873205237,COMPLETE
35,0.18037539720535278,2023-09-04 11:48:57.467123,2023-09-04 11:48:59.097238,0 days 00:00:01.630115,Leaky,ReLU,,,43,23,9.0,,,0.004815403374512075,2,390,0.671483432233617,0.0005417114555611876,75.14930903527045,COMPLETE
36,0.24385634064674377,2023-09-04 11:48:59.097659,2023-09-04 11:49:00.281298,0 days 00:00:01.183639,ReLU,ReLU,,,41,23,7.0,,,0.015361078244006267,2,389,0.6899774873252911,0.0005224887909507075,88.5114527250591,COMPLETE
37,0.2275550216436386,2023-09-04 11:49:00.281553,2023-09-04 11:49:00.619090,0 days 00:00:00.337537,Tanh,ReLU,,,35,22,4.0,,,0.05858503536658126,2,403,0.6658969087854356,0.00030747585495396036,105.00027465820312,COMPLETE
38,0.26416298747062683,2023-09-04 11:49:00.619347,2023-09-04 11:49:01.065078,0 days 00:00:00.445731,Tanh,Sigmoid,,,35,23,2.0,,,0.07553309928978161,2,413,0.7315857240741447,0.00023196600692003394,120.87842626157014,COMPLETE
39,0.23072326183319092,2023-09-04 11:49:01.065337,2023-09-04 11:49:01.567507,0 days 00:00:00.502170,Tanh,,,,43,22,,,,0.023135222915018083,1,364,0.7914668369124653,0.00016001315883782473,109.2021490914481,COMPLETE
40,0.2478562593460083,2023-09-04 11:49:01.567765,2023-09-04 11:49:02.144650,0 days 00:00:00.576885,Tanh,,,,34,24,,,,0.012824099774126052,1,314,0.658477697291311,0.0005071876142044012,101.59160446539158,COMPLETE
41,0.24409307539463043,2023-09-04 11:49:02.144931,2023-09-04 11:49:03.785534,0 days 00:00:01.640603,Tanh,ReLU,,,25,22,4.0,,,0.004787157117028777,2,389,0.6428341574913269,0.000692871947856525,84.81083699276573,COMPLETE
42,0.20915770530700684,2023-09-04 11:49:03.785807,2023-09-04 11:49:05.653336,0 days 00:00:01.867529,Leaky,ReLU,,,45,23,9.0,,,0.004611017555975404,2,443,0.7186384284866191,0.00048304955976581735,74.13908857640212,COMPLETE
