number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
0,0.7135382890701294,2023-09-03 22:27:58.949118,2023-09-03 22:28:01.039836,0 days 00:00:02.090718,Leaky,Sigmoid,,,4,9,5.0,,,9.052688027631875e-05,2,100,0.11651621934436682,0.0006333233865129094,COMPLETE
1,0.2649546265602112,2023-09-03 22:28:01.040175,2023-09-03 22:28:08.051454,0 days 00:00:07.011279,Leaky,Tanh,,,2,9,9.0,,,0.0007594503627765468,2,40,0.5077538863673805,0.0002500607221928456,COMPLETE
2,0.4967385530471802,2023-09-03 22:28:08.051726,2023-09-03 22:28:08.440732,0 days 00:00:00.389006,Sigmoid,,,,16,11,,,,0.0018591223245007613,1,80,0.1235417066422674,0.012095769287582204,COMPLETE
3,0.42789721488952637,2023-09-03 22:28:08.440994,2023-09-03 22:28:10.444307,0 days 00:00:02.003313,Tanh,Sigmoid,,,10,14,13.0,,,0.0002963018511712141,2,100,0.2760678775136026,9.70054772562376e-05,COMPLETE
4,1.0205475091934204,2023-09-03 22:28:10.444582,2023-09-03 22:28:11.265074,0 days 00:00:00.820492,Sigmoid,Sigmoid,Tanh,Leaky,30,9,2.0,24.0,15.0,0.02539913894192986,4,80,0.21821229931457542,0.002986358522156733,COMPLETE
5,0.8735119700431824,2023-09-03 22:28:11.265373,2023-09-03 22:28:17.318117,0 days 00:00:06.052744,ReLU,ReLU,,,2,18,2.0,,,1.1431604832622244e-05,2,80,0.22676113410583765,0.0029456690309010865,COMPLETE
6,0.3381219208240509,2023-09-03 22:28:17.318387,2023-09-03 22:28:17.478271,0 days 00:00:00.159884,Leaky,Tanh,,,30,22,7.0,,,0.06972550084184352,2,40,0.12549717989945444,0.00551682715824421,COMPLETE
7,1.0065706968307495,2023-09-03 22:28:17.478556,2023-09-03 22:28:27.964955,0 days 00:00:10.486399,Leaky,Sigmoid,Tanh,,2,16,8.0,16.0,,0.0083635460778879,3,100,0.24809530278992536,0.08441942030533622,COMPLETE
8,0.7539294958114624,2023-09-03 22:28:27.965225,2023-09-03 22:28:28.650711,0 days 00:00:00.685486,Sigmoid,Sigmoid,,,12,23,4.0,,,0.057124482296092544,2,40,0.27942837488894773,0.008100344977943893,COMPLETE
9,1.0361930131912231,2023-09-03 22:28:28.650981,2023-09-03 22:28:45.255548,0 days 00:00:16.604567,Tanh,Tanh,Sigmoid,ReLU,2,14,10.0,6.0,13.0,0.0021997811792843,4,60,0.5255999817748006,0.09440298919732665,COMPLETE
