number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.5643758773803711,2023-09-04 20:47:08.746383,2023-09-04 20:47:08.910285,0 days 00:00:00.163902,Tanh,ReLU,Tanh,Sigmoid,97,19,3.0,4.0,16.0,0.0036152263867952543,4,407,0.11756160631055824,0.00016801776849890634,226.36751139322917,COMPLETE
1,0.9419719576835632,2023-09-04 20:47:08.910611,2023-09-04 20:47:09.207846,0 days 00:00:00.297235,Sigmoid,Sigmoid,Sigmoid,,86,7,15.0,22.0,,0.0004015002846693003,3,112,0.16874512385483909,0.0015896122668731993,108.65746416364398,COMPLETE
2,0.7804220914840698,2023-09-04 20:47:09.208154,2023-09-04 20:47:14.595483,0 days 00:00:05.387329,Leaky,Sigmoid,Sigmoid,,61,2,6.0,3.0,,3.325995991726813e-05,3,460,0.722396988981188,0.0005788336114350986,108.74553065092667,COMPLETE
3,0.7343902587890625,2023-09-04 20:47:14.595796,2023-09-04 20:47:18.685078,0 days 00:00:04.089282,Tanh,Sigmoid,Tanh,Tanh,95,7,9.0,19.0,18.0,1.4144227543576509e-05,4,368,0.7534765530485278,0.009927571443718858,132.97541616273963,COMPLETE
4,0.44009584188461304,2023-09-04 20:47:18.685402,2023-09-04 20:47:18.970160,0 days 00:00:00.284758,ReLU,Leaky,,,14,4,14.0,,,0.004242065370333118,2,440,0.23716378233276575,0.00041317034585063755,5391.270197941707,COMPLETE
5,0.4519917368888855,2023-09-04 20:47:18.970430,2023-09-04 20:47:20.352215,0 days 00:00:01.381785,ReLU,,,,81,18,,,,0.0005911603143329621,1,404,0.16217446392662782,0.0004535389798519362,281.8791849236739,COMPLETE
6,0.5888242125511169,2023-09-04 20:47:20.352655,2023-09-04 20:47:28.137818,0 days 00:00:07.785163,ReLU,,,,21,5,,,,4.002483868013808e-05,1,295,0.3686545498187061,0.00023892905311039532,272.89831242965437,COMPLETE
7,0.8765223026275635,2023-09-04 20:47:28.138263,2023-09-04 20:47:30.369550,0 days 00:00:02.231287,Leaky,Sigmoid,ReLU,Sigmoid,15,20,4.0,19.0,8.0,0.0020447415840166893,4,430,0.579200750517386,0.08886674348061635,100.28205032348633,COMPLETE
8,0.5355374217033386,2023-09-04 20:47:30.370031,2023-09-04 20:47:31.239392,0 days 00:00:00.869361,ReLU,ReLU,Sigmoid,Sigmoid,51,7,20.0,8.0,4.0,0.07883238904678956,4,186,0.6922043934868707,0.00033318642894866626,232.73759765625,COMPLETE
9,1.2009704113006592,2023-09-04 20:47:31.239852,2023-09-04 20:47:33.445552,0 days 00:00:02.205700,Tanh,Leaky,,,66,4,1.0,,,2.326741609146741e-05,2,142,0.3991208791875175,9.824698145029611e-05,132.28157967580876,COMPLETE
10,0.3546006381511688,2023-09-04 20:47:33.445962,2023-09-04 20:47:34.848597,0 days 00:00:01.402635,Sigmoid,Leaky,,,35,13,23.0,,,0.019912898597171238,2,280,0.24993640838510908,1.1554283422305241e-05,127.83999449631264,COMPLETE
11,0.42468172311782837,2023-09-04 20:47:34.849029,2023-09-04 20:47:35.861036,0 days 00:00:01.012007,Sigmoid,Leaky,,,36,13,24.0,,,0.01628748973074013,2,264,0.25615523426583325,1.3890347948299184e-05,156.04009837488974,COMPLETE
12,0.395156592130661,2023-09-04 20:47:35.861459,2023-09-04 20:47:36.373837,0 days 00:00:00.512378,Sigmoid,Leaky,,,37,13,24.0,,,0.03226025464184728,2,268,0.2621636450152983,1.2157619688327995e-05,214.07240193684896,COMPLETE
13,0.3882664740085602,2023-09-04 20:47:36.374274,2023-09-04 20:47:36.938665,0 days 00:00:00.564391,Sigmoid,Tanh,,,37,13,24.0,,,0.07832365382203016,2,257,0.3198100040972062,1.053526110556648e-05,259.91114807128906,COMPLETE
14,0.39981719851493835,2023-09-04 20:47:36.939099,2023-09-04 20:47:37.458927,0 days 00:00:00.519828,Sigmoid,,,,36,16,,,,0.068927214139101,1,208,0.3540823385541933,4.2681939959347106e-05,217.28381558122305,COMPLETE
15,0.34358909726142883,2023-09-04 20:47:37.459338,2023-09-04 20:47:38.914115,0 days 00:00:01.454777,Sigmoid,Tanh,Leaky,,48,11,19.0,13.0,,0.014446732343465326,3,312,0.4431665442523681,3.7581257706778373e-05,502.8589890091508,COMPLETE
16,0.30970317125320435,2023-09-04 20:47:38.914606,2023-09-04 20:47:40.498356,0 days 00:00:01.583750,Sigmoid,Tanh,Leaky,,50,10,18.0,14.0,,0.015715811336519236,3,58,0.4816285642065942,3.8545062706097995e-05,224.75892507618872,COMPLETE
