number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,1.0783993005752563,2023-09-04 20:47:19.196806,2023-09-04 20:47:20.899955,0 days 00:00:01.703149,Tanh,,,,23,1,,,,9.582670468365274e-05,1,202,0.12305076145873572,6.428151823606885e-05,203.370107065333,COMPLETE
1,0.9110548496246338,2023-09-04 20:47:20.900414,2023-09-04 20:47:21.714756,0 days 00:00:00.814342,Tanh,Leaky,Leaky,,64,11,4.0,24.0,,0.001208231729132509,3,260,0.15251685169224885,0.06841935091961017,354.16425803272995,COMPLETE
2,0.6988597512245178,2023-09-04 20:47:21.715283,2023-09-04 20:47:29.607537,0 days 00:00:07.892254,Sigmoid,,,,95,15,,,,7.883355602711101e-05,1,401,0.7831284848308164,0.033227859284876704,113.68467596344223,COMPLETE
3,0.5651922821998596,2023-09-04 20:47:29.607960,2023-09-04 20:47:30.834731,0 days 00:00:01.226771,ReLU,ReLU,Sigmoid,Tanh,13,24,20.0,7.0,14.0,0.06423372482663305,4,345,0.44414535719972664,2.2563215299729024e-05,190.01290776179388,COMPLETE
4,0.7874539494514465,2023-09-04 20:47:30.835251,2023-09-04 20:47:36.194529,0 days 00:00:05.359278,Tanh,Leaky,Tanh,Leaky,15,5,23.0,15.0,23.0,4.6939830243227526e-05,4,92,0.3126818814599733,6.23219497347908e-05,481.5913583506709,COMPLETE
5,0.7337032556533813,2023-09-04 20:47:36.195042,2023-09-04 20:47:43.402234,0 days 00:00:07.207192,ReLU,,,,18,12,,,,2.5922069305826188e-05,1,328,0.2642565246392272,0.0003928308213070593,183.40789874007064,COMPLETE
6,0.9626541137695312,2023-09-04 20:47:43.402714,2023-09-04 20:47:44.889288,0 days 00:00:01.486574,Sigmoid,Leaky,,,63,21,17.0,,,9.562607679823633e-05,2,201,0.17390530017635605,0.09401136991068255,103.02581198772981,COMPLETE
7,1.0402874946594238,2023-09-04 20:47:44.889806,2023-09-04 20:47:47.170356,0 days 00:00:02.280550,ReLU,Sigmoid,Tanh,Leaky,30,12,4.0,13.0,18.0,0.0005275905241097434,4,290,0.6356561550240295,0.0766878042172003,99.73056538899739,COMPLETE
8,0.5560828447341919,2023-09-04 20:47:47.170859,2023-09-04 20:47:47.404440,0 days 00:00:00.233581,Leaky,Tanh,,,58,18,6.0,,,0.07261414462798048,2,280,0.19600394605015203,1.0268470349100204e-05,544.2971081542969,COMPLETE
9,0.5016133785247803,2023-09-04 20:47:47.404867,2023-09-04 20:47:51.964808,0 days 00:00:04.559941,ReLU,,,,63,22,,,,0.00015573807807209265,1,215,0.6613793618375917,0.0009009109989336422,163.4125849169354,COMPLETE
