number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.4530821740627289,2023-09-04 21:13:01.791415,2023-09-04 21:13:04.993874,0 days 00:00:03.202459,Leaky,Tanh,Sigmoid,,10,7,24.0,24.0,,0.0016612580228062123,3,304,0.5374151478842891,0.025496923662500743,166.16744706688857,COMPLETE
1,1.250354290008545,2023-09-04 21:13:04.994190,2023-09-04 21:13:05.209082,0 days 00:00:00.214892,Sigmoid,,,,87,3,,,,5.440761270875543e-05,1,176,0.113287943205769,0.00030839403471197004,304.3872247175737,COMPLETE
2,0.5574590563774109,2023-09-04 21:13:05.209495,2023-09-04 21:13:05.928187,0 days 00:00:00.718692,Leaky,ReLU,,,31,17,11.0,,,0.0003188195083725888,2,397,0.11063860478381841,0.07495798993495674,133.31984561613237,COMPLETE
3,0.3876533806324005,2023-09-04 21:13:05.928465,2023-09-04 21:13:08.261981,0 days 00:00:02.333516,Sigmoid,Sigmoid,,,35,22,11.0,,,0.0014373489520657795,2,471,0.37248392427164584,0.000505125805688068,152.41713302612305,COMPLETE
4,0.8787349462509155,2023-09-04 21:13:08.262233,2023-09-04 21:13:08.339503,0 days 00:00:00.077270,ReLU,Leaky,,,66,5,19.0,,,0.019994195550330576,2,307,0.10322812142246675,0.005203951583606419,359.4550967746311,COMPLETE
5,0.577072262763977,2023-09-04 21:13:08.339757,2023-09-04 21:13:11.746620,0 days 00:00:03.406863,Sigmoid,,,,92,10,,,,0.00022758897582835226,1,499,0.7676497037627992,0.00018568339558887274,155.4332251692105,COMPLETE
6,0.7521616816520691,2023-09-04 21:13:11.746889,2023-09-04 21:13:12.065835,0 days 00:00:00.318946,Tanh,Leaky,,,44,4,18.0,,,1.4625388288944335e-05,2,113,0.14829945328075905,0.0004658822640289758,78.23682977456963,COMPLETE
7,0.8075729608535767,2023-09-04 21:13:12.066165,2023-09-04 21:13:12.589541,0 days 00:00:00.523376,Leaky,Leaky,,,44,16,20.0,,,8.49714539187833e-05,2,203,0.12286129058094113,0.0030376392471430902,105.3747038817758,COMPLETE
8,0.5126256942749023,2023-09-04 21:13:12.589803,2023-09-04 21:13:12.757501,0 days 00:00:00.167698,Leaky,ReLU,ReLU,Tanh,31,13,6.0,22.0,17.0,0.009002031134460667,4,236,0.13635843109326415,0.020140057376827947,121.07997196742467,COMPLETE
9,0.6367183327674866,2023-09-04 21:13:12.757756,2023-09-04 21:13:13.648306,0 days 00:00:00.890550,Tanh,ReLU,Leaky,,92,7,1.0,4.0,,0.0029917873585493457,3,128,0.5679040627589728,0.008384964520089655,157.89567375183105,COMPLETE
